event_id	edition	locus	page	surface_position_1based	residual_token	coverage_class	neutral_directions	replacement_directions	candidate_count	mapping_preserving_has_other_locus_witness	mapping_preserving_has_same_edition_witness	direct_same_locus_witness_directions	direct_sole_boundary_mapping_preserving_directions	candidate_json
RF1b|f34v.4|13	RF1b	f34v.4	f34v	13	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""daiin"",""role"":""BARE"",""root"":""aii""}]"
RF1b|f34v.5|9	RF1b	f34v.5	f34v	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f34v.7|3	RF1b	f34v.7	f34v	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f34v.7|5	RF1b	f34v.7	f34v	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""chy"",""role"":""BARE"",""root"":""H""}]"
RF1b|f34v.7|8	RF1b	f34v.7	f34v	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""key"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""ke"",""role"":""BARE"",""root"":""e""}]"
RF1b|f34v.7|9	RF1b	f34v.7	f34v	9	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f34v.7|11	RF1b	f34v.7	f34v	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[Q_BOUND_E]"",""neighbor_surface"":""qoke"",""role"":""Q_BOUND_E"",""root"":""ok""}]"
RF1b|f34v.9|6	RF1b	f34v.9	f34v	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""kchy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""kch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yche"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f34v.9|8	RF1b	f34v.9	f34v	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f34v.9|10	RF1b	f34v.9	f34v	10	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qokey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ok[Q_BOUND_E]"",""neighbor_surface"":""qoke"",""role"":""Q_BOUND_E"",""root"":""ok""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ych"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f34v.9|12	RF1b	f34v.9	f34v	12	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykal"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""kal"",""role"":""BARE"",""root"":""al""}]"
RF1b|f35r.1|6	RF1b	f35r.1	f35r	6	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f35r.12|8	RF1b	f35r.12	f35r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""koly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ol[BARE]"",""neighbor_surface"":""kol"",""role"":""BARE"",""root"":""ol""}]"
RF1b|f35v.2|4	RF1b	f35v.2	f35v	4	yty	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f36r.2|8	RF1b	f36r.2	f36r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""choly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[FREE_L]"",""neighbor_surface"":""chol"",""role"":""FREE_L"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ytor"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""or[BARE]"",""neighbor_surface"":""tor"",""role"":""BARE"",""root"":""or""}]"
RF1b|f36r.5|8	RF1b	f36r.5	f36r	8	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f36r.7|4	RF1b	f36r.7	f36r	4	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okoldy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok+ol[BARE+BARE]"",""neighbor_surface"":""okol"",""role"":""BARE+BARE+BARE"",""root"":""ok+ol+d""}]"
RF1b|f36v.8|5	RF1b	f36v.8	f36v	5	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f36v.8|6	RF1b	f36v.8	f36v	6	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f37r.3|7	RF1b	f37r.3	f37r	7	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""okydy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""ok[BARE]"",""neighbor_surface"":""oky"",""role"":""BARE"",""root"":""okd""}]"
RF1b|f37r.5|1	RF1b	f37r.5	f37r	1	yky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f37v.3|5	RF1b	f37v.3	f37v	5	dy	PARSER_MAPPING_CHANGING_ATTESTED		LEFT	1	0	0			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aiindy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":false,""mapping_relation"":""REPLACEMENT_ATTESTED"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE+BARE"",""root"":""aii+d""}]"
RF1b|f38r.4|10	RF1b	f38r.4	f38r	10	sy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f38v.7|10	RF1b	f38v.7	f38v	10	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""daly"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""al[BARE]"",""neighbor_surface"":""dal"",""role"":""BARE"",""root"":""al""}]"
RF1b|f39r.1|12	RF1b	f39r.1	f39r	12	dy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39r.10|3	RF1b	f39r.10	f39r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""she"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""ar"",""role"":""BARE"",""root"":""ar""}]"
RF1b|f39r.10|9	RF1b	f39r.10	f39r	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""she"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.10|12	RF1b	f39r.10	f39r	12	ky	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39r.11|4	RF1b	f39r.11	f39r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""aiiny"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""aiin"",""role"":""BARE"",""root"":""aii""}]"
RF1b|f39r.11|7	RF1b	f39r.11	f39r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f39r.13|9	RF1b	f39r.13	f39r	9	y	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yote"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[BOUND_E]"",""neighbor_surface"":""ote"",""role"":""BOUND_E"",""root"":""ot""}]"
RF1b|f39r.13|11	RF1b	f39r.13	f39r	11	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""otey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ot[BOUND_E]"",""neighbor_surface"":""ote"",""role"":""BOUND_E"",""root"":""ot""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yte"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""te"",""role"":""BARE"",""root"":""e""}]"
RF1b|f39r.13|13	RF1b	f39r.13	f39r	13	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""tey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BARE]"",""neighbor_surface"":""te"",""role"":""BARE"",""root"":""e""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ysaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""saiin"",""role"":""BARE"",""root"":""aii""}]"
RF1b|f39r.14|7	RF1b	f39r.14	f39r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.16|6	RF1b	f39r.16	f39r	6	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39r.2|8	RF1b	f39r.2	f39r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydair"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""dair"",""role"":""BARE"",""root"":""air""}]"
RF1b|f39r.3|2	RF1b	f39r.3	f39r	2	y	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39r.3|8	RF1b	f39r.3	f39r	8	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""eeey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""e[BOUND_E]"",""neighbor_surface"":""eee"",""role"":""BOUND_E"",""root"":""e""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ydar"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""ar[BARE]"",""neighbor_surface"":""dar"",""role"":""BARE"",""root"":""ar""}]"
RF1b|f39r.4|2	RF1b	f39r.4	f39r	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""tchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""tche"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ychdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hd[BARE]"",""neighbor_surface"":""chdy"",""role"":""BARE"",""root"":""Hd""}]"
RF1b|f39r.4|6	RF1b	f39r.4	f39r	6	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.5|2	RF1b	f39r.5	f39r	2	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ych"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""}]"
RF1b|f39r.5|4	RF1b	f39r.5	f39r	4	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BARE]"",""neighbor_surface"":""ch"",""role"":""BARE"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykaiin"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""aii[BARE]"",""neighbor_surface"":""kaiin"",""role"":""BARE"",""root"":""aii""}]"
RF1b|f39r.6|5	RF1b	f39r.6	f39r	5	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""qofchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o+H[Q_BARE+BOUND_E]"",""neighbor_surface"":""qofche"",""role"":""Q_BARE+BOUND_E"",""root"":""o+H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""yshe"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""she"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.6|7	RF1b	f39r.6	f39r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT;RIGHT		2	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""she"",""role"":""BOUND_E"",""root"":""H""},{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""ykchdy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""Hd[BARE]"",""neighbor_surface"":""kchdy"",""role"":""BARE"",""root"":""Hd""}]"
RF1b|f39r.7|3	RF1b	f39r.7	f39r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""chey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""che"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.7|11	RF1b	f39r.7	f39r	11	ydy	NO_ADJACENT_ATTESTED_FUSION			0	0	0			[]
RF1b|f39r.8|3	RF1b	f39r.8	f39r	3	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""shey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""she"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39r.8|7	RF1b	f39r.8	f39r	7	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""fchey"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""H[BOUND_E]"",""neighbor_surface"":""fche"",""role"":""BOUND_E"",""root"":""H""}]"
RF1b|f39v.1|1	RF1b	f39v.1	f39v	1	p	PARSER_MAPPING_PRESERVING_ATTESTED	RIGHT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""RIGHT"",""fused_surface"":""pair"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""air[BARE]"",""neighbor_surface"":""air"",""role"":""BARE"",""root"":""air""}]"
RF1b|f39v.1|14	RF1b	f39v.1	f39v	14	y	PARSER_MAPPING_PRESERVING_ATTESTED	LEFT		1	1	1			"[{""direct_same_locus_alternate_reading_witness"":false,""direct_sole_boundary_mapping_preserving_witness"":false,""direction"":""LEFT"",""fused_surface"":""oy"",""has_other_physical_locus_witness"":true,""has_same_edition_witness"":true,""mapping_relation"":""NEUTRAL_SAME_AS_NEIGHBOR"",""neighbor_mapping"":""o[BARE]"",""neighbor_surface"":""o"",""role"":""BARE"",""root"":""o""}]"
