boundary_id	locus	page	physical_folio	section	currier	hand	code	kind	left_group_index	right_group_index	group_count	normalized_boundary_position	boundary_class
f56r.14|B003	f56r.14	f56r	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56r.15|B001	f56r.15	f56r	f56	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f56r.15|B002	f56r.15	f56r	f56	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
f56r.17|B001	f56r.17	f56r	f56	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f56r.17|B002	f56r.17	f56r	f56	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f56r.17|B003	f56r.17	f56r	f56	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f56r.17|B005	f56r.17	f56r	f56	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f56r.18|B001	f56r.18	f56r	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56r.18|B002	f56r.18	f56r	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56r.18|B003	f56r.18	f56r	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DRAWING_INTERRUPTION
f56r.19|B001	f56r.19	f56r	f56	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f56r.19|B002	f56r.19	f56r	f56	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
f56r.3|B001	f56r.3	f56r	f56	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f56r.3|B002	f56r.3	f56r	f56	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f56r.3|B003	f56r.3	f56r	f56	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f56r.3|B004	f56r.3	f56r	f56	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f56r.3|B005	f56r.3	f56r	f56	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f56r.3|B006	f56r.3	f56r	f56	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f56r.4|B002	f56r.4	f56r	f56	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f56r.4|B003	f56r.4	f56r	f56	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f56r.4|B004	f56r.4	f56r	f56	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f56r.4|B006	f56r.4	f56r	f56	H	A	1	+P0	P	6	7	8	0.750000000000	DRAWING_INTERRUPTION
f56r.4|B007	f56r.4	f56r	f56	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f56r.5|B001	f56r.5	f56r	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56r.5|B002	f56r.5	f56r	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56r.5|B003	f56r.5	f56r	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56r.7|B001	f56r.7	f56r	f56	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f56r.7|B002	f56r.7	f56r	f56	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f56r.7|B003	f56r.7	f56r	f56	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f56r.7|B004	f56r.7	f56r	f56	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f56r.8|B001	f56r.8	f56r	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56r.8|B002	f56r.8	f56r	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56r.8|B003	f56r.8	f56r	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56r.9|B001	f56r.9	f56r	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56r.9|B002	f56r.9	f56r	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56r.9|B003	f56r.9	f56r	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56v.10|B002	f56v.10	f56v	f56	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f56v.10|B003	f56v.10	f56v	f56	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f56v.10|B004	f56v.10	f56v	f56	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f56v.10|B005	f56v.10	f56v	f56	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f56v.11|B001	f56v.11	f56v	f56	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f56v.11|B002	f56v.11	f56v	f56	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f56v.11|B003	f56v.11	f56v	f56	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f56v.11|B004	f56v.11	f56v	f56	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f56v.12|B001	f56v.12	f56v	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56v.12|B002	f56v.12	f56v	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56v.12|B003	f56v.12	f56v	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56v.13|B001	f56v.13	f56v	f56	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f56v.13|B002	f56v.13	f56v	f56	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f56v.13|B003	f56v.13	f56v	f56	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f56v.13|B005	f56v.13	f56v	f56	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f56v.14|B002	f56v.14	f56v	f56	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f56v.14|B003	f56v.14	f56v	f56	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f56v.14|B004	f56v.14	f56v	f56	H	A	1	+P0	P	4	5	6	0.666666666667	DEFINITE_SPACE
f56v.14|B005	f56v.14	f56v	f56	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f56v.15|B001	f56v.15	f56v	f56	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f56v.15|B002	f56v.15	f56v	f56	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f56v.15|B003	f56v.15	f56v	f56	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f56v.15|B004	f56v.15	f56v	f56	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f56v.16|B001	f56v.16	f56v	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56v.16|B002	f56v.16	f56v	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56v.16|B003	f56v.16	f56v	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56v.3|B001	f56v.3	f56v	f56	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f56v.3|B002	f56v.3	f56v	f56	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f56v.3|B003	f56v.3	f56v	f56	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f56v.3|B004	f56v.3	f56v	f56	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f56v.3|B005	f56v.3	f56v	f56	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f56v.4|B001	f56v.4	f56v	f56	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f56v.4|B002	f56v.4	f56v	f56	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f56v.4|B003	f56v.4	f56v	f56	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f56v.4|B004	f56v.4	f56v	f56	H	A	1	+P0	P	4	5	6	0.666666666667	DEFINITE_SPACE
f56v.4|B005	f56v.4	f56v	f56	H	A	1	+P0	P	5	6	6	0.833333333333	DRAWING_INTERRUPTION
f56v.5|B001	f56v.5	f56v	f56	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f56v.5|B002	f56v.5	f56v	f56	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f56v.5|B003	f56v.5	f56v	f56	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f56v.6|B001	f56v.6	f56v	f56	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f56v.6|B002	f56v.6	f56v	f56	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
f56v.8|B001	f56v.8	f56v	f56	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f56v.8|B002	f56v.8	f56v	f56	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f56v.8|B003	f56v.8	f56v	f56	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f56v.8|B004	f56v.8	f56v	f56	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f56v.9|B001	f56v.9	f56v	f56	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f56v.9|B002	f56v.9	f56v	f56	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f56v.9|B004	f56v.9	f56v	f56	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f57r.10|B001	f57r.10	f57r	f57	H	B	5	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f57r.10|B002	f57r.10	f57r	f57	H	B	5	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f57r.10|B003	f57r.10	f57r	f57	H	B	5	+P0	P	3	4	8	0.375000000000	DRAWING_INTERRUPTION
f57r.10|B005	f57r.10	f57r	f57	H	B	5	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f57r.10|B006	f57r.10	f57r	f57	H	B	5	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f57r.10|B007	f57r.10	f57r	f57	H	B	5	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f6r.10|B001	f6r.10	f6r	f6	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f6r.10|B002	f6r.10	f6r	f6	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f6r.10|B003	f6r.10	f6r	f6	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f6r.10|B004	f6r.10	f6r	f6	H	A	1	+P0	P	4	5	6	0.666666666667	DEFINITE_SPACE
f6r.10|B005	f6r.10	f6r	f6	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f6r.11|B001	f6r.11	f6r	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6r.11|B002	f6r.11	f6r	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6r.11|B003	f6r.11	f6r	f6	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f6r.12|B001	f6r.12	f6r	f6	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f6r.12|B002	f6r.12	f6r	f6	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f6r.12|B003	f6r.12	f6r	f6	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f6r.12|B004	f6r.12	f6r	f6	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f6r.14|B001	f6r.14	f6r	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6r.14|B002	f6r.14	f6r	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6r.2|B001	f6r.2	f6r	f6	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f6r.2|B002	f6r.2	f6r	f6	H	A	1	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f6r.2|B003	f6r.2	f6r	f6	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f6r.2|B004	f6r.2	f6r	f6	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f6r.2|B005	f6r.2	f6r	f6	H	A	1	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f6r.2|B006	f6r.2	f6r	f6	H	A	1	+P0	P	6	7	8	0.750000000000	DRAWING_INTERRUPTION
f6r.2|B007	f6r.2	f6r	f6	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f6r.4|B001	f6r.4	f6r	f6	H	A	1	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f6r.4|B003	f6r.4	f6r	f6	H	A	1	+P0	P	3	4	8	0.375000000000	DEFINITE_SPACE
f6r.4|B004	f6r.4	f6r	f6	H	A	1	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f6r.4|B005	f6r.4	f6r	f6	H	A	1	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f6r.4|B006	f6r.4	f6r	f6	H	A	1	+P0	P	6	7	8	0.750000000000	DRAWING_INTERRUPTION
f6r.4|B007	f6r.4	f6r	f6	H	A	1	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f6r.6|B001	f6r.6	f6r	f6	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f6r.6|B002	f6r.6	f6r	f6	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f6r.6|B003	f6r.6	f6r	f6	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f6r.6|B004	f6r.6	f6r	f6	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f6r.6|B005	f6r.6	f6r	f6	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f6r.6|B006	f6r.6	f6r	f6	H	A	1	+P0	P	6	7	7	0.857142857143	DRAWING_INTERRUPTION
f6r.7|B001	f6r.7	f6r	f6	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f6r.7|B002	f6r.7	f6r	f6	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f6r.7|B003	f6r.7	f6r	f6	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f6r.7|B004	f6r.7	f6r	f6	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f6r.7|B005	f6r.7	f6r	f6	H	A	1	+P0	P	5	6	7	0.714285714286	DEFINITE_SPACE
f6r.7|B006	f6r.7	f6r	f6	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f6r.8|B001	f6r.8	f6r	f6	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f6r.8|B002	f6r.8	f6r	f6	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f6r.8|B003	f6r.8	f6r	f6	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f6r.8|B004	f6r.8	f6r	f6	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f6v.11|B001	f6v.11	f6v	f6	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f6v.11|B002	f6v.11	f6v	f6	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f6v.11|B003	f6v.11	f6v	f6	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f6v.13|B001	f6v.13	f6v	f6	H	A	1	+P0	P	1	2	6	0.166666666667	DEFINITE_SPACE
f6v.13|B002	f6v.13	f6v	f6	H	A	1	+P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f6v.13|B003	f6v.13	f6v	f6	H	A	1	+P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f6v.13|B004	f6v.13	f6v	f6	H	A	1	+P0	P	4	5	6	0.666666666667	DEFINITE_SPACE
f6v.13|B005	f6v.13	f6v	f6	H	A	1	+P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f6v.14|B001	f6v.14	f6v	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6v.14|B002	f6v.14	f6v	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6v.14|B003	f6v.14	f6v	f6	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f6v.15|B001	f6v.15	f6v	f6	H	A	1	+P0	P	1	2	7	0.142857142857	DEFINITE_SPACE
f6v.15|B002	f6v.15	f6v	f6	H	A	1	+P0	P	2	3	7	0.285714285714	DEFINITE_SPACE
f6v.15|B003	f6v.15	f6v	f6	H	A	1	+P0	P	3	4	7	0.428571428571	DEFINITE_SPACE
f6v.15|B004	f6v.15	f6v	f6	H	A	1	+P0	P	4	5	7	0.571428571429	DEFINITE_SPACE
f6v.15|B006	f6v.15	f6v	f6	H	A	1	+P0	P	6	7	7	0.857142857143	DEFINITE_SPACE
f6v.18|B001	f6v.18	f6v	f6	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f6v.18|B002	f6v.18	f6v	f6	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
f6v.19|B001	f6v.19	f6v	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6v.19|B002	f6v.19	f6v	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6v.19|B003	f6v.19	f6v	f6	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f6v.20|B001	f6v.20	f6v	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6v.20|B002	f6v.20	f6v	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6v.20|B003	f6v.20	f6v	f6	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f6v.21|B001	f6v.21	f6v	f6	H	A	1	+P0	P	1	2	3	0.333333333333	DEFINITE_SPACE
f6v.21|B002	f6v.21	f6v	f6	H	A	1	+P0	P	2	3	3	0.666666666667	DEFINITE_SPACE
f6v.4|B002	f6v.4	f6v	f6	H	A	1	+P0	P	2	3	11	0.181818181818	DEFINITE_SPACE
f6v.4|B003	f6v.4	f6v	f6	H	A	1	+P0	P	3	4	11	0.272727272727	DEFINITE_SPACE
f6v.4|B005	f6v.4	f6v	f6	H	A	1	+P0	P	5	6	11	0.454545454545	DEFINITE_SPACE
f6v.4|B007	f6v.4	f6v	f6	H	A	1	+P0	P	7	8	11	0.636363636364	DEFINITE_SPACE
f6v.4|B008	f6v.4	f6v	f6	H	A	1	+P0	P	8	9	11	0.727272727273	DEFINITE_SPACE
f6v.4|B009	f6v.4	f6v	f6	H	A	1	+P0	P	9	10	11	0.818181818182	DEFINITE_SPACE
f6v.4|B010	f6v.4	f6v	f6	H	A	1	+P0	P	10	11	11	0.909090909091	DRAWING_INTERRUPTION
f6v.7|B001	f6v.7	f6v	f6	H	A	1	+P0	P	1	2	5	0.200000000000	DEFINITE_SPACE
f6v.7|B002	f6v.7	f6v	f6	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f6v.7|B003	f6v.7	f6v	f6	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f6v.7|B004	f6v.7	f6v	f6	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f6v.8|B001	f6v.8	f6v	f6	H	A	1	+P0	P	1	2	4	0.250000000000	DEFINITE_SPACE
f6v.8|B002	f6v.8	f6v	f6	H	A	1	+P0	P	2	3	4	0.500000000000	DEFINITE_SPACE
f6v.8|B003	f6v.8	f6v	f6	H	A	1	+P0	P	3	4	4	0.750000000000	DEFINITE_SPACE
f6v.9|B002	f6v.9	f6v	f6	H	A	1	+P0	P	2	3	5	0.400000000000	DEFINITE_SPACE
f6v.9|B003	f6v.9	f6v	f6	H	A	1	+P0	P	3	4	5	0.600000000000	DEFINITE_SPACE
f6v.9|B004	f6v.9	f6v	f6	H	A	1	+P0	P	4	5	5	0.800000000000	DEFINITE_SPACE
f75r.1|B001	f75r.1	f75r	f75	B	B	2	@P0	P	1	2	6	0.166666666667	DRAWING_INTERRUPTION
f75r.1|B002	f75r.1	f75r	f75	B	B	2	@P0	P	2	3	6	0.333333333333	DEFINITE_SPACE
f75r.1|B003	f75r.1	f75r	f75	B	B	2	@P0	P	3	4	6	0.500000000000	DEFINITE_SPACE
f75r.1|B004	f75r.1	f75r	f75	B	B	2	@P0	P	4	5	6	0.666666666667	DEFINITE_SPACE
f75r.1|B005	f75r.1	f75r	f75	B	B	2	@P0	P	5	6	6	0.833333333333	DEFINITE_SPACE
f75r.10|B001	f75r.10	f75r	f75	B	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f75r.10|B002	f75r.10	f75r	f75	B	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f75r.10|B003	f75r.10	f75r	f75	B	B	2	+P0	P	3	4	10	0.300000000000	DRAWING_INTERRUPTION
f75r.10|B004	f75r.10	f75r	f75	B	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f75r.10|B005	f75r.10	f75r	f75	B	B	2	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f75r.10|B006	f75r.10	f75r	f75	B	B	2	+P0	P	6	7	10	0.600000000000	DEFINITE_SPACE
f75r.10|B007	f75r.10	f75r	f75	B	B	2	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f75r.10|B008	f75r.10	f75r	f75	B	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f75r.10|B009	f75r.10	f75r	f75	B	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f75r.11|B001	f75r.11	f75r	f75	B	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f75r.11|B002	f75r.11	f75r	f75	B	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f75r.11|B003	f75r.11	f75r	f75	B	B	2	+P0	P	3	4	10	0.300000000000	DRAWING_INTERRUPTION
f75r.11|B004	f75r.11	f75r	f75	B	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f75r.11|B005	f75r.11	f75r	f75	B	B	2	+P0	P	5	6	10	0.500000000000	DEFINITE_SPACE
f75r.11|B006	f75r.11	f75r	f75	B	B	2	+P0	P	6	7	10	0.600000000000	DEFINITE_SPACE
f75r.11|B007	f75r.11	f75r	f75	B	B	2	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f75r.11|B008	f75r.11	f75r	f75	B	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f75r.11|B009	f75r.11	f75r	f75	B	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f75r.12|B001	f75r.12	f75r	f75	B	B	2	+P0	P	1	2	12	0.083333333333	DEFINITE_SPACE
f75r.12|B002	f75r.12	f75r	f75	B	B	2	+P0	P	2	3	12	0.166666666667	DEFINITE_SPACE
f75r.12|B003	f75r.12	f75r	f75	B	B	2	+P0	P	3	4	12	0.250000000000	DRAWING_INTERRUPTION
f75r.12|B004	f75r.12	f75r	f75	B	B	2	+P0	P	4	5	12	0.333333333333	DEFINITE_SPACE
f75r.12|B005	f75r.12	f75r	f75	B	B	2	+P0	P	5	6	12	0.416666666667	DEFINITE_SPACE
f75r.12|B006	f75r.12	f75r	f75	B	B	2	+P0	P	6	7	12	0.500000000000	DEFINITE_SPACE
f75r.12|B007	f75r.12	f75r	f75	B	B	2	+P0	P	7	8	12	0.583333333333	DEFINITE_SPACE
f75r.12|B008	f75r.12	f75r	f75	B	B	2	+P0	P	8	9	12	0.666666666667	DEFINITE_SPACE
f75r.12|B011	f75r.12	f75r	f75	B	B	2	+P0	P	11	12	12	0.916666666667	DEFINITE_SPACE
f75r.13|B001	f75r.13	f75r	f75	B	B	2	+P0	P	1	2	8	0.125000000000	DEFINITE_SPACE
f75r.13|B002	f75r.13	f75r	f75	B	B	2	+P0	P	2	3	8	0.250000000000	DEFINITE_SPACE
f75r.13|B003	f75r.13	f75r	f75	B	B	2	+P0	P	3	4	8	0.375000000000	DRAWING_INTERRUPTION
f75r.13|B004	f75r.13	f75r	f75	B	B	2	+P0	P	4	5	8	0.500000000000	DEFINITE_SPACE
f75r.13|B005	f75r.13	f75r	f75	B	B	2	+P0	P	5	6	8	0.625000000000	DEFINITE_SPACE
f75r.13|B006	f75r.13	f75r	f75	B	B	2	+P0	P	6	7	8	0.750000000000	DEFINITE_SPACE
f75r.13|B007	f75r.13	f75r	f75	B	B	2	+P0	P	7	8	8	0.875000000000	DEFINITE_SPACE
f75r.15|B001	f75r.15	f75r	f75	B	B	2	+P0	P	1	2	10	0.100000000000	DEFINITE_SPACE
f75r.15|B002	f75r.15	f75r	f75	B	B	2	+P0	P	2	3	10	0.200000000000	DEFINITE_SPACE
f75r.15|B003	f75r.15	f75r	f75	B	B	2	+P0	P	3	4	10	0.300000000000	DRAWING_INTERRUPTION
f75r.15|B004	f75r.15	f75r	f75	B	B	2	+P0	P	4	5	10	0.400000000000	DEFINITE_SPACE
f75r.15|B005	f75r.15	f75r	f75	B	B	2	+P0	P	5	6	10	0.500000000000	DRAWING_INTERRUPTION
f75r.15|B006	f75r.15	f75r	f75	B	B	2	+P0	P	6	7	10	0.600000000000	DEFINITE_SPACE
f75r.15|B007	f75r.15	f75r	f75	B	B	2	+P0	P	7	8	10	0.700000000000	DEFINITE_SPACE
f75r.15|B008	f75r.15	f75r	f75	B	B	2	+P0	P	8	9	10	0.800000000000	DEFINITE_SPACE
f75r.15|B009	f75r.15	f75r	f75	B	B	2	+P0	P	9	10	10	0.900000000000	DEFINITE_SPACE
f75r.16|B001	f75r.16	f75r	f75	B	B	2	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f75r.16|B002	f75r.16	f75r	f75	B	B	2	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f75r.16|B003	f75r.16	f75r	f75	B	B	2	+P0	P	3	4	9	0.333333333333	DEFINITE_SPACE
f75r.16|B004	f75r.16	f75r	f75	B	B	2	+P0	P	4	5	9	0.444444444444	DRAWING_INTERRUPTION
f75r.16|B005	f75r.16	f75r	f75	B	B	2	+P0	P	5	6	9	0.555555555556	DEFINITE_SPACE
f75r.16|B006	f75r.16	f75r	f75	B	B	2	+P0	P	6	7	9	0.666666666667	DRAWING_INTERRUPTION
f75r.16|B007	f75r.16	f75r	f75	B	B	2	+P0	P	7	8	9	0.777777777778	DEFINITE_SPACE
f75r.16|B008	f75r.16	f75r	f75	B	B	2	+P0	P	8	9	9	0.888888888889	DEFINITE_SPACE
f75r.17|B001	f75r.17	f75r	f75	B	B	2	+P0	P	1	2	9	0.111111111111	DEFINITE_SPACE
f75r.17|B002	f75r.17	f75r	f75	B	B	2	+P0	P	2	3	9	0.222222222222	DEFINITE_SPACE
f75r.17|B003	f75r.17	f75r	f75	B	B	2	+P0	P	3	4	9	0.333333333333	DRAWING_INTERRUPTION
