source_group_id	edition	locus	source_group_index	source_group_count	left_separator	right_separator	sta_group_raw	primary_sta_codes	primary_sta_families	primary_sta_symbol_count	alternative_site_count	nearest_basic_eva_primary
IT2a|f106r.2|G004	IT2a	f106r.2	4	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2L1J1C2	A1 Q2 L1 J1 C2	AQLJC	5	0	otshes
IT2a|f106r.2|G005	IT2a	f106r.2	5	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K1A1	A1 Q1 K1 A1	AQKA	4	0	okcho
IT2a|f106r.2|G006	IT2a	f106r.2	6	12	DEFINITE_SPACE	DEFINITE_SPACE	K1B1A2	K1 B1 A2	KBA	3	0	chdy
IT2a|f106r.2|G007	IT2a	f106r.2	7	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K2B1A2	D1 A1 Q2 K2 B1 A2	DAQKBA	6	0	qoteedy
IT2a|f106r.2|G008	IT2a	f106r.2	8	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1	K1 J1 B1	KJB	3	0	ched
IT2a|f106r.2|G009	IT2a	f106r.2	9	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
IT2a|f106r.2|G010	IT2a	f106r.2	10	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
IT2a|f106r.2|G011	IT2a	f106r.2	11	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2A3C1	D1 A1 Q2 A3 C1	DAQAC	5	0	qotar
IT2a|f106r.2|G012	IT2a	f106r.2	12	12	DEFINITE_SPACE	LINE_END	C1A1B1	C1 A1 B1	CAB	3	0	rod
IT2a|f106r.3|G001	IT2a	f106r.3	1	5	LINE_START	DEFINITE_SPACE	B1L1J1C2	B1 L1 J1 C2	BLJC	4	0	dshes
IT2a|f106r.3|G002	IT2a	f106r.3	2	5	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1B1A2	B2 K1 J1 B1 A2	BKJBA	5	0	lchedy
IT2a|f106r.3|G003	IT2a	f106r.3	3	5	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1K1J1B1A2	B2 Q1 K1 J1 B1 A2	BQKJBA	6	0	lkchedy
IT2a|f106r.3|G004	IT2a	f106r.3	4	5	DEFINITE_SPACE	DEFINITE_SPACE	A2Q2K1B1A2	A2 Q2 K1 B1 A2	AQKBA	5	0	ytchdy
IT2a|f106r.3|G005	IT2a	f106r.3	5	5	DEFINITE_SPACE	LINE_END	A1C1K1J1A1C2	A1 C1 K1 J1 A1 C2	ACKJAC	6	0	orcheos
IT2a|f106r.4|G001	IT2a	f106r.4	1	12	LINE_START	DEFINITE_SPACE	P1K1J1A1	P1 K1 J1 A1	PKJA	4	0	pcheo
IT2a|f106r.4|G002	IT2a	f106r.4	2	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F3	B1 A3 F3	BAF	3	0	dair
IT2a|f106r.4|G003	IT2a	f106r.4	3	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K1J1B1A2	A1 Q1 K1 J1 B1 A2	AQKJBA	6	0	okchedy
IT2a|f106r.4|G004	IT2a	f106r.4	4	12	DEFINITE_SPACE	DEFINITE_SPACE	A1B2Q1M1B1A2	A1 B2 Q1 M1 B1 A2	ABQMBA	6	0	olkeeedy
IT2a|f106r.4|G005	IT2a	f106r.4	5	12	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
IT2a|f106r.4|G006	IT2a	f106r.4	6	12	DEFINITE_SPACE	DEFINITE_SPACE	A3C1A1B1A2	A3 C1 A1 B1 A2	ACABA	5	0	arody
IT2a|f106r.4|G007	IT2a	f106r.4	7	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1P1K1B1A2	D1 A1 P1 K1 B1 A2	DAPKBA	6	0	qopchdy
IT2a|f106r.4|G008	IT2a	f106r.4	8	12	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
IT2a|f106r.4|G009	IT2a	f106r.4	9	12	DEFINITE_SPACE	DEFINITE_SPACE	P2K1B1A2	P2 K1 B1 A2	PKBA	4	0	fchdy
IT2a|f106r.4|G010	IT2a	f106r.4	10	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1Q1A2	K1 J1 A1 Q1 A2	KJAQA	5	0	cheoky
IT2a|f106r.4|G011	IT2a	f106r.4	11	12	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1B1A2	B2 K1 J1 B1 A2	BKJBA	5	0	lchedy
IT2a|f106r.4|G012	IT2a	f106r.4	12	12	DEFINITE_SPACE	LINE_END	D1A1Q1A3B3	D1 A1 Q1 A3 B3	DAQAB	5	0	qokam
IT2a|f106r.5|G001	IT2a	f106r.5	1	12	LINE_START	DEFINITE_SPACE	A2L1J1A1C1	A2 L1 J1 A1 C1	ALJAC	5	0	ysheor
IT2a|f106r.5|G002	IT2a	f106r.5	2	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.5|G003	IT2a	f106r.5	3	12	DEFINITE_SPACE	DEFINITE_SPACE	K1A3C1	K1 A3 C1	KAC	3	0	char
IT2a|f106r.5|G004	IT2a	f106r.5	4	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A3G1	A1 Q1 A3 G1	AQAG	4	0	okaiin
IT2a|f106r.5|G005	IT2a	f106r.5	5	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2K1A2	D1 A1 Q1 K2 K1 A2	DAQKKA	6	0	qokeechy
IT2a|f106r.5|G006	IT2a	f106r.5	6	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1U1A2	K1 J1 U1 A2	KJUA	4	0	checkhy
IT2a|f106r.5|G007	IT2a	f106r.5	7	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1B1	D1 A1 Q1 J1 A1 B1	DAQJAB	6	0	qokeod
IT2a|f106r.5|G008	IT2a	f106r.5	8	12	DEFINITE_SPACE	DEFINITE_SPACE	A3C1	A3 C1	AC	2	0	ar
IT2a|f106r.5|G009	IT2a	f106r.5	9	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1	D1 A1 Q1 J1 A1	DAQJA	5	0	qokeo
IT2a|f106r.5|G010	IT2a	f106r.5	10	12	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1J1A1	B2 Q1 J1 A1	BQJA	4	0	lkeo
IT2a|f106r.5|G011	IT2a	f106r.5	11	12	DEFINITE_SPACE	DEFINITE_SPACE	B2K2A1	B2 K2 A1	BKA	3	0	leeo
IT2a|f106r.5|G012	IT2a	f106r.5	12	12	DEFINITE_SPACE	LINE_END	C1A3B3	C1 A3 B3	CAB	3	0	ram
IT2a|f106r.6|G001	IT2a	f106r.6	1	11	LINE_START	DEFINITE_SPACE	L1A1C1	L1 A1 C1	LAC	3	0	shor
IT2a|f106r.6|G002	IT2a	f106r.6	2	11	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1C1	L1 J1 A1 C1	LJAC	4	0	sheor
IT2a|f106r.6|G003	IT2a	f106r.6	3	11	DEFINITE_SPACE	DEFINITE_SPACE	A1C1Q1K1C2B1	A1 C1 Q1 K1 C2 B1	ACQKCB	6	0	orkchsd
IT2a|f106r.6|G004	IT2a	f106r.6	4	11	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A3F3A1C1	A1 Q2 A3 F3 A1 C1	AQAFAC	6	0	otairor
IT2a|f106r.6|G005	IT2a	f106r.6	5	11	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2A1	D1 A1 Q1 K2 A1	DAQKA	5	0	qokeeo
IT2a|f106r.6|G006	IT2a	f106r.6	6	11	DEFINITE_SPACE	DEFINITE_SPACE	C1A3G1	C1 A3 G1	CAG	3	0	raiin
IT2a|f106r.6|G007	IT2a	f106r.6	7	11	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2A1	D1 A1 Q1 K2 A1	DAQKA	5	0	qokeeo
IT2a|f106r.6|G008	IT2a	f106r.6	8	11	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1B1A2	B2 K1 J1 B1 A2	BKJBA	5	0	lchedy
IT2a|f106r.6|G009	IT2a	f106r.6	9	11	DEFINITE_SPACE	DEFINITE_SPACE	A1B2K1J1B1A2	A1 B2 K1 J1 B1 A2	ABKJBA	6	0	olchedy
IT2a|f106r.6|G010	IT2a	f106r.6	10	11	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1A1B2	D1 A1 Q1 J1 A1 B2	DAQJAB	6	0	qokeol
IT2a|f106r.6|G011	IT2a	f106r.6	11	11	DEFINITE_SPACE	LINE_END	D1A1Q1A2	D1 A1 Q1 A2	DAQA	4	0	qoky
IT2a|f106r.7|G001	IT2a	f106r.7	1	7	LINE_START	DEFINITE_SPACE	A1B2K1J1B1	A1 B2 K1 J1 B1	ABKJB	5	0	olched
IT2a|f106r.7|G002	IT2a	f106r.7	2	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1G1	D1 A1 G1	DAG	3	0	qoiin
IT2a|f106r.7|G003	IT2a	f106r.7	3	7	DEFINITE_SPACE	DEFINITE_SPACE	A2K1J1B1A2	A2 K1 J1 B1 A2	AKJBA	5	0	ychedy
IT2a|f106r.7|G004	IT2a	f106r.7	4	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1A3B3	D1 A1 Q1 A3 B3	DAQAB	5	0	qokam
IT2a|f106r.7|G005	IT2a	f106r.7	5	7	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1B2	L1 J1 A1 B2	LJAB	4	0	sheol
IT2a|f106r.7|G006	IT2a	f106r.7	6	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1A1C1	D1 A1 Q1 A1 C1	DAQAC	5	0	qokor
IT2a|f106r.7|G007	IT2a	f106r.7	7	7	DEFINITE_SPACE	LINE_END	K1M1C2	K1 M1 C2	KMC	3	0	cheees
IT2a|f106r.8|G001	IT2a	f106r.8	1	10	LINE_START	DEFINITE_SPACE	P1A1C1A3C1K1A2	P1 A1 C1 A3 C1 K1 A2	PACACKA	7	0	porarchy
IT2a|f106r.8|G002	IT2a	f106r.8	2	10	DEFINITE_SPACE	DEFINITE_SPACE	A1C1A1C1	A1 C1 A1 C1	ACAC	4	0	oror
IT2a|f106r.8|G003	IT2a	f106r.8	3	10	DEFINITE_SPACE	DEFINITE_SPACE	A1B2Q1A3G1	A1 B2 Q1 A3 G1	ABQAG	5	0	olkaiin
IT2a|f106r.8|G004	IT2a	f106r.8	4	10	DEFINITE_SPACE	DEFINITE_SPACE	L1J1B1A2	L1 J1 B1 A2	LJBA	4	0	shedy
IT2a|f106r.8|G005	IT2a	f106r.8	5	10	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K2B1A2	A1 Q2 K2 B1 A2	AQKBA	5	0	oteedy
IT2a|f106r.8|G006	IT2a	f106r.8	6	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2A1C1	D1 A1 Q2 A1 C1	DAQAC	5	0	qotor
IT2a|f106r.8|G007	IT2a	f106r.8	7	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K2B1A1	D1 A1 Q2 K2 B1 A1	DAQKBA	6	0	qoteedo
IT2a|f106r.8|G008	IT2a	f106r.8	8	10	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q2K2B1A2	D1 A1 Q2 K2 B1 A2	DAQKBA	6	0	qoteedy
IT2a|f106r.8|G009	IT2a	f106r.8	9	10	DEFINITE_SPACE	DEFINITE_SPACE	B1A3F3	B1 A3 F3	BAF	3	0	dair
IT2a|f106r.8|G010	IT2a	f106r.8	10	10	DEFINITE_SPACE	LINE_END	A1Q1K2B1A3E1B3	A1 Q1 K2 B1 A3 E1 B3	AQKBAEB	7	0	okeedaim
IT2a|f106r.9|G001	IT2a	f106r.9	1	7	LINE_START	DEFINITE_SPACE	A2K1A1C1	A2 K1 A1 C1	AKAC	4	0	ychor
IT2a|f106r.9|G002	IT2a	f106r.9	2	7	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2	K1 A1 B2	KAB	3	0	chol
IT2a|f106r.9|G003	IT2a	f106r.9	3	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1A3F1	D1 A1 Q1 A3 F1	DAQAF	5	0	qokain
IT2a|f106r.9|G004	IT2a	f106r.9	4	7	DEFINITE_SPACE	DEFINITE_SPACE	K1A1T1A1B2	K1 A1 T1 A1 B2	KATAB	5	0	chocphol
IT2a|f106r.9|G005	IT2a	f106r.9	5	7	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1B1A2	B2 K1 J1 B1 A2	BKJBA	5	0	lchedy
IT2a|f106r.9|G006	IT2a	f106r.9	6	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1K1J1A1	D1 A1 K1 J1 A1	DAKJA	5	0	qocheo
IT2a|f106r.9|G007	IT2a	f106r.9	7	7	DEFINITE_SPACE	LINE_END	D1A1Q1A3C1	D1 A1 Q1 A3 C1	DAQAC	5	0	qokar
IT2a|f106r.10|G001	IT2a	f106r.10	1	9	LINE_START	DEFINITE_SPACE	P1L1A1A3F3	P1 L1 A1 A3 F3	PLAAF	5	0	pshoair
IT2a|f106r.10|G002	IT2a	f106r.10	2	9	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1K2L1J1B1A2	B2 Q1 K2 L1 J1 B1 A2	BQKLJBA	7	0	lkeeshedy
IT2a|f106r.10|G003	IT2a	f106r.10	3	9	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1A3F1	D1 A1 Q1 A3 F1	DAQAF	5	0	qokain
IT2a|f106r.10|G004	IT2a	f106r.10	4	9	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2A2	K1 J1 A1 B2 A2	KJABA	5	0	cheoly
IT2a|f106r.10|G005	IT2a	f106r.10	5	9	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1B1A2	D1 A1 Q1 J1 B1 A2	DAQJBA	6	0	qokedy
IT2a|f106r.10|G006	IT2a	f106r.10	6	9	DEFINITE_SPACE	DEFINITE_SPACE	B2K1J1B1A2	B2 K1 J1 B1 A2	BKJBA	5	0	lchedy
IT2a|f106r.10|G007	IT2a	f106r.10	7	9	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1B1A2	D1 A1 Q1 J1 B1 A2	DAQJBA	6	0	qokedy
IT2a|f106r.10|G008	IT2a	f106r.10	8	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1B1A2	A1 Q2 J1 B1 A2	AQJBA	5	0	otedy
IT2a|f106r.10|G009	IT2a	f106r.10	9	9	DEFINITE_SPACE	LINE_END	D1A1Q2A1Q1A2	D1 A1 Q2 A1 Q1 A2	DAQAQA	6	0	qotoky
IT2a|f106r.11|G001	IT2a	f106r.11	1	12	LINE_START	DEFINITE_SPACE	C2A3C1	C2 A3 C1	CAC	3	0	sar
IT2a|f106r.11|G002	IT2a	f106r.11	2	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.11|G003	IT2a	f106r.11	3	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1B2	K1 J1 A1 B2	KJAB	4	0	cheol
IT2a|f106r.11|G004	IT2a	f106r.11	4	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.11|G005	IT2a	f106r.11	5	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1A1Q1J1A2	K1 J1 A1 Q1 J1 A2	KJAQJA	6	0	cheokey
IT2a|f106r.11|G006	IT2a	f106r.11	6	12	DEFINITE_SPACE	DEFINITE_SPACE	C1A3G1	C1 A3 G1	CAG	3	0	raiin
IT2a|f106r.11|G007	IT2a	f106r.11	7	12	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q1A3C1	K1 A1 Q1 A3 C1	KAQAC	5	0	chokar
IT2a|f106r.11|G008	IT2a	f106r.11	8	12	DEFINITE_SPACE	DEFINITE_SPACE	K1A1B2Q1A2	K1 A1 B2 Q1 A2	KABQA	5	0	cholky
IT2a|f106r.11|G009	IT2a	f106r.11	9	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1M1C2	A1 Q1 M1 C2	AQMC	4	0	okeees
IT2a|f106r.11|G010	IT2a	f106r.11	10	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.11|G011	IT2a	f106r.11	11	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2A2	A1 Q1 K2 A2	AQKA	4	0	okeey
IT2a|f106r.11|G012	IT2a	f106r.11	12	12	DEFINITE_SPACE	LINE_END	B2K1B4	B2 K1 B4	BKB	3	0	lchg
IT2a|f106r.12|G001	IT2a	f106r.12	1	5	LINE_START	DEFINITE_SPACE	A1Q1K2A2	A1 Q1 K2 A2	AQKA	4	0	okeey
IT2a|f106r.12|G002	IT2a	f106r.12	2	5	DEFINITE_SPACE	DEFINITE_SPACE	B2K1K2B1A2	B2 K1 K2 B1 A2	BKKBA	5	0	lcheedy
IT2a|f106r.12|G003	IT2a	f106r.12	3	5	DEFINITE_SPACE	DEFINITE_SPACE	A1B2Q1K2A2	A1 B2 Q1 K2 A2	ABQKA	5	0	olkeey
IT2a|f106r.12|G004	IT2a	f106r.12	4	5	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2A1	D1 A1 Q1 K2 A1	DAQKA	5	0	qokeeo
IT2a|f106r.12|G005	IT2a	f106r.12	5	5	DEFINITE_SPACE	LINE_END	B1K1J1B1A2	B1 K1 J1 B1 A2	BKJBA	5	0	dchedy
IT2a|f106r.13|G001	IT2a	f106r.13	1	12	LINE_START	DEFINITE_SPACE	P1K1J1A1B2	P1 K1 J1 A1 B2	PKJAB	5	0	pcheol
IT2a|f106r.13|G002	IT2a	f106r.13	2	12	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1Q1A3G1	L1 J1 A1 Q1 A3 G1	LJAQAG	6	0	sheokaiin
IT2a|f106r.13|G003	IT2a	f106r.13	3	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2J1A2	A1 Q2 J1 A2	AQJA	4	0	otey
IT2a|f106r.13|G004	IT2a	f106r.13	4	12	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2A1C1	D1 A1 Q1 K2 A1 C1	DAQKAC	6	0	qokeeor
IT2a|f106r.13|G005	IT2a	f106r.13	5	12	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1	L1 J1 A1	LJA	3	0	sheo
IT2a|f106r.13|G006	IT2a	f106r.13	6	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.13|G007	IT2a	f106r.13	7	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K1J1A2	A1 Q2 K1 J1 A2	AQKJA	5	0	otchey
IT2a|f106r.13|G008	IT2a	f106r.13	8	12	DEFINITE_SPACE	DEFINITE_SPACE	P1K1J1A1	P1 K1 J1 A1	PKJA	4	0	pcheo
IT2a|f106r.13|G009	IT2a	f106r.13	9	12	DEFINITE_SPACE	DEFINITE_SPACE	C1A1C1	C1 A1 C1	CAC	3	0	ror
IT2a|f106r.13|G010	IT2a	f106r.13	10	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.13|G011	IT2a	f106r.13	11	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
IT2a|f106r.13|G012	IT2a	f106r.13	12	12	DEFINITE_SPACE	LINE_END	A1P1A3B2	A1 P1 A3 B2	APAB	4	0	opal
IT2a|f106r.14|G001	IT2a	f106r.14	1	8	LINE_START	DEFINITE_SPACE	A2K1A1B2	A2 K1 A1 B2	AKAB	4	0	ychol
IT2a|f106r.14|G002	IT2a	f106r.14	2	8	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A3G1	A1 Q1 A3 G1	AQAG	4	0	okaiin
IT2a|f106r.14|G003	IT2a	f106r.14	3	8	DEFINITE_SPACE	DEFINITE_SPACE	A1B2K1K2A2	A1 B2 K1 K2 A2	ABKKA	5	0	olcheey
IT2a|f106r.14|G004	IT2a	f106r.14	4	8	DEFINITE_SPACE	DEFINITE_SPACE	B1A1B2K1J1B1A2	B1 A1 B2 K1 J1 B1 A2	BABKJBA	7	0	dolchedy
IT2a|f106r.14|G005	IT2a	f106r.14	5	8	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A3E1C2	A1 Q2 A3 E1 C2	AQAEC	5	0	otais
IT2a|f106r.14|G006	IT2a	f106r.14	6	8	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A3B2	A1 Q2 A3 B2	AQAB	4	0	otal
IT2a|f106r.14|G007	IT2a	f106r.14	7	8	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A2	K1 J1 B1 A2	KJBA	4	0	chedy
IT2a|f106r.14|G008	IT2a	f106r.14	8	8	DEFINITE_SPACE	LINE_END	A1Q1J1A1C1	A1 Q1 J1 A1 C1	AQJAC	5	0	okeor
IT2a|f106r.15|G001	IT2a	f106r.15	1	9	LINE_START	DEFINITE_SPACE	P1A1B1A3C1A1A3C1	P1 A1 B1 A3 C1 A1 A3 C1	PABACAAC	8	0	podaroar
IT2a|f106r.15|G002	IT2a	f106r.15	2	9	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2K2A1B2K1A1C1	A1 Q2 K2 A1 B2 K1 A1 C1	AQKABKAC	8	0	oteeolchor
IT2a|f106r.15|G003	IT2a	f106r.15	3	9	DEFINITE_SPACE	DEFINITE_SPACE	L1A1B2	L1 A1 B2	LAB	3	0	shol
IT2a|f106r.15|G004	IT2a	f106r.15	4	9	DEFINITE_SPACE	DEFINITE_SPACE	Q2K1J1B1A2	Q2 K1 J1 B1 A2	QKJBA	5	0	tchedy
IT2a|f106r.15|G005	IT2a	f106r.15	5	9	DEFINITE_SPACE	DEFINITE_SPACE	K1A1Q2A3C1	K1 A1 Q2 A3 C1	KAQAC	5	0	chotar
IT2a|f106r.15|G006	IT2a	f106r.15	6	9	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1J1B1A2	A1 P1 K1 J1 B1 A2	APKJBA	6	0	opchedy
IT2a|f106r.15|G007	IT2a	f106r.15	7	9	DEFINITE_SPACE	DEFINITE_SPACE	A1P1K1J1C2	A1 P1 K1 J1 C2	APKJC	5	0	opches
IT2a|f106r.15|G008	IT2a	f106r.15	8	9	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.15|G009	IT2a	f106r.15	9	9	DEFINITE_SPACE	LINE_END	A1Q1K1B1A3B3	A1 Q1 K1 B1 A3 B3	AQKBAB	6	0	okchdam
IT2a|f106r.16|G001	IT2a	f106r.16	1	12	LINE_START	DEFINITE_SPACE	C2A3F1	C2 A3 F1	CAF	3	0	sain
IT2a|f106r.16|G002	IT2a	f106r.16	2	12	DEFINITE_SPACE	DEFINITE_SPACE	A1F1	A1 F1	AF	2	0	oin
IT2a|f106r.16|G003	IT2a	f106r.16	3	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A3F1	A1 Q1 A3 F1	AQAF	4	0	okain
IT2a|f106r.16|G004	IT2a	f106r.16	4	12	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.16|G005	IT2a	f106r.16	5	12	DEFINITE_SPACE	DEFINITE_SPACE	A3C1A1B2	A3 C1 A1 B2	ACAB	4	0	arol
IT2a|f106r.16|G006	IT2a	f106r.16	6	12	DEFINITE_SPACE	DEFINITE_SPACE	A1K1K2B1A2	A1 K1 K2 B1 A2	AKKBA	5	0	ocheedy
IT2a|f106r.16|G007	IT2a	f106r.16	7	12	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1M1A1B1A2	B2 Q1 M1 A1 B1 A2	BQMABA	6	0	lkeeeody
IT2a|f106r.16|G008	IT2a	f106r.16	8	12	DEFINITE_SPACE	DEFINITE_SPACE	B1A3G1	B1 A3 G1	BAG	3	0	daiin
IT2a|f106r.16|G009	IT2a	f106r.16	9	12	DEFINITE_SPACE	DEFINITE_SPACE	K1J1B1A3C1	K1 J1 B1 A3 C1	KJBAC	5	0	chedar
IT2a|f106r.16|G010	IT2a	f106r.16	10	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1A1B2	A1 Q1 A1 B2	AQAB	4	0	okol
IT2a|f106r.16|G011	IT2a	f106r.16	11	12	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A3C1	A1 Q2 A3 C1	AQAC	4	0	otar
IT2a|f106r.16|G012	IT2a	f106r.16	12	12	DEFINITE_SPACE	LINE_END	K1B1A3B3	K1 B1 A3 B3	KBAB	4	0	chdam
IT2a|f106r.17|G001	IT2a	f106r.17	1	7	LINE_START	DEFINITE_SPACE	A2A1K1A1C1	A2 A1 K1 A1 C1	AAKAC	5	0	yochor
IT2a|f106r.17|G002	IT2a	f106r.17	2	7	DEFINITE_SPACE	DEFINITE_SPACE	B2L1J1B1A2	B2 L1 J1 B1 A2	BLJBA	5	0	lshedy
IT2a|f106r.17|G003	IT2a	f106r.17	3	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1U1J1A2	D1 A1 U1 J1 A2	DAUJA	5	0	qockhey
IT2a|f106r.17|G004	IT2a	f106r.17	4	7	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1J1B1A3F1	D1 A1 Q1 J1 B1 A3 F1	DAQJBAF	7	0	qokedain
IT2a|f106r.17|G005	IT2a	f106r.17	5	7	DEFINITE_SPACE	DEFINITE_SPACE	A1C1	A1 C1	AC	2	0	or
IT2a|f106r.17|G006	IT2a	f106r.17	6	7	DEFINITE_SPACE	DEFINITE_SPACE	A3G1	A3 G1	AG	2	0	aiin
IT2a|f106r.17|G007	IT2a	f106r.17	7	7	DEFINITE_SPACE	LINE_END	K1A1B1A3C1	K1 A1 B1 A3 C1	KABAC	5	0	chodar
IT2a|f106r.18|G001	IT2a	f106r.18	1	11	LINE_START	DEFINITE_SPACE	Q1L1J1B1	Q1 L1 J1 B1	QLJB	4	0	kshed
IT2a|f106r.18|G002	IT2a	f106r.18	2	11	DEFINITE_SPACE	DEFINITE_SPACE	B1L1J1A1B2	B1 L1 J1 A1 B2	BLJAB	5	0	dsheol
IT2a|f106r.18|G003	IT2a	f106r.18	3	11	DEFINITE_SPACE	DEFINITE_SPACE	D1A1Q1K2B1A2	D1 A1 Q1 K2 B1 A2	DAQKBA	6	0	qokeedy
IT2a|f106r.18|G004	IT2a	f106r.18	4	11	DEFINITE_SPACE	DEFINITE_SPACE	A1Q2A1B2	A1 Q2 A1 B2	AQAB	4	0	otol
IT2a|f106r.18|G005	IT2a	f106r.18	5	11	DEFINITE_SPACE	DEFINITE_SPACE	A1Q1K2B1A2	A1 Q1 K2 B1 A2	AQKBA	5	0	okeedy
IT2a|f106r.18|G006	IT2a	f106r.18	6	11	DEFINITE_SPACE	DEFINITE_SPACE	B2Q1K2B1A3C1	B2 Q1 K2 B1 A3 C1	BQKBAC	6	0	lkeedar
IT2a|f106r.18|G007	IT2a	f106r.18	7	11	DEFINITE_SPACE	DEFINITE_SPACE	L1J1A1P1K1A2	L1 J1 A1 P1 K1 A2	LJAPKA	6	0	sheopchy
