family_surface	total_count	physical_folios	old_first_last_label	new_first_last_label	first_last_support	first_last_log_odds_ratio	first_last_positive_folds	first_last_negative_folds	old_edge_core_label	new_edge_core_label	edge_core_support	edge_core_log_odds_ratio	edge_core_positive_folds	edge_core_negative_folds	first_count	last_count	core_count	single_count
DAJBAG	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAJBKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQ	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQAB	2	2	INSUFFICIENT	INSUFFICIENT	2	-1.6101062499694205	0	94	INSUFFICIENT	INSUFFICIENT	2	2.5792302096731277	94	0	0	2	0	0
DAJQAC	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAJQAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQJAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQJAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAJQKA	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
DAJQKJA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAKA	11	9	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	11	-0.976918710021628	0	94	1	0	10	0
DAKAB	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
DAKABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKABAG	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAKAC	4	4	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	0	94	0	0	4	0
DAKAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKBA	12	9	INSUFFICIENT	INSUFFICIENT	2	1.6101062499694205	94	0	INSUFFICIENT	INSUFFICIENT	12	-0.4659260018776379	0	94	2	0	10	0
DAKBAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKJA	5	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	5	-1.4287539531078304	0	94	0	0	5	0
DAKJAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKJC	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAKQAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAKQKBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DALATA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DALJA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DALJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAMA	5	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	5	-1.4287539531078304	0	94	0	0	5	0
DAMBA	3	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
DANQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAP	4	4	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	4	0.12213726249733003	93	1	0	1	3	0
DAPA	3	3	INSUFFICIENT	INSUFFICIENT	2	-1.6101062499694205	0	94	INSUFFICIENT	INSUFFICIENT	3	1.4805545616943463	94	0	0	2	1	0
DAPAB	7	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	7	-1.7390356442069592	0	94	0	0	7	0
DAPABAC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPABAG	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAPAC	6	4	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	6	-0.32997460797424694	2	92	1	0	5	0
DAPACA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPACAG	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPAFAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPAG	4	4	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	0	94	0	0	4	0
DAPBA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPBAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKA	8	6	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	8	-1.8642621745849217	0	94	0	0	8	0
DAPKAB	4	3	INSUFFICIENT	INSUFFICIENT	2	-1.6101062499694205	0	94	INSUFFICIENT	INSUFFICIENT	4	0.969665574603027	94	0	0	2	2	0
DAPKABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKAC	5	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	5	-1.4287539531078304	0	94	0	0	5	0
DAPKAPKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKBA	9	7	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	9	-1.9755512011373226	0	94	0	0	9	0
DAPKBAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKBAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKCB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKJA	11	10	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	11	-2.1667332328410835	0	94	0	0	11	0
DAPKJAB	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAPKJABA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAPKJAC	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAPKJBA	28	14	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	CORE_ASSOCIATED	CORE_ASSOCIATED	28	-1.3927103520441815	0	94	1	1	26	0
DAPKJBAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKJBBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKJQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKKA	3	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
DAPKKABA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKKBA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAPKKPA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPKTA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAPLBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPLJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAPLJBA	4	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	0	94	0	0	4	0
DAQ	14	11	INSUFFICIENT	INSUFFICIENT	5	1.0996152977792788	94	0	INSUFFICIENT	INSUFFICIENT	14	0.4231796332069875	93	1	4	1	9	0
DAQA	170	57	LAST_ASSOCIATED	LAST_ASSOCIATED	47	-1.4091308300315237	0	94	UNRESOLVED	UNRESOLVED	170	0.01400521875826477	71	23	9	38	123	0
DAQAA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAQAB	309	62	UNRESOLVED	UNRESOLVED	67	-0.3301128051255235	0	94	UNRESOLVED	UNRESOLVED	309	-0.3136122329908284	0	94	28	39	242	0
DAQABA	38	23	INSUFFICIENT	INSUFFICIENT	12	-3.222892566670447	0	94	UNRESOLVED	UNRESOLVED	38	0.21839994141353547	93	1	0	12	26	0
DAQABAB	2	2	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	0	1	1	0
DAQABABA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABABAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABAC	4	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	1	93	0	0	4	0
DAQABACA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABAG	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
DAQABB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABBA	10	10	INSUFFICIENT	INSUFFICIENT	4	-0.8479664213347201	0	94	INSUFFICIENT	INSUFFICIENT	10	0.6020215535505488	94	0	1	3	6	0
DAQABBBA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABC	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABKB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQABKBA	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
DAQABKJA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAQABKJAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABKJBA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAQABLA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABLJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABQAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABQJAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQABQKBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAC	200	53	UNRESOLVED	UNRESOLVED	27	0.834039581432517	94	0	UNRESOLVED	UNRESOLVED	200	-0.8790344148911279	0	94	19	8	173	0
DAQACA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQACAC	2	2	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	2	0.9695618535503562	93	1	1	0	1	0
DAQACBA	2	2	INSUFFICIENT	INSUFFICIENT	2	-1.6101062499694205	0	94	INSUFFICIENT	INSUFFICIENT	2	2.5792302096731277	94	0	0	2	0	0
DAQACBAB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQAE	9	8	INSUFFICIENT	INSUFFICIENT	3	-1.9469128229361083	0	94	INSUFFICIENT	INSUFFICIENT	9	0.35053998503860007	94	0	0	3	6	0
DAQAEA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAEB	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQAEBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAF	248	28	UNRESOLVED	UNRESOLVED	29	0.7728256059999234	94	0	UNRESOLVED	CORE_ASSOCIATED	248	-1.0466202191362846	0	94	20	9	219	0
DAQAFABA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQAFAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAG	252	48	UNRESOLVED	UNRESOLVED	51	0.4332688633904866	94	0	UNRESOLVED	UNRESOLVED	251	-0.3939710473918261	0	94	31	20	200	1
DAQAGAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAH	4	3	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	3	0.45867286645903693	93	1	0	1	2	1
DAQAKA	4	4	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	4	0.12213726249733003	93	1	1	0	3	0
DAQAKBA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQALJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQAQA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQAQKA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQB	11	7	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	11	-0.3657791478597491	1	93	1	1	9	0
DAQBA	4	4	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	4	-1.228019882273328	0	94	0	0	4	0
DAQBABQAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQBAG	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQBBAAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQBKKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQF	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQJA	94	32	INSUFFICIENT	INSUFFICIENT	14	1.1922627893863769	94	0	UNRESOLVED	UNRESOLVED	94	-0.7473905177704343	0	94	11	3	80	0
DAQJAA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAB	40	23	INSUFFICIENT	INSUFFICIENT	9	-0.6200428886510692	0	94	UNRESOLVED	UNRESOLVED	40	-0.22969908474136147	0	94	3	6	31	0
DAQJABA	34	17	INSUFFICIENT	INSUFFICIENT	3	-1.9469128229361083	0	94	CORE_ASSOCIATED	CORE_ASSOCIATED	34	-1.22923117553358	0	94	0	3	31	0
DAQJABAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJABJ	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAC	23	14	INSUFFICIENT	INSUFFICIENT	5	2.3995669548994685	94	0	UNRESOLVED	UNRESOLVED	23	-0.24387000415439053	0	94	5	0	18	0
DAQJACA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJACAB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAF	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAJPA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAKA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAQADAQA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJAQJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJB	8	7	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	8	-0.6402562990733757	0	94	0	1	7	0
DAQJBA	263	34	UNRESOLVED	UNRESOLVED	29	0.47777347960223915	94	0	CORE_ASSOCIATED	CORE_ASSOCIATED	263	-1.1136877707638748	0	94	18	11	234	0
DAQJBAB	6	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	6	-1.5958714171600406	0	94	0	0	6	0
DAQJBABA	1	1	INSUFFICIENT	INSUFFICIENT	1	-1.0989464016013883	0	93	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	0	1	0	0
DAQJBAC	8	7	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	8	-1.8642621745849217	0	94	0	0	8	0
DAQJBAF	3	3	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	3	-0.9766420826362535	0	94	0	0	3	0
DAQJBAG	5	5	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	5	-1.4287539531078304	0	94	0	0	5	0
DAQJBB	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJBJBA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJBLJBA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAQJC	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAQJCBA	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAQJKA	13	9	INSUFFICIENT	INSUFFICIENT	4	0.8479664213347202	94	0	INSUFFICIENT	INSUFFICIENT	13	0.2223417695732668	91	3	3	1	9	0
DAQJKAJP	1	1	INSUFFICIENT	INSUFFICIENT	1	1.0989464016013883	93	0	INSUFFICIENT	INSUFFICIENT	1	2.0682375015291377	94	0	1	0	0	0
DAQJKBA	2	2	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	2	-0.6401064786745464	0	94	0	0	2	0
DAQJKJA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJKJAC	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
DAQJKJBA	3	3	INSUFFICIENT	INSUFFICIENT	2	0.0	1	1	INSUFFICIENT	INSUFFICIENT	3	1.4805545616943463	94	0	1	1	1	0
DAQJKUA	1	1	INSUFFICIENT	INSUFFICIENT	0	0.0	0	0	INSUFFICIENT	INSUFFICIENT	1	-0.12921749158322737	1	93	0	0	1	0
