source_group_id	edition	locus	page	section	currier	hand	code	kind	grammar_scope	source_row_index	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_interlinear_row_present	legacy_mapping_status
IT2a|f27v.2|G007	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	7	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dshy	dshy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f27v.2|G008	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	8	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchy	kchy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f27v.2|G009	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	9	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheo	cheo	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f27v.2|G010	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	10	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	da	da	1	10	1	ONE_ASCII_FRAGMENT
IT2a|f27v.2|G011	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	11	12	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dy	dy	1	11	1	ONE_ASCII_FRAGMENT
IT2a|f27v.2|G012	IT2a	f27v.2	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	640	12	12	0	0	DEFINITE_SPACE	LINE_END	dchy	dchy	1	12	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G001	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	1	8	0	0	LINE_START	DEFINITE_SPACE	kchey	kchey	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G002	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchy	kchy	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G003	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dchokchy	dchokchy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G004	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dsho	dsho	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G005	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dchir	dchir	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G006	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chodchy	chodchy	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G007	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	etcheody	etcheody	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f27v.3|G008	IT2a	f27v.3	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	641	8	8	0	0	DEFINITE_SPACE	LINE_END	shld	shld	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G001	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	1	9	0	0	LINE_START	DEFINITE_SPACE	okcho	okcho	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G002	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G003	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kcheed	kcheed	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G004	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chl	chl	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G005	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G006	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	kod	kod	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G007	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	o	o	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G008	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oksho	oksho	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f27v.4|G009	IT2a	f27v.4	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	642	9	9	0	0	DEFINITE_SPACE	LINE_END	doeeeesm	doeeeesm	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G001	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	1	6	0	0	LINE_START	DEFINITE_SPACE	qoky	qoky	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G002	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shkeeo	shkeeo	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G003	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	schodar	schodar	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G004	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	4	6	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	shkol	shkol	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G005	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	5	6	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	chotchy	chotchy	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f27v.5|G006	IT2a	f27v.5	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	643	6	6	0	0	DEFINITE_SPACE	LINE_END	cthodol	cthodol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f27v.6|G001	IT2a	f27v.6	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	644	1	5	0	0	LINE_START	DEFINITE_SPACE	dsho	dsho	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.6|G002	IT2a	f27v.6	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	644	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchrrr	kchrrr	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f27v.6|G003	IT2a	f27v.6	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	644	3	5	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	okeedy	okeedy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f27v.6|G004	IT2a	f27v.6	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	644	4	5	0	0	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	dchschy	dchschy	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f27v.6|G005	IT2a	f27v.6	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	644	5	5	0	0	DRAWING_INTERRUPTION	LINE_END	sotchdy	sotchdy	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G001	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	1	7	0	0	LINE_START	DEFINITE_SPACE	sho	sho	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G002	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sho	sho	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G003	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ykcho	ykcho	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G004	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	4	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	shdy	shdy	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G005	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	5	7	0	0	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	dchd	dchd	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G006	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	6	7	0	0	DRAWING_INTERRUPTION	DRAWING_INTERRUPTION	chschsa	chschsa	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f27v.7|G007	IT2a	f27v.7	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	645	7	7	0	0	DRAWING_INTERRUPTION	LINE_END	otchdy	otchdy	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f27v.8|G001	IT2a	f27v.8	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	646	1	2	0	1	LINE_START	DEFINITE_SPACE	okshes	okshes	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f27v.8|G002	IT2a	f27v.8	f27v	H	A	1	+P0	P	CONFIRMED_PROSE	646	2	2	0	1	DEFINITE_SPACE	LINE_END	okchokshy	okchokshy	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G001	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	1	8	1	0	LINE_START	DEFINITE_SPACE	pchodar	pchodar	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G002	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	2	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shod	shod	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G003	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chocphy	chocphy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G004	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	opchol	opchol	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G005	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	5	8	1	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	daiin	daiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G006	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	6	8	1	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	otchol	otchol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G007	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	7	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chyqo	chyqo	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.1|G008	IT2a	f28r.1	f28r	H	A	1	@P0	P	CONFIRMED_PROSE	647	8	8	1	0	DEFINITE_SPACE	LINE_END	ldy	ldy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G001	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	1	9	0	0	LINE_START	DEFINITE_SPACE	otchor	otchor	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G002	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otchor	otchor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G003	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	3	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	cthol	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G004	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	4	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cty	cty	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G005	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ctheol	ctheol	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G006	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	6	9	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	dy	dy	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G007	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	7	9	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dchar	dchar	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G008	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chakod	chakod	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.2|G009	IT2a	f28r.2	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	648	9	9	0	0	DEFINITE_SPACE	LINE_END	dly	dly	1	9	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G001	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	1	7	0	0	LINE_START	DEFINITE_SPACE	qotchaiin	qotchaiin	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G002	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	shor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G003	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	cthol	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G004	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthol	cthol	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G005	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	5	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	shor	shor	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G006	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	6	7	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	chotchy	chotchy	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.3|G007	IT2a	f28r.3	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	649	7	7	0	0	DEFINITE_SPACE	LINE_END	tchodar	tchodar	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G001	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	1	8	0	0	LINE_START	DEFINITE_SPACE	choty	choty	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G002	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chtol	chtol	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G003	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otol	otol	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G004	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chotchy	chotchy	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G005	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	5	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	cthol	cthol	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G006	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	6	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	otol	otol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G007	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	choky	choky	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.4|G008	IT2a	f28r.4	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	650	8	8	0	0	DEFINITE_SPACE	LINE_END	qoty	qoty	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G001	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	1	8	0	0	LINE_START	DEFINITE_SPACE	oksho	oksho	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G002	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otor	otor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G003	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	chy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G004	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kchoror	kchoror	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G005	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	5	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	chodaiin	chodaiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G006	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	6	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	sho	sho	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G007	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cthody	cthody	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.5|G008	IT2a	f28r.5	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	651	8	8	0	0	DEFINITE_SPACE	LINE_END	okoy	okoy	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G001	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	1	7	0	0	LINE_START	DEFINITE_SPACE	qokchol	qokchol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G002	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qodaiin	qodaiin	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G003	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otcholchy	otcholchy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G004	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	4	7	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	daiin	daiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G005	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	5	7	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	cho	cho	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G006	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokol	qokol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.6|G007	IT2a	f28r.6	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	652	7	7	0	0	DEFINITE_SPACE	LINE_END	okam	okam	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G001	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	1	8	0	0	LINE_START	DEFINITE_SPACE	sho	sho	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G002	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	otor	otor	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G003	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shockhy	shockhy	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G004	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shocthy	shocthy	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G005	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	5	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	otoldy	otoldy	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G006	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	6	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	dshor	dshor	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G007	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dol	dol	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.7|G008	IT2a	f28r.7	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	653	8	8	0	0	DEFINITE_SPACE	LINE_END	dar	dar	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G001	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	1	8	0	0	LINE_START	DEFINITE_SPACE	oschotshl	oschotshl	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G002	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G003	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okchey	okchey	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G004	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	kol	kol	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G005	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	5	8	0	0	DEFINITE_SPACE	DRAWING_INTERRUPTION	daiin	daiin	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G006	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	6	8	0	0	DRAWING_INTERRUPTION	DEFINITE_SPACE	shol	shol	1	6	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G007	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	dsho	dsho	1	7	1	ONE_ASCII_FRAGMENT
IT2a|f28r.8|G008	IT2a	f28r.8	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	654	8	8	0	0	DEFINITE_SPACE	LINE_END	otaiin	otaiin	1	8	1	ONE_ASCII_FRAGMENT
IT2a|f28r.9|G001	IT2a	f28r.9	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	655	1	4	0	1	LINE_START	DEFINITE_SPACE	ytchol	ytchol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28r.9|G002	IT2a	f28r.9	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	655	2	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	deey	deey	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28r.9|G003	IT2a	f28r.9	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	655	3	4	0	1	DEFINITE_SPACE	DEFINITE_SPACE	yteol	yteol	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28r.9|G004	IT2a	f28r.9	f28r	H	A	1	+P0	P	CONFIRMED_PROSE	655	4	4	0	1	DEFINITE_SPACE	LINE_END	deaiin	deaiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G001	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	1	8	1	0	LINE_START	DEFINITE_SPACE	kshol	kshol	1	1	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G002	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	2	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qooiiin	qooiiin	1	2	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G003	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	3	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shor	shor	1	3	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G004	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	pchoiiin	pchoiiin	1	4	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G005	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shepchy	shepchy	1	5	1	ONE_ASCII_FRAGMENT
IT2a|f28v.1|G006	IT2a	f28v.1	f28v	H	A	1	@P0	P	CONFIRMED_PROSE	656	6	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qoty	qoty	1	6	1	ONE_ASCII_FRAGMENT
