query_id	edition	physical_query_key	locus	source_group_index	collapsed_page	panel_page	physical_folio	paragraph_id	line_quartile	masked_template	same_paragraph_training_groups	other_paragraph_training_groups	common_all_three
IT2a|f82v.26|G002	IT2a	f82v.26|G002|shXy	f82v.26	2	f82v	f82v	f82	f82v|P004	2	shXy	1	1	1
IT2a|f82v.26|G008	IT2a	f82v.26|G008|shXdy	f82v.26	8	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
IT2a|f82v.27|G006	IT2a	f82v.27|G006|shXdy	f82v.27	6	f82v	f82v	f82	f82v|P004	2	shXdy	2	2	1
IT2a|f82v.29|G004	IT2a	f82v.29|G004|shXdy	f82v.29	4	f82v	f82v	f82	f82v|P005	2	shXdy	1	3	1
IT2a|f82v.30|G005	IT2a	f82v.30|G005|shXdy	f82v.30	5	f82v	f82v	f82	f82v|P005	2	shXdy	1	3	1
IT2a|f82v.31|G003	IT2a	f82v.31|G003|chXy	f82v.31	3	f82v	f82v	f82	f82v|P005	3	chXy	1	2	0
IT2a|f82v.32|G004	IT2a	f82v.32|G004|chXy	f82v.32	4	f82v	f82v	f82	f82v|P005	3	chXy	1	2	0
IT2a|f82v.35|G002	IT2a	f82v.35|G002|chXy	f82v.35	2	f82v	f82v	f82	f82v|P006	3	chXy	1	2	1
IT2a|f82v.37|G002	IT2a	f82v.37|G002|chXy	f82v.37	2	f82v	f82v	f82	f82v|P006	3	chXy	1	2	1
IT2a|f82v.6|G005	IT2a	f82v.6|G005|shXdy	f82v.6	5	f82v	f82v	f82	f82v|P001	0	shXdy	2	1	0
IT2a|f82v.6|G006	IT2a	f82v.6|G006|shXdy	f82v.6	6	f82v	f82v	f82	f82v|P001	0	shXdy	2	1	0
IT2a|f82v.7|G003	IT2a	f82v.7|G003|chXdy	f82v.7	3	f82v	f82v	f82	f82v|P001	0	chXdy	4	1	0
IT2a|f82v.8|G004	IT2a	f82v.8|G004|chXdy	f82v.8	4	f82v	f82v	f82	f82v|P001	0	chXdy	4	1	1
IT2a|f82v.8|G008	IT2a	f82v.8|G008|chXdy	f82v.8	8	f82v	f82v	f82	f82v|P001	0	chXdy	4	1	1
IT2a|f82v.8|G009	IT2a	f82v.8|G009|chXdy	f82v.8	9	f82v	f82v	f82	f82v|P001	0	chXdy	4	1	1
IT2a|f83r.11|G002	IT2a	f83r.11|G002|shXdy	f83r.11	2	f83r	f83r	f83	f83r|P002	0	shXdy	1	3	1
IT2a|f83r.13|G003	IT2a	f83r.13|G003|shXdy	f83r.13	3	f83r	f83r	f83	f83r|P002	0	shXdy	1	3	1
IT2a|f83r.14|G006	IT2a	f83r.14|G006|lchXdy	f83r.14	6	f83r	f83r	f83	f83r|P002	1	lchXdy	1	1	0
IT2a|f83r.15|G009	IT2a	f83r.15|G009|lchXdy	f83r.15	9	f83r	f83r	f83	f83r|P002	1	lchXdy	1	1	0
IT2a|f83r.18|G005	IT2a	f83r.18|G005|shXdy	f83r.18	5	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	0
IT2a|f83r.19|G006	IT2a	f83r.19|G006|shXdy	f83r.19	6	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
IT2a|f83r.19|G009	IT2a	f83r.19|G009|shXdy	f83r.19	9	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
IT2a|f83r.1|G006	IT2a	f83r.1|G006|shXdy	f83r.1	6	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
IT2a|f83r.21|G005	IT2a	f83r.21|G005|chXdy	f83r.21	5	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	0
IT2a|f83r.22|G005	IT2a	f83r.22|G005|chXdy	f83r.22	5	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	1
IT2a|f83r.23|G004	IT2a	f83r.23|G004|shXdy	f83r.23	4	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
IT2a|f83r.23|G009	IT2a	f83r.23|G009|chXdy	f83r.23	9	f83r	f83r	f83	f83r|P003	1	chXdy	2	2	1
IT2a|f83r.24|G006	IT2a	f83r.24|G006|shXdy	f83r.24	6	f83r	f83r	f83	f83r|P003	1	shXdy	4	2	1
IT2a|f83r.3|G007	IT2a	f83r.3|G007|lchXdy	f83r.3	7	f83r	f83r	f83	f83r|P001	0	lchXdy	1	1	1
IT2a|f83r.4|G007	IT2a	f83r.4|G007|shXdy	f83r.4	7	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
IT2a|f83r.5|G006	IT2a	f83r.5|G006|shXdy	f83r.5	6	f83r	f83r	f83	f83r|P001	0	shXdy	2	2	1
IT2a|f83r.6|G008	IT2a	f83r.6|G008|lchXdy	f83r.6	8	f83r	f83r	f83	f83r|P001	0	lchXdy	1	1	1
IT2a|f84r.13|G002	IT2a	f84r.13|G002|chXdy	f84r.13	2	f84r	f84r	f84	f84r|P001	0	chXdy	1	1	0
IT2a|f84r.15|G003	IT2a	f84r.15|G003|shXdy	f84r.15	3	f84r	f84r	f84	f84r|P001	0	shXdy	2	3	1
IT2a|f84r.15|G007	IT2a	f84r.15|G007|chXdy	f84r.15	7	f84r	f84r	f84	f84r|P001	0	chXdy	1	1	0
IT2a|f84r.16|G002	IT2a	f84r.16|G002|shXdy	f84r.16	2	f84r	f84r	f84	f84r|P001	0	shXdy	2	3	0
IT2a|f84r.16|G007	IT2a	f84r.16|G007|shXdy	f84r.16	7	f84r	f84r	f84	f84r|P001	0	shXdy	2	3	0
IT2a|f84r.18|G003	IT2a	f84r.18|G003|shXdy	f84r.18	3	f84r	f84r	f84	f84r|P002	0	shXdy	2	3	0
IT2a|f84r.18|G005	IT2a	f84r.18|G005|shXdy	f84r.18	5	f84r	f84r	f84	f84r|P002	0	shXdy	2	3	0
IT2a|f84r.19|G007	IT2a	f84r.19|G007|shXdy	f84r.19	7	f84r	f84r	f84	f84r|P002	0	shXdy	2	3	1
IT2a|f84r.22|G005	IT2a	f84r.22|G005|shXdy	f84r.22	5	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
IT2a|f84r.23|G010	IT2a	f84r.23|G010|shXdy	f84r.23	10	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
IT2a|f84r.24|G003	IT2a	f84r.24|G003|shXdy	f84r.24	3	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
IT2a|f84r.25|G005	IT2a	f84r.25|G005|shXdy	f84r.25	5	f84r	f84r	f84	f84r|P004	1	shXdy	3	1	1
IT2a|f84r.30|G011	IT2a	f84r.30|G011|shXdy	f84r.30	11	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
IT2a|f84r.31|G004	IT2a	f84r.31|G004|shXdy	f84r.31	4	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
IT2a|f84r.31|G007	IT2a	f84r.31|G007|shXdy	f84r.31	7	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
IT2a|f84r.34|G005	IT2a	f84r.34|G005|shXdy	f84r.34	5	f84r	f84r	f84	f84r|P005	2	shXdy	3	2	0
IT2a|f84r.36|G001	IT2a	f84r.36|G001|shXy	f84r.36	1	f84r	f84r	f84	f84r|P006	2	shXy	1	1	1
IT2a|f84r.36|G003	IT2a	f84r.36|G003|shXy	f84r.36	3	f84r	f84r	f84	f84r|P006	2	shXy	1	1	1
IT2a|f84r.36|G006	IT2a	f84r.36|G006|shXdy	f84r.36	6	f84r	f84r	f84	f84r|P006	2	shXdy	1	4	1
IT2a|f84r.37|G004	IT2a	f84r.37|G004|shXdy	f84r.37	4	f84r	f84r	f84	f84r|P006	2	shXdy	1	4	1
IT2a|f84v.12|G004	IT2a	f84v.12|G004|shXdy	f84v.12	4	f84v	f84v	f84	f84v|P003	0	shXdy	1	2	1
IT2a|f84v.14|G012	IT2a	f84v.14|G012|chXdy	f84v.14	12	f84v	f84v	f84	f84v|P003	1	chXdy	4	2	1
IT2a|f84v.15|G008	IT2a	f84v.15|G008|chXdy	f84v.15	8	f84v	f84v	f84	f84v|P003	1	chXdy	4	2	0
IT2a|f84v.16|G003	IT2a	f84v.16|G003|chXdy	f84v.16	3	f84v	f84v	f84	f84v|P003	1	chXdy	4	2	1
IT2a|f84v.16|G012	IT2a	f84v.16|G012|shXdy	f84v.16	12	f84v	f84v	f84	f84v|P003	1	shXdy	4	3	0
IT2a|f84v.17|G003	IT2a	f84v.17|G003|chXdy	f84v.17	3	f84v	f84v	f84	f84v|P003	1	chXdy	4	2	1
IT2a|f84v.17|G007	IT2a	f84v.17|G007|chXdy	f84v.17	7	f84v	f84v	f84	f84v|P003	1	chXdy	4	2	1
IT2a|f84v.18|G005	IT2a	f84v.18|G005|shXdy	f84v.18	5	f84v	f84v	f84	f84v|P003	1	shXdy	4	3	1
IT2a|f84v.19|G008	IT2a	f84v.19|G008|shXdy	f84v.19	8	f84v	f84v	f84	f84v|P003	1	shXdy	4	3	1
IT2a|f84v.19|G011	IT2a	f84v.19|G011|shXdy	f84v.19	11	f84v	f84v	f84	f84v|P003	1	shXdy	4	3	0
IT2a|f84v.20|G004	IT2a	f84v.20|G004|shXdy	f84v.20	4	f84v	f84v	f84	f84v|P003	1	shXdy	4	3	1
IT2a|f84v.21|G002	IT2a	f84v.21|G002|shXdy	f84v.21	2	f84v	f84v	f84	f84v|P004	1	shXdy	2	5	0
IT2a|f84v.23|G004	IT2a	f84v.23|G004|shXdy	f84v.23	4	f84v	f84v	f84	f84v|P004	1	shXdy	2	5	0
IT2a|f84v.25|G005	IT2a	f84v.25|G005|chXdy	f84v.25	5	f84v	f84v	f84	f84v|P004	1	chXdy	1	5	1
IT2a|f84v.25|G006	IT2a	f84v.25|G006|chXdy	f84v.25	6	f84v	f84v	f84	f84v|P004	1	chXdy	1	5	1
IT2a|f84v.26|G003	IT2a	f84v.26|G003|shXdy	f84v.26	3	f84v	f84v	f84	f84v|P004	1	shXdy	2	5	0
IT2a|f84v.3|G002	IT2a	f84v.3|G002|shXdy	f84v.3	2	f84v	f84v	f84	f84v|P002	0	shXdy	1	2	1
IT2a|f84v.5|G003	IT2a	f84v.5|G003|shXdy	f84v.5	3	f84v	f84v	f84	f84v|P002	0	shXdy	1	2	1
IT2a|f84v.8|G005	IT2a	f84v.8|G005|shXdy	f84v.8	5	f84v	f84v	f84	f84v|P003	0	shXdy	1	2	1
IT2a|f85r1.1|G009	IT2a	f85r1.1|G009|shXdy	f85r1.1	9	f85r	f85r1	f85	f85r1|P001	0	shXdy	1	1	1
IT2a|f85r1.21|G011	IT2a	f85r1.21|G011|chXdy	f85r1.21	11	f85r	f85r1	f85	f85r1|P005	1	chXdy	1	2	1
IT2a|f85r1.22|G003	IT2a	f85r1.22|G003|chXdy	f85r1.22	3	f85r	f85r1	f85	f85r1|P005	1	chXdy	1	2	1
IT2a|f85r1.6|G007	IT2a	f85r1.6|G007|shXdy	f85r1.6	7	f85r	f85r1	f85	f85r1|P001	0	shXdy	1	1	1
IT2a|f85r2.20|G008	IT2a	f85r2.20|G008|shXdy	f85r2.20	8	f85r	f85r2	f85	f85r2|P004	3	shXdy	1	1	1
IT2a|f85r2.22|G003	IT2a	f85r2.22|G003|shXdy	f85r2.22	3	f85r	f85r2	f85	f85r2|P004	3	shXdy	1	1	1
IT2a|f86v3.11|G006	IT2a	f86v3.11|G006|shXdy	f86v3.11	6	f86v	f86v3	f86	f86v3|P002	3	shXdy	1	2	1
IT2a|f86v3.11|G010	IT2a	f86v3.11|G010|shXey	f86v3.11	10	f86v	f86v3	f86	f86v3|P002	3	shXey	1	1	0
IT2a|f86v3.13|G003	IT2a	f86v3.13|G003|shXey	f86v3.13	3	f86v	f86v3	f86	f86v3|P002	3	shXey	1	1	0
IT2a|f86v3.32|G004	IT2a	f86v3.32|G004|chXdy	f86v3.32	4	f86v	f86v3	f86	f86v3|P006	3	chXdy	1	1	1
IT2a|f86v3.34|G003	IT2a	f86v3.34|G003|chXdy	f86v3.34	3	f86v	f86v3	f86	f86v3|P006	3	chXdy	1	1	0
IT2a|f86v3.9|G009	IT2a	f86v3.9|G009|shXdy	f86v3.9	9	f86v	f86v3	f86	f86v3|P002	3	shXdy	1	2	0
IT2a|f86v5.30|G003	IT2a	f86v5.30|G003|chXy	f86v5.30	3	f86v	f86v5	f86	f86v5|P005	2	chXy	1	1	1
IT2a|f86v5.32|G009	IT2a	f86v5.32|G009|chXy	f86v5.32	9	f86v	f86v5	f86	f86v5|P005	2	chXy	1	1	1
IT2a|f86v6.14|G003	IT2a	f86v6.14|G003|chXy	f86v6.14	3	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	1
IT2a|f86v6.15|G010	IT2a	f86v6.15|G010|chXy	f86v6.15	10	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	0
IT2a|f86v6.16|G006	IT2a	f86v6.16|G006|chXy	f86v6.16	6	f86v	f86v6	f86	f86v6|P002	0	chXy	2	2	1
IT2a|f86v6.1|G008	IT2a	f86v6.1|G008|chXdy	f86v6.1	8	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	0
IT2a|f86v6.21|G008	IT2a	f86v6.21|G008|shXey	f86v6.21	8	f86v	f86v6	f86	f86v6|P003	0	shXey	1	2	1
IT2a|f86v6.23|G004	IT2a	f86v6.23|G004|chXdy	f86v6.23	4	f86v	f86v6	f86	f86v6|P003	0	chXdy	1	5	1
IT2a|f86v6.26|G004	IT2a	f86v6.26|G004|chXdy	f86v6.26	4	f86v	f86v6	f86	f86v6|P003	0	chXdy	1	5	1
IT2a|f86v6.27|G008	IT2a	f86v6.27|G008|shXey	f86v6.27	8	f86v	f86v6	f86	f86v6|P003	0	shXey	1	2	1
IT2a|f86v6.2|G002	IT2a	f86v6.2|G002|chXl	f86v6.2	2	f86v	f86v6	f86	f86v6|P001	0	chXl	1	1	1
IT2a|f86v6.2|G010	IT2a	f86v6.2|G010|chXdy	f86v6.2	10	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
IT2a|f86v6.3|G004	IT2a	f86v6.3|G004|chXdy	f86v6.3	4	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
IT2a|f86v6.5|G003	IT2a	f86v6.5|G003|chXl	f86v6.5	3	f86v	f86v6	f86	f86v6|P001	0	chXl	1	1	1
IT2a|f86v6.6|G005	IT2a	f86v6.6|G005|chXdy	f86v6.6	5	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
IT2a|f86v6.8|G006	IT2a	f86v6.8|G006|chXdy	f86v6.8	6	f86v	f86v6	f86	f86v6|P001	0	chXdy	4	2	1
IT2a|f88r.27|G002	IT2a	f88r.27|G002|chXl	f88r.27	2	f88r	f88r	f88	f88r|P003	2	chXl	1	1	1
IT2a|f88r.27|G005	IT2a	f88r.27|G005|chXl	f88r.27	5	f88r	f88r	f88	f88r|P003	2	chXl	1	1	1
IT2a|f89r1.10|G003	IT2a	f89r1.10|G003|chXl	f89r1.10	3	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
IT2a|f89r1.20|G005	IT2a	f89r1.20|G005|chXody	f89r1.20	5	f89r	f89r1	f89	f89r1|P003	1	chXody	1	1	0
IT2a|f89r1.23|G003	IT2a	f89r1.23|G003|chXody	f89r1.23	3	f89r	f89r1	f89	f89r1|P003	1	chXody	1	1	0
IT2a|f89r1.8|G002	IT2a	f89r1.8|G002|chXl	f89r1.8	2	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
IT2a|f89r1.8|G004	IT2a	f89r1.8|G004|chXl	f89r1.8	4	f89r	f89r1	f89	f89r1|P001	0	chXl	2	1	1
IT2a|f89r2.13|G008	IT2a	f89r2.13|G008|chXr	f89r2.13	8	f89r	f89r2	f89	f89r2|P002	2	chXr	1	1	1
IT2a|f89r2.14|G003	IT2a	f89r2.14|G003|chXr	f89r2.14	3	f89r	f89r2	f89	f89r2|P002	2	chXr	1	1	1
IT2a|f89v2.19|G011	IT2a	f89v2.19|G011|shXey	f89v2.19	11	f89v	f89v2	f89	f89v2|P003	1	shXey	1	1	0
IT2a|f89v2.21|G010	IT2a	f89v2.21|G010|shXey	f89v2.21	10	f89v	f89v2	f89	f89v2|P003	1	shXey	1	1	1
IT2a|f90v2.6|G003	IT2a	f90v2.6|G003|shXy	f90v2.6	3	f90v	f90v2	f90	f90v2|P002	1	shXy	1	1	1
IT2a|f90v2.7|G001	IT2a	f90v2.7|G001|shXy	f90v2.7	1	f90v	f90v2	f90	f90v2|P002	1	shXy	1	1	1
IT2a|f99r.16|G004	IT2a	f99r.16|G004|shXol	f99r.16	4	f99r	f99r	f99	f99r|P001	0	shXol	1	1	0
IT2a|f99r.16|G006	IT2a	f99r.16|G006|shXol	f99r.16	6	f99r	f99r	f99	f99r|P001	0	shXol	1	1	0
RF1b|f101r.1|G004	RF1b	f101r.1|G004|shXy	f101r.1	4	f101r	f101r	f101	f101r|P001	0	shXy	1	2	1
RF1b|f101r.2|G020	RF1b	f101r.2|G020|shXy	f101r.2	20	f101r	f101r	f101	f101r|P001	0	shXy	1	2	0
RF1b|f101r.3|G006	RF1b	f101r.3|G006|shXy	f101r.3	6	f101r	f101r	f101	f101r|P002	0	shXy	1	2	0
RF1b|f101r.3|G008	RF1b	f101r.3|G008|shXy	f101r.3	8	f101r	f101r	f101	f101r|P002	0	shXy	1	2	0
RF1b|f102r1.10|G003	RF1b	f102r1.10|G003|chXl	f102r1.10	3	f102r	f102r1	f102	f102r1|P002	0	chXl	1	1	1
RF1b|f102r1.10|G004	RF1b	f102r1.10|G004|chXl	f102r1.10	4	f102r	f102r1	f102	f102r1|P002	0	chXl	1	1	1
RF1b|f103r.10|G008	RF1b	f103r.10|G008|shXdy	f103r.10	8	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
RF1b|f103r.10|G010	RF1b	f103r.10|G010|shXdy	f103r.10	10	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
RF1b|f103r.11|G008	RF1b	f103r.11|G008|shXy	f103r.11	8	f103r	f103r	f103	f103r|P003	0	shXy	3	1	0
RF1b|f103r.12|G002	RF1b	f103r.12|G002|shXy	f103r.12	2	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
RF1b|f103r.13|G008	RF1b	f103r.13|G008|chXdy	f103r.13	8	f103r	f103r	f103	f103r|P004	0	chXdy	1	3	1
RF1b|f103r.14|G003	RF1b	f103r.14|G003|chXdy	f103r.14	3	f103r	f103r	f103	f103r|P004	0	chXdy	1	3	1
RF1b|f103r.19|G004	RF1b	f103r.19|G004|shXy	f103r.19	4	f103r	f103r	f103	f103r|P006	1	shXy	1	4	1
RF1b|f103r.20|G004	RF1b	f103r.20|G004|shXy	f103r.20	4	f103r	f103r	f103	f103r|P006	1	shXy	1	4	1
RF1b|f103r.25|G002	RF1b	f103r.25|G002|shXy	f103r.25	2	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
RF1b|f103r.26|G004	RF1b	f103r.26|G004|shXy	f103r.26	4	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
RF1b|f103r.26|G006	RF1b	f103r.26|G006|shXy	f103r.26	6	f103r	f103r	f103	f103r|P008	1	shXy	2	3	1
RF1b|f103r.28|G005	RF1b	f103r.28|G005|chXdy	f103r.28	5	f103r	f103r	f103	f103r|P009	2	chXdy	1	1	1
RF1b|f103r.29|G006	RF1b	f103r.29|G006|chXdy	f103r.29	6	f103r	f103r	f103	f103r|P009	2	chXdy	1	1	1
RF1b|f103r.2|G015	RF1b	f103r.2|G015|chXdy	f103r.2	15	f103r	f103r	f103	f103r|P001	0	chXdy	1	3	1
RF1b|f103r.30|G005	RF1b	f103r.30|G005|shXdy	f103r.30	5	f103r	f103r	f103	f103r|P010	2	shXdy	1	5	1
RF1b|f103r.32|G002	RF1b	f103r.32|G002|shXdy	f103r.32	2	f103r	f103r	f103	f103r|P010	2	shXdy	1	5	1
RF1b|f103r.33|G008	RF1b	f103r.33|G008|shXdy	f103r.33	8	f103r	f103r	f103	f103r|P011	2	shXdy	1	5	0
RF1b|f103r.33|G011	RF1b	f103r.33|G011|shXdy	f103r.33	11	f103r	f103r	f103	f103r|P011	2	shXdy	1	5	0
RF1b|f103r.38|G009	RF1b	f103r.38|G009|shXdy	f103r.38	9	f103r	f103r	f103	f103r|P013	2	shXdy	1	5	0
RF1b|f103r.39|G005	RF1b	f103r.39|G005|shXdy	f103r.39	5	f103r	f103r	f103	f103r|P013	2	shXdy	1	5	1
RF1b|f103r.3|G005	RF1b	f103r.3|G005|chXdy	f103r.3	5	f103r	f103r	f103	f103r|P001	0	chXdy	1	3	1
RF1b|f103r.43|G006	RF1b	f103r.43|G006|shXal	f103r.43	6	f103r	f103r	f103	f103r|P015	3	shXal	1	1	0
RF1b|f103r.44|G004	RF1b	f103r.44|G004|shXal	f103r.44	4	f103r	f103r	f103	f103r|P015	3	shXal	1	1	0
RF1b|f103r.50|G003	RF1b	f103r.50|G003|shXy	f103r.50	3	f103r	f103r	f103	f103r|P017	3	shXy	1	1	0
RF1b|f103r.51|G003	RF1b	f103r.51|G003|shXy	f103r.51	3	f103r	f103r	f103	f103r|P017	3	shXy	1	1	0
RF1b|f103r.5|G003	RF1b	f103r.5|G003|shXdy	f103r.5	3	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
RF1b|f103r.5|G009	RF1b	f103r.5|G009|shXdy	f103r.5	9	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
RF1b|f103r.6|G006	RF1b	f103r.6|G006|shXdy	f103r.6	6	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	1
RF1b|f103r.7|G009	RF1b	f103r.7|G009|shXdy	f103r.7	9	f103r	f103r	f103	f103r|P002	0	shXdy	3	4	0
RF1b|f103r.9|G005	RF1b	f103r.9|G005|shXy	f103r.9	5	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
RF1b|f103r.9|G007	RF1b	f103r.9|G007|shXy	f103r.9	7	f103r	f103r	f103	f103r|P003	0	shXy	3	1	1
RF1b|f103r.9|G010	RF1b	f103r.9|G010|shXdy	f103r.9	10	f103r	f103r	f103	f103r|P003	0	shXdy	2	5	1
RF1b|f103v.12|G003	RF1b	f103v.12|G003|shXdy	f103v.12	3	f103v	f103v	f103	f103v|P004	0	shXdy	1	6	1
RF1b|f103v.12|G007	RF1b	f103v.12|G007|shXdy	f103v.12	7	f103v	f103v	f103	f103v|P004	0	shXdy	1	6	0
RF1b|f103v.14|G005	RF1b	f103v.14|G005|shXdy	f103v.14	5	f103v	f103v	f103	f103v|P005	1	shXdy	1	3	1
RF1b|f103v.16|G005	RF1b	f103v.16|G005|shXdy	f103v.16	5	f103v	f103v	f103	f103v|P005	1	shXdy	1	3	1
RF1b|f103v.1|G010	RF1b	f103v.1|G010|shXdy	f103v.1	10	f103v	f103v	f103	f103v|P001	0	shXdy	1	6	0
RF1b|f103v.20|G009	RF1b	f103v.20|G009|shXdy	f103v.20	9	f103v	f103v	f103	f103v|P007	1	shXdy	1	3	1
RF1b|f103v.22|G008	RF1b	f103v.22|G008|shXdy	f103v.22	8	f103v	f103v	f103	f103v|P007	1	shXdy	1	3	0
RF1b|f103v.28|G007	RF1b	f103v.28|G007|chXy	f103v.28	7	f103v	f103v	f103	f103v|P008	2	chXy	1	3	0
RF1b|f103v.29|G002	RF1b	f103v.29|G002|chXy	f103v.29	2	f103v	f103v	f103	f103v|P008	2	chXy	1	3	1
RF1b|f103v.2|G002	RF1b	f103v.2|G002|shXy	f103v.2	2	f103v	f103v	f103	f103v|P001	0	shXy	1	3	0
RF1b|f103v.2|G004	RF1b	f103v.2|G004|shXdy	f103v.2	4	f103v	f103v	f103	f103v|P001	0	shXdy	1	6	1
RF1b|f103v.2|G007	RF1b	f103v.2|G007|shXy	f103v.2	7	f103v	f103v	f103	f103v|P001	0	shXy	1	3	0
RF1b|f103v.31|G003	RF1b	f103v.31|G003|chXy	f103v.31	3	f103v	f103v	f103	f103v|P009	2	chXy	1	3	1
RF1b|f103v.32|G002	RF1b	f103v.32|G002|chXy	f103v.32	2	f103v	f103v	f103	f103v|P009	2	chXy	1	3	1
RF1b|f103v.38|G005	RF1b	f103v.38|G005|chXy	f103v.38	5	f103v	f103v	f103	f103v|P011	3	chXy	1	1	1
RF1b|f103v.38|G006	RF1b	f103v.38|G006|chXy	f103v.38	6	f103v	f103v	f103	f103v|P011	3	chXy	1	1	0
RF1b|f103v.40|G003	RF1b	f103v.40|G003|shXy	f103v.40	3	f103v	f103v	f103	f103v|P012	3	shXy	2	3	1
RF1b|f103v.41|G002	RF1b	f103v.41|G002|shXy	f103v.41	2	f103v	f103v	f103	f103v|P012	3	shXy	2	3	1
RF1b|f103v.41|G004	RF1b	f103v.41|G004|shXy	f103v.41	4	f103v	f103v	f103	f103v|P012	3	shXy	2	3	0
RF1b|f103v.6|G002	RF1b	f103v.6|G002|shXy	f103v.6	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
RF1b|f103v.6|G008	RF1b	f103v.6|G008|shXdy	f103v.6	8	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
RF1b|f103v.7|G002	RF1b	f103v.7|G002|shXy	f103v.7	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
RF1b|f103v.7|G008	RF1b	f103v.7|G008|shXdy	f103v.7	8	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
RF1b|f103v.7|G009	RF1b	f103v.7|G009|shXdy	f103v.7	9	f103v	f103v	f103	f103v|P002	0	shXdy	2	5	1
RF1b|f103v.8|G002	RF1b	f103v.8|G002|shXy	f103v.8	2	f103v	f103v	f103	f103v|P002	0	shXy	2	2	1
RF1b|f104r.23|G003	RF1b	f104r.23|G003|chXl	f104r.23	3	f104r	f104r	f104	f104r|P007	1	chXl	1	1	0
RF1b|f104r.23|G010	RF1b	f104r.23|G010|chXl	f104r.23	10	f104r	f104r	f104	f104r|P007	1	chXl	1	1	0
RF1b|f104v.19|G006	RF1b	f104v.19|G006|shXedy	f104v.19	6	f104v	f104v	f104	f104v|P006	1	shXedy	1	1	1
RF1b|f104v.21|G002	RF1b	f104v.21|G002|shXedy	f104v.21	2	f104v	f104v	f104	f104v|P006	1	shXedy	1	1	1
RF1b|f104v.22|G002	RF1b	f104v.22|G002|qokchXdy	f104v.22	2	f104v	f104v	f104	f104v|P007	1	qokchXdy	1	1	1
RF1b|f104v.22|G004	RF1b	f104v.22|G004|qokchXdy	f104v.22	4	f104v	f104v	f104	f104v|P007	1	qokchXdy	1	1	1
RF1b|f104v.37|G003	RF1b	f104v.37|G003|chXdy	f104v.37	3	f104v	f104v	f104	f104v|P012	3	chXdy	1	1	1
RF1b|f104v.38|G002	RF1b	f104v.38|G002|chXdy	f104v.38	2	f104v	f104v	f104	f104v|P012	3	chXdy	1	1	1
RF1b|f104v.3|G002	RF1b	f104v.3|G002|chXdy	f104v.3	2	f104v	f104v	f104	f104v|P001	0	chXdy	1	5	1
RF1b|f104v.43|G001	RF1b	f104v.43|G001|chXy	f104v.43	1	f104v	f104v	f104	f104v|P013	3	chXy	1	1	1
RF1b|f104v.44|G004	RF1b	f104v.44|G004|chXy	f104v.44	4	f104v	f104v	f104	f104v|P013	3	chXy	1	1	0
RF1b|f104v.4|G009	RF1b	f104v.4|G009|chXdy	f104v.4	9	f104v	f104v	f104	f104v|P001	0	chXdy	1	5	1
RF1b|f104v.6|G007	RF1b	f104v.6|G007|chXdy	f104v.6	7	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	1
RF1b|f104v.6|G010	RF1b	f104v.6|G010|chXedy	f104v.6	10	f104v	f104v	f104	f104v|P002	0	chXedy	1	1	1
RF1b|f104v.7|G009	RF1b	f104v.7|G009|chXdy	f104v.7	9	f104v	f104v	f104	f104v|P002	0	chXdy	2	4	1
