unit_id	cell_id	physical_folio	section	position
LRG007-U933ad8737518e9200038	LRG007-C060	f79	B	CORE
LRG007-U93fc736c5fc4c1c6a654	LRG007-C060	f79	B	CORE
LRG007-U95af0ed727c4c816f2cc	LRG007-C060	f79	B	CORE
LRG007-U9bd3a3ea269aca93702f	LRG007-C060	f79	B	LAST
LRG007-Ua21cb10fa951c919af08	LRG007-C060	f79	B	CORE
LRG007-Ua6a97bf3a338aa7cbb96	LRG007-C060	f79	B	LAST
LRG007-Uafffe3188d0b5477d9c9	LRG007-C060	f79	B	CORE
LRG007-Ub1318a82a50dd255da5d	LRG007-C060	f79	B	LAST
LRG007-Ub3a567e69b69470751d4	LRG007-C060	f79	B	FIRST
LRG007-Ub4e83290d46f3890276b	LRG007-C060	f79	B	CORE
LRG007-Ubbc272c1bd18a58cb042	LRG007-C060	f79	B	CORE
LRG007-Ubff298bc3d38872c1c1b	LRG007-C060	f79	B	CORE
LRG007-Uc08ed512513bad5df49f	LRG007-C060	f79	B	CORE
LRG007-Uc4969c432e0b2e73f04c	LRG007-C060	f79	B	CORE
LRG007-Uc6e367617fac8c24f38d	LRG007-C060	f79	B	LAST
LRG007-Ud2bf627fa52efbf7b722	LRG007-C060	f79	B	LAST
LRG007-Ud344a534791d936b237c	LRG007-C060	f79	B	CORE
LRG007-Ud3f41297ebaadc7fb2f2	LRG007-C060	f79	B	LAST
LRG007-Ud7461be10240863e7710	LRG007-C060	f79	B	FIRST
LRG007-Ud96256a61c6dd20d05a9	LRG007-C060	f79	B	FIRST
LRG007-Udf6c47aeaa1e5a62b994	LRG007-C060	f79	B	CORE
LRG007-Uefbafe17c420768901da	LRG007-C060	f79	B	FIRST
LRG007-Uf8da59abdd6be746c92d	LRG007-C060	f79	B	CORE
LRG007-Ufa2837ecc648fef377a3	LRG007-C060	f79	B	CORE
LRG007-Ufab14305dec8a91ffefb	LRG007-C060	f79	B	CORE
LRG007-U028ab0134a0448d5ad0c	LRG007-C061	f79	B	CORE
LRG007-U041bb5b7a7808a3319c1	LRG007-C061	f79	B	CORE
LRG007-U0b024708bf403184fe0a	LRG007-C061	f79	B	CORE
LRG007-U1044ced4361a8a87fcab	LRG007-C061	f79	B	CORE
LRG007-U1673d60701f4658762dc	LRG007-C061	f79	B	CORE
LRG007-U1bb89477637ac1bb150b	LRG007-C061	f79	B	CORE
LRG007-U1db3d7ece247a6d5277b	LRG007-C061	f79	B	CORE
LRG007-U211a9b55090f5d940b4e	LRG007-C061	f79	B	CORE
LRG007-U21feaa4d811b01c7b4d5	LRG007-C061	f79	B	CORE
LRG007-U22039487ffbb6febd526	LRG007-C061	f79	B	CORE
LRG007-U29e2c5f70d95bdd4fdcb	LRG007-C061	f79	B	CORE
LRG007-U2b74a8b08a6ba5663420	LRG007-C061	f79	B	CORE
LRG007-U2be330c5cb9b6cdd15ab	LRG007-C061	f79	B	CORE
LRG007-U2c8ea6f400cb41c3e715	LRG007-C061	f79	B	CORE
LRG007-U33ee29f16d9eedca515c	LRG007-C061	f79	B	CORE
LRG007-U44190305d1f088a3bf16	LRG007-C061	f79	B	CORE
LRG007-U45cf2730e40b2a0c4220	LRG007-C061	f79	B	CORE
LRG007-U45fc8ef788d17071cb1b	LRG007-C061	f79	B	LAST
LRG007-U46fa98a3446803c4ca53	LRG007-C061	f79	B	FIRST
LRG007-U48b3d6d9777c88cb5f37	LRG007-C061	f79	B	CORE
LRG007-U49adb3631f492b85b7f6	LRG007-C061	f79	B	FIRST
LRG007-U4e9c3c7e1561783fd51c	LRG007-C061	f79	B	CORE
LRG007-U5119ed751313a189f7c7	LRG007-C061	f79	B	CORE
LRG007-U53f98b3cf3f5c6f368ca	LRG007-C061	f79	B	CORE
LRG007-U541399b1b51b9f76b4c3	LRG007-C061	f79	B	FIRST
LRG007-U595ab32109e5544e7131	LRG007-C061	f79	B	CORE
LRG007-U5ccc784e028df1114898	LRG007-C061	f79	B	CORE
LRG007-U5fbbc660171bc7dde19d	LRG007-C061	f79	B	CORE
LRG007-U636e30d78844a3426f10	LRG007-C061	f79	B	CORE
LRG007-U702b35d70c3912aa97d1	LRG007-C061	f79	B	FIRST
LRG007-U788b407257e20eba8988	LRG007-C061	f79	B	CORE
LRG007-U78b380f08d1d4f1b1cb6	LRG007-C061	f79	B	CORE
LRG007-U7cf9ff3d662c1b921ef0	LRG007-C061	f79	B	CORE
LRG007-U806acc87d410b97e2ba9	LRG007-C061	f79	B	CORE
LRG007-U829b95bffb74103636e6	LRG007-C061	f79	B	CORE
LRG007-U8a972e0a722fc3fedcb4	LRG007-C061	f79	B	CORE
LRG007-U8cf72f84890e6cb1c8aa	LRG007-C061	f79	B	LAST
LRG007-U909ea2f4aa2d3733b335	LRG007-C061	f79	B	CORE
LRG007-U936dc88714416ea83618	LRG007-C061	f79	B	LAST
LRG007-U93e5648a32db97b3b445	LRG007-C061	f79	B	CORE
LRG007-U993440cfaf566a8023d9	LRG007-C061	f79	B	CORE
LRG007-U9df0cb049930d8f9306b	LRG007-C061	f79	B	CORE
LRG007-U9fbfe8b9380fc0d0f938	LRG007-C061	f79	B	LAST
LRG007-Ua13a872c2d8c405b1a94	LRG007-C061	f79	B	CORE
LRG007-Ua5831f0b6fee42c435f9	LRG007-C061	f79	B	CORE
LRG007-Ua973d8d4e6520117ed3d	LRG007-C061	f79	B	CORE
LRG007-Uabb3e66b5d790ff528b9	LRG007-C061	f79	B	CORE
LRG007-Ub0de1f61e6fc3a55da05	LRG007-C061	f79	B	CORE
LRG007-Ub0eaf5563ae7f07eb1d6	LRG007-C061	f79	B	CORE
LRG007-Ub28626a15b207a1dc22d	LRG007-C061	f79	B	LAST
LRG007-Ub68e1dd8472e85fb5495	LRG007-C061	f79	B	CORE
LRG007-Ub7d0dafcf7b421dec8a8	LRG007-C061	f79	B	CORE
LRG007-Ub9920a7f5f479acd690a	LRG007-C061	f79	B	CORE
LRG007-Ubecf85cb6d434c3b9a50	LRG007-C061	f79	B	FIRST
LRG007-Uc015563eca8a0e8afaaf	LRG007-C061	f79	B	CORE
LRG007-Uc8c0a5f34179d541efcb	LRG007-C061	f79	B	CORE
LRG007-Uc9c466bd82bd7aa6a6d8	LRG007-C061	f79	B	LAST
LRG007-Ucc5f8dd5364c2a1bbee7	LRG007-C061	f79	B	CORE
LRG007-Uce109b86ef9fcda86940	LRG007-C061	f79	B	CORE
LRG007-Ud365ffcd4632381e148d	LRG007-C061	f79	B	CORE
LRG007-Ud3f0691a73cb61bc540c	LRG007-C061	f79	B	CORE
LRG007-Ud44f87a6adb7047e6288	LRG007-C061	f79	B	CORE
LRG007-Ud4b9e5b89b2a7d0007a6	LRG007-C061	f79	B	CORE
LRG007-Ud576eb03b67cbadedeff	LRG007-C061	f79	B	CORE
LRG007-Ud7fb922d56d11d639754	LRG007-C061	f79	B	CORE
LRG007-Ud8dd9f4b0fa911b5a62d	LRG007-C061	f79	B	CORE
LRG007-Ud9e0da3efd0305de250a	LRG007-C061	f79	B	CORE
LRG007-Udccdee131f0a5965c2f1	LRG007-C061	f79	B	CORE
LRG007-Ue2da7cb6b3cb3099010c	LRG007-C061	f79	B	CORE
LRG007-Ue46d8a4fe15b51d84fe8	LRG007-C061	f79	B	LAST
LRG007-Ue706501ccccd6cbbcd48	LRG007-C061	f79	B	CORE
LRG007-Ue87292ccdebf4daccbdc	LRG007-C061	f79	B	CORE
LRG007-Uefde1766507cf3059fb3	LRG007-C061	f79	B	LAST
LRG007-Uf0a27564a2dd05fb843b	LRG007-C061	f79	B	CORE
LRG007-Uf38457f50c15b7484780	LRG007-C061	f79	B	FIRST
LRG007-Uf410a981f7d4bfe7d060	LRG007-C061	f79	B	CORE
LRG007-Uf83175969867562d3824	LRG007-C061	f79	B	CORE
LRG007-Ufc0078a72597ba639296	LRG007-C061	f79	B	CORE
LRG007-U030d7f4f95ec6d20bfa4	LRG007-C062	f79	B	CORE
LRG007-U0941945143c00024a39f	LRG007-C062	f79	B	LAST
LRG007-U09ca2479632e4d20a90d	LRG007-C062	f79	B	CORE
LRG007-U0c4168052abfd5d166cd	LRG007-C062	f79	B	CORE
LRG007-U0ee503b29fc9cec7df09	LRG007-C062	f79	B	CORE
LRG007-U0fae938d813c11c33557	LRG007-C062	f79	B	CORE
LRG007-U11a35fcaec1ee9368cbe	LRG007-C062	f79	B	LAST
LRG007-U11efaf86be09c4e9df3b	LRG007-C062	f79	B	CORE
LRG007-U120717c3b0ab9918985a	LRG007-C062	f79	B	CORE
LRG007-U12cb44dc44326fbf925b	LRG007-C062	f79	B	CORE
LRG007-U16a8c89c148984e5e784	LRG007-C062	f79	B	FIRST
LRG007-U17fd7cb4825a747ab30e	LRG007-C062	f79	B	CORE
LRG007-U1be427eefb4b70ea8581	LRG007-C062	f79	B	CORE
LRG007-U1c2e4e65754417a60624	LRG007-C062	f79	B	LAST
LRG007-U2376f2d4901f6e77f4b2	LRG007-C062	f79	B	FIRST
LRG007-U2dac7fda517df0954fb7	LRG007-C062	f79	B	CORE
LRG007-U307ae6cc14628c708538	LRG007-C062	f79	B	CORE
LRG007-U30fd536eb0ff18b4986f	LRG007-C062	f79	B	FIRST
LRG007-U31f994fffad463f388be	LRG007-C062	f79	B	CORE
LRG007-U32e636815edfcb9c8da4	LRG007-C062	f79	B	CORE
LRG007-U33098be822759384474a	LRG007-C062	f79	B	LAST
LRG007-U33646a8d17df48f0a269	LRG007-C062	f79	B	CORE
LRG007-U3a4ce913ef3007173b50	LRG007-C062	f79	B	CORE
LRG007-U3d21f162426f183c3c08	LRG007-C062	f79	B	CORE
LRG007-U4239a6a75ff45e83cb7c	LRG007-C062	f79	B	LAST
LRG007-U469030668fe354db9b1f	LRG007-C062	f79	B	CORE
LRG007-U49f190433e958fb6d9b0	LRG007-C062	f79	B	FIRST
LRG007-U4eaaa53ab2e89c469a5c	LRG007-C062	f79	B	CORE
LRG007-U4faadc755374c4314547	LRG007-C062	f79	B	CORE
LRG007-U5719267ac1164aa96055	LRG007-C062	f79	B	CORE
LRG007-U5e221f2f01dce97062e1	LRG007-C062	f79	B	CORE
LRG007-U5e5c015045c910d64ea9	LRG007-C062	f79	B	CORE
LRG007-U6483b25f764fa5302e7d	LRG007-C062	f79	B	FIRST
LRG007-U6995c3ce7711713181b3	LRG007-C062	f79	B	CORE
LRG007-U69f0d1113b76086a12fc	LRG007-C062	f79	B	CORE
LRG007-U6fed1293177f31c85a20	LRG007-C062	f79	B	CORE
LRG007-U701876b752941ed0c7db	LRG007-C062	f79	B	CORE
LRG007-U73d992f2fbfa0ec92876	LRG007-C062	f79	B	CORE
LRG007-U7631968108f6f9d02298	LRG007-C062	f79	B	CORE
LRG007-U776d4cbe081c63a2c1ff	LRG007-C062	f79	B	CORE
LRG007-U78c498e5fcf8858a4037	LRG007-C062	f79	B	CORE
LRG007-U798e801ebcf6d962245d	LRG007-C062	f79	B	CORE
LRG007-U7a6ad9822e281f287eba	LRG007-C062	f79	B	LAST
LRG007-U7dd4d677296a3b179ea5	LRG007-C062	f79	B	FIRST
LRG007-U84f9fd65fd73f8ccf98c	LRG007-C062	f79	B	CORE
LRG007-U8ad60c910843ed99390f	LRG007-C062	f79	B	CORE
LRG007-U8e35fbb484780445ebb0	LRG007-C062	f79	B	FIRST
LRG007-U91cba59cae0df76ac11b	LRG007-C062	f79	B	CORE
LRG007-U99b00aacba4e6a581998	LRG007-C062	f79	B	CORE
LRG007-U9d529fc9459927f947cc	LRG007-C062	f79	B	FIRST
LRG007-Ua8c8d927c8029c3e56fc	LRG007-C062	f79	B	CORE
LRG007-Uabc5473fe70676e8e988	LRG007-C062	f79	B	CORE
LRG007-Uac3869523088ab69908a	LRG007-C062	f79	B	CORE
LRG007-Uad72a72c03de22e6ad74	LRG007-C062	f79	B	CORE
LRG007-Ub105d5d4f992386e6f56	LRG007-C062	f79	B	CORE
LRG007-Ub4128d766677d5b2039b	LRG007-C062	f79	B	FIRST
LRG007-Ub5b8d11cec43fafe43ef	LRG007-C062	f79	B	FIRST
LRG007-Ub9d2b046b708d12c21ab	LRG007-C062	f79	B	CORE
LRG007-Uc11a944bdb3d2fe60877	LRG007-C062	f79	B	FIRST
LRG007-Uc2afb75c36c120d7d85b	LRG007-C062	f79	B	CORE
LRG007-Uc5fbba3f888193bc1169	LRG007-C062	f79	B	CORE
LRG007-Uca74d8b34679a75014ba	LRG007-C062	f79	B	CORE
LRG007-Ucaa185c4285d3cc24921	LRG007-C062	f79	B	CORE
LRG007-Ucc196507a83e8e938164	LRG007-C062	f79	B	CORE
LRG007-Ucc9ae26f2b3b035b6e12	LRG007-C062	f79	B	LAST
LRG007-Uccc00346f84778fcb1a0	LRG007-C062	f79	B	FIRST
LRG007-Ud11a054e55dd9941c7a6	LRG007-C062	f79	B	CORE
LRG007-Ud377bf22f724d83edd93	LRG007-C062	f79	B	LAST
LRG007-Ud50a563d6716f3bf22d5	LRG007-C062	f79	B	FIRST
LRG007-Ud765adf47bc61c895723	LRG007-C062	f79	B	FIRST
LRG007-Udafb97e679a2c92b86c5	LRG007-C062	f79	B	FIRST
LRG007-Udcf1cb8a8212108cc16a	LRG007-C062	f79	B	CORE
LRG007-Udf9356f87ef220352a58	LRG007-C062	f79	B	CORE
LRG007-Udfe90a1f7b86d6c786ea	LRG007-C062	f79	B	CORE
LRG007-Ue7f7b4c2df009bfa637d	LRG007-C062	f79	B	CORE
LRG007-Ue80437449143c48feb86	LRG007-C062	f79	B	CORE
LRG007-Ue90f3397162f7d4ed58d	LRG007-C062	f79	B	CORE
LRG007-Ueb4b4eb916c7c96c3625	LRG007-C062	f79	B	CORE
LRG007-Uecb80e94a21554e2d552	LRG007-C062	f79	B	CORE
LRG007-Uf3846ad39107e0410cfc	LRG007-C062	f79	B	CORE
LRG007-Uf9ee24d49947d646cd4c	LRG007-C062	f79	B	CORE
LRG007-Ufb92243cc0848cff9825	LRG007-C062	f79	B	CORE
LRG007-Ufb925784f35797614310	LRG007-C062	f79	B	FIRST
LRG007-Ufc5599e02d29c81af627	LRG007-C062	f79	B	CORE
LRG007-Ufeee1b665079848995fc	LRG007-C062	f79	B	CORE
LRG007-U034f6294f0ea62c0cac7	LRG007-C063	f79	B	CORE
LRG007-U09ded09c730649af4c33	LRG007-C063	f79	B	LAST
LRG007-U23635f88b712817d39e9	LRG007-C063	f79	B	LAST
LRG007-U242ebb0c5ac424254987	LRG007-C063	f79	B	CORE
LRG007-U27cef2fff2ee347480ec	LRG007-C063	f79	B	CORE
LRG007-U2e13d1b7301460c14fce	LRG007-C063	f79	B	CORE
LRG007-U306a9bf8f8692ee674da	LRG007-C063	f79	B	CORE
LRG007-U3864f92fbb660ac4498f	LRG007-C063	f79	B	CORE
LRG007-U38dfeb901ebcd207c084	LRG007-C063	f79	B	CORE
LRG007-U3a6593aacd42129ccf3d	LRG007-C063	f79	B	CORE
LRG007-U4307aabe56dc7ede8c1f	LRG007-C063	f79	B	FIRST
LRG007-U4b7eb7e1483b36911120	LRG007-C063	f79	B	CORE
LRG007-U4ebf9d761e15626a650b	LRG007-C063	f79	B	CORE
LRG007-U4fa2832a5ce44ef030ce	LRG007-C063	f79	B	FIRST
LRG007-U502dd0a19e2ddb22e91b	LRG007-C063	f79	B	CORE
LRG007-U5ade1e0e1ad384dc8fef	LRG007-C063	f79	B	CORE
LRG007-U65283b4c7a819c37c1af	LRG007-C063	f79	B	CORE
LRG007-U654028e51aacb91f102d	LRG007-C063	f79	B	CORE
LRG007-U66bc62c986bf74dcfb0d	LRG007-C063	f79	B	CORE
LRG007-U6b7f101c68be3524bd38	LRG007-C063	f79	B	CORE
LRG007-U712322b9f992b25a236f	LRG007-C063	f79	B	CORE
LRG007-U726255625f054149467e	LRG007-C063	f79	B	CORE
LRG007-U7cc0b2dcef0d5c625810	LRG007-C063	f79	B	CORE
LRG007-U801e582dbdcb70c85da9	LRG007-C063	f79	B	CORE
LRG007-U8229b1c790dd76e0d721	LRG007-C063	f79	B	CORE
LRG007-U82c2e0e09d617ba29f4f	LRG007-C063	f79	B	CORE
LRG007-U861068946e51d6de8cbf	LRG007-C063	f79	B	CORE
LRG007-Uaa64633a4c509b0967f3	LRG007-C063	f79	B	CORE
LRG007-Uaaa286914f04530e3b38	LRG007-C063	f79	B	CORE
LRG007-Ubc78fe5e455d0e6ca8c8	LRG007-C063	f79	B	FIRST
LRG007-Uc8a5639ebd7267a8fd89	LRG007-C063	f79	B	LAST
LRG007-Ucd04ebe8269823fd21ee	LRG007-C063	f79	B	CORE
LRG007-Ucd60fb2b751354a5ff1c	LRG007-C063	f79	B	FIRST
LRG007-Ucf99f08a4a1798d02d27	LRG007-C063	f79	B	FIRST
LRG007-Ud37cf7de6b91a35a9d03	LRG007-C063	f79	B	CORE
LRG007-Uda3d4a4b549fbaea8b2b	LRG007-C063	f79	B	CORE
LRG007-Udce8c284095c2af26bc2	LRG007-C063	f79	B	LAST
LRG007-Ue6b61b9eb5bdea3165fc	LRG007-C063	f79	B	FIRST
LRG007-Ue7f3f6dfb9405671269e	LRG007-C063	f79	B	CORE
LRG007-Uf308477ac98864f9fd79	LRG007-C063	f79	B	CORE
LRG007-U08228c5d3762936df8f3	LRG007-C064	f79	B	CORE
LRG007-U3614ef068e3edabaa173	LRG007-C064	f79	B	CORE
LRG007-U363e0c54ad58dabf5251	LRG007-C064	f79	B	CORE
LRG007-U7eed50b893d348dbac4d	LRG007-C064	f79	B	CORE
LRG007-U977afc59cf5fdc993c91	LRG007-C064	f79	B	LAST
LRG007-Ua02e3b5aec564dab8f56	LRG007-C064	f79	B	LAST
LRG007-Uc8dfefc83e4cf053d0d5	LRG007-C064	f79	B	CORE
LRG007-Ue76281ce274dd9a77771	LRG007-C064	f79	B	FIRST
LRG007-Uf9a5f6b262417cf286c1	LRG007-C064	f79	B	CORE
LRG007-U023a6d339163b438a8c1	LRG007-C065	f80	B	CORE
LRG007-U047131d5b742108c08bd	LRG007-C065	f80	B	CORE
LRG007-U06c8a9efd3d6e7c999f8	LRG007-C065	f80	B	FIRST
LRG007-U0a37ce78fe0cd3283804	LRG007-C065	f80	B	CORE
LRG007-U153f6d453983fd768c0f	LRG007-C065	f80	B	LAST
LRG007-U161f70e65a4787b22a0c	LRG007-C065	f80	B	CORE
LRG007-U1be1f6b6f4da5ad999e9	LRG007-C065	f80	B	LAST
LRG007-U21b4f5272f141ae5e31e	LRG007-C065	f80	B	CORE
LRG007-U2b40c5dc311205628050	LRG007-C065	f80	B	CORE
LRG007-U2d8c5497bb27ccf3e6aa	LRG007-C065	f80	B	CORE
LRG007-U2ef70a267cd6c2c71dce	LRG007-C065	f80	B	CORE
LRG007-U30720a5568e409b8065f	LRG007-C065	f80	B	CORE
LRG007-U31c1a1157eb9de023d45	LRG007-C065	f80	B	CORE
LRG007-U381b595c615b59f13481	LRG007-C065	f80	B	FIRST
LRG007-U39e33dca8ebd23bb8089	LRG007-C065	f80	B	CORE
LRG007-U3dbb29a081e240c69c82	LRG007-C065	f80	B	CORE
LRG007-U417a00a3dff9fb1a7728	LRG007-C065	f80	B	CORE
LRG007-U446e6de8e0c0f40fff14	LRG007-C065	f80	B	CORE
LRG007-U5556c4f9b3f940e6cd76	LRG007-C065	f80	B	LAST
LRG007-U5d47418a7bda8d173cf8	LRG007-C065	f80	B	LAST
LRG007-U65f675485f4b34e4434c	LRG007-C065	f80	B	CORE
LRG007-U6cc6988649c3d13e0828	LRG007-C065	f80	B	CORE
LRG007-U6fe4fb97beea53fa94fb	LRG007-C065	f80	B	CORE
LRG007-U7195ad0175afd3786a87	LRG007-C065	f80	B	CORE
LRG007-U7c32f92cacacc156824a	LRG007-C065	f80	B	FIRST
LRG007-U89c0b39d5d3858e3701e	LRG007-C065	f80	B	CORE
LRG007-U8f4345a583cd729d6915	LRG007-C065	f80	B	CORE
LRG007-U911dab3bd28ada1ddda9	LRG007-C065	f80	B	CORE
LRG007-U99c1768cf3a83a288035	LRG007-C065	f80	B	FIRST
LRG007-Ua7da99e66ac89425bfb0	LRG007-C065	f80	B	CORE
LRG007-Uabdf34e0207831c3e976	LRG007-C065	f80	B	CORE
LRG007-Uac82c4a49870ce4add85	LRG007-C065	f80	B	LAST
LRG007-Ub0d608530320bf50b4c7	LRG007-C065	f80	B	FIRST
LRG007-Ub4dff98cbbb03b873fff	LRG007-C065	f80	B	FIRST
LRG007-Ub57c21f5e377884a0f7f	LRG007-C065	f80	B	LAST
LRG007-Ubec8ae8ac3795984f9e1	LRG007-C065	f80	B	CORE
LRG007-Uc64ddc96771c43fb5ca6	LRG007-C065	f80	B	CORE
LRG007-Ucbc181c6a63043b8fe7b	LRG007-C065	f80	B	FIRST
LRG007-Ud2cc7ddfcbfeafac260a	LRG007-C065	f80	B	CORE
LRG007-Ud5395c0b088d6beacb33	LRG007-C065	f80	B	LAST
LRG007-Udd34a8193a30b04a712d	LRG007-C065	f80	B	CORE
LRG007-Uee311bab663f954095cd	LRG007-C065	f80	B	LAST
LRG007-Uf02d386ea6a8486425e7	LRG007-C065	f80	B	CORE
LRG007-Uf5c45a664d1fb8313386	LRG007-C065	f80	B	CORE
LRG007-U00fe5b7ee78abddb2eb6	LRG007-C066	f80	B	CORE
LRG007-U04cf38bab4251145d933	LRG007-C066	f80	B	CORE
LRG007-U04febf92ec2a385416a1	LRG007-C066	f80	B	CORE
LRG007-U0f091cfe0674c3839de6	LRG007-C066	f80	B	FIRST
LRG007-U0fa76ec6a4b1c7720243	LRG007-C066	f80	B	FIRST
LRG007-U106b335e398e33ef288c	LRG007-C066	f80	B	CORE
LRG007-U10a45502a439e59c8646	LRG007-C066	f80	B	CORE
LRG007-U198c43b812113a844e1c	LRG007-C066	f80	B	CORE
LRG007-U1a492487393f92d528ec	LRG007-C066	f80	B	CORE
LRG007-U1ef37bc0b711da024f6b	LRG007-C066	f80	B	LAST
LRG007-U20e0b36b2c86a90ec14c	LRG007-C066	f80	B	LAST
LRG007-U21492f1969c0bd798f5a	LRG007-C066	f80	B	CORE
LRG007-U216650d83b9a57f50784	LRG007-C066	f80	B	CORE
LRG007-U2363522adcc3651c895d	LRG007-C066	f80	B	CORE
LRG007-U2bced75f97a69517b645	LRG007-C066	f80	B	CORE
LRG007-U2f1d24e2f1334f520728	LRG007-C066	f80	B	CORE
LRG007-U32268d2c702186d66ece	LRG007-C066	f80	B	CORE
LRG007-U33180b22ac84b0afff7e	LRG007-C066	f80	B	CORE
LRG007-U3504f57b3ca1b75ad807	LRG007-C066	f80	B	CORE
LRG007-U35c724cfb392ae23c5bc	LRG007-C066	f80	B	CORE
LRG007-U3ae7be9b8a2b29aaedcb	LRG007-C066	f80	B	CORE
LRG007-U3b03a8291f564a011443	LRG007-C066	f80	B	CORE
LRG007-U3fa30505a71e502d6d2c	LRG007-C066	f80	B	CORE
LRG007-U454eeb0e65919f685a69	LRG007-C066	f80	B	CORE
LRG007-U54c161ec4cf1318423f4	LRG007-C066	f80	B	CORE
LRG007-U55ebd7bb55749941b3ca	LRG007-C066	f80	B	CORE
LRG007-U6176931d09a90cdfc9b2	LRG007-C066	f80	B	FIRST
LRG007-U7ae2ded3b0c843f09e87	LRG007-C066	f80	B	LAST
LRG007-U7c2fb12b5b6241e26e8c	LRG007-C066	f80	B	CORE
LRG007-U7cfcb348ac8f9012a44f	LRG007-C066	f80	B	LAST
LRG007-U81506ac2bc314c57a308	LRG007-C066	f80	B	CORE
LRG007-U834c1f6f96ecfd2cc9a7	LRG007-C066	f80	B	CORE
LRG007-U834ca0c6990fb5777503	LRG007-C066	f80	B	CORE
LRG007-U86767d05bf96411fdc25	LRG007-C066	f80	B	CORE
LRG007-U87338f0cf993f1eeef88	LRG007-C066	f80	B	CORE
LRG007-U892931bd60c5d068886a	LRG007-C066	f80	B	CORE
LRG007-U8a2cb7e8fbc04479f3bb	LRG007-C066	f80	B	CORE
LRG007-U8bfa976043bc0636ac3e	LRG007-C066	f80	B	CORE
LRG007-U94b1c86cfbaa71dbd2a1	LRG007-C066	f80	B	CORE
LRG007-U9af10ce2dbf74e9fbe5b	LRG007-C066	f80	B	CORE
LRG007-U9bb90cf48cd80e7590b4	LRG007-C066	f80	B	CORE
LRG007-U9c08b20be27e8162bc20	LRG007-C066	f80	B	CORE
LRG007-U9c17cace2fe011b301bd	LRG007-C066	f80	B	CORE
LRG007-U9d0ca1e67de8ebbce06d	LRG007-C066	f80	B	CORE
LRG007-U9ff43ed07f91837e6a96	LRG007-C066	f80	B	CORE
LRG007-Ua22fa1b7a6d9887aa5ac	LRG007-C066	f80	B	LAST
LRG007-Ua28710c97d6e7442c1a1	LRG007-C066	f80	B	CORE
LRG007-Ua627f4f93d1181d3179c	LRG007-C066	f80	B	CORE
LRG007-Uaf496644f16ca16cb2af	LRG007-C066	f80	B	CORE
LRG007-Ub06abd8806e6564d41de	LRG007-C066	f80	B	CORE
LRG007-Ub2f9fadda76336fa8726	LRG007-C066	f80	B	CORE
LRG007-Ub30b5b7b000bf33eda05	LRG007-C066	f80	B	CORE
LRG007-Ub5376993c39ac62f3f74	LRG007-C066	f80	B	CORE
LRG007-Ub6e4cb650db03482704d	LRG007-C066	f80	B	CORE
LRG007-Ub7c279a2f0a254442dc9	LRG007-C066	f80	B	CORE
LRG007-Ub9025b51fa29b214c285	LRG007-C066	f80	B	CORE
LRG007-Ubae5484b54bdb7d0d6b9	LRG007-C066	f80	B	CORE
LRG007-Uc0069d459323489888a1	LRG007-C066	f80	B	CORE
LRG007-Uc590155564507416e9e7	LRG007-C066	f80	B	CORE
LRG007-Uc78081d134ca636080e6	LRG007-C066	f80	B	CORE
LRG007-Uc7c8a6237f24116cd2ab	LRG007-C066	f80	B	CORE
LRG007-Uc7cd1732ac5f6718eeb4	LRG007-C066	f80	B	CORE
LRG007-Ucd1767e8fcabc58df586	LRG007-C066	f80	B	CORE
LRG007-Ud0d682338caef1ac2998	LRG007-C066	f80	B	CORE
LRG007-Ud1776f712ce8c0c7e510	LRG007-C066	f80	B	CORE
LRG007-Ud59c0125a5e8ca79ab92	LRG007-C066	f80	B	LAST
LRG007-Ud96b975b6ae63bd56754	LRG007-C066	f80	B	LAST
LRG007-Udb95097e282d9d4e246b	LRG007-C066	f80	B	CORE
LRG007-Udf76b0a667da158f3141	LRG007-C066	f80	B	CORE
LRG007-Ue118b799042e5012a871	LRG007-C066	f80	B	CORE
LRG007-Ue1b9865cae42afd2eb6f	LRG007-C066	f80	B	CORE
LRG007-Ue4df01f129cbc684f3bd	LRG007-C066	f80	B	CORE
LRG007-Ue50b67af9be3be076bae	LRG007-C066	f80	B	CORE
LRG007-Uebfb2543821aa57217fa	LRG007-C066	f80	B	CORE
LRG007-Uee0cad728f1d56da146b	LRG007-C066	f80	B	CORE
LRG007-Uf0ac995d8a4ef82866c0	LRG007-C066	f80	B	CORE
LRG007-Uf2bb07dde74360995e10	LRG007-C066	f80	B	CORE
LRG007-Uf7a3f3851214775e4829	LRG007-C066	f80	B	CORE
LRG007-Uf976e03f08d3238232d7	LRG007-C066	f80	B	CORE
LRG007-Ufa3f84a1945dbff0c1b6	LRG007-C066	f80	B	CORE
LRG007-Ufb6b76bae1cb39190ce2	LRG007-C066	f80	B	CORE
LRG007-U059a805e86b976d71980	LRG007-C067	f80	B	CORE
LRG007-U0d34c3164590099d0f04	LRG007-C067	f80	B	CORE
LRG007-U1533743adf88fcc7df8c	LRG007-C067	f80	B	CORE
LRG007-U15e863cd5176bebaf7e1	LRG007-C067	f80	B	CORE
LRG007-U1f97ac473f3713f17ceb	LRG007-C067	f80	B	LAST
LRG007-U209effb3390bfe9225cc	LRG007-C067	f80	B	CORE
LRG007-U21cd564eb2a534a157f5	LRG007-C067	f80	B	CORE
