source_group_id	edition	locus	page	grammar_scope	kind	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	retained_fragment_positions_1based	omitted_fragment_positions_1based	retained_fragments	omitted_fragments	legacy_mapping_status	formal_impact_class
RF1b|f72r1.6|G001	RF1b	f72r1.6	f72r1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ytalsh@152;y	ytalsh y	2	1,2	1	2	ytalsh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r1.7|G001	RF1b	f72r1.7	f72r1	DIAGNOSTIC_NONPROSE	L	1	2	LINE_START	DEFINITE_SPACE	ch@221;r	ch r	2	1,2	1,2		ch r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r2.22|G003	RF1b	f72r2.22	f72r2	DIAGNOSTIC_NONPROSE	C	3	25	DEFINITE_SPACE	DEFINITE_SPACE	teo@152;al	teo al	2	3,4	3,4		teo al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r2.22|G009	RF1b	f72r2.22	f72r2	DIAGNOSTIC_NONPROSE	C	9	25	DEFINITE_SPACE	DEFINITE_SPACE	oteo@152;aiin	oteo aiin	2	10,11	10,11		oteo aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r2.22|G016	RF1b	f72r2.22	f72r2	DIAGNOSTIC_NONPROSE	C	16	25	DEFINITE_SPACE	DEFINITE_SPACE	dalch@152;y	dalch y	2	18,19	18	19	dalch	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r2.28|G001	RF1b	f72r2.28	f72r2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ch@221;sar	ch sar	2	1,2	1,2		ch sar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r2.6|G030	RF1b	f72r2.6	f72r2	DIAGNOSTIC_NONPROSE	C	30	41	DEFINITE_SPACE	DEFINITE_SPACE	@152;		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f72r2.6|G038	RF1b	f72r2.6	f72r2	DIAGNOSTIC_NONPROSE	C	38	41	DEFINITE_SPACE	DEFINITE_SPACE	qokeo@152;al	qokeo al	2	37,38	37,38		qokeo al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r3.1|G011	RF1b	f72r3.1	f72r3	DIAGNOSTIC_NONPROSE	C	11	47	DEFINITE_SPACE	DEFINITE_SPACE	otee@152;y	otee y	2	11,12	11	12	otee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.1|G031	RF1b	f72r3.1	f72r3	DIAGNOSTIC_NONPROSE	C	31	47	DEFINITE_SPACE	DEFINITE_SPACE	che@176;ar	che ar	2	32,33	32,33		che ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r3.1|G041	RF1b	f72r3.1	f72r3	DIAGNOSTIC_NONPROSE	C	41	47	DEFINITE_SPACE	DEFINITE_SPACE	cheal@152;y	cheal y	2	43,44	43	44	cheal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.14|G005	RF1b	f72r3.14	f72r3	DIAGNOSTIC_NONPROSE	C	5	38	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	5,6	5	6	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.14|G011	RF1b	f72r3.14	f72r3	DIAGNOSTIC_NONPROSE	C	11	38	DEFINITE_SPACE	DEFINITE_SPACE	ykee@221;ly	ykee ly	2	12,13	12,13		ykee ly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72r3.14|G028	RF1b	f72r3.14	f72r3	DIAGNOSTIC_NONPROSE	C	28	38	DEFINITE_SPACE	DEFINITE_SPACE	okeo@152;y	okeo y	2	30,31	30	31	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.26|G016	RF1b	f72r3.26	f72r3	DIAGNOSTIC_NONPROSE	C	16	23	DEFINITE_SPACE	DEFINITE_SPACE	shesh@152;y	shesh y	2	16,17	16	17	shesh	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.26|G017	RF1b	f72r3.26	f72r3	DIAGNOSTIC_NONPROSE	C	17	23	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	18,19	18	19	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.26|G018	RF1b	f72r3.26	f72r3	DIAGNOSTIC_NONPROSE	C	18	23	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	20,21	20	21	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72r3.6|G001	RF1b	f72r3.6	f72r3	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oto@192;aiin	oto aiin	2	1,2	1,2		oto aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v1.1|G007	RF1b	f72v1.1	f72v1	DIAGNOSTIC_NONPROSE	C	7	38	DEFINITE_SPACE	DEFINITE_SPACE	o@176;chesal	o chesal	2	7,8	7,8		o chesal		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v1.1|G017	RF1b	f72v1.1	f72v1	DIAGNOSTIC_NONPROSE	C	17	38	DEFINITE_SPACE	DEFINITE_SPACE	y@152;aiin	y aiin	2	18,19	19	18	aiin	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.1|G023	RF1b	f72v1.1	f72v1	DIAGNOSTIC_NONPROSE	C	23	38	DEFINITE_SPACE	DEFINITE_SPACE	o@176;chedyly	o chedyly	2	25,26	25,26		o chedyly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v1.1|G027	RF1b	f72v1.1	f72v1	DIAGNOSTIC_NONPROSE	C	27	38	DEFINITE_SPACE	DEFINITE_SPACE	ot@221;rar	ot rar	2	30,31	30,31		ot rar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v1.1|G033	RF1b	f72v1.1	f72v1	DIAGNOSTIC_NONPROSE	C	33	38	DEFINITE_SPACE	DEFINITE_SPACE	chee@152;y	chee y	2	37,38	37	38	chee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.15|G001	RF1b	f72v1.15	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	o@176;eeo@152;y	o eeo y	3	1,2,3	1,2	3	o eeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.16|G001	RF1b	f72v1.16	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ok@221;l	ok l	2	1,2	1,2		ok l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v1.21|G001	RF1b	f72v1.21	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ykee@152;y	ykee y	2	1,2	1	2	ykee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.24|G001	RF1b	f72v1.24	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oky@152;y	oky y	2	1,2	1	2	oky	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.28|G001	RF1b	f72v1.28	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oke@152;y	oke y	2	1,2	1	2	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v1.32|G001	RF1b	f72v1.32	f72v1	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oke@221;l	oke l	2	1,2	1,2		oke l		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v2.1|G008	RF1b	f72v2.1	f72v2	DIAGNOSTIC_NONPROSE	C	8	34	DEFINITE_SPACE	DEFINITE_SPACE	ot@221;chal	ot chal	2	8,9	8,9		ot chal		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v2.1|G020	RF1b	f72v2.1	f72v2	DIAGNOSTIC_NONPROSE	C	20	34	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	??		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f72v2.1|G022	RF1b	f72v2.1	f72v2	DIAGNOSTIC_NONPROSE	C	22	34	DEFINITE_SPACE	DEFINITE_SPACE	oke@152;y	oke y	2	22,23	22	23	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v2.16|G001	RF1b	f72v2.16	f72v2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	okeol@152;y	okeol y	2	1,2	1	2	okeol	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v2.2|G001	RF1b	f72v2.2	f72v2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oee@152;ey	oee ey	2	1,2	1,2		oee ey		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v2.20|G001	RF1b	f72v2.20	f72v2	DIAGNOSTIC_NONPROSE	C	1	25	LINE_START	DEFINITE_SPACE	oteeso@152;y	oteeso y	2	1,2	1	2	oteeso	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v2.3|G001	RF1b	f72v2.3	f72v2	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oeeo@152;aiin	oeeo aiin	2	1,2	1,2		oeeo aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v2.33|G002	RF1b	f72v2.33	f72v2	DIAGNOSTIC_NONPROSE	C	2	9	DEFINITE_SPACE	DEFINITE_SPACE	otshe@152;y	otshe y	2	2,3	2	3	otshe	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.1|G008	RF1b	f72v3.1	f72v3	DIAGNOSTIC_NONPROSE	C	8	41	DEFINITE_SPACE	DEFINITE_SPACE	okeo@152;y	okeo y	2	8,9	8	9	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.1|G025	RF1b	f72v3.1	f72v3	DIAGNOSTIC_NONPROSE	C	25	41	DEFINITE_SPACE	DEFINITE_SPACE	shokee@152;y	shokee y	2	26,27	26	27	shokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.1|G031	RF1b	f72v3.1	f72v3	DIAGNOSTIC_NONPROSE	C	31	41	DEFINITE_SPACE	DEFINITE_SPACE	okeche@152;y	okeche y	2	33,34	33	34	okeche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.1|G037	RF1b	f72v3.1	f72v3	DIAGNOSTIC_NONPROSE	C	37	41	DEFINITE_SPACE	DEFINITE_SPACE	???		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f72v3.1|G039	RF1b	f72v3.1	f72v3	DIAGNOSTIC_NONPROSE	C	39	41	DEFINITE_SPACE	DEFINITE_SPACE	otychee@152;y	otychee y	2	41,42	41	42	otychee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.18|G001	RF1b	f72v3.18	f72v3	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	okal@152;y	okal y	2	1,2	1	2	okal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f72v3.20|G018	RF1b	f72v3.20	f72v3	DIAGNOSTIC_NONPROSE	C	18	34	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;aly	okee aly	2	18,19	18,19		okee aly		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f72v3.20|G034	RF1b	f72v3.20	f72v3	DIAGNOSTIC_NONPROSE	C	34	34	UNCERTAIN_SMALL_SPACE	LINE_END	??		0						ZERO_ASCII_FRAGMENT	SOURCE_GROUP_ABSENT_FROM_LEGACY_ASCII
RF1b|f73r.11|G001	RF1b	f73r.11	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	okee@152;y	okee y	2	1,2	1	2	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.15|G001	RF1b	f73r.15	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	otee@152;yy	otee yy	2	1,2	1	2	otee	yy	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.16|G001	RF1b	f73r.16	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ote@152;al	ote al	2	1,2	1,2		ote al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73r.24|G001	RF1b	f73r.24	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	okeeo@152;y	okeeo y	2	1,2	1	2	okeeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.3|G001	RF1b	f73r.3	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oke@152;y	oke y	2	1,2	1	2	oke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.33|G007	RF1b	f73r.33	f73r	DIAGNOSTIC_NONPROSE	C	7	7	DEFINITE_SPACE	LINE_END	oteo@152;al	oteo al	2	7,8	7,8		oteo al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73r.4|G001	RF1b	f73r.4	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	yteeo@152;y	yteeo y	2	1,2	1	2	yteeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.5|G002	RF1b	f73r.5	f73r	DIAGNOSTIC_NONPROSE	C	2	31	DEFINITE_SPACE	DEFINITE_SPACE	salche@152;al	salche al	2	2,3	2,3		salche al		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73r.5|G027	RF1b	f73r.5	f73r	DIAGNOSTIC_NONPROSE	C	27	31	DEFINITE_SPACE	DEFINITE_SPACE	cheo@152;y	cheo y	2	28,29	28	29	cheo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73r.5|G028	RF1b	f73r.5	f73r	DIAGNOSTIC_NONPROSE	C	28	31	DEFINITE_SPACE	DEFINITE_SPACE	ykey@152;am	ykey am	2	30,31	30,31		ykey am		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73r.9|G001	RF1b	f73r.9	f73r	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ykee@152;y	ykee y	2	1,2	1	2	ykee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.13|G001	RF1b	f73v.13	f73v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oteo@152;y	oteo y	2	1,2	1	2	oteo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.2|G001	RF1b	f73v.2	f73v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	oteo@152;y	oteo y	2	1,2	1	2	oteo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.22|G005	RF1b	f73v.22	f73v	DIAGNOSTIC_NONPROSE	C	5	21	DEFINITE_SPACE	DEFINITE_SPACE	oto@152;y	oto y	2	5,6	5	6	oto	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.22|G007	RF1b	f73v.22	f73v	DIAGNOSTIC_NONPROSE	C	7	21	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	8,9	8	9	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.22|G013	RF1b	f73v.22	f73v	DIAGNOSTIC_NONPROSE	C	13	21	DEFINITE_SPACE	DEFINITE_SPACE	otey@152;y	otey y	2	15,16	15	16	otey	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.22|G016	RF1b	f73v.22	f73v	DIAGNOSTIC_NONPROSE	C	16	21	DEFINITE_SPACE	DEFINITE_SPACE	cho@152;aiin	cho aiin	2	19,20	19,20		cho aiin		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73v.22|G018	RF1b	f73v.22	f73v	DIAGNOSTIC_NONPROSE	C	18	21	DEFINITE_SPACE	DEFINITE_SPACE	okee@152;y	okee y	2	22,23	22	23	okee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.23|G001	RF1b	f73v.23	f73v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	ote@152;y	ote y	2	1,2	1	2	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.33|G001	RF1b	f73v.33	f73v	DIAGNOSTIC_NONPROSE	C	1	10	LINE_START	DEFINITE_SPACE	ote@152;chor	ote chor	2	1,2	1,2		ote chor		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73v.5|G003	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	3	32	DEFINITE_SPACE	DEFINITE_SPACE	o@176;odeey	o odeey	2	3,4	3,4		o odeey		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73v.5|G008	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	8	32	DEFINITE_SPACE	DEFINITE_SPACE	ote@152;y	ote y	2	9,10	9	10	ote	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.5|G023	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	23	32	DEFINITE_SPACE	DEFINITE_SPACE	chfai@176;chy	chfai chy	2	25,26	25,26		chfai chy		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73v.5|G024	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	24	32	DEFINITE_SPACE	DEFINITE_SPACE	yte@152;ar	yte ar	2	27,28	27,28		yte ar		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f73v.5|G028	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	28	32	DEFINITE_SPACE	DEFINITE_SPACE	ytee@152;y	ytee y	2	32,33	32	33	ytee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.5|G031	RF1b	f73v.5	f73v	DIAGNOSTIC_NONPROSE	C	31	32	DEFINITE_SPACE	DEFINITE_SPACE	y@176;aipy	y aipy	2	36,37	37	36	aipy	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.6|G001	RF1b	f73v.6	f73v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	okeo@152;y	okeo y	2	1,2	1	2	okeo	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f73v.8|G001	RF1b	f73v.8	f73v	DIAGNOSTIC_NONPROSE	L	1	1	LINE_START	LINE_END	o@152;ees	o ees	2	1,2	1,2		o ees		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75r.1|G004	RF1b	f75r.1	f75r	CONFIRMED_PROSE	P	4	6	DEFINITE_SPACE	DEFINITE_SPACE	shykche@152;y	shykche y	2	4,5	4	5	shykche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.1|G006	RF1b	f75r.1	f75r	CONFIRMED_PROSE	P	6	6	DEFINITE_SPACE	LINE_END	she@152;y	she y	2	7,8	7	8	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.13|G006	RF1b	f75r.13	f75r	CONFIRMED_PROSE	P	6	8	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	6,7	6	7	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.17|G003	RF1b	f75r.17	f75r	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	lshe@152;ary	lshe ary	2	3,4	3,4		lshe ary		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75r.17|G008	RF1b	f75r.17	f75r	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}e@152;y	e y	2	9,10	9	10	e	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.18|G008	RF1b	f75r.18	f75r	CONFIRMED_PROSE	P	8	9	DEFINITE_SPACE	DEFINITE_SPACE	s@221;r	s r	2	8,9	8,9		s r		MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_ALL_RETAINED
RF1b|f75r.19|G001	RF1b	f75r.19	f75r	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	qok{ch'}e@152;y	qoke y	2	1,2	1	2	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.22|G007	RF1b	f75r.22	f75r	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	che@152;y	che y	2	7,8	7	8	che	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.25|G007	RF1b	f75r.25	f75r	CONFIRMED_PROSE	P	7	8	DEFINITE_SPACE	DEFINITE_SPACE	lche@152;y	lche y	2	7,8	7	8	lche	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.27|G006	RF1b	f75r.27	f75r	CONFIRMED_PROSE	P	6	11	DEFINITE_SPACE	DRAWING_INTERRUPTION	okal@152;y	okal y	2	6,7	6	7	okal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.27|G009	RF1b	f75r.27	f75r	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	oto@152;y	oto y	2	10,11	10	11	oto	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.28|G009	RF1b	f75r.28	f75r	CONFIRMED_PROSE	P	9	11	DEFINITE_SPACE	DEFINITE_SPACE	shee@152;y	shee y	2	9,10	9	10	shee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.31|G009	RF1b	f75r.31	f75r	CONFIRMED_PROSE	P	9	9	DEFINITE_SPACE	LINE_END	dal@152;y	dal y	2	9,10	9	10	dal	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.32|G009	RF1b	f75r.32	f75r	CONFIRMED_PROSE	P	9	10	DEFINITE_SPACE	DEFINITE_SPACE	she@152;y	she y	2	9,10	9	10	she	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.34|G002	RF1b	f75r.34	f75r	CONFIRMED_PROSE	P	2	10	DEFINITE_SPACE	DEFINITE_SPACE	olke@152;y	olke y	2	2,3	2	3	olke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.36|G003	RF1b	f75r.36	f75r	CONFIRMED_PROSE	P	3	9	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.37|G001	RF1b	f75r.37	f75r	CONFIRMED_PROSE	P	1	7	LINE_START	DEFINITE_SPACE	qoke@152;y	qoke y	2	1,2	1	2	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.37|G004	RF1b	f75r.37	f75r	CONFIRMED_PROSE	P	4	7	DEFINITE_SPACE	DEFINITE_SPACE	qoke@152;y	qoke y	2	5,6	5	6	qoke	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.37|G005	RF1b	f75r.37	f75r	CONFIRMED_PROSE	P	5	7	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	7,8	7	8	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.38|G001	RF1b	f75r.38	f75r	CONFIRMED_PROSE	P	1	6	LINE_START	DEFINITE_SPACE	qokee@152;y	qokee y	2	1,2	1	2	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
RF1b|f75r.38|G002	RF1b	f75r.38	f75r	CONFIRMED_PROSE	P	2	6	DEFINITE_SPACE	DEFINITE_SPACE	qokee@152;y	qokee y	2	3,4	3	4	qokee	y	MULTI_ASCII_FRAGMENT	MULTI_FRAGMENT_MIXED_RETAINED_OMITTED
