consensus_group_id	segment_id	page	physical_folio	section	symbol_count	segment_group_index	segment_group_count	segment_position	folio_parity	primary_slot_eligible	family_surface	lrg002_rank_band
f80v.28|C008	f80v.28|S01	f80v	f80	B	3	8	11	CORE	EVEN	1	QAG	R3
f80v.28|C009	f80v.28|S01	f80v	f80	B	5	9	11	CORE	EVEN	1	AQKBA	R5
f80v.28|C010	f80v.28|S01	f80v	f80	B	5	10	11	CORE	EVEN	1	DAQJA	R1
f80v.28|C011	f80v.28|S01	f80v	f80	B	2	11	11	LAST	EVEN	1	BA	R1
f80v.29|C001	f80v.29|S01	f80v	f80	B	5	1	5	FIRST	EVEN	1	DAQAF	R3
f80v.29|C002	f80v.29|S01	f80v	f80	B	5	2	5	CORE	EVEN	1	ABQAF	R5
f80v.29|C003	f80v.29|S01	f80v	f80	B	5	3	5	CORE	EVEN	1	ABQAF	R5
f80v.29|C004	f80v.29|S01	f80v	f80	B	2	4	5	CORE	EVEN	1	AB	R4
f80v.29|C005	f80v.29|S01	f80v	f80	B	4	5	5	LAST	EVEN	1	QKAB	R4
f80v.30|C001	f80v.30|S01	f80v	f80	B	3	1	9	FIRST	EVEN	1	PAB	R4
f80v.30|C002	f80v.30|S01	f80v	f80	B	2	2	9	CORE	EVEN	1	AC	R3
f80v.30|C003	f80v.30|S01	f80v	f80	B	5	3	9	CORE	EVEN	1	ABQAF	R5
f80v.30|C004	f80v.30|S01	f80v	f80	B	3	4	9	CORE	EVEN	1	AUA	R5
f80v.30|C005	f80v.30|S01	f80v	f80	B	5	5	9	CORE	EVEN	1	DAQAG	R1
f80v.30|C006	f80v.30|S01	f80v	f80	B	4	6	9	CORE	EVEN	1	AQAF	R5
f80v.30|C007	f80v.30|S01	f80v	f80	B	4	7	9	CORE	EVEN	1	AQAC	R4
f80v.30|C008	f80v.30|S01	f80v	f80	B	3	8	9	CORE	EVEN	1	LJA	R1
f80v.30|C009	f80v.30|S01	f80v	f80	B	5	9	9	LAST	EVEN	1	DABQA	R1
f80v.31|C001	f80v.31|S01	f80v	f80	B	3	1	9	FIRST	EVEN	1	DAB	R2
f80v.31|C002	f80v.31|S01	f80v	f80	B	2	2	9	CORE	EVEN	1	AB	R4
f80v.31|C003	f80v.31|S01	f80v	f80	B	2	3	9	CORE	EVEN	1	AG	R2
f80v.31|C004	f80v.31|S01	f80v	f80	B	5	4	9	CORE	EVEN	1	ABQAF	R5
f80v.31|C005	f80v.31|S01	f80v	f80	B	2	5	9	CORE	EVEN	1	AB	R4
f80v.31|C006	f80v.31|S01	f80v	f80	B	4	6	9	CORE	EVEN	1	KJBA	R1
f80v.31|C007	f80v.31|S01	f80v	f80	B	5	7	9	CORE	EVEN	1	DAQAF	R3
f80v.31|C008	f80v.31|S01	f80v	f80	B	5	8	9	CORE	EVEN	1	ABLJA	R4
f80v.31|C009	f80v.31|S01	f80v	f80	B	5	9	9	LAST	EVEN	1	DAQAF	R3
f80v.32|C001	f80v.32|S01	f80v	f80	B	6	1	8	FIRST	EVEN	1	CABQAF	R4
f80v.32|C002	f80v.32|S01	f80v	f80	B	3	2	8	CORE	EVEN	1	LAB	R4
f80v.32|C003	f80v.32|S01	f80v	f80	B	3	3	8	CORE	EVEN	1	QAF	R4
f80v.32|C004	f80v.32|S01	f80v	f80	B	2	4	8	CORE	EVEN	1	AC	R3
f80v.32|C005	f80v.32|S01	f80v	f80	B	8	5	8	CORE	EVEN	1	ACABQKBA	R4
f80v.32|C006	f80v.32|S01	f80v	f80	B	4	6	8	CORE	EVEN	1	ABQA	R4
f80v.32|C007	f80v.32|S01	f80v	f80	B	6	7	8	CORE	EVEN	1	DABQAF	R3
f80v.32|C008	f80v.32|S01	f80v	f80	B	4	8	8	LAST	EVEN	1	LJBA	R2
f80v.33|C001	f80v.33|S01	f80v	f80	B	6	1	8	FIRST	EVEN	1	DAQKBA	R2
f80v.33|C002	f80v.33|S01	f80v	f80	B	5	2	8	CORE	EVEN	1	DAQJC	R1
f80v.33|C003	f80v.33|S01	f80v	f80	B	5	3	8	CORE	EVEN	1	ABQAF	R5
f80v.33|C004	f80v.33|S01	f80v	f80	B	6	4	8	CORE	EVEN	1	ABLJBA	R4
f80v.33|C005	f80v.33|S01	f80v	f80	B	5	5	8	CORE	EVEN	1	DAQJA	R1
f80v.33|C006	f80v.33|S01	f80v	f80	B	5	6	8	CORE	EVEN	1	DAQKA	R1
f80v.33|C007	f80v.33|S01	f80v	f80	B	4	7	8	CORE	EVEN	1	QKUA	R3
f80v.33|C008	f80v.33|S01	f80v	f80	B	3	8	8	LAST	EVEN	1	BAB	R5
f80v.34|C001	f80v.34|S01	f80v	f80	B	3	1	9	FIRST	EVEN	1	BAB	R5
f80v.34|C002	f80v.34|S01	f80v	f80	B	4	2	9	CORE	EVEN	1	LJAC	R3
f80v.34|C003	f80v.34|S01	f80v	f80	B	3	3	9	CORE	EVEN	1	LJA	R1
f80v.34|C004	f80v.34|S01	f80v	f80	B	5	4	9	CORE	EVEN	1	ABLJA	R4
f80v.34|C005	f80v.34|S01	f80v	f80	B	3	5	9	CORE	EVEN	1	UAC	R3
f80v.34|C006	f80v.34|S01	f80v	f80	B	5	6	9	CORE	EVEN	1	ABKBA	R5
f80v.34|C007	f80v.34|S01	f80v	f80	B	5	7	9	CORE	EVEN	1	ABQAF	R5
f80v.34|C008	f80v.34|S01	f80v	f80	B	3	8	9	CORE	EVEN	1	LUA	R2
f80v.34|C009	f80v.34|S01	f80v	f80	B	4	9	9	LAST	EVEN	1	DABA	R1
f80v.35|C001	f80v.35|S01	f80v	f80	B	3	1	12	FIRST	EVEN	1	QAB	R4
f80v.35|C002	f80v.35|S01	f80v	f80	B	5	2	12	CORE	EVEN	1	ABQAF	R5
f80v.35|C003	f80v.35|S01	f80v	f80	B	5	3	12	CORE	EVEN	1	ABQAC	R5
f80v.35|C004	f80v.35|S01	f80v	f80	B	1	4	12	CORE	EVEN	1	A	R4
f80v.35|C005	f80v.35|S01	f80v	f80	B	3	5	12	CORE	EVEN	1	DAB	R2
f80v.35|C006	f80v.35|S01	f80v	f80	B	3	6	12	CORE	EVEN	1	DAB	R2
f80v.35|C007	f80v.35|S01	f80v	f80	B	3	7	12	CORE	EVEN	1	QAF	R4
f80v.35|C008	f80v.35|S01	f80v	f80	B	3	8	12	CORE	EVEN	1	AQG	R5
f80v.35|C009	f80v.35|S01	f80v	f80	B	2	9	12	CORE	EVEN	1	AB	R4
f80v.35|C010	f80v.35|S01	f80v	f80	B	3	10	12	CORE	EVEN	1	QAF	R4
f80v.35|C011	f80v.35|S01	f80v	f80	B	3	11	12	CORE	EVEN	1	LJA	R1
f80v.35|C012	f80v.35|S01	f80v	f80	B	3	12	12	LAST	EVEN	1	BBA	R3
f80v.36|C001	f80v.36|S01	f80v	f80	B	3	1	10	FIRST	EVEN	1	CAF	R4
f80v.36|C002	f80v.36|S01	f80v	f80	B	4	2	10	CORE	EVEN	1	AQAF	R5
f80v.36|C003	f80v.36|S01	f80v	f80	B	4	3	10	CORE	EVEN	1	LJAC	R3
f80v.36|C004	f80v.36|S01	f80v	f80	B	2	4	10	CORE	EVEN	1	AB	R4
f80v.36|C005	f80v.36|S01	f80v	f80	B	3	5	10	CORE	EVEN	1	LJA	R1
f80v.36|C006	f80v.36|S01	f80v	f80	B	4	6	10	CORE	EVEN	1	BABA	R3
f80v.36|C007	f80v.36|S01	f80v	f80	B	6	7	10	CORE	EVEN	1	ABLJBA	R4
f80v.36|C008	f80v.36|S01	f80v	f80	B	4	8	10	CORE	EVEN	1	ABAB	R5
f80v.36|C009	f80v.36|S01	f80v	f80	B	4	9	10	CORE	EVEN	1	LJBA	R2
f80v.36|C010	f80v.36|S01	f80v	f80	B	3	10	10	LAST	EVEN	1	BKA	R3
f80v.37|C001	f80v.37|S01	f80v	f80	B	6	1	4	FIRST	EVEN	1	PABLBA	R3
f80v.37|C002	f80v.37|S01	f80v	f80	B	6	2	4	CORE	EVEN	1	DAQKBA	R2
f80v.37|C003	f80v.37|S01	f80v	f80	B	3	3	4	CORE	EVEN	1	LQA	R2
f80v.37|C004	f80v.37|S01	f80v	f80	B	7	4	4	LAST	EVEN	1	ABABKJA	R5
f80v.38|C001	f80v.38|S01	f80v	f80	B	3	1	10	FIRST	EVEN	1	PAB	R4
f80v.38|C002	f80v.38|S01	f80v	f80	B	4	2	10	CORE	EVEN	1	QJBA	R3
f80v.38|C003	f80v.38|S01	f80v	f80	B	5	3	10	CORE	EVEN	1	BLJUA	R2
f80v.38|C004	f80v.38|S01	f80v	f80	B	4	4	10	CORE	EVEN	1	ABQA	R4
f80v.38|C005	f80v.38|S01	f80v	f80	B	2	5	10	CORE	EVEN	1	AQ	R2
f80v.38|C006	f80v.38|S01	f80v	f80	B	5	6	10	CORE	EVEN	1	ABQKA	R5
f80v.38|C007	f80v.38|S01	f80v	f80	B	4	7	10	CORE	EVEN	1	CKJA	R3
f80v.38|C008	f80v.38|S01	f80v	f80	B	3	8	10	CORE	EVEN	1	DUA	R1
f80v.38|C009	f80v.38|S01	f80v	f80	B	4	9	10	CORE	EVEN	1	CKJA	R3
f80v.38|C010	f80v.38|S01	f80v	f80	B	3	10	10	LAST	EVEN	1	CAB	R5
f80v.39|C001	f80v.39|S01	f80v	f80	B	3	1	10	FIRST	EVEN	1	CAB	R5
f80v.39|C002	f80v.39|S01	f80v	f80	B	2	2	10	CORE	EVEN	1	AG	R2
f80v.39|C003	f80v.39|S01	f80v	f80	B	3	3	10	CORE	EVEN	1	KJA	R1
f80v.39|C004	f80v.39|S01	f80v	f80	B	5	4	10	CORE	EVEN	1	DAQAF	R3
f80v.39|C005	f80v.39|S01	f80v	f80	B	3	5	10	CORE	EVEN	1	KJC	R3
f80v.39|C006	f80v.39|S01	f80v	f80	B	2	6	10	CORE	EVEN	1	AB	R4
f80v.39|C007	f80v.39|S01	f80v	f80	B	3	7	10	CORE	EVEN	1	KUA	R2
f80v.39|C008	f80v.39|S01	f80v	f80	B	6	8	10	CORE	EVEN	1	DAQKBA	R2
f80v.39|C009	f80v.39|S01	f80v	f80	B	4	9	10	CORE	EVEN	1	QKBA	R3
f80v.39|C010	f80v.39|S01	f80v	f80	B	4	10	10	LAST	EVEN	1	ACAB	R5
f80v.41|C001	f80v.41|S01	f80v	f80	B	3	1	10	FIRST	EVEN	1	QAC	R3
f80v.41|C002	f80v.41|S01	f80v	f80	B	4	2	10	CORE	EVEN	1	ACAB	R5
f80v.41|C003	f80v.41|S01	f80v	f80	B	2	3	10	CORE	EVEN	1	AC	R3
f80v.41|C004	f80v.41|S01	f80v	f80	B	3	4	10	CORE	EVEN	1	LUA	R2
f80v.41|C005	f80v.41|S01	f80v	f80	B	4	5	10	CORE	EVEN	1	BQAB	R4
f80v.41|C006	f80v.41|S01	f80v	f80	B	4	6	10	CORE	EVEN	1	AQAB	R5
f80v.41|C007	f80v.41|S01	f80v	f80	B	4	7	10	CORE	EVEN	1	KJBA	R1
f80v.41|C008	f80v.41|S01	f80v	f80	B	5	8	10	CORE	EVEN	1	DAQAF	R3
f80v.41|C009	f80v.41|S01	f80v	f80	B	3	9	10	CORE	EVEN	1	KUA	R2
f80v.41|C010	f80v.41|S01	f80v	f80	B	5	10	10	LAST	EVEN	1	DAQAB	R4
f80v.42|C001	f80v.42|S01	f80v	f80	B	3	1	11	FIRST	EVEN	1	PAB	R4
f80v.42|C002	f80v.42|S01	f80v	f80	B	2	2	11	CORE	EVEN	1	AB	R4
f80v.42|C003	f80v.42|S01	f80v	f80	B	2	3	11	CORE	EVEN	1	AG	R2
f80v.42|C004	f80v.42|S01	f80v	f80	B	5	4	11	CORE	EVEN	1	ABQAB	R5
f80v.42|C005	f80v.42|S01	f80v	f80	B	3	5	11	CORE	EVEN	1	LAC	R3
f80v.42|C006	f80v.42|S01	f80v	f80	B	4	6	11	CORE	EVEN	1	LJBA	R2
f80v.42|C007	f80v.42|S01	f80v	f80	B	5	7	11	CORE	EVEN	1	DAQAB	R4
f80v.42|C008	f80v.42|S01	f80v	f80	B	3	8	11	CORE	EVEN	1	KBA	R2
f80v.42|C009	f80v.42|S01	f80v	f80	B	4	9	11	CORE	EVEN	1	BBAB	R4
f80v.42|C010	f80v.42|S01	f80v	f80	B	3	10	11	CORE	EVEN	1	BAC	R3
f80v.42|C011	f80v.42|S01	f80v	f80	B	2	11	11	LAST	EVEN	1	AB	R4
f80v.43|C001	f80v.43|S01	f80v	f80	B	3	1	8	FIRST	EVEN	1	CAC	R4
f80v.43|C002	f80v.43|S01	f80v	f80	B	2	2	8	CORE	EVEN	1	AF	R3
f80v.43|C003	f80v.43|S01	f80v	f80	B	4	3	8	CORE	EVEN	1	LQAF	R4
f80v.43|C004	f80v.43|S01	f80v	f80	B	3	4	8	CORE	EVEN	1	LAC	R3
f80v.43|C005	f80v.43|S01	f80v	f80	B	5	5	8	CORE	EVEN	1	AQLJA	R5
f80v.43|C006	f80v.43|S01	f80v	f80	B	5	6	8	CORE	EVEN	1	BABAC	R4
f80v.43|C007	f80v.43|S01	f80v	f80	B	5	7	8	CORE	EVEN	1	LAQAB	R4
f80v.43|C008	f80v.43|S01	f80v	f80	B	2	8	8	LAST	EVEN	1	BA	R1
f80v.44|C001	f80v.44|S01	f80v	f80	B	5	1	2	FIRST	EVEN	0	DAQAB	R4
f80v.44|C002	f80v.44|S01	f80v	f80	B	4	2	2	LAST	EVEN	0	ACAB	R5
f81r.2|C001	f81r.2|S01	f81r	f81	B	4	1	8	FIRST	ODD	1	BKJA	R3
f81r.2|C002	f81r.2|S01	f81r	f81	B	3	2	8	CORE	ODD	1	BLB	R4
f81r.2|C003	f81r.2|S01	f81r	f81	B	5	3	8	CORE	ODD	1	ABKJB	R4
f81r.2|C004	f81r.2|S01	f81r	f81	B	5	4	8	CORE	ODD	1	DAQAB	R2
f81r.2|C005	f81r.2|S01	f81r	f81	B	3	5	8	CORE	ODD	1	KAB	R3
f81r.2|C006	f81r.2|S01	f81r	f81	B	4	6	8	CORE	ODD	1	AQAC	R5
f81r.2|C007	f81r.2|S01	f81r	f81	B	4	7	8	CORE	ODD	1	KJBA	R1
f81r.2|C008	f81r.2|S01	f81r	f81	B	3	8	8	LAST	ODD	1	AQA	R5
f81r.3|C001	f81r.3|S01	f81r	f81	B	5	1	8	FIRST	ODD	1	DAQJA	R1
f81r.3|C002	f81r.3|S01	f81r	f81	B	1	2	8	CORE	ODD	1	B	R2
f81r.3|C003	f81r.3|S01	f81r	f81	B	3	3	8	CORE	ODD	1	KKC	R2
f81r.3|C004	f81r.3|S01	f81r	f81	B	5	4	8	CORE	ODD	1	ABQAB	R5
f81r.3|C005	f81r.3|S01	f81r	f81	B	2	5	8	CORE	ODD	1	AB	R4
f81r.3|C006	f81r.3|S01	f81r	f81	B	4	6	8	CORE	ODD	1	KJBA	R1
f81r.3|C007	f81r.3|S01	f81r	f81	B	4	7	8	CORE	ODD	1	AQAC	R5
f81r.3|C008	f81r.3|S01	f81r	f81	B	4	8	8	LAST	ODD	1	LJBA	R2
f81r.4|C001	f81r.4|S01	f81r	f81	B	5	1	7	FIRST	ODD	1	BKJBA	R3
f81r.4|C002	f81r.4|S01	f81r	f81	B	5	2	7	CORE	ODD	1	DAQAF	R1
f81r.4|C003	f81r.4|S01	f81r	f81	B	2	3	7	CORE	ODD	1	AB	R4
f81r.4|C004	f81r.4|S01	f81r	f81	B	2	4	7	CORE	ODD	1	AB	R4
f81r.4|C005	f81r.4|S01	f81r	f81	B	3	5	7	CORE	ODD	1	KUA	R2
f81r.4|C006	f81r.4|S01	f81r	f81	B	5	6	7	CORE	ODD	1	AQKBA	R5
f81r.4|C007	f81r.4|S01	f81r	f81	B	2	7	7	LAST	ODD	1	AB	R4
f81r.5|C001	f81r.5|S01	f81r	f81	B	3	1	10	FIRST	ODD	1	DAB	R1
f81r.5|C002	f81r.5|S01	f81r	f81	B	4	2	10	CORE	ODD	1	KJAB	R1
f81r.5|C003	f81r.5|S01	f81r	f81	B	4	3	10	CORE	ODD	1	AQKA	R5
f81r.5|C004	f81r.5|S01	f81r	f81	B	2	4	10	CORE	ODD	1	AB	R4
f81r.5|C005	f81r.5|S01	f81r	f81	B	2	5	10	CORE	ODD	1	AB	R4
f81r.5|C006	f81r.5|S01	f81r	f81	B	2	6	10	CORE	ODD	1	AB	R4
f81r.5|C007	f81r.5|S01	f81r	f81	B	2	7	10	CORE	ODD	1	AG	R1
f81r.5|C008	f81r.5|S01	f81r	f81	B	2	8	10	CORE	ODD	1	AB	R4
f81r.5|C009	f81r.5|S01	f81r	f81	B	2	9	10	CORE	ODD	1	AC	R2
f81r.5|C010	f81r.5|S01	f81r	f81	B	2	10	10	LAST	ODD	1	AF	R1
f81r.6|C001	f81r.6|S01	f81r	f81	B	3	1	7	FIRST	ODD	1	CAC	R4
f81r.6|C002	f81r.6|S01	f81r	f81	B	2	2	7	CORE	ODD	1	AB	R4
f81r.6|C003	f81r.6|S01	f81r	f81	B	4	3	7	CORE	ODD	1	JCJC	R3
f81r.6|C004	f81r.6|S01	f81r	f81	B	4	4	7	CORE	ODD	1	AQKA	R5
f81r.6|C005	f81r.6|S01	f81r	f81	B	3	5	7	CORE	ODD	1	LAC	R3
f81r.6|C006	f81r.6|S01	f81r	f81	B	5	6	7	CORE	ODD	1	DAQKA	R2
f81r.6|C007	f81r.6|S01	f81r	f81	B	2	7	7	LAST	ODD	1	AB	R4
f81r.7|C001	f81r.7|S01	f81r	f81	B	4	1	5	FIRST	ODD	1	BLKC	R3
f81r.7|C002	f81r.7|S01	f81r	f81	B	4	2	5	CORE	ODD	1	AQAF	R4
f81r.7|C003	f81r.7|S01	f81r	f81	B	3	3	5	CORE	ODD	1	KUA	R2
f81r.7|C004	f81r.7|S01	f81r	f81	B	4	4	5	CORE	ODD	1	AQJA	R4
f81r.7|C005	f81r.7|S01	f81r	f81	B	4	5	5	LAST	ODD	1	AQAF	R4
f81r.8|C001	f81r.8|S01	f81r	f81	B	5	1	6	FIRST	ODD	1	PKJBA	R3
f81r.8|C002	f81r.8|S01	f81r	f81	B	5	2	6	CORE	ODD	1	DAQKA	R2
f81r.8|C003	f81r.8|S01	f81r	f81	B	3	3	6	CORE	ODD	1	AQA	R5
f81r.8|C004	f81r.8|S01	f81r	f81	B	5	4	6	CORE	ODD	1	DAQJA	R1
f81r.8|C005	f81r.8|S01	f81r	f81	B	4	5	6	CORE	ODD	1	AQKA	R5
f81r.8|C006	f81r.8|S01	f81r	f81	B	3	6	6	LAST	ODD	1	ABA	R5
f81r.9|C001	f81r.9|S01	f81r	f81	B	6	1	4	FIRST	ODD	1	DAQKCA	R2
f81r.9|C002	f81r.9|S01	f81r	f81	B	6	2	4	CORE	ODD	1	DAQJBA	R1
f81r.9|C003	f81r.9|S01	f81r	f81	B	6	3	4	CORE	ODD	1	DAQKBA	R3
f81r.9|C004	f81r.9|S01	f81r	f81	B	4	4	4	LAST	ODD	1	KTJA	R1
f81r.10|C001	f81r.10|S01	f81r	f81	B	3	1	6	FIRST	ODD	1	KAB	R3
f81r.10|C002	f81r.10|S01	f81r	f81	B	3	2	6	CORE	ODD	1	BAF	R3
f81r.10|C003	f81r.10|S01	f81r	f81	B	5	3	6	CORE	ODD	1	AQJBA	R4
f81r.10|C004	f81r.10|S01	f81r	f81	B	3	4	6	CORE	ODD	1	KKA	R2
f81r.10|C005	f81r.10|S01	f81r	f81	B	5	5	6	CORE	ODD	1	DAQAF	R1
f81r.10|C006	f81r.10|S01	f81r	f81	B	2	6	6	LAST	ODD	1	BA	R1
f81r.11|C001	f81r.11|S01	f81r	f81	B	6	1	4	FIRST	ODD	1	ABLJAB	R4
f81r.11|C002	f81r.11|S01	f81r	f81	B	6	2	4	CORE	ODD	1	ABQJBA	R5
f81r.11|C003	f81r.11|S01	f81r	f81	B	6	3	4	CORE	ODD	1	LJUJBA	R3
f81r.11|C004	f81r.11|S01	f81r	f81	B	6	4	4	LAST	ODD	1	ABQJBA	R5
f81r.12|C001	f81r.12|S01	f81r	f81	B	5	1	6	FIRST	ODD	1	AKJBA	R4
f81r.12|C002	f81r.12|S01	f81r	f81	B	4	2	6	CORE	ODD	1	QJBA	R3
f81r.12|C003	f81r.12|S01	f81r	f81	B	2	3	6	CORE	ODD	1	AB	R4
f81r.12|C004	f81r.12|S01	f81r	f81	B	4	4	6	CORE	ODD	1	LKBA	R3
f81r.12|C005	f81r.12|S01	f81r	f81	B	5	5	6	CORE	ODD	1	DAQKA	R2
f81r.12|C006	f81r.12|S01	f81r	f81	B	4	6	6	LAST	ODD	1	BABA	R4
f81r.13|C001	f81r.13|S01	f81r	f81	B	4	1	6	FIRST	ODD	1	BKAB	R4
f81r.13|C002	f81r.13|S01	f81r	f81	B	4	2	6	CORE	ODD	1	LJBA	R2
f81r.13|C003	f81r.13|S01	f81r	f81	B	6	3	6	CORE	ODD	1	DAQJBA	R1
f81r.13|C004	f81r.13|S01	f81r	f81	B	3	4	6	CORE	ODD	1	DAB	R1
f81r.13|C005	f81r.13|S01	f81r	f81	B	4	5	6	CORE	ODD	1	KJBA	R1
f81r.13|C006	f81r.13|S01	f81r	f81	B	6	6	6	LAST	ODD	1	KJQACA	R4
f81r.14|C001	f81r.14|S01	f81r	f81	B	8	1	7	FIRST	ODD	1	DAQJKJBA	R3
f81r.14|C002	f81r.14|S01	f81r	f81	B	3	2	7	CORE	ODD	1	DAB	R1
f81r.14|C003	f81r.14|S01	f81r	f81	B	4	3	7	CORE	ODD	1	LKBA	R3
f81r.14|C004	f81r.14|S01	f81r	f81	B	2	4	7	CORE	ODD	1	AC	R2
f81r.14|C005	f81r.14|S01	f81r	f81	B	2	5	7	CORE	ODD	1	AF	R1
f81r.14|C006	f81r.14|S01	f81r	f81	B	4	6	7	CORE	ODD	1	ACAB	R5
f81r.14|C007	f81r.14|S01	f81r	f81	B	4	7	7	LAST	ODD	1	AMBA	R5
f81r.15|C001	f81r.15|S01	f81r	f81	B	3	1	5	FIRST	ODD	1	CAF	R3
f81r.15|C002	f81r.15|S01	f81r	f81	B	2	2	5	CORE	ODD	1	AB	R4
f81r.15|C003	f81r.15|S01	f81r	f81	B	4	3	5	CORE	ODD	1	KKBA	R3
f81r.15|C004	f81r.15|S01	f81r	f81	B	6	4	5	CORE	ODD	1	DAQKBA	R3
f81r.15|C005	f81r.15|S01	f81r	f81	B	5	5	5	LAST	ODD	1	AQJBA	R4
f81r.17|C001	f81r.17|S01	f81r	f81	B	1	1	7	FIRST	ODD	1	A	R4
f81r.17|C002	f81r.17|S01	f81r	f81	B	4	2	7	CORE	ODD	1	KJUA	R1
f81r.17|C003	f81r.17|S01	f81r	f81	B	5	3	7	CORE	ODD	1	AQKBA	R5
f81r.17|C004	f81r.17|S01	f81r	f81	B	3	4	7	CORE	ODD	1	LJA	R2
f81r.17|C005	f81r.17|S01	f81r	f81	B	6	5	7	CORE	ODD	1	DAQJBA	R1
f81r.17|C006	f81r.17|S01	f81r	f81	B	2	6	7	CORE	ODD	1	AB	R4
f81r.17|C007	f81r.17|S01	f81r	f81	B	6	7	7	LAST	ODD	1	AKJBAC	R4
f81r.18|C001	f81r.18|S01	f81r	f81	B	5	1	6	FIRST	ODD	1	ALKBA	R5
f81r.18|C002	f81r.18|S01	f81r	f81	B	4	2	6	CORE	ODD	1	LJBA	R2
f81r.18|C003	f81r.18|S01	f81r	f81	B	2	3	6	CORE	ODD	1	AB	R4
f81r.18|C004	f81r.18|S01	f81r	f81	B	4	4	6	CORE	ODD	1	LJBA	R2
f81r.18|C005	f81r.18|S01	f81r	f81	B	5	5	6	CORE	ODD	1	AQKBA	R5
f81r.18|C006	f81r.18|S01	f81r	f81	B	4	6	6	LAST	ODD	1	ACAC	R5
f81r.19|C001	f81r.19|S01	f81r	f81	B	6	1	5	FIRST	ODD	1	DAQJBA	R1
f81r.19|C002	f81r.19|S01	f81r	f81	B	4	2	5	CORE	ODD	1	LKBA	R3
f81r.19|C003	f81r.19|S01	f81r	f81	B	4	3	5	CORE	ODD	1	KJBA	R1
f81r.19|C004	f81r.19|S01	f81r	f81	B	6	4	5	CORE	ODD	1	DAQKBA	R3
f81r.19|C005	f81r.19|S01	f81r	f81	B	4	5	5	LAST	ODD	1	ABAB	R5
f81r.20|C001	f81r.20|S01	f81r	f81	B	7	1	7	FIRST	ODD	1	DAPKJBA	R2
f81r.20|C002	f81r.20|S01	f81r	f81	B	3	2	7	CORE	ODD	1	DAB	R1
f81r.20|C003	f81r.20|S01	f81r	f81	B	4	3	7	CORE	ODD	1	KJBA	R1
f81r.20|C004	f81r.20|S01	f81r	f81	B	5	4	7	CORE	ODD	1	DAQKA	R2
f81r.20|C005	f81r.20|S01	f81r	f81	B	4	5	7	CORE	ODD	1	ABAG	R4
f81r.20|C006	f81r.20|S01	f81r	f81	B	3	6	7	CORE	ODD	1	CAF	R3
f81r.20|C007	f81r.20|S01	f81r	f81	B	4	7	7	LAST	ODD	1	BABA	R4
f81r.21|C001	f81r.21|S01	f81r	f81	B	5	1	7	FIRST	ODD	1	BLJBA	R3
f81r.21|C002	f81r.21|S01	f81r	f81	B	5	2	7	CORE	ODD	1	DAQAB	R2
f81r.21|C003	f81r.21|S01	f81r	f81	B	5	3	7	CORE	ODD	1	ABQKA	R5
f81r.21|C004	f81r.21|S01	f81r	f81	B	4	4	7	CORE	ODD	1	AQKA	R5
f81r.21|C005	f81r.21|S01	f81r	f81	B	5	5	7	CORE	ODD	1	ABLJA	R4
f81r.21|C006	f81r.21|S01	f81r	f81	B	4	6	7	CORE	ODD	1	AQJA	R4
f81r.21|C007	f81r.21|S01	f81r	f81	B	3	7	7	LAST	ODD	1	BAB	R5
f81r.22|C001	f81r.22|S01	f81r	f81	B	5	1	9	FIRST	ODD	1	DAQAB	R2
f81r.22|C002	f81r.22|S01	f81r	f81	B	4	2	9	CORE	ODD	1	KJBA	R1
f81r.22|C003	f81r.22|S01	f81r	f81	B	3	3	9	CORE	ODD	1	DAB	R1
f81r.22|C004	f81r.22|S01	f81r	f81	B	2	4	9	CORE	ODD	1	AB	R4
f81r.22|C005	f81r.22|S01	f81r	f81	B	3	5	9	CORE	ODD	1	BAG	R4
f81r.22|C006	f81r.22|S01	f81r	f81	B	2	6	9	CORE	ODD	1	AB	R4
f81r.22|C007	f81r.22|S01	f81r	f81	B	5	7	9	CORE	ODD	1	KJBAC	R3
f81r.22|C008	f81r.22|S01	f81r	f81	B	2	8	9	CORE	ODD	1	AB	R4
f81r.22|C009	f81r.22|S01	f81r	f81	B	3	9	9	LAST	ODD	1	ABA	R5
f81r.24|C001	f81r.24|S01	f81r	f81	B	3	1	8	FIRST	ODD	1	PAC	R3
f81r.24|C002	f81r.24|S01	f81r	f81	B	3	2	8	CORE	ODD	1	ABA	R5
f81r.24|C003	f81r.24|S01	f81r	f81	B	4	3	8	CORE	ODD	1	LJTA	R2
f81r.24|C004	f81r.24|S01	f81r	f81	B	4	4	8	CORE	ODD	1	KJAB	R1
f81r.24|C005	f81r.24|S01	f81r	f81	B	5	5	8	CORE	ODD	1	DAQAB	R2
f81r.24|C006	f81r.24|S01	f81r	f81	B	3	6	8	CORE	ODD	1	BAC	R4
f81r.24|C007	f81r.24|S01	f81r	f81	B	5	7	8	CORE	ODD	1	AQJBA	R4
f81r.24|C008	f81r.24|S01	f81r	f81	B	3	8	8	LAST	ODD	1	ABA	R5
f81r.26|C001	f81r.26|S01	f81r	f81	B	5	1	7	FIRST	ODD	1	PKJBA	R3
f81r.26|C002	f81r.26|S01	f81r	f81	B	5	2	7	CORE	ODD	1	DAQJA	R1
f81r.26|C003	f81r.26|S01	f81r	f81	B	5	3	7	CORE	ODD	1	AQJAB	R4
