unit_id	base_id	physical_folio	section	currier	kind	group_count	locus_role	left_context	right_context
U921c57f2e362445a	B8a40d6304293415b	f93	H	A	P	7	MIDDLE	A	C
U92218b8fdd8a0326	B17a1723c4ea2ca8e	f104	S	B	P	11	MIDDLE	A	D
U9221a974dae60240	B9a85fffafff12db9	f86	T	B	P	15	MIDDLE	B	A
U924ba0e8be9a2eaa	B7f4ff3cd47611b8a	f104	S	B	P	9	MIDDLE	A	L
U924e684dc7f9730f	B8a40d6304293415b	f79	B	B	P	11	MIDDLE	G	L
U925536567515e1fd	B27ad378d4d427ed2	f105	S	B	P	14	MIDDLE	G	Q
U92c3105362cd9326	B421b9041275aa797	f15	H	A	P	6	MIDDLE	A	K
U92c6a814536ea70b	B04c58ff894953789	f106	S	B	P	10	MIDDLE	A	L
U92d4e4562f32f32c	B5619b6057973af5a	f111	S	B	P	12	MIDDLE	F	B
U92e20814aa0c67fe	B081f582d0f441925	f52	H	A	P	9	MIDDLE	C	A
U92eb1a572f0de306	B631dcc6c12743dde	f23	H	A	P	11	MIDDLE	B	A
U92edb05593319ec6	B0f76627cf4e4f7eb	f23	H	A	P	12	MIDDLE	B	P
U92f458732d244503	B33c30eb30bc775af	f75	B	B	P	6	LAST	A	END
U92f9a5811b3fd932	B8a40d6304293415b	f81	B	B	P	7	LAST	A	END
U930126e984981568	B631dcc6c12743dde	f19	H	A	P	5	FIRST	START	U
U93106a7a6ea630a0	B8a40d6304293415b	f76	B	B	P	13	MIDDLE	C	C
U9326b4d50da38807	B8a40d6304293415b	f79	B	B	P	9	LAST	F	END
U932c978f2859863d	B42d3a51a4f6f3495	f79	B	B	P	10	MIDDLE	A	K
U933c3b739386bb9d	B9aebcc1a63ebf5d7	f104	S	B	P	13	MIDDLE	B	K
U9343070c01d42c11	B5265b4af1a16d1b6	f107	S	B	P	11	FIRST	START	A
U93473f01e85a5935	Bea0b81d3eb50744b	f80	B	B	P	9	MIDDLE	A	D
U935cb88453e9eb90	B9667d8bf0db540b5	f50	H	B	P	11	MIDDLE	C	D
U9366a9447a0e8e31	B6badc8581c16b126	f104	S	B	P	11	MIDDLE	B	K
U9368b2424729116a	B04c58ff894953789	f113	S	B	P	12	FIRST	START	A
U937cef75bdedfd40	B8a40d6304293415b	f80	B	B	P	11	MIDDLE	C	K
U938417b5c1f90835	B9a85fffafff12db9	f39	H	B	P	11	MIDDLE	C	A
U9395d5ebad618c4f	B9a85fffafff12db9	f112	S	B	P	10	MIDDLE	C	A
U9396c91bf0d929e9	Bd9cf74fe8412e08f	f113	S	B	P	15	MIDDLE	A	A
U93a3e97038c090f0	B9a85fffafff12db9	f76	T	B	P	13	MIDDLE	G	A
U93ae3c6843b1e022	Be267ad8725c9e070	f78	B	B	P	8	MIDDLE	B	U
U93aff217c3bef45a	B33c30eb30bc775af	f50	H	B	P	12	MIDDLE	B	Q
U93b39d7640636f37	B421b9041275aa797	f100	P	A	P	10	MIDDLE	A	A
U93b85e8bcd62f9b6	B631dcc6c12743dde	f76	B	B	P	10	MIDDLE	A	A
U93bb20ce46728ccc	B8a40d6304293415b	f49	H	A	P	7	MIDDLE	B	K
U93bb84a024634ab5	B04c58ff894953789	f75	B	B	P	12	MIDDLE	B	A
U93c17c2c6e924e0b	B8a40d6304293415b	f37	H	A	P	6	LAST	G	END
U93c348004403761c	B8a40d6304293415b	f108	S	B	P	12	MIDDLE	C	Q
U940a3d1e73feb1e5	B4c3ad952b3349660	f104	S	B	P	10	LAST	A	END
U940b65e791af012b	B0f76627cf4e4f7eb	f76	T	B	P	12	LAST	F	END
U94196e9ed8013bc4	B421b9041275aa797	f11	H	A	P	9	MIDDLE	Q	B
U943499b22b21fd14	B631dcc6c12743dde	f113	S	B	P	6	FIRST	START	K
U9436cdeb1cf43914	Bc83c484379b2601b	f38	H	A	P	7	MIDDLE	C	B
U944723d617b0a047	B421b9041275aa797	f75	B	B	P	9	MIDDLE	F	C
U947d855277232c2a	B7f4ff3cd47611b8a	f104	S	B	P	13	MIDDLE	A	Q
U94947b48b20272b1	B2693f8bdd6844067	f3	H	A	P	5	MIDDLE	C	K
U949b28a3f5e47a9e	B33c30eb30bc775af	f8	H	A	P	8	MIDDLE	E	K
U94abc0825565b4ad	B6badc8581c16b126	f114	S	B	P	8	MIDDLE	C	K
U94b642022c0822aa	B631dcc6c12743dde	f56	H	A	P	6	MIDDLE	A	U
U94ba2e451309407f	B421b9041275aa797	f2	H	A	P	10	MIDDLE	B	K
U94be8a30e3bcb370	B04c58ff894953789	f2	H	A	P	10	FIRST	START	K
U94cb28ec9636fc43	B42d3a51a4f6f3495	f106	S	B	P	6	FIRST	START	A
U94ce2662af1b17ca	B8bf3abb2aa343fb0	f19	H	A	P	6	MIDDLE	A	Q
U94d3b8d744757c8d	B705894a6d724cf06	f111	S	B	P	10	MIDDLE	A	A
U94db795fe6c0190a	B8a40d6304293415b	f23	H	A	P	4	FIRST	START	A
U95020a04734b6736	B311ff8acf28ca2ac	f113	S	B	P	11	MIDDLE	A	C
U95039f87bf6a8b21	B5265b4af1a16d1b6	f89	P	A	P	11	MIDDLE	A	B
U9522f43ff53d7d6e	Ba3207f074ca6bf72	f47	H	A	P	6	FIRST	START	B
U952e38f34d097b32	B631dcc6c12743dde	f37	H	A	P	4	LAST	B	END
U9535e02a86875f09	B9aebcc1a63ebf5d7	f80	B	B	P	11	MIDDLE	A	A
U9542830de3c12ccb	B42d3a51a4f6f3495	f23	H	A	P	10	MIDDLE	B	A
U9547d2e6f840e420	B27ad378d4d427ed2	f80	B	B	P	8	MIDDLE	B	A
U954b6eff5533e368	B0f76627cf4e4f7eb	f28	H	A	P	4	MIDDLE	B	K
U95576eb8d52ce783	B7f4ff3cd47611b8a	f16	H	A	P	8	MIDDLE	G	K
U955f11cf3cc1772a	B9a85fffafff12db9	f104	S	B	P	12	MIDDLE	F	A
U957c056be1e61de2	B2c32b89192c114b6	f35	H	A	P	9	MIDDLE	B	K
U957ebad499fce19b	B7f4ff3cd47611b8a	f108	S	B	P	11	MIDDLE	A	C
U95906c8c5db4f12f	B60a636a0f1b62790	f95	H	B	P	11	MIDDLE	C	K
U95aeb882e5931966	B2c32b89192c114b6	f21	H	A	P	9	LAST	A	END
U95b32b9ff412a621	Bd9cf74fe8412e08f	f107	S	B	P	12	MIDDLE	B	D
U95d5ced1a3acfacf	B27ad378d4d427ed2	f76	B	B	P	7	MIDDLE	C	C
U95d76856bc7bd0d4	B9a85fffafff12db9	f113	S	B	P	15	MIDDLE	C	A
U95e3f5ff37e7a66b	B60a636a0f1b62790	f46	H	B	P	13	MIDDLE	A	A
U95e936848b0d742d	B226e84515aab16d2	f75	B	B	P	15	MIDDLE	A	K
U95fbd5ab074e1248	B04c58ff894953789	f75	B	B	P	10	MIDDLE	B	A
U9611b93e71a64e72	B7f4ff3cd47611b8a	f42	H	A	P	6	MIDDLE	G	L
U961aee121d0a3804	B60a636a0f1b62790	f107	S	B	P	14	MIDDLE	B	A
U961ca688b351608b	Be1879e5d17143259	f107	S	B	P	11	MIDDLE	A	D
U96349883fe380726	B2c32b89192c114b6	f102	P	A	P	11	MIDDLE	C	A
U963c380b4e60382e	Bb2006fce0cdc1d65	f32	H	A	P	7	MIDDLE	C	K
U96498207faa1ac64	B521af2945f814712	f10	H	A	P	9	FIRST	START	B
U965c9bb061b4bc2e	B8a40d6304293415b	f78	B	B	P	7	MIDDLE	B	C
U966b855df291ffb3	B27ad378d4d427ed2	f46	H	B	P	11	LAST	C	END
U96a94a3de450a2e4	B5265b4af1a16d1b6	f84	B	B	P	8	MIDDLE	A	A
U96b95a4ab3af10e0	Bb2006fce0cdc1d65	f29	H	A	P	8	MIDDLE	G	B
U96caf6aa3d5cce3f	B2c32b89192c114b6	f112	S	B	P	10	MIDDLE	A	M
U96ceddb06ab8d885	B9a85fffafff12db9	f106	S	B	P	9	MIDDLE	G	A
U96cf59b936793e40	B631dcc6c12743dde	f90	H	A	P	4	LAST	G	END
U96dbfd85de18ae50	B9a85fffafff12db9	f102	P	A	P	4	MIDDLE	A	K
U96dc70dd9cbc6dde	B04c58ff894953789	f86	T	B	P	11	MIDDLE	G	A
U97182e45e09c16b9	B4c3ad952b3349660	f76	B	B	P	10	FIRST	START	L
U97205b8665554c6b	B9a85fffafff12db9	f113	S	B	P	11	MIDDLE	F	A
U97227cb28e0eb60a	B5265b4af1a16d1b6	f78	B	B	P	6	FIRST	START	K
U972a6bad14b63cab	B6badc8581c16b126	f34	H	B	P	13	MIDDLE	C	A
U9758e724a44c3873	Bb2006fce0cdc1d65	f99	P	A	P	11	MIDDLE	B	U
U9760ea4bd9e43f3f	B0f76627cf4e4f7eb	f27	H	A	P	9	MIDDLE	P	L
U9768ba9592908b62	B4f79f4b7cb6e4dd5	f114	S	B	P	10	MIDDLE	A	K
U9768e67957cc3e54	B42d3a51a4f6f3495	f80	B	B	P	12	MIDDLE	B	A
U976cd267adbb4988	B9a85fffafff12db9	f77	B	B	P	10	MIDDLE	B	K
U97787301a8215244	B5619b6057973af5a	f111	S	B	P	12	MIDDLE	A	A
U977aa5d02a6eec96	B8a40d6304293415b	f99	P	A	P	6	FIRST	START	A
U978365cf182028ab	B8a40d6304293415b	f108	S	B	P	12	MIDDLE	B	L
U9799a328469218da	B7f4ff3cd47611b8a	f77	B	B	P	7	MIDDLE	G	A
U97a1e5a1802e271f	B521af2945f814712	f66	T	B	P	9	MIDDLE	A	B
U97bbd398cd2d9ead	B42d3a51a4f6f3495	f84	B	B	P	9	MIDDLE	A	D
U97d65e486f671514	B4c3ad952b3349660	f113	S	B	P	12	FIRST	START	K
U97e0e5401216a90c	B9a85fffafff12db9	f86	T	B	P	11	MIDDLE	C	A
U97f17f1adb0e8a0c	B5265b4af1a16d1b6	f103	S	B	P	12	MIDDLE	A	L
U97f447d202c8edbf	B2c32b89192c114b6	f11	H	A	P	11	MIDDLE	A	B
U97f9be00c8f3ec8e	B42d3a51a4f6f3495	f14	H	A	P	3	MIDDLE	A	K
U97faa56a46b1fabc	B5265b4af1a16d1b6	f66	T	B	P	12	MIDDLE	G	B
U980b699a94bab48f	B226e84515aab16d2	f111	S	B	P	13	MIDDLE	B	Q
U9817658ccd094d8d	Bfb1c9716649478a4	f103	S	B	P	10	MIDDLE	A	P
U981a94b13a47e004	Ba1a596669c3b2901	f108	S	B	P	10	MIDDLE	A	D
U981dcfeea3c8b40c	B6badc8581c16b126	f45	H	A	P	9	MIDDLE	G	U
U981ffb72241999f0	B60a636a0f1b62790	f43	H	B	P	12	MIDDLE	A	A
U982c09e90183a32e	B226e84515aab16d2	f81	B	B	P	9	LAST	A	END
U98460b31890d85ec	B58ee8a05323b0d71	f86	T	B	P	12	FIRST	START	A
U984c518b22ddceaa	Bde8fbd777c39d95a	f81	B	B	P	9	MIDDLE	A	D
U984cb22b586d11eb	B081f582d0f441925	f113	S	B	P	15	FIRST	START	A
U984ed7f7b6b00147	B42d3a51a4f6f3495	f115	S	B	P	12	MIDDLE	A	L
U985852d4b04c2afb	B631dcc6c12743dde	f39	H	B	P	11	MIDDLE	B	K
U9863d2d7b71a6994	B631dcc6c12743dde	f27	H	A	P	8	MIDDLE	A	B
U986af1e043239ef4	B7f4ff3cd47611b8a	f53	H	A	P	7	MIDDLE	B	U
U98723e7e05f650bd	B42d3a51a4f6f3495	f115	S	B	P	10	MIDDLE	A	D
U9885ed84fef2e1ed	B421b9041275aa797	f95	H	B	P	10	MIDDLE	G	K
U9890e140db80b582	B9aebcc1a63ebf5d7	f107	S	B	P	9	LAST	A	END
U9893c804b0a4076b	B2c32b89192c114b6	f106	S	B	P	10	MIDDLE	A	A
U98afa25e7fce2f5f	B8a40d6304293415b	f84	B	B	P	11	MIDDLE	C	A
U98b289568c191efe	B4f79f4b7cb6e4dd5	f40	H	B	P	5	MIDDLE	A	Q
U98b84a0bc62c6348	B71899bc72c156d0a	f106	S	B	P	12	MIDDLE	B	D
U98be34292fce56a6	B3037f54cdb4647af	f104	S	B	P	10	MIDDLE	A	K
U98bf2d14b76ea1ec	B8a40d6304293415b	f77	B	B	P	7	MIDDLE	K	K
U98cb6969d79084d7	B9667d8bf0db540b5	f108	S	B	P	13	LAST	G	END
U98d7a8b7ee173570	B7f4ff3cd47611b8a	f2	H	A	P	8	MIDDLE	A	K
U98dbd7a1ff9489d8	B631dcc6c12743dde	f96	H	A	P	7	FIRST	START	K
U98e55df1a1f09048	B0f76627cf4e4f7eb	f11	H	A	P	5	MIDDLE	B	Q
U98f54d2a12074b8b	B9a85fffafff12db9	f40	H	B	P	11	MIDDLE	Q	A
U98feac53d18d9ea3	B8a40d6304293415b	f107	S	B	P	11	MIDDLE	B	A
U990fbde66c2d047c	Bb2006fce0cdc1d65	f54	H	A	P	4	MIDDLE	B	C
U99168521c71eeec5	B42d3a51a4f6f3495	f106	S	B	P	12	MIDDLE	G	A
U996cb30c25e4aa98	B60a636a0f1b62790	f95	H	B	P	10	LAST	A	END
U9970a20e5d2c9ca3	B66c6bc411942f0b3	f99	P	A	P	11	MIDDLE	G	D
U9976ccdbfd7349be	B2c32b89192c114b6	f30	H	A	P	3	FIRST	START	K
U99898eb738c2c7a8	B8a40d6304293415b	f81	B	B	P	10	MIDDLE	A	A
U99902646cc8a4fbe	B42d3a51a4f6f3495	f88	P	A	P	8	MIDDLE	A	K
U999388c34bbbf395	B27ad378d4d427ed2	f20	H	A	P	8	MIDDLE	A	Q
U999e1800aa46fa70	B421b9041275aa797	f3	H	A	P	5	MIDDLE	C	K
U99b056ad1b3b0e75	B2c32b89192c114b6	f114	S	B	P	10	MIDDLE	A	A
U99b8ea713aa30117	B8a40d6304293415b	f32	H	A	P	4	MIDDLE	B	B
U99bb9d50dc979758	Ba1a596669c3b2901	f82	B	B	P	7	MIDDLE	A	C
U99c9b4fac2dd8a91	B7f4ff3cd47611b8a	f116	S	B	P	12	MIDDLE	F	D
U99cd6b36d9da665a	B42d3a51a4f6f3495	f17	H	A	P	5	FIRST	START	K
U99d1269df0515432	B0f76627cf4e4f7eb	f21	H	A	P	3	FIRST	START	B
U99d58994bdbe45f2	B5265b4af1a16d1b6	f35	H	A	P	7	MIDDLE	G	C
U99d7ec9df9f4f3c6	B0f76627cf4e4f7eb	f15	H	A	P	6	MIDDLE	C	U
U99d8cc85af400c0e	B2c32b89192c114b6	f38	H	A	P	10	MIDDLE	G	K
U99d8fc0cf7bcb5e2	B8a40d6304293415b	f114	S	B	P	10	MIDDLE	F	C
U99e08e3d25289a78	Be1879e5d17143259	f111	S	B	P	15	MIDDLE	A	B
U99e1729c5e4b5c27	B631dcc6c12743dde	f6	H	A	P	7	MIDDLE	B	U
U99e96d5916d8d219	B27ad378d4d427ed2	f76	T	B	P	14	MIDDLE	A	B
U9a066d249a66045e	B27ad378d4d427ed2	f108	S	B	P	12	MIDDLE	A	D
U9a11d7d96956e2ce	B0f76627cf4e4f7eb	f20	H	A	P	8	MIDDLE	A	U
U9a141114d739deb7	B8a40d6304293415b	f78	B	B	P	6	MIDDLE	C	Q
U9a210735e9899912	B226e84515aab16d2	f111	S	B	P	14	MIDDLE	B	K
U9a243c0a30c2d232	B4c3ad952b3349660	f112	S	B	P	9	MIDDLE	A	A
U9a3c0bb7ed815173	B4c3ad952b3349660	f107	S	B	P	13	FIRST	START	A
U9a3c8eff50eced38	B0f76627cf4e4f7eb	f10	H	A	P	9	MIDDLE	A	Q
U9a44a248f44a931b	B42d3a51a4f6f3495	f3	H	A	P	4	MIDDLE	C	A
U9a46dcd95b110fa1	B226e84515aab16d2	f78	B	B	P	8	MIDDLE	A	L
U9a4d13891f6d1945	B33c30eb30bc775af	f105	S	B	P	10	MIDDLE	A	D
U9a5300c5aae6e803	B5265b4af1a16d1b6	f102	P	A	P	11	MIDDLE	A	L
U9a536b6643637cc1	Bdf48cccfe32d9407	f96	H	A	P	6	MIDDLE	A	L
U9a576ea55b2d3fd5	B2c32b89192c114b6	f105	S	B	P	12	MIDDLE	G	A
U9a6641aa627ae4c0	B631dcc6c12743dde	f22	H	A	P	7	MIDDLE	B	A
U9a87370bd5aab69f	B9a85fffafff12db9	f115	S	B	P	10	MIDDLE	C	A
U9a9833273c84d377	B7f4ff3cd47611b8a	f108	S	B	P	7	MIDDLE	A	K
U9ab7133da169e86c	B631dcc6c12743dde	f7	H	A	P	9	LAST	B	END
U9acdadfd401f3dae	B27ad378d4d427ed2	f114	S	B	P	14	MIDDLE	B	B
U9ad879038d4e600f	B8a40d6304293415b	f78	B	B	P	8	LAST	B	END
U9addb952af08e1b3	B6badc8581c16b126	f104	S	B	P	11	MIDDLE	C	A
U9ae2e2638ca4f80b	B9a85fffafff12db9	f104	S	B	P	8	MIDDLE	C	A
U9afb55662246c4e9	Bde8fbd777c39d95a	f82	B	B	P	8	FIRST	START	D
U9b03c02ce299ec84	B631dcc6c12743dde	f10	H	A	P	9	LAST	A	END
U9b07b49a0c336a55	B421b9041275aa797	f87	H	A	P	8	MIDDLE	A	C
U9b08e9e06e287dcd	B6badc8581c16b126	f55	H	B	P	10	MIDDLE	C	A
U9b0e2517ee0b3b4b	B631dcc6c12743dde	f19	H	A	P	4	MIDDLE	C	B
U9b1f9955b6c5d551	Bd538efe18784601a	f115	S	B	P	10	MIDDLE	B	D
U9b279bee61ad70b8	B2c32b89192c114b6	f90	H	A	P	10	MIDDLE	A	K
U9b27ba79ee5ebfc3	Be267ad8725c9e070	f76	T	B	P	10	FIRST	START	L
U9b287f9db8a07d19	B27ad378d4d427ed2	f86	C	B	P	9	MIDDLE	A	K
U9b40b3cb9d3d1c26	B226e84515aab16d2	f105	S	B	P	12	MIDDLE	A	Q
U9b40bb8741cfb17d	B42d3a51a4f6f3495	f8	H	A	P	7	MIDDLE	G	A
U9b48a15a11a5b1fb	B33c30eb30bc775af	f44	H	A	P	8	LAST	A	END
U9b5083f8f1e38dac	B7f4ff3cd47611b8a	f49	H	A	P	7	MIDDLE	B	K
U9b5cdfb65d802f43	B42d3a51a4f6f3495	f115	S	B	P	10	MIDDLE	A	L
U9b640182dd796c38	B7f4ff3cd47611b8a	f3	H	A	P	6	MIDDLE	B	A
U9b6a40a780fa6475	B7f4ff3cd47611b8a	f3	H	A	P	6	MIDDLE	B	K
U9b80b2bfa1aa5ffe	B4c3ad952b3349660	f112	S	B	P	10	FIRST	START	A
U9b85cb851ea21015	B8a40d6304293415b	f75	B	B	P	10	MIDDLE	C	Q
U9b87bd79a8016c4e	B421b9041275aa797	f55	H	B	P	10	MIDDLE	B	A
U9b8f05eb3dc5cdac	B6badc8581c16b126	f105	S	B	P	12	MIDDLE	F	T
U9b94013963f5bcb8	B631dcc6c12743dde	f37	H	A	P	2	LAST	C	END
U9bcfd5e5016ab8c1	B631dcc6c12743dde	f38	H	A	P	9	MIDDLE	F	C
U9bd3d65b71e55d8c	B5265b4af1a16d1b6	f45	H	A	P	8	MIDDLE	C	B
U9be6b916c75b552b	Be267ad8725c9e070	f78	B	B	P	6	MIDDLE	A	A
U9beb68f589edc1c3	B8a40d6304293415b	f93	H	A	P	4	FIRST	START	K
U9beeae604bdcc8ba	Be267ad8725c9e070	f75	B	B	P	10	MIDDLE	A	K
U9c03a5cfa93c97d5	B521af2945f814712	f58	S	A	P	9	FIRST	START	A
U9c0c55dfaa457818	B9667d8bf0db540b5	f29	H	A	P	4	LAST	C	END
U9c0df5f7ae9188ff	B7f4ff3cd47611b8a	f56	H	A	P	7	MIDDLE	B	D
U9c129510c77c9c68	B7f4ff3cd47611b8a	f93	H	A	P	7	MIDDLE	C	L
U9c1b145f7d4b8e88	B27ad378d4d427ed2	f89	P	A	P	14	MIDDLE	F	B
U9c1e0bde55f45f5b	B33c30eb30bc775af	f27	H	A	P	9	FIRST	START	K
U9c2aaf606992decd	B5619b6057973af5a	f114	S	B	P	4	MIDDLE	A	B
U9c3bb8c1e2a7913c	B631dcc6c12743dde	f78	B	B	P	10	MIDDLE	A	A
U9c496aa4c5fa2ceb	B631dcc6c12743dde	f49	H	A	P	4	MIDDLE	B	K
U9c794aff0082cacf	B226e84515aab16d2	f81	B	B	P	9	MIDDLE	A	K
U9c7afa74e3d5b026	B9667d8bf0db540b5	f13	H	A	P	11	MIDDLE	C	B
U9c7b72928853cef1	B9667d8bf0db540b5	f114	S	B	P	7	MIDDLE	C	K
U9c7f5560800fefbf	B8a40d6304293415b	f81	B	B	P	10	MIDDLE	A	K
U9c8de926db22159f	B631dcc6c12743dde	f86	T	B	P	10	MIDDLE	F	A
U9c94801ea7d3812d	Bb2006fce0cdc1d65	f51	H	A	P	7	MIDDLE	C	C
U9caad88495498332	B9667d8bf0db540b5	f6	H	A	P	4	MIDDLE	G	Q
U9caf582a0abdd98e	B631dcc6c12743dde	f49	H	A	P	6	MIDDLE	C	B
U9cb48b51fa17fc2d	B421b9041275aa797	f106	S	B	P	11	LAST	C	END
U9cbb77c386373f2a	B42d3a51a4f6f3495	f7	H	A	P	8	MIDDLE	B	L
U9cc1bfcb0bce9eb1	B7f4ff3cd47611b8a	f54	H	A	P	8	MIDDLE	A	B
U9cc742cdfb309e9e	Bd9cf74fe8412e08f	f111	S	B	P	10	MIDDLE	A	Q
U9cd30bdec81ef6d3	B8a40d6304293415b	f111	S	B	P	11	MIDDLE	B	C
U9cf04a18078312ec	B8a40d6304293415b	f114	S	B	P	10	MIDDLE	A	A
U9d0b29d21db91a05	B6badc8581c16b126	f111	S	B	P	12	MIDDLE	C	L
U9d1d103c8b4626ba	B7f4ff3cd47611b8a	f85	C	B	P	5	MIDDLE	B	A
U9d2ca90c53b123d5	B60a636a0f1b62790	f106	S	B	P	12	MIDDLE	A	D
U9d3d5e1c65fc6a5c	B33c30eb30bc775af	f84	B	B	P	13	LAST	C	END
U9d545cf9ffe480fb	B66c6bc411942f0b3	f104	S	B	P	9	MIDDLE	G	K
U9d5655173f2035a7	B1ab67cc59a01e866	f84	B	B	P	12	MIDDLE	C	K
U9d65d06ff7b25a5b	B226e84515aab16d2	f75	B	B	P	9	MIDDLE	A	L
U9d6cb6fa8944a846	B5265b4af1a16d1b6	f104	S	B	P	10	MIDDLE	A	K
U9d7645cfba3a0d9f	B631dcc6c12743dde	f21	H	A	P	9	LAST	A	END
U9d7703eaca0be9e6	B6badc8581c16b126	f106	S	B	P	10	MIDDLE	C	A
U9d7ca14c0246f827	B2c32b89192c114b6	f36	H	A	P	8	LAST	G	END
U9d7f53424b16d526	B6badc8581c16b126	f80	B	B	P	9	MIDDLE	B	A
U9d807925a9fb68c6	B9a85fffafff12db9	f80	B	B	P	10	MIDDLE	B	L
U9d9588c31cd232a1	B8a40d6304293415b	f52	H	A	P	5	LAST	C	END
U9da06a9a6069dfaa	B9a85fffafff12db9	f105	S	B	P	11	MIDDLE	A	A
U9dabdd9720f32875	B421b9041275aa797	f86	T	B	P	11	MIDDLE	C	A
U9db010e080c4f6b0	B2c32b89192c114b6	f19	H	A	P	5	LAST	G	END
U9db33eec5aedb39a	B9a85fffafff12db9	f3	H	A	P	5	FIRST	START	K
U9dc4d22e572dcf47	B631dcc6c12743dde	f54	H	A	P	12	FIRST	START	A
U9dce0669e98c6ad2	B6badc8581c16b126	f79	B	B	P	10	MIDDLE	B	D
U9de018129623a761	B705894a6d724cf06	f114	S	B	P	10	MIDDLE	A	C
U9de35bf9457d8f0d	B42d3a51a4f6f3495	f83	B	B	P	10	FIRST	START	L
U9dea5ad688a4495b	B8a40d6304293415b	f4	H	A	P	9	MIDDLE	B	L
U9df0350766a70150	B04c58ff894953789	f78	B	B	P	8	MIDDLE	A	A
U9df25795fe7c777d	B421b9041275aa797	f102	P	A	P	12	MIDDLE	B	A
U9e045f61df9dd74c	B631dcc6c12743dde	f89	P	A	P	16	MIDDLE	A	A
U9e0471ecdd341459	B33c30eb30bc775af	f66	T	B	P	10	MIDDLE	A	K
U9e0ce8eb55f993e8	B66c6bc411942f0b3	f87	H	A	P	7	MIDDLE	B	A
U9e0d996f458e5aa4	B2c32b89192c114b6	f105	S	B	P	12	MIDDLE	B	A
U9e1228b03d72d10a	Bc83c484379b2601b	f40	H	B	P	9	MIDDLE	A	L
U9e1aa0a9bd7445ab	Bde8fbd777c39d95a	f76	B	B	P	11	MIDDLE	A	K
U9e1b7006d5cae887	B42d3a51a4f6f3495	f11	H	A	P	9	MIDDLE	A	B
U9e36f6e3f6ea4f88	B5265b4af1a16d1b6	f6	H	A	P	5	MIDDLE	A	K
U9e4c2c4f01050b66	Bb2006fce0cdc1d65	f3	H	A	P	5	MIDDLE	B	B
U9e5c74515c7e2f76	B60a636a0f1b62790	f76	B	B	P	10	LAST	A	END
U9e6f071aa5f3d684	B8a40d6304293415b	f102	P	A	P	8	MIDDLE	B	B
U9e8843e52af69723	B9667d8bf0db540b5	f80	B	B	P	12	MIDDLE	C	D
U9e93dacc54b29f75	B2c32b89192c114b6	f93	H	A	P	5	MIDDLE	G	A
U9e94e9e438c72ce5	B9a85fffafff12db9	f95	H	B	P	6	MIDDLE	C	A
U9e9694b72ce55fa1	B7f4ff3cd47611b8a	f32	H	A	P	9	MIDDLE	C	B
U9e9b575c327ad20a	Be1879e5d17143259	f79	B	B	P	8	MIDDLE	A	D
U9e9ea968257826a5	B7f4ff3cd47611b8a	f45	H	A	P	6	LAST	B	END
U9ea9d0c3d7b86a8e	B226e84515aab16d2	f115	S	B	P	10	FIRST	START	K
U9eaae0f8dc95f357	B9a85fffafff12db9	f102	P	A	P	10	MIDDLE	C	K
U9eb31f2ab8f74a2b	B9a85fffafff12db9	f115	S	B	P	14	MIDDLE	C	A
U9eb854e4f2e2619a	B631dcc6c12743dde	f111	S	B	P	12	FIRST	START	L
U9ebf6b78eee287e9	B04c58ff894953789	f115	S	B	P	8	FIRST	START	K
U9ec12716d98a8d47	B226e84515aab16d2	f21	H	A	P	10	MIDDLE	A	K
U9ec3790bd15c5107	B27ad378d4d427ed2	f90	H	A	P	9	MIDDLE	B	C
U9ec406a5a7e0ae36	B631dcc6c12743dde	f47	H	A	P	6	MIDDLE	A	K
U9ed76d80a6b9258b	B631dcc6c12743dde	f34	H	B	P	13	MIDDLE	C	B
U9ee58778acb1900b	B631dcc6c12743dde	f30	H	A	P	6	LAST	B	END
U9ef0b3c9f6085e48	B2c32b89192c114b6	f52	H	A	P	5	MIDDLE	A	A
U9ef0beb53f134470	B17a1723c4ea2ca8e	f114	S	B	P	9	MIDDLE	C	D
U9ef96765cba26a77	B9a85fffafff12db9	f106	S	B	P	12	MIDDLE	C	A
U9f0bd4235a2c15f8	B5265b4af1a16d1b6	f23	H	A	P	11	MIDDLE	B	A
U9f11cd3a581e9234	B6badc8581c16b126	f81	B	B	P	11	MIDDLE	C	A
U9f2ad4e1343e6bd4	B0f76627cf4e4f7eb	f6	H	A	P	7	MIDDLE	C	C
U9f31eb3c26363d86	B4c3ad952b3349660	f31	H	B	P	11	MIDDLE	A	A
U9f3d430895a994ef	B7f4ff3cd47611b8a	f99	P	A	P	10	MIDDLE	C	A
U9f3f34f0b5d686e8	B5265b4af1a16d1b6	f103	S	B	P	12	MIDDLE	A	Q
U9f66ed7206c5bd4b	Bc83c484379b2601b	f49	H	A	P	4	LAST	A	END
U9f684ba7962eb001	B226e84515aab16d2	f79	B	B	P	13	MIDDLE	A	L
U9f7c63b27192ca72	B9a85fffafff12db9	f78	B	B	P	10	MIDDLE	A	A
U9f821d32623e5f5b	B5265b4af1a16d1b6	f75	B	B	P	11	MIDDLE	B	A
U9f889a1c452524d2	B8a40d6304293415b	f78	B	B	P	10	MIDDLE	C	A
U9f8fde557b8a6e9b	B421b9041275aa797	f2	H	A	P	7	MIDDLE	A	K
U9f918cb4a9dd6e6d	B421b9041275aa797	f58	S	A	P	10	MIDDLE	C	Q
