event_id	statement_id	record	page	surface	morphological_class	teaching_mode	teaching_item_ids	reading_de
E354	B4-S015	B4	f83r	kain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+AIN	zuführen · Portion
E355	B4-S015	B4	f83r	chckhal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CH+CKH+AL	abziehen · Durchlass · Zielstelle
E356	B4-S015	B4	f83r	solkey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SOLK+E+Y	auffangen · kurz · dies
E357	B4-S015	B4	f83r	lchedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+CHD+DY	führen · umsetzen · Schluss
E358	B4-S016	B4	f83r	qolkain	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OL+K+AIN	fortsetzen · zuführen · Portion
E359	B4-S016	B4	f83r	dal	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E360	B4-S016	B4	f83r	skar	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	K+AR	zuführen · von dort
E361	B4-S016	B4	f83r	shedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+DY	absetzen · Schluss
E362	B5-S001	B5	f83r	otchdy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OT+CHD+DY	danach · umsetzen · Schluss
E363	B5-S002	B5	f83r	qokchdy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	OK+CHD+DY	ansetzen · umsetzen · Schluss
E364	B5-S003	B5	f83r	shedal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SHED+AL	absetzen · Zielstelle
E365	B5-S003	B5	f83r	dal	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AL	Zielstelle
E366	B5-S003	B5	f83r	cheol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E367	B5-S003	B5	f83r	lol	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+OL	führen · fortsetzen
E368	B5-S003	B5	f83r	chdal	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+AL	umsetzen · Zielstelle
E369	B5-S003	B5	f83r	aiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E370	B5-S003	B5	f83r	sol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E371	B5-S003	B5	f83r	daiiin	COMPRESSED_KNOWN_VALUE_SIGN	ONE_COMPRESSED_STAGE_NOTE	IIN+GRADE_II	Sollstufe · zweite
E372	B5-S003	B5	f83r	chedy	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	CHD+Y	umsetzen · dies
E373	B6-S001	B6	f83r	solkeey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	SOLK+EE+Y	auffangen · länger · dies
E374	B6-S001	B6	f83r	qekey	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	E+K+E+Y	kurz · zuführen · kurz · dies
E375	B6-S001	B6	f83r	raly	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	R+AL+Y	abkühlen · Zielstelle · dies
E376	B6-S001	B6	f83r	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E377	B6-S001	B6	f83r	daiin	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIIN	Maß
E378	B6-S001	B6	f83r	ol	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	OL	fortsetzen
E379	B6-S001	B6	f83r	dain	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	AIN	Portion
E380	B6-S001	B6	f83r	chey	ATOMIC_CORE_CARD	SEVENTEEN_EXACT_CARD_DECK	Y	dies
E381	B6-S001	B6	f83r	ldalor	FULL_COMPONENT_COMPOSITION	TWENTY_TWO_COMPONENT_STRIPS	L+AL+OR	führen · Zielstelle · Ansatz
