event_id	statement_id	record_unit_id	register	page	event_position	surface	atomic_value_de	program_id	slot_rank	slot_code	microcycle	generation_action	owner	statement_end_after_event
E233	B3-S003	B3	BIO	f83r	2	daiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
E234	B3-S003	B3	BIO	f83r	3	chey	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
E235	B3-S003	B3	BIO	f83r	4	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
E236	B3-S004	B3	BIO	f83r	1	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
E237	B3-S004	B3	BIO	f83r	2	qotal	Folgeziel	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
E238	B3-S004	B3	BIO	f83r	3	dar	Quelle	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
E239	B3-S005	B3	BIO	f83r	1	schedy	überführen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
E240	B3-S006	B3	BIO	f83r	1	chedchy	Postentransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO
E241	B3-S006	B3	BIO	f83r	2	qokal	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO
E242	B3-S006	B3	BIO	f83r	3	olchedy	weiterführen	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
E243	B3-S007	B3	BIO	f83r	1	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO
E244	B3-S007	B3	BIO	f83r	2	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	NO
E245	B3-S007	B3	BIO	f83r	3	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
E246	B3-S008	B3	BIO	f83r	1	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
E247	B3-S009	B3	BIO	f83r	1	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	YES
E248	B3-S010	B3	BIO	f83r	1	pchedal	Zielzuführung	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E249	B3-S010	B3	BIO	f83r	2	otedy	Kurzfolge	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E250	B3-S011	B3	BIO	f83r	1	shecthedchy	Vorbereitungstransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E251	B3-S011	B3	BIO	f83r	2	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E252	B3-S011	B3	BIO	f83r	3	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E253	B3-S011	B3	BIO	f83r	4	chary	Quellposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E254	B3-S012	B3	BIO	f83r	1	sor	Ansatz	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E255	B3-S012	B3	BIO	f83r	2	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E256	B3-S013	B3	BIO	f83r	1	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E257	B3-S013	B3	BIO	f83r	2	chkain	Portion	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	REPEAT_CURRENT_SLOT	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E258	B3-S013	B3	BIO	f83r	3	shcthey	Kurzvorbereitung	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E259	B3-S013	B3	BIO	f83r	4	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E260	B3-S014	B3	BIO	f83r	1	okair	Laufeinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E261	B3-S014	B3	BIO	f83r	2	sheedy	Langabsetzen	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E262	B3-S015	B3	BIO	f83r	1	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	YES
E263	B3-S016	B3	BIO	f83r	1	lo	Abzug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	NO
E264	B3-S016	B3	BIO	f83r	2	qokchedy	Rücktransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	REPEAT_CURRENT_SLOT	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E265	B3-S017	B3	BIO	f83r	1	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E266	B3-S018	B3	BIO	f83r	1	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E267	B3-S019	B3	BIO	f83r	1	qokshedy	Einsatzabsetzen	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E268	B3-S020	B3	BIO	f83r	1	dal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E269	B3-S020	B3	BIO	f83r	2	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E270	B3-S021	B3	BIO	f83r	1	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E271	B3-S021	B3	BIO	f83r	2	shcthy	Bereit	P11_BEREITEN_SCHLIESSEN	6	S6_BEREIT_ABSCHLUSS	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E272	B3-S021	B3	BIO	f83r	3	dal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	2	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E273	B3-S021	B3	BIO	f83r	4	sy	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E274	B3-S021	B3	BIO	f83r	5	saiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E275	B3-S021	B3	BIO	f83r	6	shedal	Zielabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E276	B3-S021	B3	BIO	f83r	7	shecthy	Kurzvorbereitung	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E277	B3-S021	B3	BIO	f83r	8	chey	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	4	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E278	B3-S021	B3	BIO	f83r	9	tal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E279	B3-S021	B3	BIO	f83r	10	shcthy	Bereit	P11_BEREITEN_SCHLIESSEN	6	S6_BEREIT_ABSCHLUSS	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E280	B3-S021	B3	BIO	f83r	11	dalchdy	Zieltransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	5	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E281	B3-S022	B3	BIO	f83r	1	qotchedy	Folgetransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E282	B3-S023	B3	BIO	f83r	1	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E283	B3-S024	B3	BIO	f83r	1	tchedy	überführen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E284	B3-S025	B3	BIO	f83r	1	qokchdy	Neueinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	YES
E285	B3-S026	B3	BIO	f83r	1	cheedar	Quelltransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E286	B3-S026	B3	BIO	f83r	2	chldaiin	Sollabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	REPEAT_CURRENT_SLOT	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E287	B3-S026	B3	BIO	f83r	3	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	REPEAT_CURRENT_SLOT	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E288	B3-S026	B3	BIO	f83r	4	qokain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E289	B3-S026	B3	BIO	f83r	5	checthy	Bereit	P11_BEREITEN_SCHLIESSEN	6	S6_BEREIT_ABSCHLUSS	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E290	B3-S026	B3	BIO	f83r	6	chealror	Zielbereitung	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	3	RESET_TO_NEW_MICROCYCLE	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	NO
E291	B3-S026	B3	BIO	f83r	7	solkeedy	Langsammlung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	4	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E292	B3-S027	B3	BIO	f83r	1	qoteedy	Langfolgestufe	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E293	B3-S028	B3	BIO	f83r	1	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E294	B3-S028	B3	BIO	f83r	2	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B3_MAIN_ARCH_LINKED_PAIR	YES
E295	B3-S029	B3	BIO	f83r	1	sol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E296	B3-S029	B3	BIO	f83r	2	cheeety	Vollteil	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MAIN_ARCH_LINKED_PAIR	NO
E297	B3-S029	B3	BIO	f83r	3	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MAIN_ARCH_LINKED_PAIR	YES
E298	B3-S030	B3	BIO	f83r	1	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E299	B3-S030	B3	BIO	f83r	2	saiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E300	B3-S030	B3	BIO	f83r	3	schedair	Weiterlauf	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E301	B3-S030	B3	BIO	f83r	4	otchedy	Folgetransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MAIN_ARCH_LINKED_PAIR	YES
E302	B3-S031	B3	BIO	f83r	1	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E303	B3-S032	B3	BIO	f83r	1	chedain	Anteilstransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E304	B3-S032	B3	BIO	f83r	2	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	REPEAT_CURRENT_SLOT	B3_MAIN_ARCH_LINKED_PAIR	NO
E305	B3-S032	B3	BIO	f83r	3	qotedaiin	Kurzsoll	P01_DOSIEREN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E306	B3-S032	B3	BIO	f83r	4	otaiin	Folgemaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	2	REPEAT_CURRENT_SLOT	B3_MAIN_ARCH_LINKED_PAIR	NO
E307	B3-S032	B3	BIO	f83r	5	otedy	Kurzfolge	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E308	B3-S033	B3	BIO	f83r	1	ldy	abziehen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E309	B3-S034	B3	BIO	f83r	1	soiiin	Arbeitsstufe	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E310	B3-S034	B3	BIO	f83r	2	checthy	Bereit	P11_BEREITEN_SCHLIESSEN	6	S6_BEREIT_ABSCHLUSS	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MAIN_ARCH_LINKED_PAIR	NO
E311	B3-S034	B3	BIO	f83r	3	chety	Zerkleinern	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	NO
E312	B3-S034	B3	BIO	f83r	4	otaiin	Folgemaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	2	REPEAT_CURRENT_SLOT	B3_MAIN_ARCH_LINKED_PAIR	NO
E313	B3-S034	B3	BIO	f83r	5	olsaly	Zwischenziel	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B3_MAIN_ARCH_LINKED_PAIR	NO
E314	B3-S034	B3	BIO	f83r	6	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	3	RESET_TO_NEW_MICROCYCLE	B3_MAIN_ARCH_LINKED_PAIR	YES
E315	B4-S001	B4	BIO	f83r	1	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E316	B4-S002	B4	BIO	f83r	1	qolchey	Weiterposten	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E317	B4-S002	B4	BIO	f83r	2	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E318	B4-S002	B4	BIO	f83r	3	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B4_MAIN_ARCH_LINKED_PAIR	YES
E319	B4-S003	B4	BIO	f83r	1	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E320	B4-S003	B4	BIO	f83r	2	otal	Folgeziel	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E321	B4-S003	B4	BIO	f83r	3	otchey	Folgeposten	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E322	B4-S003	B4	BIO	f83r	4	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E323	B4-S003	B4	BIO	f83r	5	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E324	B4-S003	B4	BIO	f83r	6	tol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E325	B4-S003	B4	BIO	f83r	7	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	YES
E326	B4-S004	B4	BIO	f83r	1	qokylddy	befestigen	P11_BEREITEN_SCHLIESSEN	6	S6_BEREIT_ABSCHLUSS	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E327	B4-S005	B4	BIO	f83r	1	dain	Einlage	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E328	B4-S005	B4	BIO	f83r	2	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E329	B4-S005	B4	BIO	f83r	3	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	YES
E330	B4-S006	B4	BIO	f83r	1	shckhedy	durchlassen	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E331	B4-S007	B4	BIO	f83r	1	shckhedy	durchlassen	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E332	B4-S008	B4	BIO	f83r	1	saiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	NO
E333	B4-S008	B4	BIO	f83r	2	cheeky	Langwärme	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_ARCH_LINKED_PAIR	NO
E334	B4-S008	B4	BIO	f83r	3	sheey	Langhalt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B4_MAIN_ARCH_LINKED_PAIR	NO
E335	B4-S008	B4	BIO	f83r	4	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B4_MAIN_ARCH_LINKED_PAIR	YES
E336	B4-S009	B4	BIO	f83r	1	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E337	B4-S010	B4	BIO	f83r	1	oldy	Fortschluss	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B4_MAIN_ARCH_LINKED_PAIR	YES
E338	B4-S011	B4	BIO	f83r	1	saiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E339	B4-S011	B4	BIO	f83r	2	cheky	Kurzwärme	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E340	B4-S011	B4	BIO	f83r	3	okeeol	Langfortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E341	B4-S011	B4	BIO	f83r	4	okain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E342	B4-S011	B4	BIO	f83r	5	chdy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E343	B4-S011	B4	BIO	f83r	6	sol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E344	B4-S011	B4	BIO	f83r	7	lkedy	Kurzabzugsschluss	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
E345	B4-S012	B4	BIO	f83r	1	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
E346	B4-S013	B4	BIO	f83r	1	qokol	Wiedereinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	NO
E347	B4-S013	B4	BIO	f83r	2	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	YES
