edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
IT2a	f93r|f93r.1-f93r.32	B	R	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	B	E	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	B	P	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	B	R	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	E	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	P	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	J	R	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.2:3	chol	erhitze	f93r.2:6	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	UNREAD_BETWEEN:f93r.2:4;UNREAD_BETWEEN:f93r.2:5	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.6:6	chol	erhitze	f93r.6:2	otor		f93r.6:2	otor		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.10:2	chey	prüfe	f93r.10:4	cheol		f93r.10:4	cheol		False	UNREAD_BETWEEN:f93r.10:3	UNREAD_BETWEEN:f93r.10:3	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.12:1	qokor	erhitze	f93r.11:4	sheo		f93r.2:6	sheo		False	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.13:2	qotchy	trenne … von … [verbinde … mit … bleibt Rivale]	f93r.13:1	shodaiin	f93r.13:3	f93r.13:1	shodaiin	f93r.13:3	False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.16:2	qokor	erhitze	f93r.13:3	kchol		f93r.13:3	kchol		False	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.27:1	qokor	erhitze	f93r.27:2	cheo		f93r.27:2	cheo		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.30:2	qokcho	verarbeite warm	f93r.30:1	shodaiin		f93r.13:1	shodaiin		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	E	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	P	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f93r|f93r.1-f93r.32	M	R	f93r.31:2	chol	erhitze	f93r.31:3	cthol		f93r.20:2	cthol		False			NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.48:5	chol	erhitze	f99r.48:2	okeol		f99r.48:2	okeol		False	UNREAD_BETWEEN:f99r.48:4	UNREAD_BETWEEN:f99r.48:4	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.48:5	chol	erhitze	f99r.48:2	okeol		f99r.48:2	okeol		False	UNREAD_BETWEEN:f99r.48:4	UNREAD_BETWEEN:f99r.48:4	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.48:5	chol	erhitze	f99r.48:2	okeol		f99r.48:2	okeol		False	UNREAD_BETWEEN:f99r.48:4	UNREAD_BETWEEN:f99r.48:4	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False			NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False			NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.49:4	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False			NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.50:1	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.50:2	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.50:3	qokeey	erhitze anhaltend	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	R	f99r.50:5	qokeeo	rühre [Hypothese]	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	E	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
IT2a	f99r|f99r.47-f99r.52	B	P	f99r.51:7	okeey	erwärme vorsichtig	f99r.49:3	keeor		f99r.49:3	keeor		False	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f99r.49:6;UNREAD_BETWEEN:f99r.49:8;UNREAD_BETWEEN:f99r.49:9;UNREAD_BETWEEN:f99r.50:4;UNREAD_BETWEEN:f99r.50:7;UNREAD_BETWEEN:f99r.51:1;UNREAD_BETWEEN:f99r.51:2;UNREAD_BETWEEN:f99r.51:3;UNREAD_BETWEEN:f99r.51:6;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
