paragraph	grammar	model	mention	form	axis	value	patient	object	object_form	input_eligible	old_debts	state_status	row_status
f102v2|f102v2.30-f102v2.39	M	E	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	E	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	E	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.33:2	sho	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.32:9	cheeor	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	B	E	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	B	P	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	B	R	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	J	E	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	J	P	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	J	R	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	M	E	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	M	P	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f106r|f106r.8-f106r.9	M	R	f106r.8:9	qoteedy	thermal	cold				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
