edition	paragraph	model	mention	form	object	object_form	row_status
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.35:4	sheeor	f102v2.35:4	sheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.35:7	cheo	f102v2.35:7	cheo	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.35:9	qokeol	f102v2.35:9	qokeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.37:1	tchor	f102v2.37:1	tchor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.38:7	sho	f102v2.35:9	qokeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.39:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f106r|f106r.8-f106r.9	E	f106r.9:3	qokain	f106r.9:3	qokain	recorded
ZL3b	f106r|f106r.8-f106r.9	E	f106r.9:7	qokar	f106r.9:7	qokar	recorded
ZL3b	f106r|f106r.8-f106r.9	P	f106r.9:3	qokain	f106r.9:3	qokain	recorded
ZL3b	f106r|f106r.8-f106r.9	P	f106r.9:7	qokar	f106r.9:7	qokar	recorded
ZL3b	f106r|f106r.8-f106r.9	R	f106r.9:3	qokain	f106r.9:3	qokain	recorded
ZL3b	f106r|f106r.8-f106r.9	R	f106r.9:7	qokar	f106r.9:7	qokar	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.6:2	shocthol	f6v.6:2	shocthol	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.7:4	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.8:2	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.9:3	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.9:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.10:3	kchdy	f6v.10:3	kchdy	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.11:2	char	f6v.11:2	char	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.11:3	otam	f6v.11:3	otam	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.11:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.12:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.13:2	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.13:4	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.14:3	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.16:2	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.16:3	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.16:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.17:4	cthodam	f6v.17:4	cthodam	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.18:2	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.18:4	cthor	f6v.18:4	cthor	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.19:1	ocholy	f6v.19:1	ocholy	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.20:1	dchor	f6v.20:1	dchor	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.20:2	choldar	f6v.20:2	choldar	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.20:3	okol	f6v.20:3	okol	recorded
IT2a	f6v|f6v.6-f6v.21	E	f6v.21:2	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.6:2	shocthol	f6v.6:2	shocthol	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.7:4	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.8:2	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.9:3	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.9:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.10:3	kchdy	f6v.10:3	kchdy	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.11:2	char	f6v.11:2	char	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.11:3	otam	f6v.11:3	otam	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.11:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.12:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.13:2	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.13:4	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.14:3	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.16:2	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.16:3	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.16:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.17:4	cthodam	f6v.17:4	cthodam	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.18:2	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.18:4	cthor	f6v.18:4	cthor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.19:1	ocholy	f6v.19:1	ocholy	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.20:1	dchor	f6v.20:1	dchor	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.20:2	choldar	f6v.20:2	choldar	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.20:3	okol	f6v.20:3	okol	recorded
IT2a	f6v|f6v.6-f6v.21	P	f6v.21:2	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.6:2	shocthol	f6v.6:2	shocthol	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.7:4	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.8:2	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.9:3	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.9:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.10:3	kchdy	f6v.10:3	kchdy	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.11:2	char	f6v.11:2	char	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.11:3	otam	f6v.11:3	otam	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.11:4	cthom	f6v.9:4	cthom	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.12:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.13:2	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.13:4	chor	f6v.8:2	chor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.14:3	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.16:2	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.16:3	cthar	f6v.16:2	cthar	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.16:4	cthy	f6v.12:4	cthy	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.17:4	cthodam	f6v.17:4	cthodam	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.18:2	cthol	f6v.7:4	cthol	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.18:4	cthor	f6v.18:4	cthor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.19:1	ocholy	f6v.19:1	ocholy	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.20:1	dchor	f6v.20:1	dchor	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.20:2	choldar	f6v.20:2	choldar	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.20:3	okol	f6v.20:3	okol	recorded
IT2a	f6v|f6v.6-f6v.21	R	f6v.21:2	chor	f6v.8:2	chor	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.6:1	odol	f9v.6:1	odol	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.6:4	chody	f9v.6:4	chody	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.7:5	otal	f9v.7:5	otal	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.10:2	kchol	f9v.10:2	kchol	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.11:2	chshoty	f9v.11:2	chshoty	recorded
IT2a	f9v|f9v.5-f9v.12	E	f9v.12:3	chor	f9v.12:3	chor	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.6:1	odol	f9v.6:1	odol	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.6:4	chody	f9v.6:4	chody	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.7:5	otal	f9v.7:5	otal	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.10:2	kchol	f9v.10:2	kchol	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.11:2	chshoty	f9v.11:2	chshoty	recorded
IT2a	f9v|f9v.5-f9v.12	P	f9v.12:3	chor	f9v.12:3	chor	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.6:1	odol	f9v.6:1	odol	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.6:4	chody	f9v.6:4	chody	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.7:5	otal	f9v.7:5	otal	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.10:2	kchol	f9v.10:2	kchol	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.11:2	chshoty	f9v.11:2	chshoty	recorded
IT2a	f9v|f9v.5-f9v.12	R	f9v.12:3	chor	f9v.12:3	chor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.1:2	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.2:2	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.2:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.2:6	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.3:3	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.4:1	kchor	f17v.4:1	kchor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.5:4	tchol	f17v.5:4	tchol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.6:3	okaiin	f17v.6:3	okaiin	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.6:5	otaiin	f17v.6:5	otaiin	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.7:4	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.9:3	kchol	f17v.9:3	kchol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.10:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.10:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.12:6	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.13:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.13:6	sheol	f17v.13:6	sheol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.14:4	chodaiin	f17v.14:4	chodaiin	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.14:5	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.15:2	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.15:4	cheo	f17v.15:4	cheo	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.15:5	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.15:6	oteol	f17v.15:6	oteol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.16:3	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.16:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.17:6	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.18:1	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.18:2	cheeor	f17v.18:2	cheeor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.18:6	chr	f17v.18:6	chr	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.19:4	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.20:3	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.20:5	sho	f17v.20:5	sho	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.22:4	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.22:6	ctheey	f17v.22:6	ctheey	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.22:7	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.23:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	E	f17v.23:3	char	f17v.23:3	char	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.1:2	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.2:2	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.2:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.2:6	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.3:3	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.4:1	kchor	f17v.4:1	kchor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.5:4	tchol	f17v.5:4	tchol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.6:3	okaiin	f17v.6:3	okaiin	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.6:5	otaiin	f17v.6:5	otaiin	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.7:4	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.9:3	kchol	f17v.9:3	kchol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.10:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.10:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.12:6	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.13:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.13:6	sheol	f17v.13:6	sheol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.14:4	chodaiin	f17v.14:4	chodaiin	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.14:5	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.15:2	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.15:4	cheo	f17v.15:4	cheo	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.15:5	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.15:6	oteol	f17v.15:6	oteol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.16:3	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.16:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.17:6	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.18:1	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.18:2	cheeor	f17v.18:2	cheeor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.18:6	chr	f17v.18:6	chr	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.19:4	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.20:3	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.20:5	sho	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.22:4	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.22:6	ctheey	f17v.22:6	ctheey	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.22:7	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.23:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	P	f17v.23:3	char	f17v.23:3	char	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.1:2	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.2:2	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.2:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.2:6	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.3:3	okal	f17v.2:6	okal	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.4:1	kchor	f17v.4:1	kchor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.5:4	tchol	f17v.5:4	tchol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.6:3	okaiin	f17v.6:3	okaiin	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.6:5	otaiin	f17v.6:5	otaiin	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.7:4	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.9:3	kchol	f17v.9:3	kchol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.10:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.10:4	okol	f17v.2:4	okol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.12:6	chor	f17v.1:2	chor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.13:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.13:6	sheol	f17v.13:6	sheol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.14:4	chodaiin	f17v.14:4	chodaiin	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.14:5	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.15:2	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.15:4	cheo	f17v.15:4	cheo	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.15:5	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.15:6	oteol	f17v.15:6	oteol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.16:3	okeol	f17v.14:5	okeol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.16:4	cthol	f17v.13:4	cthol	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.17:6	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.18:1	otor	f17v.15:5	otor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.18:2	cheeor	f17v.18:2	cheeor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.18:6	chr	f17v.18:6	chr	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.19:4	cthor	f17v.17:6	cthor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.20:3	cheor	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.20:5	sho	f17v.7:4	cheor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.22:4	keeor	f17v.2:2	keeor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.22:6	ctheey	f17v.22:6	ctheey	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.22:7	cthy	f17v.15:2	cthy	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.23:2	okeor	f17v.10:2	okeor	recorded
IT2a	f17v|f17v.1-f17v.23	R	f17v.23:3	char	f17v.23:3	char	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.9:3	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.10:2	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.11:1	qotol	f19v.11:1	qotol	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.11:5	cthor	f19v.11:5	cthor	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.11:6	otam	f19v.11:6	otam	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.12:5	otaiin	f19v.12:5	otaiin	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.13:7	ytaiin	f19v.13:7	ytaiin	recorded
IT2a	f19v|f19v.8-f19v.14	E	f19v.14:2	cthol	f19v.14:2	cthol	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.9:3	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.10:2	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.11:1	qotol	f19v.11:1	qotol	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.11:5	cthor	f19v.11:5	cthor	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.11:6	otam	f19v.11:6	otam	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.12:5	otaiin	f19v.12:5	otaiin	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.13:7	ytaiin	f19v.13:7	ytaiin	recorded
IT2a	f19v|f19v.8-f19v.14	P	f19v.14:2	cthol	f19v.14:2	cthol	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.9:3	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.10:2	chor	f19v.9:3	chor	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.11:1	qotol	f19v.11:1	qotol	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.11:5	cthor	f19v.11:5	cthor	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.11:6	otam	f19v.11:6	otam	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.12:5	otaiin	f19v.12:5	otaiin	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.13:7	ytaiin	f19v.13:7	ytaiin	recorded
IT2a	f19v|f19v.8-f19v.14	R	f19v.14:2	cthol	f19v.14:2	cthol	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.6:3	tchor	f22v.6:3	tchor	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.6:4	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.7:2	chor	f22v.7:2	chor	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.7:3	qokchol	f22v.7:3	qokchol	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.7:4	chory	f22v.7:4	chory	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.8:2	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.8:3	qokol	f22v.8:3	qokol	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.9:2	shody	f22v.9:2	shody	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.9:5	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.12:3	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.15:1	sho	f22v.15:1	sho	recorded
IT2a	f22v|f22v.6-f22v.16	E	f22v.15:2	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.6:3	tchor	f22v.6:3	tchor	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.6:4	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.7:2	chor	f22v.7:2	chor	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.7:3	qokchol	f22v.7:3	qokchol	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.7:4	chory	f22v.7:4	chory	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.8:2	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.8:3	qokol	f22v.8:3	qokol	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.9:2	shody	f22v.9:2	shody	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.9:5	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.12:3	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.15:1	sho			recorded
IT2a	f22v|f22v.6-f22v.16	P	f22v.15:2	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.6:3	tchor	f22v.6:3	tchor	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.6:4	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.7:2	chor	f22v.7:2	chor	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.7:3	qokchol	f22v.7:3	qokchol	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.7:4	chory	f22v.7:4	chory	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.8:2	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.8:3	qokol	f22v.8:3	qokol	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.9:2	shody	f22v.9:2	shody	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.9:5	otaiin	f22v.6:4	otaiin	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.12:3	cthy	f22v.8:2	cthy	recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.15:1	sho			recorded
IT2a	f22v|f22v.6-f22v.16	R	f22v.15:2	cthy	f22v.8:2	cthy	recorded
IT2a	f23r|f23r.4-f23r.5	E	f23r.5:2	qokchol	f23r.5:2	qokchol	recorded
IT2a	f23r|f23r.4-f23r.5	P	f23r.5:2	qokchol	f23r.5:2	qokchol	recorded
IT2a	f23r|f23r.4-f23r.5	R	f23r.5:2	qokchol	f23r.5:2	qokchol	recorded
IT2a	f24r|f24r.1-f24r.20	E	f24r.1:2	chor	f24r.1:2	chor	recorded
IT2a	f24r|f24r.1-f24r.20	E	f24r.1:5	cheol	f24r.1:5	cheol	recorded
