locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f65r.1	f65r	H		f65r.1|P01|f65r.1|P02	otaim dam alam	<otaim>q<alam>	<otaim>q<alam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.1	f65v	H		f65v.1|P01|f65v.1|P02	cphy fchecfhy dy dchepain shety qopy fol chpdy	p<fchecfhy>s<dchepain><shety><qopy><fol><chpdy>	p<fchecfhy>s<dchepain><shety><qopy><fol><chpdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.2	f65v	H		f65v.2|P01|f65v.2|P02|f65v.2|P03	daiin sheek l ody yteo qops air cheoteey dalam	k<sheek>al<yteo><qops>z<cheoteey><dalam>	k<sheek>al<yteo><qops>z<cheoteey><dalam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.3	f65v	H		f65v.3|P01|f65v.3|P02|f65v.3|P03	ytal cheot shky y sas cheody	k<cheot>po<sas> 	k<cheot>po<sas> 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.4	f65v	H		f65v.4|P01|f65v.4|P02|f65v.4|P03	toeedy otor shedy yteey sheody qokesd yfchey	<toeedy>pfaa<qokesd><yfchey>	<toeedy>pfaa<qokesd><yfchey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.5	f65v	H		f65v.5|P01|f65v.5|P02	dshedy okeody qokd shckhy choky chokeody okey dy	po<qokd>ho<chokeody>ns	po<qokd>ho<chokeody>ns	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f65v.6	f65v	H		f65v.6|P01|f65v.6|P02|f65v.6|P03	qo ytchey shckhh cphy ykchhdy chedy shckhdy	ap<shckhh>p<ykchhdy>g<shckhdy>	ap<shckhh>p<ykchhdy>g<shckhdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.1	f66r	T	B	f66r.1|P01	rary	<rary>	<rary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.10	f66r	T	B	f66r.10|P01|f66r.10|P02	ykaly	<ykaly>	<ykaly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.11	f66r	T	B	f66r.11|P01|f66r.11|P02	doly	<doly>	<doly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.12	f66r	T	B	f66r.12|P01|f66r.12|P02	saiin	p	p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.13	f66r	T	B	f66r.13|P01	qokal	a	a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.14	f66r	T	B	f66r.14|P01	qolsa	<qolsa>	<qolsa>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.15	f66r	T	B	f66r.15|P01	raral	<raral>	<raral>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.16	f66r	T	B	f66r.16|P01	y	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.17	f66r	T	B	f66r.17|P01	o	t	t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.18	f66r	T	B	f66r.18|P01	s	j	j	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.19	f66r	T	B	f66r.19|P01	sh	p	p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.2	f66r	T	B	f66r.2|P01|f66r.2|P02|f66r.2|P03	sals	<sals>	<sals>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.20	f66r	T	B	f66r.20|P01	y	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.21	f66r	T	B	f66r.21|P01	d	n	n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.22	f66r	T	B	f66r.22|P01	o	t	t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.23	f66r	T	B	f66r.23|P01	f	<f>	<f>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.24	f66r	T	B	f66r.24|P01|f66r.24|P02|f66r.24|P03	e	<e>	<e>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.25	f66r	T	B	f66r.25|P01	x	<x>	<x>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.26	f66r	T	B	f66r.26|P01	air	z	z	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.27	f66r	T	B	f66r.27|P01	d	n	n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.28	f66r	T	B	f66r.28|P01	sh	p	p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.29	f66r	T	B	f66r.29|P01	y	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.3	f66r	T	B	f66r.3|P01|f66r.3|P02	qor	j	j	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.30	f66r	T	B	f66r.30|P01	f	<f>	<f>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.31	f66r	T	B	f66r.31|P01	f	<f>	<f>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.32	f66r	T	B	f66r.32|P01	y	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.33	f66r	T	B	f66r.33|P01	o	t	t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.34	f66r	T	B	f66r.34|P01	d	n	n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.35	f66r	T	B	f66r.35|P01|f66r.35|P02	s	j	j	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.36	f66r	T	B	f66r.36|P01	f	<f>	<f>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.37	f66r	T	B	f66r.37|P01|f66r.37|P02	c	<c>	<c>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.38	f66r	T	B	f66r.38|P01|f66r.38|P02|f66r.38|P03	r	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.39	f66r	T	B	f66r.39|P01	x	<x>	<x>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.4	f66r	T	B	f66r.4|P01|f66r.4|P02|f66r.4|P03	dara	<dara>	<dara>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.40	f66r	T	B	f66r.40|P01	t	<t>	<t>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.41	f66r	T	B	f66r.41|P01	o	t	t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.42	f66r	T	B	f66r.42|P01|f66r.42|P02				EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.43	f66r	T	B	f66r.43|P01	l	a	a	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.44	f66r	T	B	f66r.44|P01	r	o	o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.45	f66r	T	B	f66r.45|P01	t	<t>	<t>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.46	f66r	T	B	f66r.46|P01	o	t	t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.47	f66r	T	B	f66r.47|P01	x	<x>	<x>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.48	f66r	T	B	f66r.48|P01	p	<p>	<p>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.49	f66r	T	B	f66r.49|P01	d	n	n	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.5	f66r	T	B	f66r.5|P01|f66r.5|P02	ykeol	p	p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.50	f66r	T	B	f66r.50|P01|f66r.50|P02|f66r.50|P03	pdaiin oteedy opchedy chap chefchy shddy ypches cholpchd okedals	<pdaiin>ac<chap><chefchy><shddy><ypches><cholpchd><okedals>	<pdaiin>ac<chap><chefchy><shddy><ypches><cholpchd><okedals>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.51	f66r	T	B	f66r.51|P01|f66r.51|P02|f66r.51|P03	sair shekey qokeedar okal okedy qokeedy qokal okedy qokshd	k<shekey><qokeedar>ibhab<qokshd>	k<shekey><qokeedar>ibhab<qokshd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.52	f66r	T	B	f66r.52|P01|f66r.52|P02|f66r.52|P03	ykshedy chody cthdy qokees cheeo okcho dy chekeey chedy chckhy	<ykshedy>b<cthdy><qokees>p<okcho>s<chekeey>gx	<ykshedy>b<cthdy><qokees>p<okcho>s<chekeey>gx	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.53	f66r	T	B	f66r.53|P01|f66r.53|P02|f66r.53|P03	shdy qotedy chdy chedy qotedal chcfheor ykeedy dar qotey kol ar	cxsg<qotedal><chcfheor>unbdv	cxsg<qotedal><chcfheor>unbdv	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.54	f66r	T	B	f66r.54|P01|f66r.54|P02	qokeeody qokeody qokeody qokar sheky qokeeody okedy kodary	 llmy b<kodary>	 llmy b<kodary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.55	f66r	T	B	f66r.55|P01|f66r.55|P02|f66r.55|P03	ykeeody choekeey okeody chekeody qokeey dyky chctho rotaiin	k<choekeey>o<chekeody>w<dyky><chctho><rotaiin>	k<choekeey>o<chekeody>w<dyky><chctho><rotaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.56	f66r	T	B	f66r.56|P01|f66r.56|P02	dsheol okaiin sheodaiin	<dsheol>v<sheodaiin>	<dsheol>v<sheodaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.57	f66r	T	B	f66r.57|P01|f66r.57|P02|f66r.57|P03	tocpheey dol kchody qokeody qokshy qopaiin dair ykodas okyd	<tocpheey>z<kchody>l<qokshy><qopaiin>p<ykodas><okyd>	<tocpheey>z<kchody>l<qokshy><qopaiin>p<ykodas><okyd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.58	f66r	T	B	f66r.58|P01|f66r.58|P02|f66r.58|P03	dsholdaiir dalky shky qoky shekair choty dar okeey shdy ykol	<dsholdaiir><dalky>pf<shekair>rnlcp	<dsholdaiir><dalky>pf<shekair>rnlcp	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.59	f66r	T	B	f66r.59|P01|f66r.59|P02|f66r.59|P03	qocheky shetey dalal shedy chcta r sheod shokaiir chckhhy dasd	<qocheky><shetey><dalal>f<chcta>o<sheod><shokaiir><chckhhy><dasd>	<qocheky><shetey><dalal>f<chcta>o<sheod><shokaiir><chckhhy><dasd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.6	f66r	T	B	f66r.6|P01|f66r.6|P02	saly	<saly>	<saly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.60	f66r	T	B	f66r.60|P01|f66r.60|P02|f66r.60|P03	shor sheodal sholdy qokchedy qopchy qoty chedaiir chees kardy	r<sheodal><sholdy>zrs<chedaiir>c<kardy>	r<sheodal><sholdy>zrs<chedaiir>c<kardy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.61	f66r	T	B	f66r.61|P01|f66r.61|P02|f66r.61|P03	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy	 <qokaiir>x ktfgzqb	 <qokaiir>x ktfgzqb	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.62	f66r	T	B	f66r.62|P01|f66r.62|P02|f66r.62|P03	ol cheeky daiir chky axor akar hy daiin	qrpj<axor><akar><hy>k	qrpj<axor><akar><hy>k	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.63	f66r	T	B	f66r.63|P01|f66r.63|P02|f66r.63|P03	pchof sholfosdaiin qotar otalor fchedys chedy dar odair ofaram	<pchof><sholfosdaiin>w<otalor><fchedys>gn<odair><ofaram>	<pchof><sholfosdaiin>w<otalor><fchedys>gn<odair><ofaram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.64	f66r	T	B	f66r.64|P01|f66r.64|P02|f66r.64|P03	dalcheeeky sheol dairody chekchy shed ykesheo l lor sheor cheyl	<dalcheeeky>t<dairody><chekchy>o<ykesheo>asr<cheyl>	<dalcheeeky>t<dairody><chekchy>o<ykesheo>asr<cheyl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.65	f66r	T	B	f66r.65|P01|f66r.65|P02|f66r.65|P03	dar shedy okar chedy kcheody chxar daly fchdar cheor aly sy	nfdg<kcheody><chxar> <fchdar>jii	nfdg<kcheody><chxar> <fchdar>jii	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.66	f66r	T	B	f66r.66|P01|f66r.66|P02|f66r.66|P03	shor shckheody dalshedy qokor al shes	r<shckheody><dalshedy>jyc	r<shckheody><dalshedy>jyc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.67	f66r	T	B	f66r.67|P01|f66r.67|P02|f66r.67|P03	psheody cfhol shofol okeody qokaldy ytarody shedy shedy dair	<psheody><cfhol><shofol>o<qokaldy><ytarody>ffp	<psheody><cfhol><shofol>o<qokaldy><ytarody>ffp	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.68	f66r	T	B	f66r.68|P01|f66r.68|P02|f66r.68|P03	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	kqkktz pi<dairal><dolarshy>o	kqkktz pi<dairal><dolarshy>o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.69	f66r	T	B	f66r.69|P01|f66r.69|P02	tosheo qokaldy oky ol kcheeky qoky dary okees oly	<tosheo><qokaldy>aq<kcheeky>frcq	<tosheo><qokaldy>aq<kcheeky>frcq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.7	f66r	T	B	f66r.7|P01	salf	<salf>	<salf>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.70	f66r	T	B	f66r.70|P01|f66r.70|P02	todeeey keody chdy keody shedy shekeefy chdy sheol shol kedy daly	<todeeey>asaf<shekeefy>stve 	<todeeey>asaf<shekeefy>stve 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.71	f66r	T	B	f66r.71|P01|f66r.71|P02	saiir cheol kal sheody chcthedy dal shol qokeody chody kechody	<saiir>ona<chcthedy>tvlb<kechody>	<saiir>ona<chcthedy>tvlb<kechody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.72	f66r	T	B	f66r.72|P01|f66r.72|P02|f66r.72|P03	sshedy oteedy ykeeody sheocthy ol ld lshedy chokeey chekey chey	<sshedy>ak<sheocthy>q<ld>u <chekey>t	<sshedy>ak<sheocthy>q<ld>u <chekey>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.73	f66r	T	B	f66r.73|P01|f66r.73|P02|f66r.73|P03	ysheeod qoteeod qotol qoky chckhedy shey dcheol cheky cheo dor	<ysheeod><qoteeod>tfzr<dcheol>xxo	<ysheeod><qoteeod>tfzr<dcheol>xxo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.74	f66r	T	B	f66r.74|P01|f66r.74|P02|f66r.74|P03	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam	cfc<oteochey><tolchedy><lsheody>fkf	cfc<oteochey><tolchedy><lsheody>fkf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.75	f66r	T	B	f66r.75|P01|f66r.75|P02|f66r.75|P03	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy rol	<tcheo>rp<lpchees>qv<alkey>u<ltsholy>ru	<tcheo>rp<lpchees>qv<alkey>u<ltsholy>ru	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.76	f66r	T	B	f66r.76|P01|f66r.76|P02	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy	kt<qocthedy>znynxk	kt<qocthedy>znynxk	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.77	f66r	T	B	f66r.77|P01	qokey ar olkeol qokal cheoky ykchdy chody sheody qoky ldy	hv<olkeol>a<cheoky><ykchdy>bafm	hv<olkeol>a<cheoky><ykchdy>bafm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.78	f66r	T	B	f66r.78|P01|f66r.78|P02	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin	ocsuyo<shekol><dalol><lodaiin>	ocsuyo<shekol><dalol><lodaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.79	f66r	T	B	f66r.79|P01|f66r.79|P02|f66r.79|P03	sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy	tu<ldaiin><okalchedy>a<kody>l<cphedy>	tu<ldaiin><okalchedy>a<kody>l<cphedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.8	f66r	T	B	f66r.8|P01	fary	<fary>	<fary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.80	f66r	T	B	f66r.80|P01	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar	kr<qoteoly>nyn<lkeol>a<dkar>	kr<qoteoly>nyn<lkeol>a<dkar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.81	f66r	T	B	f66r.81|P01|f66r.81|P02	lchey lkeedy chety shekaly shckhar	nxe<shekaly><shckhar>	nxe<shekaly><shckhar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.82	f66r	T	B	f66r.82|P01|f66r.82|P02|f66r.82|P03	otcheo chty ykchscheg	<otcheo>m<ykchscheg>	<otcheo>m<ykchscheg>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66r.9	f66r	T	B	f66r.9|P01	qotesy	<qotesy>	<qotesy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.1	f66v	H	B	f66v.1|P01|f66v.1|P02|f66v.1|P03	okeodof sheod ychoopy opch dal dorshefy ytody daldeam	<okeodof><sheod><ychoopy><opch>t<dorshefy><ytody><daldeam>	<okeodof><sheod><ychoopy><opch>t<dorshefy><ytody><daldeam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.10	f66v	H	B	f66v.10|P01|f66v.10|P02|f66v.10|P03	dshol keedy qokyr okaiin dol kal daiin otal dakar okag	<dshol>y<qokyr>vznkb<dakar><okag>	<dshol>y<qokyr>vznkb<dakar><okag>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.11	f66v	H	B	f66v.11|P01|f66v.11|P02|f66v.11|P03	yteeod aiin shekeod s aiin ykofar otaiin otar chedy kara	<yteeod>c<shekeod>jc<ykofar>xeg<kara>	<yteeod>c<shekeod>jc<ykofar>xeg<kara>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.12	f66v	H	B	f66v.12|P01|f66v.12|P02|f66v.12|P03	qekar okedy cheky dal chekal chckhy kal kal dar chkchody	<qekar>bxtkxnnn<chkchody>	<qekar>bxtkxnnn<chkchody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.13	f66v	H	B	f66v.13|P01|f66v.13|P02|f66v.13|P03	ydees shey daiin dalkal ykedaiin shedar okchdy oty	<ydees>rk<dalkal><ykedaiin><shedar>pl	<ydees>rk<dalkal><ykedaiin><shedar>pl	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.2	f66v	H	B	f66v.2|P01|f66v.2|P02|f66v.2|P03	teodal tchedy dshey okshedy okeedy dcheeky daldy qotal sy	<teodal>pk<okshedy>b<dcheeky>exi	<teodal>pk<okshedy>b<dcheeky>exi	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.3	f66v	H	B	f66v.3|P01|f66v.3|P02|f66v.3|P03	ytos s ar sheeky okechdy okchdal dar otal chody cheky	<ytos>jvd<okechdy><okchdal>nbbx	<ytos>jvd<okechdy><okchdal>nbbx	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.4	f66v	H	B	f66v.4|P01|f66v.4|P02|f66v.4|P03	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	<shokeshy>ktpzht<kodal>kt	<shokeshy>ktpzht<kodal>kt	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.5	f66v	H	B	f66v.5|P01|f66v.5|P02	shdy shedefam qokedy chokal dal	c<shedefam>z<chokal>t	c<shedefam>z<chokal>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.6	f66v	H	B	f66v.6|P01|f66v.6|P02|f66v.6|P03	tchod sheody shckhed chos chor sheo keody chepar sheopam	<tchod>a<shckhed>jura<chepar><sheopam>	<tchod>a<shckhed>jura<chepar><sheopam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.7	f66v	H	B	f66v.7|P01|f66v.7|P02|f66v.7|P03	qokeos sheody chekeor chody kotody qotchdy chckhd ytchdy	<qokeos>a<chekeor>b<kotody>a<chckhd><ytchdy>	<qokeos>a<chekeor>b<kotody>a<chckhd><ytchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.8	f66v	H	B	f66v.8|P01|f66v.8|P02|f66v.8|P03	dchekeedy cheody qokeedy qokol keedy cheky chety kody	<dchekeedy> hayxe<kody>	<dchekeedy> hayxe<kody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f66v.9	f66v	H	B	f66v.9|P01|f66v.9|P02|f66v.9|P03	pody sheody chpadar sheey fchdly cheoseesey kchy qofchal	<pody>a<chpadar>w<fchdly><cheoseesey>r<qofchal>	<pody>a<chpadar>w<fchdly><cheoseesey>r<qofchal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.1	f67r1	A		f67r1.1|P01|f67r1.1|P02|f67r1.1|P03	teeodaiin shey epairody osaiin yteeoey shey epaiin oaiin	<teeodaiin>r<epairody><osaiin><yteeoey>r<epaiin>p	<teeodaiin>r<epairody><osaiin><yteeoey>r<epaiin>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.10	f67r1	A		f67r1.10|P01|f67r1.10|P02	seeoar	<seeoar>	<seeoar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.11	f67r1	A		f67r1.11|P01|f67r1.11|P02	ykees ary	<ykees> 	<ykees> 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.12	f67r1	A		f67r1.12|P01	sosaiir	<sosaiir>	<sosaiir>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.13	f67r1	A		f67r1.13|P01	oteey dar	un	un	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.14	f67r1	A		f67r1.14|P01|f67r1.14|P02|f67r1.14|P03	ytodaiir	<ytodaiir>	<ytodaiir>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.15	f67r1	A		f67r1.15|P01	sheosam	<sheosam>	<sheosam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.16	f67r1	A		f67r1.16|P01	ykeeody	k	k	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.17	f67r1	A		f67r1.17|P01	okeol sal	ip	ip	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.18	f67r1	A		f67r1.18|P01	okeey sar	lp	lp	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.19	f67r1	A		f67r1.19|P01	dalary	<dalary>	<dalary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.2	f67r1	A		f67r1.2|P01|f67r1.2|P02|f67r1.2|P03	daiir okeody qoekshg sar oeteody oteey keey keo keeodal	po<qoekshg>p<oeteody>uy<keo><keeodal>	po<qoekshg>p<oeteody>uy<keo><keeodal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.3	f67r1	A		f67r1.3|P01|f67r1.3|P02|f67r1.3|P03	ycheo s o g cheos aiin okesoe aram shees dalaiin dam	pjtdtc<okesoe>s<shees><dalaiin>q	pjtdtc<okesoe>s<shees><dalaiin>q	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.4	f67r1	A		f67r1.4|P01|f67r1.4|P02|f67r1.4|P03	cheodaiin chekeey sar air soar cheey dair cthey	d<chekeey>pz<soar> pd	d<chekeey>pz<soar> pd	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.5	f67r1	A		f67r1.5|P01|f67r1.5|P02|f67r1.5|P03	soairal shdy chokeody ykeedal ol oteodaiin choikhedy ot chteokeeiin choteedy otor epchy chpiir ar sheees dady soeteed octhchy soeokeot y choteoky chockhy okees sor aiin daram seeder chdar dar deeschdy dar dar ar otar dar ykaras	<soairal>c<chokeody><ykeedal>q<oteodaiin><choikhedy> <chteokeeiin><choteedy>p<epchy><chpiir>v<sheees><dady><soeteed><octhchy><soeokeot>o<choteoky>kcpc<daram><seeder>cn<deeschdy>nnven<ykaras>	<soairal>c<chokeody><ykeedal>q<oteodaiin><choikhedy> <chteokeeiin><choteedy>p<epchy><chpiir>v<sheees><dady><soeteed><octhchy><soeokeot>o<choteoky>kcpc<daram><seeder>cn<deeschdy>nnven<ykaras>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f67r1.6	f67r1	A		f67r1.6|P01|f67r1.6|P02|f67r1.6|P03	dair al cheol dal oekaiin sol daiin eetees sainn ykeos l chy otodaiin chetegy otar daiir ar chedar okeedy oteodaiin ychsy cheteey ot dol al cheor okeor oiin cheeky ary okeokedr oshey shchey chol daiir dain cho dar aldy	pyot<oekaiin>pk<eetees><sainn><ykeos>al<otodaiin><chetegy>epvbb<oteodaiin><ychsy><cheteey> zyjcwr <okeokedr><oshey><shchey>jpkrne	pyot<oekaiin>pk<eetees><sainn><ykeos>al<otodaiin><chetegy>epvbb<oteodaiin><ychsy><cheteey> zyjcwr <okeokedr><oshey><shchey>jpkrne	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
