page	physical_folio	star_ordinal	ordinal_parity	locus	edition	WORD_COUNT	LINE_CARRIER_ANY	LINE_CARRIER_T	LINE_CARRIER_D	LINE_CARRIER_S	ROLE_RATE_BOUND_D	ROLE_RATE_BOUND_E	ROLE_RATE_Q	ROLE_RATE_REL_I	ROLE_RATE_FREE_L	ROLE_RATE_FREE_R	FIRST_HAS_BOUND_D	FIRST_HAS_BOUND_E	FIRST_HAS_Q	FIRST_HAS_REL_I	FIRST_HAS_FREE_L	FIRST_HAS_FREE_R	EDGE_RATE_D_TO_Q	EDGE_RATE_E_TO_Q
f115r	f115	4	EVEN	f115r.10	RF1b	10	1	1	0	0	0.6	0.1	0.5	0	0	0	1	0	0	0	0	0	0.4	0
f115r	f115	5	ODD	f115r.13	ZL3b	9	1	1	0	0	0.444444444444	0	0.444444444444	0	0	0.111111111111	1	0	0	0	0	0	0.333333333333	0
f115r	f115	5	ODD	f115r.13	IT2a	9	1	1	0	0	0.444444444444	0	0.444444444444	0	0	0.111111111111	1	0	0	0	0	0	0.333333333333	0
f115r	f115	5	ODD	f115r.13	RF1b	10	1	1	0	0	0.4	0	0.4	0	0	0.1	1	0	0	0	0	0	0.3	0
f115r	f115	6	EVEN	f115r.19	ZL3b	10	0	0	0	0	0.5	0.2	0.4	0.1	0.1	0	0	1	0	1	0	0	0.1	0.1
f115r	f115	6	EVEN	f115r.19	IT2a	10	0	0	0	0	0.5	0.2	0.4	0.1	0.1	0	0	1	0	1	0	0	0.1	0.1
f115r	f115	6	EVEN	f115r.19	RF1b	10	0	0	0	0	0.5	0.2	0.4	0.1	0.1	0	0	1	0	1	0	0	0.1	0.1
f115r	f115	7	ODD	f115r.22	ZL3b	11	0	0	0	0	0.272727272727	0.181818181818	0.0909090909091	0	0	0.0909090909091	0	1	0	0	0	0	0.0909090909091	0
f115r	f115	7	ODD	f115r.22	IT2a	12	0	0	0	0	0.25	0.166666666667	0.0833333333333	0	0	0.0833333333333	0	1	0	0	0	0	0.0833333333333	0
f115r	f115	7	ODD	f115r.22	RF1b	12	0	0	0	0	0.166666666667	0.25	0.0833333333333	0	0	0.0833333333333	0	1	0	0	0	0	0.0833333333333	0
f115r	f115	8	EVEN	f115r.26	ZL3b	12	1	0	0	0	0.0833333333333	0.25	0.166666666667	0	0	0.0833333333333	0	1	0	0	0	1	0	0.0833333333333
f115r	f115	8	EVEN	f115r.26	IT2a	11	1	0	0	0	0.0909090909091	0.272727272727	0.181818181818	0	0	0.0909090909091	0	1	0	0	0	1	0	0.0909090909091
f115r	f115	8	EVEN	f115r.26	RF1b	12	0	0	0	0	0.0833333333333	0.25	0.166666666667	0	0	0.0833333333333	0	1	0	0	0	1	0	0.0833333333333
f115r	f115	9	ODD	f115r.29	ZL3b	10	0	0	0	0	0.4	0	0.2	0	0.1	0.1	1	0	0	0	0	0	0.2	0
f115r	f115	9	ODD	f115r.29	IT2a	9	0	0	0	0	0.444444444444	0	0.222222222222	0	0.111111111111	0.111111111111	1	0	0	0	0	0	0.222222222222	0
f115r	f115	9	ODD	f115r.29	RF1b	9	0	0	0	0	0.444444444444	0	0.222222222222	0	0.111111111111	0.111111111111	1	0	0	0	0	0	0.222222222222	0
f115r	f115	10	EVEN	f115r.35	ZL3b	11	0	0	0	0	0.0909090909091	0.0909090909091	0	0.272727272727	0.0909090909091	0.0909090909091	0	1	0	0	0	0	0	0
f115r	f115	10	EVEN	f115r.35	IT2a	11	0	0	0	0	0.0909090909091	0.0909090909091	0	0.272727272727	0.0909090909091	0.0909090909091	0	1	0	0	0	0	0	0
f115r	f115	10	EVEN	f115r.35	RF1b	11	0	0	0	0	0.0909090909091	0.0909090909091	0	0.181818181818	0.0909090909091	0.0909090909091	0	1	0	0	0	0	0	0
f115r	f115	11	ODD	f115r.37	ZL3b	10	1	0	0	1	0	0.3	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0.1
f115r	f115	11	ODD	f115r.37	IT2a	10	1	0	0	1	0	0.3	0.2	0.1	0	0.1	0	0	0	0	0	0	0	0.1
f115r	f115	11	ODD	f115r.37	RF1b	10	1	0	0	1	0	0.3	0.2	0	0	0	0	0	0	0	0	0	0	0.1
f115r	f115	12	EVEN	f115r.40	ZL3b	10	0	0	0	0	0.2	0.1	0.3	0.1	0	0	0	0	0	0	0	0	0.1	0
f115r	f115	12	EVEN	f115r.40	IT2a	10	0	0	0	0	0.2	0.1	0.3	0.1	0	0	0	0	0	0	0	0	0.1	0
f115r	f115	12	EVEN	f115r.40	RF1b	10	0	0	0	0	0.2	0.1	0.3	0.1	0	0	0	0	0	0	0	0	0.1	0
f115r	f115	13	ODD	f115r.42	ZL3b	10	1	1	0	0	0	0.2	0.4	0.1	0	0.1	0	1	0	0	0	0	0	0
f115r	f115	13	ODD	f115r.42	IT2a	10	1	1	0	0	0	0.2	0.4	0.1	0	0.1	0	1	0	0	0	0	0	0
f115r	f115	13	ODD	f115r.42	RF1b	10	1	1	0	0	0	0.2	0.4	0.1	0	0.1	0	1	0	0	0	0	0	0
