event_id	statement_id	record	page	locus	surface	card_no	owner_code	morphological_class	expanded_semantic_parts	literal_card_reading_de	procedure_tokens	contextual_reading_rule
E192	B2-S008	B2	f82r	f82r.7	shedy	PROC078	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E193	B2-S009	B2	f82r	f82r.7	solshedy	PROC114	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	OL+SH+E+DY	fortsetzen · halten · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E194	B2-S010	B2	f82r	f82r.7	qokeey	PROC092	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E195	B2-S010	B2	f82r	f82r.7	qoky	PROC008	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E196	B2-S010	B2	f82r	f82r.7	ls	PROC115	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E197	B2-S010	B2	f82r	f82r.7	cheey	PROC031	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	MEMORIZED_WHOLE_SIGN	PROC031	Empfangsbestand	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E198	B2-S011	B2	f82r	f82r.19	okain	PROC080	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E199	B2-S011	B2	f82r	f82r.19	char	PROC003	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	ATOMIC_CORE_CARD	AR	von dort	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E200	B2-S011	B2	f82r	f82r.19	okain	PROC080	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E201	B2-S011	B2	f82r	f82r.19	qokeedy	PROC100	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E202	B2-S012	B2	f82r	f82r.19	lchy	PROC116	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	FULL_COMPONENT_COMPOSITION	L+CH+Y	führen · abziehen · dies	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E203	B2-S012	B2	f82r	f82r.23	cheey	PROC031	B2_LOWER_GREEN_MULTI_FIGURE_POOL	MEMORIZED_WHOLE_SIGN	PROC031	Empfangsbestand	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E204	B2-S012	B2	f82r	f82r.23	qcthey	PROC117	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	CTH+E+Y	bereit · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E205	B2-S012	B2	f82r	f82r.23	qokeey	PROC092	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E206	B2-S012	B2	f82r	f82r.23	lcheey	PROC118	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	L+EE+Y	führen · länger · dies	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E207	B2-S012	B2	f82r	f82r.23	daiin	PROC009	B2_LOWER_GREEN_MULTI_FIGURE_POOL	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E208	B2-S012	B2	f82r	f82r.23	chey	PROC019	B2_LOWER_GREEN_MULTI_FIGURE_POOL	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E209	B2-S012	B2	f82r	f82r.23	qokeeedy	PROC119	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	OK+EEE+DY	ansetzen · vollständig · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E210	B2-S013	B2	f82r	f82r.23	lchedy	PROC120	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E211	B2-S014	B2	f82r	f82r.23	lar	PROC121	B2_LOWER_GREEN_MULTI_FIGURE_POOL	FULL_COMPONENT_COMPOSITION	L+AR	führen · von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E212	B2-S015	B2	f82r	f82r.26	tshey	PROC122	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	SH+E+Y	halten · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E213	B2-S015	B2	f82r	f82r.26	qokeedy	PROC100	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E214	B2-S016	B2	f82r	f82r.26	cheal	PROC055	B2_LOWER_POOL_EDGE_STATIONS	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E215	B2-S016	B2	f82r	f82r.26	lchedar	PROC123	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	L+CHD+AR	führen · umsetzen · von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E216	B2-S016	B2	f82r	f82r.26	ches	PROC124	B2_LOWER_POOL_EDGE_STATIONS	MEMORIZED_WHOLE_SIGN	PROC124	teilen	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E217	B2-S016	B2	f82r	f82r.26	aiin	PROC009	B2_LOWER_POOL_EDGE_STATIONS	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E218	B2-S016	B2	f82r	f82r.26	oteey	PROC109	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OT+EE+Y	danach · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E219	B2-S016	B2	f82r	f82r.26	qokaiin	PROC038	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E220	B2-S016	B2	f82r	f82r.26	okey	PROC085	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OK+E+Y	ansetzen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E221	B2-S016	B2	f82r	f82r.27	pchedy	PROC125	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	P+CHD+DY	hinein · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E222	B2-S017	B2	f82r	f82r.27	rsheal	PROC126	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	R+SH+E+AL	abkühlen · halten · kurz · Zielstelle	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E223	B2-S017	B2	f82r	f82r.27	daldy	PROC127	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	AL+DY	Zielstelle · Schluss	TARGET_HANDOFF>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E224	B2-S018	B2	f82r	f82r.27	qokeedy	PROC100	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E225	B2-S019	B2	f82r	f82r.27	rshedy	PROC128	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	R+SHED+DY	abkühlen · absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E226	B2-S020	B2	f82r	f82r.27	qoteedy	PROC129	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OT+EE+DY	danach · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E227	B2-S021	B2	f82r	f82r.27	qokeedy	PROC100	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E228	B2-S022	B2	f82r	f82r.27	lochedy	PROC130	B2_LOWER_POOL_EDGE_STATIONS	FULL_COMPONENT_COMPOSITION	L+O+CHD+DY	führen · Arbeitsgang · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E229	B3-S001	B3	f83r	f83r.3	olkeedy	PROC098	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	SOLK+EE+DY	auffangen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E230	B3-S002	B3	f83r	f83r.3	qotal	PROC131	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	OT+AL	danach · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E231	B3-S002	B3	f83r	f83r.3	chkeedy	PROC132	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	CHK+EE+DY	wärmen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E232	B3-S003	B3	f83r	f83r.3	chey	PROC019	B3_UPPER_MARGIN_OPEN_FAN_STATION	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E233	B3-S003	B3	f83r	f83r.3	daiin	PROC009	B3_UPPER_MARGIN_OPEN_FAN_STATION	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E234	B3-S003	B3	f83r	f83r.3	chey	PROC019	B3_UPPER_MARGIN_OPEN_FAN_STATION	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E235	B3-S003	B3	f83r	f83r.3	lchedy	PROC120	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E236	B3-S004	B3	f83r	f83r.3	qokaiin	PROC038	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E237	B3-S004	B3	f83r	f83r.3	qotal	PROC131	B3_UPPER_MARGIN_OPEN_FAN_STATION	FULL_COMPONENT_COMPOSITION	OT+AL	danach · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E238	B3-S004	B3	f83r	f83r.3	dar	PROC003	B3_UPPER_MARGIN_OPEN_FAN_STATION	ATOMIC_CORE_CARD	AR	von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E239	B3-S005	B3	f83r	f83r.6	schedy	PROC076	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	CHD+DY	umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E240	B3-S006	B3	f83r	f83r.6	chedchy	PROC133	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E241	B3-S006	B3	f83r	f83r.6	qokal	PROC048	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+AL	ansetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E242	B3-S006	B3	f83r	f83r.6	olchedy	PROC079	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OL+CHD+DY	fortsetzen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E243	B3-S007	B3	f83r	f83r.6	qokaiin	PROC038	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E244	B3-S007	B3	f83r	f83r.6	chedy	PROC042	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E245	B3-S007	B3	f83r	f83r.6	qokeedy	PROC100	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E246	B3-S008	B3	f83r	f83r.6	lchedy	PROC120	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E247	B3-S009	B3	f83r	f83r.6	qoky	PROC008	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E248	B3-S010	B3	f83r	f83r.8	pchedal	PROC134	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	P+CHD+AL	hinein · umsetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E249	B3-S010	B3	f83r	f83r.8	otedy	PROC135	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OT+E+DY	danach · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E250	B3-S011	B3	f83r	f83r.8	shecthedchy	PROC136	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	SH+E+CTH+CHD+Y	halten · kurz · bereit · umsetzen · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E251	B3-S011	B3	f83r	f83r.8	qoky	PROC008	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E252	B3-S011	B3	f83r	f83r.8	chedy	PROC042	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E253	B3-S011	B3	f83r	f83r.8	chary	PROC137	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	AR+Y	von dort · dies	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E254	B3-S012	B3	f83r	f83r.11	sor	PROC016	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	ATOMIC_CORE_CARD	OR	Ansatz	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E255	B3-S012	B3	f83r	f83r.11	shedy	PROC078	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E256	B3-S013	B3	f83r	f83r.11	qokaiin	PROC038	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E257	B3-S013	B3	f83r	f83r.11	chkain	PROC069	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	K+AIN	zuführen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E258	B3-S013	B3	f83r	f83r.11	shcthey	PROC117	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	CTH+E+Y	bereit · kurz · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E259	B3-S013	B3	f83r	f83r.11	qokedy	PROC067	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E260	B3-S014	B3	f83r	f83r.11	okair	PROC138	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	OK+AIR	ansetzen · Lauf	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E261	B3-S014	B3	f83r	f83r.11	sheedy	PROC139	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	SH+EE+DY	halten · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E262	B3-S015	B3	f83r	f83r.11	lchedy	PROC120	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E263	B3-S016	B3	f83r	f83r.11	lo	PROC140	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	FULL_COMPONENT_COMPOSITION	L+O	führen · Arbeitsgang	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E264	B3-S016	B3	f83r	f83r.14	qokchedy	PROC091	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+CHD+DY	ansetzen · umsetzen · Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E265	B3-S017	B3	f83r	f83r.14	qokeedy	PROC100	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E266	B3-S018	B3	f83r	f83r.14	shedy	PROC078	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E267	B3-S019	B3	f83r	f83r.14	qokshedy	PROC141	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+SH+E+DY	ansetzen · halten · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E268	B3-S020	B3	f83r	f83r.14	dal	PROC055	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E269	B3-S020	B3	f83r	f83r.14	lchedy	PROC120	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E270	B3-S021	B3	f83r	f83r.14	qokaiin	PROC038	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E271	B3-S021	B3	f83r	f83r.14	shcthy	PROC014	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	CTH+Y	bereit · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E272	B3-S021	B3	f83r	f83r.14	dal	PROC055	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E273	B3-S021	B3	f83r	f83r.14	sy	PROC019	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E274	B3-S021	B3	f83r	f83r.15	saiin	PROC009	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E275	B3-S021	B3	f83r	f83r.15	shedal	PROC142	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	SHED+AL	absetzen · Zielstelle	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E276	B3-S021	B3	f83r	f83r.15	shecthy	PROC143	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	SH+E+CTH+Y	halten · kurz · bereit · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E277	B3-S021	B3	f83r	f83r.15	chey	PROC019	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E278	B3-S021	B3	f83r	f83r.15	tal	PROC055	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E279	B3-S021	B3	f83r	f83r.15	shcthy	PROC014	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	CTH+Y	bereit · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E280	B3-S021	B3	f83r	f83r.15	dalchdy	PROC144	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	AL+CHD+DY	Zielstelle · umsetzen · Schluss	TARGET_HANDOFF>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E281	B3-S022	B3	f83r	f83r.15	qotchedy	PROC145	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OT+CHD+DY	danach · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E282	B3-S023	B3	f83r	f83r.15	lchedy	PROC120	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	L+CHD+DY	führen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E283	B3-S024	B3	f83r	f83r.16	tchedy	PROC076	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	CHD+DY	umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E284	B3-S025	B3	f83r	f83r.16	qokchdy	PROC082	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	OK+CHD+DY	ansetzen · umsetzen · Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E285	B3-S026	B3	f83r	f83r.16	cheedar	PROC146	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	EE+AR	länger · von dort	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E286	B3-S026	B3	f83r	f83r.16	chldaiin	PROC147	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	FULL_COMPONENT_COMPOSITION	L+AIIN	führen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
