identity	house_surface	component_recipe	short_value_de	marks	orders	order_count	sections	apprentice_action	semantic_revision	old_short_value_de	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de	tenth_lesson	local_fluent_expansions_de
PROC070	olkain	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	2	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL
PROC071	rol	R+OL	KUEHL · FORTSETZEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	ABKUEHLEN UND WEITERARBEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KUEHL WEITERARBEITEN
PROC072	dl	L	LEITEN	2	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITERLEITEN
PROC073	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ AM ZIELDURCHLASS HALTEN
PROC074	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER AN DER ZIELSTELLE ANSETZEN
PROC075	chckhy	CKH+Y	DURCHLASS · POSTEN	4	WH01,WH02	2	HOW	READ_SHARED_CORE	NO	DURCHLASS · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DURCHLASS · POSTEN
PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	4	WH01,WH02,WH03	3	HOW	READ_SHARED_CORE	NO	UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	UMSETZEN · SCHLUSS
PROC077	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	NACHMISCHEN UND SCHLIESSEN
PROC078	shedy	SHED+DY	STEHENLASSEN · SCHLUSS	12	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	STEHENLASSEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	STEHENLASSEN · SCHLUSS
PROC079	qolchedy	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	3	WH01,WH02,WH03	3	HOW	READ_SHARED_CORE	NO	WEITER · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	WEITER · UMSETZEN · SCHLUSS
PROC080	qokain	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	7	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN ABGEGRENZTER TEIL
PROC081	ral	R+AL	KUEHL · ZIELSTELLE	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	KUEHLEN · ZIELSTELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZIELKUEHLEN
PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	3	WH01,WH03,WH05	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · UMSETZEN · SCHLUSS
PROC083	cheky	CHK+E+Y	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	3	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	WAERMEN · EIN KURZER ARBEITSGANG · POSTEN
PROC084	lsho	LSH+O	SPUELEN · ARBEITSGANG	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	SPUELEN · ARBEITSGANG	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	SPUELEN
PROC085	okey	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH01,WH02	2	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN
PROC086	lshedy	LSH+E+DY	SPUELEN · KURZ · SCHLIESSEN	2	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	SPUELEN · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZSPUELEN UND SCHLIESSEN
PROC087	qolky	SOLK+Y	SAMMELN · POSTEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	SAMMELN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN SAMMELN
PROC088	lchedal	L+CHD+AL	LEITEN · UMSETZEN · ZIELSTELLE	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · UMSETZEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZUR ZIELSTELLE LEITEN UND UMSETZEN
PROC089	otar	OT+AR	DANACH · QUELLE	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DANACH ZUR QUELLE
PROC090	ytey	T+E+Y	BEARBEITEN · KURZ · POSTEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	BEARBEITEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ BEARBEITEN
PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	ANSETZEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · UMSETZEN · SCHLUSS
PROC092	qokeey	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	7	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN
PROC093	teol	E+OL	KURZ · FORTSETZEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ WEITERARBEITEN
PROC094	dchdy	CHD+DY	UMSETZEN · SCHLIESSEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	UMSETZEN UND SCHLIESSEN
PROC095	ly	L+Y	LEITEN · POSTEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN LEITEN
PROC096	dsheol	SH+E+OL	HALTEN · KURZ · FORTSETZEN	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ WEITERHALTEN
PROC097	oiiin	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	2	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE
PROC098	olkeedy	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	3	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS
PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	3	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS
PROC100	qokeedy	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	10	WH02,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS
PROC101	lcheckhy	L+CKH+Y	LEITEN · DURCHLASS · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · DURCHLASS · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DURCH DEN DURCHLASS LEITEN
PROC102	lched	L+CHD	LEITEN · UMSETZEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · UMSETZEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LEITEN UND UMSETZEN
PROC103	lcheckhedy	L+CKH+E+DY	LEITEN · DURCHLASS · KURZ · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ DURCHLEITEN UND SCHLIESSEN
PROC104	qokaly	OK+AL+Y	ANSETZEN · ZIELSTELLE · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · ZIELSTELLE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN AN DER ZIELSTELLE ANSETZEN
PROC105	solkaiin	SOLK+AIIN	SAMMELN · MASS	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	SAMMELN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	NACH SOLLMASS SAMMELN
PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	ARBEITSGANG · BEREITEN · EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ BIS BEREIT WEITERARBEITEN
PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LANG ERWAERMEN
PROC108	ldy	L+DY	LEITEN · SCHLUSS	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	LEITEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	LEITEN · SCHLUSS
PROC109	oteey	OT+EE+Y	DANACH LANG HALTEN	2	WH02	1	HOW	READ_FUSED_WHOLE_WORD	YES	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	DANACH LANG HALTEN	TAUGHT_CARD_REANALYSED	DANACH LANG HALTEN
PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ IM DURCHLASS HALTEN
PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ HALTEN UND SCHLIESSEN
PROC112	otaiin	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	3	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	DANACH · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH · EIN KLEINER SCHOEPFBECHER
PROC113	qokar	OK+AR	ANSETZEN · QUELLE	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	ANSETZEN · QUELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AUS DER QUELLE ANSETZEN
PROC114	solshedy	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	WEITER · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ WEITERHALTEN UND SCHLIESSEN
PROC115	ls	OL	FORTSETZEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	WEITERARBEITEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITERARBEITEN
PROC116	lchy	L+CH+Y	LEITEN · ENTNEHMEN · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · ENTNEHMEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN LEITEN UND ENTNEHMEN
PROC117	qcthey	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN
PROC118	lcheey	L+EE+Y	LEITEN · LANG · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	DEN POSTEN LAENGER LEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER LEITEN
PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLLSTAENDIG · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	DEN GANZEN POSTEN ANSETZEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	VOLLSTAENDIG ANSETZEN UND SCHLIESSEN
PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	8	WH02,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	LEITEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	LEITEN · UMSETZEN · SCHLUSS
PROC121	lar	L+AR	LEITEN · QUELLE	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · QUELLE	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AUS DER QUELLE LEITEN
PROC122	tshey	SH+E+Y	HALTEN · KURZ · POSTEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	HALTEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ HALTEN
PROC123	lchedar	L+CHD+AR	LEITEN · UMSETZEN · QUELLE	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · UMSETZEN · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AUS DER QUELLE LEITEN UND UMSETZEN
PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · PROBE	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · PROBE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZE PROBE ENTNEHMEN
PROC125	pchedy	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	EINBRINGEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	EINBRINGEN UMSETZEN UND SCHLIESSEN
PROC126	rsheal	R+SH+E+AL	KUEHL · HALTEN · KURZ · ZIELSTELLE	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	KUEHLEN · HALTEN · EIN KURZER ARBEITSGANG · ZIELSTELLE	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE KURZ KUEHL HALTEN
PROC127	daldy	AL+DY	ZIELSTELLE · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	ZIELSTELLE · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	AN DER ZIELSTELLE SCHLIESSEN
PROC128	rshedy	R+SHED+DY	KUEHL · RUHEN · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	KUEHLEN · STEHENLASSEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KUEHL RUHEN LASSEN UND SCHLIESSEN
PROC129	qoteedy	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS
PROC130	lochedy	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLIESSEN	1	WH02	1	HOW	READ_ROOT_COMPOSITION	YES	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DURCHLEITEN UND SCHLIESSEN
PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	3	WH03,WH04	2	HOW	READ_SHARED_CORE	NO	DANACH · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH · ZIELSTELLE
PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLIESSEN	1	WH03	1	HOW	READ_ROOT_COMPOSITION	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LANG ERWAERMEN UND SCHLIESSEN
