reading	model	permission_paragraph	permission_witness	no_permission_paragraph	no_permission_witness	decision	all_shared_atom_conflicts	merged_prefix_conflicts
IT2a	M	f28v|f28v.6-f28v.6	21	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:ka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	21	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=c;OA:iin!=har	
IT2a	M	f28v|f28v.6-f28v.6	21	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=ch;OA:iin!=ar	
IT2a	M	f28v|f28v.6-f28v.6	21	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=cha;OA:iin!=r	
IT2a	M	f31r|f31r.16-f31r.16	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	0	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=c;OA:hy!=har;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	0	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=ch;OA:hy!=ar;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	0	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=cha;OA:hy!=r;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	1	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=c;OA:y!=har;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	1	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=ch;OA:y!=ar;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	1	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=cha;OA:y!=r;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	2	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	2	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	2	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=c;OA:hy!=har;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	2	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=ch;OA:hy!=ar;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	2	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=cha;OA:hy!=r;OB:t!=ain	
IT2a	M	f31r|f31r.16-f31r.16	3	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	3	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	3	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;OA:thy!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	3	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:c!=ch;OA:thy!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	3	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:c!=cha;OA:thy!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	4	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	4	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	4	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=c;OA:hy!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	4	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=ch;OA:hy!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	4	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:ct!=cha;OA:hy!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	5	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	5	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	5	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=c;OA:y!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	5	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=ch;OA:y!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	5	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:cth!=cha;OA:y!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	6	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	6	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	6	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:ic!=c;OA:thy!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	6	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:ic!=ch;OA:thy!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	6	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:ic!=cha;OA:thy!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	7	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	7	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	7	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=c;OA:hy!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	7	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=ch;OA:hy!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	7	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:ict!=cha;OA:hy!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	8	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:o!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	8	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:o!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	8	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:o!=dor;S:iic!=c;OA:thy!=har;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	8	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:o!=dor;S:iic!=ch;OA:thy!=ar;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	8	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:o!=dor;S:iic!=cha;OA:thy!=r;OB:teo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	9	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	9	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	9	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=c;OA:thy!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	9	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=ch;OA:thy!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	9	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=cha;OA:thy!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	10	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	10	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	10	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=c;OA:thy!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	10	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=ch;OA:thy!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	10	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=cha;OA:thy!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	11	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	11	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	11	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=c;OA:hy!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	11	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=ch;OA:hy!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	11	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=cha;OA:hy!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	12	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	12	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	12	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;OA:thy!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	12	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=ch;OA:thy!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	12	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=cha;OA:thy!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	13	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	13	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	13	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=c;OA:hy!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	13	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=ch;OA:hy!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	13	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=cha;OA:hy!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	14	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	14	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	14	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=c;OA:y!=har;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	14	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=ch;OA:y!=ar;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	14	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=cha;OA:y!=r;OB:eor!=ain	
IT2a	M	f31r|f31r.16-f31r.16	15	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	15	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	15	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;OA:thy!=har	
IT2a	M	f31r|f31r.16-f31r.16	15	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=ch;OA:thy!=ar	
IT2a	M	f31r|f31r.16-f31r.16	15	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=cha;OA:thy!=r	
IT2a	M	f31r|f31r.16-f31r.16	16	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	16	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	16	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=c;OA:hy!=har	
IT2a	M	f31r|f31r.16-f31r.16	16	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=ch;OA:hy!=ar	
IT2a	M	f31r|f31r.16-f31r.16	16	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=cha;OA:hy!=r	
IT2a	M	f31r|f31r.16-f31r.16	17	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	17	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	17	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=c;OA:y!=har	
IT2a	M	f31r|f31r.16-f31r.16	17	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=ch;OA:y!=ar	
IT2a	M	f31r|f31r.16-f31r.16	17	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=cha;OA:y!=r	
IT2a	M	f31r|f31r.16-f31r.16	18	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	18	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	18	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=c;OA:thy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	18	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=ch;OA:thy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	18	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=cha;OA:thy!=r	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	19	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	19	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	19	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=c;OA:hy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	19	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=ch;OA:hy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	19	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=cha;OA:hy!=r	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	20	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	20	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	20	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=c;OA:thy!=har	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	20	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=ch;OA:thy!=ar	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	20	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=cha;OA:thy!=r	OB/OC
IT2a	M	f31r|f31r.16-f31r.16	21	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	21	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	21	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;OA:thy!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	21	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=ch;OA:thy!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	21	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=cha;OA:thy!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	22	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	22	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	22	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=c;OA:hy!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	22	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=ch;OA:hy!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	22	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=cha;OA:hy!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	23	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	23	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:cth!=hod;OA:y!=eey	
IT2a	M	f31r|f31r.16-f31r.16	23	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=c;OA:y!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	23	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=ch;OA:y!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	23	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:cth!=cha;OA:y!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	24	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	24	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	24	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=c;OA:thy!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	24	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=ch;OA:thy!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	24	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ic!=cha;OA:thy!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	25	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ict!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	25	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ict!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	25	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=c;OA:hy!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	25	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=ch;OA:hy!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	25	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ict!=cha;OA:hy!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	26	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:iic!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	26	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:iic!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	26	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=c;OA:thy!=har;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	26	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=ch;OA:thy!=ar;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	26	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:iic!=cha;OA:thy!=r;OB:e!=ain	
IT2a	M	f31r|f31r.16-f31r.16	27	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:c!=cho;OA:thy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	27	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:c!=hod;OA:thy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	27	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;OA:thy!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	27	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=ch;OA:thy!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	27	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:c!=cha;OA:thy!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	28	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:ct!=cho;OA:hy!=rly	
IT2a	M	f31r|f31r.16-f31r.16	28	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:ct!=hod;OA:hy!=eey	
IT2a	M	f31r|f31r.16-f31r.16	28	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=c;OA:hy!=har;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	28	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=ch;OA:hy!=ar;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	28	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ot!=dor;S:ct!=cha;OA:hy!=r;OB:eo!=ain	
IT2a	M	f31r|f31r.16-f31r.16	29	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ot!=sam;S:cth!=cho;OA:y!=rly	
IT2a	M	f31r|f31r.16-f31r.16	29	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ot!=okc;S:cth!=hod;OA:y!=eey	
