reading	paragraph	leaf	model	groups	characters	status	reasons	nodes	witnesses
ZL3b	f99v|f99v.37-f99v.43	99	M	43	234	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f99v|f99v.37-f99v.43	99	D	43	234	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9r|f9r.1-f9r.5	9	M	48	221	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9r|f9r.1-f9r.5	9	D	48	221	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9r|f9r.6-f9r.10	9	M	37	202	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9r|f9r.6-f9r.10	9	D	37	202	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9v|f9v.1-f9v.4	9	M	38	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9v|f9v.1-f9v.4	9	D	38	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9v|f9v.5-f9v.12	9	M	48	229	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f9v|f9v.5-f9v.12	9	D	48	229	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f100r|f100r.12-f100r.15	100	M	36	203	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f100r|f100r.12-f100r.15	100	D	36	203	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f100r|f100r.22-f100r.27	100	M	56	305	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f100r|f100r.22-f100r.27	100	D	56	305	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f100v|f100v.14-f100v.22	100	M	76	409	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f100v|f100v.14-f100v.22	100	D	76	409	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f102r1|f102r1.3-f102r1.6	102	M	29	175	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f102r1|f102r1.3-f102r1.6	102	D	29	175	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f102r1|f102r1.8-f102r1.11	102	M	33	189	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102r1|f102r1.8-f102r1.11	102	D	33	189	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102r1|f102r1.13-f102r1.17	102	M	43	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102r1|f102r1.13-f102r1.17	102	D	43	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v1|f102v1.7-f102v1.12	102	M	56	284	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f102v1|f102v1.7-f102v1.12	102	D	56	284	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f102v1|f102v1.13-f102v1.14	102	M	15	72	CAPACITY_CONTRADICTION	more_than_6_initial_characters	0	0
IT2a	f102v1|f102v1.13-f102v1.14	102	D	15	72	CAPACITY_CONTRADICTION	more_than_6_initial_characters	0	0
IT2a	f102v1|f102v1.19-f102v1.24	102	M	46	251	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v1|f102v1.19-f102v1.24	102	D	46	251	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v2|f102v2.17-f102v2.23	102	M	67	314	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v2|f102v2.17-f102v2.23	102	D	67	314	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v2|f102v2.30-f102v2.36	102	M	69	327	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v2|f102v2.30-f102v2.36	102	D	69	327	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f102v2|f102v2.37-f102v2.39	102	M	25	114	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f102v2|f102v2.37-f102v2.39	102	D	25	114	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.1-f103r.4	103	M	51	246	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f103r|f103r.1-f103r.4	103	D	51	246	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f103r|f103r.5-f103r.7	103	M	32	166	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f103r|f103r.5-f103r.7	103	D	32	166	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f103r|f103r.8-f103r.12	103	M	63	302	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103r|f103r.8-f103r.12	103	D	63	302	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103r|f103r.13-f103r.15	103	M	30	150	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.13-f103r.15	103	D	30	150	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.16-f103r.17	103	M	21	105	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.16-f103r.17	103	D	21	105	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.18-f103r.20	103	M	29	158	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.18-f103r.20	103	D	29	158	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.21-f103r.23	103	M	28	152	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.21-f103r.23	103	D	28	152	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.24-f103r.26	103	M	31	157	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.24-f103r.26	103	D	31	157	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.27-f103r.29	103	M	28	159	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.27-f103r.29	103	D	28	159	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.30-f103r.32	103	M	28	160	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.30-f103r.32	103	D	28	160	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.33-f103r.34	103	M	13	78	CAPACITY_CONTRADICTION	more_than_72_characters;group_longer_than_9	0	0
IT2a	f103r|f103r.33-f103r.34	103	D	13	78	CAPACITY_CONTRADICTION	more_than_72_characters;group_longer_than_9	0	0
IT2a	f103r|f103r.35-f103r.36	103	M	18	98	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.35-f103r.36	103	D	18	98	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.37-f103r.39	103	M	24	145	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.37-f103r.39	103	D	24	145	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.40-f103r.42	103	M	26	137	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103r|f103r.40-f103r.42	103	D	26	137	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103r|f103r.43-f103r.44	103	M	16	85	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f103r|f103r.43-f103r.44	103	D	16	85	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f103r|f103r.45-f103r.47	103	M	26	146	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters	0	0
IT2a	f103r|f103r.45-f103r.47	103	D	26	146	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters	0	0
IT2a	f103r|f103r.48-f103r.51	103	M	36	187	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.48-f103r.51	103	D	36	187	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.52-f103r.54	103	M	25	140	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103r|f103r.52-f103r.54	103	D	25	140	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.1-f103v.4	103	M	43	207	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.1-f103v.4	103	D	43	207	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.5-f103v.8	103	M	39	209	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.5-f103v.8	103	D	39	209	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.9-f103v.11	103	M	28	143	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.9-f103v.11	103	D	28	143	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.12-f103v.13	103	M	23	111	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.12-f103v.13	103	D	23	111	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.14-f103v.16	103	M	30	157	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.14-f103v.16	103	D	30	157	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.17-f103v.19	103	M	28	153	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.17-f103v.19	103	D	28	153	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.20-f103v.26	103	M	71	336	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.20-f103v.26	103	D	71	336	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.27-f103v.29	103	M	28	144	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.27-f103v.29	103	D	28	144	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.30-f103v.32	103	M	28	146	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.30-f103v.32	103	D	28	146	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.33-f103v.36	103	M	35	180	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.33-f103v.36	103	D	35	180	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.37-f103v.38	103	M	18	80	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103v|f103v.37-f103v.38	103	D	18	80	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f103v|f103v.39-f103v.42	103	M	39	181	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.39-f103v.42	103	D	39	181	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.43-f103v.46	103	M	39	188	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f103v|f103v.43-f103v.46	103	D	39	188	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.1-f104r.4	104	M	41	236	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.1-f104r.4	104	D	41	236	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.5-f104r.9	104	M	49	259	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.5-f104r.9	104	D	49	259	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.10-f104r.11	104	M	20	103	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.10-f104r.11	104	D	20	103	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.12-f104r.15	104	M	41	216	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.12-f104r.15	104	D	41	216	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.16-f104r.18	104	M	25	162	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.16-f104r.18	104	D	25	162	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.19-f104r.21	104	M	29	154	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.19-f104r.21	104	D	29	154	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.22-f104r.26	104	M	50	255	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.22-f104r.26	104	D	50	255	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.27-f104r.29	104	M	32	167	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.27-f104r.29	104	D	32	167	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.30-f104r.33	104	M	41	256	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.30-f104r.33	104	D	41	256	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.34-f104r.35	104	M	19	112	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.34-f104r.35	104	D	19	112	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104r|f104r.36-f104r.38	104	M	25	148	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters	0	0
IT2a	f104r|f104r.36-f104r.38	104	D	25	148	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters	0	0
IT2a	f104r|f104r.39-f104r.42	104	M	35	184	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.39-f104r.42	104	D	35	184	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.43-f104r.45	104	M	31	167	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104r|f104r.43-f104r.45	104	D	31	167	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.1-f104v.5	104	M	50	285	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104v|f104v.1-f104v.5	104	D	50	285	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104v|f104v.6-f104v.7	104	M	24	124	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f104v|f104v.6-f104v.7	104	D	24	124	CAPACITY_CONTRADICTION	more_than_72_characters	0	0
IT2a	f104v|f104v.8-f104v.11	104	M	44	244	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.8-f104v.11	104	D	44	244	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.12-f104v.14	104	M	31	176	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.12-f104v.14	104	D	31	176	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.15-f104v.18	104	M	41	248	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.15-f104v.18	104	D	41	248	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.19-f104v.21	104	M	31	179	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.19-f104v.21	104	D	31	179	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.22-f104v.26	104	M	48	282	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.22-f104v.26	104	D	48	282	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.27-f104v.28	104	M	22	113	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104v|f104v.27-f104v.28	104	D	22	113	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f104v|f104v.29-f104v.31	104	M	31	174	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.29-f104v.31	104	D	31	174	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.32-f104v.34	104	M	34	178	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.32-f104v.34	104	D	34	178	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.35-f104v.36	104	M	16	101	CAPACITY_CONTRADICTION	more_than_72_characters;group_longer_than_9	0	0
IT2a	f104v|f104v.35-f104v.36	104	D	16	101	CAPACITY_CONTRADICTION	more_than_72_characters;group_longer_than_9	0	0
IT2a	f104v|f104v.37-f104v.40	104	M	48	224	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.37-f104v.40	104	D	48	224	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.41-f104v.44	104	M	38	219	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f104v|f104v.41-f104v.44	104	D	38	219	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.1-f105r.5	105	M	56	290	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.1-f105r.5	105	D	56	290	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.6-f105r.9	105	M	35	198	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.6-f105r.9	105	D	35	198	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.10-f105r.10	105	M	4	19	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f105r|f105r.10-f105r.10	105	D	4	19	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
IT2a	f105r|f105r.11-f105r.13	105	M	32	174	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.11-f105r.13	105	D	32	174	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.14-f105r.16	105	M	30	160	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.14-f105r.16	105	D	30	160	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.17-f105r.23	105	M	72	392	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.17-f105r.23	105	D	72	392	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.24-f105r.25	105	M	19	103	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.24-f105r.25	105	D	19	103	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.26-f105r.27	105	M	19	90	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.26-f105r.27	105	D	19	90	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.28-f105r.30	105	M	31	179	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.28-f105r.30	105	D	31	179	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.31-f105r.34	105	M	44	208	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.31-f105r.34	105	D	44	208	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
IT2a	f105r|f105r.35-f105r.36	105	M	24	116	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.35-f105r.36	105	D	24	116	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
IT2a	f105r|f105r.37-f105r.37	105	M	4	24	EXHAUSTED		1095	0
IT2a	f105r|f105r.37-f105r.37	105	D	4	24	EXHAUSTED		261	0
IT2a	f105v|f105v.1-f105v.4	105	M	40	235	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
