event_id	page	record	statement_id	locus	owner_sequence	card_no	surface	component_recipe	atomic_reading_de	station_clause_de	global_flow_claim	surface_owner_boundary_unchanged
E255	f83r	B3	B3-S012	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	Am unteren Korbgefaess: Den Ansatz absetzen lassen und den Schritt schliessen.	NONE	YES
E256	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	Am unteren Korbgefaess: Nach Mass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E257	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC069	chkain	K+AIN	ZUGEBEN · PORTION	Am unteren Korbgefaess: Nach Mass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E258	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC117	shcthey	CTH+E+Y	BEREITEN · KURZ · DIES	Am unteren Korbgefaess: Nach Mass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E259	f83r	B3	B3-S013	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	Am unteren Korbgefaess: Nach Mass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E260	f83r	B3	B3-S014	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC138	okair	OK+AIR	ANSETZEN · WASSER	Am unteren Korbgefaess: Wasser ansetzen, laenger halten und den Schritt schliessen.	NONE	YES
E261	f83r	B3	B3-S014	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC139	sheedy	SH+EE+DY	HALTEN · LANG · SCHLUSS	Am unteren Korbgefaess: Wasser ansetzen, laenger halten und den Schritt schliessen.	NONE	YES
E262	f83r	B3	B3-S015	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	Am unteren Korbgefaess: Weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E263	f83r	B3	B3-S016	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION > B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC140	lo	L+O	WEITERLEITEN · ARBEITSGANG	[Lokaler Wechsel innerhalb der Aussage: B3_LOWER_MARGIN_BASKET_VESSEL_STATION > B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang weiterleiten; dann ansetzen und umsetzen; den Schritt schliessen.	NONE	YES
E264	f83r	B3	B3-S016	f83r.14	B3_LOWER_MARGIN_BASKET_VESSEL_STATION > B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC091	qokchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	[Lokaler Wechsel innerhalb der Aussage: B3_LOWER_MARGIN_BASKET_VESSEL_STATION > B3_MARGIN_TO_MAIN_GAP_UNRESOLVED] Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang weiterleiten; dann ansetzen und umsetzen; den Schritt schliessen.	NONE	YES
E265	f83r	B3	B3-S017	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Laenger ansetzen; den Schritt schliessen.	NONE	YES
E266	f83r	B3	B3-S018	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Absetzen lassen; den Schritt schliessen.	NONE	YES
E267	f83r	B3	B3-S019	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC141	qokshedy	OK+SH+E+DY	ANSETZEN · HALTEN · KURZ · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Kurz ansetzen und halten; den Schritt schliessen.	NONE	YES
E268	f83r	B3	B3-S020	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC055	dal	AL	ZIEL	Im bildlich unverbundenen Zwischenabschnitt: Am Ziel weiterleiten, umsetzen und den Schritt schliessen.	NONE	YES
E269	f83r	B3	B3-S020	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Am Ziel weiterleiten, umsetzen und den Schritt schliessen.	NONE	YES
E270	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E271	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC014	shcthy	CTH+Y	BEREITEN · DIES	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E272	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC055	dal	AL	ZIEL	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E273	f83r	B3	B3-S021	f83r.14	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC019	sy	Y	DIES	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E274	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC009	saiin	AIIN	MASS	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E275	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC142	shedal	SHED+AL	ABSETZEN · ZIEL	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E276	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC143	shecthy	SH+E+CTH+Y	HALTEN · KURZ · BEREITEN · DIES	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E277	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC019	chey	Y	DIES	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E278	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC055	tal	AL	ZIEL	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E279	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC014	shcthy	CTH+Y	BEREITEN · DIES	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E280	f83r	B3	B3-S021	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC144	dalchdy	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Nach Mass ansetzen und den Posten bereitet halten. Am Ziel nach Mass absetzen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, am Ziel erneut bereitet halten, umsetzen und schliessen.	NONE	YES
E281	f83r	B3	B3-S022	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC145	qotchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Danach umsetzen; den Schritt schliessen.	NONE	YES
E282	f83r	B3	B3-S023	f83r.15	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E283	f83r	B3	B3-S024	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC076	tchedy	CHD+DY	UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Umsetzen; den Schritt schliessen.	NONE	YES
E284	f83r	B3	B3-S025	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Ansetzen und umsetzen; den Schritt schliessen.	NONE	YES
E285	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC146	cheedar	EE+AR	LANG · QUELLE	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E286	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC147	chldaiin	L+AIIN	WEITERLEITEN · MASS	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E287	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC042	chedy	CHD+Y	UMSETZEN · DIES	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E288	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E289	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC014	checthy	CTH+Y	BEREITEN · DIES	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E290	f83r	B3	B3-S026	f83r.16	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC148	chealror	AL+R+OR	ZIEL · KUEHLEN · ANSATZ	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E291	f83r	B3	B3-S026	f83r.20	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR	PROC098	solkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	[Lokaler Wechsel innerhalb der Aussage: B3_MARGIN_TO_MAIN_GAP_UNRESOLVED > B3_MAIN_ARCH_LINKED_PAIR] Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Mass weiterleiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz am Ziel kuehlen, laenger auffangen und schliessen.	NONE	YES
E292	f83r	B3	B3-S027	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Danach laenger; den Schritt schliessen.	NONE	YES
E293	f83r	B3	B3-S028	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E294	f83r	B3	B3-S028	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E295	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC013	sol	OL	FORTSETZEN	Am durch den Bogen verbundenen Hauptpaar: Fortsetzen; dann vollstaendig den laufenden Posten anwenden; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E296	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC149	cheeety	EEE+T+Y	VOLL · ANWENDEN · DIES	Am durch den Bogen verbundenen Hauptpaar: Fortsetzen; dann vollstaendig den laufenden Posten anwenden; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E297	f83r	B3	B3-S029	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Fortsetzen; dann vollstaendig den laufenden Posten anwenden; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E298	f83r	B3	B3-S030	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC008	qoky	OK+Y	ANSETZEN · DIES	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Mass ansetzen, Wasser innerhalb dieses Besitzerpaares umsetzen; danach nochmals umsetzen und schliessen.	NONE	YES
E299	f83r	B3	B3-S030	f83r.20	B3_MAIN_ARCH_LINKED_PAIR	PROC009	saiin	AIIN	MASS	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Mass ansetzen, Wasser innerhalb dieses Besitzerpaares umsetzen; danach nochmals umsetzen und schliessen.	NONE	YES
E300	f83r	B3	B3-S030	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC150	schedair	CHD+AIR	UMSETZEN · WASSER	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Mass ansetzen, Wasser innerhalb dieses Besitzerpaares umsetzen; danach nochmals umsetzen und schliessen.	NONE	YES
E301	f83r	B3	B3-S030	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC145	otchedy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Mass ansetzen, Wasser innerhalb dieses Besitzerpaares umsetzen; danach nochmals umsetzen und schliessen.	NONE	YES
E302	f83r	B3	B3-S031	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger ansetzen; den Schritt schliessen.	NONE	YES
E303	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC151	chedain	CHD+AIN	UMSETZEN · PORTION	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Mass, anschliessend nochmals nach Mass und den folgenden Kurzschritt schliessen.	NONE	YES
E304	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Mass, anschliessend nochmals nach Mass und den folgenden Kurzschritt schliessen.	NONE	YES
E305	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC152	qotedaiin	OT+E+AIIN	DANACH · KURZ · MASS	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Mass, anschliessend nochmals nach Mass und den folgenden Kurzschritt schliessen.	NONE	YES
E306	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC112	otaiin	OT+AIIN	DANACH · MASS	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Mass, anschliessend nochmals nach Mass und den folgenden Kurzschritt schliessen.	NONE	YES
E307	f83r	B3	B3-S032	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Eine Portion und dann den laufenden Posten umsetzen; danach kurz nach Mass, anschliessend nochmals nach Mass und den folgenden Kurzschritt schliessen.	NONE	YES
E308	f83r	B3	B3-S033	f83r.22	B3_MAIN_ARCH_LINKED_PAIR	PROC108	ldy	L+DY	WEITERLEITEN · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Weiterleiten; den Schritt schliessen.	NONE	YES
E309	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC097	soiiin	O+IIN	ARBEITSGANG · STUFE	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E310	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC014	checthy	CTH+Y	BEREITEN · DIES	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E311	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC004	chety	T+Y	ANWENDEN · DIES	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E312	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC112	otaiin	OT+AIIN	DANACH · MASS	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E313	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC153	olsaly	OL+AL+Y	FORTSETZEN · ZIEL · DIES	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E314	f83r	B3	B3-S034	f83r.24	B3_MAIN_ARCH_LINKED_PAIR	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Den Arbeitsgang bis zur Stufe fuehren; den Posten bereitet halten und anwenden; danach nach Mass am Ziel weiterfuehren, absetzen und schliessen.	NONE	YES
E315	f83r	B4	B4-S001	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	[Station B4_MAIN_ARCH_LINKED_PAIR] Am zweiten durch den Bogen verbundenen Hauptpaar: Laenger ansetzen und den Schritt schliessen.	NONE	YES
E316	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC154	qolchey	OL+Y	FORTSETZEN · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten fortsetzen; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E317	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten fortsetzen; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E318	f83r	B4	B4-S002	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten fortsetzen; dann ihn laenger ansetzen; dann kurz ansetzen; den Schritt schliessen.	NONE	YES
E319	f83r	B4	B4-S003	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E320	f83r	B4	B4-S003	f83r.25	B4_MAIN_ARCH_LINKED_PAIR	PROC131	otal	OT+AL	DANACH · ZIEL	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E321	f83r	B4	B4-S003	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC065	otchey	OT+Y	DANACH · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E322	f83r	B4	B4-S003	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E323	f83r	B4	B4-S003	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC008	qoky	OK+Y	ANSETZEN · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E324	f83r	B4	B4-S003	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC013	tol	OL	FORTSETZEN	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E325	f83r	B4	B4-S003	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den Posten umsetzen; danach zum Ziel und zum naechsten Posten wechseln; diesen laenger ansetzen, weiter ansetzen, fortsetzen, absetzen und schliessen.	NONE	YES
E326	f83r	B4	B4-S004	f83r.26	B4_MAIN_ARCH_LINKED_PAIR	PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN · DIES · BEFESTIGEN · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Den laufenden Posten ansetzen und befestigen; den Schritt schliessen.	NONE	YES
E327	f83r	B4	B4-S005	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	PROC156	dain	AIN	PORTION	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	NONE	YES
E328	f83r	B4	B4-S005	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	NONE	YES
E329	f83r	B4	B4-S005	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Eine Portion als laufenden Posten umsetzen, laenger ansetzen und den Schritt schliessen.	NONE	YES
E330	f83r	B4	B4-S006	f83r.27	B4_MAIN_ARCH_LINKED_PAIR	PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · KURZ · SCHLUSS	Am zweiten durch den Bogen verbundenen Hauptpaar: Kurz durch den Durchlass halten; den Schritt schliessen.	NONE	YES
