source_group_id	unit_id	page	visible_surface	atom_sequence_recovered	clause_shape_recovered	source_slots_recovered	short_dictionary_readback_de	combined_reverse_readback_de	component_status	owner_status	rich_source_status	structural_readback_complete
E154	B1-S016	f81v	qol	OL	C02	ORDER	fortsetzen	C02 ORDER: fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E155	B1-S016	f81v	cheedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E156	B1-S017	f81v	sal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E157	B1-S017	f81v	teol	E+OL	C02	ORDER>GRADE	kurz weiterleiten	C02 ORDER>GRADE: kurz weiterleiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E158	B1-S017	f81v	dchdy	CHD+CLOSE	C08	ACTION>CLOSE	weitergeführten Posten überführen; Schluss	C08 ACTION>CLOSE: weitergeführten Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E159	B1-S018	f81v	ly	L+Y	C01	LEARNED_OR_LOCAL_BODY>REFERENT	aktuellen Posten abführen	C01 LEARNED_OR_LOCAL_BODY>REFERENT: aktuellen Posten abführen	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E160	B1-S018	f81v	dsheol	SH+E+OL	C02	ORDER>ACTION>GRADE	kurz weiter ruhen lassen	C02 ORDER>ACTION>GRADE: kurz weiter ruhen lassen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E161	B1-S018	f81v	oiiin	IIN	C10	QUANTITY_OR_STAGE	Sollstufe	C10 QUANTITY_OR_STAGE: Sollstufe	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E162	B1-S018	f81v	olkeedy	SOLK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger sammeln; Schluss	C03 ACTION>GRADE>CLOSE: länger sammeln; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E163	B1-S019	f81v	tedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E164	B1-S020	f81v	cheky	CHK+E+Y	C03	ACTION>GRADE>REFERENT	kurz wärmen	C03 ACTION>GRADE>REFERENT: kurz wärmen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E165	B1-S020	f81v	shckhedy	CKHE+CLOSE	C08	ACTION>CLOSE	seihen; Schluss	C08 ACTION>CLOSE: seihen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E166	B1-S021	f81v	chal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E167	B2-S001	f82r	dchedy	CHD+CLOSE	C08	ACTION>CLOSE	Posten überführen; Schluss	C08 ACTION>CLOSE: Posten überführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E168	B2-S002	f82r	qolchedy	OL+CHD+CLOSE	C02	ORDER>ACTION>CLOSE	weiterüberführen; Schluss	C02 ORDER>ACTION>CLOSE: weiterüberführen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E169	B2-S003	f82r	qokain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E170	B2-S003	f82r	dy	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E171	B2-S003	f82r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E172	B2-S004	f82r	qokal	OK+AL	C04	ACTION>TARGET	dort ansetzen	C04 ACTION>TARGET: dort ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E173	B2-S004	f82r	lcheckhy	L+CKH+Y	C01	LEARNED_OR_LOCAL_BODY>ACTION>REFERENT	Ausgangsdurchlass	C01 LEARNED_OR_LOCAL_BODY>ACTION>REFERENT: Ausgangsdurchlass	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E174	B2-S004	f82r	lched	L+CHD	C01	LEARNED_OR_LOCAL_BODY>ACTION	abführen	C01 LEARNED_OR_LOCAL_BODY>ACTION: abführen	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E175	B2-S004	f82r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E176	B2-S004	f82r	lcheckhedy	L+CKHE+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abseihen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abseihen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E177	B2-S005	f82r	qokaly	OK+AL+Y	C04	ACTION>TARGET>REFERENT	dies dort ansetzen	C04 ACTION>TARGET>REFERENT: dies dort ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E178	B2-S005	f82r	solkaiin	SOLK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	bis Sollmass sammeln	C06 ACTION>QUANTITY_OR_STAGE: bis Sollmass sammeln	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E179	B2-S005	f82r	chckhy	CKH+Y	C07	ACTION>REFERENT	durchleiten	C07 ACTION>REFERENT: durchleiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E180	B2-S005	f82r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E181	B2-S005	f82r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E182	B2-S005	f82r	octheol	CTH+OL	C02	ORDER>ACTION	bereitgestellten Gang fortsetzen	C02 ORDER>ACTION: bereitgestellten Gang fortsetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E183	B2-S005	f82r	chkeey	CHK+EE+Y	C03	ACTION>GRADE>REFERENT	diesen Posten länger warm halten	C03 ACTION>GRADE>REFERENT: diesen Posten länger warm halten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E184	B2-S005	f82r	ldy	L+CLOSE	C01	LEARNED_OR_LOCAL_BODY>CLOSE	abziehen; Ende	C01 LEARNED_OR_LOCAL_BODY>CLOSE: abziehen; Ende	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E185	B2-S006	f82r	oteey	OT+EE+Y	C02	ORDER>GRADE>REFERENT	langer Folgeposten	C02 ORDER>GRADE>REFERENT: langer Folgeposten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E186	B2-S006	f82r	qokal	OK+AL	C04	ACTION>TARGET	dort ansetzen	C04 ACTION>TARGET: dort ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E187	B2-S006	f82r	sheckhy	CKH+E+Y	C03	ACTION>GRADE>REFERENT	kurz durchleiten	C03 ACTION>GRADE>REFERENT: kurz durchleiten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E188	B2-S006	f82r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E189	B2-S007	f82r	dshedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E190	B2-S008	f82r	sotaiin	OT+AIIN	C02	ORDER>QUANTITY_OR_STAGE	Folgemaß	C02 ORDER>QUANTITY_OR_STAGE: Folgemaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E191	B2-S008	f82r	qokar	OK+AR	C05	ACTION>SOURCE_OR_PREPARATION	daraus ansetzen	C05 ACTION>SOURCE_OR_PREPARATION: daraus ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E192	B2-S008	f82r	shedy	SHED+E+CLOSE	C03	ACTION>GRADE>CLOSE	kurz absetzen lassen; Schluss	C03 ACTION>GRADE>CLOSE: kurz absetzen lassen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E193	B2-S009	f82r	solshedy	OL+SHED+CLOSE	C02	ORDER>ACTION>CLOSE	weiter absetzen; Schluss	C02 ORDER>ACTION>CLOSE: weiter absetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E194	B2-S010	f82r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E195	B2-S010	f82r	qoky	OK+Y	C07	ACTION>REFERENT	aktuellen Posten ansetzen	C07 ACTION>REFERENT: aktuellen Posten ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E196	B2-S010	f82r	ls	L	C01	LEARNED_OR_LOCAL_BODY	Durchlassöffnung	C01 LEARNED_OR_LOCAL_BODY: Durchlassöffnung	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E197	B2-S010	f82r	cheey	CHEEY	C01	LEARNED_OR_LOCAL_BODY	klarer Auszug	C01 LEARNED_OR_LOCAL_BODY: klarer Auszug	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E198	B2-S011	f82r	okain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E199	B2-S011	f82r	char	AR	C09	SOURCE_OR_PREPARATION	aus dem Ansatz	C09 SOURCE_OR_PREPARATION: aus dem Ansatz	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E200	B2-S011	f82r	okain	OK+AIN	C06	ACTION>QUANTITY_OR_STAGE	eine Portion zugeben	C06 ACTION>QUANTITY_OR_STAGE: eine Portion zugeben	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E201	B2-S011	f82r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E202	B2-S012	f82r	lchy	L+Y	C01	LEARNED_OR_LOCAL_BODY>REFERENT	abziehen	C01 LEARNED_OR_LOCAL_BODY>REFERENT: abziehen	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E203	B2-S012	f82r	cheey	CHEEY	C01	LEARNED_OR_LOCAL_BODY	klarer Auszug	C01 LEARNED_OR_LOCAL_BODY: klarer Auszug	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E204	B2-S012	f82r	qcthey	CTH+E+Y	C03	ACTION>GRADE>REFERENT	kurz bereithalten	C03 ACTION>GRADE>REFERENT: kurz bereithalten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E205	B2-S012	f82r	qokeey	OK+EE+Y	C03	ACTION>GRADE>REFERENT	länger ansetzen	C03 ACTION>GRADE>REFERENT: länger ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E206	B2-S012	f82r	lcheey	L+CHEEY	C01	LEARNED_OR_LOCAL_BODY	Klarlauf abfuehren	C01 LEARNED_OR_LOCAL_BODY: Klarlauf abfuehren	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E207	B2-S012	f82r	daiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E208	B2-S012	f82r	chey	Y	C12	REFERENT	dieser Posten	C12 REFERENT: dieser Posten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E209	B2-S012	f82r	qokeeedy	OK+EEE+CLOSE	C03	ACTION>GRADE>CLOSE	vollständig ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: vollständig ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E210	B2-S013	f82r	lchedy	L+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	abführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: abführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E211	B2-S014	f82r	lar	L+AR	C01	LEARNED_OR_LOCAL_BODY>SOURCE_OR_PREPARATION	von dort abfuehren	C01 LEARNED_OR_LOCAL_BODY>SOURCE_OR_PREPARATION: von dort abfuehren	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E212	B2-S015	f82r	tshey	CHEEY	C01	LEARNED_OR_LOCAL_BODY	Klarlauf zugeben	C01 LEARNED_OR_LOCAL_BODY: Klarlauf zugeben	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E213	B2-S015	f82r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E214	B2-S016	f82r	cheal	AL	C11	TARGET	dorthin	C11 TARGET: dorthin	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E215	B2-S016	f82r	lchedar	L+CHD+AR	C01	LEARNED_OR_LOCAL_BODY>ACTION>SOURCE_OR_PREPARATION	von dort abführen	C01 LEARNED_OR_LOCAL_BODY>ACTION>SOURCE_OR_PREPARATION: von dort abführen	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E216	B2-S016	f82r	ches	PARTITION	C08	ACTION	teilen	C08 ACTION: teilen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E217	B2-S016	f82r	aiin	AIIN	C10	QUANTITY_OR_STAGE	Sollmaß	C10 QUANTITY_OR_STAGE: Sollmaß	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E218	B2-S016	f82r	oteey	OT+EE+Y	C02	ORDER>GRADE>REFERENT	langer Folgeposten	C02 ORDER>GRADE>REFERENT: langer Folgeposten	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E219	B2-S016	f82r	qokaiin	OK+AIIN	C06	ACTION>QUANTITY_OR_STAGE	auf Sollmaß einstellen	C06 ACTION>QUANTITY_OR_STAGE: auf Sollmaß einstellen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E220	B2-S016	f82r	okey	OK+E+Y	C03	ACTION>GRADE>REFERENT	kurz ansetzen	C03 ACTION>GRADE>REFERENT: kurz ansetzen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E221	B2-S016	f82r	pchedy	P+CHD+CLOSE	C01	LEARNED_OR_LOCAL_BODY>ACTION>CLOSE	einführen; Schluss	C01 LEARNED_OR_LOCAL_BODY>ACTION>CLOSE: einführen; Schluss	LEARNED_BODY_PRESENT	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E222	B2-S017	f82r	rsheal	SH+E+AL	C03	ACTION>TARGET>GRADE	kurz am Ziel ruhen	C03 ACTION>TARGET>GRADE: kurz am Ziel ruhen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E223	B2-S017	f82r	daldy	AL+CLOSE	C11	TARGET>CLOSE	Nebenoeffnung; Schluss	C11 TARGET>CLOSE: Nebenoeffnung; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E224	B2-S018	f82r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E225	B2-S019	f82r	rshedy	WASH+CLOSE	C08	ACTION>CLOSE	Waschgang abschließen	C08 ACTION>CLOSE: Waschgang abschließen	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E226	B2-S020	f82r	qoteedy	OT+EE+CLOSE	C02	ORDER>GRADE>CLOSE	lange Folge; Schluss	C02 ORDER>GRADE>CLOSE: lange Folge; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
E227	B2-S021	f82r	qokeedy	OK+EE+CLOSE	C03	ACTION>GRADE>CLOSE	länger ansetzen; Schluss	C03 ACTION>GRADE>CLOSE: länger ansetzen; Schluss	PRODUCTIVE_COMPONENTS	PAGE_IMAGE_OR_RECORD_OWNER_REQUIRED_FOR_CONCRETE_NOUN	MASTER_EXEMPLAR_REQUIRED_FOR_FULL_PROSE	YES
