edition	paragraph	at	word	hypothesis
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.1|G010	shy	⟦shy⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.1|G011	daiin	Menge Γ
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G001	qotcheaiin	⟦qotcheaiin⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G002	schol	⟦schol⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G003	chol	getrocknet
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G004	cthy	Kraut
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G005	chey	⟦chey⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G006	cthold	⟦cthold⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G007	ytchor	⟦ytchor⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.2|G008	dary	⟦dary⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G001	chol	getrocknet
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G002	chol	getrocknet
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G003	kor	⟦kor⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G004	shey	erwärmen
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G005	odaiin	⟦odaiin⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G006	qotchy	zugeben
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G007	taiin	⟦taiin⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G008	s	und
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G009	she	⟦she⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G010	otey	⟦otey⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.3|G011	sy	⟦sy⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G001	ysho	⟦ysho⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G002	otshy	kalt-feucht
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G003	okaiin	Zubereitung
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G004	cthy	Kraut
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G005	oltchy	kalt-trocken
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G006	ctos	⟦ctos⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G007	shot	⟦shot⟧
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G008	sho	mit
IT2a	f29v|f29v.1-f29v.4	IT2a|f29v.4|G009	okaiin	Zubereitung
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G001	ksho	⟦ksho⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G002	cphor	⟦cphor⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G003	she	⟦she⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G004	sheaiin	⟦sheaiin⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G005	otshchor	⟦otshchor⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G006	dain	Menge Β
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G007	shckhy	⟦shckhy⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G008	s	und
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.7|G009	odan	⟦odan⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G001	otchol	⟦otchol⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G002	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G003	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G004	ctho	⟦ctho⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G005	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G006	qotaiin	abseihen
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G007	otchy	⟦otchy⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G008	d	⟦d⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.8|G009	shar	⟦shar⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G001	qotchy	zugeben
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G002	cfhy	⟦cfhy⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G003	skey	⟦skey⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G004	chocthy	⟦chocthy⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G005	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G006	cthaiin	⟦cthaiin⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.9|G007	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G001	sho	mit
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G002	keol	⟦keol⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G003	chor	Blüten
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G004	chol	getrocknet
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G005	daiin	Menge Γ
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G006	cphol	⟦cphol⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G007	cthol	⟦cthol⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G008	da	⟦da⟧
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.10|G009	ar	Anteil
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.11|G001	ol	auch
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.11|G002	sho	mit
IT2a	f32v|f32v.7-f32v.11	IT2a|f32v.11|G003	chy	Wasser
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G001	toy	⟦toy⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G002	shysho	⟦shysho⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G003	qoteey	⟦qoteey⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G004	chor	Blüten
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G005	cheeky	⟦cheeky⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G006	sheey	⟦sheey⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G007	ytey	⟦ytey⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.5|G008	daiin	Menge Γ
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G001	dshor	⟦dshor⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G002	ytchol	⟦ytchol⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G003	shy	⟦shy⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G004	o	⟦o⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G005	ocheeky	⟦ocheeky⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G006	qotchy	zugeben
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G007	otchy	⟦otchy⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.6|G008	dar	⟦dar⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G001	qotsh	⟦qotsh⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G002	oyd	⟦oyd⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G003	shol	feucht
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G004	qotshy	⟦qotshy⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G005	oyty	⟦oyty⟧
IT2a	f44r|f44r.5-f44r.7	IT2a|f44r.7|G006	chom	⟦chom⟧
