action_head	action_value_de	grade_slot	grade_value_de	argument_slot	argument_value_de	endpoint_slot	predicted_skeleton_reading_de	status	blocked_reasons	exact_recipe_type_count	event_count	register_count	registers	page_count	exact_recipes	surfaces
CHD	BEARBEITEN	NONE	NONE	AIN	ANTEIL	CLOSE	BEARBEITEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	NONE	NONE	OR	EINHEIT	OPEN	BEARBEITEN · EINHEIT	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	CHD+OR	chedor
CHD	BEARBEITEN	NONE	NONE	OR	EINHEIT	CLOSE	BEARBEITEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	NONE	NONE	OPEN	BEARBEITEN · GRAD I	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	NONE	NONE	CLOSE	BEARBEITEN · GRAD I · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	Y	POSTEN	OPEN	BEARBEITEN · GRAD I · POSTEN	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	Y	POSTEN	CLOSE	BEARBEITEN · GRAD I · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	AIIN	WERT	OPEN	BEARBEITEN · GRAD I · WERT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	AIIN	WERT	CLOSE	BEARBEITEN · GRAD I · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	AIN	ANTEIL	OPEN	BEARBEITEN · GRAD I · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	AIN	ANTEIL	CLOSE	BEARBEITEN · GRAD I · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	OR	EINHEIT	OPEN	BEARBEITEN · GRAD I · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	E	GRAD I	OR	EINHEIT	CLOSE	BEARBEITEN · GRAD I · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	NONE	NONE	OPEN	BEARBEITEN · GRAD II	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	NONE	NONE	CLOSE	BEARBEITEN · GRAD II · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	Y	POSTEN	OPEN	BEARBEITEN · GRAD II · POSTEN	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	Y	POSTEN	CLOSE	BEARBEITEN · GRAD II · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	AIIN	WERT	OPEN	BEARBEITEN · GRAD II · WERT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	AIIN	WERT	CLOSE	BEARBEITEN · GRAD II · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	AIN	ANTEIL	OPEN	BEARBEITEN · GRAD II · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	AIN	ANTEIL	CLOSE	BEARBEITEN · GRAD II · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	OR	EINHEIT	OPEN	BEARBEITEN · GRAD II · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EE	GRAD II	OR	EINHEIT	CLOSE	BEARBEITEN · GRAD II · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	NONE	NONE	OPEN	BEARBEITEN · GRAD III	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	NONE	NONE	CLOSE	BEARBEITEN · GRAD III · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	Y	POSTEN	OPEN	BEARBEITEN · GRAD III · POSTEN	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	Y	POSTEN	CLOSE	BEARBEITEN · GRAD III · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	AIIN	WERT	OPEN	BEARBEITEN · GRAD III · WERT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	AIIN	WERT	CLOSE	BEARBEITEN · GRAD III · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	AIN	ANTEIL	OPEN	BEARBEITEN · GRAD III · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	BEARBEITEN · GRAD III · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	OR	EINHEIT	OPEN	BEARBEITEN · GRAD III · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	EEE	GRAD III	OR	EINHEIT	CLOSE	BEARBEITEN · GRAD III · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	CHD_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	NONE	NONE	NONE	NONE	OPEN	EINSTELLEN	ATTESTED_MULTI_REGISTER	NONE	5	16	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	10	T|T+AL|T+AL+AM_ADDR|T+AR|T+OL	t|tal|talam|tar|tchol|tol
T	EINSTELLEN	NONE	NONE	NONE	NONE	CLOSE	EINSTELLEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	NONE	NONE	Y	POSTEN	OPEN	EINSTELLEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	12	16	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	13	L+T+AR+Y|OL+T+Y|T+AL+O+D_ADDR+Y|T+AL+Y|T+O+AIR+Y|T+Y|Y+T|Y+T+AL|Y+T+AR|Y+T+O|Y+T+O+IIN|Y+T+OL	chety|ltary|oltchy|talody|taly|tchy|toairy|tshy|yt|ytal|ytar|yto|ytoiin|ytol
T	EINSTELLEN	NONE	NONE	Y	POSTEN	CLOSE	EINSTELLEN · POSTEN · SCHLUSS	ATTESTED_LOCAL	NONE	1	1	1	CELESTIAL	1	Y+T+O+DY	ytody
T	EINSTELLEN	NONE	NONE	AIIN	WERT	OPEN	EINSTELLEN · WERT	ATTESTED_MULTI_REGISTER	NONE	4	8	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	8	A_ADDR+T+AIIN|L+T+AIIN|T+AIIN|T+O+AIIN	ataiin|ltaiin|taiin|todaiin
T	EINSTELLEN	NONE	NONE	AIIN	WERT	CLOSE	EINSTELLEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	NONE	NONE	AIN	ANTEIL	OPEN	EINSTELLEN · ANTEIL	ATTESTED_MULTI_REGISTER	NONE	2	3	2	BIOLOGICAL|PHARMA	3	L+T+AIN|T+AIN	ltain|tain|tdain
T	EINSTELLEN	NONE	NONE	AIN	ANTEIL	CLOSE	EINSTELLEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	NONE	NONE	OR	EINHEIT	OPEN	EINSTELLEN · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	NONE	NONE	OR	EINHEIT	CLOSE	EINSTELLEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	NONE	NONE	OPEN	EINSTELLEN · GRAD I	ATTESTED_MULTI_REGISTER	NONE	4	5	3	BIOLOGICAL|CELESTIAL|PHARMA	4	CARRIER_Q+E+T+AL|CARRIER_Q+E+T+IIN|T+E+O|T+E+O+D_ADDR+AL	qetal|qeteiiin|teo|teodal
T	EINSTELLEN	E	GRAD I	NONE	NONE	CLOSE	EINSTELLEN · GRAD I · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	4	9	2	SOURCE_SECTION_T|BIOLOGICAL	5	L+T+E+DY|OL+T+E+DY|T+E+DY|T+E+O+DY	ltedy|oltedy|tedy|teody
T	EINSTELLEN	E	GRAD I	Y	POSTEN	OPEN	EINSTELLEN · GRAD I · POSTEN	ATTESTED_MULTI_REGISTER	NONE	4	8	3	HERBAL|BIOLOGICAL|CELESTIAL	6	AL+T+E+D_ADDR+Y|E+T+Y|T+E+Y|Y+T+E+O+S_ADDR	altedy|ety|etyd|tey|yteos|ytey
T	EINSTELLEN	E	GRAD I	Y	POSTEN	CLOSE	EINSTELLEN · GRAD I · POSTEN · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	2	5	2	BIOLOGICAL|CELESTIAL	2	Y+T+E+DY|Y+T+E+O+DY	ytedy|yteody
T	EINSTELLEN	E	GRAD I	AIIN	WERT	OPEN	EINSTELLEN · GRAD I · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	AIIN	WERT	CLOSE	EINSTELLEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	AIN	ANTEIL	OPEN	EINSTELLEN · GRAD I · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	AIN	ANTEIL	CLOSE	EINSTELLEN · GRAD I · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	OR	EINHEIT	OPEN	EINSTELLEN · GRAD I · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	E	GRAD I	OR	EINHEIT	CLOSE	EINSTELLEN · GRAD I · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	NONE	NONE	OPEN	EINSTELLEN · GRAD II	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	NONE	NONE	CLOSE	EINSTELLEN · GRAD II · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	2	3	3	HERBAL|BIOLOGICAL|CELESTIAL	3	OL+T+EE+DY|T+EE+O+DY	olteedy|solteedy|teeody
T	EINSTELLEN	EE	GRAD II	Y	POSTEN	OPEN	EINSTELLEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	3	3	2	BIOLOGICAL|CELESTIAL	2	A_ADDR+T+EE+Y|L+T+EE+D_ADDR+Y|T+EE+Y	ateey|lteedy|teey
T	EINSTELLEN	EE	GRAD II	Y	POSTEN	CLOSE	EINSTELLEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	AIIN	WERT	OPEN	EINSTELLEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	AIIN	WERT	CLOSE	EINSTELLEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	AIN	ANTEIL	OPEN	EINSTELLEN · GRAD II · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	T+EE+OL+AIN	teeolain
T	EINSTELLEN	EE	GRAD II	AIN	ANTEIL	CLOSE	EINSTELLEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	OR	EINHEIT	OPEN	EINSTELLEN · GRAD II · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EE	GRAD II	OR	EINHEIT	CLOSE	EINSTELLEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	NONE	NONE	OPEN	EINSTELLEN · GRAD III	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	NONE	NONE	CLOSE	EINSTELLEN · GRAD III · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	Y	POSTEN	OPEN	EINSTELLEN · GRAD III · POSTEN	ATTESTED_MULTI_REGISTER	NONE	2	2	2	BIOLOGICAL|CELESTIAL	2	EEE+T+Y|T+EEE+Y	cheeety|teeey
T	EINSTELLEN	EEE	GRAD III	Y	POSTEN	CLOSE	EINSTELLEN · GRAD III · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	AIIN	WERT	OPEN	EINSTELLEN · GRAD III · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	AIIN	WERT	CLOSE	EINSTELLEN · GRAD III · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	AIN	ANTEIL	OPEN	EINSTELLEN · GRAD III · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	EINSTELLEN · GRAD III · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	OR	EINHEIT	OPEN	EINSTELLEN · GRAD III · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
T	EINSTELLEN	EEE	GRAD III	OR	EINHEIT	CLOSE	EINSTELLEN · GRAD III · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	NONE	NONE	NONE	NONE	OPEN	MARKIEREN	ATTESTED_MULTI_REGISTER	NONE	12	38	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	17	DA+R+A_ADDR+AM_ADDR|D_ADDR+O+IIN+R|L+DA+R|L+R|OT+IIN+R|R|R+AL|R+AM_ADDR|R+A_ADDR|R+A_ADDR+G_LABEL|R+O|R+OL	daram|doiir|ldar|lr|otaiir|r|ra|rag|ral|ram|ro|rol
R	MARKIEREN	NONE	NONE	NONE	NONE	CLOSE	MARKIEREN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	NONE	NONE	Y	POSTEN	OPEN	MARKIEREN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	4	9	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	8	DA+R+Y|R+AL+Y|R+OL+OT+Y|R+Y	dary|raly|roloty|ry
R	MARKIEREN	NONE	NONE	Y	POSTEN	CLOSE	MARKIEREN · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	NONE	NONE	AIIN	WERT	OPEN	MARKIEREN · WERT	ATTESTED_MULTI_REGISTER	NONE	2	9	2	HERBAL|BIOLOGICAL	4	R+AIIN|R+AIIN+LOCAL_CHAR_I	raiiin|raiin
R	MARKIEREN	NONE	NONE	AIIN	WERT	CLOSE	MARKIEREN · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	NONE	NONE	AIN	ANTEIL	OPEN	MARKIEREN · ANTEIL	ATTESTED_LOCAL	NONE	1	3	1	BIOLOGICAL	3	R+AIN	rain
R	MARKIEREN	NONE	NONE	AIN	ANTEIL	CLOSE	MARKIEREN · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	NONE	NONE	OR	EINHEIT	OPEN	MARKIEREN · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	2	3	2	BIOLOGICAL|CELESTIAL	3	AL+R+OR|R+OR	chealror|ror
R	MARKIEREN	NONE	NONE	OR	EINHEIT	CLOSE	MARKIEREN · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	NONE	NONE	OPEN	MARKIEREN · GRAD I	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	NONE	NONE	CLOSE	MARKIEREN · GRAD I · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	Y	POSTEN	OPEN	MARKIEREN · GRAD I · POSTEN	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	Y	POSTEN	CLOSE	MARKIEREN · GRAD I · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	AIIN	WERT	OPEN	MARKIEREN · GRAD I · WERT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	AIIN	WERT	CLOSE	MARKIEREN · GRAD I · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	AIN	ANTEIL	OPEN	MARKIEREN · GRAD I · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	AIN	ANTEIL	CLOSE	MARKIEREN · GRAD I · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	OR	EINHEIT	OPEN	MARKIEREN · GRAD I · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	E	GRAD I	OR	EINHEIT	CLOSE	MARKIEREN · GRAD I · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_E_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	NONE	NONE	OPEN	MARKIEREN · GRAD II	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	NONE	NONE	CLOSE	MARKIEREN · GRAD II · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	Y	POSTEN	OPEN	MARKIEREN · GRAD II · POSTEN	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	Y	POSTEN	CLOSE	MARKIEREN · GRAD II · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	AIIN	WERT	OPEN	MARKIEREN · GRAD II · WERT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	AIIN	WERT	CLOSE	MARKIEREN · GRAD II · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	AIN	ANTEIL	OPEN	MARKIEREN · GRAD II · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	AIN	ANTEIL	CLOSE	MARKIEREN · GRAD II · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	OR	EINHEIT	OPEN	MARKIEREN · GRAD II · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EE	GRAD II	OR	EINHEIT	CLOSE	MARKIEREN · GRAD II · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	NONE	NONE	OPEN	MARKIEREN · GRAD III	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	NONE	NONE	CLOSE	MARKIEREN · GRAD III · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	Y	POSTEN	OPEN	MARKIEREN · GRAD III · POSTEN	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	Y	POSTEN	CLOSE	MARKIEREN · GRAD III · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	AIIN	WERT	OPEN	MARKIEREN · GRAD III · WERT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	AIIN	WERT	CLOSE	MARKIEREN · GRAD III · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	AIN	ANTEIL	OPEN	MARKIEREN · GRAD III · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	AIN	ANTEIL	CLOSE	MARKIEREN · GRAD III · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	OR	EINHEIT	OPEN	MARKIEREN · GRAD III · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
R	MARKIEREN	EEE	GRAD III	OR	EINHEIT	CLOSE	MARKIEREN · GRAD III · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	R_HAS_NO_EEE_LICENSE|R_HAS_NO_CLOSE_LICENSE	0	0	0	NONE	0	NONE	NONE
