event_id	page	locus	token_index	head	arity	ending	quality_core	wrapper	value_run_length	value_run	value_equal	right_stop	right_censored	reader_support	source_line
AR1295	f78v	f78v.29	9	ol	0	OL	NONE	BARE	0		0	shedy	0	2	lchedy otchey qol chedy lr al s aiiin ol shedy ary
AR1296	f78v	f78v.30	2	shol	1	OL	sh	BARE	0		0	sain	0	3	sal shol sain sheety or oiiin okal oltal qokar ary
AR1297	f78v	f78v.30	5	or	0	OR	NONE	BARE	0		0	oiiin	0	3	sal shol sain sheety or oiiin okal oltal qokar ary
AR1298	f78v	f78v.31	3	or	0	OR	NONE	BARE	0		0	dchor	0	3	sor ar or dchor otaiin otain ytedy olshdy sholkal
AR1299	f79r	f79r.1	4	or	0	OR	NONE	BARE	0		0	shek	0	3	torain shedy pchor or shek otarpchdy opcholor otal shedy
AR1300	f79r	f79r.4	11	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol
AR1301	f79r	f79r.5	4	or	0	OR	NONE	BARE	0		0	chear	0	2	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy
AR1302	f79r	f79r.5	12	chol	1	OL	ch	BARE	0		0	chy	0	3	qokal shedy chcthy or chear salchey qol shal chey l cheol chol chy
AR1303	f79r	f79r.6	1	shol	1	OL	sh	BARE	0		0	okar	0	3	shol okar ol olkeey qokey sain olcheey qol chey
AR1304	f79r	f79r.6	3	ol	0	OL	NONE	BARE	0		0	olkeey	0	1	shol okar ol olkeey qokey sain olcheey qol chey
AR1305	f79r	f79r.7	5	ol	0	OL	NONE	BARE	0		0	cheey	0	3	polchedy qokar shey qokl ol cheey qokain chey qoty qokar
AR1306	f79r	f79r.8	1	qokol	1	OL	k	qo	0		0	cheedy	0	3	qokol cheedy qokal shed ykchedy chcthy yoky qokal cholo
AR1307	f79r	f79r.10	4	okol	1	OL	k	o	0		0	sheeol	0	3	qokshedy qokain cheor okol sheeol qotey choty otechys
AR1308	f79r	f79r.13	7	or	0	OR	NONE	BARE	0		0	aiin	0	3	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol
AR1309	f79r	f79r.13	9	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol
AR1310	f79r	f79r.15	5	okol	1	OL	k	o	0		0	dyty	0	3	qokl shey qokal chedy okol dyty r aiin ol sheol lchey
AR1311	f79r	f79r.15	9	ol	0	OL	NONE	BARE	0		0	sheol	0	3	qokl shey qokal chedy okol dyty r aiin ol sheol lchey
AR1312	f79r	f79r.17	6	or	0	OR	NONE	BARE	0		0	aror	0	3	qokaiin shy lsheey ls air or aror otaiin ches olol ol
AR1313	f79r	f79r.17	11	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	qokaiin shy lsheey ls air or aror otaiin ches olol ol
AR1314	f79r	f79r.18	9	ol	0	OL	NONE	BARE	0		0	dam	0	3	solor olshey qokaiin chey qokain otain otain otal ol dam
AR1315	f79r	f79r.19	3	chol	1	OL	ch	BARE	0		0	sain	0	3	sol cheey chol sain oral shey qokain sheyky shoty oly
AR1316	f79r	f79r.22	8	ol	0	OL	NONE	BARE	0		0	dorchedchey	0	1	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey
AR1317	f79r	f79r.23	4	ol	0	OL	NONE	BARE	0		0	lkain	0	3	das shear qotaiin ol lkain otchedy or olkl o tshedy otory
AR1318	f79r	f79r.23	7	or	0	OR	NONE	BARE	0		0	olkl	0	3	das shear qotaiin ol lkain otchedy or olkl o tshedy otory
AR1319	f79r	f79r.26	7	shol	1	OL	sh	BARE	0		0	ory	0	3	polaiin olteedy qotchey dykeedy qokchdy opchedy shol ory
AR1320	f79r	f79r.27	6	ol	0	OL	NONE	BARE	0		0	ory	0	3	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky
AR1321	f79r	f79r.31	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	2	polshey oltshedy sheol ykeey okeey cheor sheedy ol
AR1322	f79r	f79r.32	5	ol	0	OL	NONE	BARE	0		0	olaiin	0	3	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol
AR1323	f79r	f79r.32	10	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol
AR1324	f79r	f79r.33	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	daiin shedy qotshedy oteeedy oteedy chey qokain ol
AR1325	f79r	f79r.36	3	ol	0	OL	NONE	BARE	0		0	cheey	0	2	sol sheeol ol cheey os sheky sheol or shear oly
AR1326	f79r	f79r.36	8	or	0	OR	NONE	BARE	0		0	shear	0	3	sol sheeol ol cheey os sheky sheol or shear oly
AR1327	f79r	f79r.37	2	ol	0	OL	NONE	BARE	0		0	ol	0	2	lcheol ol ol sheey olsheey sholkeey okchey dain
AR1328	f79r	f79r.37	3	ol	0	OL	NONE	BARE	0		0	sheey	0	2	lcheol ol ol sheey olsheey sholkeey okchey dain
AR1329	f79r	f79r.39	2	qokol	1	OL	k	qo	0		0	otshdy	0	3	polkeey qokol otshdy olky orkor sheedy olkal
AR1330	f79r	f79r.40	6	ol	0	OL	NONE	BARE	0		0	okaiin	0	3	y shedy qokched oltchey otchotar ol okaiin chckhy
AR1331	f79r	f79r.41	6	ol	0	OL	NONE	BARE	0		0	ol	0	3	qokain shedy qotain oteedy chkain ol ol chedy oly
AR1332	f79r	f79r.41	7	ol	0	OL	NONE	BARE	0		0	chedy	0	3	qokain shedy qotain oteedy chkain ol ol chedy oly
AR1333	f79v	f79v.1	6	or	0	OR	NONE	BARE	0		0	olorol	0	2	poldshedy olkory qotolol otaldy ytedol or olorol
AR1334	f79v	f79v.6	7	ol	0	OL	NONE	BARE	0		0	shedy	0	1	ycheckhey r ain chedy qokain chedy ol shedy dar ytam
AR1335	f79v	f79v.9	2	ol	0	OL	NONE	BARE	0		0	sheey	0	3	sar ol sheey qokeedy qokechey qol
AR1336	f79v	f79v.14	4	qokol	1	OL	k	qo	0		0	sheedy	0	2	qokeey qokedy okeey qokol sheedy qokeedy rolchey qokeedy
AR1337	f79v	f79v.17	3	chol	1	OL	ch	BARE	0		0	ol	0	3	qol sheey chol ol dar qokaiin cheekey qoky otain oram
AR1338	f79v	f79v.17	4	ol	0	OL	NONE	BARE	0		0	dar	0	3	qol sheey chol ol dar qokaiin cheekey qoky otain oram
AR1339	f79v	f79v.23	3	ol	0	OL	NONE	BARE	0		0	okaiin	0	3	tolkey okar ol okaiin otylor qokol okeedy dalary
AR1340	f79v	f79v.23	6	qokol	1	OL	k	qo	0		0	okeedy	0	2	tolkey okar ol okaiin otylor qokol okeedy dalary
AR1341	f79v	f79v.25	2	ol	0	OL	NONE	BARE	0		0	olshdy	0	3	qokeey ol olshdy qotain oteedy olkain otshey sain ol
AR1342	f79v	f79v.25	9	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	qokeey ol olshdy qotain oteedy olkain otshey sain ol
AR1343	f79v	f79v.26	7	ol	0	OL	NONE	BARE	0		0	otol	0	3	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny
AR1344	f79v	f79v.26	8	otol	1	OL	t	o	0		0	oiiiny	0	3	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny
AR1345	f79v	f79v.32	2	ol	0	OL	NONE	BARE	0		0	or	0	3	olkeey ol or ocheey ol ol o keeedy checkhy aror
AR1346	f79v	f79v.32	3	or	0	OR	NONE	BARE	0		0	ocheey	0	3	olkeey ol or ocheey ol ol o keeedy checkhy aror
AR1347	f79v	f79v.32	5	ol	0	OL	NONE	BARE	0		0	ol	0	3	olkeey ol or ocheey ol ol o keeedy checkhy aror
AR1348	f79v	f79v.32	6	ol	0	OL	NONE	BARE	0		0	o	0	2	olkeey ol or ocheey ol ol o keeedy checkhy aror
AR1349	f79v	f79v.33	3	or	0	OR	NONE	BARE	0		0	yteey	0	3	por ar or yteey teey okar oshey qoky chey okeey ldy oral
AR1350	f79v	f79v.35	5	ol	0	OL	NONE	BARE	0		0	otol	0	3	qor cheey kain chl ol otol dain otain ol oteedy qokan
AR1351	f79v	f79v.35	6	otol	1	OL	t	o	1	dain	0	otain	0	3	qor cheey kain chl ol otol dain otain ol oteedy qokan
AR1352	f79v	f79v.35	9	ol	0	OL	NONE	BARE	0		0	oteedy	0	3	qor cheey kain chl ol otol dain otain ol oteedy qokan
AR1353	f79v	f79v.36	2	ol	0	OL	NONE	BARE	0		0	shey	0	3	ysheey ol shey oltshsey sheepshey
AR1354	f79v	f79v.37	2	ol	0	OL	NONE	BARE	0		0	shal	0	3	pol ol shal kain okeey lkeey qokal otchsdy okeshdy
AR1355	f79v	f79v.39	4	or	0	OR	NONE	BARE	0		0	or	0	3	qokeedy ykeey sheey or or aiin yefaiin chy dor yty
AR1356	f79v	f79v.39	5	or	0	OR	NONE	BARE	0		0	aiin	0	3	qokeedy ykeey sheey or or aiin yefaiin chy dor yty
AR1357	f79v	f79v.40	4	ol	0	OL	NONE	BARE	0		0	oiin	0	3	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol
AR1358	f79v	f79v.40	10	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol
AR1359	f79v	f79v.41	4	ol	0	OL	NONE	BARE	0		0	keey	0	1	yshedy qokeey okain ol keey daldy chedy raiin orain
AR1360	f79v	f79v.42	5	ol	0	OL	NONE	BARE	0		0	ain	0	1	okchedy qokain sheky chedy ol ain y daral
AR1361	f80r	f80r.12	2	ol	0	OL	NONE	BARE	0		0	otchedy	0	2	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r
AR1362	f80r	f80r.16	4	ol	0	OL	NONE	BARE	0		0	chedy	0	2	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty
AR1363	f80r	f80r.17	8	ol	0	OL	NONE	BARE	0		0	olkar	0	2	solky sheckhy sheky shkeol qokar sheky chetain ol olkar okain sheky qokal da
AR1364	f80r	f80r.18	8	qotol	1	OL	t	qo	0		0	shecthy	0	3	paiin sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain olkam
AR1365	f80r	f80r.21	6	otol	1	OL	t	o	0		0	teol	0	3	shedy qokey shckhey qotar chckhy otol teol sheol qotal oltain chcthy
AR1366	f80r	f80r.23	10	ol	0	OL	NONE	BARE	0		0	keedy	0	2	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar
AR1367	f80r	f80r.24	5	ol	0	OL	NONE	BARE	1	dain	0	oty	0	3	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor
AR1368	f80r	f80r.27	5	ol	0	OL	NONE	BARE	0		0	olkain	0	3	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor
AR1369	f80r	f80r.32	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	solchey qoky r cheykain sheckhy qokain okain ol
AR1370	f80r	f80r.33	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	solchey qokeey lkar otal olkeey okain shecthy ol
AR1371	f80r	f80r.34	5	ol	0	OL	NONE	BARE	0		0	qockhey	0	3	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y
AR1372	f80r	f80r.36	10	ol	0	OL	NONE	BARE	0		0	lom	0	3	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom
AR1373	f80r	f80r.37	9	ol	0	OL	NONE	BARE	0		0	shey	0	2	sol olkeeey otar orchey qokeey ltalor olor qokaiin ol shey qotor alom
AR1374	f80r	f80r.37	11	qotor	1	OR	t	qo	0		0	alom	0	2	sol olkeeey otar orchey qokeey ltalor olor qokaiin ol shey qotor alom
AR1375	f80r	f80r.38	5	tor	1	OR	t	BARE	0		0	sheyky	0	2	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol
AR1376	f80r	f80r.38	8	otol	1	OL	t	o	0		0	opchedy	0	2	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol
AR1377	f80r	f80r.38	13	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol
AR1378	f80r	f80r.41	5	ol	0	OL	NONE	BARE	0		0	shedy	0	3	tolkain otal chedy qokar ol shedy checkhy or oly
AR1379	f80r	f80r.41	8	or	0	OR	NONE	BARE	0		0	oly	0	1	tolkain otal chedy qokar ol shedy checkhy or oly
AR1380	f80r	f80r.42	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	y cheeytal checthy qokain qokain checthy qokain ol
AR1381	f80r	f80r.49	7	ol	0	OL	NONE	BARE	0		0	shees	0	2	tiiin chey ral kar chey lkl ol shees okaiin olky oklor
AR1382	f80r	f80r.51	2	ol	0	OL	NONE	BARE	0		0	s	0	3	talkl ol s al cheoly daiin otaly otain chey lkain olom
AR1383	f80r	f80r.52	6	ol	0	OL	NONE	BARE	0		0	olor	0	3	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain
AR1384	f80v	f80v.5	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	okeedy chedy olkeedy oy qokaiin shckhy qotain ol
AR1385	f80v	f80v.7	3	qokol	1	OL	k	qo	0		0	shedy	0	3	polshol tchey qokol shedy qotshey saly kchey stolpchy
AR1386	f80v	f80v.9	3	tol	1	OL	t	BARE	0		0	tal	0	3	tchdy qol tol tal taldain chckhy qokal dol checthy qokal ly
AR1387	f80v	f80v.11	1	tol	1	OL	t	BARE	0		0	sheedy	0	2	tol sheedy qokar olky rorcheey sheckhy qotain chedy rol
AR1388	f80v	f80v.12	6	qokol	1	OL	k	qo	0		0	olkain	0	3	ycheol kain shey qokain chedy qokol olkain shy l
AR1389	f80v	f80v.13	3	ol	0	OL	NONE	BARE	0		0	olor	0	3	lor ar ol olor chey koldy
AR1390	f80v	f80v.15	6	tol	1	OL	t	BARE	0		0	chey	0	3	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
AR1391	f80v	f80v.15	11	ol	0	OL	NONE	BARE	0		0	dal	0	2	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
AR1392	f80v	f80v.18	5	or	0	OR	NONE	BARE	0		0	okain	0	3	ychedy qol okaiin olkedy or okain
AR1393	f80v	f80v.20	2	ol	0	OL	NONE	BARE	0		0	cheey	0	3	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
AR1394	f80v	f80v.20	7	ol	0	OL	NONE	BARE	0		0	okaiin	0	3	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
AR1395	f80v	f80v.22	3	ol	0	OL	NONE	BARE	0		0	chey	0	3	dchedy qokal ol chey dal or shedy lshedy
AR1396	f80v	f80v.22	6	or	0	OR	NONE	BARE	0		0	shedy	0	3	dchedy qokal ol chey dal or shedy lshedy
AR1397	f80v	f80v.23	6	qotol	1	OL	t	qo	0		0	shy	0	3	polteshol opy shey qopshedy qoteedy qotol shy kolshd qoky
AR1398	f80v	f80v.24	5	qotol	1	OL	t	qo	0		0	otaiin	0	3	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin
AR1399	f80v	f80v.24	7	ol	0	OL	NONE	BARE	0		0	chedy	0	3	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin
AR1400	f80v	f80v.25	8	or	0	OR	NONE	BARE	0		0	checthy	0	3	lshedy qoty olol cheey qokain okalchy tal or checthy sar
AR1401	f80v	f80v.28	3	or	0	OR	NONE	BARE	0		0	al	0	3	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly
AR1402	f80v	f80v.28	7	ol	0	OL	NONE	BARE	0		0	kaiin	0	3	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly
AR1403	f80v	f80v.29	4	ol	0	OL	NONE	BARE	0		0	keeol	0	3	qokain olkain olkain ol keeol
AR1404	f80v	f80v.30	2	or	0	OR	NONE	BARE	0		0	olkain	0	3	pol or olkain oy qokaiin okain okar shey qolky
AR1405	f80v	f80v.31	2	ol	0	OL	NONE	BARE	0		0	oiin	0	1	qol ol oiin olkain ol chedy qokain olshey qokain
AR1406	f80v	f80v.31	5	ol	0	OL	NONE	BARE	0		0	chedy	0	1	qol ol oiin olkain ol chedy qokain olshey qokain
AR1407	f80v	f80v.32	3	shol	1	OL	sh	BARE	0		0	kair	0	3	s olkain shol kair or arolkeedy olky qolkain shedy
AR1408	f80v	f80v.32	5	or	0	OR	NONE	BARE	0		0	arolkeedy	0	2	s olkain shol kair or arolkeedy olky qolkain shedy
AR1409	f80v	f80v.35	1	tol	1	OL	t	BARE	0		0	oltain	0	3	tol oltain olkar y qol qol kain okiin ol kain shey ldy
AR1410	f80v	f80v.35	9	ol	0	OL	NONE	BARE	0		0	kain	0	3	tol oltain olkar y qol qol kain okiin ol kain shey ldy
AR1411	f80v	f80v.36	4	ol	0	OL	NONE	BARE	0		0	shey	0	2	soin okain sheor ol shey daly olshedy olal shedy lchy
AR1412	f80v	f80v.39	6	ol	0	OL	NONE	BARE	0		0	chckhy	0	3	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral
AR1413	f80v	f80v.40	2	ol	0	OL	NONE	BARE	0		0	cheeor	0	2	qokain ol cheeor olar chey tchar ol chedy qotal olchedy
AR1414	f80v	f80v.40	7	ol	0	OL	NONE	BARE	0		0	chedy	0	2	qokain ol cheeor olar chey tchar ol chedy qotal olchedy
AR1415	f80v	f80v.41	1	tor	1	OR	t	BARE	0		0	arol	0	2	tor arol ar shckhy lkol otol chedy qokain chckhy qokal
AR1416	f80v	f80v.41	6	otol	1	OL	t	o	0		0	chedy	0	3	tor arol ar shckhy lkol otol chedy qokain chckhy qokal
AR1417	f80v	f80v.42	2	ol	0	OL	NONE	BARE	0		0	aiin	0	2	pol ol aiin olkal shar shedy qokol chdy ldol dar al
AR1418	f80v	f80v.42	7	qokol	1	OL	k	qo	0		0	chdy	0	2	pol ol aiin olkal shar shedy qokol chdy ldol dar al
AR1419	f81r	f81r.1	3	shol	1	OL	sh	BARE	0		0	opchedy	0	2	polchoy qokedy shol opchedy olpchedy ofshdy oly
AR1420	f81r	f81r.2	4	qokol	1	OL	k	qo	0		0	chol	0	3	dchey lshl alched qokol chol otar chedy oky
AR1421	f81r	f81r.2	5	chol	1	OL	ch	BARE	0		0	otar	0	3	dchey lshl alched qokol chol otar chedy oky
AR1422	f81r	f81r.3	5	ol	0	OL	NONE	BARE	0		0	chedy	0	3	qotey l chees olkal ol chedy okar shedy
AR1423	f81r	f81r.4	3	ol	0	OL	NONE	BARE	0		0	ol	0	3	dchedy qokain ol ol chcthy ykeedy al
AR1424	f81r	f81r.4	4	ol	0	OL	NONE	BARE	0		0	chcthy	0	3	dchedy qokain ol ol chcthy ykeedy al
AR1425	f81r	f81r.5	4	ol	0	OL	NONE	BARE	0		0	ol	0	1	qol cheol okeey ol ol olaiin ol or ain
AR1426	f81r	f81r.5	5	ol	0	OL	NONE	BARE	0		0	olaiin	0	1	qol cheol okeey ol ol olaiin ol or ain
AR1427	f81r	f81r.5	7	ol	0	OL	NONE	BARE	0		0	or	0	1	qol cheol okeey ol ol olaiin ol or ain
AR1428	f81r	f81r.5	8	or	0	OR	NONE	BARE	0		0	ain	0	2	qol cheol okeey ol ol olaiin ol or ain
AR1429	f81r	f81r.6	2	ol	0	OL	NONE	BARE	0		0	eses	0	3	sar ol eses oteey shor qokeey ol
AR1430	f81r	f81r.6	5	shor	1	OR	sh	BARE	0		0	qokeey	0	3	sar ol eses oteey shor qokeey ol
AR1431	f81r	f81r.6	7	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	sar ol eses oteey shor qokeey ol
AR1432	f81r	f81r.10	1	chol	1	OL	ch	BARE	1	dain	0	otedy	0	2	chol dain otedy cheey qotain ly
AR1433	f81r	f81r.12	3	ol	0	OL	NONE	BARE	0		0	sheedy	0	3	ychedy tedy ol sheedy qokeey loly
AR1434	f81r	f81r.14	3	or	0	OR	NONE	BARE	0		0	ain	0	2	qokechedy qolsheedy or ain arol oeeedy
AR1435	f81r	f81r.15	2	ol	0	OL	NONE	BARE	0		0	cheedy	0	3	sain ol cheedy qokeedy otedy
AR1436	f81r	f81r.16	3	qokor	1	OR	k	qo	0		0	olpchedy	0	2	polchdy qopchol qokor olpchedy opol oraisy
AR1437	f81r	f81r.17	6	ol	0	OL	NONE	BARE	0		0	ochedar	0	3	y checthy okeedy shey qokedy ol ochedar
AR1438	f81r	f81r.18	3	ol	0	OL	NONE	BARE	0		0	shedy	0	3	osheedy shedy ol shedy okeedy oror
AR1439	f81r	f81r.22	4	ol	0	OL	NONE	BARE	1	daiin	0	ol	0	3	qotal chedy qol ol daiin ol chedar ol oly
AR1440	f81r	f81r.22	6	ol	0	OL	NONE	BARE	0		0	chedar	0	3	qotal chedy qol ol daiin ol chedar ol oly
AR1441	f81r	f81r.22	8	ol	0	OL	NONE	BARE	0		0	oly	0	3	qotal chedy qol ol daiin ol chedar ol oly
AR1442	f81r	f81r.29	9	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	y sheedy shy chey l chcthy ytar olkaiin ol
AR1443	f81r	f81r.30	6	ol	0	OL	NONE	BARE	0		0	kaiin	0	2	l shedy qokedy sor olkar ol kaiin olkshdy
AR1444	f81r	f81r.31	3	ol	0	OL	NONE	BARE	0		0	lchedy	0	2	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
AR1445	f81r	f81r.31	10	or	0	OR	NONE	BARE	0		0	oraiiin	0	3	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
AR1446	f81v	f81v.1	7	ol	0	OL	NONE	BARE	0		0	pchedy	0	3	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
AR1447	f81v	f81v.2	6	ol	0	OL	NONE	BARE	0		0	kain	0	3	qokedy okaiin kair okal sar ol kain olkain al ol rol dl
AR1448	f81v	f81v.2	10	ol	0	OL	NONE	BARE	0		0	rol	0	3	qokedy okaiin kair okal sar ol kain olkain al ol rol dl
AR1449	f81v	f81v.4	5	ol	0	OL	NONE	BARE	0		0	kaiin	0	3	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
AR1450	f81v	f81v.6	3	ol	0	OL	NONE	BARE	0		0	chedy	0	3	qokain okaiin ol chedy cheol lky l s aiin okain daldy
AR1451	f81v	f81v.7	2	ol	0	OL	NONE	BARE	0		0	sheckhal	0	3	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
AR1452	f81v	f81v.8	2	or	0	OR	NONE	BARE	0		0	shedy	0	2	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy
AR1453	f81v	f81v.12	2	ol	0	OL	NONE	BARE	0		0	chdy	0	3	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy
AR1454	f81v	f81v.15	3	ol	0	OL	NONE	BARE	0		0	sheey	0	3	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary
AR1455	f81v	f81v.16	4	ol	0	OL	NONE	BARE	0		0	chy	0	3	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy
AR1456	f81v	f81v.17	3	ol	0	OL	NONE	BARE	0		0	shedy	0	3	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral
AR1457	f81v	f81v.18	3	ol	0	OL	NONE	BARE	0		0	cheky	0	3	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
AR1458	f81v	f81v.18	5	ol	0	OL	NONE	BARE	0		0	shedy	0	3	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
AR1459	f81v	f81v.19	2	ol	0	OL	NONE	BARE	0		0	shedy	0	2	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy
AR1460	f81v	f81v.23	1	shol	1	OL	sh	BARE	0		0	qetchy	0	1	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy
AR1461	f81v	f81v.25	3	shol	1	OL	sh	BARE	0		0	chedy	0	2	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky
AR1462	f81v	f81v.25	7	ol	0	OL	NONE	BARE	0		0	chey	0	2	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky
AR1463	f81v	f81v.26	1	ol	0	OL	NONE	BARE	0		0	checholtar	0	1	ol checholtar oiin okedy dal shey olkeol olkeedy okeol
AR1464	f82r	f82r.16	6	or	0	OR	NONE	BARE	0		0	ol	0	1	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam
AR1465	f82r	f82r.16	7	ol	0	OL	NONE	BARE	0		0	s	0	2	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam
AR1466	f82r	f82r.31	2	ol	0	OL	NONE	BARE	0		0	rsheedy	0	3	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched
AR1467	f82r	f82r.33	2	ol	0	OL	NONE	BARE	0		0	cheol	0	3	sain ol cheol ey cheor chey
AR1468	f82r	f82r.34	1	okor	1	OR	k	o	0		0	LINE_END	1	1	okor
AR1469	f82v	f82v.5	5	shol	1	OL	sh	BARE	0		0	qotal	0	3	tokol olfchedy qokeedy qokedal shol qotal otdal dal olshedy
AR1470	f82v	f82v.6	3	qotol	1	OL	t	qo	0		0	dol	0	3	qokedy lshedy qotol dol shedy shedy dy darotedy chetedy lokam
AR1471	f82v	f82v.8	7	qokol	1	OL	k	qo	0		0	chedy	0	3	qokain sheol qoteedy chedy qokey qokedy qokol chedy chedy lchy
AR1472	f82v	f82v.12	2	shol	1	OL	sh	BARE	0		0	dar	0	3	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
AR1473	f82v	f82v.12	4	ol	0	OL	NONE	BARE	0		0	qoky	0	3	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
AR1474	f82v	f82v.17	1	or	0	OR	NONE	BARE	0		0	ain	0	1	or ain shedy qok char okai qokeedy rcheey qotedy chtedy rches aly
AR1475	f82v	f82v.19	1	qokol	1	OL	k	qo	0		0	chedy	0	3	qokol chedy cheal chedy oty chdy dy checkhy otal chl s
AR1476	f82v	f82v.22	7	ol	0	OL	NONE	BARE	0		0	checkhy	0	2	qokain chedy qolkshey qotal shey qokain ol checkhy ly
AR1477	f82v	f82v.26	3	qokol	1	OL	k	qo	0		0	chol	0	2	saiin shey qokol chol qol sheedy qokal shedy qokaiin
AR1478	f82v	f82v.26	4	chol	1	OL	ch	BARE	0		0	qol	0	2	saiin shey qokol chol qol sheedy qokal shedy qokaiin
AR1479	f82v	f82v.30	8	ol	0	OL	NONE	BARE	0		0	r	0	3	pol olor chey qokain shedy qokaiin olchesy ol r aindar
AR1480	f82v	f82v.37	5	chol	1	OL	ch	BARE	0		0	olkol	0	3	sol chey r alchey chol olkol chckhy dalchckhy olkain olkeeyr
AR1481	f82v	f82v.44	1	okol	1	OL	k	o	0		0	LINE_END	1	3	okol
AR1482	f83r	f83r.2	4	shol	1	OL	sh	BARE	0		0	lchs	0	3	sol cheey qokaiin shol lchs shey qoteedy rches ar chedy dor
AR1483	f83r	f83r.18	3	otor	1	OR	t	o	0		0	shedy	0	3	pdalshdy shocphedy otor shedy opshedy otshdy qokedol shdy soldy
AR1484	f83r	f83r.23	8	otor	1	OR	t	o	0		0	chedy	0	2	tchedy qotedy qokal shedy qokedy shecthedy shecthy otor chedy
AR1485	f83r	f83r.26	4	tol	1	OL	t	BARE	0		0	shedy	0	2	otchey qokeey qoky tol shedy qokylddy
AR1486	f83r	f83r.37	4	qokol	1	OL	k	qo	0		0	shedy	0	3	sol lkedy lchedy qokol shedy
AR1487	f83r	f83r.38	1	or	0	OR	NONE	BARE	0		0	chey	0	3	or chey qockhey dairydy
