host_ordinal_global	statement_id	host_ordinal_in_statement	physical_page	register	owner_id	primary_governor_key	anchor_event_id	action_root	action_slot_id	gdt584_rule_id	paragraph_boundary	integration_status	completion_layer	written_carrier_count	written_carrier_roots	written_carrier_lemmas_de	object_class	object_lemma_de	rendered_object_np_de	typing_card_id	reference_scope_card_id	reference_mode	source_pointer	gdt584_upstream_clause_de	gdt598_integrated_clause_de	clause_changed	guard
3361	G407-S423	2	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2830@1:OT	G407-E2830	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3362	G407-S423	3	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2830:OT>G<DY	G407-E2830	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad II	Verwende für den vorangehenden Arbeitsschritt auf Grad II	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3363	G407-S423	4	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2830@3:DY	G407-E2830	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3364	G407-S424	1	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2831@1:OL	G407-E2831	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3365	G407-S424	2	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2831:STATE_CARD	G407-E2831	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt an der Stations-Nebenstelle	Verwende für den vorangehenden Arbeitsschritt an der Stations-Nebenstelle	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3366	G407-S424	3	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2832@3:P	G407-E2832	P	RUNNING:G407-E2832@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an	Wende in Anwendungsform und als neuer Bad- oder Stationsansatz an	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3367	G407-S424	4	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2832@4:CHD	G407-E2832	CHD	RUNNING:G407-E2832@4	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E2832@4:CHD	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3368	G407-S424	5	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2833@1:OL	G407-E2833	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3369	G407-S424	6	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2834@1:CHD	G407-E2834	CHD	RUNNING:G407-E2834@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	1	Y	Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E2834@1:CHD	Behandle den Stationsansatz	Behandle den Stationsansatz	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3370	G407-S424	7	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2835@1:OK	G407-E2835	OK	RUNNING:G407-E2835@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite den Stationsansatz und das Stations- oder Badmaß in Anwendungsform, auf Grad II und an der Stations-Arbeitsstelle vor	Beschicke oder bereite den Stationsansatz und das Stations- oder Badmaß in Anwendungsform, auf Grad II und an der Stations-Arbeitsstelle vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3371	G407-S424	8	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2837@1:R	G407-E2837	R	RUNNING:G407-E2837@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	2	AIN+Y	Anwendungsportion|Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Kennzeichne oder prüfe die Anwendungsportion und den Stationsansatz zur Zielstation oder ins Zielbecken	Kennzeichne oder prüfe die Anwendungsportion und den Stationsansatz zur Zielstation oder ins Zielbecken	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3372	G407-S424	9	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2839@1:SH	G407-E2839	SH	RUNNING:G407-E2839@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	STATION	Stationsansatz	denselben Stationsansatz	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC	ANAPHORIC	GDT594:G407-E2838	Halte im Bad auf Grad I	Halte denselben Stationsansatz im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3373	G407-S424	10	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2839@3:DY	G407-E2839	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Schließe den Arbeitsgang	Schließe den Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3374	G407-S425	1	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2840@1:OK	G407-E2840	OK	RUNNING:G407-E2840@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor	Beschicke oder bereite zur Zielstation oder ins Zielbecken vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3375	G407-S425	2	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2841@1:OL	G407-E2841	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3376	G407-S425	3	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2841@2:K	G407-E2841	K	RUNNING:G407-E2841@2	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	2	Y+Y	Stationsansatz|Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3377	G407-S425	4	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION_CHAIN:G407-E2841:K	G407-E2841	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad II	Verwende für den vorangehenden Arbeitsschritt auf Grad II	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3378	G407-S425	5	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2842@1:OT	G407-E2842	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3379	G407-S425	6	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2842:OT>G<END	G407-E2842	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad II	Verwende für den vorangehenden Arbeitsschritt auf Grad II	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3380	G407-S425	7	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2843@1:OL	G407-E2843	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3381	G407-S425	8	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2843@2:SH	G407-E2843	SH	RUNNING:G407-E2843@2	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	2	Y+Y	Stationsansatz|Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	HOST:G407-E2843:RUNNING:G407-E2843@4|RUNNING:G407-E2844@3	Halte den Stationsansatz im Bad zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung	Halte den Stationsansatz im Bad zur Zielstation oder ins Zielbecken und über den Stationskontakt oder die Leitung	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3382	G407-S425	9	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION_CHAIN:G407-E2843:SH	G407-E2843	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad I	Verwende für den vorangehenden Arbeitsschritt auf Grad I	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3383	G407-S425	10	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2844@1:OT	G407-E2844	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3384	G407-S425	11	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2844:OT>G<END	G407-E2844	FRAME	NONE	FRAME_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Verwende für den vorangehenden Arbeitsschritt auf Grad I	Verwende für den vorangehenden Arbeitsschritt auf Grad I	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3385	G407-S425	12	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2845@2:OL	G407-E2845	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3386	G407-S425	13	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2846@1:OT	G407-E2846	CONTROL	NONE	CONTROL_READER_REALIZATION	PARAGRAPH_AFTER	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Beginne danach den nächsten Arbeitsgang	Beginne danach den nächsten Arbeitsgang	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3387	G407-S425	14	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2847@1:CHD	G407-E2847	CHD	RUNNING:G407-E2847@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	2	Y+AIIN	Stationsansatz|Stations- oder Badmaß	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E2847@1:CHD	Behandle den Stationsansatz und das Stations- oder Badmaß	Behandle den Stationsansatz und das Stationsmaß	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3388	G407-S425	15	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2848@1:OL	G407-E2848	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3389	G407-S425	16	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2849@1:OL	G407-E2849	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3390	G407-S425	17	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2851@1:OL	G407-E2851	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3391	G407-S425	18	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2852@1:CHD	G407-E2852	CHD	RUNNING:G407-E2852@1	CHD_BIO_TREAT	NONE	COMPLETED_OBJECT_ACTION	GDT597_NONSH_OBJECT_PHRASEBOOK	2	Y+Y	Stationsansatz|Stationsansatz	STATION	Stationsansatz	den Stationsansatz	T01_WRITTEN_TYPED_OBJECT	Q03_LOCAL_OR_DEFAULT_DEFINITE	DEFINITE	ACTION:G407-E2852@1:CHD	Behandle den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken	Behandle den Stationsansatz von der Ausgangsstation oder aus dem Ausgangsbecken	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3392	G407-S425	19	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2853@1:OL	G407-E2853	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3393	G407-S425	20	f81r	BIOLOGICAL	F81R_LOWER_POOL	CONTROL:G407-E2854@1:OL	G407-E2854	CONTROL	NONE	CONTROL_READER_REALIZATION	NONE	NON_ACTION_RETAINED	UPSTREAM_GDT584	0	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Fahre im selben Arbeitsgang fort	Fahre im selben Arbeitsgang fort	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3394	G407-S425	21	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2856@1:OK	G407-E2856	OK	RUNNING:G407-E2856@1	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	AIN	Anwendungsportion	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Beschicke oder bereite die Anwendungsportion vor	Beschicke oder bereite die Anwendungsportion vor	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3395	G407-S425	22	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2857@1:SH	G407-E2857	SH	RUNNING:G407-E2857@1	SH_BIO_BATHE	NONE	COMPLETED_OBJECT_ACTION	GDT596_SH_OBJECT_PHRASEBOOK	0	NONE	NONE	PORTION	Anwendungsportion	dieselbe Anwendungsportion	T03_BOUND_TYPED_REFERENCE	Q01_LEFT_ANAPHORIC	ANAPHORIC	GDT595:G407-E2857:RUNNING:G407-E2856@2	Halte im Bad auf Grad I	Halte dieselbe Anwendungsportion im Bad auf Grad I	YES	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3396	G407-S425	23	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2857@3:CH	G407-E2857	CH	RUNNING:G407-E2857@3	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	0	NONE	NONE	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Entnimm oder lass ab	Entnimm oder lass ab	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
3397	G407-S425	24	f81r	BIOLOGICAL	F81R_LOWER_POOL	ACTION:G407-E2857@4:K	G407-E2857	K	RUNNING:G407-E2857@4	GDT582_RETAINED_NON_TARGET	NONE	REMAINING_ACTION_GAP	UPSTREAM_GDT584	1	Y	Stationsansatz	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	UNRESOLVED	Führe den Stationsansatz zu	Führe den Stationsansatz zu	NO	SIX_FIXED_PAGES__GDT596_PLUS_GDT597_EXACT_PATCH__UPSTREAM_OTHER_HOSTS__NO_NEW_PAGE_ROOT_PARSER_OR_SEGMENT
