edition	paragraph	page	scope	at	word	value	numerator	numerator_at	denominator	denominator_at	M_status	R_status
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.35|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.36|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.36|G009	dain	B	chor	IT2a|f108v.36|G005			BOUND	MISSING_DENOMINATOR
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.40|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.48|G001	dair	A					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	LINE	IT2a|f108v.52|G009	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f116r|f116r.31-f116r.45	f116r	RECORD	IT2a|f116r.36|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f116r|f116r.31-f116r.45	f116r	RECORD	IT2a|f116r.38|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f116r|f116r.31-f116r.45	f116r	LINE	IT2a|f116r.36|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f116r|f116r.31-f116r.45	f116r	LINE	IT2a|f116r.38|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.1|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.3|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.5|G005	daiin	C	cthy	IT2a|f15r.5|G004	shor	IT2a|f15r.5|G003	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.7|G001	daiin	C	cthy	IT2a|f15r.5|G006	shor	IT2a|f15r.5|G003	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.8|G005	dain	B	cthy	IT2a|f15r.7|G003	shor	IT2a|f15r.5|G003	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.13|G005	dain	B	cthy	IT2a|f15r.13|G004	shan	IT2a|f15r.12|G006	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	RECORD	IT2a|f15r.14|G004	daiin	C	shor	IT2a|f15r.13|G007	cthy	IT2a|f15r.13|G004	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.1|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.3|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.5|G005	daiin	C	cthy	IT2a|f15r.5|G004	shor	IT2a|f15r.5|G003	BOUND	BOUND
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.7|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.8|G005	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.13|G005	dain	B	cthy	IT2a|f15r.13|G004			BOUND	MISSING_DENOMINATOR
IT2a	f15r|f15r.1-f15r.15	f15r	LINE	IT2a|f15r.14|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f18r|f18r.5-f18r.13	f18r	RECORD	IT2a|f18r.6|G003	dair	A	cthol	IT2a|f18r.5|G004	cthaiin	IT2a|f18r.5|G003	BOUND	BOUND
IT2a	f18r|f18r.5-f18r.13	f18r	RECORD	IT2a|f18r.12|G003	daiin	C	cthol	IT2a|f18r.12|G002	chor	IT2a|f18r.11|G004	BOUND	BOUND
IT2a	f18r|f18r.5-f18r.13	f18r	LINE	IT2a|f18r.6|G003	dair	A					MISSING_MATERIAL	MISSING_BOTH
IT2a	f18r|f18r.5-f18r.13	f18r	LINE	IT2a|f18r.12|G003	daiin	C	cthol	IT2a|f18r.12|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.1|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.2|G008	daiin	C	chor	IT2a|f19r.2|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.4|G002	daiin	C	chor	IT2a|f19r.2|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.5|G004	daiin	C	chor	IT2a|f19r.2|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.6|G004	daiin	C	shor	IT2a|f19r.6|G002	chor	IT2a|f19r.2|G002	BOUND	BOUND
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.6|G006	daiin	C	shor	IT2a|f19r.6|G002	chor	IT2a|f19r.2|G002	BOUND	BOUND
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.10|G001	daiin	C	chor	IT2a|f19r.8|G005	shor	IT2a|f19r.6|G002	BOUND	BOUND
IT2a	f19r|f19r.1-f19r.13	f19r	RECORD	IT2a|f19r.12|G003	daiin	C	chor	IT2a|f19r.12|G002	shor	IT2a|f19r.6|G002	BOUND	BOUND
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.1|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.2|G008	daiin	C	chor	IT2a|f19r.2|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.4|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.5|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.6|G004	daiin	C	shor	IT2a|f19r.6|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.6|G006	daiin	C	shor	IT2a|f19r.6|G002			BOUND	MISSING_DENOMINATOR
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.10|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f19r|f19r.1-f19r.13	f19r	LINE	IT2a|f19r.12|G003	daiin	C	chor	IT2a|f19r.12|G002			BOUND	MISSING_DENOMINATOR
IT2a	f24r|f24r.1-f24r.19	f24r	RECORD	IT2a|f24r.1|G006	daiin	C	chor	IT2a|f24r.1|G002			BOUND	MISSING_DENOMINATOR
IT2a	f24r|f24r.1-f24r.19	f24r	RECORD	IT2a|f24r.8|G005	daiin	C	cthol	IT2a|f24r.7|G005	cthy	IT2a|f24r.5|G005	BOUND	BOUND
IT2a	f24r|f24r.1-f24r.19	f24r	RECORD	IT2a|f24r.18|G004	daiin	C	chor	IT2a|f24r.10|G003	odaiin	IT2a|f24r.9|G001	BOUND	BOUND
IT2a	f24r|f24r.1-f24r.19	f24r	LINE	IT2a|f24r.1|G006	daiin	C	chor	IT2a|f24r.1|G002			BOUND	MISSING_DENOMINATOR
IT2a	f24r|f24r.1-f24r.19	f24r	LINE	IT2a|f24r.8|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f24r|f24r.1-f24r.19	f24r	LINE	IT2a|f24r.18|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f34r|f34r.10-f34r.15	f34r	RECORD	IT2a|f34r.12|G012	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f34r|f34r.10-f34r.15	f34r	LINE	IT2a|f34r.12|G012	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f38r|f38r.1-f38r.6	f38r	RECORD	IT2a|f38r.4|G008	daiin	C	odaiin	IT2a|f38r.4|G007	chy	IT2a|f38r.4|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	RECORD	IT2a|f38r.5|G006	dain	B	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	RECORD	IT2a|f38r.6|G004	daiin	C	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	RECORD	IT2a|f38r.6|G007	daiin	C	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	LINE	IT2a|f38r.4|G008	daiin	C	odaiin	IT2a|f38r.4|G007	chy	IT2a|f38r.4|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	LINE	IT2a|f38r.5|G006	dain	B	ctho	IT2a|f38r.5|G005	chor	IT2a|f38r.5|G004	BOUND	BOUND
IT2a	f38r|f38r.1-f38r.6	f38r	LINE	IT2a|f38r.6|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f38r|f38r.1-f38r.6	f38r	LINE	IT2a|f38r.6|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f42v|f42v.1-f42v.8	f42v	RECORD	IT2a|f42v.1|G009	dain	B	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	BOUND	BOUND
IT2a	f42v|f42v.1-f42v.8	f42v	RECORD	IT2a|f42v.2|G008	dain	B	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	BOUND	BOUND
IT2a	f42v|f42v.1-f42v.8	f42v	RECORD	IT2a|f42v.2|G010	daiin	C	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	BOUND	BOUND
IT2a	f42v|f42v.1-f42v.8	f42v	LINE	IT2a|f42v.1|G009	dain	B	chor	IT2a|f42v.1|G008	tcho	IT2a|f42v.1|G001	BOUND	BOUND
IT2a	f42v|f42v.1-f42v.8	f42v	LINE	IT2a|f42v.2|G008	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f42v|f42v.1-f42v.8	f42v	LINE	IT2a|f42v.2|G010	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f48r|f48r.1-f48r.9	f48r	RECORD	IT2a|f48r.2|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f48r|f48r.1-f48r.9	f48r	RECORD	IT2a|f48r.4|G002	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f48r|f48r.1-f48r.9	f48r	LINE	IT2a|f48r.2|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f48r|f48r.1-f48r.9	f48r	LINE	IT2a|f48r.4|G002	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f55v|f55v.7-f55v.12	f55v	RECORD	IT2a|f55v.7|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f55v|f55v.7-f55v.12	f55v	RECORD	IT2a|f55v.12|G001	daiin	C	okaiin	IT2a|f55v.10|G005			BOUND	MISSING_DENOMINATOR
IT2a	f55v|f55v.7-f55v.12	f55v	RECORD	IT2a|f55v.12|G008	daiin	C	okaiin	IT2a|f55v.10|G005			BOUND	MISSING_DENOMINATOR
IT2a	f55v|f55v.7-f55v.12	f55v	LINE	IT2a|f55v.7|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f55v|f55v.7-f55v.12	f55v	LINE	IT2a|f55v.12|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f55v|f55v.7-f55v.12	f55v	LINE	IT2a|f55v.12|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f5r|f5r.1-f5r.4	f5r	RECORD	IT2a|f5r.3|G004	daiin	C	chy	IT2a|f5r.3|G003	cthey	IT2a|f5r.2|G006	BOUND	BOUND
IT2a	f5r|f5r.1-f5r.4	f5r	LINE	IT2a|f5r.3|G004	daiin	C	chy	IT2a|f5r.3|G003			BOUND	MISSING_DENOMINATOR
IT2a	f6v|f6v.6-f6v.21	f6v	RECORD	IT2a|f6v.7|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f6v|f6v.6-f6v.21	f6v	RECORD	IT2a|f6v.20|G004	daiin	C	chy	IT2a|f6v.19|G003	cthol	IT2a|f6v.18|G002	BOUND	BOUND
IT2a	f6v|f6v.6-f6v.21	f6v	LINE	IT2a|f6v.7|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f6v|f6v.6-f6v.21	f6v	LINE	IT2a|f6v.20|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f8v|f8v.1-f8v.11	f8v	RECORD	IT2a|f8v.4|G007	daiin	C	qody	IT2a|f8v.3|G001	shor	IT2a|f8v.2|G005	BOUND	BOUND
IT2a	f8v|f8v.1-f8v.11	f8v	RECORD	IT2a|f8v.6|G001	daiin	C	cthol	IT2a|f8v.5|G006	qody	IT2a|f8v.3|G001	BOUND	BOUND
IT2a	f8v|f8v.1-f8v.11	f8v	RECORD	IT2a|f8v.6|G006	dain	B	cthol	IT2a|f8v.5|G006	qody	IT2a|f8v.3|G001	BOUND	BOUND
IT2a	f8v|f8v.1-f8v.11	f8v	RECORD	IT2a|f8v.8|G007	dain	B	cthaiin	IT2a|f8v.8|G006	cthol	IT2a|f8v.5|G006	BOUND	BOUND
IT2a	f8v|f8v.1-f8v.11	f8v	LINE	IT2a|f8v.4|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f8v|f8v.1-f8v.11	f8v	LINE	IT2a|f8v.6|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f8v|f8v.1-f8v.11	f8v	LINE	IT2a|f8v.6|G006	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f8v|f8v.1-f8v.11	f8v	LINE	IT2a|f8v.8|G007	dain	B	cthaiin	IT2a|f8v.8|G006			BOUND	MISSING_DENOMINATOR
ZL3b	f53v|f53v.1-f53v.13	f53v	RECORD	ZL3b|f53v.1|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f53v|f53v.1-f53v.13	f53v	RECORD	ZL3b|f53v.2|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f53v|f53v.1-f53v.13	f53v	RECORD	ZL3b|f53v.4|G006	dain	B	cthol	ZL3b|f53v.3|G005	cthy	ZL3b|f53v.2|G006	BOUND	BOUND
ZL3b	f53v|f53v.1-f53v.13	f53v	RECORD	ZL3b|f53v.5|G004	daiin	C	cthol	ZL3b|f53v.3|G005	cthy	ZL3b|f53v.2|G006	BOUND	BOUND
ZL3b	f53v|f53v.1-f53v.13	f53v	LINE	ZL3b|f53v.1|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f53v|f53v.1-f53v.13	f53v	LINE	ZL3b|f53v.2|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f53v|f53v.1-f53v.13	f53v	LINE	ZL3b|f53v.4|G006	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f53v|f53v.1-f53v.13	f53v	LINE	ZL3b|f53v.5|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f95v1|f95v1.1-f95v1.5	f95v1	RECORD	ZL3b|f95v1.3|G010	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f95v1|f95v1.1-f95v1.5	f95v1	LINE	ZL3b|f95v1.3|G010	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.1|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.2|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.4|G002	daiin	C	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	BOUND	BOUND
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.4|G005	daiin	C	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	BOUND	BOUND
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.4|G006	daiin	C	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	BOUND	BOUND
IT2a	f53v|f53v.1-f53v.13	f53v	RECORD	IT2a|f53v.5|G004	daiin	C	cthol	IT2a|f53v.3|G005	cthy	IT2a|f53v.2|G006	BOUND	BOUND
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.1|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.2|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.4|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.4|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.4|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f53v|f53v.1-f53v.13	f53v	LINE	IT2a|f53v.5|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f95v1|f95v1.1-f95v1.5	f95v1	RECORD	IT2a|f95v1.3|G010	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f95v1|f95v1.1-f95v1.5	f95v1	LINE	IT2a|f95v1.3|G010	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f93r|f93r.1-f93r.32	f93r	RECORD	ZL3b|f93r.21|G003	daiin	C	cthol	ZL3b|f93r.20|G002	keol	ZL3b|f93r.10|G003	BOUND	BOUND
ZL3b	f93r|f93r.1-f93r.32	f93r	RECORD	ZL3b|f93r.22|G004	daiin	C	cthy	ZL3b|f93r.22|G002	cthol	ZL3b|f93r.20|G002	BOUND	BOUND
ZL3b	f93r|f93r.1-f93r.32	f93r	RECORD	ZL3b|f93r.29|G001	dain	B	cthy	ZL3b|f93r.22|G002	cthol	ZL3b|f93r.20|G002	BOUND	BOUND
ZL3b	f93r|f93r.1-f93r.32	f93r	LINE	ZL3b|f93r.21|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f93r|f93r.1-f93r.32	f93r	LINE	ZL3b|f93r.22|G004	daiin	C	cthy	ZL3b|f93r.22|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f93r|f93r.1-f93r.32	f93r	LINE	ZL3b|f93r.29|G001	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f93r|f93r.1-f93r.32	f93r	RECORD	IT2a|f93r.21|G003	daiin	C	cthol	IT2a|f93r.20|G002	keol	IT2a|f93r.10|G003	BOUND	BOUND
IT2a	f93r|f93r.1-f93r.32	f93r	RECORD	IT2a|f93r.22|G004	daiin	C	cthy	IT2a|f93r.22|G002	cthol	IT2a|f93r.20|G002	BOUND	BOUND
IT2a	f93r|f93r.1-f93r.32	f93r	RECORD	IT2a|f93r.28|G004	daiin	C	cthy	IT2a|f93r.22|G002	cthol	IT2a|f93r.20|G002	BOUND	BOUND
IT2a	f93r|f93r.1-f93r.32	f93r	RECORD	IT2a|f93r.29|G001	dain	B	cthy	IT2a|f93r.22|G002	cthol	IT2a|f93r.20|G002	BOUND	BOUND
IT2a	f93r|f93r.1-f93r.32	f93r	LINE	IT2a|f93r.21|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f93r|f93r.1-f93r.32	f93r	LINE	IT2a|f93r.22|G004	daiin	C	cthy	IT2a|f93r.22|G002			BOUND	MISSING_DENOMINATOR
IT2a	f93r|f93r.1-f93r.32	f93r	LINE	IT2a|f93r.28|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f93r|f93r.1-f93r.32	f93r	LINE	IT2a|f93r.29|G001	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f29r|f29r.5-f29r.9	f29r	RECORD	ZL3b|f29r.6|G005	daiin	C	shor	ZL3b|f29r.6|G004			BOUND	MISSING_DENOMINATOR
ZL3b	f29r|f29r.5-f29r.9	f29r	RECORD	ZL3b|f29r.8|G007	daiin	C	chor	ZL3b|f29r.8|G002	shor	ZL3b|f29r.8|G001	BOUND	BOUND
ZL3b	f29r|f29r.5-f29r.9	f29r	LINE	ZL3b|f29r.6|G005	daiin	C	shor	ZL3b|f29r.6|G004			BOUND	MISSING_DENOMINATOR
ZL3b	f29r|f29r.5-f29r.9	f29r	LINE	ZL3b|f29r.8|G007	daiin	C	chor	ZL3b|f29r.8|G002	shor	ZL3b|f29r.8|G001	BOUND	BOUND
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.3|G003	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.3|G006	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.3|G007	dair	A	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.3|G008	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.5|G002	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.6|G005	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.6|G007	dain	B	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.6|G008	dain	B	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.7|G001	daiin	C	chor	ZL3b|f38v.1|G007			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.7|G004	dain	B	chy	ZL3b|f38v.7|G003	chor	ZL3b|f38v.1|G007	BOUND	BOUND
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.7|G007	daiin	C	chy	ZL3b|f38v.7|G003	chor	ZL3b|f38v.1|G007	BOUND	BOUND
ZL3b	f38v|f38v.1-f38v.8	f38v	RECORD	ZL3b|f38v.7|G008	dain	B	chy	ZL3b|f38v.7|G003	chor	ZL3b|f38v.1|G007	BOUND	BOUND
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.3|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.3|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.3|G007	dair	A					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.3|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.5|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.6|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.6|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.6|G008	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.7|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.7|G004	dain	B	chy	ZL3b|f38v.7|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.7|G007	daiin	C	chy	ZL3b|f38v.7|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f38v|f38v.1-f38v.8	f38v	LINE	ZL3b|f38v.7|G008	dain	B	chy	ZL3b|f38v.7|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f76v|f76v.34-f76v.36	f76v	RECORD	ZL3b|f76v.36|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f76v|f76v.34-f76v.36	f76v	LINE	ZL3b|f76v.36|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f79v|f79v.12-f79v.22	f79v	RECORD	ZL3b|f79v.13|G001	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f79v|f79v.12-f79v.22	f79v	RECORD	ZL3b|f79v.21|G007	dain	B	okaiin	ZL3b|f79v.16|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f79v|f79v.12-f79v.22	f79v	LINE	ZL3b|f79v.13|G001	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f79v|f79v.12-f79v.22	f79v	LINE	ZL3b|f79v.21|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f79v|f79v.33-f79v.36	f79v	RECORD	ZL3b|f79v.35|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f79v|f79v.33-f79v.36	f79v	LINE	ZL3b|f79v.35|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f85r2|f85r2.7-f85r2.11	f85r2	RECORD	ZL3b|f85r2.9|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f85r2|f85r2.7-f85r2.11	f85r2	LINE	ZL3b|f85r2.9|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f29r|f29r.5-f29r.9	f29r	RECORD	IT2a|f29r.6|G005	daiin	C	shor	IT2a|f29r.6|G004			BOUND	MISSING_DENOMINATOR
IT2a	f29r|f29r.5-f29r.9	f29r	RECORD	IT2a|f29r.8|G008	daiin	C	chor	IT2a|f29r.8|G002	shor	IT2a|f29r.8|G001	BOUND	BOUND
IT2a	f29r|f29r.5-f29r.9	f29r	LINE	IT2a|f29r.6|G005	daiin	C	shor	IT2a|f29r.6|G004			BOUND	MISSING_DENOMINATOR
IT2a	f29r|f29r.5-f29r.9	f29r	LINE	IT2a|f29r.8|G008	daiin	C	chor	IT2a|f29r.8|G002	shor	IT2a|f29r.8|G001	BOUND	BOUND
