edition	paragraph	at	word	role	R	M
IT2a	f75r|f75r.32-f75r.46	IT2a|f75r.46|G009	olor	UNREAD	⟦olor⟧	⟦olor⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G001	polshdal	UNREAD	⟦polshdal⟧	⟦polshdal⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G002	otedair	UNREAD	⟦otedair⟧	⟦otedair⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G003	opshedal	UNREAD	⟦opshedal⟧	⟦opshedal⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G004	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G005	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G006	pschedal	UNREAD	⟦pschedal⟧	⟦pschedal⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G007	tsheokeedy	UNREAD	⟦tsheokeedy⟧	⟦tsheokeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.16|G008	oshepols	UNREAD	⟦oshepols⟧	⟦oshepols⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G001	sar	UNREAD	⟦sar⟧	⟦sar⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G002	olkeey	UNREAD	⟦olkeey⟧	⟦olkeey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G003	shokaiin	UNREAD	⟦shokaiin⟧	⟦shokaiin⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G004	sheolol	UNREAD	⟦sheolol⟧	⟦sheolol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G005	otedy	UNREAD	⟦otedy⟧	⟦otedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G006	qekchdy	UNREAD	⟦qekchdy⟧	⟦qekchdy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G007	qoeeedy	UNREAD	⟦qoeeedy⟧	⟦qoeeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G008	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G009	lkedy	UNREAD	⟦lkedy⟧	⟦lkedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.17|G010	chdy	UNREAD	⟦chdy⟧	⟦chdy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G001	lshey	UNREAD	⟦lshey⟧	⟦lshey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G002	qockhedy	UNREAD	⟦qockhedy⟧	⟦qockhedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G003	qodeey	UNREAD	⟦qodeey⟧	⟦qodeey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G004	qolkeedy	UNREAD	⟦qolkeedy⟧	⟦qolkeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G005	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G006	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G007	chedchey	UNREAD	⟦chedchey⟧	⟦chedchey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G008	daiin	VALUE_ASSUMED	m(?)/m(?)=C	m(?)=C·Uₚ
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.18|G009	olkedy	UNREAD	⟦olkedy⟧	⟦olkedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G001	or	UNREAD	⟦or⟧	⟦or⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G002	ar	UNREAD	⟦ar⟧	⟦ar⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G003	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G004	otar	UNREAD	⟦otar⟧	⟦otar⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G005	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G006	otchedy	UNREAD	⟦otchedy⟧	⟦otchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G007	checkhey	UNREAD	⟦checkhey⟧	⟦checkhey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G008	olchedy	UNREAD	⟦olchedy⟧	⟦olchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G009	checkhy	UNREAD	⟦checkhy⟧	⟦checkhy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G010	sheckhy	UNREAD	⟦sheckhy⟧	⟦sheckhy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.19|G011	lky	UNREAD	⟦lky⟧	⟦lky⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G001	dol	UNREAD	⟦dol⟧	⟦dol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G002	sheetey	UNREAD	⟦sheetey⟧	⟦sheetey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G003	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G004	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G005	checkhy	UNREAD	⟦checkhy⟧	⟦checkhy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G006	lshedy	UNREAD	⟦lshedy⟧	⟦lshedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G008	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G009	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G010	shl	UNREAD	⟦shl⟧	⟦shl⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.20|G011	loiiim	UNREAD	⟦loiiim⟧	⟦loiiim⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G001	cthedy	UNREAD	⟦cthedy⟧	⟦cthedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G002	oteol	UNREAD	⟦oteol⟧	⟦oteol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G003	chdar	UNREAD	⟦chdar⟧	⟦chdar⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G004	chckhy	UNREAD	⟦chckhy⟧	⟦chckhy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G005	chees	UNREAD	⟦chees⟧	⟦chees⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G006	salkeedy	UNREAD	⟦salkeedy⟧	⟦salkeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G007	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G008	lcheedy	UNREAD	⟦lcheedy⟧	⟦lcheedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G009	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.21|G010	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G001	sol	UNREAD	⟦sol⟧	⟦sol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G002	shey	UNREAD	⟦shey⟧	⟦shey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G003	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G004	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G005	dytey	UNREAD	⟦dytey⟧	⟦dytey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G006	teedy	UNREAD	⟦teedy⟧	⟦teedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G007	lchey	UNREAD	⟦lchey⟧	⟦lchey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G008	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G009	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G010	lal	UNREAD	⟦lal⟧	⟦lal⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G011	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.22|G012	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G001	dchedy	UNREAD	⟦dchedy⟧	⟦dchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G002	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G003	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G004	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G005	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G006	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G007	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G008	olchedr	UNREAD	⟦olchedr⟧	⟦olchedr⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G009	shetey	UNREAD	⟦shetey⟧	⟦shetey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.23|G010	raiin	UNREAD	⟦raiin⟧	⟦raiin⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G001	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G002	lsheey	UNREAD	⟦lsheey⟧	⟦lsheey⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G003	dal	UNREAD	⟦dal⟧	⟦dal⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G004	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f76v|f76v.16-f76v.24	IT2a|f76v.24|G005	olshey	UNREAD	⟦olshey⟧	⟦olshey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G001	pol	UNREAD	⟦pol⟧	⟦pol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G002	darair	UNREAD	⟦darair⟧	⟦darair⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G003	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G004	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G005	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G006	qopchedy	UNREAD	⟦qopchedy⟧	⟦qopchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G007	qopchedy	UNREAD	⟦qopchedy⟧	⟦qopchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G008	dylches	UNREAD	⟦dylches⟧	⟦dylches⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G009	olkedy	UNREAD	⟦olkedy⟧	⟦olkedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.9|G010	loly	UNREAD	⟦loly⟧	⟦loly⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G001	tol	UNREAD	⟦tol⟧	⟦tol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G002	chd	UNREAD	⟦chd⟧	⟦chd⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G003	ar	UNREAD	⟦ar⟧	⟦ar⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G004	shey	UNREAD	⟦shey⟧	⟦shey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G005	qotaiin	MATERIAL_ASSUMED	M(qotaiin) [Materialhypothese]	M(qotaiin) [Materialhypothese]
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G006	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G007	qokol	UNREAD	⟦qokol⟧	⟦qokol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G008	chdy	UNREAD	⟦chdy⟧	⟦chdy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G009	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G010	chetey	UNREAD	⟦chetey⟧	⟦chetey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.10|G011	sal	UNREAD	⟦sal⟧	⟦sal⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G001	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G002	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G003	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G004	chol	UNREAD	⟦chol⟧	⟦chol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G005	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G006	shcthey	UNREAD	⟦shcthey⟧	⟦shcthey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G008	oteedy	UNREAD	⟦oteedy⟧	⟦oteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.11|G009	cham	UNREAD	⟦cham⟧	⟦cham⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G001	solteedy	UNREAD	⟦solteedy⟧	⟦solteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G002	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G003	qodeedy	UNREAD	⟦qodeedy⟧	⟦qodeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G004	shedaiin	UNREAD	⟦shedaiin⟧	⟦shedaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G005	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G006	shedaiin	UNREAD	⟦shedaiin⟧	⟦shedaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G007	sheol	UNREAD	⟦sheol⟧	⟦sheol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G008	ol	UNREAD	⟦ol⟧	⟦ol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.12|G009	ched	UNREAD	⟦ched⟧	⟦ched⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G001	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G002	qolsheedy	UNREAD	⟦qolsheedy⟧	⟦qolsheedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G003	shol	UNREAD	⟦shol⟧	⟦shol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G004	tedy	UNREAD	⟦tedy⟧	⟦tedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G005	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G006	lsheedy	UNREAD	⟦lsheedy⟧	⟦lsheedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G007	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G008	qolal	UNREAD	⟦qolal⟧	⟦qolal⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.13|G009	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G001	sokcheey	UNREAD	⟦sokcheey⟧	⟦sokcheey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G002	sain	UNREAD	⟦sain⟧	⟦sain⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G003	sheeol	UNREAD	⟦sheeol⟧	⟦sheeol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G004	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G005	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G006	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.14|G008	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G001	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G002	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G003	qotol	UNREAD	⟦qotol⟧	⟦qotol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G004	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G005	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G006	sheety	UNREAD	⟦sheety⟧	⟦sheety⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G008	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.15|G009	lol	UNREAD	⟦lol⟧	⟦lol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G001	sshedy	UNREAD	⟦sshedy⟧	⟦sshedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G002	qotaiin	MATERIAL_ASSUMED	M(qotaiin) [Materialhypothese]	M(qotaiin) [Materialhypothese]
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G003	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G004	qokaiin	UNREAD	⟦qokaiin⟧	⟦qokaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G005	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G006	qolcheedy	UNREAD	⟦qolcheedy⟧	⟦qolcheedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G007	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.16|G008	lol	UNREAD	⟦lol⟧	⟦lol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G001	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G002	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G003	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G004	sheed	UNREAD	⟦sheed⟧	⟦sheed⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G005	qeey	UNREAD	⟦qeey⟧	⟦qeey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G006	saiin	UNREAD	⟦saiin⟧	⟦saiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G007	sheety	UNREAD	⟦sheety⟧	⟦sheety⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G008	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.17|G009	lol	UNREAD	⟦lol⟧	⟦lol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G001	daiin	VALUE_ASSUMED	m(qotaiin)/m(?)=C	m(qotaiin)=C·Uₚ
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G002	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G003	lshey	UNREAD	⟦lshey⟧	⟦lshey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G004	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G005	or	UNREAD	⟦or⟧	⟦or⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G006	chees	UNREAD	⟦chees⟧	⟦chees⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G007	sheckhedy	UNREAD	⟦sheckhedy⟧	⟦sheckhedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G008	qol	UNREAD	⟦qol⟧	⟦qol⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G009	cheedy	UNREAD	⟦cheedy⟧	⟦cheedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.18|G010	qotaiin	MATERIAL_ASSUMED	M(qotaiin) [Materialhypothese]	M(qotaiin) [Materialhypothese]
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G001	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G002	lchey	UNREAD	⟦lchey⟧	⟦lchey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G003	lsheey	UNREAD	⟦lsheey⟧	⟦lsheey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G004	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G005	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G006	qokar	UNREAD	⟦qokar⟧	⟦qokar⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G007	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G008	laiin	UNREAD	⟦laiin⟧	⟦laiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.19|G009	chey	UNREAD	⟦chey⟧	⟦chey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G001	qotain	UNREAD	⟦qotain⟧	⟦qotain⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G002	sheal	UNREAD	⟦sheal⟧	⟦sheal⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G003	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G004	qoteey	UNREAD	⟦qoteey⟧	⟦qoteey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G005	qokain	UNREAD	⟦qokain⟧	⟦qokain⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G006	sheey	UNREAD	⟦sheey⟧	⟦sheey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G007	qotedy	UNREAD	⟦qotedy⟧	⟦qotedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.20|G008	dalchedy	UNREAD	⟦dalchedy⟧	⟦dalchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G001	chedaiin	UNREAD	⟦chedaiin⟧	⟦chedaiin⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G002	shedy	UNREAD	⟦shedy⟧	⟦shedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G003	qokeedy	UNREAD	⟦qokeedy⟧	⟦qokeedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G004	qokedy	UNREAD	⟦qokedy⟧	⟦qokedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G005	qokeey	UNREAD	⟦qokeey⟧	⟦qokeey⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G006	chedy	UNREAD	⟦chedy⟧	⟦chedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G007	shear	UNREAD	⟦shear⟧	⟦shear⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.21|G008	olaiiny	UNREAD	⟦olaiiny⟧	⟦olaiiny⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G001	qoteedy	UNREAD	⟦qoteedy⟧	⟦qoteedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G002	al	UNREAD	⟦al⟧	⟦al⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G003	lchedy	UNREAD	⟦lchedy⟧	⟦lchedy⟧
IT2a	f77r|f77r.9-f77r.24	IT2a|f77r.22|G004	r	UNREAD	⟦r⟧	⟦r⟧
