edition	paragraph	target	grammar	kind	mention	form	patient	second	relation_to_dam	debts	additional_grammar_assumption	row_status
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.4:3	qokcho	f93r.4:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.4:4		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.10:1	ychos	f93r.8:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.12:1	qokor	f93r.11:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
