unified_id	section	page	record_or_locus	case_ids	surface	local_identity	workshop_role_de	learning_mode	cross_section_pointer
PROSE:E305	PROSE_CASE	f83r	B3	C3	qotedaiin	PROC152	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E306	PROSE_CASE	f83r	B3	C3	otaiin	PROC112	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E307	PROSE_CASE	f83r	B3	C3	otedy	PROC135	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E308	PROSE_CASE	f83r	B3	C3	ldy	PROC108	fuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E309	PROSE_CASE	f83r	B3	C3	soiiin	PROC097	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E310	PROSE_CASE	f83r	B3	C3	checthy	PROC014	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E311	PROSE_CASE	f83r	B3	C3	chety	PROC004	eintragen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E312	PROSE_CASE	f83r	B3	C3	otaiin	PROC112	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E313	PROSE_CASE	f83r	B3	C3	olsaly	PROC153	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E314	PROSE_CASE	f83r	B3	C3	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E315	PROSE_CASE	f83r	B4	C4	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E316	PROSE_CASE	f83r	B4	C4	qolchey	PROC154	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E317	PROSE_CASE	f83r	B4	C4	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E318	PROSE_CASE	f83r	B4	C4	qokedy	PROC067	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E319	PROSE_CASE	f83r	B4	C4	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E320	PROSE_CASE	f83r	B4	C4	otal	PROC131	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E321	PROSE_CASE	f83r	B4	C4	otchey	PROC065	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E322	PROSE_CASE	f83r	B4	C4	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E323	PROSE_CASE	f83r	B4	C4	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E324	PROSE_CASE	f83r	B4	C4	tol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E325	PROSE_CASE	f83r	B4	C4	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E326	PROSE_CASE	f83r	B4	C4	qokylddy	PROC155	ansetzen + befestigen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E327	PROSE_CASE	f83r	B4	C4	dain	PROC156	adressieren oder spezifizieren: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E328	PROSE_CASE	f83r	B4	C4	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E329	PROSE_CASE	f83r	B4	C4	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E330	PROSE_CASE	f83r	B4	C4	shckhedy	PROC099	halten: Durchlass oder Gang	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E331	PROSE_CASE	f83r	B4	C4	shckhedy	PROC099	halten: Durchlass oder Gang	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E332	PROSE_CASE	f83r	B4	C4	saiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E333	PROSE_CASE	f83r	B4	C4	cheeky	PROC046	waermen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E334	PROSE_CASE	f83r	B4	C4	sheey	PROC157	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E335	PROSE_CASE	f83r	B4	C4	qokedy	PROC067	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E336	PROSE_CASE	f83r	B4	C4	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E337	PROSE_CASE	f83r	B4	C4	oldy	PROC047	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E338	PROSE_CASE	f83r	B4	C4	saiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E339	PROSE_CASE	f83r	B4	C4	cheky	PROC083	waermen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E340	PROSE_CASE	f83r	B4	C4	okeeol	PROC158	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E341	PROSE_CASE	f83r	B4	C4	okain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E342	PROSE_CASE	f83r	B4	C4	chdy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E343	PROSE_CASE	f83r	B4	C4	sol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E344	PROSE_CASE	f83r	B4	C4	lkedy	PROC159	fuehren + zufuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E345	PROSE_CASE	f83r	B4	C4	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E346	PROSE_CASE	f83r	B4	C4	qokol	PROC160	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E347	PROSE_CASE	f83r	B4	C4	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E348	PROSE_CASE	f83r	B4	C4	or	PROC016	adressieren oder spezifizieren: aktueller Ansatz	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E349	PROSE_CASE	f83r	B4	C4	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E350	PROSE_CASE	f83r	B4	C4	qockhey	PROC161	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E351	PROSE_CASE	f83r	B4	C4	dairydy	PROC162	adressieren oder spezifizieren: laufende Arbeitsfluessigkeit	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E352	PROSE_CASE	f83r	B4	C4	qokain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E353	PROSE_CASE	f83r	B4	C4	shey	PROC031	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E354	PROSE_CASE	f83r	B4	C4	kain	PROC069	zufuehren: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E355	PROSE_CASE	f83r	B4	C4	chckhal	PROC163	abziehen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E356	PROSE_CASE	f83r	B4	C4	solkey	PROC164	auffangen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E357	PROSE_CASE	f83r	B4	C4	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E358	PROSE_CASE	f83r	B4	C4	qolkain	PROC070	zufuehren: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E359	PROSE_CASE	f83r	B4	C4	dal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E360	PROSE_CASE	f83r	B4	C4	skar	PROC165	zufuehren: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E361	PROSE_CASE	f83r	B4	C4	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E362	PROSE_CASE	f83r	B5	C5	otchdy	PROC166	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E363	PROSE_CASE	f83r	B5	C5	qokchdy	PROC082	ansetzen + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E364	PROSE_CASE	f83r	B5	C5	shedal	PROC142	absetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E365	PROSE_CASE	f83r	B5	C5	dal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E366	PROSE_CASE	f83r	B5	C5	cheol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E367	PROSE_CASE	f83r	B5	C5	lol	PROC167	fuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E368	PROSE_CASE	f83r	B5	C5	chdal	PROC168	umsetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E369	PROSE_CASE	f83r	B5	C5	aiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E370	PROSE_CASE	f83r	B5	C5	sol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E371	PROSE_CASE	f83r	B5	C5	daiiin	PROC169	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E372	PROSE_CASE	f83r	B5	C5	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E373	PROSE_CASE	f83r	B6	C6	solkeey	PROC170	auffangen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E374	PROSE_CASE	f83r	B6	C6	qekey	PROC171	zufuehren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E375	PROSE_CASE	f83r	B6	C6	raly	PROC172	abkuehlen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E376	PROSE_CASE	f83r	B6	C6	ol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E377	PROSE_CASE	f83r	B6	C6	daiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E378	PROSE_CASE	f83r	B6	C6	ol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E379	PROSE_CASE	f83r	B6	C6	dain	PROC156	adressieren oder spezifizieren: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E380	PROSE_CASE	f83r	B6	C6	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E381	PROSE_CASE	f83r	B6	C6	ldalor	PROC173	fuehren: aktueller Ansatz	COMPOSITION_OR_LEARNED_CARD	NONE
ASTRO:A1:G001	ASTRO_CONDITION_LABEL	f67r2	f67r2.1	C1|C2	ykshy	A1:G001	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G002	ASTRO_CONDITION_LABEL	f67r2	f67r2.1	C1|C2	s	A1:G002	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G003	ASTRO_CONDITION_LABEL	f67r2	f67r2.1	C1|C2	aram	A1:G003	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G004	ASTRO_CONDITION_LABEL	f67r2	f67r2.2	C1|C2	ykecho	A1:G004	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G005	ASTRO_CONDITION_LABEL	f67r2	f67r2.2	C1|C2	ols	A1:G005	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G006	ASTRO_CONDITION_LABEL	f67r2	f67r2.2	C1|C2	eesydy	A1:G006	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G007	ASTRO_CONDITION_LABEL	f67r2	f67r2.3	C1|C2	ey	A1:G007	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G008	ASTRO_CONDITION_LABEL	f67r2	f67r2.3	C1|C2	shs	A1:G008	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G009	ASTRO_CONDITION_LABEL	f67r2	f67r2.3	C1|C2	okar	A1:G009	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G010	ASTRO_CONDITION_LABEL	f67r2	f67r2.4	C1|C2	shekchy	A1:G010	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G011	ASTRO_CONDITION_LABEL	f67r2	f67r2.4	C1|C2	sykos	A1:G011	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G012	ASTRO_CONDITION_LABEL	f67r2	f67r2.5	C1|C2	ykeody	A1:G012	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G013	ASTRO_CONDITION_LABEL	f67r2	f67r2.5	C1|C2	okchy	A1:G013	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G014	ASTRO_CONDITION_LABEL	f67r2	f67r2.6	C1|C2	dchetay	A1:G014	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G015	ASTRO_CONDITION_LABEL	f67r2	f67r2.7	C1|C2	ykchy	A1:G015	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G016	ASTRO_CONDITION_LABEL	f67r2	f67r2.7	C1|C2	kchey	A1:G016	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G017	ASTRO_CONDITION_LABEL	f67r2	f67r2.7	C1|C2	ykchys	A1:G017	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G018	ASTRO_CONDITION_LABEL	f67r2	f67r2.8	C1|C2	chkchdar	A1:G018	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G019	ASTRO_CONDITION_LABEL	f67r2	f67r2.9	C1|C2	ykar	A1:G019	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G020	ASTRO_CONDITION_LABEL	f67r2	f67r2.9	C1|C2	ykaly	A1:G020	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G021	ASTRO_CONDITION_LABEL	f67r2	f67r2.10	C1|C2	lkshy	A1:G021	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G022	ASTRO_CONDITION_LABEL	f67r2	f67r2.10	C1|C2	kchy	A1:G022	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G023	ASTRO_CONDITION_LABEL	f67r2	f67r2.10	C1|C2	okar	A1:G023	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G024	ASTRO_CONDITION_LABEL	f67r2	f67r2.11	C1|C2	chky	A1:G024	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G025	ASTRO_CONDITION_LABEL	f67r2	f67r2.11	C1|C2	chykchs	A1:G025	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G026	ASTRO_CONDITION_LABEL	f67r2	f67r2.11	C1|C2	chy	A1:G026	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G027	ASTRO_CONDITION_LABEL	f67r2	f67r2.12	C1|C2	ykees	A1:G027	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G028	ASTRO_CONDITION_LABEL	f67r2	f67r2.12	C1|C2	ykchos	A1:G028	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G029	ASTRO_CONDITION_LABEL	f67r2	f67r2.13	C1|C2	opodchol	A1:G029	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G030	ASTRO_CONDITION_LABEL	f67r2	f67r2.13	C1|C2	s	A1:G030	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G031	ASTRO_CONDITION_LABEL	f67r2	f67r2.13	C1|C2	ain	A1:G031	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G032	ASTRO_CONDITION_LABEL	f67r2	f67r2.13	C1|C2	aldy	A1:G032	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G033	ASTRO_CONDITION_LABEL	f67r2	f67r2.14	C1|C2	soeey	A1:G033	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G034	ASTRO_CONDITION_LABEL	f67r2	f67r2.14	C1|C2	doiin	A1:G034	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G035	ASTRO_CONDITION_LABEL	f67r2	f67r2.14	C1|C2	oldy	A1:G035	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G036	ASTRO_CONDITION_LABEL	f67r2	f67r2.15	C4|C5	dolchsody	A1:G036	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G037	ASTRO_CONDITION_LABEL	f67r2	f67r2.16	C4|C5	odaeiin	A1:G037	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G038	ASTRO_CONDITION_LABEL	f67r2	f67r2.16	C4|C5	okoes	A1:G038	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G039	ASTRO_CONDITION_LABEL	f67r2	f67r2.16	C4|C5	oekain	A1:G039	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G040	ASTRO_CONDITION_LABEL	f67r2	f67r2.16	C4|C5	y	A1:G040	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G041	ASTRO_CONDITION_LABEL	f67r2	f67r2.17	C4|C5	otchey	A1:G041	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G042	ASTRO_CONDITION_LABEL	f67r2	f67r2.17	C4|C5	soraiir	A1:G042	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G043	ASTRO_CONDITION_LABEL	f67r2	f67r2.17	C4|C5	dy	A1:G043	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G044	ASTRO_CONDITION_LABEL	f67r2	f67r2.18	C4|C5	qopchy	A1:G044	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G045	ASTRO_CONDITION_LABEL	f67r2	f67r2.18	C4|C5	daiin	A1:G045	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G046	ASTRO_CONDITION_LABEL	f67r2	f67r2.18	C4|C5	dal	A1:G046	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G047	ASTRO_CONDITION_LABEL	f67r2	f67r2.19	C4|C5	ydchos	A1:G047	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G048	ASTRO_CONDITION_LABEL	f67r2	f67r2.19	C4|C5	ain	A1:G048	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G049	ASTRO_CONDITION_LABEL	f67r2	f67r2.19	C4|C5	ar	A1:G049	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G050	ASTRO_CONDITION_LABEL	f67r2	f67r2.19	C4|C5	amy	A1:G050	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G051	ASTRO_CONDITION_LABEL	f67r2	f67r2.20	C4|C5	chocfhy	A1:G051	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G052	ASTRO_CONDITION_LABEL	f67r2	f67r2.20	C4|C5	saral	A1:G052	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G053	ASTRO_CONDITION_LABEL	f67r2	f67r2.21	C4|C5	sain	A1:G053	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G054	ASTRO_CONDITION_LABEL	f67r2	f67r2.21	C4|C5	am	A1:G054	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G055	ASTRO_CONDITION_LABEL	f67r2	f67r2.21	C4|C5	ar	A1:G055	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G056	ASTRO_CONDITION_LABEL	f67r2	f67r2.22	C4|C5	okal	A1:G056	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G057	ASTRO_CONDITION_LABEL	f67r2	f67r2.23	C4|C5	oparchy	A1:G057	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
ASTRO:A1:G058	ASTRO_CONDITION_LABEL	f67r2	f67r2.23	C4|C5	salsain	A1:G058	lokalen Himmels-/Wahlplatz innerhalb seines Bildnamensraums markieren	COPY_COMPLETE_LOCAL_LABEL	NONE
