active_group_serial	work_order_id	active_unit_no	active_unit_id	phase	path_role	source_group_id	page	source_unit	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de
P252	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E352	f83r	B4	B4-S015	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben
P253	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E353	f83r	B4	B4-S015	NOT_REQUIRED	shey	PR196	MC119	klarer Auszug
P254	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E354	f83r	B4	B4-S015	NOT_REQUIRED	kain	PR070	MC105	eine Portion
P255	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E355	f83r	B4	B4-S015	NOT_REQUIRED	chckhal	PR009	MC022	zur Zielstelle durchleiten
P256	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E356	f83r	B4	B4-S015	NOT_REQUIRED	solkey	PR208	MC050	kurz sammeln
P257	D3_STORED_APPLICATION_THREE_WHEELS	22	B4-S015	HOW	EXECUTED_PROSE_CARD	E357	f83r	B4	B4-S015	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P258	D3_STORED_APPLICATION_THREE_WHEELS	23	B4-S016	HOW	EXECUTED_PROSE_CARD	E358	f83r	B4	B4-S016	NOT_REQUIRED	qolkain	PR162	MC097	weitere Portion
P259	D3_STORED_APPLICATION_THREE_WHEELS	23	B4-S016	HOW	EXECUTED_PROSE_CARD	E359	f83r	B4	B4-S016	NOT_REQUIRED	dal	PR056	MC154	dorthin
P260	D3_STORED_APPLICATION_THREE_WHEELS	23	B4-S016	HOW	EXECUTED_PROSE_CARD	E360	f83r	B4	B4-S016	NOT_REQUIRED	skar	PR202	MC089	von dort ausgiessen
P261	D3_STORED_APPLICATION_THREE_WHEELS	23	B4-S016	HOW	EXECUTED_PROSE_CARD	E361	f83r	B4	B4-S016	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P262	D3_STORED_APPLICATION_THREE_WHEELS	24	B5-S001	HOW	EXECUTED_PROSE_CARD	E362	f83r	B5	B5-S001	NOT_REQUIRED	otchdy	PR125	MC067	Folgegang vollziehen; Schluss
P263	D3_STORED_APPLICATION_THREE_WHEELS	25	B5-S002	HOW	EXECUTED_PROSE_CARD	E363	f83r	B5	B5-S002	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss
P264	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E364	f83r	B5	B5-S003	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen
P265	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E365	f83r	B5	B5-S003	NOT_REQUIRED	dal	PR056	MC154	dorthin
P266	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E366	f83r	B5	B5-S003	NOT_REQUIRED	cheol	PR027	MC153	fortsetzen
P267	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E367	f83r	B5	B5-S003	NOT_REQUIRED	lol	PR092	MC092	von dort weiterfuehren
P268	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E368	f83r	B5	B5-S003	NOT_REQUIRED	chdal	PR011	MC001	dort umsetzen
P269	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E369	f83r	B5	B5-S003	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß
P270	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E370	f83r	B5	B5-S003	NOT_REQUIRED	sol	PR204	MC153	fortsetzen
P271	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E371	f83r	B5	B5-S003	NOT_REQUIRED	daiiin	PR052	MC172	Öffnungsstufe
P272	D3_STORED_APPLICATION_THREE_WHEELS	26	B5-S003	HOW	EXECUTED_PROSE_CARD	E372	f83r	B5	B5-S003	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P273	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E373	f83r	B6	B6-S001	NOT_REQUIRED	solkeey	PR207	MC020	länger sammeln
P274	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E374	f83r	B6	B6-S001	NOT_REQUIRED	qekey	PR137	MC052	roh
P275	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E375	f83r	B6	B6-S001	NOT_REQUIRED	raly	PR172	MC046	diesen Posten dorthin
P276	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E376	f83r	B6	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen
P277	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E377	f83r	B6	B6-S001	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P278	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E378	f83r	B6	B6-S001	NOT_REQUIRED	ol	PR111	MC153	fortsetzen
P279	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E379	f83r	B6	B6-S001	NOT_REQUIRED	dain	PR054	MC059	Tuch
P280	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E380	f83r	B6	B6-S001	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P281	D3_STORED_APPLICATION_THREE_WHEELS	27	B6-S001	HOW	EXECUTED_PROSE_CARD	E381	f83r	B6	B6-S001	NOT_REQUIRED	ldalor	PR087	MC101	Endziel
P282	D4_FRESH_PLANT_LEFT_WHEEL	1	D4-C01-SOURCE-TO-TARGET-ASPECT	WHEN	SELECTED_LOOKUP_VALUE	A1:G081	f67r2	M67_LEFT_ASPECT_FIELDS	f67r2.33	A1_LEFT_LOCAL_FIELD_33	dokan	AR046	ASTRO_OWNER_VALUE_046	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.
P283	D4_FRESH_PLANT_LEFT_WHEEL	1	D4-C01-SOURCE-TO-TARGET-ASPECT	WHEN	SELECTED_LOOKUP_VALUE	A1:G082	f67r2	M67_LEFT_ASPECT_FIELDS	f67r2.33	A1_LEFT_LOCAL_FIELD_33	oear	AR048	ASTRO_OWNER_VALUE_048	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.
P284	D4_FRESH_PLANT_LEFT_WHEEL	1	D4-C01-SOURCE-TO-TARGET-ASPECT	WHEN	SELECTED_LOOKUP_VALUE	A1:G083	f67r2	M67_LEFT_ASPECT_FIELDS	f67r2.33	A1_LEFT_LOCAL_FIELD_33	odal	AR047	ASTRO_OWNER_VALUE_047	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.
P285	D4_FRESH_PLANT_LEFT_WHEEL	2	D4-C02-INPUT-TARGET-GRADE	WHEN	SELECTED_LOOKUP_VALUE	A1:G137	f67r2	M67_LEFT_OUTER_STATIONS	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	cho	AR113	ASTRO_OWNER_VALUE_113	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.
P286	D4_FRESH_PLANT_LEFT_WHEEL	2	D4-C02-INPUT-TARGET-GRADE	WHEN	SELECTED_LOOKUP_VALUE	A1:G138	f67r2	M67_LEFT_OUTER_STATIONS	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	dal	AR114	ASTRO_OWNER_VALUE_114	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.
P287	D4_FRESH_PLANT_LEFT_WHEEL	2	D4-C02-INPUT-TARGET-GRADE	WHEN	SELECTED_LOOKUP_VALUE	A1:G139	f67r2	M67_LEFT_OUTER_STATIONS	f67r2.58	A1_LEFT_OUTER_STAR_STATION_07	g	AR115	ASTRO_OWNER_VALUE_115	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.
P288	D4_FRESH_PLANT_LEFT_WHEEL	3	D4-C03-TARGET-GRADE-SHORT	WHEN	SELECTED_LOOKUP_VALUE	A1:G156	f67r2	M67_LEFT_RING_RULE	f67r2.72	A1_LEFT_OUTER_RING_TEXT	aldaiin	AR093	ASTRO_OWNER_VALUE_093	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.
P289	D4_FRESH_PLANT_LEFT_WHEEL	3	D4-C03-TARGET-GRADE-SHORT	WHEN	SELECTED_LOOKUP_VALUE	A1:G166	f67r2	M67_LEFT_RING_RULE	f67r2.72	A1_LEFT_OUTER_RING_TEXT	okey	AR095	ASTRO_OWNER_VALUE_095	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.
P290	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E074	f56r	H5	H5-S001	NOT_REQUIRED	chochor	PR036	MC125	Zutatenansatz
P291	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E075	f56r	H5	H5-S001	NOT_REQUIRED	cho	PR035	MC034	Zutat
P292	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E076	f56r	H5	H5-S001	NOT_REQUIRED	chodaly	PR038	MC010	diese Zutat zur Stelle bringen
P293	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E077	f56r	H5	H5-S001	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P294	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E078	f56r	H5	H5-S001	NOT_REQUIRED	sho	PR198	MC034	Zutat
P295	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E079	f56r	H5	H5-S001	NOT_REQUIRED	kchol	PR075	MC090	weiter bearbeiten
P296	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E080	f56r	H5	H5-S001	NOT_REQUIRED	otchor	PR128	MC013	Folgeansatz
P297	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E081	f56r	H5	H5-S001	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen
P298	D4_FRESH_PLANT_LEFT_WHEEL	4	H5-S001	WHAT	EXECUTED_PROSE_CARD	E082	f56r	H5	H5-S001	NOT_REQUIRED	dal	PR056	MC154	dorthin
P299	D4_FRESH_PLANT_LEFT_WHEEL	5	H5-S002	WHAT	EXECUTED_PROSE_CARD	E083	f56r	H5	H5-S002	NOT_REQUIRED	schol	PR182	MC142	Voriges
P300	D4_FRESH_PLANT_LEFT_WHEEL	5	H5-S002	WHAT	EXECUTED_PROSE_CARD	E084	f56r	H5	H5-S002	NOT_REQUIRED	choy	PR045	MC131	diese Zutat
P301	D4_FRESH_PLANT_LEFT_WHEEL	5	H5-S002	WHAT	EXECUTED_PROSE_CARD	E085	f56r	H5	H5-S002	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen
P302	D4_FRESH_PLANT_LEFT_WHEEL	5	H5-S002	WHAT	EXECUTED_PROSE_CARD	E086	f56r	H5	H5-S002	NOT_REQUIRED	cheeckhody	PR019	MC099	auftragen
P303	D4_FRESH_PLANT_LEFT_WHEEL	6	H5-S003	WHAT	EXECUTED_PROSE_CARD	E087	f56r	H5	H5-S003	NOT_REQUIRED	sh	PR183	MC114	Staengel
P304	D4_FRESH_PLANT_LEFT_WHEEL	6	H5-S003	WHAT	EXECUTED_PROSE_CARD	E088	f56r	H5	H5-S003	NOT_REQUIRED	cho	PR035	MC034	Zutat
P305	D4_FRESH_PLANT_LEFT_WHEEL	6	H5-S003	WHAT	EXECUTED_PROSE_CARD	E089	f56r	H5	H5-S003	NOT_REQUIRED	kchey	PR073	MC122	diesen Posten kurz bearbeiten
P306	D4_FRESH_PLANT_LEFT_WHEEL	6	H5-S003	WHAT	EXECUTED_PROSE_CARD	E090	f56r	H5	H5-S003	NOT_REQUIRED	qokokchy	PR154	MC015	erneut ansetzen
P307	D4_FRESH_PLANT_LEFT_WHEEL	7	H5-S004	WHAT	EXECUTED_PROSE_CARD	E091	f56r	H5	H5-S004	NOT_REQUIRED	okchy	PR106	MC103	Posten zur Weiterbearbeitung ansetzen
P308	D4_FRESH_PLANT_LEFT_WHEEL	7	H5-S004	WHAT	EXECUTED_PROSE_CARD	E092	f56r	H5	H5-S004	NOT_REQUIRED	chokcheo	PR039	MC006	Auszug zugeben
P309	D4_FRESH_PLANT_LEFT_WHEEL	7	H5-S004	WHAT	EXECUTED_PROSE_CARD	E093	f56r	H5	H5-S004	NOT_REQUIRED	kchal	PR072	MC077	an der Zielstelle bearbeiten
P310	D4_FRESH_PLANT_LEFT_WHEEL	8	H5-S005	WHAT	EXECUTED_PROSE_CARD	E094	f56r	H5	H5-S005	NOT_REQUIRED	sho	PR198	MC034	Zutat
P311	D4_FRESH_PLANT_LEFT_WHEEL	8	H5-S005	WHAT	EXECUTED_PROSE_CARD	E095	f56r	H5	H5-S005	NOT_REQUIRED	chokchy	PR040	MC103	Posten zur Weiterbearbeitung ansetzen
P312	D4_FRESH_PLANT_LEFT_WHEEL	8	H5-S005	WHAT	EXECUTED_PROSE_CARD	E096	f56r	H5	H5-S005	NOT_REQUIRED	kchoar	PR074	MC136	Auszug daraus
P313	D4_FRESH_PLANT_LEFT_WHEEL	8	H5-S005	WHAT	EXECUTED_PROSE_CARD	E097	f56r	H5	H5-S005	NOT_REQUIRED	sotodan	PR212	MC068	danach anwenden
P314	D4_FRESH_PLANT_LEFT_WHEEL	9	H5-S006	WHAT	EXECUTED_PROSE_CARD	E098	f56r	H5	H5-S006	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten
P315	D4_FRESH_PLANT_LEFT_WHEEL	9	H5-S006	WHAT	EXECUTED_PROSE_CARD	E099	f56r	H5	H5-S006	NOT_REQUIRED	keol	PR077	MC104	kurz weiterbearbeiten
P316	D4_FRESH_PLANT_LEFT_WHEEL	9	H5-S006	WHAT	EXECUTED_PROSE_CARD	E100	f56r	H5	H5-S006	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P317	D4_FRESH_PLANT_LEFT_WHEEL	10	B3-S001	HOW	EXECUTED_PROSE_CARD	E229	f83r	B3	B3-S001	NOT_REQUIRED	olkeedy	PR115	MC045	länger sammeln; Schluss
P318	D4_FRESH_PLANT_LEFT_WHEEL	11	B3-S002	HOW	EXECUTED_PROSE_CARD	E230	f83r	B3	B3-S002	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin
P319	D4_FRESH_PLANT_LEFT_WHEEL	11	B3-S002	HOW	EXECUTED_PROSE_CARD	E231	f83r	B3	B3-S002	NOT_REQUIRED	chkeedy	PR032	MC110	länger wärmen; Schluss
P320	D4_FRESH_PLANT_LEFT_WHEEL	12	B3-S003	HOW	EXECUTED_PROSE_CARD	E232	f83r	B3	B3-S003	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P321	D4_FRESH_PLANT_LEFT_WHEEL	12	B3-S003	HOW	EXECUTED_PROSE_CARD	E233	f83r	B3	B3-S003	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P322	D4_FRESH_PLANT_LEFT_WHEEL	12	B3-S003	HOW	EXECUTED_PROSE_CARD	E234	f83r	B3	B3-S003	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P323	D4_FRESH_PLANT_LEFT_WHEEL	12	B3-S003	HOW	EXECUTED_PROSE_CARD	E235	f83r	B3	B3-S003	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P324	D4_FRESH_PLANT_LEFT_WHEEL	13	B3-S004	HOW	EXECUTED_PROSE_CARD	E236	f83r	B3	B3-S004	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P325	D4_FRESH_PLANT_LEFT_WHEEL	13	B3-S004	HOW	EXECUTED_PROSE_CARD	E237	f83r	B3	B3-S004	NOT_REQUIRED	qotal	PR164	MC093	danach dorthin
P326	D4_FRESH_PLANT_LEFT_WHEEL	13	B3-S004	HOW	EXECUTED_PROSE_CARD	E238	f83r	B3	B3-S004	NOT_REQUIRED	dar	PR059	MC055	aus dem Ansatz
P327	D4_FRESH_PLANT_LEFT_WHEEL	14	B3-S005	HOW	EXECUTED_PROSE_CARD	E239	f83r	B3	B3-S005	NOT_REQUIRED	schedy	PR180	MC025	Posten überführen; Schluss
P328	D4_FRESH_PLANT_LEFT_WHEEL	15	B3-S006	HOW	EXECUTED_PROSE_CARD	E240	f83r	B3	B3-S006	NOT_REQUIRED	chedchy	PR017	MC064	diesen Posten überführen
P329	D4_FRESH_PLANT_LEFT_WHEEL	15	B3-S006	HOW	EXECUTED_PROSE_CARD	E241	f83r	B3	B3-S006	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen
P330	D4_FRESH_PLANT_LEFT_WHEEL	15	B3-S006	HOW	EXECUTED_PROSE_CARD	E242	f83r	B3	B3-S006	NOT_REQUIRED	olchedy	PR112	MC028	weiterüberführen; Schluss
P331	D4_FRESH_PLANT_LEFT_WHEEL	16	B3-S007	HOW	EXECUTED_PROSE_CARD	E243	f83r	B3	B3-S007	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P332	D4_FRESH_PLANT_LEFT_WHEEL	16	B3-S007	HOW	EXECUTED_PROSE_CARD	E244	f83r	B3	B3-S007	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P333	D4_FRESH_PLANT_LEFT_WHEEL	16	B3-S007	HOW	EXECUTED_PROSE_CARD	E245	f83r	B3	B3-S007	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P334	D4_FRESH_PLANT_LEFT_WHEEL	17	B3-S008	HOW	EXECUTED_PROSE_CARD	E246	f83r	B3	B3-S008	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P335	D4_FRESH_PLANT_LEFT_WHEEL	18	B3-S009	HOW	EXECUTED_PROSE_CARD	E247	f83r	B3	B3-S009	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen
P336	D4_FRESH_PLANT_LEFT_WHEEL	19	B3-S010	HOW	EXECUTED_PROSE_CARD	E248	f83r	B3	B3-S010	NOT_REQUIRED	pchedal	PR134	MC126	Einlass
P337	D4_FRESH_PLANT_LEFT_WHEEL	19	B3-S010	HOW	EXECUTED_PROSE_CARD	E249	f83r	B3	B3-S010	NOT_REQUIRED	otedy	PR129	MC135	kurze Folge; Schluss
P338	D4_FRESH_PLANT_LEFT_WHEEL	20	B3-S011	HOW	EXECUTED_PROSE_CARD	E250	f83r	B3	B3-S011	NOT_REQUIRED	shecthedchy	PR190	MC043	bereiten Posten umsetzen
P339	D4_FRESH_PLANT_LEFT_WHEEL	20	B3-S011	HOW	EXECUTED_PROSE_CARD	E251	f83r	B3	B3-S011	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen
P340	D4_FRESH_PLANT_LEFT_WHEEL	20	B3-S011	HOW	EXECUTED_PROSE_CARD	E252	f83r	B3	B3-S011	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P341	D4_FRESH_PLANT_LEFT_WHEEL	20	B3-S011	HOW	EXECUTED_PROSE_CARD	E253	f83r	B3	B3-S011	NOT_REQUIRED	chary	PR008	MC009	aus diesem Posten
P342	D4_FRESH_PLANT_LEFT_WHEEL	21	B3-S012	HOW	EXECUTED_PROSE_CARD	E254	f83r	B3	B3-S012	NOT_REQUIRED	sor	PR210	MC080	Ansatz
P343	D4_FRESH_PLANT_LEFT_WHEEL	21	B3-S012	HOW	EXECUTED_PROSE_CARD	E255	f83r	B3	B3-S012	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P344	D4_FRESH_PLANT_LEFT_WHEEL	22	B3-S013	HOW	EXECUTED_PROSE_CARD	E256	f83r	B3	B3-S013	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P345	D4_FRESH_PLANT_LEFT_WHEEL	22	B3-S013	HOW	EXECUTED_PROSE_CARD	E257	f83r	B3	B3-S013	NOT_REQUIRED	chkain	PR031	MC105	eine Portion
P346	D4_FRESH_PLANT_LEFT_WHEEL	22	B3-S013	HOW	EXECUTED_PROSE_CARD	E258	f83r	B3	B3-S013	NOT_REQUIRED	shcthey	PR186	MC073	kurz bereithalten
P347	D4_FRESH_PLANT_LEFT_WHEEL	22	B3-S013	HOW	EXECUTED_PROSE_CARD	E259	f83r	B3	B3-S013	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss
P348	D4_FRESH_PLANT_LEFT_WHEEL	23	B3-S014	HOW	EXECUTED_PROSE_CARD	E260	f83r	B3	B3-S014	NOT_REQUIRED	okair	PR102	MC081	Wasser einlassen
P349	D4_FRESH_PLANT_LEFT_WHEEL	23	B3-S014	HOW	EXECUTED_PROSE_CARD	E261	f83r	B3	B3-S014	NOT_REQUIRED	sheedy	PR194	MC003	länger absetzen; Schluss
P350	D4_FRESH_PLANT_LEFT_WHEEL	24	B3-S015	HOW	EXECUTED_PROSE_CARD	E262	f83r	B3	B3-S015	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P351	D4_FRESH_PLANT_LEFT_WHEEL	25	B3-S016	HOW	EXECUTED_PROSE_CARD	E263	f83r	B3	B3-S016	NOT_REQUIRED	lo	PR090	MC030	abfuehren
P352	D4_FRESH_PLANT_LEFT_WHEEL	25	B3-S016	HOW	EXECUTED_PROSE_CARD	E264	f83r	B3	B3-S016	NOT_REQUIRED	qokchedy	PR146	MC005	angesetzten Inhalt überführen; Schluss
P353	D4_FRESH_PLANT_LEFT_WHEEL	26	B3-S017	HOW	EXECUTED_PROSE_CARD	E265	f83r	B3	B3-S017	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P354	D4_FRESH_PLANT_LEFT_WHEEL	27	B3-S018	HOW	EXECUTED_PROSE_CARD	E266	f83r	B3	B3-S018	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P355	D4_FRESH_PLANT_LEFT_WHEEL	28	B3-S019	HOW	EXECUTED_PROSE_CARD	E267	f83r	B3	B3-S019	NOT_REQUIRED	qokshedy	PR156	MC151	Absetzgang ansetzen; Schluss
P356	D4_FRESH_PLANT_LEFT_WHEEL	29	B3-S020	HOW	EXECUTED_PROSE_CARD	E268	f83r	B3	B3-S020	NOT_REQUIRED	dal	PR056	MC154	dorthin
P357	D4_FRESH_PLANT_LEFT_WHEEL	29	B3-S020	HOW	EXECUTED_PROSE_CARD	E269	f83r	B3	B3-S020	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P358	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E270	f83r	B3	B3-S021	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P359	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E271	f83r	B3	B3-S021	NOT_REQUIRED	shcthy	PR187	MC161	bereit
P360	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E272	f83r	B3	B3-S021	NOT_REQUIRED	dal	PR056	MC154	dorthin
P361	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E273	f83r	B3	B3-S021	NOT_REQUIRED	sy	PR214	MC123	dieser Posten
P362	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E274	f83r	B3	B3-S021	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß
P363	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E275	f83r	B3	B3-S021	NOT_REQUIRED	shedal	PR192	MC113	dort absetzen
P364	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E276	f83r	B3	B3-S021	NOT_REQUIRED	shecthy	PR191	MC137	kurz bereit halten
P365	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E277	f83r	B3	B3-S021	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P366	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E278	f83r	B3	B3-S021	NOT_REQUIRED	tal	PR216	MC154	dorthin
P367	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E279	f83r	B3	B3-S021	NOT_REQUIRED	shcthy	PR187	MC161	bereit
P368	D4_FRESH_PLANT_LEFT_WHEEL	30	B3-S021	HOW	EXECUTED_PROSE_CARD	E280	f83r	B3	B3-S021	NOT_REQUIRED	dalchdy	PR057	MC031	dorthin umsetzen; Schluss
P369	D4_FRESH_PLANT_LEFT_WHEEL	31	B3-S022	HOW	EXECUTED_PROSE_CARD	E281	f83r	B3	B3-S022	NOT_REQUIRED	qotchedy	PR165	MC057	nächsten Posten überführen; Schluss
P370	D4_FRESH_PLANT_LEFT_WHEEL	32	B3-S023	HOW	EXECUTED_PROSE_CARD	E282	f83r	B3	B3-S023	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P371	D4_FRESH_PLANT_LEFT_WHEEL	33	B3-S024	HOW	EXECUTED_PROSE_CARD	E283	f83r	B3	B3-S024	NOT_REQUIRED	tchedy	PR218	MC025	Posten überführen; Schluss
P372	D4_FRESH_PLANT_LEFT_WHEEL	34	B3-S025	HOW	EXECUTED_PROSE_CARD	E284	f83r	B3	B3-S025	NOT_REQUIRED	qokchdy	PR145	MC088	Umsetzung ansetzen; Schluss
P373	D4_FRESH_PLANT_LEFT_WHEEL	35	B3-S026	HOW	EXECUTED_PROSE_CARD	E285	f83r	B3	B3-S026	NOT_REQUIRED	cheedar	PR020	MC042	von dort umsetzen
P374	D4_FRESH_PLANT_LEFT_WHEEL	35	B3-S026	HOW	EXECUTED_PROSE_CARD	E286	f83r	B3	B3-S026	NOT_REQUIRED	chldaiin	PR034	MC144	Absetzmaß
P375	D4_FRESH_PLANT_LEFT_WHEEL	35	B3-S026	HOW	EXECUTED_PROSE_CARD	E287	f83r	B3	B3-S026	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P376	D4_FRESH_PLANT_LEFT_WHEEL	35	B3-S026	HOW	EXECUTED_PROSE_CARD	E288	f83r	B3	B3-S026	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben
