cohort_id	locus	page	line_class	line_token_count	ordinal	surface	is_target	target_mask_id	scoring_identity	frozen_non_target_default_de	structural_axes	structural_roles	reader_exact	span_id	span_member_role	render_once_owner_ordinal	left_neighbor_roles	right_neighbor_roles	left_neighbor_exact	right_neighbor_exact	source_artifact	source_row	current_provenance	old_target_default_credit	old_target_role_credit	old_target_evidence_credit	old_target_confidence_credit	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	7	tor	0	NONE	NON_TARGET	kalte Drogenportion	COLD	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12226	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	8	ols	1	TM-H8R1	TM-H8R1		NONE	NONE	1	NONE	NONE	NONE	PATIENT|FIELD|MATERIAL	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0153	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	1	ytair	0	NONE	NON_TARGET	kühle hiervon die zweite Fraktion	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18149	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	2	aiin	0	NONE	NON_TARGET	Menge III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18150	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	3	otchdy	0	NONE	NON_TARGET	kalt-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18151	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	4	okaly	0	NONE	NON_TARGET	Rohstoff-I-Ansatz leicht erhitzen und abschließen	HOT|END_STAGE	RESULT|PROCESS|ENDPOINT|FIELD|CLOSE|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18152	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	5	daiin	0	NONE	NON_TARGET	Grad-/Maßwert III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18153	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	6	qokedy	0	NONE	NON_TARGET	bis zur Mittelstufe erhitzt; abgeschlossen	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18154	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	7	otar	1	TM-N5K6	TM-N5K6		NONE	NONE	1	NONE	NONE	NONE	NONE	FIELD	0	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0214	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	8	ar	0	NONE	NON_TARGET	Drogenfraktion I	LEVEL_I	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18156	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	9	oldy	0	NONE	NON_TARGET	fertiger Auszug	END_STAGE	RESULT|ENDPOINT|FIELD|CLOSE|PRODUCT	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	G733-C18157|f75r.43@3	GDT769_CURRENT_EXACT_WHOLE_IDENTITY_RECAST	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	10	otedy	0	NONE	NON_TARGET	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	COLD|MIDDLE_STAGE|END_STAGE	RESULT|ENDPOINT|FIELD|CLOSE|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18158	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	11	saim	0	NONE	NON_TARGET	Wert-/Mengenposten II; Referent offen	LEVEL_II|MEASURED	AMOUNT|VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt748_complete_whole_serial_paradigm_census/artifacts/ELIGIBLE_ONE_OPEN_FRAME_CENSUS.tsv	G733-C18159|G748-F02302	GDT748_WITHHELD_RETIRED_LITERAL_TARGET__C0_NEUTRAL_WHOLE_PLACEHOLDER	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	12	okey	0	NONE	NON_TARGET	bis zur Mittelstufe erhitzter Ansatz	HOT|MIDDLE_STAGE	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18160	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	13	tody	0	NONE	NON_TARGET	kalten Ansatz fertigstellen	COLD|END_STAGE	RESULT|PROCESS|ENDPOINT|FIELD|CLOSE|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18161	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L015	f46v.2	f46v	MASKED_COHORT_LINE	14	14	daiin	0	NONE	NON_TARGET	Grad-/Maßwert III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C18162	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	1	sain	0	NONE	NON_TARGET	Wert-/Mengenform II	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07814|G772-E001|G772-R001	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	PREPARATION	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07815	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	3	checkhy	0	NONE	NON_TARGET	trockene Zubereitungsform, Anfangsstufe	NONE	PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07816|G772-E002|G772-R002	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	4	olchain	0	NONE	NON_TARGET	trockener Zubereitungsposten, Stufe II; Stoff offen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07817|G772-R003	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	5	okeey	0	NONE	NON_TARGET	vollständig erhitzter Ansatz	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07818	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L016	f112r.36	f112r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	6	6	olam	0	NONE	NON_TARGET	Maßposten I; Stoff offen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C07819|G772-R004	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	1	qotchor	0	NONE	NON_TARGET	kalt-trockener Inhaltsposten	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14804|G772-R005	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	2	chy	0	NONE	NON_TARGET	leicht getrocknet	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14805	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	3	she	0	NONE	NON_TARGET	feucht, attributiv gebunden	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14806	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	4	kchor	0	NONE	NON_TARGET	heiß-trockener Inhaltsposten	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14807|G772-R006	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	5	chory	0	NONE	NON_TARGET	Pflanzenteil in Grundform	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14808	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	6	keor	0	NONE	NON_TARGET	heißer Mengen-/Inhaltsposten	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14809|G772-E003|G772-R007	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	7	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	FIELD	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14810	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	8	chy	0	NONE	NON_TARGET	leicht getrocknet	NONE	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14811|G772-E004	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	9	daiin	0	NONE	NON_TARGET	Grad-/Maßwert III	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14812	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L017	f30v.2	f30v	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	10	10	ctholdy	0	NONE	NON_TARGET	Blatt-/Krautgut fertigstellen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C14813|G772-R013	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	1	dain	0	NONE	NON_TARGET	Grad-/Maßwert II	NONE	VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21865|G772-E005	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	VALUE	PREPARATION	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21866	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	3	sheol	0	NONE	NON_TARGET	feuchtes Material	NONE	PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21867|G772-E006	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	4	dain	0	NONE	NON_TARGET	Qualitätsgrad II	NONE	VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21868|G772-E007	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	5	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	VALUE	NONE	1	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21869	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	6	qoly	0	NONE	NON_TARGET	gib Vorstehendes hinzu und schließe die Zugabe ab	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21870	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	7	dar	0	NONE	NON_TARGET	abgemessene Fraktion I	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21871	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L018	f75r.26	f75r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	8	8	ajy	0	NONE	NON_TARGET	fülle ein Bündel ab und schließe	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C21872	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L019	f81r.15	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	5	1	sain	0	NONE	NON_TARGET	Wert-/Mengenform II	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26451|G772-E008|G772-R008	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L019	f81r.15	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	5	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	PREPARATION	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26452	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L019	f81r.15	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	5	3	cheedy	0	NONE	NON_TARGET	vollständig getrocknet, abgeschlossen	NONE	PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26453|G772-E009	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L019	f81r.15	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	5	4	qokeedy	0	NONE	NON_TARGET	vollständig erhitzt; abgeschlossen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26454	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L019	f81r.15	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	5	5	otedy	0	NONE	NON_TARGET	bis zur Mittelstufe abgekühlter Ansatz; abgeschlossen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26455	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	1	qotal	0	NONE	NON_TARGET	Rohstoffklasse I, leicht abgekühlt	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26502	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	2	chedy	0	NONE	NON_TARGET	bis zur Mittelstufe getrocknet; abgeschlossen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26503	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	3	qol	0	NONE	NON_TARGET	Zugabe-/Inhaltsfeld; genaue Funktion offen	NONE	NONE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26504|G772-R009	GDT734_COMPLETE_CELL__DISPLAY_ONLY_UNTYPED	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	4	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	NONE	VALUE	0	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26505	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	5	daiin	0	NONE	NON_TARGET	Qualitätsgrad III	NONE	VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26506|G772-E010	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	6	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	VALUE	AMOUNT|VALUE	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26507	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	7	chedar	0	NONE	NON_TARGET	abgemessene Trockenfraktion I, Mittelstufe	NONE	AMOUNT|VALUE	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26508|G772-E011	GDT771_TARGET_INDEPENDENT_EDGE_ROLE__CURRENT_DISPLAY	0	0	0	0	0	0	0	0
G772-L020	f81r.22	f81r	GDT771_FULL_BRANCH_PLUS_COLLATERAL_CONTROLS	9	8	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	AMOUNT|VALUE	FIELD|PROCESS	1	1	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C26509	GDT771_EXACT_TARGET__ALL_TARGET_FIELDS_WITHHELD	0	0	0	0	0	0	0	0
