clause_id	physical_page	register	start_event	end_event	events	formula_events	root_composition_events	end_reason	canonical_clause_reading_de	event_ids
P915-C113	f75r	BIOLOGICAL	P912-E0809	P912-E0810	2	1	1	LICENSED_DY_CLOSE	BEZEICHNETER TEILANSATZ ; DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0809|P912-E0810
P915-C114	f75r	BIOLOGICAL	P912-E0811	P912-E0812	2	1	1	LICENSED_DY_CLOSE	BEHANDELN · QUELLE ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0811|P912-E0812
P915-C115	f75r	BIOLOGICAL	P912-E0813	P912-E0816	4	3	1	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; BEHANDELN · QUELLE ; DANACH AUS DER QUELLE ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0813|P912-E0814|P912-E0815|P912-E0816
P915-C116	f75r	BIOLOGICAL	P912-E0817	P912-E0819	3	3	0	LICENSED_DY_CLOSE	DEN BEZEICHNETEN TEIL UMSETZEN ; EINHEIT WAEHLEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0817|P912-E0818|P912-E0819
P915-C117	f75r	BIOLOGICAL	P912-E0820	P912-E0820	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0820
P915-C118	f75r	BIOLOGICAL	P912-E0821	P912-E0821	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E0821
P915-C119	f75r	BIOLOGICAL	P912-E0822	P912-E0822	1	0	1	LICENSED_DY_CLOSE	ANSETZEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0822
P915-C120	f75r	BIOLOGICAL	P912-E0823	P912-E0829	7	2	5	LICENSED_DY_CLOSE	DANACH AUS DER QUELLE ; DANACH · INNEN ; FORTSETZEN · SOLLMASS ; ENTNEHMEN ; AUS DEM BEZEICHNETEN TEIL ; DIES ; AUSWÄHLEN · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0823|P912-E0824|P912-E0825|P912-E0826|P912-E0827|P912-E0828|P912-E0829
P915-C121	f75r	BIOLOGICAL	P912-E0830	P912-E0832	3	2	1	LICENSED_DY_CLOSE	HALTEN · DURCHLASS · DIES ; KURZ ANSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0830|P912-E0831|P912-E0832
P915-C122	f75r	BIOLOGICAL	P912-E0833	P912-E0835	3	2	1	LICENSED_DY_CLOSE	AUSWÄHLEN · QUELLE · FORTSETZEN ; DANACH DIESER POSTEN ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E0833|P912-E0834|P912-E0835
P915-C123	f75r	BIOLOGICAL	P912-E0836	P912-E0836	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E0836
P915-C124	f75r	BIOLOGICAL	P912-E0837	P912-E0837	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E0837
P915-C125	f75r	BIOLOGICAL	P912-E0838	P912-E0840	3	3	0	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; KURZ ANSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0838|P912-E0839|P912-E0840
P915-C126	f75r	BIOLOGICAL	P912-E0841	P912-E0842	2	2	0	LICENSED_DY_CLOSE	KURZ HALTEN UND WEITERFÜHREN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0841|P912-E0842
P915-C127	f75r	BIOLOGICAL	P912-E0843	P912-E0844	2	1	1	LICENSED_DY_CLOSE	PORTION ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0843|P912-E0844
P915-C128	f75r	BIOLOGICAL	P912-E0845	P912-E0847	3	1	2	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	DANACH · FORTSETZEN ; DIESEN POSTEN UMSETZEN ; FORTSETZEN · ANSATZ. LOKALER ABSCHNITT.	P912-E0845|P912-E0846|P912-E0847
P915-C129	f81v	BIOLOGICAL	P912-E0858	P912-E0860	3	1	2	LICENSED_DY_CLOSE	EINSETZEN · QUELLE ; KURZ HALTEN ; ZUGEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0858|P912-E0859|P912-E0860
P915-C130	f81v	BIOLOGICAL	P912-E0861	P912-E0865	5	2	3	LICENSED_DY_CLOSE	HALTEN · KURZ · ZUGEBEN · ZIEL ; ZIEL ; AUS DEM BEZEICHNETEN TEIL ; FORTSETZEN ; EINSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0861|P912-E0862|P912-E0863|P912-E0864|P912-E0865
P915-C131	f81v	BIOLOGICAL	P912-E0866	P912-E0869	4	1	3	LICENSED_DY_CLOSE	HALTEN · KURZ · ZUGEBEN ; PORTION ; AUSFÜHREN · NEBENWEG · ORT · SPÜLEN · KURZ · ZUGEBEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0866|P912-E0867|P912-E0868|P912-E0869
P915-C132	f81v	BIOLOGICAL	P912-E0870	P912-E0883	14	5	9	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; ZUGEBEN · LAUF ; AN DER ZIELSTELLE ANSETZEN ; QUELLE WAEHLEN ; FORTSETZEN ; ZUGEBEN · PORTION ; FORTSETZEN · ZUGEBEN · PORTION ; ZIEL ; FORTSETZEN ; MARKIEREN · FORTSETZEN ; LEITEN ; SOLLWERT WAEHLEN ; SOLLMASS ; LÄNGER AUFFANGEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0870|P912-E0871|P912-E0872|P912-E0873|P912-E0874|P912-E0875|P912-E0876|P912-E0877|P912-E0878|P912-E0879|P912-E0880|P912-E0881|P912-E0882|P912-E0883
P915-C133	f81v	BIOLOGICAL	P912-E0884	P912-E0884	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0884
P915-C134	f81v	BIOLOGICAL	P912-E0885	P912-E0889	5	2	3	LICENSED_DY_CLOSE	TEIL · DIES · ZUGEBEN · PORTION ; HALTEN · KURZ · ZUGEBEN ; DIESEN POSTEN UMSETZEN ; ZIEL · ZIEL ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0885|P912-E0886|P912-E0887|P912-E0888|P912-E0889
P915-C135	f81v	BIOLOGICAL	P912-E0890	P912-E0904	15	6	9	LICENSED_DY_CLOSE	NACH SOLLMASS ANSETZEN ; EINE PORTION ANSETZEN ; DIESEN POSTEN LÄNGER BEHANDELN ; DIES ; FORTSETZEN ; ZUGEBEN · SOLLMASS ; PORTION ; DIES ; SOLLMASS ; ENTNEHMEN · BEREIT · DIES ; NACH SOLLMASS ANSETZEN ; SOLLMASS ; DANACH · PORTION ; DURCH DEN DURCHLASS FUEHREN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0890|P912-E0891|P912-E0892|P912-E0893|P912-E0894|P912-E0895|P912-E0896|P912-E0897|P912-E0898|P912-E0899|P912-E0900|P912-E0901|P912-E0902|P912-E0903|P912-E0904
P915-C136	f81v	BIOLOGICAL	P912-E0905	P912-E0919	15	8	7	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; VON DER ENTNAHMESTELLE ZUGEBEN ; SOLLMASS ; AUS DER QUELLE ANSETZEN ; EINE PORTION ANSETZEN ; NACH SOLLMASS ANSETZEN ; FORTSETZEN ; DIESEN POSTEN UMSETZEN ; DEN AUSZUG WEITERFUEHREN ; LEITEN · ZUGEBEN · DIES ; LEITEN ; AUSWÄHLEN ; SOLLMASS ; EINE PORTION ANSETZEN ; ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0905|P912-E0906|P912-E0907|P912-E0908|P912-E0909|P912-E0910|P912-E0911|P912-E0912|P912-E0913|P912-E0914|P912-E0915|P912-E0916|P912-E0917|P912-E0918|P912-E0919
P915-C137	f81v	BIOLOGICAL	P912-E0920	P912-E0927	8	1	7	LICENSED_DY_CLOSE	FORTSETZEN · ANSATZ ; FORTSETZEN ; HALTEN · KURZ · DURCHLASS · ZIEL ; SOLLMASS ; ANSETZEN · LÄNGER · ZIEL ; SOLLMASS ; DURCH DEN DURCHLASS FUEHREN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0920|P912-E0921|P912-E0922|P912-E0923|P912-E0924|P912-E0925|P912-E0926|P912-E0927
P915-C138	f81v	BIOLOGICAL	P912-E0928	P912-E0931	4	1	3	LICENSED_DY_CLOSE	FORTSETZEN ; DIES · ZUGEBEN · FORTSETZEN ; ANSATZ ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0928|P912-E0929|P912-E0930|P912-E0931
P915-C139	f81v	BIOLOGICAL	P912-E0932	P912-E0932	1	1	0	LICENSED_DY_CLOSE	LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0932
P915-C140	f81v	BIOLOGICAL	P912-E0933	P912-E0936	4	0	4	LICENSED_DY_CLOSE	AUFFANGEN · LÄNGER · TEIL · DIES ; SOLLMASS ; TEIL · ZUGEBEN · PORTION ; UMLEITEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0933|P912-E0934|P912-E0935|P912-E0936
P915-C141	f81v	BIOLOGICAL	P912-E0937	P912-E0937	1	1	0	LICENSED_DY_CLOSE	DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0937
P915-C142	f81v	BIOLOGICAL	P912-E0938	P912-E0945	8	3	5	LICENSED_DY_CLOSE	DIES · QUELLE ; MIT DIESEM POSTEN WEITER ; ZUGEBEN · SOLLMASS ; LAENGER ANSETZEN ; SOLLMASS ; FORTSETZEN · ANSATZ ; DIESEN TEIL KURZ DURCHFÜHREN ; ZWEIT · STUFE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0938|P912-E0939|P912-E0940|P912-E0941|P912-E0942|P912-E0943|P912-E0944|P912-E0945
P915-C143	f81v	BIOLOGICAL	P912-E0946	P912-E0949	4	1	3	LICENSED_DY_CLOSE	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ORT · HALTEN · DIES · EINSTELLEN · LÄNGER · TEIL ; BEGINNEN · AUSFÜHREN · EINSETZEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0946|P912-E0947|P912-E0948|P912-E0949
P915-C144	f81v	BIOLOGICAL	P912-E0950	P912-E0950	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E0950
P915-C145	f81v	BIOLOGICAL	P912-E0951	P912-E0951	1	1	0	LICENSED_DY_CLOSE	ANSETZEN, KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0951
P915-C146	f81v	BIOLOGICAL	P912-E0952	P912-E0968	17	9	8	LICENSED_DY_CLOSE	DANACH DIESER POSTEN ; TEIL · LAUF · ORT · INNEN ; DIES · HALTEN · KURZ · DIES ; LAENGER ANSETZEN ; LAENGER ANSETZEN ; DIESEN POSTEN ANSETZEN ; DIESEN POSTEN LÄNGER ZUGEBEN ; DIESEN POSTEN ANSETZEN ; DIESEN POSTEN ANSETZEN ; LEITEN · ZUGEBEN · DIES ; FORTSETZEN · ENTNEHMEN · DIES ; ZUGEBEN · DIES ; TEIL · HALTEN · FORTSETZEN · DIES · TEIL ; FORTSETZEN ; FORTSETZEN ; DIESEN POSTEN UMSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0952|P912-E0953|P912-E0954|P912-E0955|P912-E0956|P912-E0957|P912-E0958|P912-E0959|P912-E0960|P912-E0961|P912-E0962|P912-E0963|P912-E0964|P912-E0965|P912-E0966|P912-E0967|P912-E0968
P915-C147	f81v	BIOLOGICAL	P912-E0969	P912-E0969	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0969
P915-C148	f81v	BIOLOGICAL	P912-E0970	P912-E0970	1	0	1	LICENSED_DY_CLOSE	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0970
P915-C149	f81v	BIOLOGICAL	P912-E0971	P912-E0973	3	0	3	LICENSED_DY_CLOSE	ENTNEHMEN · KURZ · EINSTELLEN · KURZ · TEIL · DIES ; LEITEN · ZUGEBEN · KURZ · TEIL · KURZ · DIES ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0971|P912-E0972|P912-E0973
P915-C150	f81v	BIOLOGICAL	P912-E0974	P912-E0976	3	0	3	LICENSED_DY_CLOSE	DIES · ZUGEBEN · KURZ · HALTEN · KURZ · DIES ; TEIL · ENTNEHMEN · AUSWÄHLEN · KURZ · TEIL ; DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0974|P912-E0975|P912-E0976
P915-C151	f81v	BIOLOGICAL	P912-E0977	P912-E0977	1	0	1	LICENSED_DY_CLOSE	DIES · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0977
P915-C152	f81v	BIOLOGICAL	P912-E0978	P912-E0981	4	2	2	LICENSED_DY_CLOSE	AUS DEM BEZEICHNETEN TEIL ; DIES · ZUGEBEN · KURZ · ZWEIT · DIES ; DANACH DIESER POSTEN ; DIES · ZUGEBEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0978|P912-E0979|P912-E0980|P912-E0981
P915-C153	f81v	BIOLOGICAL	P912-E0982	P912-E0983	2	2	0	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0982|P912-E0983
P915-C154	f81v	BIOLOGICAL	P912-E0984	P912-E0987	4	1	3	LICENSED_DY_CLOSE	DIES · ZUGEBEN · LÄNGER · TEIL · DIES ; HALTEN · LÄNGER · ZUGEBEN · DIES ; SOLLMASS ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0984|P912-E0985|P912-E0986|P912-E0987
P915-C155	f81v	BIOLOGICAL	P912-E0988	P912-E0989	2	1	1	LICENSED_DY_CLOSE	ANSETZEN · LÄNGER · TEIL ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0988|P912-E0989
P915-C156	f81v	BIOLOGICAL	P912-E0990	P912-E1001	12	5	7	LICENSED_DY_CLOSE	LEITEN · ENTNEHMEN · EINSETZEN · UMSETZEN · DIES ; AN DER ZIELSTELLE ANSETZEN ; DIESEN POSTEN UMSETZEN ; FORTSETZEN ; LAENGER HALTEN ; AUSWÄHLEN · ORT · SPÜLEN · BEREIT · TEIL · DIES ; BEGINNEN · AUSFÜHREN · NEBENWEG · UMSETZEN · DIES ; MARKIEREN ; DIESEN POSTEN UMSETZEN ; LEITEN · EINSTELLEN · QUELLE · DIES ; LEITEN · ANSATZ ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0990|P912-E0991|P912-E0992|P912-E0993|P912-E0994|P912-E0995|P912-E0996|P912-E0997|P912-E0998|P912-E0999|P912-E1000|P912-E1001
P915-C157	f81v	BIOLOGICAL	P912-E1002	P912-E1006	5	1	4	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · LÄNGER · TEIL · DIES ; FORTSETZEN ; DIES ; MARKIEREN · HALTEN · TEIL · DIES ; KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1002|P912-E1003|P912-E1004|P912-E1005|P912-E1006
P915-C158	f81v	BIOLOGICAL	P912-E1007	P912-E1010	4	2	2	LICENSED_DY_CLOSE	AUS DEM BEZEICHNETEN TEIL ; DIESEN POSTEN UMSETZEN ; EINSETZEN · UMSETZEN · DIES ; HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1007|P912-E1008|P912-E1009|P912-E1010
P915-C159	f81v	BIOLOGICAL	P912-E1011	P912-E1013	3	2	1	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1011|P912-E1012|P912-E1013
P915-C160	f81v	BIOLOGICAL	P912-E1014	P912-E1014	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1014
P915-C161	f81v	BIOLOGICAL	P912-E1015	P912-E1019	5	3	2	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; DURCH DEN DURCHLASS FUEHREN ; LEITEN ; MARKIEREN · ZIEL ; ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1015|P912-E1016|P912-E1017|P912-E1018|P912-E1019
P915-C162	f81v	BIOLOGICAL	P912-E1020	P912-E1024	5	2	3	LICENSED_DY_CLOSE	DIES ; FORTSETZEN ; KURZ BEHANDELN ; FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1020|P912-E1021|P912-E1022|P912-E1023|P912-E1024
P915-C163	f81v	BIOLOGICAL	P912-E1025	P912-E1025	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1025
P915-C164	f81v	BIOLOGICAL	P912-E1026	P912-E1026	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1026
P915-C165	f81v	BIOLOGICAL	P912-E1027	P912-E1031	5	4	1	LICENSED_DY_CLOSE	DURCH DEN DURCHLASS FUEHREN ; DIESEN POSTEN ANSETZEN ; DIESEN POSTEN LÄNGER AUFFANGEN ; FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1027|P912-E1028|P912-E1029|P912-E1030|P912-E1031
P915-C166	f81v	BIOLOGICAL	P912-E1032	P912-E1034	3	1	2	LICENSED_DY_CLOSE	AUS DER QUELLE ANSETZEN ; HALTEN · DURCHLASS · DIES ; TEIL · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1032|P912-E1033|P912-E1034
P915-C167	f81v	BIOLOGICAL	P912-E1035	P912-E1042	8	5	3	LICENSED_DY_CLOSE	AUS DER QUELLE ANSETZEN ; AN DER ZIELSTELLE ANSETZEN ; DEN BEZEICHNETEN TEIL WEITERFÜHREN ; DIES ; BEGINNEN · AUSFÜHREN · BEREIT · KURZ · DIES ; BEHANDELN · ZIEL ; DIESEN POSTEN UMSETZEN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1035|P912-E1036|P912-E1037|P912-E1038|P912-E1039|P912-E1040|P912-E1041|P912-E1042
P915-C168	f81v	BIOLOGICAL	P912-E1043	P912-E1044	2	1	1	LICENSED_DY_CLOSE	SPÜLEN · KURZ · EINSTELLEN · DIES ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1043|P912-E1044
P915-C169	f81v	BIOLOGICAL	P912-E1045	P912-E1045	1	0	1	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1045
P915-C170	f81v	BIOLOGICAL	P912-E1046	P912-E1049	4	2	2	LICENSED_DY_CLOSE	DANACH · PORTION ; SPÜLEN · AUSFÜHREN ; KURZ ANSETZEN ; KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1046|P912-E1047|P912-E1048|P912-E1049
P915-C171	f81v	BIOLOGICAL	P912-E1050	P912-E1050	1	1	0	LICENSED_DY_CLOSE	KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1050
P915-C172	f81v	BIOLOGICAL	P912-E1051	P912-E1061	11	5	6	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; AUFFANGEN · DIES ; LEITEN · UMSETZEN · ZIEL ; FORTSETZEN ; DANACH AUS DER QUELLE ; AN DER ZIELSTELLE ANSETZEN ; FORTSETZEN ; AUSFÜHREN · STUFE ; LAENGER HALTEN ; ZIEL ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1051|P912-E1052|P912-E1053|P912-E1054|P912-E1055|P912-E1056|P912-E1057|P912-E1058|P912-E1059|P912-E1060|P912-E1061
P915-C173	f81v	BIOLOGICAL	P912-E1062	P912-E1068	7	3	4	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; AUSWÄHLEN · ZIEL · ENTNEHMEN · EINSTELLEN · KURZ · TEIL · DIES · EINSTELLEN · QUELLE ; WEITER HALTEN ; BEGINNEN · KURZ · EINSTELLEN · ENTNEHMEN · DIES ; DIES · ZUGEBEN · SOLLMASS ; FORTSETZEN · ZUGEBEN · PORTION ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1062|P912-E1063|P912-E1064|P912-E1065|P912-E1066|P912-E1067|P912-E1068
P915-C174	f81v	BIOLOGICAL	P912-E1069	P912-E1074	6	3	3	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; DEN BEZEICHNETEN TEIL UMSETZEN ; MARKIEREN · FORTSETZEN ; FORTSETZEN · BEREIT · TEIL · DIES ; EINSTELLEN · KURZ · DIES ; ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1069|P912-E1070|P912-E1071|P912-E1072|P912-E1073|P912-E1074
P915-C175	f81v	BIOLOGICAL	P912-E1075	P912-E1081	7	3	4	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; LAENGER ANSETZEN ; FORTSETZEN ; ENTNEHMEN · LÄNGER · TEIL · DIES ; ZIELSTELLE WAEHLEN ; KURZ · FORTSETZEN ; UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1075|P912-E1076|P912-E1077|P912-E1078|P912-E1079|P912-E1080|P912-E1081
P915-C176	f81v	BIOLOGICAL	P912-E1082	P912-E1084	3	1	2	LICENSED_DY_CLOSE	LEITEN · DIES ; AUSFÜHREN · ABSETZEN · DIES ; NAECHSTEN SCHRITT KURZ; ENDE. TEILGANG GESCHLOSSEN.	P912-E1082|P912-E1083|P912-E1084
P915-C177	f81v	BIOLOGICAL	P912-E1085	P912-E1098	14	5	9	LICENSED_DY_CLOSE	WEITER HALTEN ; DIESEN POSTEN UMSETZEN ; DIES ; HALTEN · DIES ; FORTSETZEN ; DIES ; FORTSETZEN ; DIESEN POSTEN UMSETZEN ; EINSTELLEN · UMSETZEN ; DIESEN POSTEN ANSETZEN ; FORTSETZEN ; ENTNEHMEN · KURZ · FORTSETZEN · EINSTELLEN · QUELLE ; AUSFÜHREN · STUFE ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1085|P912-E1086|P912-E1087|P912-E1088|P912-E1089|P912-E1090|P912-E1091|P912-E1092|P912-E1093|P912-E1094|P912-E1095|P912-E1096|P912-E1097|P912-E1098
P915-C178	f81v	BIOLOGICAL	P912-E1099	P912-E1102	4	2	2	LICENSED_DY_CLOSE	ZIEL ; KURZ HALTEN ; FORTSETZEN · ZUGEBEN · KURZ · FORTSETZEN ; LÄNGER AUFFANGEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1099|P912-E1100|P912-E1101|P912-E1102
P915-C179	f81v	BIOLOGICAL	P912-E1103	P912-E1106	4	2	2	LICENSED_DY_CLOSE	ANSETZEN · KURZ · FORTSETZEN ; KURZ HALTEN UND WEITERFÜHREN ; AUSFÜHREN · STUFE ; LÄNGER AUFFANGEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1103|P912-E1104|P912-E1105|P912-E1106
P915-C180	f81v	BIOLOGICAL	P912-E1107	P912-E1107	1	0	1	LICENSED_DY_CLOSE	EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1107
P915-C181	f81v	BIOLOGICAL	P912-E1108	P912-E1109	2	2	0	LICENSED_DY_CLOSE	KURZ BEHANDELN ; KURZ IM DURCHLASS HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1108|P912-E1109
P915-C182	f81v	BIOLOGICAL	P912-E1110	P912-E1110	1	0	1	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	ENTNEHMEN · ZIEL. LOKALER ABSCHNITT.	P912-E1110
P915-C183	f82r	BIOLOGICAL	P912-E1113	P912-E1122	10	4	6	LICENSED_DY_CLOSE	BEGINNEN · AUSFÜHREN · HALTEN · LÄNGER · TEIL · DIES ; ANSETZEN · KURZ · FORTSETZEN ; SOLLMASS ; HALTEN · DURCHLASS · DIES ; ANSETZEN · LÄNGER · ANSATZ ; LAENGER HALTEN ; SOLLMASS ; KURZ HALTEN ; DEN BEZEICHNETEN TEIL UMSETZEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1113|P912-E1114|P912-E1115|P912-E1116|P912-E1117|P912-E1118|P912-E1119|P912-E1120|P912-E1121|P912-E1122
P915-C184	f82r	BIOLOGICAL	P912-E1123	P912-E1125	3	2	1	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1123|P912-E1124|P912-E1125
P915-C185	f82r	BIOLOGICAL	P912-E1126	P912-E1130	5	2	3	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; LEITEN · DURCHLASS · DIES ; LEITEN · UMSETZEN ; LAENGER ANSETZEN ; LEITEN · DURCHLASS · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1126|P912-E1127|P912-E1128|P912-E1129|P912-E1130
P915-C186	f82r	BIOLOGICAL	P912-E1131	P912-E1138	8	4	4	LICENSED_DY_CLOSE	ANSETZEN · ZIEL · DIES ; AUFFANGEN · SOLLMASS ; DURCH DEN DURCHLASS FUEHREN ; NACH SOLLMASS ANSETZEN ; NACH SOLLMASS ANSETZEN ; AUSFÜHREN · BEREIT · KURZ · FORTSETZEN ; DIESEN POSTEN LÄNGER BEHANDELN ; LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E1131|P912-E1132|P912-E1133|P912-E1134|P912-E1135|P912-E1136|P912-E1137|P912-E1138
P915-C187	f82r	BIOLOGICAL	P912-E1139	P912-E1145	7	4	3	LICENSED_DY_CLOSE	NAECHSTEN POSTEN LAENGER HALTEN ; AN DER ZIELSTELLE ANSETZEN ; HALTEN · KURZ · DURCHLASS · DIES ; DIESEN POSTEN ANSETZEN ; FORTSETZEN ; LEITEN · ZUGEBEN · UMSETZEN · DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E1139|P912-E1140|P912-E1141|P912-E1142|P912-E1143|P912-E1144|P912-E1145
