event_id	page	record	statement_id	surface	card_no	clause_type	role_based_reading_de	silent_owner_de	component_values_unchanged
E345	f83r	B4	B4-S012	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E346	f83r	B4	B4-S013	qokol	PROC160	ACTION_CLAUSE	fortsetzen den laufenden Posten ansetzen	linke Hauptstation mit offenem Fransenlauf	YES
E347	f83r	B4	B4-S013	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E348	f83r	B4	B4-S014	or	PROC016	ARGUMENT_OR_ADDRESS	Ansatz	linke Hauptstation mit offenem Fransenlauf	YES
E349	f83r	B4	B4-S014	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	linke Hauptstation mit offenem Fransenlauf	YES
E350	f83r	B4	B4-S014	qockhey	PROC161	STATE_OR_GRADE_PHRASE	Arbeitsgang · Durchlass · kurz · dieser Posten	linke Hauptstation mit offenem Fransenlauf	YES
E351	f83r	B4	B4-S014	dairydy	PROC162	CLOSE_WITHOUT_ACTION	laufender Bestand · dieser Posten; Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
E352	f83r	B4	B4-S015	qokain	PROC080	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	linke Hauptstation mit offenem Fransenlauf	YES
E353	f83r	B4	B4-S015	shey	PROC031	ACTION_CLAUSE	diesen Posten länger halten	linke Hauptstation mit offenem Fransenlauf	YES
E354	f83r	B4	B4-S015	kain	PROC069	ACTION_CLAUSE	den laufenden Posten nach Portion zuführen	linke Hauptstation mit offenem Fransenlauf	YES
E355	f83r	B4	B4-S015	chckhal	PROC163	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle durch Durchlass abziehen	linke Hauptstation mit offenem Fransenlauf	YES
E356	f83r	B4	B4-S015	solkey	PROC164	ACTION_CLAUSE	diesen Posten kurz auffangen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E357	f83r	B4	B4-S015	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E358	f83r	B4	B4-S016	qolkain	PROC070	ACTION_CLAUSE	fortsetzen den laufenden Posten nach Portion zuführen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E359	f83r	B4	B4-S016	dal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E360	f83r	B4	B4-S016	skar	PROC165	ACTION_CLAUSE	den laufenden Posten von dort zuführen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E361	f83r	B4	B4-S016	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	rechte Hauptstation mit S-Lauf und Mehrarmknoten	YES
E362	f83r	B5	B5-S001	otchdy	PROC166	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	linke Fransenstation im B5-Nachtrag	YES
E363	f83r	B5	B5-S002	qokchdy	PROC082	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	linke Fransenstation im B5-Nachtrag	YES
E364	f83r	B5	B5-S003	shedal	PROC142	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle absetzen	linke Fransenstation im B5-Nachtrag	YES
E365	f83r	B5	B5-S003	dal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	linke Fransenstation im B5-Nachtrag	YES
E366	f83r	B5	B5-S003	cheol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	linke Fransenstation im B5-Nachtrag	YES
E367	f83r	B5	B5-S003	lol	PROC167	ACTION_CLAUSE	fortsetzen den laufenden Posten führen	linke Fransenstation im B5-Nachtrag	YES
E368	f83r	B5	B5-S003	chdal	PROC168	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle umsetzen	linke Fransenstation im B5-Nachtrag	YES
E369	f83r	B5	B5-S003	aiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	linke Fransenstation im B5-Nachtrag	YES
E370	f83r	B5	B5-S003	sol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	linke Fransenstation im B5-Nachtrag	YES
E371	f83r	B5	B5-S003	daiiin	PROC169	STATE_OR_GRADE_PHRASE	zweite · Sollstufe	linke Fransenstation im B5-Nachtrag	YES
E372	f83r	B5	B5-S003	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	linke Fransenstation im B5-Nachtrag	YES
E373	f83r	B6	B6-S001	solkeey	PROC170	ACTION_CLAUSE	diesen Posten länger auffangen	rechter S-Lauf im B6-Nachtrag	YES
E374	f83r	B6	B6-S001	qekey	PROC171	ACTION_CLAUSE	diesen Posten kurz kurz zuführen	rechter S-Lauf im B6-Nachtrag	YES
E375	f83r	B6	B6-S001	raly	PROC172	ACTION_CLAUSE	diesen Posten an bezeichnete Stelle abkühlen	rechter S-Lauf im B6-Nachtrag	YES
E376	f83r	B6	B6-S001	ol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	rechter S-Lauf im B6-Nachtrag	YES
E377	f83r	B6	B6-S001	daiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	rechter S-Lauf im B6-Nachtrag	YES
E378	f83r	B6	B6-S001	ol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	rechter S-Lauf im B6-Nachtrag	YES
E379	f83r	B6	B6-S001	dain	PROC156	ARGUMENT_OR_ADDRESS	Portion	rechter S-Lauf im B6-Nachtrag	YES
E380	f83r	B6	B6-S001	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	rechter S-Lauf im B6-Nachtrag	YES
E381	f83r	B6	B6-S001	ldalor	PROC173	ACTION_CLAUSE	den Ansatz an bezeichnete Stelle führen	rechter S-Lauf im B6-Nachtrag	YES
