event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	local_address_reading_de	diagram_model	correction_status
P912-E2074	f69v	f69v	f69v.2	ykeeody	f69v	drei getrennte heterogene Himmelsraeder	Y+K+EE+O+Y	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2075	f69v	f69v	f69v.2	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2076	f69v	f69v	f69v.2	dal	f69v	drei getrennte heterogene Himmelsraeder	AL	drei getrennte heterogene Himmelsraeder: Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2077	f69v	f69v	f69v.2	ody	f69v	drei getrennte heterogene Himmelsraeder	O+DY	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2078	f69v	f69v	f69v.2	airchy	f69v	drei getrennte heterogene Himmelsraeder	AIR+Y	drei getrennte heterogene Himmelsraeder: Ringlauf, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2079	f69v	f69v	f69v.2	choky	f69v	drei getrennte heterogene Himmelsraeder	OK+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2080	f69v	f69v	f69v.2	ychey	f69v	drei getrennte heterogene Himmelsraeder	Y+Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2081	f69v	f69v	f69v.2	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2082	f69v	f69v	f69v.3	doair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+O+AIR	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2083	f69v	f69v	f69v.3	otaldal	f69v	drei getrennte heterogene Himmelsraeder	OT+AL+AL	drei getrennte heterogene Himmelsraeder: nächster Platz, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2084	f69v	f69v	f69v.3	dair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+AIR	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2085	f69v	f69v	f69v.3	chdy	f69v	drei getrennte heterogene Himmelsraeder	CHD+Y	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2086	f69v	f69v	f69v.3	otoar	f69v	drei getrennte heterogene Himmelsraeder	OT+O+AR	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2087	f69v	f69v	f69v.3	ar	f69v	drei getrennte heterogene Himmelsraeder	AR	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2088	f69v	f69v	f69v.3	chy	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2089	f69v	f69v	f69v.3	qoteor	f69v	drei getrennte heterogene Himmelsraeder	OT+E+OR	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Eintragsklasse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2090	f69v	f69v	f69v.3	cho	f69v	drei getrennte heterogene Himmelsraeder	HO	drei getrennte heterogene Himmelsraeder: Teil.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2091	f69v	f69v	f69v.3	qotair	f69v	drei getrennte heterogene Himmelsraeder	OT+AIR	drei getrennte heterogene Himmelsraeder: nächster Platz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2092	f69v	f69v	f69v.3	chda	f69v	drei getrennte heterogene Himmelsraeder	CHD+A_ADDR	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, lokale Adresse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2093	f69v	f69v	f69v.3	oteeal	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+AL	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2094	f69v	f69v	f69v.3	cheor	f69v	drei getrennte heterogene Himmelsraeder	CHEO+R	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2095	f69v	f69v	f69v.3	ar	f69v	drei getrennte heterogene Himmelsraeder	AR	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2096	f69v	f69v	f69v.3	air	f69v	drei getrennte heterogene Himmelsraeder	AIR	drei getrennte heterogene Himmelsraeder: Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2097	f69v	f69v	f69v.3	oteody	f69v	drei getrennte heterogene Himmelsraeder	OT+E+O+Y	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2098	f69v	f69v	f69v.3	ytyd	f69v	drei getrennte heterogene Himmelsraeder	Y+T+Y+D_LABEL	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, dieser Platz, d-Zeichen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2099	f69v	f69v	f69v.3	a	f69v	drei getrennte heterogene Himmelsraeder	A_ADDR	drei getrennte heterogene Himmelsraeder: lokale Adresse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2100	f69v	f69v	f69v.3	dchy	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+Y	drei getrennte heterogene Himmelsraeder: Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2101	f69v	f69v	f69v.3	otoly	f69v	drei getrennte heterogene Himmelsraeder	OT+OL+Y	drei getrennte heterogene Himmelsraeder: nächster Platz, gleiche Reihe weiter, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2102	f69v	f69v	f69v.3	okeodal	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+AL	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2103	f69v	f69v	f69v.3	oteoarar	f69v	drei getrennte heterogene Himmelsraeder	OT+E+O+AR+AR	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2104	f69v	f69v	f69v.3	cheteeser	f69v	drei getrennte heterogene Himmelsraeder	CH+E+T+EE+S_ADDR+E+R	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, zweiter Grad, Sternbezug, erster Grad, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2105	f69v	f69v	f69v.3	dair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+AIR	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2106	f69v	f69v	f69v.3	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2107	f69v	f69v	f69v.3	okody	f69v	drei getrennte heterogene Himmelsraeder	OK+O+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2108	f69v	f69v	f69v.3	dal	f69v	drei getrennte heterogene Himmelsraeder	AL	drei getrennte heterogene Himmelsraeder: Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2109	f69v	f69v	f69v.3	oteey	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2110	f69v	f69v	f69v.3	oteey	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2111	f69v	f69v	f69v.4	okeey	f69v	drei getrennte heterogene Himmelsraeder	OK+EE+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2112	f69v	f69v	f69v.4	sar	f69v	drei getrennte heterogene Himmelsraeder	S+AR	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2113	f69v	f69v	f69v.5	okeo	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2114	f69v	f69v	f69v.5	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2115	f69v	f69v	f69v.6	ochoyk	f69v	drei getrennte heterogene Himmelsraeder	O+CH+O+Y+K	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Klassenkennung, Reihe aufrufen, dieser Platz, Wert zuordnen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2116	f69v	f69v	f69v.7	ykeey	f69v	drei getrennte heterogene Himmelsraeder	Y+K+EE+Y	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2117	f69v	f69v	f69v.8	ytory	f69v	drei getrennte heterogene Himmelsraeder	Y+T+OR+Y	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Eintragsklasse, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2118	f69v	f69v	f69v.9	oeesy	f69v	drei getrennte heterogene Himmelsraeder	O+EE+S+Y	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, zweiter Grad, Klasse wählen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2119	f69v	f69v	f69v.10	ytody	f69v	drei getrennte heterogene Himmelsraeder	Y+T+O+DY	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2120	f69v	f69v	f69v.11	okody	f69v	drei getrennte heterogene Himmelsraeder	OK+O+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2121	f69v	f69v	f69v.12	otody	f69v	drei getrennte heterogene Himmelsraeder	OT+O+DY	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2122	f69v	f69v	f69v.13	okeal	f69v	drei getrennte heterogene Himmelsraeder	OK+E+AL	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2123	f69v	f69v	f69v.14	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2124	f69v	f69v	f69v.15	oteeys	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y+S	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2125	f69v	f69v	f69v.16	oteol	f69v	drei getrennte heterogene Himmelsraeder	OT+E+OL	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, gleiche Reihe weiter.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2126	f69v	f69v	f69v.17	ykeydy	f69v	drei getrennte heterogene Himmelsraeder	Y+K+E+Y+DY	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2127	f69v	f69v	f69v.18	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2128	f69v	f69v	f69v.19	saral	f69v	drei getrennte heterogene Himmelsraeder	S+AR+AL	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2129	f69v	f69v	f69v.20	saiir	f69v	drei getrennte heterogene Himmelsraeder	S+AIIN+R	drei getrennte heterogene Himmelsraeder: Klasse wählen, verzeichneter Sollwert, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2130	f69v	f69v	f69v.21	okolar	f69v	drei getrennte heterogene Himmelsraeder	OK+OL+AR	drei getrennte heterogene Himmelsraeder: Platz aktivieren, gleiche Reihe weiter, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2131	f69v	f69v	f69v.22	ykeody	f69v	drei getrennte heterogene Himmelsraeder	Y+K+E+O+DY	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2132	f69v	f69v	f69v.23	sarydy	f69v	drei getrennte heterogene Himmelsraeder	S+AR+Y+D_ADDR+Y	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, dieser Platz, Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2133	f69v	f69v	f69v.24	otchy	f69v	drei getrennte heterogene Himmelsraeder	OT+CH+Y	drei getrennte heterogene Himmelsraeder: nächster Platz, Klassenkennung, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2134	f69v	f69v	f69v.25	okeey	f69v	drei getrennte heterogene Himmelsraeder	OK+EE+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2135	f69v	f69v	f69v.25	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2136	f69v	f69v	f69v.26	okey	f69v	drei getrennte heterogene Himmelsraeder	OK+E+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2137	f69v	f69v	f69v.26	d	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR	drei getrennte heterogene Himmelsraeder: Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2138	f69v	f69v	f69v.27	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2139	f69v	f69v	f69v.28	okodchy	f69v	drei getrennte heterogene Himmelsraeder	OK+O+D_ADDR+CH+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, Unterplatz, Klassenkennung, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2140	f69v	f69v	f69v.29	okeody	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR+Y	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2141	f69v	f69v	f69v.30	okcheys	f69v	drei getrennte heterogene Himmelsraeder	OK+CH+E+Y+S	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Klassenkennung, erster Grad, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2142	f69v	f69v	f69v.31	oar	f69v	drei getrennte heterogene Himmelsraeder	O+AR	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2143	f69v	f69v	f69v.31	alys	f69v	drei getrennte heterogene Himmelsraeder	AL+Y+S	drei getrennte heterogene Himmelsraeder: Zielplatz, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME	UNCHANGED
P912-E2144	f70v1	f70v	f70v1.1	dalalody	f70v1	Widderrad mit Stern tragenden Figuren	AL+AL+O+DY	Widderrad mit Stern tragenden Figuren: Zielplatz, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2145	f70v1	f70v	f70v1.1	oteoshey	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+SH+E+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, Bezug halten, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2146	f70v1	f70v	f70v1.1	okoksheo	f70v1	Widderrad mit Stern tragenden Figuren	OK+OK+SH+E+O	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2147	f70v1	f70v	f70v1.1	shokey	f70v1	Widderrad mit Stern tragenden Figuren	SH+OK+E+Y	Widderrad mit Stern tragenden Figuren: Bezug halten, Platz aktivieren, erster Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2148	f70v1	f70v	f70v1.1	raiin	f70v1	Widderrad mit Stern tragenden Figuren	R+AIIN	Widderrad mit Stern tragenden Figuren: Zustandsmarke, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2149	f70v1	f70v	f70v1.1	otor	f70v1	Widderrad mit Stern tragenden Figuren	OT+OR	Widderrad mit Stern tragenden Figuren: nächster Platz, Eintragsklasse.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2150	f70v1	f70v	f70v1.1	ochy	f70v1	Widderrad mit Stern tragenden Figuren	O+Y	Widderrad mit Stern tragenden Figuren: Reihe aufrufen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2151	f70v1	f70v	f70v1.1	s	f70v1	Widderrad mit Stern tragenden Figuren	S	Widderrad mit Stern tragenden Figuren: Klasse wählen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2152	f70v1	f70v	f70v1.1	air	f70v1	Widderrad mit Stern tragenden Figuren	AIR	Widderrad mit Stern tragenden Figuren: Ringlauf.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2153	f70v1	f70v	f70v1.1	cheody	f70v1	Widderrad mit Stern tragenden Figuren	CHEO+Y	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2154	f70v1	f70v	f70v1.1	cheey	f70v1	Widderrad mit Stern tragenden Figuren	SH+EE+Y	Widderrad mit Stern tragenden Figuren: Bezug halten, zweiter Grad, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2155	f70v1	f70v	f70v1.1	oteo	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2156	f70v1	f70v	f70v1.1	chy	f70v1	Widderrad mit Stern tragenden Figuren	Y	Widderrad mit Stern tragenden Figuren: dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2157	f70v1	f70v	f70v1.1	daiir	f70v1	Widderrad mit Stern tragenden Figuren	DA+IIN+R	Widderrad mit Stern tragenden Figuren: zweite Stufe, Indexstufe, Zustandsmarke.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2158	f70v1	f70v	f70v1.1	chcthy	f70v1	Widderrad mit Stern tragenden Figuren	CH+CTH+Y	Widderrad mit Stern tragenden Figuren: Klassenkennung, Bereitschaftsklasse, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2159	f70v1	f70v	f70v1.1	dlal	f70v1	Widderrad mit Stern tragenden Figuren	D_ADDR+L+AL	Widderrad mit Stern tragenden Figuren: Unterplatz, Verbindung, Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2160	f70v1	f70v	f70v1.1	oteodaiin	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+AIIN	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2161	f70v1	f70v	f70v1.1	ykeody	f70v1	Widderrad mit Stern tragenden Figuren	Y+K+E+O+DY	Widderrad mit Stern tragenden Figuren: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2162	f70v1	f70v	f70v1.1	oteody	f70v1	Widderrad mit Stern tragenden Figuren	OT+E+O+Y	Widderrad mit Stern tragenden Figuren: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2163	f70v1	f70v	f70v1.1	sheo	f70v1	Widderrad mit Stern tragenden Figuren	SH+E+O	Widderrad mit Stern tragenden Figuren: Bezug halten, erster Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2164	f70v1	f70v	f70v1.1	daiin	f70v1	Widderrad mit Stern tragenden Figuren	AIIN	Widderrad mit Stern tragenden Figuren: verzeichneter Sollwert.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2165	f70v1	f70v	f70v1.1	oteedy	f70v1	Widderrad mit Stern tragenden Figuren	OT+EE+DY	Widderrad mit Stern tragenden Figuren: nächster Platz, zweiter Grad, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2166	f70v1	f70v	f70v1.1	chetalchs	f70v1	Widderrad mit Stern tragenden Figuren	CH+E+T+AL+CH+S_ADDR	Widderrad mit Stern tragenden Figuren: Klassenkennung, erster Grad, Platz einstellen, Zielplatz, Klassenkennung, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2167	f70v1	f70v	f70v1.1	zar	f70v1	Widderrad mit Stern tragenden Figuren	Z_ADDR+AR	Widderrad mit Stern tragenden Figuren: z-Stelle, Quell- oder Bezugsstelle.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2168	f70v1	f70v	f70v1.1	shoteeody	f70v1	Widderrad mit Stern tragenden Figuren	SH+O+T+EE+O+DY	Widderrad mit Stern tragenden Figuren: Bezug halten, Reihe aufrufen, Platz einstellen, zweiter Grad, Reihe aufrufen, Eintrag schließen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2169	f70v1	f70v	f70v1.1	okeeo	f70v1	Widderrad mit Stern tragenden Figuren	OK+EE+O	Widderrad mit Stern tragenden Figuren: Platz aktivieren, zweiter Grad, Reihe aufrufen.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2170	f70v1	f70v	f70v1.1	dal	f70v1	Widderrad mit Stern tragenden Figuren	AL	Widderrad mit Stern tragenden Figuren: Zielplatz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2171	f70v1	f70v	f70v1.1	cheody	f70v1	Widderrad mit Stern tragenden Figuren	CHEO+Y	Widderrad mit Stern tragenden Figuren: lokaler Eintrag, dieser Platz.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
P912-E2172	f70v1	f70v	f70v1.1	okchoteees	f70v1	Widderrad mit Stern tragenden Figuren	OK+CH+OT+EEE+S_ADDR	Widderrad mit Stern tragenden Figuren: Platz aktivieren, Klassenkennung, nächster Platz, voller Grad, Sternbezug.	WIDDERRAD_MIT_STERNFIGUREN	UNCHANGED
