reader_local_card_ordinal	local_card_host_key	source_event_id	physical_page	register	locus	record_id	record_governor_key	bundle_id	bundle_governor_key	owner_de	surface	component_recipe	complete_slot_count	base_reader_source	primary_reader_source	base_exact_trace_source	base_exact_slot_trace_de	name_override_count	name_override_slot_ids	raw_name_core_sequence	gdt582_legacy_default_sequence	gdt585_primary_default_sequence	exact_name_override_trace_de	gdt585_selected_model	gdt585_source_grammar_reading_de	gdt585_composition_hypothesis_de	compound_group_id	legacy_reader_de	gdt586_primary_reader_de	running_statement_link_status	name_layer_status	guard	gdt587_carrier_assignment_count	gdt587_carrier_slot_ids	gdt587_base_reader_de	gdt587_primary_reader_de	gdt587_reader_changed	gdt587_layer_status	gdt587_guard	gdt588_base_reader_de	gdt588_primary_reader_de	gdt588_multiplicity_repair	gdt588_guard
649	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0459	P1003-E0459	f88v	PHARMA	f88v.12	G475-R100	LOCAL_RECORD:G475-R100	G474-B107	LOCAL_BUNDLE:G474-B107	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	otora	OT	2	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1003-E0459@1|LOCAL_CONTROL:P1003-E0459@1:OT] [1:ora=Eiweiß|LOCAL_NAME:P1003-E0459:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0459]	1	LOCAL_NAME:P1003-E0459:NAME_1	ora	Eiweiß	mehrfingrige Blütenwurzel	[LOCAL_NAME:P1003-E0459:NAME_1:Eiweiß=>mehrfingrige Blütenwurzel]	CATALOGUE	Droge »ora« — Folgevermerk.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0459]: Eiweiß; im Rahmen [LOCAL_CONTROL:P1003-E0459@1:OT]: danach / neuer Arbeitsgang.	Droge »mehrfingrige Blütenwurzel [ora]« — Folgevermerk.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »mehrfingrige Blütenwurzel [ora]« — Folgevermerk.	Droge »mehrfingrige Blütenwurzel [ora]« — Folgevermerk.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »mehrfingrige Blütenwurzel [ora]« — Folgevermerk.	Droge »mehrfingrige Blütenwurzel [ora]« — Folgevermerk.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
650	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0460	P1003-E0460	f88v	PHARMA	f88v.13	G475-R101	LOCAL_RECORD:G475-R101	G474-B108	LOCAL_BUNDLE:G474-B108	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	cheosdy	NONE	1	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:cheosdy=Eigelb|LOCAL_NAME:P1003-E0460:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0460]	1	LOCAL_NAME:P1003-E0460:NAME_1	cheosdy	Eigelb	gebänderte Faserwurzel der CHEO-Familie	[LOCAL_NAME:P1003-E0460:NAME_1:Eigelb=>gebänderte Faserwurzel der CHEO-Familie]	CATALOGUE	Droge »cheosdy« — Drogenfamilie »cheo«.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0460]: Eigelb.	Droge »gebänderte Faserwurzel der CHEO-Familie [cheosdy]« — Drogenfamilie »cheo«.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »gebänderte Faserwurzel der CHEO-Familie [cheosdy]« — Drogenfamilie »cheo«.	Droge »gebänderte Faserwurzel der CHEO-Familie [cheosdy]« — Drogenfamilie »cheo«.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »gebänderte Faserwurzel der CHEO-Familie [cheosdy]« — Drogenfamilie »cheo«.	Droge »gebänderte Faserwurzel der CHEO-Familie [cheosdy]« — Drogenfamilie »cheo«.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
651	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0461	P1003-E0461	f88v	PHARMA	f88v.14	G475-R102	LOCAL_RECORD:G475-R102	G474-B109	LOCAL_BUNDLE:G474-B109	Name oder Kennung fuer zweite Gefaess-/Zutatengruppe	okaiin	OK+AIIN	2	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Setze den Ansatz an|LOCAL_COMPONENT:P1003-E0461@1|LOCAL_ACTION:P1003-E0461@1:OK] [2:AIIN=Dosis- oder Mengenmaß|LOCAL_COMPONENT:P1003-E0461@2|LOCAL_ACTION:P1003-E0461@1:OK]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Setze den Ansatz an: Dosis- oder Mengenmaß.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Setze den Ansatz an: Dosis- oder Mengenmaß.	Setze den Ansatz an: Dosis- oder Mengenmaß.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Setze den Ansatz an: Dosis- oder Mengenmaß.	Setze den Ansatz an: Dosis- oder Mengenmaß.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
652	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554	P1003-E0554	f88v	PHARMA	f88v.27	G475-R103	LOCAL_RECORD:G475-R103	G474-B110	LOCAL_BUNDLE:G474-B110	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	daramdal	AR+AL	4	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1003-E0554@1|LOCAL_RECORD:G475-R103] [1:d=Wasser|LOCAL_NAME:P1003-E0554:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554] [2:AL=ins Aufnahme- oder Zielgefäß|LOCAL_COMPONENT:P1003-E0554@2|LOCAL_RECORD:G475-R103] [2:am=Schmalz|LOCAL_NAME:P1003-E0554:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554]	2	LOCAL_NAME:P1003-E0554:NAME_1|LOCAL_NAME:P1003-E0554:NAME_2	d|am	Wasser|Schmalz	Wurzeldroge|Salbengrundlage	[LOCAL_NAME:P1003-E0554:NAME_1:Wasser=>Wurzeldroge] [LOCAL_NAME:P1003-E0554:NAME_2:Schmalz=>Salbengrundlage]	CATALOGUE	Droge »d« / Droge »am« — Ausgangszuordnung, Zielzuordnung.	Wurzeldroge d in oder mit Salben- oder Fettgrundlage am.	GDT585-C012	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0554]: Wasser, Schmalz; im lokalen Record [LOCAL_RECORD:G475-R103]: aus dem Ausgangsgefäß, ins Aufnahme- oder Zielgefäß.	Droge »Wurzeldroge [d]« / Droge »Salbengrundlage [am]« — Ausgangszuordnung, Zielzuordnung.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Wurzeldroge [d]« / Droge »Salbengrundlage [am]« — Ausgangszuordnung, Zielzuordnung.	Droge »Wurzeldroge [d]« / Droge »Salbengrundlage [am]« — Ausgangszuordnung, Zielzuordnung.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Wurzeldroge [d]« / Droge »Salbengrundlage [am]« — Ausgangszuordnung, Zielzuordnung.	Droge »Wurzeldroge [d]« / Droge »Salbengrundlage [am]« — Ausgangszuordnung, Zielzuordnung.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
653	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555	P1003-E0555	f88v	PHARMA	f88v.28	G475-R104	LOCAL_RECORD:G475-R104	G474-B111	LOCAL_BUNDLE:G474-B111	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otydary	OT+D_ADDR+AR	5	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1003-E0555@1|LOCAL_CONTROL:P1003-E0555@1:OT] [1:y=Wein|LOCAL_NAME:P1003-E0555:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555] [2:D_ADDR=an der Drogen-Arbeitsstelle|LOCAL_COMPONENT:P1003-E0555@2|LOCAL_RECORD:G475-R104] [2:y=Wein|LOCAL_NAME:P1003-E0555:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555] [3:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1003-E0555@3|LOCAL_RECORD:G475-R104]	2	LOCAL_NAME:P1003-E0555:NAME_1|LOCAL_NAME:P1003-E0555:NAME_2	y|y	Wein|Wein	Krautdroge|Krautdroge	[LOCAL_NAME:P1003-E0555:NAME_1:Wein=>Krautdroge] [LOCAL_NAME:P1003-E0555:NAME_2:Wein=>Krautdroge]	CATALOGUE	Droge »y« / Droge »y« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	Derselbe Kraut- oder Pflanzenreferent y wird zweimal aufgenommen.	GDT585-C013	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0555]: Wein, Wein; im Rahmen [LOCAL_CONTROL:P1003-E0555@1:OT]: danach / neuer Arbeitsgang; im lokalen Record [LOCAL_RECORD:G475-R104]: an der Drogen-Arbeitsstelle, aus dem Ausgangsgefäß.	Droge »Krautdroge [y]« / Droge »Krautdroge [y]« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Krautdroge [y]« / Droge »Krautdroge [y]« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	Droge »Krautdroge [y]« / Droge »Krautdroge [y]« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Krautdroge [y]« / Droge »Krautdroge [y]« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	Droge »Krautdroge [y]« / Droge »Krautdroge [y]« — Folgevermerk, Hier-Vermerk, Ausgangszuordnung.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
654	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0556	P1003-E0556	f88v	PHARMA	f88v.29	G475-R105	LOCAL_RECORD:G475-R105	G474-B112	LOCAL_BUNDLE:G474-B112	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	otdordy	OT	2	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1003-E0556@1|LOCAL_CONTROL:P1003-E0556@1:OT] [1:dordy=Butter|LOCAL_NAME:P1003-E0556:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0556]	1	LOCAL_NAME:P1003-E0556:NAME_1	dordy	Butter	große Speicherwurzel	[LOCAL_NAME:P1003-E0556:NAME_1:Butter=>große Speicherwurzel]	CATALOGUE	Droge »dordy« — Folgevermerk.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0556]: Butter; im Rahmen [LOCAL_CONTROL:P1003-E0556@1:OT]: danach / neuer Arbeitsgang.	Droge »große Speicherwurzel [dordy]« — Folgevermerk.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »große Speicherwurzel [dordy]« — Folgevermerk.	Droge »große Speicherwurzel [dordy]« — Folgevermerk.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »große Speicherwurzel [dordy]« — Folgevermerk.	Droge »große Speicherwurzel [dordy]« — Folgevermerk.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
655	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557	P1003-E0557	f88v	PHARMA	f88v.30	G475-R106	LOCAL_RECORD:G475-R106	G474-B113	LOCAL_BUNDLE:G474-B113	Name oder Kennung fuer dritte Gefaess-/Zutatengruppe	dararda	AR+AR	4	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1003-E0557@1|LOCAL_RECORD:G475-R106] [1:d=Wasser|LOCAL_NAME:P1003-E0557:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557] [2:AR=aus dem Ausgangsgefäß|LOCAL_COMPONENT:P1003-E0557@2|LOCAL_RECORD:G475-R106] [2:da=Mehl|LOCAL_NAME:P1003-E0557:NAME_2|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557]	2	LOCAL_NAME:P1003-E0557:NAME_1|LOCAL_NAME:P1003-E0557:NAME_2	d|da	Wasser|Mehl	Wurzeldroge|langblättrige Mutterpflanze DA	[LOCAL_NAME:P1003-E0557:NAME_1:Wasser=>Wurzeldroge] [LOCAL_NAME:P1003-E0557:NAME_2:Mehl=>langblättrige Mutterpflanze DA]	CATALOGUE	Droge »d« / Droge »da« — Ausgangszuordnung, Ausgangszuordnung.	Wurzel d der langblättrigen Mutterpflanze oder Art DA.	GDT585-C014	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1003-E0557]: Wasser, Mehl; im lokalen Record [LOCAL_RECORD:G475-R106]: aus dem Ausgangsgefäß, aus dem Ausgangsgefäß.	Droge »Wurzeldroge [d]« / Droge »langblättrige Mutterpflanze DA [da]« — Ausgangszuordnung, Ausgangszuordnung.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »Wurzeldroge [d]« / Droge »langblättrige Mutterpflanze DA [da]« — Ausgangszuordnung, Ausgangszuordnung.	Droge »Wurzeldroge [d]« / Droge »langblättrige Mutterpflanze DA [da]« — Ausgangszuordnung, Ausgangszuordnung.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »Wurzeldroge [d]« / Droge »langblättrige Mutterpflanze DA [da]« — Ausgangszuordnung, Ausgangszuordnung.	Droge »Wurzeldroge [d]« / Droge »langblättrige Mutterpflanze DA [da]« — Ausgangszuordnung, Ausgangszuordnung.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
656	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1038	P1008-E1038	f89r	PHARMA	f89r1.1	G475-R107	LOCAL_RECORD:G475-R107	G474-B114	LOCAL_BUNDLE:G474-B114	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	okchshy	OK+CH+Y	3	GDT582_CONCRETE_LOCAL_CARD	GDT582_CONCRETE_LOCAL_CARD	GDT582_EXACT_SLOT_TRACE	[1:OK=Setze den Ansatz an|LOCAL_COMPONENT:P1008-E1038@1|LOCAL_ACTION:P1008-E1038@1:OK] [2:CH=Entnimm oder ziehe aus|LOCAL_COMPONENT:P1008-E1038@2|LOCAL_ACTION:P1008-E1038@2:CH] [3:Y=Drogencharge|LOCAL_COMPONENT:P1008-E1038@3|LOCAL_ACTION:P1008-E1038@2:CH]	0	NONE	NONE	NONE	NONE	NONE	INSTRUCTION	NOT_APPLICABLE	NONE	NONE	SAME_AS_PRIMARY__NO_NAME_OVERRIDE	Setze den Ansatz an; Entnimm oder ziehe aus: Drogencharge.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	UNCHANGED_BY_NAME_LAYER	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Setze den Ansatz an; Entnimm oder ziehe aus: Drogencharge.	Setze den Ansatz an; Entnimm oder ziehe aus: Drogencharge.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Setze den Ansatz an; Entnimm oder ziehe aus: Drogencharge.	Setze den Ansatz an; Entnimm oder ziehe aus: Drogencharge.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
657	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1039	P1008-E1039	f89r	PHARMA	f89r1.2	G475-R107	LOCAL_RECORD:G475-R107	G474-B115	LOCAL_BUNDLE:G474-B115	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	qkol	OL	2	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1039@1|LOCAL_CONTROL:P1008-E1039@1:OL] [1:qk=Asche|LOCAL_NAME:P1008-E1039:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1039]	1	LOCAL_NAME:P1008-E1039:NAME_1	qk	Asche	große helle Speicherwurzel	[LOCAL_NAME:P1008-E1039:NAME_1:Asche=>große helle Speicherwurzel]	INSTRUCTION	Weiter beziehe den Drogeneintrag »qk«.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1039]: Asche; im Rahmen [LOCAL_CONTROL:P1008-E1039@1:OL]: weiter im selben Arbeitsgang.	Weiter beziehe den Drogeneintrag »große helle Speicherwurzel [qk]«.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Weiter beziehe den Drogeneintrag »große helle Speicherwurzel [qk]«.	Weiter beziehe den Drogeneintrag »große helle Speicherwurzel [qk]«.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Weiter beziehe den Drogeneintrag »große helle Speicherwurzel [qk]«.	Weiter beziehe den Drogeneintrag »große helle Speicherwurzel [qk]«.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
658	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040	P1008-E1040	f89r	PHARMA	f89r1.3	G475-R107	LOCAL_RECORD:G475-R107	G474-B116	LOCAL_BUNDLE:G474-B116	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	oldam	OL+AM_ADDR	3	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1040@1|LOCAL_CONTROL:P1008-E1040@1:OL] [1:d=Wasser|LOCAL_NAME:P1008-E1040:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040] [2:AM_ADDR=an der Drogen-Nebenstelle|LOCAL_COMPONENT:P1008-E1040@2|LOCAL_RECORD:G475-R107]	1	LOCAL_NAME:P1008-E1040:NAME_1	d	Wasser	Wurzeldroge	[LOCAL_NAME:P1008-E1040:NAME_1:Wasser=>Wurzeldroge]	INSTRUCTION	Weiter beziehe den Drogeneintrag »d« an der bezeichneten Stelle.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1040]: Wasser; im Rahmen [LOCAL_CONTROL:P1008-E1040@1:OL]: weiter im selben Arbeitsgang; im lokalen Record [LOCAL_RECORD:G475-R107]: an der Drogen-Nebenstelle.	Weiter beziehe den Drogeneintrag »Wurzeldroge [d]« an der bezeichneten Stelle.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Weiter beziehe den Drogeneintrag »Wurzeldroge [d]« an der bezeichneten Stelle.	Weiter beziehe den Drogeneintrag »Wurzeldroge [d]« an der bezeichneten Stelle.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Weiter beziehe den Drogeneintrag »Wurzeldroge [d]« an der bezeichneten Stelle.	Weiter beziehe den Drogeneintrag »Wurzeldroge [d]« an der bezeichneten Stelle.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
659	LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1041	P1008-E1041	f89r	PHARMA	f89r1.4	G475-R108	LOCAL_RECORD:G475-R108	G474-B117	LOCAL_BUNDLE:G474-B117	lokale Kennung für Gefäß-/Pflanzenteilgruppe A	otoldy	OT+OL	3	GDT582_CONCRETE_LOCAL_CARD	GDT585_GRAMMAR_AWARE_NAME_LABEL	GDT582_EXACT_SLOT_TRACE	[1:OT=danach / neuer Arbeitsgang|LOCAL_COMPONENT:P1008-E1041@1|LOCAL_CONTROL:P1008-E1041@1:OT] [1:dy=Kalk|LOCAL_NAME:P1008-E1041:NAME_1|LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1041] [2:OL=weiter im selben Arbeitsgang|LOCAL_COMPONENT:P1008-E1041@2|LOCAL_CONTROL:P1008-E1041@2:OL]	1	LOCAL_NAME:P1008-E1041:NAME_1	dy	Kalk	blühende Wurzeldroge	[LOCAL_NAME:P1008-E1041:NAME_1:Kalk=>blühende Wurzeldroge]	CATALOGUE	Droge »dy« — Folgevermerk, Fortsetzungsvermerk.	NONE	NONE	auf der lokalen Karte [LOCAL_CARD:ORIGINAL22_LOCAL_ADDRESS:P1008-E1041]: Kalk; im Rahmen [LOCAL_CONTROL:P1008-E1041@1:OT]: danach / neuer Arbeitsgang; im Rahmen [LOCAL_CONTROL:P1008-E1041@2:OL]: weiter im selben Arbeitsgang.	Droge »blühende Wurzeldroge [dy]« — Folgevermerk, Fortsetzungsvermerk.	NONE__LOCAL_CARD_GUARD_FORBIDS_RUNNING_SENTENCE_INHERITANCE	EXACT_GDT585_NAME_LABEL_SELECTED	FIXED_744_LOCAL_CARDS__OWNER_RECORD_BUNDLE_AND_LOCUS_RETAINED__NO_RUNNING_STATEMENT_ATTACHMENT	0	NONE	Droge »blühende Wurzeldroge [dy]« — Folgevermerk, Fortsetzungsvermerk.	Droge »blühende Wurzeldroge [dy]« — Folgevermerk, Fortsetzungsvermerk.	NO	GDT586_BYTE_RETAINED	FIXED_744_LOCAL_CARDS__LOCAL_OWNER_BOUNDARY_RETAINED	Droge »blühende Wurzeldroge [dy]« — Folgevermerk, Fortsetzungsvermerk.	Droge »blühende Wurzeldroge [dy]« — Folgevermerk, Fortsetzungsvermerk.	NO	GDT587_READER_PLUS_EXPLICIT_WRITTEN_CARRIER_MULTIPLICITY
