page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f85r2	f85r2.8	C	B	2	6	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	otchedy chotey qocthey oteey ol oloqorain	otchedy chotey qocthey oteey ol oloeorain	otche y chotey qocthey oteey ol oloqorain	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Trockenansatz bis zur Mittelstufe abkühlen und abschließen | [qocthey:?] | kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [oloqorain:?]	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Trockenansatz bis zur Mittelstufe abkühlen und abschließen | [qocthey:?] | kalter Ansatz am Ende des Grades | Grundansatz | [oloqorain:?]	otchedy | chotey | qocthey | oteey | ol | oloqorain	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen · Trockenansatz bis zur Mittelstufe abkühlen und abschließen · [qocthey:?] · kalter Ansatz am Ende des Grades · Grundansatz · [oloqorain:?]	6	0	1	0	0
f86v5	f86v5.15	T	B	2	12	1	11	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	ykar ar alody or eees aiin okar qokaiin ykar al ol chsky	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky	nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | [alody:?] | Drogenportion | [eees:?] | Menge III | heiße Drogenfraktion I im Ansatz | heiß, Grad III | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chsky:?]	nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | [alody:?] | Drogenportion | [eees:?] | Menge III | heiße Drogenfraktion I im Ansatz | heiß, Grad III | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | Grundansatz | [chsky:?]	ykar | ar | alody | or | eees | aiin | okar | qokaiin | ykar | ar | ol | chsky	nimm hiervon die erste erhitzte Drogenfraktion · Drogenfraktion I · [alody:?] · Drogenportion · [eees:?] · Menge III · heiße Drogenfraktion I im Ansatz · heiß, Grad III · nimm hiervon die erste erhitzte Drogenfraktion · Drogenfraktion I · Grundansatz · [chsky:?]	12	0	1	0	0
f86v5	f86v5.2	T	B	2	12	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytal otam otam	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam	[losair:?] | Eintrag/Bezug: kalte Zubereitung, abgeschlossen | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kühle hiervon den Drogenstoff ab | ein Maß kalten Ansatzes | ein Maß kalten Ansatzes	[losair:?] | Eintrag/Bezug: kalte Zubereitung, abgeschlossen | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Grundansatz | kühle hiervon den Drogenstoff ab | ein Maß kalten Ansatzes | ein Maß kalten Ansatzes	losair | yteody | qokar | shy | qokar | shor | qopchol | tal | ol | ytol | otam | otam	[losair:?] · Eintrag/Bezug: kalte Zubereitung, abgeschlossen · heiße Drogenfraktion I · feucht am Anfang des Grades · heiße Drogenfraktion I · Blüten-/Fruchtstand; reproduktiver Teil · [qopchol:?] · Rohstoffklasse I, kalt am Gradanfang · Grundansatz · kühle hiervon den Drogenstoff ab · ein Maß kalten Ansatzes · ein Maß kalten Ansatzes	12	0	1	0	0
f86v5	f86v5.32	T	B	2	12	1	10	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin	dey ytchy dy qotal shdy or aiin chody chey ol teody aiin	eine Dosis bis zur Mittelstufe angefeuchtete Droge | Eintrag: kalt-trockene Grundform | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, kalt am Gradanfang | feucht am Anfang des Grades, abgeschlossen | Drogenportion | Menge III | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kühle den Ansatz ab und schließe | Menge III	eine Dosis bis zur Mittelstufe angefeuchtete Droge | Eintrag: kalt-trockene Grundform | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, kalt am Gradanfang | feucht am Anfang des Grades, abgeschlossen | Drogenportion | Menge III | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades | Grundansatz | kühle den Ansatz ab und schließe | Menge III	dshey | ytchy | dy | qotal | shdy | or | aiin | chody | chey | ol | teody | aiin	eine Dosis bis zur Mittelstufe angefeuchtete Droge · Eintrag: kalt-trockene Grundform · Qualitäts-/Wertfeld geschlossen · Rohstoffklasse I, kalt am Gradanfang · feucht am Anfang des Grades, abgeschlossen · Drogenportion · Menge III · Trockenansatz, abgeschlossen · trocken in der Mitte des Grades · Grundansatz · kühle den Ansatz ab und schließe · Menge III	12	0	1	0	0
f86v5	f86v5.33	T	B	2	10	2	2|4	MAJORITY_OL_BASE_WITH_READER_RIVAL|BILATERAL_PORTABLE_OL_BASE	IT2A_ONLY_EXACT|BOTH_EXACT	1	0	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey olkaiin ol kain olkeedy qopcheey oty daiin otam	heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | Holzdrogenansatz vollständig erhitzt und abgeschlossen | nimm vollständig getrocknetes Pulverpräparat | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | ein Maß kalten Ansatzes	heiß am Ende des Grades | Grundansatz | heiß, Grad III | Grundansatz | heiß, Grad II | Holzdrogenansatz vollständig erhitzt und abgeschlossen | nimm vollständig getrocknetes Pulverpräparat | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | ein Maß kalten Ansatzes	qokeey | ol | kaiin | ol | kain | olkeedy | qopcheey | oty | daiin | otam	heiß am Ende des Grades · Grundansatz · heiß, Grad III · Grundansatz · heiß, Grad II · Holzdrogenansatz vollständig erhitzt und abgeschlossen · nimm vollständig getrocknetes Pulverpräparat · kalter Ansatz am Anfang des Grades · Grad-/Maßwert III · ein Maß kalten Ansatzes	10	0	2	0	0
f86v5	f86v5.34	T	B	2	9	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin	kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades | [choaiin:?] | [ysheedy:?] | Eintrag: getrocknete Droge, fertig | Eintrag: kalt, Stufe III | ein Maß kalten Ansatzes | Menge III	kalter Ansatz am Ende des Grades | Grundansatz | kalt in der Mitte des Grades | [choaiin:?] | [ysheedy:?] | Eintrag: getrocknete Droge, fertig | Eintrag: kalt, Stufe III | ein Maß kalten Ansatzes | Menge III	oteey | ol | tey | choaiin | ysheedy | ychedy | ytaiin | otam | aiin	kalter Ansatz am Ende des Grades · Grundansatz · kalt in der Mitte des Grades · [choaiin:?] · [ysheedy:?] · Eintrag: getrocknete Droge, fertig · Eintrag: kalt, Stufe III · ein Maß kalten Ansatzes · Menge III	9	0	1	0	0
f86v5	f86v5.37	T	B	2	8	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dchol chedy qotain otaiin ol cheody olkeeody oreeeg	dchol chedy qotain otaiin ol cheody olkeeody oreeem	dchol chedy qotain otaiin ol cheo y ol keeody oreeeg	Maß trockenen Materials | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt im Zubereitungsrahmen, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | getrockneter Ansatz | vollständig ausgekochter Holzdrogenauszug | lange ausgezogener und stark eingedickter Wurzelauszug	Maß trockenen Materials | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt im Zubereitungsrahmen, Grad III | Grundansatz | getrockneter Ansatz | vollständig ausgekochter Holzdrogenauszug | lange ausgezogener und stark eingedickter Wurzelauszug	dchol | chedy | qotain | otaiin | ol | cheody | olkeeody | oreeeg	Maß trockenen Materials · trocken in der Mitte des Grades, abgeschlossen · kalt im qo-Rahmen, Grad II · kalt im Zubereitungsrahmen, Grad III · Grundansatz · getrockneter Ansatz · vollständig ausgekochter Holzdrogenauszug · lange ausgezogener und stark eingedickter Wurzelauszug	8	0	1	0	0
f86v6	f86v6.14	T	B	2	12	1	11	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeeedy okal or checfhy lkey okar dar ol ain	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain	Eintrag/Bezug: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge-/Klassenwert II	Eintrag/Bezug: heiß-trocken am Gradanfang | Trockengut, heiß im dritten Grad | trocken in der Mitte des Grades | Eintrag/Bezug: heiß am Gradende, abgeschlossen | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Drogenportion | leicht getrocknete Blütenfraktion | Holzdroge bis zur mittleren Heizstufe | heiße Drogenfraktion I im Ansatz | abgemessene Fraktion I | Grundansatz | Menge-/Klassenwert II	ykchy | cholkaiin | chey | ykeedy | okal | or | chcfhy | lkey | okar | dar | ol | ain	Eintrag/Bezug: heiß-trocken am Gradanfang · Trockengut, heiß im dritten Grad · trocken in der Mitte des Grades · Eintrag/Bezug: heiß am Gradende, abgeschlossen · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Drogenportion · leicht getrocknete Blütenfraktion · Holzdroge bis zur mittleren Heizstufe · heiße Drogenfraktion I im Ansatz · abgemessene Fraktion I · Grundansatz · Menge-/Klassenwert II	12	0	1	0	0
f86v6	f86v6.15	T	B	2	11	1	9	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey	shol shotaiin shckhor olaiin chdy qokain odaiiin cheor olkain chey	shol shotaiin shckhor ol aiin chdy qokain odaiiin cheor ol kaiin chey	feucht; nominal feuchtes Gut/Material | [shotaiin:?] | [shckhor:?] | Drogenstoff, Menge III | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | [odaiiin:?] | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | trocken in der Mitte des Grades	feucht; nominal feuchtes Gut/Material | [shotaiin:?] | [shckhor:?] | Drogenstoff, Menge III | trocken am Anfang des Grades, abgeschlossen | heiß, Grad II | [odaiiin:?] | trockener Drogenteil | Grundansatz | heiß, Grad III | trocken in der Mitte des Grades	shol | shotaiin | shckhor | olaiin | chdy | qokain | odaiiin | cheor | ol | kaiin | chey	feucht; nominal feuchtes Gut/Material · [shotaiin:?] · [shckhor:?] · Drogenstoff, Menge III · trocken am Anfang des Grades, abgeschlossen · heiß, Grad II · [odaiiin:?] · trockener Drogenteil · Grundansatz · heiß, Grad III · trocken in der Mitte des Grades	11	0	1	0	0
f86v6	f86v6.23	T	B	2	13	1	12	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	qokar olkedy otor chedy qokar opchedy dar okar ar dair ain ol keodar	qokar olkedy ot r chedy qokar opchedy dar kar ar dair ain ol keodar	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	heiße Drogenfraktion I | erhitzte Drogenbasis, fertig | kalte Drogenportion im Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I | vollständig getrocknetes Pulverpräparat | abgemessene Fraktion I | nimm hiervon die erste erhitzte Drogenfraktion | Drogenfraktion I | abgemessene Fraktion II | Menge-/Klassenwert II | Grundansatz | miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	qokar | olkedy | otor | chedy | qokar | opchedy | dar | ykar | ar | dair | ain | ol | keodar	heiße Drogenfraktion I · erhitzte Drogenbasis, fertig · kalte Drogenportion im Ansatz · trocken in der Mitte des Grades, abgeschlossen · heiße Drogenfraktion I · vollständig getrocknetes Pulverpräparat · abgemessene Fraktion I · nimm hiervon die erste erhitzte Drogenfraktion · Drogenfraktion I · abgemessene Fraktion II · Menge-/Klassenwert II · Grundansatz · miss die erste Fraktion des auf Mittelstufe erhitzten Ansatzes ab	13	0	1	0	0
f86v6	f86v6.32	T	B	2	12	1	9	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	qokeey qoeear chsey oky qokar orchey qotar olkchedy qokaiin am	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am	heiß am Ende des Grades | nimm die erste Fraktion der Endstufe | Saatgut bis zur mittleren Stufe trocknen | heißer Ansatz am Anfang des Grades | heiße Drogenfraktion I | Drogenportion | trocken in der Mitte des Grades | kalte Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Maßeinheit I	heiß am Ende des Grades | nimm die erste Fraktion der Endstufe | Saatgut bis zur mittleren Stufe trocknen | heißer Ansatz am Anfang des Grades | heiße Drogenfraktion I | Drogenportion | trocken in der Mitte des Grades | kalte Drogenfraktion I | Grundansatz | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß, Grad III | Maßeinheit I	qokeey | qoeear | chsey | oky | qokar | or | chey | qotar | ol | kchedy | qokaiin | am	heiß am Ende des Grades · nimm die erste Fraktion der Endstufe · Saatgut bis zur mittleren Stufe trocknen · heißer Ansatz am Anfang des Grades · heiße Drogenfraktion I · Drogenportion · trocken in der Mitte des Grades · kalte Drogenfraktion I · Grundansatz · heiß und trocken in der Mitte des Grades, abgeschlossen · heiß, Grad III · Maßeinheit I	12	0	1	0	0
f86v6	f86v6.34	T	B	2	12	1	11	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	sor aiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin	Samenportion III | Drogenfraktion I | feucht in der Mitte des Grades | [qoteody:?] | Drogenportion | Menge-/Klassenwert IV | [oeey:?] | [ldaiiin:?] | Drogenportion | Ansatzportion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad IV	Samenportion III | Drogenfraktion I | feucht in der Mitte des Grades | [qoteody:?] | Drogenportion | Menge-/Klassenwert IV | [oeey:?] | [ldaiiin:?] | Drogenportion | Ansatzportion | Grundansatz | heiß, Grad IV	soraiin | ar | shey | qoteody | or | aiiin | oeey | ldaiiin | or | oro | ol | kaiiin	Samenportion III · Drogenfraktion I · feucht in der Mitte des Grades · [qoteody:?] · Drogenportion · Menge-/Klassenwert IV · [oeey:?] · [ldaiiin:?] · Drogenportion · Ansatzportion · Grundansatz · heiß, Grad IV	12	0	1	0	0
f86v6	f86v6.35	T	B	2	11	2	7|11	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	0	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	sas aiin otariin otar cheody qotaiin qokaiin ol tey qokaiin otar ol	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol	Samenfraktion I | Menge III | kalte Drogenfraktion I im Ansatz | getrockneter Ansatz | kalt, Grad III | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades | heiß, Grad III | heiße Drogenfraktion I im Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenfraktion I | Menge III | kalte Drogenfraktion I im Ansatz | getrockneter Ansatz | kalt, Grad III | heiß, Grad III | Grundansatz | kalt in der Mitte des Grades | heiß, Grad III | heiße Drogenfraktion I im Ansatz | Grundansatz	sar | aiin | otar | cheody | qotaiin | qokaiin | ol | tey | qokaiin | okar | ol	Samenfraktion I · Menge III · kalte Drogenfraktion I im Ansatz · getrockneter Ansatz · kalt, Grad III · heiß, Grad III · Grundansatz · kalt in der Mitte des Grades · heiß, Grad III · heiße Drogenfraktion I im Ansatz · Grundansatz	11	0	2	0	0
f86v6	f86v6.37	T	B	2	11	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo	[lshar:?] | heiße Drogenfraktion I im Ansatz | nimm den vollständig fertiggestellten Ansatz | kalte Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [olky:?] | Rohstoffklasse I, heiß am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [octhear:?] | Holzabsud	[lshar:?] | heiße Drogenfraktion I im Ansatz | nimm den vollständig fertiggestellten Ansatz | kalte Drogenfraktion I | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [olky:?] | Rohstoffklasse I, heiß am Gradanfang | Grundansatz | heiß, Grad III | [octhear:?] | Holzabsud	lshar | okar | qoeedy | qotar | otal | olky | qokal | ol | kaiin | octhear | lo	[lshar:?] · heiße Drogenfraktion I im Ansatz · nimm den vollständig fertiggestellten Ansatz · kalte Drogenfraktion I · Rohstoffklasse I im Ansatz, kalt am Gradanfang · [olky:?] · Rohstoffklasse I, heiß am Gradanfang · Grundansatz · heiß, Grad III · [octhear:?] · Holzabsud	11	0	1	0	0
f86v6	f86v6.4	T	B	2	13	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	dshor shdy shor ol aiin olkeedy shdal oteor chdar lkarchees olkar dalam	dshor shdy shor ol aiin olkeedy sh al ote r chdar lkarchees olkar dalam	abgemessene Blüten-/Fruchtdroge | feucht am Anfang des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Menge III | Holzdrogenansatz vollständig erhitzt und abgeschlossen | feuchte abgemessene Rohstoffmenge I am Gradanfang | [oteor:?] | abgemessene Trockenfraktion I, Anfangsstufe | Holzdroge in der gebundenen Anschlussform | [karchees:?] | [olkar:?] | ein Maß Rohdroge I	abgemessene Blüten-/Fruchtdroge | feucht am Anfang des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | Grundansatz | Menge III | Holzdrogenansatz vollständig erhitzt und abgeschlossen | feuchte abgemessene Rohstoffmenge I am Gradanfang | [oteor:?] | abgemessene Trockenfraktion I, Anfangsstufe | Holzdroge in der gebundenen Anschlussform | [karchees:?] | [olkar:?] | ein Maß Rohdroge I	dshor | shdy | shor | ol | aiin | olkeedy | shdal | oteor | chdar | l | karchees | olkar | dalam	abgemessene Blüten-/Fruchtdroge · feucht am Anfang des Grades, abgeschlossen · Blüten-/Fruchtstand; reproduktiver Teil · Grundansatz · Menge III · Holzdrogenansatz vollständig erhitzt und abgeschlossen · feuchte abgemessene Rohstoffmenge I am Gradanfang · [oteor:?] · abgemessene Trockenfraktion I, Anfangsstufe · Holzdroge in der gebundenen Anschlussform · [karchees:?] · [olkar:?] · ein Maß Rohdroge I	13	0	1	0	0
f86v6	f86v6.40	T	B	2	12	1	10	BOUND_OL_MATERIAL_COMPONENT	NEITHER_EXACT	1	0	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	daiin ar qotal kshdy otar shcthdy qokol chotal kar olkar alky	daiin ar qotal tsh y otar shcthdy qokol chotal kar olkar alky	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | erhitzen | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | heiße Drogenfraktion I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiße Drogenfraktion I | [alky:?]	Grad-/Maßwert III | Drogenfraktion I | Rohstoffklasse I, kalt am Gradanfang | kalt und feucht am Anfang des Grades, abgeschlossen | kalte Drogenfraktion I im Ansatz | [shcthdy:?] | erhitzen | Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang | heiße Drogenfraktion I | erste erhitzte Drogenfraktion im Ansatz | heiße Drogenfraktion I | [alky:?]	daiin | ar | qotal | tshdy | otar | shcthdy | qokol | chotal | kar | ol+kar | alky	Grad-/Maßwert III · Drogenfraktion I · Rohstoffklasse I, kalt am Gradanfang · kalt und feucht am Anfang des Grades, abgeschlossen · kalte Drogenfraktion I im Ansatz · [shcthdy:?] · erhitzen · Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang · heiße Drogenfraktion I · erste erhitzte Drogenfraktion im Ansatz · [alky:?]	11	1	1	0	0
f86v6	f86v6.7	T	B	2	15	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	qokaiin ylchedor or aiin ol or olkal or shedy qokal sar orchey dy	qokaiin y lche or or aiin ol or olkal or shedy qokal s ar orchey dy	heiß, Grad III | hierzu: | [lchedor:?] | Drogenportion | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Drogenportion | Holzdrogenansatz aus Rohstoff I leicht erhitzt | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Samen-/Saatgutposten | Drogenfraktion I | [archey:?] | Qualitäts-/Wertfeld geschlossen	heiß, Grad III | hierzu: | [lchedor:?] | Drogenportion | Menge III | Grundansatz | Drogenportion | Holzdrogenansatz aus Rohstoff I leicht erhitzt | Drogenportion | feucht in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | Samen-/Saatgutposten | Drogenfraktion I | [archey:?] | Qualitäts-/Wertfeld geschlossen	qokaiin | y | lchedor | or | aiin | ol | or | olkal | or | shedy | qokal | s | ar | archey | dy	heiß, Grad III · hierzu: · [lchedor:?] · Drogenportion · Menge III · Grundansatz · Drogenportion · Holzdrogenansatz aus Rohstoff I leicht erhitzt · Drogenportion · feucht in der Mitte des Grades, abgeschlossen · Rohstoffklasse I, heiß am Gradanfang · Samen-/Saatgutposten · Drogenfraktion I · [archey:?] · Qualitäts-/Wertfeld geschlossen	15	0	1	0	0
f87v	f87v.11	H	A	1	7	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	kchor ol cheeol qok odal lseeey keodam	kchor ol cheeol qokodal lseeey keodam	kchor ol cheeol qokodal lseee keodam	Drogenportion, heiß-trocken | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrockneter Drogenstoff | erhitze abgemessene Rohstoffmenge I im Ansatz | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	Drogenportion, heiß-trocken | Grundansatz | vollständig getrockneter Drogenstoff | erhitze abgemessene Rohstoffmenge I im Ansatz | abgemessene Rohstoffmenge I im Ansatz | [lseeey:?] | [keodam:?]	kchor | ol | cheeol | qok | odal | lseeey | keodam	Drogenportion, heiß-trocken · Grundansatz · vollständig getrockneter Drogenstoff · erhitze abgemessene Rohstoffmenge I im Ansatz · abgemessene Rohstoffmenge I im Ansatz · [lseeey:?] · [keodam:?]	7	0	1	0	0
f88r	f88r.21	P	A	1	8	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	teol chor olsheody qokeol shoy ol sheeol sheoldg	teol chor olsheody qokeol shoikhy ol sheeol sheol dg	teol chor olsheo y qokeol shockhy ol sheeol sheoldg	Drogenstoff auf mittlerer Kühlstufe | Pflanzen-/Reproduktionsteil | [olsheody:?] | erhitze den Drogenstoff bis zur Mittelstufe | [shoy:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheeol:?] | [sheoldg:?]	Drogenstoff auf mittlerer Kühlstufe | Pflanzen-/Reproduktionsteil | [olsheody:?] | erhitze den Drogenstoff bis zur Mittelstufe | [shoy:?] | Grundansatz | [sheeol:?] | [sheoldg:?]	teol | chor | olsheody | qokeol | shoy | ol | sheeol | sheoldg	Drogenstoff auf mittlerer Kühlstufe · Pflanzen-/Reproduktionsteil · [olsheody:?] · erhitze den Drogenstoff bis zur Mittelstufe · [shoy:?] · Grundansatz · [sheeol:?] · [sheoldg:?]	8	0	1	0	0
f88r	f88r.22	P	A	1	6	1	5	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	ychey okaiin chol cheor ol chorcholsal	trockne hiervon bis zur Mittelstufe und schließe ab | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | trockener Drogenteil | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chorcholsal:?]	trockne hiervon bis zur Mittelstufe und schließe ab | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | trockener Drogenteil | Grundansatz | [chorcholsal:?]	ychey | okaiin | chol | cheor | ol | chorcholsal	trockne hiervon bis zur Mittelstufe und schließe ab · heiß, Grad III, im Ansatzrahmen · trocken; nominal trockenes Gut/Material · trockener Drogenteil · Grundansatz · [chorcholsal:?]	6	0	1	0	0
