occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0202	f75r	f75r.21	B	B	2	6	8	MEDIAL	ysheor	lor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oqokain chey qckhsy or ysheor ol lor am	oqekain chey qckhsy or ysheor ol lor am	oqokain chey qckhsy or ysheor ol lor am
G683-OL-0203	f75r	f75r.24	B	B	2	7	7	EOS	lor	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokain olkeey qolkary sain checthy lor ol	qokain olkeey qolkary sain checthy lor ol	qokain olkeey qolkary sain checthy lor ol
G683-OL-0204	f75r	f75r.26	B	B	2	2	8	MEDIAL	dain	sheol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dain ol sheol dain ol qoly dar ajy	dain ol sheol dain ol qoly dar ady	dain ol sheol dain ol qoly dar ajy
G683-OL-0205	f75r	f75r.26	B	B	2	5	8	MEDIAL	dain	qoly	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dain ol sheol dain ol qoly dar ajy	dain ol sheol dain ol qoly dar ady	dain ol sheol dain ol qoly dar ajy
G683-OL-0206	f75r	f75r.29	B	B	2	6	12	MEDIAL	lkaiin	okeedyqol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan	dain chkal dy lolkaiin ol okeedy qol dain olchey qokeedy chedy qotan	dain chkal dy lo lkaiin ol okeedy qol ain olchey qokeedy chedy qotan
G683-OL-0207	f75r	f75r.34	B	B	2	8	10	MEDIAL	otar	kain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	s olkedy okal dar oty okar otar ol kain oltedy	solkedy okal dar oty otar otar ol kain olkedy	s olke y okal dar oty okar otar ol kain olkedy
G683-OL-0208	f75r	f75r.5	B	B	2	7	10	MEDIAL	ain	olsheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	shey kar chey ckhey r ain ol olsheedy qokeey qoky	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	sheykar chey ckhey r ain ol ol sheedy qokeey qoky
G683-OL-0209	f75v	f75v.12	B	B	2	5	14	MEDIAL	chey	chey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly	qokedy rshey qol chey ol chey keed sol key dykedy qokol dar oly	qokedy shey qol che ol chey keed sol key dykedy qok l dar oly
G683-OL-0210	f75v	f75v.15	B	B	2	2	12	MEDIAL	sal	olain	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo	ral ol oloin olkey olshed qokaly qokar chedy qokain ty lshdyqo	sal ol olain olkey ol ed qokaly qokar chedy qokain ty lsh yqo
G683-OL-0211	f75v	f75v.39	B	B	2	11	12	MEDIAL	qokar	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin	qoqokeey olkain qol sheedy qokeor eedy qokal or chey qokar ol aiin
G683-OL-0212	f75v	f75v.40	B	B	2	6	13	MEDIAL	qol	sheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol
G683-OL-0213	f75v	f75v.40	B	B	2	10	13	MEDIAL	dol	sheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol
G683-OL-0214	f75v	f75v.41	B	B	2	6	15	MEDIAL	qoin	shey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo
G683-OL-0215	f75v	f75v.41	B	B	2	8	15	MEDIAL	shey	shey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo	s l she y qokain she qoin ol she ol she qoky qol chee chl r sheolo
G683-OL-0216	f75v	f75v.44	B	B	2	2	12	MEDIAL	olshees	sheckhy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	EXACT	ol	ol	2	ONE	l	ol	2	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees l sheckhy qokain ol chedy qol chedy qolkeey qolche y chealy
G683-OL-0217	f75v	f75v.44	B	B	2	5	12	MEDIAL	qokain	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy	olshees l sheckhy qokain ol chedy qol chedy qolkeey qolche y chealy
G683-OL-0218	f75v	f75v.47	B	B	2	5	11	MEDIAL	dar	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qokar olshedy oldy	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy
G683-OL-0219	f75v	f75v.48	B	B	2	7	12	MEDIAL	saino	cheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokeor chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokear chedy shckhy dol ychee y saino ol cheedy qokar otar dal daiin
G683-OL-0220	f75v	f75v.61	B	B	2	4	5	MEDIAL	soiin	otchdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oksheyqolkeey lchdy soiin ol otchdy	okshey qolkchy lchdy soiin ol otchdy	okshey qolkeey lchdy soiin ol oteedy
G683-OL-0221	f75v	f75v.62	B	B	2	4	6	MEDIAL	daiin	olsheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ykeechy qokeedy daiin ol olsheey qoly	ykeechy qokchdy daiin ol olsheey qoly	ykeechy qokeed daiin ol oleey qoly
G683-OL-0222	f75v	f75v.7	B	B	2	4	11	MEDIAL	dal	chety	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar	qokchdy qokal dal ol chety lchdy csedy ched otedy qotedy otar	qokchdy qokal al ol chety lchdy ed ched otedy qotedy otar
G683-OL-0223	f76r	f76r.11	T	B	2	5	12	MEDIAL	chedy	chdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty	qotedshedy qorain oteedy chedy ol chdy r aiiin chekain dain chckhy sal oty
G683-OL-0224	f76r	f76r.12	T	B	2	6	14	MEDIAL	qa	keey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy	sol shedy qool qctheed shdy qo ol keey dain saiin sar shedy qokeor okeedy	solshedy qool qctheed shdy q ol teey ain saiin s ar shedy qokeor okee
G683-OL-0225	f76r	f76r.28	T	B	2	4	13	MEDIAL	chear	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	s in shee chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal
G683-OL-0226	f76r	f76r.3	T	B	2	11	13	MEDIAL	qoty	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol che y aiiny
G683-OL-0227	f76r	f76r.33	T	B	2	14	16	MEDIAL	r	sheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Wurzelrohstoff I oder Rohstoffklasse I	LOCAL_MATERIAL_READER_CONFLICT	NO_OL_EXPORT	PUBLISHED_READER_RIVALS	RAL_ROOT_RAW_I|AL_RAW_I	reader choice RAL versus AL	IT2A_FUZZY_LEFT_BOUND_RF1B_GLYPH_RIVAL	r|ol	IT2A:ral|RF1B:al	Wurzelrohstoff I oder Rohstoffklasse I	PUBLISHED_READER_RIVALS	FUZZY_MERGE_2	ral	r|ol	13|14	ONE	al	ol	14	NEITHER_EXACT	1	1	IT2a bindet r ol fuzzy zu ral, RF1b liest das ol als al; beide sind konkrete Rohstoffkarten, aber keine gemeinsame freie ol-Karte.	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	qokedy lkey kal shedy qopchey qol pchedy okchy chckhy shey lol ral sheey dar	qokedy lkey kal she y qopchey qol pchedy okchy chckhy shey lol r al sheey dar
G683-OL-0228	f76r	f76r.36	T	B	2	9	15	MEDIAL	talor	alor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__IT2A_RIVAL	ol	IT2A:olalor	Leserform olalor; lokale Bedeutung offen	UNRESOLVED_READER_FORM	MERGE_2	olalor	ol|alor	9|10	EXACT	ol	ol	9	RF1B_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	qokal shedy sheol cheal alshy chol chdy talor olalor chol okeyr ar oly	qokal edy eol cheal alshy cholchdy talor ol alor chol oke r ar o ol
G683-OL-0229	f76r	f76r.44	T	B	2	7	12	MEDIAL	lkaiin	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	vollständig eingeweichte Holzdroge im Ansatz	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	PUBLISHED_EXACT_WHOLE	OLSHEDY_SOAKED_WOOD_PREPARATION	NONE	BILATERAL_BOUND	ol|shedy	IT2A:olshedy|RF1B:olshedy	vollständig eingeweichte Holzdroge im Ansatz	PUBLISHED_EXACT_WHOLE	MERGE_2	olshedy	ol|shedy	7|8	MERGE_2	olshedy	ol|shedy	7|8	NEITHER_EXACT	1	1	Beide Alternativleser binden rechts zu olshedy; die publizierte Ganzwortkarte bezeichnet vollständig eingeweichte Holzdroge im Ansatz.	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	poleedaran shckhy qoty ykar alol lkaiin olshedy otain okar opar kolpy	poleedaran shckhy qoty ykar alol lkaiin olshedy otain okar opar kolpy
G683-OL-0230	f76r	f76r.53	T	B	2	4	11	MEDIAL	shedy	chedor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl	saiin qol shedy ol chedor chal shed qoteedy dshedy okal chedyl	saiin qol edy ol chedor chal shed qoteedy dshedy okal chedyl
G683-OL-0231	f76r	f76r.56	T	B	2	2	6	MEDIAL	qokaiin	shedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokaiin ol shedy qokeey or shdy	qokaiin ol shedy qokeey or shdy	qokaiin ol she y qokeey or shdy
G683-OL-0232	f76v	f76v.20	B	B	2	4	11	MEDIAL	qokedy	checkhy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiiim	d l eetey qokedy ol checkhy lshedy qokee y cheedy qokeedy shl loiiim
G683-OL-0233	f76v	f76v.37	B	B	2	4	11	MEDIAL	chees	oiiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:oloiiin	Leserform oloiiin; lokale Bedeutung offen	UNRESOLVED_READER_FORM	EXACT	ol	ol	4	MERGE_2	oloiiin	ol|oiiin	4|5	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoeedy lchedy chees ol oiiin chchky shekeey qokey qoky saiin sy	qoee y lchedy chees oloiiin cheeky shekeey qokey qoky saiin sy
G683-OL-0234	f76v	f76v.39	B	B	2	7	11	MEDIAL	san	keedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy sar qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy ror qoky dedy
