audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A11-008	11	dol	f115v	f115v.26	S	B	3	7	MIDDLE	chokedy	qokeeeos	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	dcheedy kchedy lcheey ror al choke y dol qokeeeos qolkee y qokar ar	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	10	0.300000	[dcheedy:?] | [kchedy:?] | Drogenholz, trocken gebunden, Form II | Wurzelportion | [al:?] | [chokedy:?] | [dol:?] | [qokeeeos:?] | [qolkeedy:?] | heiße Portion | [ar:?]	[dcheedy:?] | [kchedy:?] | Drogenholz, trocken gebunden, Form II | Wurzelportion | [al:?] | [chokedy:?] | Materialmaß | [qokeeeos:?] | [qolkeedy:?] | heiße Portion | [ar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-009	11	dol	f116r	f116r.22	S	B	3	1	FIRST	<BOS>	shedy	dol shedy shekchy qokain chedy otar okalain shcthy oteey dar chedy lg	dol shedy shekchy qokain chedy otar okalain shcthy oteey dar chedy lg	dol she y shekchy qokain chedy otar okalain shcthy oteey dar chedy lg	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	11	0.363636	[dol:?] | [shedy:?] | [shekchy:?] | heiß, Grad II | getrockneter Zustand | [otar:?] | [okalain:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [oteey:?] | [dar:?] | getrockneter Zustand | [lg:?]	Materialmaß | [shedy:?] | [shekchy:?] | heiß, Grad II | getrockneter Zustand | [otar:?] | [okalain:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [oteey:?] | [dar:?] | getrockneter Zustand | [lg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-010	11	dol	f13r	f13r.2	H	A	1	3	MIDDLE	chol	shkchy	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol chol dol shkchy ydal shy ykchy qotey daiin s y	dchol chol dol shkchy ydal shy ykchy qothy aiin s y	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	10	0.300000	[dchol:?] | trocken; nominal trockenes Gut/Material | [dol:?] | [shkchy:?] | [ydal:?] | [shy:?] | [ykchy:?] | kalt, Grundform | Grad-/Maßwert III | [s:?] | [y:?]	[dchol:?] | trocken; nominal trockenes Gut/Material | Materialmaß | [shkchy:?] | [ydal:?] | [shy:?] | [ykchy:?] | kalt, Grundform | Grad-/Maßwert III | [s:?] | [y:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-011	11	dol	f14r	f14r.10	H	A	1	5	MIDDLE	chody	dy	qotchor chod shoty chody dol dy dy okchydy	qotchor chod shoty chody dol dy dy okchy dy	qotchor chod shoty chody dol dy dy okchy dy	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	0	7	0.000000	[qotchor:?] | [chod:?] | [shoty:?] | [chody:?] | [dol:?] | [dy:?] | [dy:?] | [okchydy:?]	[qotchor:?] | [chod:?] | [shoty:?] | [chody:?] | Materialmaß | [dy:?] | [dy:?] | [okchydy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-012	11	dol	f14v	f14v.8	H	A	1	5	MIDDLE	daiin	dair	chokshor daiin okshody daiin dol dair dam	chokshor daiin okshody daiin dol dair dam	chokshor daiin okshody daiin dol dair dam	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	6	0.333333	[chokshor:?] | Menge/Portion III | [okshody:?] | Grad-/Maßwert III | [dol:?] | [dair:?] | [dam:?]	[chokshor:?] | Menge/Portion III | [okshody:?] | Grad-/Maßwert III | Materialmaß | [dair:?] | [dam:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-013	11	dol	f17v	f17v.17	H	A	1	4	MIDDLE	she	qopchaiin	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cthor	qoain sar she dol qopchaiin cth r	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	5	0.600000	[qoain:?] | Samenfraktion I | feucht, attributiv gebunden | [dol:?] | [qopchaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	[qoain:?] | Samenfraktion I | feucht, attributiv gebunden | Materialmaß | [qopchaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-014	11	dol	f20r	f20r.7	H	A	1	6	MIDDLE	chol	shol	ocho lshod daiin choteol chol dol shol otaiin	ocholshod daiin choteol chol dol shol otaiin	ocholshod daiin choteol chol dol shol otaiin	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	7	0.571429	[ocho:?] | [lshod:?] | Grad-/Maßwert III | [choteol:?] | trocken; nominal trockenes Gut/Material | [dol:?] | feucht; nominal feuchtes Gut/Material | kalt im Zubereitungsrahmen, Grad III	[ocho:?] | [lshod:?] | Grad-/Maßwert III | [choteol:?] | trocken; nominal trockenes Gut/Material | Materialmaß | feucht; nominal feuchtes Gut/Material | kalt im Zubereitungsrahmen, Grad III	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-015	11	dol	f22r	f22r.11	H	A	1	7	MIDDLE	yty	or	doiin yckhody qokchy oky otoldy yty dol or dchchy daiin	doiin yckhody qokchy oky otoldy yty dol or dachy daiin	doiir ckhody qokchy oky otoldy yty dol or dch chy daiin	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	9	0.444444	Zubereitungsmaß, Form III | [yckhody:?] | heiß-trocken | [oky:?] | [otoldy:?] | [yty:?] | [dol:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [dchchy:?] | Grad-/Maßwert III	Zubereitungsmaß, Form III | [yckhody:?] | heiß-trocken | [oky:?] | [otoldy:?] | [yty:?] | Materialmaß | Teil-/Nominalträger; genaue Basisbedeutung offen | [dchchy:?] | Grad-/Maßwert III	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-016	11	dol	f23r	f23r.5	H	A	1	10	MIDDLE	ol	dain	ychor qokchol ytym chol dair chol ar ol ol dol dain	ychor qokchol ytom chol dair chol ar ol ol dol dain	ychor qokchol yt m chol dair chol ar ol ol dol dain	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	5	10	0.500000	[ychor:?] | [qokchol:?] | [ytym:?] | trocken; nominal trockenes Gut/Material | [dair:?] | trocken; nominal trockenes Gut/Material | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dol:?] | Qualitätsgrad II	[ychor:?] | [qokchol:?] | [ytym:?] | trocken; nominal trockenes Gut/Material | [dair:?] | trocken; nominal trockenes Gut/Material | [ar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Materialmaß | Qualitätsgrad II	ACTIVE_RIVAL_CONTEXT	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-017	11	dol	f23v	f23v.2	H	A	1	5	MIDDLE	qokchey	otchol	qottor chy okchaldy qokchey dol otchol chal otchg	qoteotor chy okchafdy qokchey dol otchol chal otchm	qottor chy okchaldy qokchey dol otchol chal otchg	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	7	0.285714	[qottor:?] | trocken, Grundform | [okchaldy:?] | [qokchey:?] | [dol:?] | kalt-trockener Zubereitungsstoff | [chal:?] | [otchg:?]	[qottor:?] | trocken, Grundform | [okchaldy:?] | [qokchey:?] | Materialmaß | kalt-trockener Zubereitungsstoff | [chal:?] | [otchg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-018	11	dol	f23v	f23v.5	H	A	1	4	MIDDLE	shor	oaldary	dor chear shor dol oaldary	dor chear shor dol oaldary	dor chear shor dol oaldary	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	4	0.250000	[dor:?] | [chear:?] | Blüten-/Fruchtstand; reproduktiver Teil | [dol:?] | [oaldary:?]	[dor:?] | [chear:?] | Blüten-/Fruchtstand; reproduktiver Teil | Materialmaß | [oaldary:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-019	11	dol	f24r	f24r.9	H	A	1	4	MIDDLE	qodaiy	dal	odaiin ckham qodaiy dol dal	odaiin ckham qodaiikhy dol dal	odaiin ckham qodaiy dol dal	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	0	4	0.000000	[odaiin:?] | [ckham:?] | [qodaiy:?] | [dol:?] | [dal:?]	[odaiin:?] | [ckham:?] | [qodaiy:?] | Materialmaß | [dal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-020	11	dol	f25v	f25v.5	H	A	1	6	MIDDLE	qochol	cho	dar chokeey dshor dshey qochol dol cho daiin daiin	dar chakeey dshor dshey qochol dol cho daiin daiin	dar chokeey dshor dshey qochol dol cho d aiin daiin	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	8	0.250000	[dar:?] | [chokeey:?] | [dshor:?] | [dshey:?] | [qochol:?] | [dol:?] | [cho:?] | Grad-/Maßwert III | Grad-/Maßwert III	[dar:?] | [chokeey:?] | [dshor:?] | [dshey:?] | [qochol:?] | Materialmaß | [cho:?] | Grad-/Maßwert III | Grad-/Maßwert III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-021	11	dol	f28r	f28r.7	H	A	1	7	MIDDLE	dshor	dar	sho otor shockhy shocthy otoldy dshor dol dar	sho otor shockhy shocthy otoldy dshor dol dar	sho otor shockhy shocthy otoldy dshor dol dar	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	7	0.285714	feuchter Ansatz | [otor:?] | [shockhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | [dol:?] | [dar:?]	feuchter Ansatz | [otor:?] | [shockhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | Materialmaß | [dar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-022	11	dol	f29v	f29v.8	H	A	1	8	LAST	cthody	<EOS>	otol shotchor cholody dain ch chy cthody dol	otol sho tchos cholody dain chcth chy cthody dol	otol shotchor cholody dain chcth chy cthody dol	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	7	0.285714	[otol:?] | [shotchor:?] | [cholody:?] | Grad-/Maßwert II | [ch:?] | trocken, Grundform | [cthody:?] | [dol:?]	[otol:?] | [shotchor:?] | [cholody:?] | Grad-/Maßwert II | [ch:?] | trocken, Grundform | [cthody:?] | Materialmaß	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-023	11	dol	f32r	f32r.19	H	A	1	1	FIRST	<BOS>	dchol	dol dchol dan	dol dchol dan	dol dchol dan	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	2	0.500000	[dol:?] | [dchol:?] | Qualitätsgrad I	Materialmaß | [dchol:?] | Qualitätsgrad I	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-024	11	dol	f32r	f32r.3	H	A	1	5	MIDDLE	chol	dcheodain	qokchor chor cthol chol dol dcheodain daiin	qokchor chor cthol chol dol dcheodain daiin	qokchor chor cthol chol dol dcheodain daiin	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	6	0.500000	[qokchor:?] | Pflanzen-/Reproduktionsteil | [cthol:?] | trocken; nominal trockenes Gut/Material | [dol:?] | [dcheodain:?] | Grad-/Maßwert III	[qokchor:?] | Pflanzen-/Reproduktionsteil | [cthol:?] | trocken; nominal trockenes Gut/Material | Materialmaß | [dcheodain:?] | Grad-/Maßwert III	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-025	11	dol	f32r	f32r.7	H	A	1	2	MIDDLE	otol	ol	otol dol ol dair	otol dol ol dair	otol dol ol dair	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	3	0.333333	[otol:?] | [dol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dair:?]	[otol:?] | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dair:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-026	11	dol	f36v	f36v.8	H	A	1	3	MIDDLE	ytchy	y	ykshy ytchy dol y tydy yky	ykshy ytchy dol ytydy yky	ykshy ytchy dol yt dy yky	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	0	5	0.000000	[ykshy:?] | [ytchy:?] | [dol:?] | [y:?] | [tydy:?] | [yky:?]	[ykshy:?] | [ytchy:?] | Materialmaß | [y:?] | [tydy:?] | [yky:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-027	11	dol	f3v	f3v.2	H	A	1	6	MIDDLE	olytol	dar	daiidy qoteeol okeeor okor olytol dol dar	daiidy qoteeol okchor okor olytol dol dar	daiidy qotchol okchor okor olytol dol dar	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	0	6	0.000000	[daiidy:?] | [qoteeol:?] | [okeeor:?] | [okor:?] | [olytol:?] | [dol:?] | [dar:?]	[daiidy:?] | [qoteeol:?] | [okeeor:?] | [okor:?] | [olytol:?] | Materialmaß | [dar:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-028	11	dol	f42r	f42r.10	H	A	1	2	MIDDLE	choty	ksheo	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol sholdain	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	8	0.500000	[choty:?] | [dol:?] | [ksheo:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	[choty:?] | Materialmaß | [ksheo:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-029	11	dol	f44v	f44v.6	H	A	1	4	MIDDLE	ytaiin	y	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	tol dair ytaiin dol y kchain otykeey otchol ytaiin dy	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	0	0	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	10	0.300000	kalt; nominal kaltes Gut/Material | [dair:?] | [ytaiin:?] | [dol:?] | [y:?] | [kchain:?] | kalter Ansatz, Grundform | [keey:?] | kalt-trockener Zubereitungsstoff | [ytaiin:?] | [dy:?]	kalt; nominal kaltes Gut/Material | [dair:?] | [ytaiin:?] | Materialmaß | [y:?] | [kchain:?] | kalter Ansatz, Grundform | [keey:?] | kalt-trockener Zubereitungsstoff | [ytaiin:?] | [dy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A11-030	11	dol	f45r	f45r.5	H	A	1	9	MIDDLE	qokchy	daiin	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin	kolsho pchor kchey ty opchaldy otshy qokchy doldaiin	kol sho pchor kchey ty opchaldy otshy qokchy doldaiin	0	0	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	9	0.444444	heiß; nominal heißes Gut/Material | feuchter Ansatz | [pchor:?] | [kchey:?] | [ty:?] | [opchaldy:?] | [otshy:?] | heiß-trocken | [dol:?] | Qualitätsgrad III	heiß; nominal heißes Gut/Material | feuchter Ansatz | [pchor:?] | [kchey:?] | [ty:?] | [opchaldy:?] | [otshy:?] | heiß-trocken | Materialmaß | Qualitätsgrad III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A11-031	11	dol	f45v	f45v.5	H	A	1	7	MIDDLE	shoto	py	qotol choiin okchar dar oty shoto dol py otytam	qotol choiin okchar dar oty shoto dol py otytam	qotol choiin okchar dar oty shoto dol py otytam	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	8	0.500000	kaltes Material | trockene Zubereitungsform III | [okchar:?] | [dar:?] | kalter Ansatz, Grundform | [shoto:?] | [dol:?] | Pulver in Grundform | [otytam:?]	kaltes Material | trockene Zubereitungsform III | [okchar:?] | [dar:?] | kalter Ansatz, Grundform | [shoto:?] | Materialmaß | Pulver in Grundform | [otytam:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-032	11	dol	f48r	f48r.3	H	B	5	9	MIDDLE	kedy	odal	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin o y qoteo l kedy dol odal qotar opchety ldy	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	12	0.083333	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | [kedy:?] | [dol:?] | [odal:?] | [qotar:?] | [opchety:?] | [ldy:?]	[sheody:?] | feucht, attributiv gebunden | [teoteey:?] | [oteodaiin:?] | [ody:?] | [qoteo:?] | [l:?] | [kedy:?] | Materialmaß | [odal:?] | [qotar:?] | [opchety:?] | [ldy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-033	11	dol	f49v	f49v.16	H	A	1	4	LAST	daiin	<EOS>	qoteees cheo daiin dol	qoteees cheo daiin dol	qoteees cheo d aiin dol	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	3	0.666667	[qoteees:?] | trocken angesetzte Zubereitung | Grad-/Maßwert III | [dol:?]	[qoteees:?] | trocken angesetzte Zubereitung | Grad-/Maßwert III | Materialmaß	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-034	11	dol	f53r	f53r.2	H	A	1	1	FIRST	<BOS>	dain	dol dain s cho she oty	dol dain schoshe oty	dol dain schoshe oty	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	3	5	0.600000	[dol:?] | Qualitätsgrad II | [s:?] | [cho:?] | feucht, attributiv gebunden | kalter Ansatz, Grundform	Materialmaß | Qualitätsgrad II | [s:?] | [cho:?] | feucht, attributiv gebunden | kalter Ansatz, Grundform	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A11-035	11	dol	f54v	f54v.15	H	A	1	4	MIDDLE	ytal	chodoldy	or alchy ytal dol chodoldy	or alchy ytal dal chodoldy	or alchy ytal dol chodoldy	0	0	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	4	0.250000	Teil-/Nominalträger; genaue Basisbedeutung offen | [alchy:?] | [ytal:?] | [dol:?] | [chodoldy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | [alchy:?] | [ytal:?] | Materialmaß | [chodoldy:?]	READER_SPLIT_OR_FUSION|ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A11-036	11	dol	f66r	f66r.57	T	B	5	2	MIDDLE	tocpheey	kchody	tocpheey dol kchody qokeody qokshy qopaiin dairykodas okyd	tocpheey dol kchody qokeody qokshy qopaiin dair ykodas okyd	tocpheey dol kchody qokeody qokshy qopaiin air ykodar okyd	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	0	7	0.000000	[tocpheey:?] | [dol:?] | [kchody:?] | [qokeody:?] | [qokshy:?] | [qopaiin:?] | [dairykodas:?] | [okyd:?]	[tocpheey:?] | Materialmaß | [kchody:?] | [qokeody:?] | [qokshy:?] | [qopaiin:?] | [dairykodas:?] | [okyd:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-037	11	dol	f66r	f66r.68	T	B	5	6	MIDDLE	dal	cheody	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor	sair ol daiin daiin dal dol cheody dair aly dairal dolar shy dos	sair ol daiin jaiin al dol cheody dairaly dairal dolarshydor	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	5	11	0.454545	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | [dal:?] | [dol:?] | getrockneter Ansatz | [dair:?] | [aly:?] | [dairal:?] | [dolarshy:?] | [dor:?]	Samenfraktion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | Grad-/Maßwert III | [dal:?] | Materialmaß | getrockneter Ansatz | [dair:?] | [aly:?] | [dairal:?] | [dolarshy:?] | [dor:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-038	11	dol	f66v	f66v.10	H	B	5	6	MIDDLE	okaiin	kaldaiin	dshal keedy qok or okaiin dol kaldaiin otal dokal okag	dshol keedy qokyr okaiin dol kal daiin otal dakar okag	dsh l kee y qok y s okaiin dol kaldaiin otal dokal okag	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	9	0.222222	[dshal:?] | [keedy:?] | [qok:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | [dol:?] | [kaldaiin:?] | [otal:?] | [dokal:?] | [okag:?]	[dshal:?] | [keedy:?] | [qok:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß, Grad III, im Ansatzrahmen | Materialmaß | [kaldaiin:?] | [otal:?] | [dokal:?] | [okag:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-039	11	dol	f66v	f66v.4	H	B	5	5	MIDDLE	chety	chckhy	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	shokeshy daiin cheos shky dol shckhy dal kodal chekal dal	shokeshy daiin cheos cheky dol chckhy al kodal chek l dal	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	2	10	0.200000	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | [dol:?] | [chckhy:?] | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	[shokeshy:?] | Grad-/Maßwert III | [cheos:?] | trocken-kalte gebundene Form | Materialmaß | [chckhy:?] | [dal:?] | [ko:?] | [dal:?] | [chekal:?] | [dal:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-040	11	dol	f6v	f6v.7	H	A	1	5	LAST	cthol	<EOS>	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	ychos ychol daiin cthol dol	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	1	4	0.250000	[ychos:?] | [ychol:?] | Qualitätsgrad III | [cthol:?] | [dol:?]	[ychos:?] | [ychol:?] | Qualitätsgrad III | [cthol:?] | Materialmaß	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A11-041	11	dol	f75v	f75v.40	B	B	2	9	MIDDLE	cheey	ol	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	dlshedy qokain dal qol qol ol sheedy cheey dal ol sheey qokain olol	dlshe y qokain dal qol qol ol shee y cheey l ol sheey qokain olol	0	0	UNKNOWN_SURFACE	[dol:?]	Materialmaß	5	12	0.416667	[dlshedy:?] | heiß, Grad II | [dal:?] | [qol:?] | [qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheedy:?] | [cheey:?] | [dol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | heiß, Grad II | [olol:?]	[dlshedy:?] | heiß, Grad II | [dal:?] | [qol:?] | [qol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sheedy:?] | [cheey:?] | Materialmaß | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | heiß, Grad II | [olol:?]	READER_SPLIT_OR_FUSION|ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A11-042	11	dol	f75v	f75v.48	B	B	2	4	MIDDLE	shckhy	ycheedy	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokeor chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	qokear chedy shckhy dol ychee y saino ol cheedy qokar otar dal daiin	1	1	UNKNOWN_SURFACE	[dol:?]	Materialmaß	4	11	0.363636	[qokear:?] | getrockneter Zustand | [shckhy:?] | [dol:?] | [ycheedy:?] | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheedy:?] | heiße Portion | [otar:?] | [dal:?] | Grad-/Maßwert III	[qokear:?] | getrockneter Zustand | [shckhy:?] | Materialmaß | [ycheedy:?] | [saino:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheedy:?] | heiße Portion | [otar:?] | [dal:?] | Grad-/Maßwert III	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
