event_id	case_id	phase	statement_id	page	record	surface	card_no	semantic_component_parse	command_id	standard_command_de	silent_owner_de	case_expansion_de	meaning_invariant_across_occurrences	old_semantic_component_parse	old_command_id	old_standard_command_de	resolution
E162	C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	olkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	YES	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E163	C1	OPERATE_OR_APPLY	B1-S019	f81v	B1	tedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten absetzen lassen und den Schritt schließen	YES	SHED+DY	CMD147	ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E164	C1	OPERATE_OR_APPLY	B1-S020	f81v	B1	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz warm halten	YES	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E165	C1	OPERATE_OR_APPLY	B1-S020	f81v	B1	shckhedy	PROC099	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass kurz zurückhalten und den Schritt schließen	YES	SH+CKH+E+DY	CMD132	HALTEN · DURCHLASS · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E166	C1	OPERATE_OR_APPLY	B1-S021	f81v	B1	chal	PROC055	AL	CMD004	ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	an der bezeichneten Stelle weiterarbeiten	YES	AL	CMD004	ZIEL	UNCHANGED_UNIQUE_COMMAND
E167	C2	OPERATE_OR_APPLY	B2-S001	f82r	B2	dchedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	den laufenden Posten überführen und den Schritt schließen	YES	CHD+DY	CMD021	UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E168	C2	OPERATE_OR_APPLY	B2-S002	f82r	B2	qolchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter überführen und den Schritt schließen	YES	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E169	C2	OPERATE_OR_APPLY	B2-S003	f82r	B2	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	oberes Beckenpaar mit Zylinder	eine Portion einsetzen	YES	OK+AIN	CMD078	ANSETZEN · PORTION	UNCHANGED_UNIQUE_COMMAND
E170	C2	OPERATE_OR_APPLY	B2-S003	f82r	B2	dy	PROC019	Y	CMD158	DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E171	C2	OPERATE_OR_APPLY	B2-S003	f82r	B2	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	oberes Beckenpaar mit Zylinder	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E172	C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E173	C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	lcheckhy	PROC101	L+CKH+Y	CMD061	FUEHREN · DURCHLASS · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass durchleiten	YES	L+CKH+Y	CMD061	FUEHREN · DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E174	C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	lched	PROC102	L+CHD	CMD056	FUEHREN · UMSETZEN	oberes Beckenpaar mit Zylinder	den laufenden Posten führen und umsetzen	YES	L+CHD	CMD056	FUEHREN · UMSETZEN	UNCHANGED_UNIQUE_COMMAND
E175	C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten länger wirken lassen	YES	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E176	C2	OPERATE_OR_APPLY	B2-S004	f82r	B2	lcheckhedy	PROC103	L+CKH+E+DY	CMD060	FUEHREN · DURCHLASS · KURZ; SCHLUSS	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz durchleiten und den Schritt schließen	YES	L+CKH+E+DY	CMD060	FUEHREN · DURCHLASS · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E177	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	qokaly	PROC104	OK+AL+Y	CMD081	ANSETZEN · ZIEL · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten an der bezeichneten Stelle anlegen	YES	OK+AL+Y	CMD081	ANSETZEN · ZIEL · DIES	UNCHANGED_UNIQUE_COMMAND
E178	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	solkaiin	PROC105	SOLK+AIIN	CMD148	AUFFANGEN · MASS	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß bis zum Maß auffangen	YES	SOLK+AIIN	CMD148	AUFFANGEN · MASS	UNCHANGED_UNIQUE_COMMAND
E179	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	YES	CKH+Y	CMD026	DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E180	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E181	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	oberes Beckenpaar mit Zylinder	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass einleiten	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E182	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	octheol	PROC106	O+CTH+E+OL	CMD072	GANG · BEREIT · KURZ · FORTSETZEN	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	YES	O+CTH+E+OL	CMD072	GANG · BEREIT · KURZ · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E183	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	chkeey	PROC107	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten weiter im Arbeitsgang zunächst kurz, dann länger bis bereit warm halten	YES	CHK+EE+Y	CMD025	WAERMEN · LANG · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E184	C2	OPERATE_OR_APPLY	B2-S005	f82r	B2	ldy	PROC108	L+DY	CMD062	FUEHREN; SCHLUSS	oberes Beckenpaar mit Zylinder	den laufenden Posten abführen und den Schritt schließen	YES	L+DY	CMD062	FUEHREN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E185	C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	oteey	PROC109	OT+EE+Y	CMD118	DANACH · LANG · DIES	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	YES	OT+EE+Y	CMD118	DANACH · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E186	C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	oberes Beckenpaar mit Zylinder	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E187	C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	sheckhy	PROC110	SH+E+CKH+Y	CMD134	HALTEN · KURZ · DURCHLASS · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten durch den Durchlass kurz zurückhalten	YES	SH+E+CKH+Y	CMD134	HALTEN · KURZ · DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E188	C2	OPERATE_OR_APPLY	B2-S006	f82r	B2	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	oberes Beckenpaar mit Zylinder	den laufenden Posten einsetzen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E189	C2	OPERATE_OR_APPLY	B2-S007	f82r	B2	dshedy	PROC111	SH+E+DY	CMD137	HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten kurz ruhen lassen und den Schritt schließen	YES	SH+E+DY	CMD137	HALTEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E190	C2	OPERATE_OR_APPLY	B2-S008	f82r	B2	sotaiin	PROC112	OT+AIIN	CMD109	DANACH · MASS	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	YES	OT+AIIN	CMD109	DANACH · MASS	UNCHANGED_UNIQUE_COMMAND
E191	C2	OPERATE_OR_APPLY	B2-S008	f82r	B2	qokar	PROC113	OK+AR	CMD082	ANSETZEN · QUELLE	mittleres linkes Handgerät mit Inline-Knoten	danach den laufenden Posten von dort nach vorgeschriebenem Maß einsetzen	YES	OK+AR	CMD082	ANSETZEN · QUELLE	UNCHANGED_UNIQUE_COMMAND
E192	C2	OPERATE_OR_APPLY	B2-S008	f82r	B2	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten absetzen lassen und den Schritt schließen	YES	SHED+DY	CMD147	ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E193	C2	OPERATE_OR_APPLY	B2-S009	f82r	B2	solshedy	PROC114	OL+SH+E+DY	CMD103	FORTSETZEN · HALTEN · KURZ; SCHLUSS	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter kurz ruhen lassen und den Schritt schließen	YES	OL+SH+E+DY	CMD103	FORTSETZEN · HALTEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E194	C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten länger wirken lassen	YES	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E195	C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten einsetzen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E196	C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	ls	PROC115	OL	CMD097	FORTSETZEN	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E197	C2	OPERATE_OR_APPLY	B2-S010	f82r	B2	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	YES	SH+EE+Y	CMD141	HALTEN · LANG · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E198	C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	mittlere rechte unklare Station	eine Portion einsetzen	YES	OK+AIN	CMD078	ANSETZEN · PORTION	UNCHANGED_UNIQUE_COMMAND
E199	C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	char	PROC003	AR	CMD008	QUELLE	mittlere rechte unklare Station	eine Portion von dort einsetzen	YES	AR	CMD008	QUELLE	UNCHANGED_UNIQUE_COMMAND
E200	C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	mittlere rechte unklare Station	eine Portion von dort einsetzen	YES	OK+AIN	CMD078	ANSETZEN · PORTION	UNCHANGED_UNIQUE_COMMAND
E201	C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	mittlere rechte unklare Station	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E202	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	lchy	PROC116	L+CH+Y	CMD055	FUEHREN · ABZIEHEN · DIES	mittlere rechte unklare Station	den laufenden Posten führen und abnehmen	YES	L+CH+Y	CMD055	FUEHREN · ABZIEHEN · DIES	UNCHANGED_UNIQUE_COMMAND
E203	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	unteres grünes Mehrfigurenbecken	den laufenden Posten länger halten	YES	SH+EE+Y	CMD141	HALTEN · LANG · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E204	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	qcthey	PROC117	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	YES	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E205	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	YES	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E206	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	lcheey	PROC118	L+EE+Y	CMD063	FUEHREN · LANG · DIES	unteres grünes Mehrfigurenbecken	den laufenden Posten länger führen	YES	L+EE+Y	CMD063	FUEHREN · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E207	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	daiin	PROC009	AIIN	CMD001	MASS	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E208	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	chey	PROC019	Y	CMD158	DIES	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E209	C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	qokeeedy	PROC119	OK+EEE+DY	CMD091	ANSETZEN · VOLL; SCHLUSS	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	YES	OK+EEE+DY	CMD091	ANSETZEN · VOLL; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E210	C2	OPERATE_OR_APPLY	B2-S013	f82r	B2	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	unteres grünes Mehrfigurenbecken	den laufenden Posten abführen und überführen und den Schritt schließen	YES	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E211	C2	OPERATE_OR_APPLY	B2-S014	f82r	B2	lar	PROC121	L+AR	CMD054	FUEHREN · QUELLE	unteres grünes Mehrfigurenbecken	den laufenden Posten von dort ableiten	YES	L+AR	CMD054	FUEHREN · QUELLE	UNCHANGED_UNIQUE_COMMAND
E212	C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	tshey	PROC122	SH+E+Y	CMD139	HALTEN · KURZ · DIES	kleine Randstationen des unteren Beckens	den laufenden Posten kurz halten	YES	SH+E+Y	CMD139	HALTEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E213	C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E214	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	cheal	PROC055	AL	CMD004	ZIEL	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	YES	AL	CMD004	ZIEL	UNCHANGED_UNIQUE_COMMAND
E215	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	lchedar	PROC123	L+CHD+AR	CMD058	FUEHREN · UMSETZEN · QUELLE	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	YES	L+CHD+AR	CMD058	FUEHREN · UMSETZEN · QUELLE	UNCHANGED_UNIQUE_COMMAND
E216	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	ches	PROC124	CH+E+S	CMD014	ABZIEHEN · KURZ · TEILEN	kleine Randstationen des unteren Beckens	den laufenden Posten kurz abnehmen und abteilen	YES	CH+E+S	CMD014	ABZIEHEN · KURZ · TEILEN	UNCHANGED_UNIQUE_COMMAND
E217	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	aiin	PROC009	AIIN	CMD001	MASS	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E218	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	oteey	PROC109	OT+EE+Y	CMD118	DANACH · LANG · DIES	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	YES	OT+EE+Y	CMD118	DANACH · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E219	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E220	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	okey	PROC085	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	kleine Randstationen des unteren Beckens	den laufenden Posten kurz wirken lassen	YES	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E221	C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	pchedy	PROC125	P+CHD+DY	CMD124	HINEIN · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten einfüllen und überführen und den Schritt schließen	YES	P+CHD+DY	CMD124	HINEIN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E222	C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	rsheal	PROC126	R+SH+E+AL	CMD129	KUEHLEN · HALTEN · KURZ · ZIEL	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	YES	R+SH+E+AL	CMD129	KUEHLEN · HALTEN · KURZ · ZIEL	UNCHANGED_UNIQUE_COMMAND
E223	C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	daldy	PROC127	AL+DY	CMD006	ZIEL; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	YES	AL+DY	CMD006	ZIEL; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E224	C2	OPERATE_OR_APPLY	B2-S018	f82r	B2	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E225	C2	OPERATE_OR_APPLY	B2-S019	f82r	B2	rshedy	PROC128	R+SHED+DY	CMD130	KUEHLEN · ABSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten auskühlen lassen und absetzen lassen und den Schritt schließen	YES	R+SHED+DY	CMD130	KUEHLEN · ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E226	C2	OPERATE_OR_APPLY	B2-S020	f82r	B2	qoteedy	PROC129	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	danach länger einwirken lassen und den Schritt schließen	YES	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E227	C2	OPERATE_OR_APPLY	B2-S021	f82r	B2	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	YES	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E228	C2	OPERATE_OR_APPLY	B2-S022	f82r	B2	lochedy	PROC130	L+O+CHD+DY	CMD066	FUEHREN · GANG · UMSETZEN; SCHLUSS	kleine Randstationen des unteren Beckens	den laufenden Posten im Arbeitsgang abführen und überführen und den Schritt schließen	YES	L+O+CHD+DY	CMD066	FUEHREN · GANG · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E229	C3	OPERATE_OR_APPLY	B3-S001	f83r	B3	olkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	YES	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E230	C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	YES	OT+AL	CMD110	DANACH · ZIEL	UNCHANGED_UNIQUE_COMMAND
E231	C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	chkeedy	PROC132	CHK+EE+DY	CMD024	WAERMEN · LANG; SCHLUSS	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	YES	CHK+EE+DY	CMD024	WAERMEN · LANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E232	C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	chey	PROC019	Y	CMD158	DIES	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E233	C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	daiin	PROC009	AIIN	CMD001	MASS	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E234	C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	chey	PROC019	Y	CMD158	DIES	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E235	C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	lchedy	PROC120	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	YES	L+CHD+DY	CMD059	FUEHREN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E236	C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß einsetzen	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E237	C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	YES	OT+AL	CMD110	DANACH · ZIEL	UNCHANGED_UNIQUE_COMMAND
E238	C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	dar	PROC003	AR	CMD008	QUELLE	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	YES	AR	CMD008	QUELLE	UNCHANGED_UNIQUE_COMMAND
E239	C3	OPERATE_OR_APPLY	B3-S005	f83r	B3	schedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	mittlere Randfigur im runden Gefäß	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	YES	CHD+DY	CMD021	UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E240	C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	chedchy	PROC133	CHD+Y	CMD022	UMSETZEN · DIES	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen	YES	CHD+Y	CMD022	UMSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E241	C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	mittlere Randfigur im runden Gefäß	den laufenden Posten an der bezeichneten Stelle anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
