context_key_id	component_recipe	register	inherited_action_root	inherited_argument_root	owner_count	event_count	distinct_clause_count	unique_clause_de	event_ids
CTX1101	O+EE+Y	CELESTIAL	K	NONE	1	1	1	Im laufenden Gang ordne den Positionsposten zu; als Ausführung und auf Grad II.	G407-E1242
CTX1102	O+EE+Y	PHARMA	K	NONE	1	1	1	Im laufenden Gang gib den Drogenposten zu; als Ausführung und auf Grad II.	G407-E3953
CTX1103	O+EE+Y	PHARMA	OK	NONE	1	1	1	Im laufenden Gang setze den Drogenposten als Ansatz an; als Ausführung und auf Grad II.	G407-E4373
CTX1104	O+EEE+DY	BIOLOGICAL	SH	AIN	1	1	1	Im laufenden Gang halte den Stationsanteil [wie zuvor]; als Ausführung und auf Grad III; schließe den Schritt.	G407-E2802
CTX1105	O+EEE+D_ADDR	HERBAL	K	AIIN	1	1	1	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; als Ausführung und auf Grad III; an der bezeichneten Stelle.	G407-E0696
CTX1106	O+EEE+S	HERBAL	NONE	AIIN	1	1	1	Wähle den Arbeitswert [wie zuvor]; als Ausführung und auf Grad III.	G407-E0390
CTX1107	O+EEE+Y	HERBAL	CH	NONE	1	1	1	Im laufenden Gang nimm den Pflanzenposten; als Ausführung und auf Grad III.	G407-E0673
CTX1108	O+G_LABEL	CELESTIAL	T	Y	1	1	1	Im laufenden Gang stelle den Positionsposten [wie zuvor] ein; als Ausführung; mit der lokalen Variante.	G407-E0965
CTX1109	O+IIN	BIOLOGICAL	OK	Y	1	1	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; als Ausführung und auf der bezeichneten Stufe.	G407-E3124
CTX1110	O+IIN	BIOLOGICAL	R	Y	1	1	1	Im laufenden Gang markiere den Stationsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E2514
CTX1111	O+IIN	BIOLOGICAL	S	Y	2	2	1	Im laufenden Gang wähle den Stationsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E2281|G407-E2593
CTX1112	O+IIN	BIOLOGICAL	SH	Y	1	1	1	Im laufenden Gang halte den Stationsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E3171
CTX1113	O+IIN	BIOLOGICAL	T	Y	1	1	1	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; als Ausführung und auf der bezeichneten Stufe.	G407-E3163
CTX1114	O+IIN	CELESTIAL	S	Y	1	1	1	Im laufenden Gang wähle den Positionsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E1336
CTX1115	O+IIN	CELESTIAL	SH	AIIN	1	1	1	Im laufenden Gang halte den Positionswert [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E1364
CTX1116	O+IIN	CELESTIAL	T	Y	1	1	1	Im laufenden Gang stelle den Positionsposten [wie zuvor] ein; als Ausführung und auf der bezeichneten Stufe.	G407-E0964
CTX1117	O+IIN	HERBAL	CH	OR	1	1	1	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E0414
CTX1118	O+IIN	PHARMA	S	OR	1	1	1	Im laufenden Gang wähle die Ansatzeinheit [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E4091
CTX1119	O+IIN	PHARMA	S	Y	1	1	1	Im laufenden Gang wähle den Drogenposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.	G407-E4270
CTX1120	O+IIN	SOURCE_SECTION_T	SH	AIN	1	1	1	Im laufenden Gang halte den Teilwert [wie zuvor] fest; als Ausführung und auf der bezeichneten Stufe.	G407-E0098
CTX1121	O+L+SH+E+O+D_ADDR+Y	PHARMA	NONE	NONE	1	1	1	Halte den Drogenposten; über die Gefäßverbindung; als Ausführung, auf Grad I und als Ausführung; an der bezeichneten Stelle.	G407-E3870
CTX1122	O+LOCAL_CHAR_F	HERBAL	SH	Y	1	1	1	Im laufenden Gang halte den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	G407-E0488
CTX1123	O+LOCAL_CHAR_F+AL	PHARMA	CH	Y	1	1	1	Im laufenden Gang nimm den Drogenposten [wie zuvor]; zum Zielgefäß; als Ausführung; an der bezeichneten Stelle.	G407-E3923
CTX1124	O+LOCAL_CHAR_F+AR	CELESTIAL	R	AIN	1	1	1	Im laufenden Gang markiere den Sektoranteil [wie zuvor]; von der Ausgangsposition; als Ausführung; an der bezeichneten Stelle.	G407-E0931
CTX1125	O+LOCAL_CHAR_F+A_ADDR+L+SH+E+K+Y	BIOLOGICAL	NONE	NONE	1	1	1	Halte den Stationsposten und führe den Stationsposten zu; über die sichtbare Verbindung; als Ausführung und auf Grad I; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E2934
CTX1126	O+LOCAL_CHAR_F+CHD+Y	HERBAL	NONE	NONE	1	1	1	Bearbeite den Pflanzenposten; als Ausführung; an der bezeichneten Stelle.	G407-E4403
CTX1127	O+LOCAL_CHAR_F+SH+D_ADDR+Y	BIOLOGICAL	NONE	NONE	1	1	1	Halte den Stationsposten; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E2719
CTX1128	O+LOCAL_CHAR_F+Y+DY	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionsposten; als Ausführung; an der bezeichneten Stelle; schließe den Schritt.	G407-E0975
CTX1129	O+OK+AIN	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsanteil im Stationsgang an; als Ausführung.	G407-E1607
CTX1130	O+OL	CELESTIAL	S	AIIN	1	1	1	Weiter im laufenden Gang wähle den Positionswert [wie zuvor]; als Ausführung.	G407-E0943
CTX1131	O+OL	SOURCE_SECTION_T	OK	AIIN	1	1	1	Weiter im laufenden Gang trage den Kennwert [wie zuvor] ein; als Ausführung.	G407-E0196
CTX1132	O+OT+OR	HERBAL	CH	NONE	1	1	1	Danach im laufenden Gang nimm die Arbeitseinheit; als Ausführung.	G407-E0292
CTX1133	O+P+AR	BIOLOGICAL	NONE	AIN	1	1	1	Setze den Stationsanteil [wie zuvor] ein; von der Ausgangsstation; als Ausführung.	G407-E2269
CTX1134	O+P+AR+CH+Y	CELESTIAL	NONE	NONE	1	1	1	Setze den Positionsposten ein und nimm den Positionsposten auf; von der Ausgangsposition; als Ausführung.	G407-E0928
CTX1135	O+P+CH+E+OL	PHARMA	NONE	OR	1	1	1	Weiter setze die Ansatzeinheit [wie zuvor] ein und nimm die Ansatzeinheit [wie zuvor]; als Ausführung und auf Grad I.	G407-E4298
CTX1136	O+P+CH+E+OR	PHARMA	NONE	NONE	1	1	1	Setze die Ansatzeinheit ein und nimm die Ansatzeinheit; als Ausführung und auf Grad I.	G407-E4297
CTX1137	O+P+CH+EE+OL	CELESTIAL	NONE	Y	1	1	1	Weiter setze den Positionsposten [wie zuvor] ein und nimm den Positionsposten [wie zuvor] auf; als Ausführung und auf Grad II.	G407-E1033
CTX1138	O+P+CH+OL+AL+AIIN	CELESTIAL	NONE	NONE	1	1	1	Weiter setze den Positionswert ein und nimm den Positionswert auf; zur Zielposition; als Ausführung.	G407-E1394
CTX1139	O+P+CH+OR	HERBAL	NONE	NONE	1	1	1	Setze die Arbeitseinheit ein und nimm die Arbeitseinheit; als Ausführung.	G407-E0372
CTX1140	O+P+CH+OR+DY	HERBAL	NONE	NONE	1	1	1	Setze die Arbeitseinheit ein und nimm die Arbeitseinheit; als Ausführung; schließe den Schritt.	G407-E0497
CTX1141	O+P+CHD+DY	BIOLOGICAL	NONE	NONE	1	1	1	Setze ein und bearbeite; als Ausführung; schließe den Schritt.	G407-E2203
CTX1142	O+P+CHD+DY	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; als Ausführung; schließe den Schritt.	G407-E2717
CTX1143	O+P+CHD+Y	BIOLOGICAL	NONE	NONE	2	2	1	Setze den Stationsposten ein und bearbeite den Stationsposten; als Ausführung.	G407-E1841|G407-E2341
CTX1144	O+P+E+DY	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] ein; als Ausführung und auf Grad I; schließe den Schritt.	G407-E3457
CTX1145	O+P+E+Y	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsposten ein; als Ausführung und auf Grad I.	G407-E2144
CTX1146	O+P+O+AM_ADDR	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.	G407-E0607
CTX1147	O+P+O+D_ADDR+OL	CELESTIAL	NONE	NONE	1	1	1	Weiter setze ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.	G407-E0902
CTX1148	O+P+OL	BIOLOGICAL	NONE	OR	1	1	1	Weiter setze die Stationseinheit [wie zuvor] ein; als Ausführung.	G407-E2812
CTX1149	O+P+SH+D_ADDR+Y	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung; an der bezeichneten Stelle.	G407-E1835
CTX1150	O+P+SH+E+Y	BIOLOGICAL	NONE	NONE	2	2	1	Setze den Stationsposten ein und halte den Stationsposten; als Ausführung und auf Grad I.	G407-E1839|G407-E3615
CTX1151	O+P+SH+O+DY	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; als Ausführung und als Ausführung; schließe den Schritt.	G407-E0610
CTX1152	O+P+Y	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsposten ein; als Ausführung.	G407-E2215
CTX1153	O+P+Y	CELESTIAL	NONE	NONE	1	1	1	Setze den Positionsposten ein; als Ausführung.	G407-E0916
CTX1154	O+P+Y	HERBAL	NONE	NONE	1	3	1	Setze den Pflanzenposten ein; als Ausführung.	G407-E0367|G407-E0370|G407-E0405
CTX1155	O+P+Y+DY	HERBAL	NONE	NONE	1	1	1	Setze den Pflanzenposten ein; als Ausführung; schließe den Schritt.	G407-E0447
CTX1156	O+P+Y+D_ADDR+LOCAL_CHAR_G	HERBAL	NONE	NONE	1	1	1	Setze den Pflanzenposten ein; als Ausführung; an der bezeichneten Stelle und mit der lokalen Variante.	G407-E0474
CTX1157	O+P+Y+K+E+Y	PHARMA	NONE	NONE	1	1	1	Setze den Drogenposten [außen] und den Drogenposten [innen] ein und gib den Drogenposten [außen] und den Drogenposten [innen] zu; als Ausführung und auf Grad I.	G407-E3971
CTX1158	O+S+AIN	HERBAL	NONE	NONE	1	1	1	Wähle den Materialanteil; als Ausführung.	G407-E0296
CTX1159	O+SH+E+O	CELESTIAL	NONE	NONE	1	1	1	Halte; als Ausführung, auf Grad I und als Ausführung.	G407-E1059
CTX1160	O+SH+E+Y	BIOLOGICAL	NONE	NONE	1	1	1	Halte den Stationsposten; als Ausführung und auf Grad I.	G407-E3149
CTX1161	O+SH+EE+DY	BIOLOGICAL	NONE	Y	1	1	1	Halte den Stationsposten [wie zuvor]; als Ausführung und auf Grad II; schließe den Schritt.	G407-E2821
CTX1162	O+SH+OR	HERBAL	NONE	NONE	1	1	1	Halte die Arbeitseinheit; als Ausführung.	G407-E0565
CTX1163	O+Y	BIOLOGICAL	OK	NONE	1	1	1	Im laufenden Gang setze den Stationsposten im Stationsgang an; als Ausführung.	G407-E2279
CTX1164	O+Y	HERBAL	OK	NONE	1	1	1	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; als Ausführung.	G407-E0421
CTX1165	O+Y+D_ADDR+AR	SOURCE_SECTION_T	P	NONE	1	1	1	Im laufenden Gang setze den laufenden Eintrag ein; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle.	G407-E0050
CTX1166	O+Y+K+CH+OR	HERBAL	NONE	NONE	1	1	1	Gib den Pflanzenposten und die Arbeitseinheit zu und nimm den Pflanzenposten und die Arbeitseinheit; als Ausführung.	G407-E0285
CTX1167	OK	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] im Stationsgang an.	G407-E1456
CTX1168	OK	HERBAL	NONE	AIIN	1	1	1	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an.	G407-E0671
CTX1169	OK	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.	G407-E0856
CTX1170	OK	SOURCE_SECTION_T	NONE	OR	1	1	1	Trage die Eintragseinheit [wie zuvor] ein.	G407-E0211
CTX1171	OK	SOURCE_SECTION_T	NONE	Y	1	1	1	Trage den laufenden Eintrag [wie zuvor] ein.	G407-E0203
CTX1172	OK+AIIN	BIOLOGICAL	NONE	NONE	11	44	1	Setze den Stationswert im Stationsgang an.	G407-E1823|G407-E1954|G407-E2080|G407-E2093|G407-E2129|G407-E2133|G407-E2277|G407-E2332|G407-E2387|G407-E2413|G407-E2443|G407-E2451|G407-E2460|G407-E2521|G407-E2545|G407-E2551|G407-E2566|G407-E2596|G407-E2600|G407-E2601|G407-E2605|G407-E2609|G407-E2630|G407-E2646|G407-E2685|G407-E2936|G407-E2956|G407-E2966|G407-E2976|G407-E3198|G407-E3199|G407-E3244|G407-E3248|G407-E3280|G407-E3287|G407-E3348|G407-E3351|G407-E3393|G407-E3410|G407-E3464|G407-E3480|G407-E3506|G407-E3551|G407-E3584
CTX1173	OK+AIIN	CELESTIAL	NONE	NONE	5	7	1	Setze den Positionswert.	G407-E1132|G407-E1178|G407-E1193|G407-E1194|G407-E1231|G407-E1289|G407-E1298
CTX1174	OK+AIIN	HERBAL	NONE	NONE	5	11	1	Setze den Arbeitswert im Arbeitsgang an.	G407-E0515|G407-E0634|G407-E0721|G407-E0747|G407-E0763|G407-E0770|G407-E0861|G407-E4435|G407-E4444|G407-E4480|G407-E4574
CTX1175	OK+AIIN	PHARMA	NONE	NONE	1	1	1	Setze den Mengenwert als Ansatz an.	G407-E3877
CTX1176	OK+AIIN	SOURCE_SECTION_T	NONE	NONE	1	1	1	Trage den Kennwert ein.	G407-E0037
CTX1177	OK+AIN	BIOLOGICAL	NONE	NONE	12	54	1	Setze den Stationsanteil im Stationsgang an.	G407-E1440|G407-E1473|G407-E1490|G407-E1507|G407-E1540|G407-E1545|G407-E1548|G407-E1550|G407-E1554|G407-E1570|G407-E1596|G407-E1606|G407-E1617|G407-E1631|G407-E1692|G407-E1714|G407-E1727|G407-E1741|G407-E1743|G407-E1747|G407-E1777|G407-E1798|G407-E1850|G407-E1995|G407-E2038|G407-E2081|G407-E2105|G407-E2110|G407-E2122|G407-E2275|G407-E2309|G407-E2409|G407-E2498|G407-E2550|G407-E2557|G407-E2573|G407-E2607|G407-E2623|G407-E2738|G407-E2761|G407-E2764|G407-E2856|G407-E2957|G407-E2975|G407-E2984|G407-E3081|G407-E3187|G407-E3277|G407-E3324|G407-E3326|G407-E3437|G407-E3602|G407-E3728|G407-E3745
CTX1178	OK+AIN	HERBAL	NONE	NONE	3	7	1	Setze den Materialanteil im Arbeitsgang an.	G407-E0550|G407-E0719|G407-E4452|G407-E4465|G407-E4471|G407-E4483|G407-E4561
CTX1179	OK+AIN	PHARMA	NONE	NONE	1	1	1	Setze den Drogenanteil als Ansatz an.	G407-E4096
CTX1180	OK+AIN	SOURCE_SECTION_T	NONE	NONE	1	1	1	Trage den Teilwert ein.	G407-E0103
CTX1181	OK+AIR	BIOLOGICAL	NONE	AIN	1	1	1	Setze den Stationsanteil [wie zuvor] im Stationsgang an; entlang der Stationsbahn.	G407-E2872
CTX1182	OK+AIR	BIOLOGICAL	NONE	Y	2	2	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; entlang der Stationsbahn.	G407-E1514|G407-E3555
CTX1183	OK+AIR	PHARMA	NONE	Y	1	1	1	Setze den Drogenposten [wie zuvor] als Ansatz an; entlang der Transferbahn.	G407-E4149
CTX1184	OK+AL	BIOLOGICAL	NONE	AIIN	2	2	1	Setze den Stationswert [wie zuvor] im Stationsgang an; zur Zielstation.	G407-E2370|G407-E2938
CTX1185	OK+AL	BIOLOGICAL	NONE	AIN	2	2	1	Setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation.	G407-E1733|G407-E2873
CTX1186	OK+AL	BIOLOGICAL	NONE	OR	2	2	1	Setze die Stationseinheit [wie zuvor] im Stationsgang an; zur Zielstation.	G407-E2314|G407-E2364
CTX1187	OK+AL	BIOLOGICAL	NONE	Y	11	28	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.	G407-E1518|G407-E1524|G407-E1627|G407-E1694|G407-E1881|G407-E1953|G407-E2171|G407-E2180|G407-E2199|G407-E2231|G407-E2527|G407-E2538|G407-E2840|G407-E3048|G407-E3057|G407-E3102|G407-E3122|G407-E3141|G407-E3190|G407-E3204|G407-E3210|G407-E3214|G407-E3220|G407-E3263|G407-E3275|G407-E3504|G407-E3567|G407-E3661
CTX1188	OK+AL	CELESTIAL	NONE	AIIN	2	2	1	Setze den Positionswert [wie zuvor]; zur Zielposition.	G407-E1130|G407-E1255
CTX1189	OK+AL	CELESTIAL	NONE	Y	3	3	1	Setze den Positionsposten [wie zuvor]; zur Zielposition.	G407-E1049|G407-E1201|G407-E1278
CTX1190	OK+AL	HERBAL	NONE	AIIN	2	2	1	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.	G407-E0600|G407-E0783
CTX1191	OK+AL	HERBAL	NONE	OR	1	1	1	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.	G407-E0574
CTX1192	OK+AL	HERBAL	NONE	Y	3	4	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.	G407-E0580|G407-E0758|G407-E4425|G407-E4491
CTX1193	OK+AL	PHARMA	NONE	Y	1	1	1	Setze den Drogenposten [wie zuvor] als Ansatz an; zum Zielgefäß.	G407-E4301
CTX1194	OK+AL+AL	CELESTIAL	NONE	OR	1	1	1	Setze die Positionseinheit [wie zuvor]; zur Zielposition [außen] und zur Zielposition [innen].	G407-E1184
CTX1195	OK+AL+AR	CELESTIAL	NONE	Y	1	1	1	Setze den Positionsposten [wie zuvor]; zur Zielposition und von der Ausgangsposition.	G407-E1100
CTX1196	OK+AL+CH+E+Y	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsposten im Stationsgang an und entnimm den Stationsposten; zur Zielstation; auf Grad I.	G407-E2095
CTX1197	OK+AL+DY	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation; schließe den Schritt.	G407-E1659
CTX1198	OK+AL+O+DY	HERBAL	NONE	AIN	1	1	1	Setze den Materialanteil [wie zuvor] im Arbeitsgang an; zur Zielstelle; als Ausführung; schließe den Schritt.	G407-E4427
CTX1199	OK+AL+OR+O	BIOLOGICAL	NONE	NONE	1	1	1	Setze die Stationseinheit im Stationsgang an; zur Zielstation; als Ausführung.	G407-E1998
CTX1200	OK+AL+Y	BIOLOGICAL	NONE	NONE	3	3	1	Setze den Stationsposten im Stationsgang an; zur Zielstation.	G407-E2050|G407-E2548|G407-E3195
CTX1201	OK+AL+Y	CELESTIAL	NONE	NONE	1	2	1	Setze den Positionsposten; zur Zielposition.	G407-E1263|G407-E1275
CTX1202	OK+AM_ADDR	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; an der bezeichneten Stelle.	G407-E1580
CTX1203	OK+AM_ADDR	CELESTIAL	NONE	Y	1	1	1	Setze den Positionsposten [wie zuvor]; an der bezeichneten Stelle.	G407-E1080
CTX1204	OK+AM_ADDR	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	G407-E0629
CTX1205	OK+AN	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; in der bezeichneten Klasse.	G407-E1498
CTX1206	OK+AN	HERBAL	NONE	AIN	1	1	1	Setze den Materialanteil [wie zuvor] im Arbeitsgang an; in der bezeichneten Klasse.	G407-E4430
CTX1207	OK+AN	SOURCE_SECTION_T	NONE	OR	1	1	1	Trage die Eintragseinheit [wie zuvor] ein; in der bezeichneten Klasse.	G407-E0039
CTX1208	OK+AN	SOURCE_SECTION_T	NONE	Y	1	1	1	Trage den laufenden Eintrag [wie zuvor] ein; in der bezeichneten Klasse.	G407-E0084
CTX1209	OK+AR	BIOLOGICAL	NONE	AIIN	2	2	1	Setze den Stationswert [wie zuvor] im Stationsgang an; von der Ausgangsstation.	G407-E2974|G407-E3226
CTX1210	OK+AR	BIOLOGICAL	NONE	AIN	1	1	1	Setze den Stationsanteil [wie zuvor] im Stationsgang an; von der Ausgangsstation.	G407-E2268
CTX1211	OK+AR	BIOLOGICAL	NONE	Y	10	23	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation.	G407-E1427|G407-E1481|G407-E1500|G407-E1519|G407-E1564|G407-E1700|G407-E1705|G407-E1736|G407-E1753|G407-E2004|G407-E2020|G407-E2100|G407-E2103|G407-E2109|G407-E2252|G407-E2291|G407-E2352|G407-E2490|G407-E2536|G407-E2735|G407-E2891|G407-E3098|G407-E3101
CTX1212	OK+AR	CELESTIAL	NONE	Y	2	2	1	Setze den Positionsposten [wie zuvor]; von der Ausgangsposition.	G407-E1205|G407-E1332
CTX1213	OK+AR	HERBAL	NONE	AIIN	2	4	1	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.	G407-E0713|G407-E0748|G407-E4421|G407-E4441
CTX1214	OK+AR	HERBAL	NONE	AIN	1	1	1	Setze den Materialanteil [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.	G407-E4516
CTX1215	OK+AR	HERBAL	NONE	Y	3	3	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial.	G407-E0754|G407-E0827|G407-E4477
CTX1216	OK+AR	PHARMA	NONE	AIIN	2	2	1	Setze den Mengenwert [wie zuvor] als Ansatz an; vom Ausgangsgefäß.	G407-E4039|G407-E4396
CTX1217	OK+AR	PHARMA	NONE	Y	1	1	1	Setze den Drogenposten [wie zuvor] als Ansatz an; vom Ausgangsgefäß.	G407-E4103
CTX1218	OK+AR+AR	CELESTIAL	NONE	Y	1	1	1	Setze den Positionsposten [wie zuvor]; von der Ausgangsposition [außen] und von der Ausgangsposition [innen].	G407-E1314
CTX1219	OK+AR+AR	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial [außen] und vom Ausgangsmaterial [innen].	G407-E4497
CTX1220	OK+AR+CHD+Y	BIOLOGICAL	NONE	NONE	1	1	1	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten; von der Ausgangsstation.	G407-E3264
CTX1221	OK+AR+DY	BIOLOGICAL	NONE	Y	1	1	1	Setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation; schließe den Schritt.	G407-E1488
CTX1222	OK+A_ADDR+IIN+K+AL+Y	CELESTIAL	NONE	NONE	1	1	1	Setze den Positionsposten und ordne den Positionsposten zu; zur Zielposition; auf der bezeichneten Stufe; an der bezeichneten Stelle.	G407-E1095
CTX1223	OK+A_ADDR+LOCAL_CHAR_I+IIN	CELESTIAL	NONE	OR	1	1	1	Setze die Positionseinheit [wie zuvor]; auf der bezeichneten Stufe; an der bezeichneten Stelle und mit der lokalen Variante.	G407-E1055
CTX1224	OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	CELESTIAL	NONE	NONE	1	1	1	Setze den Positionsposten, setze den Positionsposten ein und nimm den Positionsposten auf; an der bezeichneten Stelle und mit der lokalen Variante.	G407-E1398
CTX1225	OK+A_ADDR+S	BIOLOGICAL	NONE	NONE	1	1	1	Setze im Stationsgang an und wähle; an der bezeichneten Stelle.	G407-E2204
CTX1226	OK+A_ADDR+Y	HERBAL	NONE	NONE	1	1	1	Setze den Pflanzenposten im Arbeitsgang an; an der bezeichneten Stelle.	G407-E4414
CTX1227	OK+CH	HERBAL	NONE	AIIN	1	1	1	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor].	G407-E0670
CTX1228	OK+CH+AL	CELESTIAL	NONE	AIIN	1	1	1	Setze den Positionswert [wie zuvor] und nimm den Positionswert [wie zuvor] auf; zur Zielposition.	G407-E1232
CTX1229	OK+CH+AL	HERBAL	NONE	AIIN	1	1	1	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor]; zur Zielstelle.	G407-E0672
CTX1230	OK+CH+AL	HERBAL	NONE	Y	2	2	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und nimm den Pflanzenposten [wie zuvor]; zur Zielstelle.	G407-E0438|G407-E0533
CTX1231	OK+CH+E+O	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und nimm den Pflanzenposten [wie zuvor]; auf Grad I und als Ausführung.	G407-E0873
CTX1232	OK+CH+E+O+R	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an, nimm den Pflanzenposten [wie zuvor] und markiere den Pflanzenposten [wie zuvor]; auf Grad I und als Ausführung.	G407-E0490
CTX1233	OK+CH+E+O+R	PHARMA	NONE	NONE	1	1	1	Setze als Ansatz an, nimm und markiere; auf Grad I und als Ausführung.	G407-E4187
CTX1234	OK+CH+E+Y	HERBAL	NONE	NONE	1	1	1	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad I.	G407-E0807
CTX1235	OK+CH+EE+Y	HERBAL	NONE	NONE	1	1	1	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten; auf Grad II.	G407-E0890
CTX1236	OK+CH+O	HERBAL	NONE	OR	1	1	1	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung.	G407-E0625
CTX1237	OK+CH+O+AL	CELESTIAL	NONE	Y	1	1	1	Setze den Positionsposten [wie zuvor] und nimm den Positionsposten [wie zuvor] auf; zur Zielposition; als Ausführung.	G407-E1036
CTX1238	OK+CH+O+AM_ADDR	HERBAL	NONE	OR	2	2	1	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	G407-E0468|G407-E0624
CTX1239	OK+CH+O+Y	SOURCE_SECTION_T	NONE	NONE	1	1	1	Trage den laufenden Eintrag ein und entnimm den laufenden Eintrag; als Ausführung.	G407-E0057
CTX1240	OK+CH+OR	CELESTIAL	NONE	NONE	1	1	1	Setze die Positionseinheit und nimm die Positionseinheit auf.	G407-E1133
CTX1241	OK+CH+OR	HERBAL	NONE	NONE	2	4	1	Setze die Arbeitseinheit im Arbeitsgang an und nimm die Arbeitseinheit.	G407-E0413|G407-E0424|G407-E0538|G407-E0571
CTX1242	OK+CH+Y	HERBAL	NONE	NONE	2	2	1	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten.	G407-E0587|G407-E0896
CTX1243	OK+CHD	HERBAL	NONE	Y	1	1	1	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und bearbeite den Pflanzenposten [wie zuvor].	G407-E0734
CTX1244	OK+CHD+DY	BIOLOGICAL	NONE	OR	1	1	1	Setze die Stationseinheit [wie zuvor] im Stationsgang an und bearbeite die Stationseinheit [wie zuvor]; schließe den Schritt.	G407-E1561
