event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E2827	G407-S421	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokedy	OK+E+DY	NONE	OR	T0_EXACT_OBSERVED	5	G407-E1497	NO	CTX1257	YES	Setze die Stationseinheit [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E2828	G407-S422	f81r	BIOLOGICAL	F81R_LOWER_POOL	sheedy	SH+EE+DY	NONE	OR	T0_EXACT_OBSERVED	5	G407-E1565	NO	CTX2144	YES	Halte die Stationseinheit [wie zuvor]; auf Grad II; schließe den Schritt.
G407-E2829	G407-S423	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2830	G407-S423	f81r	BIOLOGICAL	F81R_LOWER_POOL	qoteedy	OT+EE+DY	CHD	Y	T0_EXACT_OBSERVED	13	G407-E1784	NO	CTX1767	YES	Danach im laufenden Gang bearbeite den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
G407-E2831	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	olam	OL+AM_ADDR	CHD	Y	T0_EXACT_OBSERVED	1	G407-E2831	YES	CTX1470	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor]; an der bezeichneten Stelle.
G407-E2832	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	qopchedy	CARRIER_Q+O+P+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1885	YES	CTX0267	YES	Setze den Stationsposten ein und bearbeite den Stationsposten; als neuen Einsatz und als Ausführung.
G407-E2833	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	OL	CHD	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1387	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
G407-E2834	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2835	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokeey	OK+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1426	YES	CTX1325	YES	Setze den Stationsposten im Stationsgang an; auf Grad II.
G407-E2836	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	odaiin	O+D_ADDR+AIIN	OK	NONE	T0_EXACT_OBSERVED	1	G407-E2836	YES	CTX1070	YES	Im laufenden Gang setze den Stationswert im Stationsgang an; als Ausführung; an der bezeichneten Stelle.
G407-E2837	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	rain	R+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2137	YES	CTX1903	YES	Markiere den Stationsanteil.
G407-E2838	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	daly	AL+Y	R	NONE	T0_EXACT_OBSERVED	3	G407-E1552	NO	CTX0145	YES	Im laufenden Gang markiere den Stationsposten; zur Zielstation.
G407-E2839	G407-S424	f81r	BIOLOGICAL	F81R_LOWER_POOL	dshedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2840	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokal	OK+AL	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1518	YES	CTX1187	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; zur Zielstation.
G407-E2841	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkeey	OL+K+EE+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1632	YES	CTX1527	YES	Weiter führe den Stationsposten zu; auf Grad II.
G407-E2842	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	oteey	OT+EE+Y	K	NONE	T0_EXACT_OBSERVED	6	G407-E1792	NO	CTX1792	YES	Danach im laufenden Gang führe den Stationsposten zu; auf Grad II.
G407-E2843	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	olshey	OL+SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2382	YES	CTX1553	YES	Weiter halte den Stationsposten; auf Grad I.
G407-E2844	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	otey	OT+E+Y	SH	NONE	T0_EXACT_OBSERVED	5	G407-E1510	NO	CTX1759	YES	Danach im laufenden Gang halte den Stationsposten; auf Grad I.
G407-E2845	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	lol	L+OL	SH	Y	T0_EXACT_OBSERVED	6	G407-E1483	NO	CTX0966	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung.
G407-E2846	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	qotal	OT+AL	SH	Y	T0_EXACT_OBSERVED	7	G407-E2244	NO	CTX1651	YES	Danach im laufenden Gang halte den Stationsposten [wie zuvor]; zur Zielstation.
G407-E2847	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2848	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	OL	CHD	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1387	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
G407-E2849	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	CHD	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1387	YES	Weiter im laufenden Gang bearbeite den Stationsposten [wie zuvor].
G407-E2850	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	daiin	AIIN	CHD	NONE	T0_EXACT_OBSERVED	7	G407-E1906	NO	CTX0002	YES	Im laufenden Gang bearbeite den Stationswert.
G407-E2851	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	CHD	AIIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1385	YES	Weiter im laufenden Gang bearbeite den Stationswert [wie zuvor].
G407-E2852	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedar	CHD+AR	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E2852	YES	CTX0582	YES	Bearbeite den Stationswert [wie zuvor]; von der Ausgangsstation.
G407-E2853	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	CHD	AIIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1385	YES	Weiter im laufenden Gang bearbeite den Stationswert [wie zuvor].
G407-E2854	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	oly	OL+Y	CHD	NONE	T0_EXACT_OBSERVED	7	G407-E1515	NO	CTX1564	YES	Weiter im laufenden Gang bearbeite den Stationsposten.
G407-E2855	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	chey	Y	CHD	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2300	YES	Im laufenden Gang bearbeite den Stationsposten.
G407-E2856	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	okain	OK+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1440	YES	CTX1177	YES	Setze den Stationsanteil im Stationsgang an.
G407-E2857	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	sheckhy	SH+E+CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2857	YES	CTX2067	YES	Halte den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I.
G407-E2858	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	soiin	S+O+IIN	NONE	Y	T0_EXACT_OBSERVED	2	G407-E2087	NO	CTX1994	YES	Wähle den Stationsposten [wie zuvor]; als Ausführung und auf der bezeichneten Stufe.
G407-E2859	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	chey	Y	S	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2306	YES	Im laufenden Gang wähle den Stationsposten.
G407-E2860	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	lchey	L+Y	S	NONE	T0_EXACT_OBSERVED	7	G407-E1434	NO	CTX1003	YES	Im laufenden Gang wähle den Stationsposten; über die sichtbare Verbindung.
G407-E2861	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	par	P+AR	NONE	Y	T0_EXACT_OBSERVED	2	G407-E2861	YES	CTX1853	YES	Setze den Stationsposten [wie zuvor] ein; von der Ausgangsstation.
G407-E2862	G407-S425	f81r	BIOLOGICAL	F81R_LOWER_POOL	ody	O+DY	P	Y	T0_EXACT_OBSERVED	1	G407-E2862	YES	CTX1065	YES	Im laufenden Gang setze den Stationsposten [wie zuvor] ein; als Ausführung; schließe den Schritt.
G407-E2863	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	shecphy	SH+E+CH+P+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2863	YES	CTX2068	YES	Halte den Stationsposten, entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.
G407-E2864	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	cheol	CH+E+O+L	NONE	Y	T0_EXACT_OBSERVED	3	G407-E2134	NO	CTX0349	YES	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I und als Ausführung.
G407-E2865	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	qotaldar	OT+AL+D_ADDR+AR	CH	Y	T0_EXACT_OBSERVED	1	G407-E2865	YES	CTX1659	YES	Danach im laufenden Gang entnimm den Stationsposten [wie zuvor]; zur Zielstation und von der Ausgangsstation; an der bezeichneten Stelle.
G407-E2866	G407-S426	f81r	BIOLOGICAL	F81R_LOWER_POOL	otedy	OT+E+DY	CH	Y	T0_EXACT_OBSERVED	12	G407-E1806	NO	CTX1711	YES	Danach im laufenden Gang entnimm den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2867	G407-S427	f81r	BIOLOGICAL	F81R_LOWER_POOL	oly	OL+Y	CH	NONE	T0_EXACT_OBSERVED	7	G407-E1515	NO	CTX1563	YES	Weiter im laufenden Gang entnimm den Stationsposten.
G407-E2868	G407-S427	f81r	BIOLOGICAL	F81R_LOWER_POOL	sar	S+AR	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1588	NO	CTX1969	YES	Wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
G407-E2869	G407-S427	f81r	BIOLOGICAL	F81R_LOWER_POOL	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2870	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	OL	SH	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1407	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
G407-E2871	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	otain	OT+AIN	SH	NONE	T0_EXACT_OBSERVED	4	G407-E1586	YES	CTX1638	YES	Danach im laufenden Gang halte den Stationsanteil.
G407-E2872	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	okair	OK+AIR	NONE	AIN	T0_EXACT_OBSERVED	2	G407-E1514	NO	CTX1181	YES	Setze den Stationsanteil [wie zuvor] im Stationsgang an; entlang der Stationsbahn.
G407-E2873	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	okal	OK+AL	NONE	AIN	T0_EXACT_OBSERVED	4	G407-E1518	NO	CTX1185	YES	Setze den Stationsanteil [wie zuvor] im Stationsgang an; zur Zielstation.
G407-E2874	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2875	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	dy	Y	CHD	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2300	YES	Im laufenden Gang bearbeite den Stationsposten.
G407-E2876	G407-S428	f81r	BIOLOGICAL	F81R_LOWER_POOL	pchedy	P+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1477	YES	CTX1864	YES	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E2877	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokey	OK+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1472	YES	CTX1297	YES	Setze den Stationsposten im Stationsgang an; auf Grad I.
G407-E2878	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	oteol	OT+E+OL	OK	Y	T0_EXACT_OBSERVED	1	G407-E2878	YES	CTX1748	YES	Danach und weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I.
G407-E2879	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	qol	OL	OK	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1395	YES	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an.
G407-E2880	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	sheor	SH+E+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2880	YES	CTX2123	YES	Halte die Stationseinheit; auf Grad I.
G407-E2881	G407-S429	f81r	BIOLOGICAL	F81R_LOWER_POOL	shedy	SH+E+DY	NONE	OR	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2075	YES	Halte die Stationseinheit [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2882	G407-S430	f81r	BIOLOGICAL	F81R_LOWER_POOL	qcthdys	CH+T+D_ADDR+Y+S	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2882	YES	CTX0536	YES	Entnimm den Stationsposten, stelle den Stationsposten ein und wähle den Stationsposten; an der bezeichneten Stelle.
G407-E2883	G407-S430	f81r	BIOLOGICAL	F81R_LOWER_POOL	sol	OL	S	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1403	YES	Weiter im laufenden Gang wähle den Stationsposten [wie zuvor].
G407-E2884	G407-S430	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2885	G407-S430	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokedy	OK+E+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1497	YES	CTX1258	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E2886	G407-S431	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkedy	OL+K+E+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1732	NO	CTX1516	YES	Weiter führe den Stationsposten [wie zuvor] zu; auf Grad I; schließe den Schritt.
G407-E2887	G407-S432	f81r	BIOLOGICAL	F81R_LOWER_POOL	dol	D_ADDR+OL	K	Y	T0_EXACT_OBSERVED	5	G407-E2329	NO	CTX0719	YES	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu; an der bezeichneten Stelle.
G407-E2888	G407-S432	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokchedy	OK+CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2888	YES	CTX1249	YES	Setze den Stationsposten im Stationsgang an und bearbeite den Stationsposten.
G407-E2889	G407-S432	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokesdy	OK+E+S+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2889	YES	CTX1296	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an und wähle den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2890	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	chedy	CHD+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1429	YES	CTX0589	YES	Bearbeite den Stationsposten.
G407-E2891	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokar	OK+AR	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1427	YES	CTX1211	YES	Setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation.
G407-E2892	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	chey	Y	OK	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2303	YES	Im laufenden Gang setze den Stationsposten im Stationsgang an.
G407-E2893	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	taiin	T+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2893	YES	CTX2234	YES	Stelle den Stationswert ein.
G407-E2894	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	otey	OT+E+Y	T	NONE	T0_EXACT_OBSERVED	5	G407-E1510	NO	CTX1760	YES	Danach im laufenden Gang stelle den Stationsposten ein; auf Grad I.
G407-E2895	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	lchl	L+CH+L	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2895	YES	CTX0918	YES	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung [außen] und über die sichtbare Verbindung [innen].
G407-E2896	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	y	Y	CH	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2299	YES	Im laufenden Gang entnimm den Stationsposten.
G407-E2897	G407-S433	f81r	BIOLOGICAL	F81R_LOWER_POOL	sheedy	SH+EE+DY	NONE	Y	T0_EXACT_OBSERVED	5	G407-E1565	YES	CTX2145	YES	Halte den Stationsposten [wie zuvor]; auf Grad II; schließe den Schritt.
G407-E2898	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	shy	Y	SH	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2307	YES	Im laufenden Gang halte den Stationsposten.
G407-E2899	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	chey	Y	SH	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2307	YES	Im laufenden Gang halte den Stationsposten.
G407-E2900	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	l	L	SH	Y	T0_EXACT_OBSERVED	8	G407-E1672	NO	CTX0898	YES	Im laufenden Gang halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung.
G407-E2901	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	chcthy	CH+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1474	YES	CTX0308	YES	Entnimm den Stationsposten, entnimm den Stationsposten und stelle den Stationsposten ein.
G407-E2902	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	ytar	Y+T+AR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2902	YES	CTX2443	YES	Stelle den Stationsposten ein; von der Ausgangsstation.
G407-E2903	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkaiin	OL+K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2903	YES	CTX1505	YES	Weiter führe den Stationswert zu.
G407-E2904	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	K	AIIN	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1388	YES	Weiter im laufenden Gang führe den Stationswert [wie zuvor] zu.
G407-E2905	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	l	L	K	AIIN	T0_EXACT_OBSERVED	8	G407-E1672	NO	CTX0893	YES	Im laufenden Gang führe den Stationswert [wie zuvor] zu; über die sichtbare Verbindung.
G407-E2906	G407-S434	f81r	BIOLOGICAL	F81R_LOWER_POOL	shedy	SH+E+DY	NONE	AIIN	T0_EXACT_OBSERVED	4	G407-E1431	NO	CTX2073	YES	Halte den Stationswert [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2907	G407-S435	f81r	BIOLOGICAL	F81R_LOWER_POOL	qokedy	OK+E+DY	NONE	AIIN	T0_EXACT_OBSERVED	5	G407-E1497	NO	CTX1254	YES	Setze den Stationswert [wie zuvor] im Stationsgang an; auf Grad I; schließe den Schritt.
G407-E2908	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	sor	S+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1486	YES	CTX2009	YES	Wähle die Stationseinheit.
G407-E2909	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkar	OL+K+AR	NONE	OR	T0_EXACT_OBSERVED	2	G407-E1447	NO	CTX1511	YES	Weiter führe die Stationseinheit [wie zuvor] zu; von der Ausgangsstation.
G407-E2910	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	K	OR	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1390	YES	Weiter im laufenden Gang führe die Stationseinheit [wie zuvor] zu.
G407-E2911	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	kaiin	K+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2911	YES	CTX0803	YES	Führe den Stationswert zu.
G407-E2912	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkshdy	OL+K+SH+D_ADDR+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E2912	YES	CTX1529	YES	Weiter führe den Stationsposten zu und halte den Stationsposten; an der bezeichneten Stelle.
G407-E2913	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	sol	OL	SH	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1407	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
G407-E2914	G407-S436	f81r	BIOLOGICAL	F81R_LOWER_POOL	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2915	G407-S437	f81r	BIOLOGICAL	F81R_LOWER_POOL	ol	OL	SH	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1407	YES	Weiter im laufenden Gang halte den Stationsposten [wie zuvor].
G407-E2916	G407-S437	f81r	BIOLOGICAL	F81R_LOWER_POOL	lchedy	L+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	3	G407-E1512	YES	CTX0928	YES	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung; schließe den Schritt.
G407-E2917	G407-S438	f81r	BIOLOGICAL	F81R_LOWER_POOL	shedy	SH+E+DY	NONE	Y	T0_EXACT_OBSERVED	4	G407-E1431	YES	CTX2076	YES	Halte den Stationsposten [wie zuvor]; auf Grad I; schließe den Schritt.
G407-E2918	G407-S439	f81r	BIOLOGICAL	F81R_LOWER_POOL	shy	Y	SH	NONE	T0_EXACT_OBSERVED	10	G407-E1454	NO	CTX2307	YES	Im laufenden Gang halte den Stationsposten.
G407-E2919	G407-S439	f81r	BIOLOGICAL	F81R_LOWER_POOL	olkedy	OL+K+E+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1732	NO	CTX1516	YES	Weiter führe den Stationsposten [wie zuvor] zu; auf Grad I; schließe den Schritt.
G407-E2920	G407-S440	f81r	BIOLOGICAL	F81R_LOWER_POOL	ches	CH+E+S	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1897	NO	CTX0378	YES	Entnimm den Stationsposten [wie zuvor] und wähle den Stationsposten [wie zuvor]; auf Grad I.
G407-E2921	G407-S440	f81r	BIOLOGICAL	F81R_LOWER_POOL	ar	AR	S	Y	T0_EXACT_OBSERVED	9	G407-E1587	NO	CTX0166	YES	Im laufenden Gang wähle den Stationsposten [wie zuvor]; von der Ausgangsstation.
G407-E2922	G407-S440	f81r	BIOLOGICAL	F81R_LOWER_POOL	or	OR	S	NONE	T0_EXACT_OBSERVED	6	G407-E1448	NO	CTX1580	YES	Im laufenden Gang wähle die Stationseinheit.
G407-E2923	G407-S440	f81r	BIOLOGICAL	F81R_LOWER_POOL	oraiiin	OR+LOCAL_CHAR_I+AIIN	S	NONE	T0_EXACT_OBSERVED	1	G407-E2923	YES	CTX1607	YES	Im laufenden Gang wähle die Stationseinheit und den Stationswert; mit der lokalen Variante.
G407-E2924	G407-S441	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	par	P+AR	NONE	NONE	T0_EXACT_OBSERVED	2	G407-E2861	NO	CTX1852	YES	Setze ein; von der Ausgangsstation.
G407-E2925	G407-S441	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shey	SH+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E1433	YES	CTX2130	YES	Halte den Stationsposten; auf Grad I.
G407-E2926	G407-S441	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	keedy	K+EE+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1535	YES	CTX0842	YES	Führe den Stationsposten [wie zuvor] zu; auf Grad II; schließe den Schritt.
G407-E2927	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shekal	SH+E+K+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E2927	YES	CTX2088	YES	Halte den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; zur Zielstation; auf Grad I.
G407-E2928	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dal	AL	K	Y	T0_EXACT_OBSERVED	15	G407-E1543	NO	CTX0071	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; zur Zielstation.
G407-E2929	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dar	D_ADDR+AR	K	Y	T0_EXACT_OBSERVED	9	G407-E1471	YES	CTX0650	YES	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; von der Ausgangsstation; an der bezeichneten Stelle.
G407-E2930	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	ol	OL	K	Y	T0_EXACT_OBSERVED	29	G407-E1465	NO	CTX1391	YES	Weiter im laufenden Gang führe den Stationsposten [wie zuvor] zu.
G407-E2931	G407-S442	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	pchedy	P+CHD+DY	NONE	Y	T0_EXACT_OBSERVED	2	G407-E1477	YES	CTX1864	YES	Setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.
G407-E2932	G407-S443	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	shek	SH+E+K	NONE	Y	T0_EXACT_OBSERVED	2	G407-E2932	YES	CTX2086	YES	Halte den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu; auf Grad I.
G407-E2933	G407-S443	f81v	BIOLOGICAL	gemeinsames zweireihiges Badfeld	dain	AIN	K	NONE	T0_EXACT_OBSERVED	8	G407-E1432	NO	CTX0040	YES	Im laufenden Gang führe den Stationsanteil zu.
