page	locus	target_surfaces	zl3b_line	v28_tokenwise_de	v29_tokenwise_de	v29_working_reading_de	complete_v29
f114r	f114r.43	oral	ycheedy qoodaiin daiiral chedal chos oral tedy qotchdy qotar cheo dain	[ycheedy:?] | [qoodaiin:?] | [daiiral:?] | [chedal:?] | [chos:?] | [oral:?] | kalt in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [qotar:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II	[ycheedy:?] | [qoodaiin:?] | [daiiral:?] | [chedal:?] | [chos:?] | Ansatz aus Wurzelrohstoff, Form I | kalt in der Mitte des Grades, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | [qotar:?] | trocken angesetzte Zubereitung | Grad-/Maßwert II	[ycheedy:?]; [qoodaiin:?]; [daiiral:?]; [chedal:?]; [chos:?]; Ansatz aus Wurzelrohstoff, Form I; kalt in der Mitte des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; [qotar:?]; trocken angesetzte Zubereitung; Grad-/Maßwert II	False
f114v	f114v.22	chockhy	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	[ychedar:?] | [shod:?] | heiß, Grad III | kalt und trocken in der Mitte des Grades | [chockhy:?] | [olkedy:?] | [otechy:?] | [ykedckhy:?]	[ychedar:?] | [shod:?] | heiß, Grad III | kalt und trocken in der Mitte des Grades | Arzneikompositum im Trockenansatz am Gradanfang | [olkedy:?] | [otechy:?] | [ykedckhy:?]	[ychedar:?]; [shod:?]; heiß, Grad III; kalt und trocken in der Mitte des Grades; Arzneikompositum im Trockenansatz am Gradanfang; [olkedy:?]; [otechy:?]; [ykedckhy:?]	False
f114v	f114v.27	chokeey	o sheeo l kchee okeey qoteor chokaiin chdy qokaiin chokeey tainary	[o:?] | [sheeo:?] | [l:?] | [kchee:?] | heißer Ansatz am Ende des Grades | [qoteor:?] | [chokaiin:?] | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | [chokeey:?] | [tainary:?]	[o:?] | [sheeo:?] | [l:?] | [kchee:?] | heißer Ansatz am Ende des Grades | [qoteor:?] | [chokaiin:?] | trocken am Anfang des Grades, abgeschlossen | heiß, Grad III | heiß-trockener Ansatz am Gradende | [tainary:?]	[o:?]; [sheeo:?]; [l:?]; [kchee:?]; heißer Ansatz am Ende des Grades; [qoteor:?]; [chokaiin:?]; trocken am Anfang des Grades, abgeschlossen; heiß, Grad III; heiß-trockener Ansatz am Gradende; [tainary:?]	False
f115r	f115r.20	chockhy	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	[lcheod:?] | [lkchedy:?] | [chockhy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | [al:?] | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	[lcheod:?] | [lkchedy:?] | Arzneikompositum im Trockenansatz am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | [al:?] | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	[lcheod:?]; [lkchedy:?]; Arzneikompositum im Trockenansatz am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; heiß und trocken in der Mitte des Grades, abgeschlossen; heiß am Anfang des Grades; Pflanzen-/Reproduktionsteil; [al:?]; [alor:?]; trocken am Ende des Grades; [qol:?]; [keo:?]; [r:?]; feucht in der Mitte des Grades	False
f115r	f115r.21	cheockhy	yches oaiin or al chy cheody rodaiin cheockhy oeeody	[yches:?] | Ansatzmenge III | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | trocken am Anfang des Grades | getrockneter Ansatz | Wurzel/Wurzeldrogezubereitung, Dosis III | [cheockhy:?] | [oeeody:?]	[yches:?] | Ansatzmenge III | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | trocken am Anfang des Grades | getrockneter Ansatz | Wurzel/Wurzeldrogezubereitung, Dosis III | trocken angesetztes Arzneikompositum am Gradanfang | [oeeody:?]	[yches:?]; Ansatzmenge III; Teil-/Nominalträger; genaue Basisbedeutung offen; [al:?]; trocken am Anfang des Grades; getrockneter Ansatz; Wurzel/Wurzeldrogezubereitung, Dosis III; trocken angesetztes Arzneikompositum am Gradanfang; [oeeody:?]	False
f115r	f115r.6	ckhdy	cheo ckhdy qotchdy qokedy qokar okeeeosaiin chl chedar chody qotar chedam chd	trocken angesetzte Zubereitung | [ckhdy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Portion | [okeeeosaiin:?] | [chl:?] | [chedar:?] | [chody:?] | [qotar:?] | [chedam:?] | [chd:?]	trocken angesetzte Zubereitung | Arzneikompositum am Gradanfang, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Portion | [okeeeosaiin:?] | [chl:?] | [chedar:?] | [chody:?] | [qotar:?] | [chedam:?] | [chd:?]	trocken angesetzte Zubereitung; Arzneikompositum am Gradanfang, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; heiße Portion; [okeeeosaiin:?]; [chl:?]; [chedar:?]; [chody:?]; [qotar:?]; [chedam:?]; [chd:?]	False
f115v	f115v.14	chockhy	okeeo kaiin lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldaiin	[okeeo:?] | heiß, Grad III | [lkeeey:?] | [lkor:?] | feucht am Ende des Grades, abgeschlossen | [chockhy:?] | [qockheedy:?] | [qokechy:?] | [lkeey:?] | [ldaiin:?]	[okeeo:?] | heiß, Grad III | [lkeeey:?] | [lkor:?] | feucht am Ende des Grades, abgeschlossen | Arzneikompositum im Trockenansatz am Gradanfang | [qockheedy:?] | [qokechy:?] | [lkeey:?] | [ldaiin:?]	[okeeo:?]; heiß, Grad III; [lkeeey:?]; [lkor:?]; feucht am Ende des Grades, abgeschlossen; Arzneikompositum im Trockenansatz am Gradanfang; [qockheedy:?]; [qokechy:?]; [lkeey:?]; [ldaiin:?]	False
f115v	f115v.26	chokedy	dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar	[dcheedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | Wurzelportion | [al:?] | [chokedy:?] | Materialmaß | [qokeeeos:?] | [qolkeedy:?] | heiße Portion | [ar:?]	[dcheedy:?] | heiß und trocken in der Mitte des Grades, abgeschlossen | Drogenholz, trocken gebunden, Form II | Wurzelportion | [al:?] | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | Materialmaß | [qokeeeos:?] | [qolkeedy:?] | heiße Portion | [ar:?]	[dcheedy:?]; heiß und trocken in der Mitte des Grades, abgeschlossen; Drogenholz, trocken gebunden, Form II; Wurzelportion; [al:?]; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; Materialmaß; [qokeeeos:?]; [qolkeedy:?]; heiße Portion; [ar:?]	False
f115v	f115v.4	chokeedy	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy	[ykcheodain:?] | [lkchedy:?] | [otechdy:?] | [qotar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | [ytchedy:?] | [lched:?] | [otchd:?] | [chokeedy:?]	[ykcheodain:?] | [lkchedy:?] | [otechdy:?] | [qotar:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [al:?] | [ytchedy:?] | [lched:?] | [otchd:?] | heiß-trockener Ansatz am Gradende, abgeschlossen	[ykcheodain:?]; [lkchedy:?]; [otechdy:?]; [qotar:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; [al:?]; [ytchedy:?]; [lched:?]; [otchd:?]; heiß-trockener Ansatz am Gradende, abgeschlossen	False
f14r	f14r.6	ockhy	ychol oir okor choor ockhy	[ychol:?] | [oir:?] | [okor:?] | [choor:?] | [ockhy:?]	[ychol:?] | [oir:?] | [okor:?] | [choor:?] | Ansatz eines Arzneikompositums am Gradanfang	[ychol:?]; [oir:?]; [okor:?]; [choor:?]; Ansatz eines Arzneikompositums am Gradanfang	False
f17v	f17v.5	ckhy	ychol chol dolcheey tchol dar ckhy	[ychol:?] | trocken; nominal trockenes Gut/Material | [dolcheey:?] | [tchol:?] | abgemessene Fraktion I | [ckhy:?]	[ychol:?] | trocken; nominal trockenes Gut/Material | [dolcheey:?] | [tchol:?] | abgemessene Fraktion I | Arzneikompositum am Gradanfang	[ychol:?]; trocken; nominal trockenes Gut/Material; [dolcheey:?]; [tchol:?]; abgemessene Fraktion I; Arzneikompositum am Gradanfang	False
f20v	f20v.6	chockhy	doiiin chockhy dan cheoy shos cheos char aiin	[doiiin:?] | [chockhy:?] | Grad-/Maßwert I | [cheoy:?] | [shos:?] | [cheos:?] | [char:?] | Menge III	[doiiin:?] | Arzneikompositum im Trockenansatz am Gradanfang | Grad-/Maßwert I | [cheoy:?] | [shos:?] | [cheos:?] | [char:?] | Menge III	[doiiin:?]; Arzneikompositum im Trockenansatz am Gradanfang; Grad-/Maßwert I; [cheoy:?]; [shos:?]; [cheos:?]; [char:?]; Menge III	False
f22r	f22r.2	ckhy	ol oiin shol o kor qokchol daiin okaiin cthor dain ckhy dom	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | [o:?] | [kor:?] | [qokchol:?] | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | [ckhy:?] | [dom:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Zubereitungsform III | feucht; nominal feuchtes Gut/Material | [o:?] | [kor:?] | [qokchol:?] | Qualitätsgrad III | heiß, Grad III, im Ansatzrahmen | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge/Portion II | Arzneikompositum am Gradanfang | [dom:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; feucht; nominal feuchtes Gut/Material; [o:?]; [kor:?]; [qokchol:?]; Qualitätsgrad III; heiß, Grad III, im Ansatzrahmen; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Menge/Portion II; Arzneikompositum am Gradanfang; [dom:?]	False
f24r	f24r.12	ckhy	qokchy qotchy tol tod ckhy	heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt; nominal kaltes Gut/Material | [tod:?] | [ckhy:?]	heiß und trocken am Anfang des Grades | kalt und trocken am Anfang des Grades | kalt; nominal kaltes Gut/Material | [tod:?] | Arzneikompositum am Gradanfang	heiß und trocken am Anfang des Grades; kalt und trocken am Anfang des Grades; kalt; nominal kaltes Gut/Material; [tod:?]; Arzneikompositum am Gradanfang	False
f24r	f24r.3	ckhy	ycthar cthal okol qotar ckhy	[ycthar:?] | [cthal:?] | [okol:?] | [qotar:?] | [ckhy:?]	[ycthar:?] | [cthal:?] | [okol:?] | [qotar:?] | Arzneikompositum am Gradanfang	[ycthar:?]; [cthal:?]; [okol:?]; [qotar:?]; Arzneikompositum am Gradanfang	False
f25v	f25v.2	ckhey	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	[dchor:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | [s:?] | [okeeaiin:?] | Grad-/Maßwert III | [ckhey:?] | Grad-/Maßwert III	[dchor:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | [s:?] | [okeeaiin:?] | Grad-/Maßwert III | Arzneikompositum in der Gradmitte | Grad-/Maßwert III	[dchor:?]; Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge; Pflanzen-/Reproduktionsteil; Menge/Portion III; [s:?]; [okeeaiin:?]; Grad-/Maßwert III; Arzneikompositum in der Gradmitte; Grad-/Maßwert III	False
f25v	f25v.5	chokeey	dar chokeey dshor dshey qochol dol cho daiin daiin	abgemessene Fraktion I | [chokeey:?] | [dshor:?] | [dshey:?] | [qochol:?] | Materialmaß | [cho:?] | Grad-/Maßwert III | Grad-/Maßwert III	abgemessene Fraktion I | heiß-trockener Ansatz am Gradende | [dshor:?] | [dshey:?] | [qochol:?] | Materialmaß | [cho:?] | Grad-/Maßwert III | Grad-/Maßwert III	abgemessene Fraktion I; heiß-trockener Ansatz am Gradende; [dshor:?]; [dshey:?]; [qochol:?]; Materialmaß; [cho:?]; Grad-/Maßwert III; Grad-/Maßwert III	False
f27r	f27r.12	cheokeey	dain cheokeey chey cthey otal	Grad-/Maßwert II | [cheokeey:?] | trocken in der Mitte des Grades | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Ansatz aus kaltem Rohstoff, Form I	Grad-/Maßwert II | trocken angesetzte heiße Zubereitung am Gradende | trocken in der Mitte des Grades | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | Ansatz aus kaltem Rohstoff, Form I	Grad-/Maßwert II; trocken angesetzte heiße Zubereitung am Gradende; trocken in der Mitte des Grades; CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; Ansatz aus kaltem Rohstoff, Form I	True
f28r	f28r.7	shockhy	sho otor shockhy shocthy otoldy dshor dol dar	feuchter Ansatz | [otor:?] | [shockhy:?] | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | Materialmaß | abgemessene Fraktion I	feuchter Ansatz | [otor:?] | Arzneikompositum im Feuchtansatz am Gradanfang | feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung | [otoldy:?] | [dshor:?] | Materialmaß | abgemessene Fraktion I	feuchter Ansatz; [otor:?]; Arzneikompositum im Feuchtansatz am Gradanfang; feuchte CTH-Drogenzubereitung; im Herbal feuchte Blatt-/Krautzubereitung; [otoldy:?]; [dshor:?]; Materialmaß; abgemessene Fraktion I	False
f2r	f2r.7	ckhy	shor ckhy daiiny chol dan	Blüten-/Fruchtstand; reproduktiver Teil | [ckhy:?] | [daiiny:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad I	Blüten-/Fruchtstand; reproduktiver Teil | Arzneikompositum am Gradanfang | [daiiny:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad I	Blüten-/Fruchtstand; reproduktiver Teil; Arzneikompositum am Gradanfang; [daiiny:?]; trocken; nominal trockenes Gut/Material; Qualitätsgrad I	False
f30r	f30r.12	ckhey	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	[dcheey:?] | [ckhey:?] | [ckhey:?] | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?] | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?]; Arzneikompositum in der Gradmitte; Arzneikompositum in der Gradmitte; Grad-/Maßwert III; [chkeaiin:?]; abgemessene Fraktion I; Pflanzen-/Reproduktionsteil; [ychdain:?]	False
f32r	f32r.2	ckhy	okor okchor sheor ckhy dal dshodar qotchol	[okor:?] | [okchor:?] | feuchter Drogenteil | [ckhy:?] | [dal:?] | [dshodar:?] | Material: kalt und trocken	[okor:?] | [okchor:?] | feuchter Drogenteil | Arzneikompositum am Gradanfang | [dal:?] | [dshodar:?] | Material: kalt und trocken	[okor:?]; [okchor:?]; feuchter Drogenteil; Arzneikompositum am Gradanfang; [dal:?]; [dshodar:?]; Material: kalt und trocken	False
f32v	f32v.3	shokey	shor daiin chckhy dsho dain daiin s shokey ka	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [s:?] | [shokey:?] | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil | Menge/Portion III | Arzneikompositum: trocken, Gradanfang | [dsho:?] | Grad-/Maßwert II | Grad-/Maßwert III | [s:?] | heiß-feuchter Ansatz in der Gradmitte | [ka:?]	Blüten-/Fruchtstand; reproduktiver Teil; Menge/Portion III; Arzneikompositum: trocken, Gradanfang; [dsho:?]; Grad-/Maßwert II; Grad-/Maßwert III; [s:?]; heiß-feuchter Ansatz in der Gradmitte; [ka:?]	False
f33v	f33v.3	ckhdy	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | [dy:?] | [dyky:?] | [ckhdy:?] | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | [dy:?] | [dyky:?] | Arzneikompositum am Gradanfang, abgeschlossen | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	abgemessene Fraktion I; Arzneikompositum: trocken, Gradanfang; [dy:?]; [dyky:?]; Arzneikompositum am Gradanfang, abgeschlossen; heißer Ansatz am Anfang des Grades; [dam:?]; [okar:?]; [dy:?]; [kam:?]; [dy:?]	False
f34v	f34v.2	ckhy	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdaiin:?] | [ckhy:?] | [loees:?] | [ykar:?] | Menge III | [oldam:?]	kalt; nominal kaltes Gut/Material | heiß und trocken am Anfang des Grades | [dychedy:?] | heiß-trockener Ansatz am Anfang des Grades | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [chdaiin:?] | Arzneikompositum am Gradanfang | [loees:?] | [ykar:?] | Menge III | [oldam:?]	kalt; nominal kaltes Gut/Material; heiß und trocken am Anfang des Grades; [dychedy:?]; heiß-trockener Ansatz am Anfang des Grades; Arzneikompositum: trocken, Gradanfang, abgeschlossen; [chdaiin:?]; Arzneikompositum am Gradanfang; [loees:?]; [ykar:?]; Menge III; [oldam:?]	False
f35r	f35r.10	ckhy	o aiin chaiin ckhy r chl s chochy daiin	[o:?] | Menge III | trocken, Grad III | [ckhy:?] | [r:?] | [chl:?] | [s:?] | [chochy:?] | Grad-/Maßwert III	[o:?] | Menge III | trocken, Grad III | Arzneikompositum am Gradanfang | [r:?] | [chl:?] | [s:?] | [chochy:?] | Grad-/Maßwert III	[o:?]; Menge III; trocken, Grad III; Arzneikompositum am Gradanfang; [r:?]; [chl:?]; [s:?]; [chochy:?]; Grad-/Maßwert III	False
f35v	f35v.20	ckhy	sodaiin shy dchy ckhy dan	Samen/Saatgutzubereitung, Dosis III | feucht am Anfang des Grades | [dchy:?] | [ckhy:?] | Grad-/Maßwert I	Samen/Saatgutzubereitung, Dosis III | feucht am Anfang des Grades | [dchy:?] | Arzneikompositum am Gradanfang | Grad-/Maßwert I	Samen/Saatgutzubereitung, Dosis III; feucht am Anfang des Grades; [dchy:?]; Arzneikompositum am Gradanfang; Grad-/Maßwert I	False
f36r	f36r.2	oral	oral shor ytaiin qotaiin qooldy chty chol dy tor	[oral:?] | Blüten-/Fruchtstand; reproduktiver Teil | [ytaiin:?] | kalt, Grad III | [qooldy:?] | [chty:?] | trocken; nominal trockenes Gut/Material | [dy:?] | [tor:?]	Ansatz aus Wurzelrohstoff, Form I | Blüten-/Fruchtstand; reproduktiver Teil | [ytaiin:?] | kalt, Grad III | [qooldy:?] | [chty:?] | trocken; nominal trockenes Gut/Material | [dy:?] | [tor:?]	Ansatz aus Wurzelrohstoff, Form I; Blüten-/Fruchtstand; reproduktiver Teil; [ytaiin:?]; kalt, Grad III; [qooldy:?]; [chty:?]; trocken; nominal trockenes Gut/Material; [dy:?]; [tor:?]	False
f37r	f37r.11	ckhy	okchor daiin ckhy dain daiin	[okchor:?] | Menge/Portion III | [ckhy:?] | Grad-/Maßwert II | Grad-/Maßwert III	[okchor:?] | Menge/Portion III | Arzneikompositum am Gradanfang | Grad-/Maßwert II | Grad-/Maßwert III	[okchor:?]; Menge/Portion III; Arzneikompositum am Gradanfang; Grad-/Maßwert II; Grad-/Maßwert III	False
f37v	f37v.15	cheoky	soiiin cheoky daiin dain	Samendroge: Formklasse IV | [cheoky:?] | Grad-/Maßwert III | Grad-/Maßwert II	Samendroge: Formklasse IV | trocken angesetzte heiße Zubereitung am Gradanfang | Grad-/Maßwert III | Grad-/Maßwert II	Samendroge: Formklasse IV; trocken angesetzte heiße Zubereitung am Gradanfang; Grad-/Maßwert III; Grad-/Maßwert II	True
f38r	f38r.1	chockhy	tolor chockhy oky choiin okshol oly oky	[tolor:?] | [chockhy:?] | heißer Ansatz am Anfang des Grades | trockene Zubereitungsform III | [okshol:?] | [oly:?] | heißer Ansatz am Anfang des Grades	[tolor:?] | Arzneikompositum im Trockenansatz am Gradanfang | heißer Ansatz am Anfang des Grades | trockene Zubereitungsform III | [okshol:?] | [oly:?] | heißer Ansatz am Anfang des Grades	[tolor:?]; Arzneikompositum im Trockenansatz am Gradanfang; heißer Ansatz am Anfang des Grades; trockene Zubereitungsform III; [okshol:?]; [oly:?]; heißer Ansatz am Anfang des Grades	False
f39v	f39v.12	ockhy	paiin alaiin otal chd okar am okar cheodal ockhy	Pulver, Typ/Charge III | [alaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | [ockhy:?]	Pulver, Typ/Charge III | [alaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | Ansatz eines Arzneikompositums am Gradanfang	Pulver, Typ/Charge III; [alaiin:?]; Ansatz aus kaltem Rohstoff, Form I; [chd:?]; [okar:?]; [am:?]; [okar:?]; [cheodal:?]; Ansatz eines Arzneikompositums am Gradanfang	False
f39v	f39v.13	ockhedy	dain ockhedy otedy okedy lchdy okaiin daiiin y	Grad-/Maßwert II | [ockhedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert IV | [y:?]	Grad-/Maßwert II | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert IV | [y:?]	Grad-/Maßwert II; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen; kalter Ansatz in der Mitte des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; Drogenholz, getrocknete Kurz-/Kompaktform; heiß, Grad III, im Ansatzrahmen; Grad-/Maßwert IV; [y:?]	False
f39v	f39v.6	ckhy	lkedy okchey shor qoykam cho ckhy or aly shody	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | [ckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [aly:?] | [shody:?]	[lkedy:?] | heiß-trockener Ansatz in der Mitte des Grades | Blüten-/Fruchtstand; reproduktiver Teil | [qoykam:?] | [cho:?] | Arzneikompositum am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | [aly:?] | [shody:?]	[lkedy:?]; heiß-trockener Ansatz in der Mitte des Grades; Blüten-/Fruchtstand; reproduktiver Teil; [qoykam:?]; [cho:?]; Arzneikompositum am Gradanfang; Teil-/Nominalträger; genaue Basisbedeutung offen; [aly:?]; [shody:?]	False
f3v	f3v.11	ckhy	sho shockho ckhy tchor chodaiin chom	feuchter Ansatz | [shockho:?] | [ckhy:?] | [tchor:?] | [chodaiin:?] | [chom:?]	feuchter Ansatz | [shockho:?] | Arzneikompositum am Gradanfang | [tchor:?] | [chodaiin:?] | [chom:?]	feuchter Ansatz; [shockho:?]; Arzneikompositum am Gradanfang; [tchor:?]; [chodaiin:?]; [chom:?]	False
f40v	f40v.15	ckhy	qokchey qody or aiiin o kaiin o ckhy sheod faimy	heiß und trocken in der Mitte des Grades | [qody:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | [o:?] | heiß, Grad III | [o:?] | [ckhy:?] | [sheod:?] | [faimy:?]	heiß und trocken in der Mitte des Grades | [qody:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge-/Klassenwert IV | [o:?] | heiß, Grad III | [o:?] | Arzneikompositum am Gradanfang | [sheod:?] | [faimy:?]	heiß und trocken in der Mitte des Grades; [qody:?]; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge-/Klassenwert IV; [o:?]; heiß, Grad III; [o:?]; Arzneikompositum am Gradanfang; [sheod:?]; [faimy:?]	False
f41v	f41v.7	ckhdy	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | [ckhdy:?] | [chdal:?] | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | [chdal:?] | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	[ykeey:?]; heißer Ansatz in der Mitte des Grades; [ykeeol:?]; Arzneikompositum am Gradanfang, abgeschlossen; [chdal:?]; [ykeo:?]; Menge III; [okeody:?]; [oly:?]	False
f42r	f42r.20	shoky	shol chol shoky okol sho chol shol chal	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | [shoky:?] | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chal:?]	feucht; nominal feuchtes Gut/Material | trocken; nominal trockenes Gut/Material | heiß-feuchter Ansatz am Gradanfang | [okol:?] | feuchter Ansatz | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | [chal:?]	feucht; nominal feuchtes Gut/Material; trocken; nominal trockenes Gut/Material; heiß-feuchter Ansatz am Gradanfang; [okol:?]; feuchter Ansatz; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; [chal:?]	False
f42r	f42r.5	chockhy	qokar chockhy chotor chy kary	heiße Portion | [chockhy:?] | [chotor:?] | trocken am Anfang des Grades | [kary:?]	heiße Portion | Arzneikompositum im Trockenansatz am Gradanfang | [chotor:?] | trocken am Anfang des Grades | [kary:?]	heiße Portion; Arzneikompositum im Trockenansatz am Gradanfang; [chotor:?]; trocken am Anfang des Grades; [kary:?]	False
