audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G652-A05-001	5	ckhedy	PROVISIONAL_LOW_N_CKH_FAMILY	f112v	f112v.24	S	B	3	7	MEDIAL	eeedeeg	cheedaiin	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy	soiin or okain otchedy qokeedy eeedeed ckhedy cheedaiin chedy	s iin ar kain otche y qokee y eee eed ckhedy cheedaiin cheely	ALL_THREE_EXACT	1	1	[ckhedy:?]	Arzneikompositum in der Gradmitte, abgeschlossen	6	0	Samen/Saatgutzubereitung, Form III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [eeedeeg:?] | [ckhedy:?] | [cheedaiin:?] | trocken am Ende des Grades, abgeschlossen	Samen/Saatgutzubereitung, Form III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [eeedeeg:?] | Arzneikompositum in der Gradmitte, abgeschlossen | [cheedaiin:?] | trocken am Ende des Grades, abgeschlossen	0	SHORT_OR_OPAQUE_CONTEXT
G652-A05-002	5	ckhedy	PROVISIONAL_LOW_N_CKH_FAMILY	f43v	f43v.13	H	B	2	3	MEDIAL	tedy	chekcheey	dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	dshedy tedy ckhedy chekcheey dy keody otedy cheetam okedar amam	she y tedy ckhe y chekcheey dy keody ote y cheetam oke ar amam	READER_VARIANT	0	0	[ckhedy:?]	Arzneikompositum in der Gradmitte, abgeschlossen	2	1	[dshedy:?] | kalt in der Mitte des Grades, abgeschlossen | [ckhedy:?] | [chekcheey:?] | [dy:?] | [keody:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheetam:?] | [okedar:?] | [amam:?]	[dshedy:?] | kalt in der Mitte des Grades, abgeschlossen | Arzneikompositum in der Gradmitte, abgeschlossen | [chekcheey:?] | [dy:?] | [keody:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [cheetam:?] | [okedar:?] | [amam:?]	0	READER_VARIANT_WARNING
G652-A06-001	6	ockhy	STRONG_BOUNDARY_COMPOUND	f113r	f113r.35	S	B	3	12	MEDIAL	okar	rchdy	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	yshs sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchedy qosain	yshssheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchedy qosain	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	4	3	[y:?] | [sh:?] | [s:?] | [sheeo:?] | [lkeeos:?] | Menge III | [qokeees:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | [otar:?] | [okar:?] | [ockhy:?] | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	[y:?] | [sh:?] | [s:?] | [sheeo:?] | [lkeeos:?] | Menge III | [qokeees:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | [otar:?] | [okar:?] | Ansatz eines Arzneikompositums am Gradanfang | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A06-002	6	ockhy	STRONG_BOUNDARY_COMPOUND	f14r	f14r.6	H	A	1	5	FINAL	choor	<EOS>	ychol oir okor choor ockhy	ychol oir okor choor ockhy	ychol oir okor choor ockhy	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	0	0	[ychol:?] | [oir:?] | [okor:?] | [choor:?] | [ockhy:?]	[ychol:?] | [oir:?] | [okor:?] | [choor:?] | Ansatz eines Arzneikompositums am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G652-A06-003	6	ockhy	STRONG_BOUNDARY_COMPOUND	f39v	f39v.12	H	B	2	9	FINAL	cheodal	<EOS>	paiin alaiin otal chd okar am okar cheodal ockhy	paiin alaiin otal chd okar am okar cheodal ockhy	paiin alaiin otalch okar am okar cheodal ockhy	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	2	1	Pulver, Typ/Charge III | [alaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | [ockhy:?]	Pulver, Typ/Charge III | [alaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [chd:?] | [okar:?] | [am:?] | [okar:?] | [cheodal:?] | Ansatz eines Arzneikompositums am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G652-A06-004	6	ockhy	STRONG_BOUNDARY_COMPOUND	f43v	f43v.9	H	B	2	4	FINAL	aiin	<EOS>	ytchdy olos aiin ockhy	yteedy olos aiin ockhy	ytch y olos aiin ockhy	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	1	1	[ytchdy:?] | [olos:?] | Menge III | [ockhy:?]	[ytchdy:?] | [olos:?] | Menge III | Ansatz eines Arzneikompositums am Gradanfang	0	SHORT_OR_OPAQUE_CONTEXT
G652-A06-005	6	ockhy	STRONG_BOUNDARY_COMPOUND	f55r	f55r.13	H	B	2	2	MEDIAL	lchdal	daiin	lchdal ockhy daiin otol otar shar ain	lchdal ockhy daiin otol otar shar ain	lchdal ockhy aiin otol otar shar ain	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	3	2	[lchdal:?] | [ockhy:?] | Grad-/Maßwert III | kaltes Zubereitungsgut | [otar:?] | [shar:?] | Menge-/Klassenwert II	[lchdal:?] | Ansatz eines Arzneikompositums am Gradanfang | Grad-/Maßwert III | kaltes Zubereitungsgut | [otar:?] | [shar:?] | Menge-/Klassenwert II	0	FAMILY_CONTEXT_COMPATIBLE
G652-A06-006	6	ockhy	STRONG_BOUNDARY_COMPOUND	f58v	f58v.36	S	A	3	3	MEDIAL	okeor	qokal	tcheody okeor ockhy qokal okal shokey qokeey dalar	tcheody okeor ockhy qokal okal shokey qokeey dalas	tcheody okeor ockhy qokal okal shokey qokeey alar	ALL_THREE_EXACT	1	1	[ockhy:?]	Ansatz eines Arzneikompositums am Gradanfang	3	3	[tcheody:?] | [okeor:?] | [ockhy:?] | heiße Substanz | Ansatz aus heißem Rohstoff, Form I | [shokey:?] | heiß am Ende des Grades | [dalar:?]	[tcheody:?] | [okeor:?] | Ansatz eines Arzneikompositums am Gradanfang | heiße Substanz | Ansatz aus heißem Rohstoff, Form I | [shokey:?] | heiß am Ende des Grades | [dalar:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A07-001	7	ockhey	STRONG_BOUNDARY_COMPOUND	f102v1	f102v1.7	P	A	1	2	MEDIAL	poaiin	pchol	poaiin ockhey pchol doiin shey shockhsy sheocthy qokeody	poaiin ockhey pchol doiin shey shockhsy sheo cthy qoteody	p aiin ockhey pchol doiin shey shockhsy sheocthy qokeody	ALL_THREE_EXACT	1	1	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	5	3	Pulverzubereitung, Charge III | [ockhey:?] | trockener Pulverstoff/Trockengut | Zubereitungsmaß, Form III | feucht in der Mitte des Grades | [shockhsy:?] | attributiv feuchte CTH-Drogenzubereitung | [qokeody:?]	Pulverzubereitung, Charge III | Ansatz eines Arzneikompositums in der Gradmitte | trockener Pulverstoff/Trockengut | Zubereitungsmaß, Form III | feucht in der Mitte des Grades | [shockhsy:?] | attributiv feuchte CTH-Drogenzubereitung | [qokeody:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A07-002	7	ockhey	STRONG_BOUNDARY_COMPOUND	f104v	f104v.3	S	B	3	6	MEDIAL	okeol	chol	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol ockhhy chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol oy chol qokeedy qotair oeedaiin ol dl	READER_VARIANT	0	0	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	6	5	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Zubereitungsdosis III | [okeol:?] | [ockhey:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | [oeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dl:?]	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Zubereitungsdosis III | [okeol:?] | Ansatz eines Arzneikompositums in der Gradmitte | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | [oeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dl:?]	0	READER_VARIANT_WARNING
G652-A07-003	7	ockhey	STRONG_BOUNDARY_COMPOUND	f107r	f107r.41	S	B	3	3	MEDIAL	ar	qokal	qokaiin ar ockhey qokal otal otam	qokain ar ockhey qokal otal otam	qokaiin ar ockhey qokal otal otam	ALL_THREE_EXACT	1	1	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	3	2	heiß, Grad III | [ar:?] | [ockhey:?] | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | [otam:?]	heiß, Grad III | [ar:?] | Ansatz eines Arzneikompositums in der Gradmitte | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | [otam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A07-004	7	ockhey	STRONG_BOUNDARY_COMPOUND	f58v	f58v.18	S	A	3	7	MEDIAL	aiin	qokeey	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	taiin chal sheal qockhy dar aiin ockhey qokeey qoaiin aral	ALL_THREE_EXACT	1	1	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	4	4	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | [ockhey:?] | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	kalt, Grad III | [chal:?] | [sheal:?] | [qockhy:?] | abgemessene Fraktion I | Menge III | Ansatz eines Arzneikompositums in der Gradmitte | heiß am Ende des Grades | [qoaiin:?] | [aral:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A07-005	7	ockhey	STRONG_BOUNDARY_COMPOUND	f83r	f83r.19	B	B	2	3	MEDIAL	shedaiin	sain	sar shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sor shedaiin ockhey sain ched shedy qetal dal shedy shey lchedy	sar she aiin ockhey sain ched she y qetal dal she y shey l chedy	ALL_THREE_EXACT	1	1	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	5	1	Samenfraktion I | [shedaiin:?] | [ockhey:?] | [sain:?] | [ched:?] | feucht in der Mitte des Grades, abgeschlossen | [qetal:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	Samenfraktion I | [shedaiin:?] | Ansatz eines Arzneikompositums in der Gradmitte | [sain:?] | [ched:?] | feucht in der Mitte des Grades, abgeschlossen | [qetal:?] | [dal:?] | feucht in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades | getrocknetes Drogenholz	0	SHORT_OR_OPAQUE_CONTEXT
G652-A07-006	7	ockhey	STRONG_BOUNDARY_COMPOUND	f99r	f99r.48	P	A	1	3	MEDIAL	okeol	chol	ykeol okeol ockhey chol cheodal okeo r alcheeg orar	ykeol okeol o ckheo chol cheodal okeo r olcheem orar	keol okeol o ckhey chol cheodal keo r lcheeg orar	READER_VARIANT	0	0	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	1	1	[ykeol:?] | [okeol:?] | [ockhey:?] | trocken; nominal trockenes Gut/Material | [cheodal:?] | [okeo:?] | [r:?] | [alcheeg:?] | [orar:?]	[ykeol:?] | [okeol:?] | Ansatz eines Arzneikompositums in der Gradmitte | trocken; nominal trockenes Gut/Material | [cheodal:?] | [okeo:?] | [r:?] | [alcheeg:?] | [orar:?]	0	READER_VARIANT_WARNING
G652-A07-007	7	ockhey	STRONG_BOUNDARY_COMPOUND	f99v	f99v.10	P	A	1	3	MEDIAL	cheols	qoy	sol cheols ockhey qoy qkoldy s ok oleees oteey dain	sol cheols ockhey qockhy qkoldy s ok oleees oteey dain	sol cheols ockhey qoy qkoldy s ok ol eees oteey ain	ALL_THREE_EXACT	1	1	[ockhey:?]	Ansatz eines Arzneikompositums in der Gradmitte	3	2	Samenmaterial/Saatgut | [cheols:?] | [ockhey:?] | [qoy:?] | [qkoldy:?] | [s:?] | [ok:?] | [oleees:?] | kalter Ansatz am Ende des Grades | Grad-/Maßwert II	Samenmaterial/Saatgut | [cheols:?] | Ansatz eines Arzneikompositums in der Gradmitte | [qoy:?] | [qkoldy:?] | [s:?] | [ok:?] | [oleees:?] | kalter Ansatz am Ende des Grades | Grad-/Maßwert II	0	FAMILY_CONTEXT_COMPATIBLE
G652-A08-001	8	ockhedy	PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	f104r	f104r.6	S	B	3	7	MEDIAL	dain	qokeedy	y cheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy otain chedam	ycheeody aiin lkar cheeo dain ockhedy qokeedy qotain otchdy tain chedam	ycheeo y aiin lkar cheeo dain ockhedy qokee y qotain otch y otain chedam	ALL_THREE_EXACT	1	1	[ockhedy:?]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	7	4	[y:?] | [cheeody:?] | Menge III | heiße Holzfraktion I | [cheeo:?] | Grad-/Maßwert II | [ockhedy:?] | heiß am Ende des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [chedam:?]	[y:?] | [cheeody:?] | Menge III | heiße Holzfraktion I | [cheeo:?] | Grad-/Maßwert II | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | heiß am Ende des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | kalt-trockener Ansatz am Anfang des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad II | [chedam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A08-002	8	ockhedy	PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	f105v	f105v.9	S	B	3	7	MEDIAL	otchedy	otchey	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ail l okam	lcheey qoeees y daiin okairy otchedy ockhedy otchey daiin or r ain ookam	lcheey qoeees y daiin okairy otchedy ockhe otchey daiin or r ail l okam	READER_VARIANT	0	0	[ockhedy:?]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	6	5	Drogenholz, trocken gebunden, Form II | [qoeees:?] | [y:?] | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [ockhedy:?] | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [r:?] | [ail:?] | [l:?] | [okam:?]	Drogenholz, trocken gebunden, Form II | [qoeees:?] | [y:?] | Grad-/Maßwert III | [okairy:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades | Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [r:?] | [ail:?] | [l:?] | [okam:?]	0	READER_VARIANT_WARNING
G652-A08-003	8	ockhedy	PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	f108r	f108r.9	S	B	3	12	FINAL	air	<EOS>	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	cthey chedain chedy okedy lkedy raraiin qotar otal kedy ar air ockhedy	ALL_THREE_EXACT	1	1	[ockhedy:?]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	6	5	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | heiß in der Mitte des Grades, abgeschlossen | [ar:?] | [air:?] | [ockhedy:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | heiß in der Mitte des Grades, abgeschlossen | [ar:?] | [air:?] | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	0	FAMILY_CONTEXT_COMPATIBLE
G652-A08-004	8	ockhedy	PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	f39v	f39v.13	H	B	2	2	MEDIAL	dain	otedy	dain ockhedy otedy okedy lchdy okaiin daiiin y	dain ockhedy otedy okedy lchdy okaiin daiiiny	dain oe y ote y oke y lchdy okaiin daiiin y	READER_VARIANT	0	0	[ockhedy:?]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	6	3	Grad-/Maßwert II | [ockhedy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert IV | [y:?]	Grad-/Maßwert II | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | Drogenholz, getrocknete Kurz-/Kompaktform | heiß, Grad III, im Ansatzrahmen | Grad-/Maßwert IV | [y:?]	0	READER_VARIANT_WARNING
G652-A08-005	8	ockhedy	PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	f86v5	f86v5.17	T	B	2	1	INITIAL	<BOS>	ched	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ockhedy ched ytaiin ykaiin qotal yshey otaiin olkam	ockhedy ched y taiin ykaiin qotal yshey otaiin olkam	ALL_THREE_EXACT	1	1	[ockhedy:?]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	3	2	[ockhedy:?] | [ched:?] | [y:?] | kalt, Grad III | [ykaiin:?] | [qotal:?] | [yshey:?] | kalt im Zubereitungsrahmen, Grad III | heißes Material [terminal-M]	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen | [ched:?] | [y:?] | kalt, Grad III | [ykaiin:?] | [qotal:?] | [yshey:?] | kalt im Zubereitungsrahmen, Grad III | heißes Material [terminal-M]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A09-001	9	chockhy	STRONG_COMPONENT_GRID	f100v	f100v.19	P	A	1	3	MEDIAL	cheokeos	chocthey	sain cheokeos chockhy chocthey keody choor chckhey du	sain cheokeos chockhy chocthey kchody chockhhor chckhey dan	sain cheokeos chockhy chocthey keody choor chckhey du	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	1	1	[sain:?] | [cheokeos:?] | [chockhy:?] | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: trocken, Gradmitte | [du:?]	[sain:?] | [cheokeos:?] | Arzneikompositum im Trockenansatz am Gradanfang | [chocthey:?] | [keody:?] | [choor:?] | Arzneikompositum: trocken, Gradmitte | [du:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-002	9	chockhy	STRONG_COMPONENT_GRID	f102r1	f102r1.17	P	A	1	5	MEDIAL	sody	oly	ydar arody oldaiin sody chockhy oly	ydar arody oldaiin sody chockhy oly	y ar arody oldaiin sody chockhy oly	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	1	1	[ydar:?] | [arody:?] | [oldaiin:?] | Samen/Saatgut, fertig aufbereitet | [chockhy:?] | [oly:?]	[ydar:?] | [arody:?] | [oldaiin:?] | Samen/Saatgut, fertig aufbereitet | Arzneikompositum im Trockenansatz am Gradanfang | [oly:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-003	9	chockhy	STRONG_COMPONENT_GRID	f104v	f104v.2	S	B	3	3	MEDIAL	qoteed	otaiin	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	ychedaiin qoteed chockhy otaiin ydaiin qokamdy otarar alched otair oram	yche aiin qotee chockhy otaiin ydaiin qokam y otar ar al ched otair oram	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	1	1	[ychedaiin:?] | [qoteed:?] | [chockhy:?] | kalt im Zubereitungsrahmen, Grad III | [ydaiin:?] | [qokamdy:?] | [otarar:?] | [alched:?] | [otair:?] | [oram:?]	[ychedaiin:?] | [qoteed:?] | Arzneikompositum im Trockenansatz am Gradanfang | kalt im Zubereitungsrahmen, Grad III | [ydaiin:?] | [qokamdy:?] | [otarar:?] | [alched:?] | [otair:?] | [oram:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-004	9	chockhy	STRONG_COMPONENT_GRID	f113r	f113r.33	S	B	3	5	FINAL	chear	<EOS>	ykeeor chear okain chear chockhy	ykeeor chear okain chear chockhy	ykeeor chear kain chear chockhy	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	3	2	[ykeeor:?] | trockene Fraktion I | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | [chockhy:?]	[ykeeor:?] | trockene Fraktion I | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Arzneikompositum im Trockenansatz am Gradanfang	0	FAMILY_CONTEXT_COMPATIBLE
G652-A09-005	9	chockhy	STRONG_COMPONENT_GRID	f113v	f113v.6	S	B	3	3	MEDIAL	lcheol	cheodadaiin	tcheolchy lcheol chockhy cheodadaiin	tcheolchy lcheol chockhy cheodoiidaiin	tcheolchy lcheol chockhy cheodaiidaiin	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	0	0	[tcheolchy:?] | [lcheol:?] | [chockhy:?] | [cheodadaiin:?]	[tcheolchy:?] | [lcheol:?] | Arzneikompositum im Trockenansatz am Gradanfang | [cheodadaiin:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-006	9	chockhy	STRONG_COMPONENT_GRID	f114v	f114v.22	S	B	3	5	MEDIAL	qotchey	olkedy	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	ychedar shod qokaiin qotchey chockhy olkedy otechy ykedckhy	ychedar shod qokaiin qotchey chockhy olke y otechy yke ckhy	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	2	2	[ychedar:?] | [shod:?] | heiß, Grad III | kalt und trocken in der Mitte des Grades | [chockhy:?] | [olkedy:?] | [otechy:?] | [ykedckhy:?]	[ychedar:?] | [shod:?] | heiß, Grad III | kalt und trocken in der Mitte des Grades | Arzneikompositum im Trockenansatz am Gradanfang | [olkedy:?] | [otechy:?] | [ykedckhy:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A09-007	9	chockhy	STRONG_COMPONENT_GRID	f115r	f115r.20	S	B	@	3	MEDIAL	lkchedy	chedy	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keor shey	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	6	6	[lcheod:?] | [lkchedy:?] | [chockhy:?] | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | [al:?] | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	[lcheod:?] | [lkchedy:?] | Arzneikompositum im Trockenansatz am Gradanfang | trocken in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades | Pflanzen-/Reproduktionsteil | [al:?] | [alor:?] | trocken am Ende des Grades | [qol:?] | [keo:?] | [r:?] | feucht in der Mitte des Grades	0	FAMILY_CONTEXT_COMPATIBLE
G652-A09-008	9	chockhy	STRONG_COMPONENT_GRID	f115v	f115v.14	S	B	3	6	MEDIAL	sheedy	qockheedy	okeeo kaiin lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldaiin	okeeokain lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldain	okeeokaiin lkeeey lkor sheedy chockhy qockheedy qokechy lkeey ldaiin	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	2	1	[okeeo:?] | heiß, Grad III | [lkeeey:?] | [lkor:?] | feucht am Ende des Grades, abgeschlossen | [chockhy:?] | [qockheedy:?] | [qokechy:?] | [lkeey:?] | [ldaiin:?]	[okeeo:?] | heiß, Grad III | [lkeeey:?] | [lkor:?] | feucht am Ende des Grades, abgeschlossen | Arzneikompositum im Trockenansatz am Gradanfang | [qockheedy:?] | [qokechy:?] | [lkeey:?] | [ldaiin:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-009	9	chockhy	STRONG_COMPONENT_GRID	f20v	f20v.6	H	A	1	2	MEDIAL	doiiin	dan	doiiin chockhy dan cheoy shos cheos char aiin	doiiin chockhy dar cheockhy shos cheos char cthaiin	doiiin chockhy dan cheoy shos cheos ch r cthaiin	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	2	0	[doiiin:?] | [chockhy:?] | Grad-/Maßwert I | [cheoy:?] | [shos:?] | [cheos:?] | [char:?] | Menge III	[doiiin:?] | Arzneikompositum im Trockenansatz am Gradanfang | Grad-/Maßwert I | [cheoy:?] | [shos:?] | [cheos:?] | [char:?] | Menge III	0	SHORT_OR_OPAQUE_CONTEXT
G652-A09-010	9	chockhy	STRONG_COMPONENT_GRID	f38r	f38r.1	H	A	1	2	MEDIAL	tolor	oky	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	tolor chockhy oky choiin okshol oly oky	ALL_THREE_EXACT	1	1	[chockhy:?]	Arzneikompositum im Trockenansatz am Gradanfang	3	3	[tolor:?] | [chockhy:?] | heißer Ansatz am Anfang des Grades | trockene Zubereitungsform III | [okshol:?] | [oly:?] | heißer Ansatz am Anfang des Grades	[tolor:?] | Arzneikompositum im Trockenansatz am Gradanfang | heißer Ansatz am Anfang des Grades | trockene Zubereitungsform III | [okshol:?] | [oly:?] | heißer Ansatz am Anfang des Grades	0	FAMILY_CONTEXT_COMPATIBLE
