event_id	page	record	statement_id	desk	surface	card_no	semantic_component_parse	command_id	standard_command_de	local_surface_palette	silent_owner_de	case_expansion_de	old_standard_command_de	revised_components	backread_revision
E193	f82r	B2	B2-S009	B_BAD_ANWENDUNG	solshedy	PROC114	OL+SH+E+DY	CMD103	FORTSETZEN · HALTEN · KURZ; SCHLUSS	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter kurz ruhen lassen und den Schritt schließen	FORTSETZEN · HALTEN · KURZ; SCHLUSS	NONE	NO
E194	f82r	B2	B2-S010	B_BAD_ANWENDUNG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten länger wirken lassen	ANSETZEN · LANG · DIES	NONE	NO
E195	f82r	B2	B2-S010	B_BAD_ANWENDUNG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten einsetzen	ANSETZEN · DIES	NONE	NO
E196	f82r	B2	B2-S010	B_BAD_ANWENDUNG	ls	PROC115	OL	CMD097	FORTSETZEN	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	FORTSETZEN	NONE	NO
E197	f82r	B2	B2-S010	B_BAD_ANWENDUNG	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	mittleres linkes Handgerät mit Inline-Knoten	den laufenden Posten weiter länger halten	HALTEN · LANG · DIES	NONE	NO
E198	f82r	B2	B2-S011	B_BAD_ANWENDUNG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	mittlere rechte unklare Station	eine Portion einsetzen	ANSETZEN · PORTION	NONE	NO
E199	f82r	B2	B2-S011	B_BAD_ANWENDUNG	char	PROC003	AR	CMD008	QUELLE	NO	mittlere rechte unklare Station	eine Portion von dort einsetzen	QUELLE	NONE	NO
E200	f82r	B2	B2-S011	B_BAD_ANWENDUNG	okain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	mittlere rechte unklare Station	eine Portion von dort einsetzen	ANSETZEN · PORTION	NONE	NO
E201	f82r	B2	B2-S011	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	mittlere rechte unklare Station	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E202	f82r	B2	B2-S012	B_BAD_ANWENDUNG	lchy	PROC116	L+CH+Y	CMD055	WEITERLEITEN · ABNEHMEN · DIES	NO	mittlere rechte unklare Station	den laufenden Posten führen und abnehmen	FUEHREN · ABZIEHEN · DIES	CH|L	YES
E203	f82r	B2	B2-S012	B_BAD_ANWENDUNG	cheey	PROC031	SH+EE+Y	CMD141	HALTEN · LANG · DIES	YES	unteres grünes Mehrfigurenbecken	den laufenden Posten länger halten	HALTEN · LANG · DIES	NONE	NO
E204	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qcthey	PROC117	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	BEREIT · KURZ · DIES	NONE	NO
E205	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qokeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten zunächst kurz, dann länger bis bereit wirken lassen	ANSETZEN · LANG · DIES	NONE	NO
E206	f82r	B2	B2-S012	B_BAD_ANWENDUNG	lcheey	PROC118	L+EE+Y	CMD063	WEITERLEITEN · LANG · DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten länger führen	FUEHREN · LANG · DIES	L	YES
E207	f82r	B2	B2-S012	B_BAD_ANWENDUNG	daiin	PROC009	AIIN	CMD001	MASS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	MASS	NONE	NO
E208	f82r	B2	B2-S012	B_BAD_ANWENDUNG	chey	PROC019	Y	CMD158	DIES	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	DIES	NONE	NO
E209	f82r	B2	B2-S012	B_BAD_ANWENDUNG	qokeeedy	PROC119	OK+EEE+DY	CMD091	ANSETZEN · VOLL; SCHLUSS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten nach vorgeschriebenem Maß vollständig einsetzen und den Schritt schließen	ANSETZEN · VOLL; SCHLUSS	NONE	NO
E210	f82r	B2	B2-S013	B_BAD_ANWENDUNG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E211	f82r	B2	B2-S014	B_BAD_ANWENDUNG	lar	PROC121	L+AR	CMD054	WEITERLEITEN · QUELLE	NO	unteres grünes Mehrfigurenbecken	den laufenden Posten von dort ableiten	FUEHREN · QUELLE	L	YES
E212	f82r	B2	B2-S015	B_BAD_ANWENDUNG	tshey	PROC122	SH+E+Y	CMD139	HALTEN · KURZ · DIES	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz halten	HALTEN · KURZ · DIES	NONE	NO
E213	f82r	B2	B2-S015	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E214	f82r	B2	B2-S016	B_BAD_ANWENDUNG	cheal	PROC055	AL	CMD004	ZIEL	NO	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	ZIEL	NONE	NO
E215	f82r	B2	B2-S016	B_BAD_ANWENDUNG	lchedar	PROC123	L+CHD+AR	CMD058	WEITERLEITEN · UMSETZEN · QUELLE	NO	kleine Randstationen des unteren Beckens	den laufenden Posten von dort an der bezeichneten Stelle ableiten und umfüllen	FUEHREN · UMSETZEN · QUELLE	L	YES
E216	f82r	B2	B2-S016	B_BAD_ANWENDUNG	ches	PROC124	CH+E+S	CMD014	ABNEHMEN · KURZ · TEILEN	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz abnehmen und abteilen	ABZIEHEN · KURZ · TEILEN	CH	YES
E217	f82r	B2	B2-S016	B_BAD_ANWENDUNG	aiin	PROC009	AIIN	CMD001	MASS	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	MASS	NONE	NO
E218	f82r	B2	B2-S016	B_BAD_ANWENDUNG	oteey	PROC109	OT+EE+Y	CMD118	DANACH · LANG · DIES	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	DANACH · LANG · DIES	NONE	NO
E219	f82r	B2	B2-S016	B_BAD_ANWENDUNG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	kleine Randstationen des unteren Beckens	danach den laufenden Posten nach vorgeschriebenem Maß länger einsetzen	ANSETZEN · MASS	NONE	NO
E220	f82r	B2	B2-S016	B_BAD_ANWENDUNG	okey	PROC085	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	NO	kleine Randstationen des unteren Beckens	den laufenden Posten kurz wirken lassen	ANSETZEN · KURZ · DIES	NONE	NO
E221	f82r	B2	B2-S016	B_BAD_ANWENDUNG	pchedy	PROC125	P+CHD+DY	CMD124	EINFUELLEN · UMSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten einfüllen und überführen und den Schritt schließen	HINEIN · UMSETZEN; SCHLUSS	P	YES
E222	f82r	B2	B2-S017	B_BAD_ANWENDUNG	rsheal	PROC126	R+SH+E+AL	CMD129	KUEHLEN · HALTEN · KURZ · ZIEL	NO	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	KUEHLEN · HALTEN · KURZ · ZIEL	NONE	NO
E223	f82r	B2	B2-S017	B_BAD_ANWENDUNG	daldy	PROC127	AL+DY	CMD006	ZIEL; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten an der bezeichneten Stelle kurz abkühlen lassen und ruhen lassen und den Schritt schließen	ZIEL; SCHLUSS	NONE	NO
E224	f82r	B2	B2-S018	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E225	f82r	B2	B2-S019	B_BAD_ANWENDUNG	rshedy	PROC128	R+SHED+DY	CMD130	KUEHLEN · ABSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten auskühlen lassen und absetzen lassen und den Schritt schließen	KUEHLEN · ABSETZEN; SCHLUSS	NONE	NO
E226	f82r	B2	B2-S020	B_BAD_ANWENDUNG	qoteedy	PROC129	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	danach länger einwirken lassen und den Schritt schließen	DANACH · LANG; SCHLUSS	NONE	NO
E227	f82r	B2	B2-S021	B_BAD_ANWENDUNG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E228	f82r	B2	B2-S022	B_BAD_ANWENDUNG	lochedy	PROC130	L+O+CHD+DY	CMD066	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	NO	kleine Randstationen des unteren Beckens	den laufenden Posten im Arbeitsgang abführen und überführen und den Schritt schließen	FUEHREN · GANG · UMSETZEN; SCHLUSS	L|O	YES
E229	f83r	B3	B3-S001	S_STATION_NACHTRAG	olkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	NO	obere offene Fächerstation am Rand	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	AUFFANGEN · LANG; SCHLUSS	NONE	NO
E230	f83r	B3	B3-S002	S_STATION_NACHTRAG	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	DANACH · ZIEL	NONE	NO
E231	f83r	B3	B3-S002	S_STATION_NACHTRAG	chkeedy	PROC132	CHK+EE+DY	CMD024	WAERMEN · LANG; SCHLUSS	NO	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	WAERMEN · LANG; SCHLUSS	NONE	NO
E232	f83r	B3	B3-S003	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	DIES	NONE	NO
E233	f83r	B3	B3-S003	S_STATION_NACHTRAG	daiin	PROC009	AIIN	CMD001	MASS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	MASS	NONE	NO
E234	f83r	B3	B3-S003	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	DIES	NONE	NO
E235	f83r	B3	B3-S003	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E236	f83r	B3	B3-S004	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ANSETZEN · MASS	NONE	NO
E237	f83r	B3	B3-S004	S_STATION_NACHTRAG	qotal	PROC131	OT+AL	CMD110	DANACH · ZIEL	NO	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	DANACH · ZIEL	NONE	NO
E238	f83r	B3	B3-S004	S_STATION_NACHTRAG	dar	PROC003	AR	CMD008	QUELLE	NO	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	QUELLE	NONE	NO
E239	f83r	B3	B3-S005	S_STATION_NACHTRAG	schedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	mittlere Randfigur im runden Gefäß	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	UMSETZEN; SCHLUSS	NONE	NO
E240	f83r	B3	B3-S006	S_STATION_NACHTRAG	chedchy	PROC133	CHD+Y	CMD022	UMSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E241	f83r	B3	B3-S006	S_STATION_NACHTRAG	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten an der bezeichneten Stelle anlegen	ANSETZEN · ZIEL	NONE	NO
E242	f83r	B3	B3-S006	S_STATION_NACHTRAG	olchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten weiter überführen und den Schritt schließen	FORTSETZEN · UMSETZEN; SCHLUSS	NONE	NO
E243	f83r	B3	B3-S007	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ANSETZEN · MASS	NONE	NO
E244	f83r	B3	B3-S007	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E245	f83r	B3	B3-S007	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E246	f83r	B3	B3-S008	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	mittlere Randfigur im runden Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E247	f83r	B3	B3-S009	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	mittlere Randfigur im runden Gefäß	den laufenden Posten einsetzen	ANSETZEN · DIES	NONE	NO
E248	f83r	B3	B3-S010	S_STATION_NACHTRAG	pchedal	PROC134	P+CHD+AL	CMD123	EINFUELLEN · UMSETZEN · ZIEL	NO	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	HINEIN · UMSETZEN · ZIEL	P	YES
E249	f83r	B3	B3-S010	S_STATION_NACHTRAG	otedy	PROC135	OT+E+DY	CMD116	DANACH · KURZ; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	DANACH · KURZ; SCHLUSS	NONE	NO
E250	f83r	B3	B3-S011	S_STATION_NACHTRAG	shecthedchy	PROC136	SH+E+CTH+CHD+Y	CMD135	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit halten und umsetzen	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES	NONE	NO
E251	f83r	B3	B3-S011	S_STATION_NACHTRAG	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	YES	untere Randfigur im korbartigen Gefäß	den laufenden Posten einsetzen	ANSETZEN · DIES	NONE	NO
E252	f83r	B3	B3-S011	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	untere Randfigur im korbartigen Gefäß	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E253	f83r	B3	B3-S011	S_STATION_NACHTRAG	chary	PROC137	AR+Y	CMD009	QUELLE · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	QUELLE · DIES	NONE	NO
E254	f83r	B3	B3-S012	S_STATION_NACHTRAG	sor	PROC016	OR	CMD106	ANSATZ	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	ANSATZ	NONE	NO
E255	f83r	B3	B3-S012	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E256	f83r	B3	B3-S013	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ANSETZEN · MASS	NONE	NO
E257	f83r	B3	B3-S013	S_STATION_NACHTRAG	chkain	PROC069	K+AIN	CMD041	ZUDOSIEREN · PORTION	NO	untere Randfigur im korbartigen Gefäß	eine Portion dosiert zugeben	ZUFUEHREN · PORTION	K	YES
E258	f83r	B3	B3-S013	S_STATION_NACHTRAG	shcthey	PROC117	CTH+E+Y	CMD028	BEREIT · KURZ · DIES	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	BEREIT · KURZ · DIES	NONE	NO
E259	f83r	B3	B3-S013	S_STATION_NACHTRAG	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	ANSETZEN · KURZ; SCHLUSS	NONE	NO
E260	f83r	B3	B3-S014	S_STATION_NACHTRAG	okair	PROC138	OK+AIR	CMD079	ANSETZEN · LAUF	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Lauf einleiten	ANSETZEN · LAUF	NONE	NO
E261	f83r	B3	B3-S014	S_STATION_NACHTRAG	sheedy	PROC139	SH+EE+DY	CMD140	HALTEN · LANG; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten länger ruhen lassen und den Schritt schließen	HALTEN · LANG; SCHLUSS	NONE	NO
E262	f83r	B3	B3-S015	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E263	f83r	B3	B3-S016	S_STATION_NACHTRAG	lo	PROC140	L+O	CMD065	WEITERLEITEN · ARBEITSGANG	NO	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Arbeitsgang führen	FUEHREN · GANG	L|O	YES
E264	f83r	B3	B3-S016	S_STATION_NACHTRAG	qokchedy	PROC091	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen	ANSETZEN · UMSETZEN; SCHLUSS	NONE	NO
E265	f83r	B3	B3-S017	S_STATION_NACHTRAG	qokeedy	PROC100	OK+EE+DY	CMD088	ANSETZEN · LANG; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten länger einwirken lassen und den Schritt schließen	ANSETZEN · LANG; SCHLUSS	NONE	NO
E266	f83r	B3	B3-S018	S_STATION_NACHTRAG	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten absetzen lassen und den Schritt schließen	ABSETZEN; SCHLUSS	NONE	NO
E267	f83r	B3	B3-S019	S_STATION_NACHTRAG	qokshedy	PROC141	OK+SH+E+DY	CMD094	ANSETZEN · HALTEN · KURZ; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten kurz einwirken lassen und ruhen lassen und den Schritt schließen	ANSETZEN · HALTEN · KURZ; SCHLUSS	NONE	NO
E268	f83r	B3	B3-S020	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	ZIEL	NONE	NO
E269	f83r	B3	B3-S020	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E270	f83r	B3	B3-S021	S_STATION_NACHTRAG	qokaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß einsetzen	ANSETZEN · MASS	NONE	NO
E271	f83r	B3	B3-S021	S_STATION_NACHTRAG	shcthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	BEREIT · DIES	NONE	NO
E272	f83r	B3	B3-S021	S_STATION_NACHTRAG	dal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	ZIEL	NONE	NO
E273	f83r	B3	B3-S021	S_STATION_NACHTRAG	sy	PROC019	Y	CMD158	DIES	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	DIES	NONE	NO
E274	f83r	B3	B3-S021	S_STATION_NACHTRAG	saiin	PROC009	AIIN	CMD001	MASS	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	MASS	NONE	NO
E275	f83r	B3	B3-S021	S_STATION_NACHTRAG	shedal	PROC142	SHED+AL	CMD146	ABSETZEN · ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	ABSETZEN · ZIEL	NONE	NO
E276	f83r	B3	B3-S021	S_STATION_NACHTRAG	shecthy	PROC143	SH+E+CTH+Y	CMD136	HALTEN · KURZ · BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten kurz bis bereit halten	HALTEN · KURZ · BEREIT · DIES	NONE	NO
E277	f83r	B3	B3-S021	S_STATION_NACHTRAG	chey	PROC019	Y	CMD158	DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	DIES	NONE	NO
E278	f83r	B3	B3-S021	S_STATION_NACHTRAG	tal	PROC055	AL	CMD004	ZIEL	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	ZIEL	NONE	NO
E279	f83r	B3	B3-S021	S_STATION_NACHTRAG	shcthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	BEREIT · DIES	NONE	NO
E280	f83r	B3	B3-S021	S_STATION_NACHTRAG	dalchdy	PROC144	AL+CHD+DY	CMD005	ZIEL · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	ZIEL · UMSETZEN; SCHLUSS	NONE	NO
E281	f83r	B3	B3-S022	S_STATION_NACHTRAG	qotchedy	PROC145	OT+CHD+DY	CMD114	DANACH · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	danach den laufenden Posten überführen und den Schritt schließen	DANACH · UMSETZEN; SCHLUSS	NONE	NO
E282	f83r	B3	B3-S023	S_STATION_NACHTRAG	lchedy	PROC120	L+CHD+DY	CMD059	WEITERLEITEN · UMSETZEN; SCHLUSS	NO	unverbundener Zwischenbereich	den laufenden Posten abführen und überführen und den Schritt schließen	FUEHREN · UMSETZEN; SCHLUSS	L	YES
E283	f83r	B3	B3-S024	S_STATION_NACHTRAG	tchedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten überführen und den Schritt schließen	UMSETZEN; SCHLUSS	NONE	NO
E284	f83r	B3	B3-S025	S_STATION_NACHTRAG	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	YES	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen	ANSETZEN · UMSETZEN; SCHLUSS	NONE	NO
E285	f83r	B3	B3-S026	S_STATION_NACHTRAG	cheedar	PROC146	EE+AR	CMD035	LANG · QUELLE	NO	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	LANG · QUELLE	NONE	NO
E286	f83r	B3	B3-S026	S_STATION_NACHTRAG	chldaiin	PROC147	L+AIIN	CMD052	WEITERLEITEN · MASS	NO	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	FUEHREN · MASS	L	YES
E287	f83r	B3	B3-S026	S_STATION_NACHTRAG	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	YES	unverbundener Zwischenbereich	den laufenden Posten umsetzen	UMSETZEN · DIES	NONE	NO
E288	f83r	B3	B3-S026	S_STATION_NACHTRAG	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	NO	unverbundener Zwischenbereich	eine Portion einsetzen	ANSETZEN · PORTION	NONE	NO
E289	f83r	B3	B3-S026	S_STATION_NACHTRAG	checthy	PROC014	CTH+Y	CMD030	BEREIT · DIES	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	BEREIT · DIES	NONE	NO
E290	f83r	B3	B3-S026	S_STATION_NACHTRAG	chealror	PROC148	AL+R+OR	CMD007	ZIEL · KUEHLEN · ANSATZ	NO	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	ZIEL · KUEHLEN · ANSATZ	NONE	NO
E291	f83r	B3	B3-S026	S_STATION_NACHTRAG	solkeedy	PROC098	SOLK+EE+DY	CMD150	AUFFANGEN · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	AUFFANGEN · LANG; SCHLUSS	NONE	NO
E292	f83r	B3	B3-S027	S_STATION_NACHTRAG	qoteedy	PROC129	OT+EE+DY	CMD117	DANACH · LANG; SCHLUSS	NO	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach länger einwirken lassen und den Schritt schließen	DANACH · LANG; SCHLUSS	NONE	NO
