case_id	phase	statement_id	page	record	owner_or_station	event_count	surface_sequence	old_invariant_command_sequence_de	revised_invariant_command_sequence_de	original_readable_workshop_de	controlled_backread_de	revised_components	backread_revision
C3	OPERATE_OR_APPLY	B3-S030	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	4	qoky saiin schedair otchedy	ANSETZEN · DIES | MASS | UMSETZEN · LAUF | DANACH · UMSETZEN; SCHLUSS	ANSETZEN · DIES | MASS | UMSETZEN · LAUF | DANACH · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze dies ein → durchleiten → führe zur nächsten Station. Angaben: Maß. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · DIES | MASS | UMSETZEN · LAUF | DANACH · UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S031	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	qokeedy	ANSETZEN · LANG; SCHLUSS	ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S032	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	5	chedain chedy qotedaiin otaiin otedy	UMSETZEN · PORTION | UMSETZEN · DIES | DANACH · KURZ · MASS | DANACH · MASS | DANACH · KURZ; SCHLUSS	UMSETZEN · PORTION | UMSETZEN · DIES | DANACH · KURZ · MASS | DANACH · MASS | DANACH · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abmessen und umsetzen → abmessen und umsetzen. Angaben: danach · kurz · Maß | danach · Maß | danach · kurz; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: UMSETZEN · PORTION | UMSETZEN · DIES | DANACH · KURZ · MASS | DANACH · MASS | DANACH · KURZ; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S033	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	ldy	FUEHREN; SCHLUSS	WEITERLEITEN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: abführen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: WEITERLEITEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S034	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	6	soiiin checthy chety otaiin olsaly shedy	GANG · STUFE | BEREIT · DIES | EINTRAGEN · DIES | DANACH · MASS | FORTSETZEN · ZIEL · DIES | ABSETZEN; SCHLUSS	ARBEITSGANG · STUFE | BEREIT · DIES | EINTRAGEN · DIES | DANACH · MASS | FORTSETZEN · ZIEL · DIES | ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → ablagern. Angaben: Gang · Sollstufe | bereit · dies | danach · Maß | fort · Ziel · dies. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ARBEITSGANG · STUFE | BEREIT · DIES | EINTRAGEN · DIES | DANACH · MASS | FORTSETZEN · ZIEL · DIES | ABSETZEN; SCHLUSS.	O	YES
C4	PREPARE_PRODUCT	H4-S001	f55v	H4	abgebildete breitblättrige rispige Pflanze	5	qokaiin chaiin ykain ykan ody	ANSETZEN · MASS | MASS | DIES · ZUFUEHREN · PORTION | DIES · ZUFUEHREN · NACHPORTION | GANG; SCHLUSS	ANSETZEN · MASS | MASS | DIES · ZUDOSIEREN · PORTION | DIES · ZUDOSIEREN · NACHPORTION | ARBEITSGANG; SCHLUSS	Den Pflanzenansatz nach Mass ansetzen, eine Portion und danach eine Nachportion zufuehren und den Mischgang schliessen.	Bei abgebildete breitblättrige rispige Pflanze: ANSETZEN · MASS | MASS | DIES · ZUDOSIEREN · PORTION | DIES · ZUDOSIEREN · NACHPORTION | ARBEITSGANG; SCHLUSS.	K|O	YES
C4	PREPARE_PRODUCT	H4-S002	f55v	H4	abgebildete breitblättrige rispige Pflanze	3	daiin chedy talam	MASS | UMSETZEN · DIES | VERWAHREN	MASS | UMSETZEN · DIES | VERWAHREN	Die naechste gemessene Pflanzenmasse umsetzen und im kleinen Vorratstopf verwahren.	Bei abgebildete breitblättrige rispige Pflanze: MASS | UMSETZEN · DIES | VERWAHREN.	NONE	NO
C4	PREPARE_PRODUCT	H4-S003	f55v	H4	abgebildete breitblättrige rispige Pflanze	4	ykaiin cheoar cheeky oldy	DIES · ZUFUEHREN · MASS | ABZIEHEN · KURZ · GANG · QUELLE | WAERMEN · LANG · DIES | FORTSETZEN; SCHLUSS	DIES · ZUDOSIEREN · MASS | ABNEHMEN · KURZ · ARBEITSGANG · QUELLE | WAERMEN · LANG · DIES | FORTSETZEN; SCHLUSS	Eine Dosis zugeben, den benoetigten Anteil entnehmen, temperieren und den Zubereitungsgang schliessen.	Bei abgebildete breitblättrige rispige Pflanze: DIES · ZUDOSIEREN · MASS | ABNEHMEN · KURZ · ARBEITSGANG · QUELLE | WAERMEN · LANG · DIES | FORTSETZEN; SCHLUSS.	CH|K|O	YES
C4	PREPARE_PRODUCT	H4-S004	f55v	H4	abgebildete breitblättrige rispige Pflanze	6	aiin okal oltchy or y orain	MASS | ANSETZEN · ZIEL | FORTSETZEN · EINTRAGEN · DIES | ANSATZ | DIES | ANSATZ · PORTION	MASS | ANSETZEN · ZIEL | FORTSETZEN · EINTRAGEN · DIES | ANSATZ | DIES | ANSATZ · PORTION	Die gemessene temperierte Ansatzportion an die bezeichnete Stelle legen oder dort eintragen.	Bei abgebildete breitblättrige rispige Pflanze: MASS | ANSETZEN · ZIEL | FORTSETZEN · EINTRAGEN · DIES | ANSATZ | DIES | ANSATZ · PORTION.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S001	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	qokeedy	ANSETZEN · LANG; SCHLUSS	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einwirken lassen.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · LANG; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S002	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	3	qolchey qokeey qokedy	FORTSETZEN · DIES | ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	FORTSETZEN · DIES | ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: wirken lassen → einwirken lassen. Angaben: fort · dies.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN · DIES | ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S003	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	7	chedy otal otchey qokeey qoky tol shedy	UMSETZEN · DIES | DANACH · ZIEL | DANACH · DIES | ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | ABSETZEN; SCHLUSS	UMSETZEN · DIES | DANACH · ZIEL | DANACH · DIES | ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: umschöpfen → anlegen → setze dies ein → absetzen lassen. Angaben: danach · Ziel | danach · dies | fort.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: UMSETZEN · DIES | DANACH · ZIEL | DANACH · DIES | ANSETZEN · LANG · DIES | ANSETZEN · DIES | FORTSETZEN | ABSETZEN; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S004	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	qokylddy	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	ANSETZEN · DIES · BEFESTIGEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: einsetzen + festbinden.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ANSETZEN · DIES · BEFESTIGEN; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S005	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	3	dain chedy qokeedy	PORTION | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	PORTION | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: abmessen und umsetzen → einwirken lassen. Angaben: Portion.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: PORTION | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S006	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shckhedy	HALTEN · DURCHLASS · KURZ; SCHLUSS	HALTEN · DURCHLASS · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASS · KURZ; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S007	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shckhedy	HALTEN · DURCHLASS · KURZ; SCHLUSS	HALTEN · DURCHLASS · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: zurückhalten.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: HALTEN · DURCHLASS · KURZ; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S008	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	4	saiin cheeky sheey qokedy	MASS | WAERMEN · LANG · DIES | HALTEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	MASS | WAERMEN · LANG · DIES | HALTEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: warm halten → einwirken lassen → einwirken lassen. Angaben: Maß.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: MASS | WAERMEN · LANG · DIES | HALTEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S009	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	shedy	ABSETZEN; SCHLUSS	ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: absetzen lassen.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: ABSETZEN; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S010	f83r	B4	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	1	oldy	FORTSETZEN; SCHLUSS	FORTSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an sichtbares Figurenpaar mit gemeinsamem Bogen in B4 ein. Therapeutische Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B4. Arbeitsfolge: setze nur die Angaben. Angaben: fort; Schritt schließen.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B4: FORTSETZEN; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S011	f83r	B4	linke Hauptstation mit offenem Fransenlauf	7	saiin cheky okeeol okain chdy sol lkedy	MASS | WAERMEN · KURZ · DIES | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · DIES | FORTSETZEN | FUEHREN · ZUFUEHREN · KURZ; SCHLUSS	MASS | WAERMEN · KURZ · DIES | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · DIES | FORTSETZEN | WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: warm halten → wirken lassen → gib einen Teil hinein → umschöpfen → abführen + zugeben. Angaben: Maß | fort.	Bei linke Hauptstation mit offenem Fransenlauf: MASS | WAERMEN · KURZ · DIES | ANSETZEN · LANG · FORTSETZEN | ANSETZEN · PORTION | UMSETZEN · DIES | FORTSETZEN | WEITERLEITEN · ZUDOSIEREN · KURZ; SCHLUSS.	K|L	YES
C4	OPERATE_OR_APPLY	B4-S012	f83r	B4	linke Hauptstation mit offenem Fransenlauf	1	lchedy	FUEHREN · UMSETZEN; SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: abführen + überführen.	Bei linke Hauptstation mit offenem Fransenlauf: WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C4	OPERATE_OR_APPLY	B4-S013	f83r	B4	linke Hauptstation mit offenem Fransenlauf	2	qokol shedy	ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS	ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: weiter beschicken → absetzen lassen.	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · FORTSETZEN | ABSETZEN; SCHLUSS.	NONE	NO
C4	OPERATE_OR_APPLY	B4-S014	f83r	B4	linke Hauptstation mit offenem Fransenlauf	4	or chey qockhey dairydy	ANSATZ | DIES | GANG · DURCHLASS · KURZ · DIES | LAUF · DIES; SCHLUSS	ANSATZ | DIES | ARBEITSGANG · DURCHLASS · KURZ · DIES | LAUF · DIES; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: setze nur die Angaben. Angaben: Ansatz | dies | Gang · Durchlass · kurz · dies | Lauf · dies; Schritt schließen.	Bei linke Hauptstation mit offenem Fransenlauf: ANSATZ | DIES | ARBEITSGANG · DURCHLASS · KURZ · DIES | LAUF · DIES; SCHLUSS.	O	YES
C4	OPERATE_OR_APPLY	B4-S015	f83r	B4	linke Hauptstation mit offenem Fransenlauf	6	qokain shey kain chckhal solkey lchedy	ANSETZEN · PORTION | HALTEN · LANG · DIES | ZUFUEHREN · PORTION | ABZIEHEN · DURCHLASS · ZIEL | AUFFANGEN · KURZ · DIES | FUEHREN · UMSETZEN; SCHLUSS	ANSETZEN · PORTION | HALTEN · LANG · DIES | ZUDOSIEREN · PORTION | ABNEHMEN · DURCHLASS · ZIEL | AUFFANGEN · KURZ · DIES | WEITERLEITEN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an linke Hauptstation mit offenem Fransenlauf ein. Therapeutische Lesung: Bildort: linke Hauptstation mit offenem Fransenlauf. Arbeitsfolge: gib einen Teil hinein → stehen lassen → dosiert zugeben → ablaufen lassen → auffangen → abführen + überführen.	Bei linke Hauptstation mit offenem Fransenlauf: ANSETZEN · PORTION | HALTEN · LANG · DIES | ZUDOSIEREN · PORTION | ABNEHMEN · DURCHLASS · ZIEL | AUFFANGEN · KURZ · DIES | WEITERLEITEN · UMSETZEN; SCHLUSS.	CH|K|L	YES
C4	OPERATE_OR_APPLY	B4-S016	f83r	B4	rechte Hauptstation mit S-Lauf und Mehrarmknoten	4	qolkain dal skar shedy	FORTSETZEN · ZUFUEHREN · PORTION | ZIEL | ZUFUEHREN · QUELLE | ABSETZEN; SCHLUSS	FORTSETZEN · ZUDOSIEREN · PORTION | ZIEL | ZUDOSIEREN · QUELLE | ABSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an rechte Hauptstation mit S-Lauf und Mehrarmknoten ein. Therapeutische Lesung: Bildort: rechte Hauptstation mit S-Lauf und Mehrarmknoten. Arbeitsfolge: dosiert zugeben → zuführen → absetzen lassen. Angaben: Ziel.	Bei rechte Hauptstation mit S-Lauf und Mehrarmknoten: FORTSETZEN · ZUDOSIEREN · PORTION | ZIEL | ZUDOSIEREN · QUELLE | ABSETZEN; SCHLUSS.	K	YES
C5	PREPARE_PRODUCT	H5-S001	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	9	chochor cho chodaly daiin sho kchol otchor choky dal	GABE · ABZIEHEN · ANSATZ | GABE | GABE · ZIEL · DIES | MASS | GABE | ZUFUEHREN · FORTSETZEN | DANACH · ABZIEHEN · ANSATZ | ANSETZEN · DIES | ZIEL	GABE · ABNEHMEN · ANSATZ | GABE | GABE · ZIEL · DIES | MASS | GABE | ZUDOSIEREN · FORTSETZEN | DANACH · ABNEHMEN · ANSATZ | ANSETZEN · DIES | ZIEL	Eine erste Pflanzengabe abziehen und zum Gefaess fuehren; eine zweite nach Mass abnehmen und in den Ansatz geben.	Bei abgebildete mehrköpfige stachelige Pflanze: GABE · ABNEHMEN · ANSATZ | GABE | GABE · ZIEL · DIES | MASS | GABE | ZUDOSIEREN · FORTSETZEN | DANACH · ABNEHMEN · ANSATZ | ANSETZEN · DIES | ZIEL.	CH|K	YES
C5	PREPARE_PRODUCT	H5-S002	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	schol choy choky cheeckhody	WIEDERAUFNEHMEN | GABE · DIES | ANSETZEN · DIES | ABZIEHEN · LANG · DURCHLASS · GANG; SCHLUSS	WIEDERAUFNEHMEN | GABE · DIES | ANSETZEN · DIES | ABNEHMEN · LANG · DURCHLASS · ARBEITSGANG; SCHLUSS	Den vorherigen Arbeitsfaden wieder aufnehmen, die folgende Pflanzengabe ansetzen und den Auszug lange durch den Durchlass laufen lassen; Schritt schliessen.	Bei abgebildete mehrköpfige stachelige Pflanze: WIEDERAUFNEHMEN | GABE · DIES | ANSETZEN · DIES | ABNEHMEN · LANG · DURCHLASS · ARBEITSGANG; SCHLUSS.	CH|O	YES
C5	PREPARE_PRODUCT	H5-S003	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	sh cho kchey qokokchy	HALTEN | GABE | ZUFUEHREN · KURZ · DIES | ANSETZEN · ANSETZEN · DIES	HALTEN | GABE | ZUDOSIEREN · KURZ · DIES | ANSETZEN · ANSETZEN · DIES	Die Gabe ziehen lassen, dem Ansatz zufuehren und denselben Einsatz zweimal wiederholen.	Bei abgebildete mehrköpfige stachelige Pflanze: HALTEN | GABE | ZUDOSIEREN · KURZ · DIES | ANSETZEN · ANSETZEN · DIES.	K	YES
C5	PREPARE_PRODUCT	H5-S004	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	3	okchy chokcheo kchal	ANSETZEN · DIES | ANSETZEN · ABZIEHEN · KURZ · GANG | ZUFUEHREN · ZIEL	ANSETZEN · DIES | ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG | ZUDOSIEREN · ZIEL	Den naechsten Pflanzenteil in den Ansatz geben, ansetzen, wieder abziehen und zum folgenden Gefaess fuehren.	Bei abgebildete mehrköpfige stachelige Pflanze: ANSETZEN · DIES | ANSETZEN · ABNEHMEN · KURZ · ARBEITSGANG | ZUDOSIEREN · ZIEL.	CH|K|O	YES
C5	PREPARE_PRODUCT	H5-S005	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	4	sho chokchy kchoar sotodan	GABE | ANSETZEN · DIES | ZUFUEHREN · GABE · QUELLE | DANACH · GANG · PORTION	GABE | ANSETZEN · DIES | ZUDOSIEREN · GABE · QUELLE | DANACH · ARBEITSGANG · PORTION	Eine weitere Gabe ansetzen, zufuehren und danach die naechste abgeteilte Portion in den Gang ordnen.	Bei abgebildete mehrköpfige stachelige Pflanze: GABE | ANSETZEN · DIES | ZUDOSIEREN · GABE · QUELLE | DANACH · ARBEITSGANG · PORTION.	K|O	YES
C5	PREPARE_PRODUCT	H5-S006	f56r	H5	abgebildete mehrköpfige stachelige Pflanze	3	otchey keol daiin	DANACH · DIES | ZUFUEHREN · KURZ · FORTSETZEN | MASS	DANACH · DIES | ZUDOSIEREN · KURZ · FORTSETZEN | MASS	Die letzte aktuelle Portion nach Mass zur gemeinsamen Auszugscharge geben.	Bei abgebildete mehrköpfige stachelige Pflanze: DANACH · DIES | ZUDOSIEREN · KURZ · FORTSETZEN | MASS.	K	YES
C5	OPERATE_OR_APPLY	B5-S001	f83r	B5	linke Fransenstation im B5-Nachtrag	1	otchdy	DANACH · UMSETZEN; SCHLUSS	DANACH · UMSETZEN; SCHLUSS	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: führe zur nächsten Station.	Bei linke Fransenstation im B5-Nachtrag: DANACH · UMSETZEN; SCHLUSS.	NONE	NO
C5	OPERATE_OR_APPLY	B5-S002	f83r	B5	linke Fransenstation im B5-Nachtrag	1	qokchdy	ANSETZEN · UMSETZEN; SCHLUSS	ANSETZEN · UMSETZEN; SCHLUSS	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: einsetzen + überführen.	Bei linke Fransenstation im B5-Nachtrag: ANSETZEN · UMSETZEN; SCHLUSS.	NONE	NO
C5	OPERATE_OR_APPLY	B5-S003	f83r	B5	linke Fransenstation im B5-Nachtrag	9	shedal dal cheol lol chdal aiin sol daiiin chedy	ABSETZEN · ZIEL | ZIEL | FORTSETZEN | FUEHREN · FORTSETZEN | UMSETZEN · ZIEL | MASS | FORTSETZEN | ZWEIT · STUFE | UMSETZEN · DIES	ABSETZEN · ZIEL | ZIEL | FORTSETZEN | WEITERLEITEN · FORTSETZEN | UMSETZEN · ZIEL | MASS | FORTSETZEN | ZWEIT · STUFE | UMSETZEN · DIES	Führe mehrfach beschickter konzentrierter Pflanzenauszug an linke Fransenstation im B5-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: linke Fransenstation im B5-Nachtrag. Arbeitsfolge: ablagern → hinleiten → umfüllen → abmessen und umsetzen. Angaben: Ziel | fort | Maß | fort | zweite · Sollstufe.	Bei linke Fransenstation im B5-Nachtrag: ABSETZEN · ZIEL | ZIEL | FORTSETZEN | WEITERLEITEN · FORTSETZEN | UMSETZEN · ZIEL | MASS | FORTSETZEN | ZWEIT · STUFE | UMSETZEN · DIES.	L	YES
C6	OPERATE_OR_APPLY	B6-S001	f83r	B6	rechter S-Lauf im B6-Nachtrag	9	solkeey qekey raly ol daiin ol dain chey ldalor	AUFFANGEN · LANG · DIES | KURZ · ZUFUEHREN · KURZ · DIES | KUEHLEN · ZIEL · DIES | FORTSETZEN | MASS | FORTSETZEN | PORTION | DIES | FUEHREN · ZIEL · ANSATZ	AUFFANGEN · LANG · DIES | KURZ · ZUDOSIEREN · KURZ · DIES | KUEHLEN · ZIEL · DIES | FORTSETZEN | MASS | FORTSETZEN | PORTION | DIES | WEITERLEITEN · ZIEL · ANSATZ	Führe mehrfach beschickter konzentrierter Pflanzenauszug an rechter S-Lauf im B6-Nachtrag als Arbeitscharge. Betriebslesung: Bildort: rechter S-Lauf im B6-Nachtrag. Arbeitsfolge: auffangen → zugeben → abkühlen lassen → hinleiten. Angaben: fort | Maß | fort | Portion | dies.	Bei rechter S-Lauf im B6-Nachtrag: AUFFANGEN · LANG · DIES | KURZ · ZUDOSIEREN · KURZ · DIES | KUEHLEN · ZIEL · DIES | FORTSETZEN | MASS | FORTSETZEN | PORTION | DIES | WEITERLEITEN · ZIEL · ANSATZ.	K|L	YES
