target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	line_ol_multiplicity	previous_ol_distance	next_ol_distance	adjacent_ol_left	adjacent_ol_right	previous_surface	next_surface	direct_signature_channels	direct_signature_channel_count	eligible_direct_neighbor_channels	eligible_direct_neighbor_evidence_count	written_line_eva
G769-T0352	f79r	f79	f79r.37	B	B	2	3	8	MIDDLE	0.285714	0	0	0	0	2	1	NONE	1	0	ol	sheey	NONE	0	NONE	0	lcheol ol ol sheey olsheey sholkeey okchey dain
G769-T0353	f79r	f79	f79r.40	B	B	2	6	8	MIDDLE	0.714286	0	0	0	0	1	NONE	NONE	0	0	otchotar	okaiin	NONE	0	NONE	0	y shedy qokched oltchey otchotar ol okaiin chckhy
G769-T0354	f79r	f79	f79r.41	B	B	2	6	9	MIDDLE	0.625000	0	0	0	0	2	NONE	1	0	1	chkain	ol	NONE	0	NONE	0	qokain shedy qotain oteedy chkain ol ol chedy oly
G769-T0355	f79r	f79	f79r.41	B	B	2	7	9	MIDDLE	0.750000	0	0	0	0	2	1	NONE	1	0	ol	chedy	NONE	0	NONE	0	qokain shedy qotain oteedy chkain ol ol chedy oly
G769-T0356	f79v	f79	f79v.9	B	B	2	2	6	MIDDLE	0.200000	0	1	0	0	1	NONE	NONE	0	0	sar	sheey	NONE	0	NONE	0	sar ol sheey qokeedy qokechey qol
G769-T0358	f79v	f79	f79v.17	B	B	2	4	10	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	chol	dar	NONE	0	NONE	0	qol sheey chol ol dar qokaiin cheekey qoky otain oram
G769-T0359	f79v	f79	f79v.23	B	B	2	3	8	MIDDLE	0.285714	1	0	0	0	1	NONE	NONE	0	0	okar	okaiin	NONE	0	NONE	0	tolkey okar ol okaiin otylor qokol okeedy dalary
G769-T0360	f79v	f79	f79v.25	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	2	NONE	7	0	0	qokeey	olshdy	CLOSE	1	CLOSE	1	qokeey ol olshdy qotain oteedy olkain otshey sain ol
G769-T0361	f79v	f79	f79v.25	B	B	2	9	9	LAST	1.000000	0	0	0	0	2	7	NONE	0	0	sain	LINE_END	NONE	0	NONE	0	qokeey ol olshdy qotain oteedy olkain otshey sain ol
G769-T0362	f79v	f79	f79v.26	B	B	2	7	9	MIDDLE	0.750000	0	0	0	0	1	NONE	NONE	0	0	tar	otol	NONE	0	NONE	0	ykeedy okaiin dykaiin otedy dkeey tar ol otol oiiiny
G769-T0363	f79v	f79	f79v.32	B	B	2	2	10	MIDDLE	0.111111	0	1	0	0	3	NONE	3	0	0	olkeey	or	NONE	0	NONE	0	olkeey ol or ocheey ol ol o keeedy checkhy aror
G769-T0364	f79v	f79	f79v.32	B	B	2	5	10	MIDDLE	0.444444	0	1	0	0	3	3	1	0	1	ocheey	ol	NONE	0	NONE	0	olkeey ol or ocheey ol ol o keeedy checkhy aror
G769-T0365	f79v	f79	f79v.32	B	B	2	6	10	MIDDLE	0.555556	0	1	0	0	3	1	NONE	1	0	ol	o	NONE	0	NONE	0	olkeey ol or ocheey ol ol o keeedy checkhy aror
G769-T0366	f79v	f79	f79v.35	B	B	2	5	11	MIDDLE	0.400000	0	0	0	0	2	NONE	4	0	0	chl	otol	PROCESS	1	NONE	0	qor cheey kain chl ol otol dain otain ol oteedy qokan
G769-T0367	f79v	f79	f79v.35	B	B	2	9	11	MIDDLE	0.800000	0	0	0	0	2	4	NONE	0	0	otain	oteedy	NONE	0	NONE	0	qor cheey kain chl ol otol dain otain ol oteedy qokan
G769-T0368	f79v	f79	f79v.36	B	B	2	2	5	MIDDLE	0.250000	0	1	0	0	1	NONE	NONE	0	0	ysheey	shey	NONE	0	NONE	0	ysheey ol shey oltshsey sheepshey
G769-T0369	f79v	f79	f79v.37	B	B	2	2	9	MIDDLE	0.125000	1	0	0	0	1	NONE	NONE	0	0	pol	shal	NONE	0	NONE	0	pol ol shal kain okeey lkeey qokal otchsdy okeshdy
G769-T0370	f79v	f79	f79v.40	B	B	2	4	10	MIDDLE	0.333333	0	0	0	0	2	NONE	6	0	0	okain	oiin	NONE	0	NONE	0	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol
G769-T0371	f79v	f79	f79v.40	B	B	2	10	10	LAST	1.000000	0	0	0	0	2	6	NONE	0	0	qokar	LINE_END	NONE	0	NONE	0	qokees aiin okain ol oiin qokoin sheky qokeedy qokar ol
G769-T0373	f80r	f80	f80r.16	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	qokar	chedy	NONE	0	NONE	0	solchedy qokeedy qokar ol chedy qokain shecthy qokeedy saltar chkain oty
G769-T0374	f80r	f80	f80r.23	B	B	2	10	14	MIDDLE	0.692308	0	0	0	0	1	NONE	NONE	0	0	ty	keedy	NONE	0	NONE	0	yshey l shey kaiin lor aiiin shcthy pchey ty ol keedy tar oky lar
G769-T0375	f80r	f80	f80r.24	B	B	2	5	13	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	r	dain	NONE	0	NONE	0	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor
G769-T0376	f80r	f80	f80r.27	B	B	2	5	10	MIDDLE	0.444444	0	1	0	0	1	NONE	NONE	0	0	olkaiin	olkain	NONE	0	NONE	0	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor
G769-T0377	f80r	f80	f80r.32	B	B	2	8	8	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	okain	LINE_END	NONE	0	NONE	0	solchey qoky r cheykain sheckhy qokain okain ol
G769-T0378	f80r	f80	f80r.33	B	B	2	8	8	LAST	1.000000	0	1	0	1	1	NONE	NONE	0	0	shecthy	LINE_END	NONE	0	NONE	0	solchey qokeey lkar otal olkeey okain shecthy ol
G769-T0379	f80r	f80	f80r.34	B	B	2	5	10	MIDDLE	0.444444	1	0	0	0	1	NONE	NONE	0	0	qokar	qockhey	NONE	0	NONE	0	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y
G769-T0380	f80r	f80	f80r.36	B	B	2	10	11	MIDDLE	0.900000	0	0	0	0	1	NONE	NONE	0	0	qokain	lom	NONE	0	NONE	0	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom
G769-T0382	f80r	f80	f80r.37	B	B	2	9	12	MIDDLE	0.727273	0	0	0	0	1	NONE	NONE	0	0	qokaiin	shey	NONE	0	NONE	0	sol olkeeey otar orchey qokeey ltalor olor qokaiin ol shey qotor alom
G769-T0383	f80r	f80	f80r.38	B	B	2	13	13	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qokain	LINE_END	NONE	0	NONE	0	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol
G769-T0384	f80r	f80	f80r.41	B	B	2	5	9	MIDDLE	0.500000	0	0	0	0	1	NONE	NONE	0	0	qokar	shedy	NONE	0	NONE	0	tolkain otal chedy qokar ol shedy checkhy or oly
G769-T0385	f80r	f80	f80r.42	B	B	2	8	8	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qokain	LINE_END	NONE	0	NONE	0	y cheeytal checthy qokain qokain checthy qokain ol
G769-T0386	f80r	f80	f80r.49	B	B	2	7	11	MIDDLE	0.600000	0	0	0	0	1	NONE	NONE	0	0	lkl	shees	NONE	0	NONE	0	tiiin chey ral kar chey lkl ol shees okaiin olky oklor
G769-T0387	f80r	f80	f80r.51	B	B	2	2	11	MIDDLE	0.100000	0	0	0	0	1	NONE	NONE	0	0	talkl	s	NONE	0	NONE	0	talkl ol s al cheoly daiin otaly otain chey lkain olom
G769-T0388	f80r	f80	f80r.52	B	B	2	6	12	MIDDLE	0.454545	0	0	0	0	1	NONE	NONE	0	0	lkaiin	olor	NONE	0	NONE	0	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain
G769-T0389	f80v	f80	f80v.5	B	B	2	8	8	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qotain	LINE_END	NONE	0	NONE	0	okeedy chedy olkeedy oy qokaiin shckhy qotain ol
G769-T0390	f80v	f80	f80v.13	B	B	2	3	6	MIDDLE	0.400000	0	1	0	0	1	NONE	NONE	0	0	ar	olor	NONE	0	NONE	0	lor ar ol olor chey koldy
G769-T0391	f80v	f80	f80v.15	B	B	2	11	12	MIDDLE	0.909091	0	0	0	0	1	NONE	NONE	0	0	dain	dal	NONE	0	NONE	0	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
G769-T0392	f80v	f80	f80v.20	B	B	2	2	8	MIDDLE	0.142857	0	0	0	0	2	NONE	5	0	0	ysheeyqorar	cheey	NONE	0	NONE	0	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
G769-T0393	f80v	f80	f80v.20	B	B	2	7	8	MIDDLE	0.857143	0	0	0	0	2	5	NONE	0	0	qokaiin	okaiin	NONE	0	NONE	0	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
G769-T0394	f80v	f80	f80v.22	B	B	2	3	8	MIDDLE	0.285714	0	1	0	0	1	NONE	NONE	0	0	qokal	chey	NONE	0	NONE	0	dchedy qokal ol chey dal or shedy lshedy
G769-T0395	f80v	f80	f80v.24	B	B	2	7	10	MIDDLE	0.666667	0	0	0	0	1	NONE	NONE	0	0	otaiin	chedy	NONE	0	NONE	0	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin
G769-T0396	f80v	f80	f80v.28	B	B	2	7	11	MIDDLE	0.600000	0	0	0	0	1	NONE	NONE	0	0	qokain	kaiin	NONE	0	NONE	0	olcheol qokain or al chain qokain ol kaiin okeedy qokey ly
G769-T0397	f80v	f80	f80v.29	B	B	2	4	5	MIDDLE	0.750000	0	1	0	0	1	NONE	NONE	0	0	olkain	keeol	NONE	0	NONE	0	qokain olkain olkain ol keeol
G769-T0398	f80v	f80	f80v.31	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	qol	oiin	NONE	0	NONE	0	qol ol oiin olkain ol chedy qokain olshey qokain
G769-T0399	f80v	f80	f80v.35	B	B	2	9	12	MIDDLE	0.727273	0	0	0	0	1	NONE	NONE	0	0	okiin	kain	NONE	0	NONE	0	tol oltain olkar y qol qol kain okiin ol kain shey ldy
G769-T0400	f80v	f80	f80v.39	B	B	2	6	10	MIDDLE	0.555556	0	0	0	0	1	NONE	NONE	0	0	ches	chckhy	NONE	0	NONE	0	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral
G769-T0401	f80v	f80	f80v.40	B	B	2	2	10	MIDDLE	0.111111	0	0	0	0	1	NONE	NONE	0	0	qokain	cheeor	NONE	0	NONE	0	qokain ol cheeor olar chey tchar ol chedy qotal olchedy
G769-T0403	f81r	f81	f81r.3	B	B	2	5	8	MIDDLE	0.571429	0	0	0	0	1	NONE	NONE	0	0	olkal	chedy	NONE	0	NONE	0	qotey l chees olkal ol chedy okar shedy
G769-T0404	f81r	f81	f81r.4	B	B	2	3	7	MIDDLE	0.333333	0	0	0	0	2	NONE	1	0	1	qokain	ol	NONE	0	NONE	0	dchedy qokain ol ol chcthy ykeedy al
G769-T0405	f81r	f81	f81r.4	B	B	2	4	7	MIDDLE	0.500000	0	0	0	0	2	1	NONE	1	0	ol	chcthy	NONE	0	NONE	0	dchedy qokain ol ol chcthy ykeedy al
G769-T0406	f81r	f81	f81r.5	B	B	2	4	9	MIDDLE	0.375000	0	0	0	0	3	NONE	1	0	1	okeey	ol	NONE	0	NONE	0	qol cheol okeey ol ol olaiin ol or ain
G769-T0407	f81r	f81	f81r.5	B	B	2	5	9	MIDDLE	0.500000	0	0	0	0	3	1	2	1	0	ol	olaiin	NONE	0	NONE	0	qol cheol okeey ol ol olaiin ol or ain
G769-T0408	f81r	f81	f81r.5	B	B	2	7	9	MIDDLE	0.750000	0	0	0	0	3	2	NONE	0	0	olaiin	or	NONE	0	NONE	0	qol cheol okeey ol ol olaiin ol or ain
G769-T0409	f81r	f81	f81r.6	B	B	2	2	7	MIDDLE	0.166667	0	0	0	0	2	NONE	5	0	0	sar	eses	NONE	0	NONE	0	sar ol eses oteey shor qokeey ol
G769-T0410	f81r	f81	f81r.6	B	B	2	7	7	LAST	1.000000	0	0	0	0	2	5	NONE	0	0	qokeey	LINE_END	NONE	0	NONE	0	sar ol eses oteey shor qokeey ol
G769-T0411	f81r	f81	f81r.12	B	B	2	3	6	MIDDLE	0.400000	0	0	0	0	1	NONE	NONE	0	0	tedy	sheedy	CLOSE	1	CLOSE	1	ychedy tedy ol sheedy qokeey loly
G769-T0412	f81r	f81	f81r.15	B	B	2	2	5	MIDDLE	0.250000	0	1	0	0	1	NONE	NONE	0	0	sain	cheedy	CLOSE	1	NONE	0	sain ol cheedy qokeedy otedy
G769-T0413	f81r	f81	f81r.17	B	B	2	6	7	MIDDLE	0.833333	0	0	0	0	1	NONE	NONE	0	0	qokedy	ochedar	NONE	0	NONE	0	y checthy okeedy shey qokedy ol ochedar
G769-T0414	f81r	f81	f81r.18	B	B	2	3	6	MIDDLE	0.400000	0	0	0	0	1	NONE	NONE	0	0	shedy	shedy	NONE	0	NONE	0	osheedy shedy ol shedy okeedy oror
G769-T0415	f81r	f81	f81r.22	B	B	2	4	9	MIDDLE	0.375000	0	0	0	0	3	NONE	2	0	0	qol	daiin	NONE	0	NONE	0	qotal chedy qol ol daiin ol chedar ol oly
G769-T0416	f81r	f81	f81r.22	B	B	2	6	9	MIDDLE	0.625000	0	0	0	0	3	2	2	0	0	daiin	chedar	NONE	0	NONE	0	qotal chedy qol ol daiin ol chedar ol oly
G769-T0417	f81r	f81	f81r.22	B	B	2	8	9	MIDDLE	0.875000	0	0	0	0	3	2	NONE	0	0	chedar	oly	PROCESS|OLY	2	NONE	0	qotal chedy qol ol daiin ol chedar ol oly
G769-T0418	f81r	f81	f81r.29	B	B	2	9	9	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	olkaiin	LINE_END	NONE	0	NONE	0	y sheedy shy chey l chcthy ytar olkaiin ol
G769-T0419	f81r	f81	f81r.31	B	B	2	3	11	MIDDLE	0.200000	0	1	0	0	1	NONE	NONE	0	0	shedy	lchedy	NONE	0	NONE	0	sol shedy ol lchedy shedy shy olkedy ches ar or oraiiin
G769-T0420	f81v	f81	f81v.1	B	B	2	7	11	MIDDLE	0.600000	1	0	0	0	1	NONE	NONE	0	0	dar	pchedy	NONE	0	NONE	0	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
G769-T0421	f81v	f81	f81v.2	B	B	2	6	12	MIDDLE	0.454545	0	0	0	0	2	NONE	4	0	0	sar	kain	NONE	0	NONE	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl
G769-T0422	f81v	f81	f81v.2	B	B	2	10	12	MIDDLE	0.818182	0	0	0	0	2	4	NONE	0	0	al	rol	NONE	0	NONE	0	qokedy okaiin kair okal sar ol kain olkain al ol rol dl
G769-T0423	f81v	f81	f81v.4	B	B	2	5	10	MIDDLE	0.444444	0	0	0	0	1	NONE	NONE	0	0	dy	kaiin	NONE	0	NONE	0	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
G769-T0424	f81v	f81	f81v.6	B	B	2	3	11	MIDDLE	0.200000	0	0	0	0	1	NONE	NONE	0	0	okaiin	chedy	NONE	0	NONE	0	qokain okaiin ol chedy cheol lky l s aiin okain daldy
G769-T0425	f81v	f81	f81v.7	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	olor	sheckhal	NONE	0	NONE	0	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
G769-T0426	f81v	f81	f81v.12	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	qol	chdy	NONE	0	NONE	0	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy
G769-T0427	f81v	f81	f81v.15	B	B	2	3	9	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	chedy	sheey	NONE	0	NONE	0	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary
G769-T0428	f81v	f81	f81v.16	B	B	2	4	10	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	qoeedy	chy	NONE	0	NONE	0	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy
G769-T0429	f81v	f81	f81v.17	B	B	2	3	9	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	chedy	shedy	NONE	0	NONE	0	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral
G769-T0430	f81v	f81	f81v.18	B	B	2	3	10	MIDDLE	0.222222	0	0	0	0	2	NONE	2	0	0	chey	cheky	NONE	0	NONE	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
G769-T0431	f81v	f81	f81v.18	B	B	2	5	10	MIDDLE	0.444444	0	0	0	0	2	2	NONE	0	0	cheky	shedy	NONE	0	NONE	0	qokchdy chey ol cheky ol shedy qokedy qokedy chckhy qoky
G769-T0432	f81v	f81	f81v.19	B	B	2	2	10	MIDDLE	0.111111	0	0	0	0	1	NONE	NONE	0	0	solkeey	shedy	NONE	0	NONE	0	solkeey ol shedy qokar shckhy dedy qokar qokal dol chy
G769-T0434	f81v	f81	f81v.25	B	B	2	7	12	MIDDLE	0.545455	0	0	0	0	1	NONE	NONE	0	0	shchey	chey	NONE	0	NONE	0	oshedy qotedy shol chedy y shchey ol chey qol chedy tchd oky
G769-T0435	f82r	f82	f82r.16	B	B	2	7	12	MIDDLE	0.545455	0	0	0	0	1	NONE	NONE	0	0	or	s	NONE	0	NONE	0	qokeedy lchedy qokeedy cheey r or ol s aiin chey ra dam
G769-T0436	f82r	f82	f82r.31	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	cheol	rsheedy	NONE	0	NONE	0	cheol ol rsheedy lchedy qoty lcheeor qokain cheedy lched
G769-T0437	f82r	f82	f82r.33	B	B	2	2	6	MIDDLE	0.200000	0	1	0	0	1	NONE	NONE	0	0	sain	cheol	NONE	0	NONE	0	sain ol cheol ey cheor chey
G769-T0438	f82v	f82	f82v.12	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	dar	qoky	NONE	0	NONE	0	dal shol dar ol qoky qol chedy qokar qoteytyqoky chcthy qoky
G769-T0439	f82v	f82	f82v.30	B	B	2	8	10	MIDDLE	0.777778	0	0	0	0	1	NONE	NONE	0	0	olchesy	r	NONE	0	NONE	0	pol olor chey qokain shedy qokaiin olchesy ol r aindar
G769-T0441	f83r	f83	f83r.42	B	B	2	2	6	MIDDLE	0.200000	0	0	0	0	1	NONE	NONE	0	0	sol	chcthdy	NONE	0	NONE	0	sol ol chcthdy l chedy lchdy
G769-T0442	f83r	f83	f83r.52	B	B	2	4	4	LAST	1.000000	1	0	0	0	1	NONE	NONE	0	0	raly	LINE_END	NONE	0	NONE	0	solkeey qekey raly ol
G769-T0443	f83r	f83	f83r.53	B	B	2	4	4	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qotar	LINE_END	NONE	0	NONE	0	solchkal cheol qotar ol
G769-T0444	f83r	f83	f83r.54	B	B	2	2	5	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	daiin	dain	NONE	0	NONE	0	daiin ol dain chey ldalor
G769-T0446	f83v	f83	f83v.29	B	B	2	1	7	FIRST	0.000000	0	0	0	0	1	NONE	NONE	0	0	LINE_START	cheal	NONE	0	NONE	0	ol cheal shedy chey tal shedal dalshdy
G769-T0449	f85r1	f85	f85r1.6	T	B	2	6	7	MIDDLE	0.833333	0	1	0	0	1	NONE	NONE	0	0	chor	shedy	NONE	0	NONE	0	roraiin shey pchey qokeey chor ol shedy
G769-T0450	f85r1	f85	f85r1.11	T	B	2	2	12	MIDDLE	0.090909	1	0	0	0	1	NONE	NONE	0	0	pdar	shdair	NONE	0	NONE	0	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam
G769-T0451	f85r1	f85	f85r1.13	T	B	2	7	12	MIDDLE	0.545455	0	0	0	0	2	NONE	3	0	0	qotal	s	AMOUNT	1	NONE	0	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody
G769-T0452	f85r1	f85	f85r1.13	T	B	2	10	12	MIDDLE	0.818182	0	0	0	0	2	3	NONE	0	0	aiin	daldy	AMOUNT	1	NONE	0	rsheodar qocthy kar okaiin ykeeeody qotal ol s aiin ol daldy shody
G769-T0453	f85r1	f85	f85r1.21	T	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	oraiin	okaiin	NONE	0	NONE	0	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy
G769-T0454	f85r1	f85	f85r1.27	T	B	2	7	9	MIDDLE	0.750000	0	1	0	0	1	NONE	NONE	0	0	saiin	karar	NONE	0	NONE	0	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg
G769-T0459	f85r2	f85	f85r2.1	C	B	2	27	35	MIDDLE	0.764706	0	0	0	0	1	NONE	NONE	0	0	daiin	lkechch	NONE	0	NONE	0	odeedy otedy opaees ar chcthy otchdy otody otar chepaiin otodar otodaiin opaiin otaiin qopchas otchedy olkaiin odar aloees otchedy qotedaiin odar octhody shedaiin olaiin olfor daiin ol lkechch os aiin oteedy dar otees opaiin chcphdar
G769-T0460	f85r2	f85	f85r2.8	C	B	2	5	6	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	oteey	oloqorain	NONE	0	NONE	0	otchedy chotey qocthey oteey ol oloqorain
G769-T0461	f85r2	f85	f85r2.23	C	B	2	1	5	FIRST	0.000000	0	1	0	0	2	NONE	3	0	0	LINE_START	lcheol	NONE	0	NONE	0	ol lcheol chol ol sheoly
G769-T0462	f85r2	f85	f85r2.23	C	B	2	4	5	MIDDLE	0.750000	0	1	0	0	2	3	NONE	0	0	chol	sheoly	NONE	0	NONE	0	ol lcheol chol ol sheoly
G769-T0463	f86v5	f86	f86v5.2	T	B	2	9	12	MIDDLE	0.727273	0	0	0	0	1	NONE	NONE	0	0	tal	ytol	NONE	0	NONE	0	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam
G769-T0466	f86v5	f86	f86v5.15	T	B	2	11	12	MIDDLE	0.909091	0	0	0	0	1	NONE	NONE	0	0	ar	chsky	NONE	0	NONE	0	ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky
G769-T0468	f86v5	f86	f86v5.32	T	B	2	10	12	MIDDLE	0.818182	0	0	0	0	1	NONE	NONE	0	0	chey	teody	NONE	0	NONE	0	dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin
G769-T0469	f86v5	f86	f86v5.33	T	B	2	2	10	MIDDLE	0.111111	0	0	0	0	1	NONE	NONE	0	0	qokeey	kaiin	NONE	0	NONE	0	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam
G769-T0470	f86v5	f86	f86v5.34	T	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	oteey	tey	NONE	0	NONE	0	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin
G769-T0471	f86v5	f86	f86v5.37	T	B	2	5	8	MIDDLE	0.571429	0	0	0	0	1	NONE	NONE	0	0	otaiin	cheody	NONE	0	NONE	0	dchol chedy qotain otaiin ol cheody olkeeody oreeeg
G769-T0472	f86v6	f86	f86v6.4	T	B	2	4	13	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	shor	aiin	NONE	0	NONE	0	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam
G769-T0473	f86v6	f86	f86v6.7	T	B	2	6	15	MIDDLE	0.357143	0	0	0	0	1	NONE	NONE	0	0	aiin	or	AMOUNT	1	NONE	0	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy
G769-T0476	f86v6	f86	f86v6.14	T	B	2	11	12	MIDDLE	0.909091	0	0	0	0	1	NONE	NONE	0	0	dar	ain	NONE	0	NONE	0	ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol ain
G769-T0477	f86v6	f86	f86v6.23	T	B	2	12	13	MIDDLE	0.916667	0	0	0	0	1	NONE	NONE	0	0	ain	keodar	NONE	0	NONE	0	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar
G769-T0479	f86v6	f86	f86v6.34	T	B	2	11	12	MIDDLE	0.909091	0	0	0	0	1	NONE	NONE	0	0	oro	kaiiin	NONE	0	NONE	0	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
G769-T0481	f86v6	f86	f86v6.35	T	B	2	7	11	MIDDLE	0.600000	0	0	0	0	2	NONE	4	0	0	qokaiin	tey	NONE	0	NONE	0	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G769-T0482	f86v6	f86	f86v6.35	T	B	2	11	11	LAST	1.000000	0	0	0	0	2	4	NONE	0	0	okar	LINE_END	NONE	0	NONE	0	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G769-T0483	f86v6	f86	f86v6.37	T	B	2	8	11	MIDDLE	0.700000	0	0	0	0	1	NONE	NONE	0	0	qokal	kaiin	NONE	0	NONE	0	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo
G769-T0486	f87v	f87	f87v.11	H	A	1	2	7	MIDDLE	0.166667	0	0	0	0	1	NONE	NONE	0	0	kchor	cheeol	NONE	0	NONE	0	kchor ol cheeol qok odal lseeey keodam
G769-T0487	f88r	f88	f88r.21	P	A	1	6	8	MIDDLE	0.714286	0	0	0	0	1	NONE	NONE	0	0	shoy	sheeol	NONE	0	NONE	0	teol chor olsheody qokeol shoy ol sheeol sheoldg
G769-T0488	f88r	f88	f88r.22	P	A	1	5	6	MIDDLE	0.800000	0	1	0	0	1	NONE	NONE	0	0	cheor	chorcholsal	STATE_DRY	1	STATE_DRY	1	ychey okaiin chol cheor ol chorcholsal
G769-T0489	f88v	f88	f88v.19	P	A	1	3	9	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	sheo	qokeey	STATE_MOIST	1	STATE_MOIST	1	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy
G769-T0490	f89r1	f89	f89r1.21	P	A	1	8	10	MIDDLE	0.777778	0	0	0	0	1	NONE	NONE	0	0	otcham	sshr	NONE	0	NONE	0	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin
G769-T0492	f89v1	f89	f89v1.9	P	A	1	7	10	MIDDLE	0.666667	0	0	0	0	1	NONE	NONE	0	0	aiin	cheokchey	NONE	0	NONE	0	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du
G769-T0493	f89v1	f89	f89v1.11	P	A	1	4	10	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	ain	shodain	NONE	0	NONE	0	osheokaiin s ain ol shodain qokar ain chekal daiin dar
G769-T0497	f90r1	f90	f90r1.5	H	A	1	5	11	MIDDLE	0.400000	0	0	0	0	1	NONE	NONE	0	0	sho	okachey	NONE	0	NONE	0	ytor ckhy lpychol sho ol okachey r sheom kchol dchy dasady
G769-T0498	f93r	f93	f93r.3	H	A	1	8	10	MIDDLE	0.777778	0	0	0	0	1	NONE	NONE	0	0	dal	schodchy	NONE	0	NONE	0	dsho dal dalody ytchchy dam chody dal ol schodchy qotchd
G769-T0499	f93r	f93	f93r.5	H	A	1	1	7	FIRST	0.000000	0	0	0	0	1	NONE	NONE	0	0	LINE_START	chody	NONE	0	NONE	0	ol chody cfhol dol qokol otodar chodain
