target_occurrence_id	page	physical_folio	locus	ordinal	evidence_mask	gdt762_amount_position	gdt771_strict_left	gdt769_r01_positive_occurrence	gdt769_r05_conjunction_occurrence	gdt773_calibration_case	any_direct_signature	structural_disposition	gdt683_working_translation_de	gdt683_evidence_type	gdt683_semantic_decision	translation_credit	component_export_credit
G769-T0382	f80r	f80	f80r.37	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0383	f80r	f80	f80r.38	13	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0384	f80r	f80	f80r.41	5	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0385	f80r	f80	f80r.42	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0386	f80r	f80	f80r.49	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0387	f80r	f80	f80r.51	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0388	f80r	f80	f80r.52	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0389	f80v	f80	f80v.5	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0390	f80v	f80	f80v.13	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0391	f80v	f80	f80v.15	11	S	0	1	0	0	0	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0392	f80v	f80	f80v.20	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0393	f80v	f80	f80v.20	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0394	f80v	f80	f80v.22	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0395	f80v	f80	f80v.24	7	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0396	f80v	f80	f80v.28	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0397	f80v	f80	f80v.29	4	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0398	f80v	f80	f80v.31	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0399	f80v	f80	f80v.35	9	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0400	f80v	f80	f80v.39	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0401	f80v	f80	f80v.40	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0403	f81r	f81	f81r.3	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0404	f81r	f81	f81r.4	3	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0405	f81r	f81	f81r.4	4	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0406	f81r	f81	f81r.5	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0407	f81r	f81	f81r.5	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0408	f81r	f81	f81r.5	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0409	f81r	f81	f81r.6	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0410	f81r	f81	f81r.6	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0411	f81r	f81	f81r.12	3	L	0	0	0	1	0	1	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0412	f81r	f81	f81r.15	2	AS	1	1	0	0	1	1	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0413	f81r	f81	f81r.17	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0414	f81r	f81	f81r.18	3	NL	0	0	1	1	0	0	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0415	f81r	f81	f81r.22	4	NONE	0	0	0	0	1	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0416	f81r	f81	f81r.22	6	S	0	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0417	f81r	f81	f81r.22	8	SN	0	1	1	0	1	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0418	f81r	f81	f81r.29	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0419	f81r	f81	f81r.31	3	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0420	f81v	f81	f81v.1	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0421	f81v	f81	f81v.2	6	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0422	f81v	f81	f81v.2	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0423	f81v	f81	f81v.4	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0424	f81v	f81	f81v.6	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0425	f81v	f81	f81v.7	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0426	f81v	f81	f81v.12	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0427	f81v	f81	f81v.15	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0428	f81v	f81	f81v.16	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0429	f81v	f81	f81v.17	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0430	f81v	f81	f81v.18	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0431	f81v	f81	f81v.18	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0432	f81v	f81	f81v.19	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0434	f81v	f81	f81v.25	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0435	f82r	f82	f82r.16	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0436	f82r	f82	f82r.31	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0437	f82r	f82	f82r.33	2	AS	1	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0438	f82v	f82	f82v.12	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0439	f82v	f82	f82v.30	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0441	f83r	f83	f83r.42	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0442	f83r	f83	f83r.52	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0443	f83r	f83	f83r.53	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0444	f83r	f83	f83r.54	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0446	f83v	f83	f83v.29	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0449	f85r1	f85	f85r1.6	6	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0450	f85r1	f85	f85r1.11	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0451	f85r1	f85	f85r1.13	7	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0452	f85r1	f85	f85r1.13	10	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0453	f85r1	f85	f85r1.21	4	AS	1	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0454	f85r1	f85	f85r1.27	7	A	1	0	0	0	0	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0459	f85r2	f85	f85r2.1	27	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0460	f85r2	f85	f85r2.8	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0461	f85r2	f85	f85r2.23	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0462	f85r2	f85	f85r2.23	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0463	f86v5	f86	f86v5.2	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0466	f86v5	f86	f86v5.15	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0468	f86v5	f86	f86v5.32	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0469	f86v5	f86	f86v5.33	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0470	f86v5	f86	f86v5.34	2	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0471	f86v5	f86	f86v5.37	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0472	f86v6	f86	f86v6.4	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0473	f86v6	f86	f86v6.7	6	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0476	f86v6	f86	f86v6.14	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0477	f86v6	f86	f86v6.23	12	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0479	f86v6	f86	f86v6.34	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0481	f86v6	f86	f86v6.35	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0482	f86v6	f86	f86v6.35	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0483	f86v6	f86	f86v6.37	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0486	f87v	f87	f87v.11	2	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0487	f88r	f88	f88r.21	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0488	f88r	f88	f88r.22	5	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0489	f88v	f88	f88v.19	3	L	0	0	0	1	0	1	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0490	f89r1	f89	f89r1.21	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0492	f89v1	f89	f89v1.9	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0493	f89v1	f89	f89v1.11	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0497	f90r1	f90	f90r1.5	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0498	f93r	f93	f93r.3	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0499	f93r	f93	f93r.5	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0500	f93r	f93	f93r.31	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0503	f94v	f94	f94v.2	1	N	0	0	1	0	0	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0505	f94v	f94	f94v.4	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0506	f94v	f94	f94v.9	8	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0507	f94v	f94	f94v.10	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0508	f95r1	f95	f95r1.1	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0509	f95r1	f95	f95r1.2	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0510	f95r1	f95	f95r1.11	5	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0511	f95r2	f95	f95r2.3	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0512	f95r2	f95	f95r2.6	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0515	f95v1	f95	f95v1.6	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0517	f95v1	f95	f95v1.9	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0518	f96r	f96	f96r.12	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0522	f99v	f99	f99v.34	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0523	f99v	f99	f99v.34	3	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0524	f99v	f99	f99v.35	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
