gdt513_recipe_id	component_recipe	event_count	surface_count	surfaces	physical_page_count	physical_pages	registers	record_roles	component_trace_de	best_support_tier	running_recipe_event_count	running_recipe_surface_count	page_private_event_count	meaning_complete_for_every_event	guard
G513-R138	OK+E+AR	2	2	chokear|okear	2	f68r1|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · AUSGANG	B_RUNNING_RECIPE_NEW_SURFACE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R139	OK+E+DY	1	1	okedy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	67	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R140	OK+E+O	1	1	okeo	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	8	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R141	OK+E+O+AL	2	1	okeodal	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT	B_RUNNING_RECIPE_NEW_SURFACE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R142	OK+E+O+D_ADDR	4	1	okeod	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	4	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R143	OK+E+O+D_ADDR+Y	1	1	okeody	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	12	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R144	OK+E+OL+OL	1	1	okeolol	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · FORTSETZEN · FORTSETZEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R145	OK+E+OL+Y	1	1	okeoly	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · FORTSETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R146	OK+E+Y	3	1	okey	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	27	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R147	OK+EE+AR	1	1	okeear	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R148	OK+EE+DY	1	1	okeedy	1	f75r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	79	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R149	OK+EE+O	1	1	okeeo	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	2	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R150	OK+EE+O+DA+L	1	1	okeeodal	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R151	OK+EE+O+D_ADDR+Y	1	1	okeeody	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	3	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R152	OK+EE+O+S	1	1	okeeos	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R153	OK+EE+OL	2	2	okeeol|qokeeol	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	5	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R154	OK+EE+OR	1	1	iokeeor	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · EINHEIT	B_RUNNING_RECIPE_NEW_SURFACE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R155	OK+EE+S_LABEL	1	1	okees	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · [S_LABEL:LOKALSTRUKTUR=HIER]	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R156	OK+EE+Y	3	1	okeey	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	67	4	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R157	OK+O+AL+Y	1	1	okoaly	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R158	OK+O+DA+L+Y	1	1	okodaly	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R159	OK+O+DA+R	2	1	okodar	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R160	OK+O+D_ADDR+CH+Y	1	1	okodchy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R161	OK+O+LOCAL_CHAR_I+R+SH	1	1	okoirsh	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_I:LOKALSTRUKTUR=VARIANTE] · MARKIEREN · HALTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R162	OK+O+Y	3	1	okody	2	f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN	B_RUNNING_RECIPE_NEW_SURFACE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R163	OK+OK+SH+E+O	1	1	okoksheo	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · SETZEN · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R164	OK+OL	1	1	okol	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	SETZEN · FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	27	6	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R165	OK+OL+AR	1	1	okolar	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · FORTSETZEN · AUSGANG	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R166	OK+OL+DY	1	1	okoldy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · FORTSETZEN · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	2	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R167	OK+OL+SH+Y	1	1	okolshy	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · FORTSETZEN · HALTEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R168	OK+OL+Y	1	1	okoly	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · FORTSETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R169	OK+OR	1	1	okor	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	SETZEN · EINHEIT	A_EXACT_RUNNING_SURFACE_RECIPE	9	5	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R170	OK+SH+OR	1	1	okshor	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · HALTEN · EINHEIT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R171	OK+Y	4	3	choky|okchy|oky	4	f67r2|f68r1|f69v|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	59	8	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R172	OK+Y+DY	1	1	okydy	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · POSTEN · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R173	OL	5	2	chol|ol	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	FORTSETZEN	A_EXACT_RUNNING_SURFACE_RECIPE	175	5	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R174	OL+AIIN	3	2	cholaiin|olaiin	2	f70v|f82r	BIOLOGICAL|CELESTIAL	ITINERARY_OR_ADDRESS_CARD	FORTSETZEN · WERT	A_EXACT_RUNNING_SURFACE_RECIPE	13	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R175	OL+AR	1	1	olar	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	FORTSETZEN · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R176	OL+DA+R	1	1	oldar	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	FORTSETZEN · [DA:STEUERUNG=ZWEITE STUFE] · MARKIEREN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R177	OL+K+AL	2	2	cholkal|olkal	2	f70v|f81v	BIOLOGICAL|CELESTIAL	ORDERED_INSTRUCTION_CARD	FORTSETZEN · GEBEN · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R178	OL+K+OK+Y	1	1	olkoky	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	FORTSETZEN · GEBEN · SETZEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R179	OL+OR	1	1	olor	1	f68r1	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	FORTSETZEN · EINHEIT	A_EXACT_RUNNING_SURFACE_RECIPE	6	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R180	OL+S	2	2	ols|sols	2	f67r2|f75r	BIOLOGICAL|CELESTIAL	ORDERED_INSTRUCTION_CARD	FORTSETZEN · WÄHLEN	A_EXACT_RUNNING_SURFACE_RECIPE	2	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R181	OL+S+AIIN	1	1	olsaiin	1	f83r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	FORTSETZEN · WÄHLEN · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R182	OL+Y	2	2	choly|oly	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	FORTSETZEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	31	7	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R183	OR+AL+D_ADDR	1	1	orald	1	f88r	PHARMA	COORDINATE_OR_CATALOGUE_CARD	EINHEIT · ZIELORT · [D_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R184	OR+AN	1	1	oran	1	f67r2	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	EINHEIT · [AN:LOKALSTRUKTUR=KLASSE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R185	OR+A_ADDR+AM_ADDR	1	1	oram	1	f88r	PHARMA	COORDINATE_OR_CATALOGUE_CARD	EINHEIT · [A_ADDR:LOKALSTRUKTUR=HIER] · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R186	OR+OL+D_ADDR+AIR	1	1	oroldair	1	f82r	BIOLOGICAL	ITINERARY_OR_ADDRESS_CARD	EINHEIT · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R187	OT	1	1	ot	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH	A_EXACT_RUNNING_SURFACE_RECIPE	2	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R188	OT+AIIN	3	1	otaiin	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · WERT	A_EXACT_RUNNING_SURFACE_RECIPE	20	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R189	OT+AIN	1	1	otain	1	f81v	BIOLOGICAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ANTEIL	A_EXACT_RUNNING_SURFACE_RECIPE	17	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R190	OT+AIR	2	2	otair|qotair	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · BAHN	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R191	OT+AL	4	1	otal	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	16	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R192	OT+AL+AIIN	1	1	otalaiin	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · WERT	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R193	OT+AL+AL	2	2	otalal|otaldal	2	f69v|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · ZIELORT	E_LOCAL_RECIPE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R194	OT+AL+AL+G_LABEL	1	1	otalalg	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · ZIELORT · [G_LABEL:LOKALSTRUKTUR=VARIANTE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R195	OT+AL+AM_ADDR	1	1	otalam	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · [AM_ADDR:LOKALSTRUKTUR=HIER]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R196	OT+AL+AR	1	1	otalar	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R197	OT+AL+DY	2	1	otaldy	2	f70v|f88r	CELESTIAL|PHARMA	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R198	OT+AL+D_ADDR+AR	1	1	otaldar	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG	B_RUNNING_RECIPE_NEW_SURFACE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R199	OT+AL+D_LABEL	1	1	otald	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · [D_LABEL:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R200	OT+AL+Y	4	2	otalchy|otaly	2	f70v|f88r	CELESTIAL|PHARMA	ITINERARY_OR_ADDRESS_CARD	DANACH · ZIELORT · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	3	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R201	OT+AR	5	1	otar	2	f67r2|f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	22	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R202	OT+A_ADDR+K+AIN+Z_ADDR+AN	1	1	otakaizan	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · [A_ADDR:LOKALSTRUKTUR=HIER] · GEBEN · ANTEIL · [Z_ADDR:LOKALSTRUKTUR=HIER] · [AN:LOKALSTRUKTUR=KLASSE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R203	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	1	1	otaza	1	f69v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [A_ADDR:LOKALSTRUKTUR=HIER] · [LOCAL_CHAR_Z:LOKALSTRUKTUR=VARIANTE] · [A_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R204	OT+CH+O+AL+S_ADDR	1	1	otchodals	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · ZIELORT · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R205	OT+CH+Y	1	1	otchy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · NEHMEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	4	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R206	OT+CHD+DY	1	1	otchdy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	DANACH · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	5	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R207	OT+CHEO+D_ADDR+Y	1	1	otcheody	1	f68r1	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R208	OT+E+AR	1	1	otear	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R209	OT+E+CHEO	1	1	otecheo	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R210	OT+E+O	2	1	oteo	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	DANACH · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	4	2	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
