world	topology_gain_over_shape
2895	-52.079618310
2896	-62.273184921
2897	-77.476272343
2898	-64.837736011
2899	-64.997828391
2900	-63.238281221
2901	-38.747731210
2902	-48.077777049
2903	-70.571168632
2904	-40.285349924
2905	-59.588418920
2906	-41.493059723
2907	-81.816043188
2908	-61.435490078
2909	-73.247911949
2910	-59.446302446
2911	-55.268705745
2912	-57.357456141
2913	-67.191671693
2914	-59.275504348
2915	-71.372320325
2916	-86.238952753
2917	-60.765531056
2918	-67.953128778
2919	-61.240541637
2920	-64.032267412
2921	-61.285162777
2922	-58.084189376
2923	-60.038663672
2924	-80.151798337
2925	-57.741233111
2926	-59.834327549
2927	-45.609220719
2928	-63.354592631
2929	-77.938186776
2930	-72.365446847
2931	-72.778013002
2932	-67.298219379
2933	-67.111036766
2934	-73.159446209
2935	-44.824204229
2936	-57.178090281
2937	-61.829551341
2938	-39.700463824
2939	-61.508140629
2940	-67.794599671
2941	-53.587802172
2942	-51.322161249
2943	-68.808624937
2944	-58.733035838
2945	-45.875885223
2946	-60.244701937
2947	-47.617065663
2948	-64.368204761
2949	-63.895728515
2950	-49.529504922
2951	-69.799475780
2952	-67.686107532
2953	-50.445716266
2954	-74.581425770
2955	-51.190235011
2956	-63.406278820
2957	-54.935996690
2958	-67.507040619
2959	-79.842770926
2960	-74.649970253
2961	-51.632588921
2962	-61.033859627
2963	-52.165153081
2964	-60.468978843
2965	-52.135262401
2966	-46.569853197
2967	-63.035636677
2968	-44.639302805
2969	-71.002175044
2970	-51.314551438
2971	-56.583976401
2972	-50.265114968
2973	-67.879835777
2974	-59.325486511
2975	-67.087678185
2976	-48.943604728
2977	-78.448122354
2978	-49.961326197
2979	-57.013787710
2980	-55.851876205
2981	-48.739067241
2982	-55.822557023
2983	-38.396572350
2984	-75.374691855
2985	-59.597502995
2986	-58.293255087
2987	-53.415501867
2988	-64.771277528
2989	-60.095981183
2990	-62.691108543
2991	-53.722798222
2992	-52.045832436
2993	-52.494413335
2994	-75.699120380
2995	-75.737127424
2996	-61.237580133
2997	-58.427877438
2998	-47.907121371
2999	-69.533627563
3000	-65.259874278
3001	-50.500584837
3002	-60.373055816
3003	-72.626532399
3004	-79.796330219
3005	-70.418391560
3006	-75.503402838
3007	-63.001066848
3008	-64.888725008
3009	-45.223491460
3010	-54.481686580
3011	-63.791022816
3012	-56.986514232
3013	-81.837418476
3014	-43.068416408
3015	-72.709483405
3016	-40.383794192
3017	-47.349256954
3018	-62.469258042
3019	-53.387316969
3020	-69.597371013
3021	-66.795606586
3022	-48.672992322
3023	-59.823982923
3024	-56.768679638
3025	-81.497884563
3026	-60.415713652
3027	-43.388113134
3028	-52.324156324
3029	-56.542799257
3030	-67.034417867
3031	-61.025953360
3032	-64.878839822
3033	-65.288249416
3034	-46.086874266
3035	-45.710409677
3036	-75.472520215
3037	-61.776175302
3038	-58.958715297
3039	-61.138915571
3040	-73.075684189
3041	-76.990763997
3042	-60.359470192
3043	-52.615012210
3044	-42.670931436
3045	-50.153017288
3046	-65.451359947
3047	-78.029243059
3048	-84.210865692
3049	-61.581682274
3050	-45.391220294
3051	-71.106511475
3052	-37.764241144
3053	-71.061901181
3054	-42.295996873
3055	-72.453213029
3056	-59.968999869
3057	-67.268593789
3058	-53.200428059
3059	-98.650103756
3060	-76.443777526
3061	-54.476232741
3062	-54.748225066
3063	-54.117709165
3064	-75.308044840
3065	-66.141798426
3066	-51.000252590
3067	-61.595730423
3068	-56.789006435
3069	-35.628588642
3070	-53.199709915
3071	-54.520392740
3072	-53.392870330
3073	-74.897190757
3074	-67.786242738
3075	-53.658572215
3076	-62.883713798
3077	-61.935712454
3078	-41.750924801
3079	-46.271884128
3080	-75.434700091
3081	-59.120648266
3082	-74.259127593
3083	-63.232462084
3084	-63.331530751
3085	-80.922996901
3086	-59.525919300
3087	-55.025085019
3088	-62.568024422
3089	-75.222184375
3090	-72.763860214
3091	-57.159138816
3092	-51.372561069
3093	-39.302441441
3094	-66.510861525
3095	-47.275312069
3096	-81.438878425
3097	-58.586770438
3098	-54.415406852
3099	-56.779910086
3100	-74.222463330
3101	-39.153850704
3102	-59.820787335
3103	-51.628675013
3104	-55.329057161
3105	-53.269300347
3106	-53.587904328
3107	-76.151696300
3108	-48.888294733
3109	-57.296185710
3110	-54.804604413
3111	-60.691044210
3112	-86.117041210
3113	-57.710946707
3114	-55.985353515
3115	-44.566533984
3116	-75.704262249
3117	-63.880211397
3118	-63.060441604
3119	-65.748038952
3120	-72.076665807
3121	-61.251433666
3122	-53.715907254
3123	-46.855716001
3124	-59.539675715
3125	-53.107449632
3126	-62.362876958
3127	-50.502760044
3128	-44.713543601
3129	-72.830088100
3130	-41.720528412
3131	-74.230441087
3132	-55.334366145
3133	-54.068752967
3134	-59.700551012
3135	-73.148447898
3136	-60.955252433
3137	-69.104868204
3138	-46.809431164
3139	-47.979002804
3140	-62.897425030
3141	-37.044682315
3142	-58.669540218
3143	-63.561857519
3144	-61.184275491
3145	-88.623458667
3146	-62.645806103
3147	-31.957355860
3148	-69.469353864
3149	-62.571104454
3150	-41.892261239
3151	-71.941553055
3152	-54.662355441
3153	-101.088015131
3154	-62.587771794
3155	-50.287601397
3156	-49.816789061
3157	-57.952942195
3158	-61.529987122
3159	-59.434965249
3160	-64.794158203
3161	-51.300967657
3162	-68.290401113
3163	-71.023244645
3164	-53.372407941
3165	-67.241367917
3166	-68.050601056
3167	-56.749775609
3168	-54.140695757
3169	-58.198925246
3170	-57.099208155
3171	-49.370945104
3172	-48.242783837
3173	-67.056157614
3174	-57.407672702
3175	-63.576902849
3176	-62.026901070
3177	-67.432254994
3178	-79.115024265
3179	-59.795585259
3180	-45.236482973
3181	-50.997623466
3182	-76.364106211
3183	-59.293447086
3184	-78.540921760
3185	-64.897773751
3186	-61.885432021
3187	-59.222961043
3188	-56.519661375
3189	-63.979768338
3190	-49.425290995
3191	-85.879010945
3192	-41.647618540
3193	-44.703004568
3194	-48.313716226
3195	-73.429279587
3196	-66.813076831
3197	-46.497819100
3198	-67.311329357
3199	-56.080892936
3200	-44.473661171
3201	-55.073768475
3202	-70.884163663
3203	-71.370791059
3204	-55.128115624
3205	-59.565862612
3206	-42.582212762
3207	-72.612390983
3208	-66.375912617
3209	-48.851826664
3210	-83.815210527
3211	-77.792919212
3212	-74.710452193
3213	-68.351157503
3214	-79.831094129
3215	-53.259827880
3216	-61.236076524
3217	-38.305732266
3218	-61.403490982
3219	-67.904892970
3220	-66.761652516
3221	-76.425608052
3222	-53.623196025
3223	-68.780029098
3224	-67.886647626
3225	-54.479739479
3226	-62.109410071
3227	-60.138536146
3228	-61.543812800
3229	-60.839897050
3230	-81.331600246
3231	-61.892666209
3232	-70.460480899
3233	-61.732001089
3234	-51.408527371
3235	-55.093021758
3236	-65.149454086
3237	-81.996939219
3238	-62.039678789
3239	-78.250585638
3240	-60.369914994
3241	-55.518302704
3242	-47.329827790
3243	-69.440878580
3244	-70.243959759
3245	-54.470762325
3246	-54.069515382
3247	-79.307538729
3248	-55.710891530
3249	-62.477334313
3250	-69.659943870
3251	-42.626294488
3252	-68.534153601
3253	-69.353937504
3254	-85.936851285
3255	-56.307698608
3256	-63.605223427
3257	-56.098083964
3258	-46.294996002
3259	-60.431277931
3260	-56.005988753
3261	-48.777941318
3262	-66.635175011
3263	-72.348491919
3264	-84.357094945
3265	-57.596016605
3266	-72.405209907
3267	-64.153458949
3268	-63.883648472
3269	-59.016489447
3270	-57.501590780
3271	-59.536476812
3272	-58.285628493
3273	-64.590163320
3274	-65.265499174
3275	-61.128401463
3276	-32.428234577
3277	-41.146387498
3278	-68.629136953
3279	-48.107739279
3280	-71.275653859
3281	-65.249362417
3282	-61.680937152
3283	-61.304309655
3284	-53.065677970
3285	-49.584205337
3286	-57.745350480
3287	-47.196555853
3288	-34.942231464
3289	-51.169322119
3290	-50.924372077
3291	-64.424121413
3292	-58.781382942
3293	-43.000272418
3294	-56.319000938
3295	-75.020582932
3296	-55.066493636
3297	-62.005030122
3298	-59.645515883
3299	-64.049753034
3300	-72.833347015
3301	-76.154139269
3302	-50.872828765
3303	-41.644948386
3304	-42.693184447
3305	-65.957925040
3306	-58.614540092
3307	-84.461567262
3308	-66.349094779
3309	-59.396717059
3310	-49.268835340
3311	-83.842721467
3312	-52.085604269
3313	-55.581923107
3314	-45.935595128
3315	-61.250436945
3316	-59.737697499
3317	-51.578969393
3318	-63.179687836
3319	-30.672269946
3320	-74.631607169
3321	-61.555799155
3322	-60.828345792
3323	-43.291865597
3324	-85.818166861
3325	-57.894534048
3326	-53.957927476
3327	-59.917101732
3328	-54.738181352
3329	-56.146211625
3330	-54.413838918
3331	-61.056938010
3332	-66.811387635
3333	-77.763905173
3334	-62.807200671
3335	-55.965816262
3336	-63.773349746
3337	-64.447341688
3338	-65.285152571
3339	-54.375299354
3340	-83.711380767
3341	-50.807216681
3342	-52.060834906
3343	-80.251193453
3344	-50.652020514
3345	-87.583213007
3346	-43.160710979
3347	-68.677006163
3348	-81.829210013
3349	-49.605114596
3350	-66.624377793
3351	-60.404324776
3352	-62.102972557
3353	-57.213450543
3354	-51.655237512
3355	-62.291894450
3356	-44.169872850
3357	-56.540931355
3358	-77.805440575
3359	-52.146996527
3360	-62.023638005
3361	-57.339547378
3362	-94.167943481
3363	-61.811688959
3364	-47.725435847
3365	-50.577437765
3366	-72.028606510
3367	-43.803027893
3368	-53.126369375
3369	-61.215866689
3370	-55.966152681
3371	-56.284702949
3372	-71.093828093
3373	-66.459541271
3374	-67.950518813
3375	-60.281187969
3376	-63.771758121
3377	-59.516445130
3378	-65.027762368
3379	-67.804897321
3380	-53.209283177
3381	-61.912734547
3382	-56.604386502
3383	-71.695354794
3384	-53.738955605
3385	-54.693013530
3386	-70.975803545
3387	-59.632289264
3388	-62.196705505
3389	-49.937126040
3390	-59.609782837
3391	-51.687276519
3392	-51.441364641
3393	-54.839918754
3394	-63.779878925
3395	-50.945437936
3396	-47.015389608
3397	-42.853508383
3398	-64.610681907
3399	-51.730724921
3400	-72.502426334
3401	-68.107946172
3402	-68.735478777
3403	-44.404483705
3404	-58.166264339
3405	-64.194877500
3406	-64.848383011
3407	-60.010177487
3408	-65.248975335
3409	-64.067358911
3410	-56.560432486
3411	-75.276903960
3412	-63.741269429
3413	-55.032288099
3414	-66.848807277
3415	-42.239957372
3416	-64.720620645
3417	-41.864825615
3418	-62.570134393
3419	-60.540428441
3420	-72.716954761
3421	-48.299019398
3422	-47.974694482
3423	-73.504870841
3424	-61.102734481
3425	-48.070209071
3426	-83.587922569
3427	-53.520052901
3428	-35.778645884
3429	-50.265294639
3430	-57.671933451
3431	-65.963254756
3432	-63.727063822
3433	-75.392576036
3434	-42.732831368
3435	-68.194882575
3436	-49.458901572
3437	-75.076226041
3438	-44.198151024
3439	-53.350681089
3440	-70.980790199
3441	-60.446912501
3442	-68.567011941
3443	-65.067365299
3444	-30.631628514
3445	-60.153068742
3446	-45.658962765
3447	-71.264050242
3448	-62.333866031
3449	-56.131610273
3450	-57.849196416
3451	-76.662516560
3452	-58.787104760
3453	-66.963913924
3454	-53.057490980
3455	-44.695880587
3456	-70.300717418
3457	-72.127811955
3458	-40.765224165
3459	-61.576084787
3460	-58.305023884
3461	-48.996434602
3462	-51.249615666
3463	-56.435746012
3464	-48.576064344
3465	-50.337878532
3466	-68.884838255
3467	-58.979208340
3468	-70.388291999
3469	-41.652190153
3470	-72.143533059
3471	-70.628563665
3472	-63.396383430
3473	-74.985438788
3474	-62.977200299
3475	-41.687318455
3476	-59.521849091
3477	-78.913134493
3478	-57.910819878
3479	-47.630953693
3480	-57.641816791
3481	-76.659905478
3482	-47.069519766
3483	-69.411622072
3484	-55.582290424
3485	-52.660395412
3486	-72.900819016
3487	-47.987861575
3488	-56.551606747
3489	-75.248820311
3490	-69.917335564
3491	-56.716618117
3492	-59.573768743
3493	-79.798880617
3494	-51.393011976
3495	-36.816630476
3496	-51.907448405
3497	-73.723051641
3498	-44.834103929
3499	-72.018382759
3500	-60.666876897
3501	-70.425056629
3502	-69.438240253
3503	-51.813553175
3504	-56.391615317
3505	-44.716776079
3506	-49.026592392
3507	-51.090767913
3508	-59.914025545
3509	-53.632812031
3510	-60.197461805
3511	-49.195103723
3512	-57.714713962
3513	-89.808900662
3514	-70.644895204
3515	-76.367007076
3516	-85.197803166
3517	-48.955999232
3518	-58.201783558
3519	-35.804390410
3520	-60.970038044
3521	-71.115584406
3522	-60.117698596
3523	-60.108853155
3524	-80.675598508
3525	-67.750701788
3526	-60.373295364
3527	-62.926951889
3528	-82.686491034
3529	-63.874088915
3530	-53.730221060
3531	-65.362779928
3532	-69.294469780
3533	-79.516470339
3534	-80.658473667
3535	-56.230355921
3536	-69.020254142
3537	-76.675636229
3538	-55.279498212
3539	-49.167176482
3540	-66.659717945
3541	-59.515583164
3542	-67.073668314
3543	-65.420164829
3544	-44.061239134
3545	-51.130075182
3546	-45.317648195
3547	-75.510496464
3548	-78.476669926
3549	-58.941382456
3550	-68.069796306
3551	-44.409876561
3552	-81.265884358
3553	-69.693801238
3554	-77.529241021
3555	-80.934956005
3556	-52.171904505
3557	-46.324194823
3558	-68.951137665
3559	-50.845080106
3560	-47.040305477
3561	-84.526003581
3562	-58.034678851
3563	-62.342673519
3564	-72.916477287
3565	-68.889110200
3566	-78.488259559
3567	-57.395440942
3568	-98.963181401
3569	-72.621360803
3570	-38.818831336
3571	-40.566742683
3572	-64.506910963
3573	-43.797241584
3574	-64.518920073
3575	-57.072772968
3576	-50.063999381
3577	-59.183302183
3578	-53.689840794
3579	-79.380322796
3580	-67.730579003
3581	-86.698642401
3582	-61.114848787
3583	-52.848523578
3584	-52.746255683
3585	-73.913466218
3586	-44.579208338
3587	-69.389413421
3588	-75.373568061
3589	-51.479170808
3590	-60.991798567
3591	-72.969777238
3592	-61.689103219
3593	-75.855065012
3594	-69.604932542
3595	-54.570428409
3596	-77.045889855
3597	-53.332637924
3598	-56.601733692
3599	-71.449770138
3600	-57.512263438
3601	-59.698988901
3602	-59.225801398
3603	-62.811864910
3604	-43.342540539
3605	-52.077229397
3606	-69.040901323
3607	-71.981530688
3608	-82.761756120
3609	-37.168701379
3610	-60.098324369
3611	-58.760115207
3612	-53.937529814
3613	-48.790814920
3614	-93.541077963
3615	-73.380057343
3616	-58.068472104
3617	-58.551377379
3618	-59.856567153
3619	-63.447058833
3620	-60.770346067
3621	-77.003043339
3622	-64.044375656
3623	-43.311097521
3624	-57.991882127
3625	-64.306766884
3626	-74.114876152
3627	-48.190537391
3628	-60.864132980
3629	-75.611831745
3630	-75.749504454
3631	-72.025488709
3632	-66.550586604
3633	-74.303233184
3634	-61.907586648
3635	-88.274813755
3636	-62.465990871
3637	-68.579183914
3638	-57.444297776
3639	-60.627702217
3640	-58.453181195
3641	-48.157122784
3642	-71.757937213
3643	-73.765370123
3644	-61.407519166
3645	-65.472539871
3646	-71.375353813
3647	-62.414465080
3648	-76.088170047
3649	-86.739281967
3650	-52.476158402
3651	-54.191543672
3652	-55.794032539
3653	-72.161003900
3654	-58.176781581
3655	-60.986154570
3656	-67.194603057
3657	-70.467654713
3658	-52.550443741
3659	-46.209536370
3660	-65.686796777
3661	-43.831396962
3662	-71.949857648
3663	-67.366417599
3664	-66.753434580
3665	-58.236382704
3666	-62.403209119
3667	-50.494911762
3668	-85.420095316
3669	-65.147039836
3670	-65.590567179
3671	-63.687001707
3672	-68.076362681
3673	-58.746276922
3674	-69.659470045
3675	-43.447807761
3676	-79.937829499
3677	-51.221295787
3678	-68.085599174
3679	-49.308114385
3680	-53.995584476
3681	-52.498066210
3682	-64.063499093
3683	-56.210073542
3684	-64.442290660
3685	-37.584303042
3686	-52.686910536
3687	-70.152362569
3688	-52.220543202
3689	-57.292515872
3690	-64.026968247
3691	-55.664819513
3692	-50.842781211
3693	-75.086421433
3694	-66.660554689
3695	-57.333396888
3696	-58.079179958
3697	-66.601263869
3698	-64.675477040
3699	-51.335618423
3700	-57.606965910
3701	-77.140524085
3702	-68.464144208
3703	-62.767029098
3704	-54.265673109
3705	-39.049474947
3706	-48.962584261
3707	-67.071918041
3708	-71.183744885
3709	-68.277218425
3710	-57.050065591
3711	-50.064766126
3712	-66.126382901
3713	-51.665432698
3714	-53.918045786
3715	-59.054311320
3716	-54.452544601
3717	-74.440325561
3718	-50.012947715
3719	-54.665388132
3720	-27.161779792
3721	-55.231730730
3722	-45.463369882
3723	-61.607555675
3724	-80.870793593
3725	-49.873417583
3726	-63.223905231
3727	-56.492180418
3728	-59.989354650
3729	-80.053098251
3730	-66.894869913
3731	-45.820750162
3732	-48.758275282
3733	-61.370443081
3734	-61.260662224
3735	-56.213332770
3736	-43.874854210
3737	-61.183456428
3738	-82.518853002
3739	-73.451059003
3740	-57.740436615
3741	-54.691088665
3742	-68.985676332
3743	-62.412096942
3744	-55.536676026
3745	-58.221462817
3746	-41.013202327
3747	-62.751656279
3748	-68.357578511
3749	-64.648686182
3750	-53.481071901
3751	-47.267941058
3752	-46.188649180
3753	-69.513669880
3754	-70.807186430
3755	-50.608895647
3756	-53.935113444
3757	-55.731673734
3758	-58.841316598
3759	-48.781419494
3760	-70.005160757
3761	-75.866149444
3762	-65.279555926
3763	-61.200262669
3764	-73.562999641
3765	-49.097655149
3766	-60.756064990
3767	-53.604856686
3768	-50.804091929
3769	-45.512601861
3770	-56.468442195
3771	-56.957818937
3772	-50.604438508
3773	-39.185908592
3774	-59.471059188
3775	-59.954790655
3776	-50.586437260
3777	-54.961962677
3778	-50.317161709
3779	-70.201835611
3780	-84.677453010
3781	-53.649129981
3782	-73.607400241
3783	-62.095427796
3784	-61.322491816
3785	-46.520817457
3786	-55.578022862
3787	-68.675741935
3788	-48.010768839
3789	-67.477383579
3790	-72.220662734
3791	-69.662601368
3792	-67.233655701
3793	-25.679671385
3794	-55.856243554
3795	-50.314834675
3796	-62.728293258
3797	-60.399660379
3798	-61.330289645
3799	-76.917781244
3800	-67.199071162
3801	-73.682476924
3802	-89.821186185
3803	-69.146031122
3804	-67.454560195
3805	-55.599487433
3806	-50.406132235
3807	-66.525586746
3808	-67.053564382
3809	-73.746684037
3810	-44.604259376
3811	-68.324849014
3812	-59.749315407
3813	-68.578163746
3814	-59.526356095
3815	-62.209123631
3816	-58.194928147
3817	-66.261499404
3818	-77.782883091
3819	-65.257255616
3820	-61.481154984
3821	-39.732568137
3822	-51.619383353
3823	-55.710490162
3824	-50.339835066
3825	-68.490853546
3826	-66.180816606
3827	-73.354042865
3828	-60.404597084
3829	-48.926339139
3830	-59.151856308
3831	-59.733618460
3832	-70.830946244
3833	-49.918792269
3834	-60.684355271
3835	-52.380519325
3836	-61.569324731
3837	-61.289731176
3838	-67.775013393
3839	-60.778752754
3840	-63.002478843
3841	-65.860497013
3842	-65.803960863
3843	-64.006912802
3844	-55.155684266
3845	-53.892766535
3846	-62.747652103
3847	-66.826638480
3848	-58.079452184
3849	-61.440155046
3850	-56.339733728
3851	-58.640766082
3852	-53.460064803
3853	-56.245973803
3854	-67.208366996
3855	-55.133846391
3856	-58.038288103
3857	-88.618430329
3858	-65.288484104
3859	-59.971761862
3860	-60.656072536
3861	-61.005651400
3862	-44.308121050
3863	-35.556862862
3864	-53.907631296
3865	-72.163335255
3866	-78.606750259
3867	-64.048640146
3868	-57.365466388
3869	-50.148644313
3870	-51.056239944
3871	-57.787529630
3872	-51.162969728
3873	-76.665632072
3874	-75.880823584
3875	-70.314472381
3876	-60.154845534
3877	-75.171506700
3878	-67.404082204
3879	-57.700224261
3880	-59.599489763
3881	-69.132312606
3882	-70.329535124
3883	-51.838204952
3884	-28.395075643
3885	-50.265916184
3886	-58.528806047
3887	-77.512370475
3888	-58.758071375
3889	-61.559790964
3890	-39.817305080
3891	-51.470709231
3892	-45.179278853
3893	-62.771210466
3894	-68.691025868
3895	-62.500332103
3896	-58.911958810
3897	-61.158582939
3898	-55.164327341
3899	-72.693049112
3900	-69.688886030
3901	-74.614736867
3902	-45.345246143
3903	-80.617794421
3904	-42.214445057
3905	-63.761867012
3906	-60.634193497
3907	-77.404755972
3908	-59.048268521
3909	-72.698264526
3910	-67.353735364
3911	-48.436717134
3912	-68.804460310
3913	-57.705262144
3914	-57.837674604
3915	-68.191048326
3916	-55.587813134
3917	-40.659502587
3918	-66.099329319
3919	-55.555266364
3920	-75.569216399
3921	-79.009591194
3922	-76.220014215
3923	-61.875335876
3924	-74.283010436
3925	-59.546422766
3926	-47.235943287
3927	-80.677045431
3928	-76.676346335
3929	-63.908977380
3930	-55.035924188
3931	-45.288510302
3932	-58.695769535
3933	-75.316752294
3934	-61.362127608
3935	-54.613394428
3936	-66.031468642
3937	-50.584588810
3938	-56.608226232
3939	-56.888842862
3940	-52.898374204
3941	-60.270432019
3942	-85.135207074
3943	-76.970429669
3944	-51.557355910
3945	-58.782444928
3946	-67.238047391
3947	-57.617550647
3948	-77.817523909
3949	-66.586807675
3950	-52.812363034
3951	-72.208108356
3952	-54.370497168
3953	-53.450181025
3954	-50.590282862
3955	-78.591391938
3956	-44.893292624
3957	-67.164503970
3958	-59.136277758
3959	-71.419533631
3960	-65.997726276
3961	-44.273503918
3962	-47.255316263
3963	-67.900279243
3964	-64.889696387
3965	-57.610886781
3966	-64.515384668
3967	-51.903296643
3968	-75.351494338
3969	-63.130757607
3970	-59.128476350
3971	-74.318431109
3972	-56.042951263
3973	-82.080927500
3974	-57.166600842
3975	-47.547498059
3976	-83.367548548
3977	-68.681334017
3978	-60.582697772
3979	-77.705985692
3980	-76.941481602
3981	-77.177859812
3982	-81.391354291
3983	-72.301474898
3984	-59.160841376
3985	-57.930756485
3986	-73.857246858
3987	-66.335317280
3988	-62.331699902
3989	-47.278471208
3990	-49.852692325
3991	-85.199158121
3992	-68.883688744
3993	-65.214787973
3994	-56.034410487
3995	-83.275058303
3996	-55.172191918
3997	-64.678187540
3998	-58.204018218
3999	-44.276476088
4000	-58.049414803
4001	-56.450111318
4002	-64.968376637
4003	-68.726557011
4004	-62.242224261
4005	-68.321117697
4006	-79.664120424
4007	-66.978468265
4008	-53.736775913
4009	-61.330196234
4010	-75.189716799
4011	-44.084685668
4012	-78.686434848
4013	-91.667014114
4014	-46.556323300
4015	-63.793387769
4016	-56.212552919
4017	-60.185300133
4018	-55.351312545
4019	-64.991237237
4020	-78.327672274
4021	-74.216686029
4022	-74.725020048
4023	-57.235696526
4024	-68.810402848
4025	-58.599700314
4026	-68.848439204
4027	-92.195334892
4028	-60.481411130
4029	-41.990845413
4030	-66.551898551
4031	-60.001848925
4032	-76.304768733
4033	-37.742402872
4034	-65.899474074
4035	-51.233516493
4036	-83.648819496
4037	-52.740367768
4038	-72.339704748
4039	-62.672794278
4040	-55.958031271
4041	-53.372357798
4042	-58.232463825
4043	-53.251405550
4044	-47.044524769
4045	-52.124796341
4046	-62.075319156
4047	-59.539107022
4048	-48.622362062
4049	-66.001960541
4050	-60.051336666
4051	-66.466919716
4052	-66.523835114
4053	-58.942530616
4054	-71.559436717
4055	-46.620516494
4056	-44.511418663
4057	-59.821894086
4058	-73.476614304
4059	-77.968146056
4060	-61.440164798
4061	-38.798527221
4062	-51.814326964
4063	-40.397126869
4064	-73.174260577
4065	-68.435177182
4066	-45.730525431
4067	-70.185905388
4068	-62.587382512
4069	-69.830814027
4070	-50.982393816
4071	-59.683276773
4072	-51.259828524
4073	-72.613189502
4074	-42.650790744
4075	-62.640870737
4076	-59.720541287
4077	-62.335019057
4078	-71.784971159
4079	-54.923013534
4080	-70.706101922
4081	-73.646161089
4082	-42.180278392
4083	-61.497415985
4084	-81.476293120
4085	-52.891417266
4086	-59.652275568
4087	-77.616442180
4088	-52.661256028
4089	-52.188026916
4090	-55.629814375
4091	-72.729944908
4092	-49.844038389
4093	-79.850171292
4094	-52.108363869
4095	-56.378692640
