locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f4r.10	f4r	H	A	f4r.10|P01	odal shor shyshol cphaiin	<odal> <shor> <shyshol> <cphaiin>	<odal> <shor> <shyshol> <cphaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.11	f4r	H	A	f4r.11|P01|f4r.11|P02|f4r.11|P03	qotchoiin sheyr qoty	<qotchoiin> <sheyr> <qoty>	<qotchoiin> <sheyr> <qoty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.12	f4r	H	A	f4r.12|P01	soiin chaiin chaiin	<soiin> <chaiin> <chaiin>	<soiin> <chaiin> <chaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.13	f4r	H	A	f4r.13|P01|f4r.13|P02	daiin cthey	daz <cthey>	daz <cthey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.2	f4r	H	A	f4r.2|P01|f4r.2|P02|f4r.2|P03	dchor chol shol cthol shtchy chaiin s choraiin chom	<dchor> si vnd <cthol> <shtchy> <chaiin> ze <choraiin> <chom>	<dchor> si vnd <cthol> <shtchy> <chaiin> ze <choraiin> <chom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.3	f4r	H	A	f4r.3|P01	otchol chol chy chaiin qotaiin daiin shain	<otchol> si dar <chaiin> <qotaiin> daz <shain>	<otchol> si dar <chaiin> <qotaiin> daz <shain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.4	f4r	H	A	f4r.4|P01|f4r.4|P02|f4r.4|P03	qotchol chy yty daiin okaiin cthy	<qotchol> dar <yty> daz du <cthy>	<qotchol> dar <yty> daz du <cthy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.5	f4r	H	A	f4r.5|P01|f4r.5|P02|f4r.5|P03	pydaiin qotchy dytydy	<pydaiin> <qotchy> <dytydy>	<pydaiin> <qotchy> <dytydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.6	f4r	H	A	f4r.6|P01|f4r.6|P02	chor shytchy dytcheey	di <shytchy> <dytcheey>	di <shytchy> <dytcheey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.7	f4r	H	A	f4r.7|P01	qotaiin cthol daiin cthom	<qotaiin> <cthol> daz <cthom>	<qotaiin> <cthol> daz <cthom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.8	f4r	H	A	f4r.8|P01	shor shol shol cthy cpholdy	<shor> vnd vnd <cthy> <cpholdy>	<shor> vnd vnd <cthy> <cpholdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4r.9	f4r	H	A	f4r.9|P01|f4r.9|P02|f4r.9|P03	daiin ckhochy tchy koraiin	daz <ckhochy> <tchy> <koraiin>	daz <ckhochy> <tchy> <koraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.1	f4v	H	A	f4v.1|P01|f4v.1|P02	pchooiin ksheo kchoy chopchy dolds dlod	<pchooiin> <ksheo> <kchoy> <chopchy> <dolds> <dlod>	<pchooiin> <ksheo> <kchoy> <chopchy> <dolds> <dlod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.10	f4v	H	A	f4v.10|P01|f4v.10|P02|f4v.10|P03	otaiin sheo okeody chol chokeody	sie <sheo> <okeody> si <chokeody>	sie <sheo> <okeody> si <chokeody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.11	f4v	H	A	f4v.11|P01|f4v.11|P02|f4v.11|P03	sho kcheor shody shtaiin qotoldaiin	<sho> <kcheor> <shody> <shtaiin> <qotoldaiin>	<sho> <kcheor> <shody> <shtaiin> <qotoldaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.12	f4v	H	A	f4v.12|P01|f4v.12|P02|f4v.12|P03	qokey sho okeol skeey shar char ody	<qokey> <sho> <okeol> <skeey> <shar> <char> <ody>	<qokey> <sho> <okeol> <skeey> <shar> <char> <ody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.13	f4v	H	A	f4v.13|P01|f4v.13|P02	shody s cheor chokody shodaiin qoty	<shody> ze <cheor> <chokody> <shodaiin> <qoty>	<shody> ze <cheor> <chokody> <shodaiin> <qoty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.14	f4v	H	A	f4v.14|P01|f4v.14|P02|f4v.14|P03	ochody chykey chtody	<ochody> <chykey> <chtody>	<ochody> <chykey> <chtody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.2	f4v	H	A	f4v.2|P01|f4v.2|P02	ol chey chy cthy shkchor sheo cheory choldy	in des dar <cthy> <shkchor> <sheo> <cheory> <choldy>	in des dar <cthy> <shkchor> <sheo> <cheory> <choldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.3	f4v	H	A	f4v.3|P01|f4v.3|P02|f4v.3|P03	sho sho chaiin shaiin daiin qodaiin o aram	<sho> <sho> <chaiin> <shaiin> daz <qodaiin> <o> <aram>	<sho> <sho> <chaiin> <shaiin> daz <qodaiin> <o> <aram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.4	f4v	H	A	f4v.4|P01|f4v.4|P02	qokshy qocthy choteol daiin cthey choaiin	<qokshy> <qocthy> <choteol> daz <cthey> <choaiin>	<qokshy> <qocthy> <choteol> daz <cthey> <choaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.5	f4v	H	A	f4v.5|P01|f4v.5|P02	shor sheey cto otoiin shey qotchoiin chodain	<shor> <sheey> <cto> <otoiin> d <qotchoiin> <chodain>	<shor> <sheey> <cto> <otoiin> d <qotchoiin> <chodain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.6	f4v	H	A	f4v.6|P01|f4v.6|P02	ytchoy shokchy cphody	<ytchoy> <shokchy> <cphody>	<ytchoy> <shokchy> <cphody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.7	f4v	H	A	f4v.7|P01|f4v.7|P02|f4v.7|P03	torchy sheeor chor chokchy cphydy	<torchy> <sheeor> di <chokchy> <cphydy>	<torchy> <sheeor> di <chokchy> <cphydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.8	f4v	H	A	f4v.8|P01|f4v.8|P02	olaen chor cthol sho otor cthory	<olaen> di <cthol> <sho> <otor> <cthory>	<olaen> di <cthol> <sho> <otor> <cthory>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f4v.9	f4v	H	A	f4v.9|P01|f4v.9|P02|f4v.9|P03	qooko iiin cheog chcthy shoky daiin	<qooko> <iiin> <cheog> <chcthy> <shoky> daz	<qooko> <iiin> <cheog> <chcthy> <shoky> daz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.1	f50r	H	B	f50r.1|P01|f50r.1|P02|f50r.1|P03	psheor olkais olfchedy qopeeedar opchey dair olaiin chefchdy	<psheor> <olkais> <olfchedy> <qopeeedar> <opchey> <dair> <olaiin> <chefchdy>	<psheor> <olkais> <olfchedy> <qopeeedar> <opchey> <dair> <olaiin> <chefchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.10	f50r	H	B	f50r.10|P01|f50r.10|P02|f50r.10|P03	solkaiin opalke chckhy darin chky	<solkaiin> <opalke> <chckhy> <darin> <chky>	<solkaiin> <opalke> <chckhy> <darin> <chky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.2	f50r	H	B	f50r.2|P01	sor orsheckhy ockhody shos alol dy kar oky daiiin okar ar okam	<sor> <orsheckhy> <ockhody> <shos> <alol> do <kar> <oky> <daiiin> <okar> mit <okam>	<sor> <orsheckhy> <ockhody> <shos> <alol> do <kar> <oky> <daiiin> <okar> mit <okam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.3	f50r	H	B	f50r.3|P01|f50r.3|P02	tshol kar sheedy okeody qokedy chody kchdy pchdy chkaiin odam	<tshol> <kar> <sheedy> <okeody> da <chody> <kchdy> <pchdy> <chkaiin> <odam>	<tshol> <kar> <sheedy> <okeody> da <chody> <kchdy> <pchdy> <chkaiin> <odam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.4	f50r	H	B	f50r.4|P01|f50r.4|P02|f50r.4|P03	tchdy qokar chedy qokchdy qokaiin or ar alol keodaiin olr	<tchdy> was der <qokchdy> ich an mit <alol> <keodaiin> <olr>	<tchdy> was der <qokchdy> ich an mit <alol> <keodaiin> <olr>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.5	f50r	H	B	f50r.5|P01|f50r.5|P02	solkchy chckhy qokchdy qokchdy okar ar y qokchdy kar ar okain	<solkchy> <chckhy> <qokchdy> <qokchdy> <okar> mit <y> <qokchdy> <kar> mit <okain>	<solkchy> <chckhy> <qokchdy> <qokchdy> <okar> mit <y> <qokchdy> <kar> mit <okain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.6	f50r	H	B	f50r.6|P01|f50r.6|P02|f50r.6|P03	ykain ssear olkchedy okal qotor cheeor olkady daiin qoky	<ykain> <ssear> <olkchedy> <okal> <qotor> <cheeor> <olkady> daz <qoky>	<ykain> <ssear> <olkchedy> <okal> <qotor> <cheeor> <olkady> daz <qoky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.7	f50r	H	B	f50r.7|P01|f50r.7|P02|f50r.7|P03	todalain qotal kaiin otaiin otal she kar ariin okchedy dariin	<todalain> <qotal> <kaiin> sie <otal> <she> <kar> <ariin> <okchedy> <dariin>	<todalain> <qotal> <kaiin> sie <otal> <she> <kar> <ariin> <okchedy> <dariin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.8	f50r	H	B	f50r.8|P01|f50r.8|P02|f50r.8|P03	yk ykaiin sheekar otchdy dar kar shedain taipar orolkain	<yk> <ykaiin> <sheekar> <otchdy> vn <kar> <shedain> <taipar> <orolkain>	<yk> <ykaiin> <sheekar> <otchdy> vn <kar> <shedain> <taipar> <orolkain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50r.9	f50r	H	B	f50r.9|P01|f50r.9|P02|f50r.9|P03	ytchdy kchedy ykeey kaiin qokain aldalosam	<ytchdy> <kchedy> <ykeey> <kaiin> von <aldalosam>	<ytchdy> <kchedy> <ykeey> <kaiin> von <aldalosam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.1	f50v	H	B	f50v.1|P01|f50v.1|P02|f50v.1|P03	tchy do ldar shotchdy qokchdy opchedy qokol shor ofar fardam	<tchy> <do> <ldar> <shotchdy> <qokchdy> <opchedy> <qokol> <shor> <ofar> <fardam>	<tchy> <do> <ldar> <shotchdy> <qokchdy> <opchedy> <qokol> <shor> <ofar> <fardam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.10	f50v	H	B	f50v.10|P01|f50v.10|P02|f50v.10|P03	dchedy okaiin olchdy oloeedy ykeeod ar arod	<dchedy> du <olchdy> <oloeedy> <ykeeod> mit <arod>	<dchedy> du <olchdy> <oloeedy> <ykeeod> mit <arod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.11	f50v	H	B	f50v.11|P01|f50v.11|P02	lchey kar ykchy kchdy	<lchey> <kar> <ykchy> <kchdy>	<lchey> <kar> <ykchy> <kchdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.2	f50v	H	B	f50v.2|P01|f50v.2|P02|f50v.2|P03	tchodain oeeey okaiin shedy qokaly chdy oty keody cheey okain	<tchodain> <oeeey> du die <qokaly> <chdy> <oty> <keody> dem <okain>	<tchodain> <oeeey> du die <qokaly> <chdy> <oty> <keody> dem <okain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.3	f50v	H	B	f50v.3|P01|f50v.3|P02	pochedy qokody checkhy shckhy dalol ykeeey qokedy okain okal	<pochedy> <qokody> <checkhy> <shckhy> <dalol> <ykeeey> da <okain> <okal>	<pochedy> <qokody> <checkhy> <shckhy> <dalol> <ykeeey> da <okain> <okal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.4	f50v	H	B	f50v.4|P01|f50v.4|P02|f50v.4|P03	dar qoain olaiin olraiin ol okeedy okchdy otar chckhey or	vn <qoain> <olaiin> <olraiin> in <okeedy> <okchdy> <otar> <chckhey> an	vn <qoain> <olaiin> <olraiin> in <okeedy> <okchdy> <otar> <chckhey> an	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.5	f50v	H	B	f50v.5|P01|f50v.5|P02|f50v.5|P03	y chy tair chckhy qekaiin qodaiin olcheky chedy chkedy okedyd	<y> dar <tair> <chckhy> <qekaiin> <qodaiin> <olcheky> der <chkedy> <okedyd>	<y> dar <tair> <chckhy> <qekaiin> <qodaiin> <olcheky> der <chkedy> <okedyd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.6	f50v	H	B	f50v.6|P01|f50v.6|P02|f50v.6|P03	daiin kedair okal chody qokedy okar okchey okedy otar chkeey	daz <kedair> <okal> <chody> da <okar> <okchey> <okedy> <otar> <chkeey>	daz <kedair> <okal> <chody> da <okar> <okchey> <okedy> <otar> <chkeey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.7	f50v	H	B	f50v.7|P01|f50v.7|P02|f50v.7|P03	tedaiin odaiin or okaiin ykor daiin choky qotchdy key daisam	<tedaiin> <odaiin> an du <ykor> daz <choky> <qotchdy> <key> <daisam>	<tedaiin> <odaiin> an du <ykor> daz <choky> <qotchdy> <key> <daisam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.8	f50v	H	B	f50v.8|P01|f50v.8|P02|f50v.8|P03	ykar okair otor qokedy ykchol kar chckhy olkaiin okain qod	<ykar> <okair> <otor> da <ykchol> <kar> <chckhy> <olkaiin> <okain> <qod>	<ykar> <okair> <otor> da <ykchol> <kar> <chckhy> <olkaiin> <okain> <qod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f50v.9	f50v	H	B	f50v.9|P01|f50v.9|P02|f50v.9|P03	ytsheod ain sheshy echedy kchdy otaiin otaiin oky	<ytsheod> <ain> <sheshy> <echedy> <kchdy> sie sie <oky>	<ytsheod> <ain> <sheshy> <echedy> <kchdy> sie sie <oky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.1	f51r	H	A	f51r.1|P01|f51r.1|P02|f51r.1|P03	tcholdchy qotchy opchear ypchedy	<tcholdchy> <qotchy> <opchear> <ypchedy>	<tcholdchy> <qotchy> <opchear> <ypchedy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.10	f51r	H	A	f51r.10|P01|f51r.10|P02|f51r.10|P03	ykchol dor shey qokeol kchey shol okam	<ykchol> <dor> d <qokeol> <kchey> vnd <okam>	<ykchol> <dor> d <qokeol> <kchey> vnd <okam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.11	f51r	H	A	f51r.11|P01|f51r.11|P02|f51r.11|P03	tchodaiin cpheody qokol oteodaiin kolotam	<tchodaiin> <cpheody> <qokol> <oteodaiin> <kolotam>	<tchodaiin> <cpheody> <qokol> <oteodaiin> <kolotam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.12	f51r	H	A	f51r.12|P01	yoees ckheey kol cheeal okeor qockhey pchodal	<yoees> <ckheey> <kol> <cheeal> <okeor> <qockhey> <pchodal>	<yoees> <ckheey> <kol> <cheeal> <okeor> <qockhey> <pchodal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.13	f51r	H	A	f51r.13|P01|f51r.13|P02|f51r.13|P03	oaiin ckhol ykeol otchey cpheodaiin ykeoldy	<oaiin> <ckhol> <ykeol> <otchey> <cpheodaiin> <ykeoldy>	<oaiin> <ckhol> <ykeol> <otchey> <cpheodaiin> <ykeoldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.14	f51r	H	A	f51r.14|P01|f51r.14|P02|f51r.14|P03	daiiithy qodaiin kaiiidal cphodal r al dam	<daiiithy> <qodaiin> <kaiiidal> <cphodal> <r> ir <dam>	<daiiithy> <qodaiin> <kaiiidal> <cphodal> <r> ir <dam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.15	f51r	H	A	f51r.15|P01|f51r.15|P02	qokol cheor ckhal s or aldy otal	<qokol> <cheor> <ckhal> ze an <aldy> <otal>	<qokol> <cheor> <ckhal> ze an <aldy> <otal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.2	f51r	H	A	f51r.2|P01|f51r.2|P02	dcheodaiin ckheody ckhody chody	<dcheodaiin> <ckheody> <ckhody> <chody>	<dcheodaiin> <ckheody> <ckhody> <chody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.3	f51r	H	A	f51r.3|P01|f51r.3|P02|f51r.3|P03	y dchody ckhey oty ckheodar qoky	<y> <dchody> <ckhey> <oty> <ckheodar> <qoky>	<y> <dchody> <ckhey> <oty> <ckheodar> <qoky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.4	f51r	H	A	f51r.4|P01|f51r.4|P02|f51r.4|P03	daiin cthes okol cheody ckhy cheeey	daz <cthes> <okol> <cheody> <ckhy> <cheeey>	daz <cthes> <okol> <cheody> <ckhy> <cheeey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.5	f51r	H	A	f51r.5|P01|f51r.5|P02	tcheody qodaiin okeey qockhey taiin	<tcheody> <qodaiin> so <qockhey> <taiin>	<tcheody> <qodaiin> so <qockhey> <taiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.6	f51r	H	A	f51r.6|P01|f51r.6|P02|f51r.6|P03	ycho daiin chokaiin ykchodaiin ykald	<ycho> daz <chokaiin> <ykchodaiin> <ykald>	<ycho> daz <chokaiin> <ykchodaiin> <ykald>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.7	f51r	H	A	f51r.7|P01|f51r.7|P02	ychosar chckhy kcho qokchy qotal	<ychosar> <chckhy> <kcho> <qokchy> <qotal>	<ychosar> <chckhy> <kcho> <qokchy> <qotal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.8	f51r	H	A	f51r.8|P01|f51r.8|P02|f51r.8|P03	oshol odaiin ckhey ckheody qokey otydy	<oshol> <odaiin> <ckhey> <ckheody> <qokey> <otydy>	<oshol> <odaiin> <ckhey> <ckheody> <qokey> <otydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51r.9	f51r	H	A	f51r.9|P01|f51r.9|P02	tol daiin daim qchodal dal qody qoetam	<tol> daz <daim> <qchodal> man <qody> <qoetam>	<tol> daz <daim> <qchodal> man <qody> <qoetam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.1	f51v	H	A	f51v.1|P01|f51v.1|P02|f51v.1|P03	poshody qokodar shodaiin qotal dscheey saiin dy	<poshody> <qokodar> <shodaiin> <qotal> <dscheey> <saiin> do	<poshody> <qokodar> <shodaiin> <qotal> <dscheey> <saiin> do	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.10	f51v	H	A	f51v.10|P01|f51v.10|P02	ykeol sheo qokody fold	<ykeol> <sheo> <qokody> <fold>	<ykeol> <sheo> <qokody> <fold>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.11	f51v	H	A	f51v.11|P01	ycheoky sheey ykeey chey	<ycheoky> <sheey> <ykeey> des	<ycheoky> <sheey> <ykeey> des	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.12	f51v	H	A	f51v.12|P01|f51v.12|P02|f51v.12|P03	ochockhy daiin chockhey	<ochockhy> daz <chockhey>	<ochockhy> daz <chockhey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.13	f51v	H	A	f51v.13|P01|f51v.13|P02	daiin cheol cheodain	daz ein <cheodain>	daz ein <cheodain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.2	f51v	H	A	f51v.2|P01	dshody ckhody qokol dykaiin chy qokey daiin cthy	<dshody> <ckhody> <qokol> <dykaiin> dar <qokey> daz <cthy>	<dshody> <ckhody> <qokol> <dykaiin> dar <qokey> daz <cthy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.3	f51v	H	A	f51v.3|P01	tchody cthy chckhey qod ytchody dchol saiin ytam	<tchody> <cthy> <chckhey> <qod> <ytchody> <dchol> <saiin> <ytam>	<tchody> <cthy> <chckhey> <qod> <ytchody> <dchol> <saiin> <ytam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.4	f51v	H	A	f51v.4|P01|f51v.4|P02|f51v.4|P03	otaiin qodal ytal cheodar sody oteo daiin shokog	sie <qodal> <ytal> <cheodar> <sody> <oteo> daz <shokog>	sie <qodal> <ytal> <cheodar> <sody> <oteo> daz <shokog>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.5	f51v	H	A	f51v.5|P01|f51v.5|P02|f51v.5|P03	todaiin ytody qokol shodol qockhy ykol otaiin dar y	<todaiin> <ytody> <qokol> <shodol> <qockhy> <ykol> sie vn <y>	<todaiin> <ytody> <qokol> <shodol> <qockhy> <ykol> sie vn <y>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.6	f51v	H	A	f51v.6|P01|f51v.6|P02|f51v.6|P03	okor ctheody qocphy qokol qotaiin otykol chol daiin	<okor> <ctheody> <qocphy> <qokol> <qotaiin> <otykol> si daz	<okor> <ctheody> <qocphy> <qokol> <qotaiin> <otykol> si daz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.7	f51v	H	A	f51v.7|P01|f51v.7|P02	qotol chodaiin qokcheody cho r chod ycthol s olcheety	<qotol> <chodaiin> <qokcheody> <cho> <r> <chod> <ycthol> ze <olcheety>	<qotol> <chodaiin> <qokcheody> <cho> <r> <chod> <ycthol> ze <olcheety>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.8	f51v	H	A	f51v.8|P01|f51v.8|P02|f51v.8|P03	olkeeody qokal qodaiin ykhor yfal	<olkeeody> sin <qodaiin> <ykhor> <yfal>	<olkeeody> sin <qodaiin> <ykhor> <yfal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f51v.9	f51v	H	A	f51v.9|P01|f51v.9|P02	daiin ckhol shain tcholol	daz <ckhol> <shain> <tcholol>	daz <ckhol> <shain> <tcholol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.1	f52r	H	A	f52r.1|P01|f52r.1|P02|f52r.1|P03	tdokchcfhy ycphko ytair shar qofydaiin ypchy otchol dar yty	<tdokchcfhy> <ycphko> <ytair> <shar> <qofydaiin> <ypchy> <otchol> vn <yty>	<tdokchcfhy> <ycphko> <ytair> <shar> <qofydaiin> <ypchy> <otchol> vn <yty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.2	f52r	H	A	f52r.2|P01|f52r.2|P02|f52r.2|P03	oty shor ytoldy qoky koldal oteees dals otar dl	<oty> <shor> <ytoldy> <qoky> <koldal> <oteees> <dals> <otar> <dl>	<oty> <shor> <ytoldy> <qoky> <koldal> <oteees> <dals> <otar> <dl>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.3	f52r	H	A	f52r.3|P01	tchotshey qoty okchol tchody qotam oky ytoldy	<tchotshey> <qoty> <okchol> <tchody> <qotam> <oky> <ytoldy>	<tchotshey> <qoty> <okchol> <tchody> <qotam> <oky> <ytoldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.4	f52r	H	A	f52r.4|P01|f52r.4|P02|f52r.4|P03	l shopchy qoky qotchy oty dar oty dam ychcthod	<l> <shopchy> <qoky> <qotchy> <oty> vn <oty> <dam> <ychcthod>	<l> <shopchy> <qoky> <qotchy> <oty> vn <oty> <dam> <ychcthod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.5	f52r	H	A	f52r.5|P01	oky chor okchal okchar shor tol ykair ytchdam	<oky> di <okchal> <okchar> <shor> <tol> <ykair> <ytchdam>	<oky> di <okchal> <okchar> <shor> <tol> <ykair> <ytchdam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.6	f52r	H	A	f52r.6|P01|f52r.6|P02	daiin shedaiin qodal dy chokam otchordy okchol do	daz <shedaiin> <qodal> do <chokam> <otchordy> <okchol> <do>	daz <shedaiin> <qodal> do <chokam> <otchordy> <okchol> <do>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.7	f52r	H	A	f52r.7|P01|f52r.7|P02|f52r.7|P03	qokshy qockhom dals shodaim tchom dody ykeey daim am	<qokshy> <qockhom> <dals> <shodaim> <tchom> <dody> <ykeey> <daim> <am>	<qokshy> <qockhom> <dals> <shodaim> <tchom> <dody> <ykeey> <daim> <am>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52r.8	f52r	H	A	f52r.8|P01|f52r.8|P02|f52r.8|P03	orcheey dor shey kom s cheey dchom daiin	<orcheey> <dor> d <kom> ze dem <dchom> daz	<orcheey> <dor> d <kom> ze dem <dchom> daz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52v.1	f52v	H	A	f52v.1|P01|f52v.1|P02|f52v.1|P03	pchor chcphol cphaiin otcheor ytor kol chocphor	<pchor> <chcphol> <cphaiin> <otcheor> <ytor> <kol> <chocphor>	<pchor> <chcphol> <cphaiin> <otcheor> <ytor> <kol> <chocphor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52v.10	f52v	H	A	f52v.10|P01|f52v.10|P02	yokeey qokody chol sols aiin	<yokeey> <qokody> si <sols> den	<yokeey> <qokody> si <sols> den	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52v.11	f52v	H	A	f52v.11|P01	daiin shor qodaiin ckhey sal	daz <shor> <qodaiin> <ckhey> <sal>	daz <shor> <qodaiin> <ckhey> <sal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52v.12	f52v	H	A	f52v.12|P01	qoekar ckhol ykchody ckhy	<qoekar> <ckhol> <ykchody> <ckhy>	<qoekar> <ckhol> <ykchody> <ckhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f52v.13	f52v	H	A	f52v.13|P01|f52v.13|P02|f52v.13|P03	ykor okaiin ckheeey daiim	<ykor> du <ckheeey> <daiim>	<ykor> du <ckheeey> <daiim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
