collision_group_id	register	sample_incoming_action	sample_incoming_argument	shared_outgoing_action	shared_outgoing_argument	shared_clause_de	component_recipes
COLLISION0061	SOURCE_SECTION_T	OK	Y	K	Y	Halte den laufenden Eintrag fest, entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad I; an der bezeichneten Stelle.	D_ADDR+SH+E+CH+K+Y|SH+E+CH+K+D_ADDR+Y
COLLISION0061	HERBAL	OK	Y	K	Y	Halte den Pflanzenposten, nimm den Pflanzenposten und gib den Pflanzenposten zu; auf Grad I; an der bezeichneten Stelle.	D_ADDR+SH+E+CH+K+Y|SH+E+CH+K+D_ADDR+Y
COLLISION0061	BIOLOGICAL	OK	Y	K	Y	Halte den Stationsposten, entnimm den Stationsposten und führe den Stationsposten zu; auf Grad I; an der bezeichneten Stelle.	D_ADDR+SH+E+CH+K+Y|SH+E+CH+K+D_ADDR+Y
COLLISION0061	CELESTIAL	OK	Y	K	Y	Halte den Positionsposten, nimm den Positionsposten auf und ordne den Positionsposten zu; auf Grad I; an der bezeichneten Stelle.	D_ADDR+SH+E+CH+K+Y|SH+E+CH+K+D_ADDR+Y
COLLISION0061	PHARMA	OK	Y	K	Y	Halte den Drogenposten, nimm den Drogenposten und gib den Drogenposten zu; auf Grad I; an der bezeichneten Stelle.	D_ADDR+SH+E+CH+K+Y|SH+E+CH+K+D_ADDR+Y
COLLISION0062	SOURCE_SECTION_T	OK	Y	SH	Y	Halte den laufenden Eintrag fest; an der bezeichneten Stelle.	D_ADDR+SH+Y|SH+D_ADDR+Y
COLLISION0062	HERBAL	OK	Y	SH	Y	Halte den Pflanzenposten; an der bezeichneten Stelle.	D_ADDR+SH+Y|SH+D_ADDR+Y
COLLISION0062	BIOLOGICAL	OK	Y	SH	Y	Halte den Stationsposten; an der bezeichneten Stelle.	D_ADDR+SH+Y|SH+D_ADDR+Y
COLLISION0062	CELESTIAL	OK	Y	SH	Y	Halte den Positionsposten; an der bezeichneten Stelle.	D_ADDR+SH+Y|SH+D_ADDR+Y
COLLISION0062	PHARMA	OK	Y	SH	Y	Halte den Drogenposten; an der bezeichneten Stelle.	D_ADDR+SH+Y|SH+D_ADDR+Y
COLLISION0063	SOURCE_SECTION_T	OK	Y	K	Y	Ordne den laufenden Eintrag zu; auf Grad I.	E+K+Y|K+E+Y
COLLISION0063	HERBAL	OK	Y	K	Y	Gib den Pflanzenposten zu; auf Grad I.	E+K+Y|K+E+Y
COLLISION0063	BIOLOGICAL	OK	Y	K	Y	Führe den Stationsposten zu; auf Grad I.	E+K+Y|K+E+Y
COLLISION0063	CELESTIAL	OK	Y	K	Y	Ordne den Positionsposten zu; auf Grad I.	E+K+Y|K+E+Y
COLLISION0063	PHARMA	OK	Y	K	Y	Gib den Drogenposten zu; auf Grad I.	E+K+Y|K+E+Y
COLLISION0064	SOURCE_SECTION_T	OK	Y	T	Y	Lege den laufenden Eintrag fest; auf Grad I.	E+T+Y|T+E+Y
COLLISION0064	HERBAL	OK	Y	T	Y	Stelle den Pflanzenposten ein; auf Grad I.	E+T+Y|T+E+Y
COLLISION0064	BIOLOGICAL	OK	Y	T	Y	Stelle den Stationsposten ein; auf Grad I.	E+T+Y|T+E+Y
COLLISION0064	CELESTIAL	OK	Y	T	Y	Stelle den Positionsposten ein; auf Grad I.	E+T+Y|T+E+Y
COLLISION0064	PHARMA	OK	Y	T	Y	Stelle den Drogenposten ein; auf Grad I.	E+T+Y|T+E+Y
COLLISION0065	SOURCE_SECTION_T	OK	Y	T	Y	Lege den laufenden Eintrag fest; auf Grad III.	EEE+T+Y|T+EEE+Y
COLLISION0065	HERBAL	OK	Y	T	Y	Stelle den Pflanzenposten ein; auf Grad III.	EEE+T+Y|T+EEE+Y
COLLISION0065	BIOLOGICAL	OK	Y	T	Y	Stelle den Stationsposten ein; auf Grad III.	EEE+T+Y|T+EEE+Y
COLLISION0065	CELESTIAL	OK	Y	T	Y	Stelle den Positionsposten ein; auf Grad III.	EEE+T+Y|T+EEE+Y
COLLISION0065	PHARMA	OK	Y	T	Y	Stelle den Drogenposten ein; auf Grad III.	EEE+T+Y|T+EEE+Y
COLLISION0066	SOURCE_SECTION_T	OK	Y	K	Y	Weiter ordne den laufenden Eintrag [wie zuvor] zu; zur Zielspalte.	K+AL+OL|OL+K+AL
COLLISION0066	HERBAL	OK	Y	K	Y	Weiter gib den Pflanzenposten [wie zuvor] zu; zur Zielstelle.	K+AL+OL|OL+K+AL
COLLISION0066	BIOLOGICAL	OK	Y	K	Y	Weiter führe den Stationsposten [wie zuvor] zu; zur Zielstation.	K+AL+OL|OL+K+AL
COLLISION0066	CELESTIAL	OK	Y	K	Y	Weiter ordne den Positionsposten [wie zuvor] zu; zur Zielposition.	K+AL+OL|OL+K+AL
COLLISION0066	PHARMA	OK	Y	K	Y	Weiter gib den Drogenposten [wie zuvor] zu; zum Zielgefäß.	K+AL+OL|OL+K+AL
COLLISION0067	SOURCE_SECTION_T	OK	Y	SH	Y	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; auf Grad I.	K+E+SH+Y|K+SH+E+Y
COLLISION0067	HERBAL	OK	Y	SH	Y	Gib den Pflanzenposten zu und halte den Pflanzenposten; auf Grad I.	K+E+SH+Y|K+SH+E+Y
COLLISION0067	BIOLOGICAL	OK	Y	SH	Y	Führe den Stationsposten zu und halte den Stationsposten; auf Grad I.	K+E+SH+Y|K+SH+E+Y
COLLISION0067	CELESTIAL	OK	Y	SH	Y	Ordne den Positionsposten zu und halte den Positionsposten; auf Grad I.	K+E+SH+Y|K+SH+E+Y
COLLISION0067	PHARMA	OK	Y	SH	Y	Gib den Drogenposten zu und halte den Drogenposten; auf Grad I.	K+E+SH+Y|K+SH+E+Y
COLLISION0068	SOURCE_SECTION_T	OK	Y	K	Y	Ordne den laufenden Eintrag [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	K+O+D_ADDR|K+O+M_LOCAL
COLLISION0068	HERBAL	OK	Y	K	Y	Gib den Pflanzenposten [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	K+O+D_ADDR|K+O+M_LOCAL
COLLISION0068	BIOLOGICAL	OK	Y	K	Y	Führe den Stationsposten [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	K+O+D_ADDR|K+O+M_LOCAL
COLLISION0068	CELESTIAL	OK	Y	K	Y	Ordne den Positionsposten [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	K+O+D_ADDR|K+O+M_LOCAL
COLLISION0068	PHARMA	OK	Y	K	Y	Gib den Drogenposten [wie zuvor] zu; als Ausführung; an der bezeichneten Stelle.	K+O+D_ADDR|K+O+M_LOCAL
COLLISION0069	SOURCE_SECTION_T	OK	Y	SH	Y	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; als Ausführung und auf Grad I.	K+O+SH+E+Y|O+E+K+SH+Y
COLLISION0069	HERBAL	OK	Y	SH	Y	Gib den Pflanzenposten zu und halte den Pflanzenposten; als Ausführung und auf Grad I.	K+O+SH+E+Y|O+E+K+SH+Y
COLLISION0069	BIOLOGICAL	OK	Y	SH	Y	Führe den Stationsposten zu und halte den Stationsposten; als Ausführung und auf Grad I.	K+O+SH+E+Y|O+E+K+SH+Y
COLLISION0069	CELESTIAL	OK	Y	SH	Y	Ordne den Positionsposten zu und halte den Positionsposten; als Ausführung und auf Grad I.	K+O+SH+E+Y|O+E+K+SH+Y
COLLISION0069	PHARMA	OK	Y	SH	Y	Gib den Drogenposten zu und halte den Drogenposten; als Ausführung und auf Grad I.	K+O+SH+E+Y|O+E+K+SH+Y
COLLISION0070	SOURCE_SECTION_T	OK	Y	CHD	Y	Weiter ordne den laufenden Eintrag zu und bearbeite den laufenden Eintrag.	K+OL+CHD+Y|OL+K+CHD+Y
COLLISION0070	HERBAL	OK	Y	CHD	Y	Weiter gib den Pflanzenposten zu und bearbeite den Pflanzenposten.	K+OL+CHD+Y|OL+K+CHD+Y
COLLISION0070	BIOLOGICAL	OK	Y	CHD	Y	Weiter führe den Stationsposten zu und bearbeite den Stationsposten.	K+OL+CHD+Y|OL+K+CHD+Y
COLLISION0070	CELESTIAL	OK	Y	CHD	Y	Weiter ordne den Positionsposten zu und bearbeite den Positionsposten.	K+OL+CHD+Y|OL+K+CHD+Y
COLLISION0070	PHARMA	OK	Y	CHD	Y	Weiter gib den Drogenposten zu und bearbeite den Drogenposten.	K+OL+CHD+Y|OL+K+CHD+Y
COLLISION0071	SOURCE_SECTION_T	OK	Y	K	Y	Ordne den laufenden Eintrag zu.	K+Y|Y+K
COLLISION0071	HERBAL	OK	Y	K	Y	Gib den Pflanzenposten zu.	K+Y|Y+K
COLLISION0071	BIOLOGICAL	OK	Y	K	Y	Führe den Stationsposten zu.	K+Y|Y+K
COLLISION0071	CELESTIAL	OK	Y	K	Y	Ordne den Positionsposten zu.	K+Y|Y+K
COLLISION0071	PHARMA	OK	Y	K	Y	Gib den Drogenposten zu.	K+Y|Y+K
COLLISION0072	SOURCE_SECTION_T	OK	Y	K	Y	Ordne den laufenden Eintrag zu; über die Eintragsverbindung.	L+K+Y|Y+K+L
COLLISION0072	HERBAL	OK	Y	K	Y	Gib den Pflanzenposten zu; über die Verbindung im Pflanzenartikel.	L+K+Y|Y+K+L
COLLISION0072	BIOLOGICAL	OK	Y	K	Y	Führe den Stationsposten zu; über die sichtbare Verbindung.	L+K+Y|Y+K+L
COLLISION0072	CELESTIAL	OK	Y	K	Y	Ordne den Positionsposten zu; über die Ringverbindung.	L+K+Y|Y+K+L
COLLISION0072	PHARMA	OK	Y	K	Y	Gib den Drogenposten zu; über die Gefäßverbindung.	L+K+Y|Y+K+L
COLLISION0073	SOURCE_SECTION_T	OK	Y	OK	Y	Weiter im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; über die Eintragsverbindung.	L+OL|OL+L
COLLISION0073	HERBAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; über die Verbindung im Pflanzenartikel.	L+OL|OL+L
COLLISION0073	BIOLOGICAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; über die sichtbare Verbindung.	L+OL|OL+L
COLLISION0073	CELESTIAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Positionsposten [wie zuvor]; über die Ringverbindung.	L+OL|OL+L
COLLISION0073	PHARMA	OK	Y	OK	Y	Weiter im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; über die Gefäßverbindung.	L+OL|OL+L
COLLISION0074	SOURCE_SECTION_T	OK	Y	S	Y	Wähle den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung.	L+S|S+L
COLLISION0074	HERBAL	OK	Y	S	Y	Wähle den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	L+S|S+L
COLLISION0074	BIOLOGICAL	OK	Y	S	Y	Wähle den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	L+S|S+L
COLLISION0074	CELESTIAL	OK	Y	S	Y	Wähle den Positionsposten [wie zuvor]; über die Ringverbindung.	L+S|S+L
COLLISION0074	PHARMA	OK	Y	S	Y	Wähle den Drogenposten [wie zuvor]; über die Gefäßverbindung.	L+S|S+L
COLLISION0075	SOURCE_SECTION_T	OK	Y	SH	Y	Halte den laufenden Eintrag [wie zuvor] fest; über die Eintragsverbindung.	L+SH|SH+L
COLLISION0075	HERBAL	OK	Y	SH	Y	Halte den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	L+SH|SH+L
COLLISION0075	BIOLOGICAL	OK	Y	SH	Y	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	L+SH|SH+L
COLLISION0075	CELESTIAL	OK	Y	SH	Y	Halte den Positionsposten [wie zuvor]; über die Ringverbindung.	L+SH|SH+L
COLLISION0075	PHARMA	OK	Y	SH	Y	Halte den Drogenposten [wie zuvor]; über die Gefäßverbindung.	L+SH|SH+L
COLLISION0076	SOURCE_SECTION_T	OK	Y	SH	Y	Halte den laufenden Eintrag [wie zuvor] fest; über die Eintragsverbindung; auf Grad I.	L+SH+E|SH+E+L
COLLISION0076	HERBAL	OK	Y	SH	Y	Halte den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel; auf Grad I.	L+SH+E|SH+E+L
COLLISION0076	BIOLOGICAL	OK	Y	SH	Y	Halte den Stationsposten [wie zuvor]; über die sichtbare Verbindung; auf Grad I.	L+SH+E|SH+E+L
COLLISION0076	CELESTIAL	OK	Y	SH	Y	Halte den Positionsposten [wie zuvor]; über die Ringverbindung; auf Grad I.	L+SH+E|SH+E+L
COLLISION0076	PHARMA	OK	Y	SH	Y	Halte den Drogenposten [wie zuvor]; über die Gefäßverbindung; auf Grad I.	L+SH+E|SH+E+L
COLLISION0077	SOURCE_SECTION_T	OK	Y	T	Y	Lege den laufenden Eintrag fest; über die Eintragsverbindung.	L+T+Y|Y+T+L
COLLISION0077	HERBAL	OK	Y	T	Y	Stelle den Pflanzenposten ein; über die Verbindung im Pflanzenartikel.	L+T+Y|Y+T+L
COLLISION0077	BIOLOGICAL	OK	Y	T	Y	Stelle den Stationsposten ein; über die sichtbare Verbindung.	L+T+Y|Y+T+L
COLLISION0077	CELESTIAL	OK	Y	T	Y	Stelle den Positionsposten ein; über die Ringverbindung.	L+T+Y|Y+T+L
COLLISION0077	PHARMA	OK	Y	T	Y	Stelle den Drogenposten ein; über die Gefäßverbindung.	L+T+Y|Y+T+L
COLLISION0078	SOURCE_SECTION_T	OK	Y	K	Y	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; als Ausführung und auf Grad I.	O+CH+K+E+Y|O+E+CH+K+Y
COLLISION0078	HERBAL	OK	Y	K	Y	Nimm den Pflanzenposten und gib den Pflanzenposten zu; als Ausführung und auf Grad I.	O+CH+K+E+Y|O+E+CH+K+Y
COLLISION0078	BIOLOGICAL	OK	Y	K	Y	Entnimm den Stationsposten und führe den Stationsposten zu; als Ausführung und auf Grad I.	O+CH+K+E+Y|O+E+CH+K+Y
COLLISION0078	CELESTIAL	OK	Y	K	Y	Nimm den Positionsposten auf und ordne den Positionsposten zu; als Ausführung und auf Grad I.	O+CH+K+E+Y|O+E+CH+K+Y
COLLISION0078	PHARMA	OK	Y	K	Y	Nimm den Drogenposten und gib den Drogenposten zu; als Ausführung und auf Grad I.	O+CH+K+E+Y|O+E+CH+K+Y
COLLISION0079	SOURCE_SECTION_T	OK	Y	T	Y	Weiter entnimm den laufenden Eintrag [wie zuvor] und lege den laufenden Eintrag [wie zuvor] fest; als Ausführung und auf Grad I.	O+CH+T+E+OL|O+CH+T+OL+E
COLLISION0079	HERBAL	OK	Y	T	Y	Weiter nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein; als Ausführung und auf Grad I.	O+CH+T+E+OL|O+CH+T+OL+E
COLLISION0079	BIOLOGICAL	OK	Y	T	Y	Weiter entnimm den Stationsposten [wie zuvor] und stelle den Stationsposten [wie zuvor] ein; als Ausführung und auf Grad I.	O+CH+T+E+OL|O+CH+T+OL+E
COLLISION0079	CELESTIAL	OK	Y	T	Y	Weiter nimm den Positionsposten [wie zuvor] auf und stelle den Positionsposten [wie zuvor] ein; als Ausführung und auf Grad I.	O+CH+T+E+OL|O+CH+T+OL+E
COLLISION0079	PHARMA	OK	Y	T	Y	Weiter nimm den Drogenposten [wie zuvor] und stelle den Drogenposten [wie zuvor] ein; als Ausführung und auf Grad I.	O+CH+T+E+OL|O+CH+T+OL+E
COLLISION0080	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; entlang der Lesebahn; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+AIR|O+LOCAL_CHAR_F+AIR
COLLISION0080	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; entlang der Verarbeitungsbahn; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+AIR|O+LOCAL_CHAR_F+AIR
COLLISION0080	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; entlang der Stationsbahn; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+AIR|O+LOCAL_CHAR_F+AIR
COLLISION0080	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten [wie zuvor]; entlang der Ringbahn; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+AIR|O+LOCAL_CHAR_F+AIR
COLLISION0080	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; entlang der Transferbahn; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+AIR|O+LOCAL_CHAR_F+AIR
COLLISION0081	SOURCE_SECTION_T	OK	Y	S	Y	Wähle den laufenden Eintrag [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+S|S+O+M_LOCAL
COLLISION0081	HERBAL	OK	Y	S	Y	Wähle den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+S|S+O+M_LOCAL
COLLISION0081	BIOLOGICAL	OK	Y	S	Y	Wähle den Stationsposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+S|S+O+M_LOCAL
COLLISION0081	CELESTIAL	OK	Y	S	Y	Wähle den Positionsposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+S|S+O+M_LOCAL
COLLISION0081	PHARMA	OK	Y	S	Y	Wähle den Drogenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.	O+D_ADDR+S|S+O+M_LOCAL
COLLISION0082	SOURCE_SECTION_T	OK	Y	OK	AIN	Trage den Teilwert ein; als Ausführung.	O+OK+AIN|OK+O+AIN
COLLISION0082	HERBAL	OK	Y	OK	AIN	Setze den Materialanteil im Arbeitsgang an; als Ausführung.	O+OK+AIN|OK+O+AIN
COLLISION0082	BIOLOGICAL	OK	Y	OK	AIN	Setze den Stationsanteil im Stationsgang an; als Ausführung.	O+OK+AIN|OK+O+AIN
COLLISION0082	CELESTIAL	OK	Y	OK	AIN	Setze den Sektoranteil; als Ausführung.	O+OK+AIN|OK+O+AIN
COLLISION0082	PHARMA	OK	Y	OK	AIN	Setze den Drogenanteil als Ansatz an; als Ausführung.	O+OK+AIN|OK+O+AIN
COLLISION0083	SOURCE_SECTION_T	OK	Y	OK	Y	Trage den laufenden Eintrag ein; als Ausführung.	O+OK+Y|OK+O+Y
COLLISION0083	HERBAL	OK	Y	OK	Y	Setze den Pflanzenposten im Arbeitsgang an; als Ausführung.	O+OK+Y|OK+O+Y
COLLISION0083	BIOLOGICAL	OK	Y	OK	Y	Setze den Stationsposten im Stationsgang an; als Ausführung.	O+OK+Y|OK+O+Y
COLLISION0083	CELESTIAL	OK	Y	OK	Y	Setze den Positionsposten; als Ausführung.	O+OK+Y|OK+O+Y
COLLISION0083	PHARMA	OK	Y	OK	Y	Setze den Drogenposten als Ansatz an; als Ausführung.	O+OK+Y|OK+O+Y
COLLISION0084	SOURCE_SECTION_T	OK	Y	OK	OR	Im laufenden Gang trage die Eintragseinheit ein; als Ausführung.	O+OR|OR+O
COLLISION0084	HERBAL	OK	Y	OK	OR	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an; als Ausführung.	O+OR|OR+O
COLLISION0084	BIOLOGICAL	OK	Y	OK	OR	Im laufenden Gang setze die Stationseinheit im Stationsgang an; als Ausführung.	O+OR|OR+O
COLLISION0084	CELESTIAL	OK	Y	OK	OR	Im laufenden Gang setze die Positionseinheit; als Ausführung.	O+OR|OR+O
COLLISION0084	PHARMA	OK	Y	OK	OR	Im laufenden Gang setze die Ansatzeinheit als Ansatz an; als Ausführung.	O+OR|OR+O
COLLISION0085	SOURCE_SECTION_T	OK	Y	SH	OR	Halte die Eintragseinheit fest; als Ausführung.	O+SH+OR|SH+O+OR
COLLISION0085	HERBAL	OK	Y	SH	OR	Halte die Arbeitseinheit; als Ausführung.	O+SH+OR|SH+O+OR
COLLISION0085	BIOLOGICAL	OK	Y	SH	OR	Halte die Stationseinheit; als Ausführung.	O+SH+OR|SH+O+OR
COLLISION0085	CELESTIAL	OK	Y	SH	OR	Halte die Positionseinheit; als Ausführung.	O+SH+OR|SH+O+OR
COLLISION0085	PHARMA	OK	Y	SH	OR	Halte die Ansatzeinheit; als Ausführung.	O+SH+OR|SH+O+OR
COLLISION0086	SOURCE_SECTION_T	OK	Y	SH	Y	Halte den laufenden Eintrag fest; als Ausführung.	O+SH+Y|SH+O+Y
COLLISION0086	HERBAL	OK	Y	SH	Y	Halte den Pflanzenposten; als Ausführung.	O+SH+Y|SH+O+Y
COLLISION0086	BIOLOGICAL	OK	Y	SH	Y	Halte den Stationsposten; als Ausführung.	O+SH+Y|SH+O+Y
COLLISION0086	CELESTIAL	OK	Y	SH	Y	Halte den Positionsposten; als Ausführung.	O+SH+Y|SH+O+Y
COLLISION0086	PHARMA	OK	Y	SH	Y	Halte den Drogenposten; als Ausführung.	O+SH+Y|SH+O+Y
COLLISION0087	SOURCE_SECTION_T	OK	Y	P	Y	Weiter setze den laufenden Eintrag [wie zuvor] ein.	OL+P|P+OL
COLLISION0087	HERBAL	OK	Y	P	Y	Weiter setze den Pflanzenposten [wie zuvor] ein.	OL+P|P+OL
COLLISION0087	BIOLOGICAL	OK	Y	P	Y	Weiter setze den Stationsposten [wie zuvor] ein.	OL+P|P+OL
COLLISION0087	CELESTIAL	OK	Y	P	Y	Weiter setze den Positionsposten [wie zuvor] ein.	OL+P|P+OL
COLLISION0087	PHARMA	OK	Y	P	Y	Weiter setze den Drogenposten [wie zuvor] ein.	OL+P|P+OL
COLLISION0088	SOURCE_SECTION_T	OK	Y	CHD	Y	Weiter setze den laufenden Eintrag [wie zuvor] ein und bearbeite den laufenden Eintrag [wie zuvor]; schließe den Schritt.	OL+P+CHD+DY|P+OL+CHD+DY
COLLISION0088	HERBAL	OK	Y	CHD	Y	Weiter setze den Pflanzenposten [wie zuvor] ein und bearbeite den Pflanzenposten [wie zuvor]; schließe den Schritt.	OL+P+CHD+DY|P+OL+CHD+DY
COLLISION0088	BIOLOGICAL	OK	Y	CHD	Y	Weiter setze den Stationsposten [wie zuvor] ein und bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.	OL+P+CHD+DY|P+OL+CHD+DY
COLLISION0088	CELESTIAL	OK	Y	CHD	Y	Weiter setze den Positionsposten [wie zuvor] ein und bearbeite den Positionsposten [wie zuvor]; schließe den Schritt.	OL+P+CHD+DY|P+OL+CHD+DY
COLLISION0088	PHARMA	OK	Y	CHD	Y	Weiter setze den Drogenposten [wie zuvor] ein und bearbeite den Drogenposten [wie zuvor]; schließe den Schritt.	OL+P+CHD+DY|P+OL+CHD+DY
COLLISION0089	SOURCE_SECTION_T	OK	Y	SH	Y	Weiter halte den laufenden Eintrag fest; auf Grad I.	OL+SH+E+Y|SH+E+OL+Y
COLLISION0089	HERBAL	OK	Y	SH	Y	Weiter halte den Pflanzenposten; auf Grad I.	OL+SH+E+Y|SH+E+OL+Y
COLLISION0089	BIOLOGICAL	OK	Y	SH	Y	Weiter halte den Stationsposten; auf Grad I.	OL+SH+E+Y|SH+E+OL+Y
COLLISION0089	CELESTIAL	OK	Y	SH	Y	Weiter halte den Positionsposten; auf Grad I.	OL+SH+E+Y|SH+E+OL+Y
COLLISION0089	PHARMA	OK	Y	SH	Y	Weiter halte den Drogenposten; auf Grad I.	OL+SH+E+Y|SH+E+OL+Y
COLLISION0090	SOURCE_SECTION_T	OK	Y	T	Y	Weiter lege den laufenden Eintrag fest.	OL+T+Y|Y+T+OL
COLLISION0090	HERBAL	OK	Y	T	Y	Weiter stelle den Pflanzenposten ein.	OL+T+Y|Y+T+OL
COLLISION0090	BIOLOGICAL	OK	Y	T	Y	Weiter stelle den Stationsposten ein.	OL+T+Y|Y+T+OL
COLLISION0090	CELESTIAL	OK	Y	T	Y	Weiter stelle den Positionsposten ein.	OL+T+Y|Y+T+OL
COLLISION0090	PHARMA	OK	Y	T	Y	Weiter stelle den Drogenposten ein.	OL+T+Y|Y+T+OL
COLLISION0091	SOURCE_SECTION_T	OK	Y	OK	Y	Weiter im laufenden Gang trage den laufenden Eintrag ein.	OL+Y|Y+OL
COLLISION0091	HERBAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.	OL+Y|Y+OL
COLLISION0091	BIOLOGICAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Stationsposten im Stationsgang an.	OL+Y|Y+OL
COLLISION0091	CELESTIAL	OK	Y	OK	Y	Weiter im laufenden Gang setze den Positionsposten.	OL+Y|Y+OL
COLLISION0091	PHARMA	OK	Y	OK	Y	Weiter im laufenden Gang setze den Drogenposten als Ansatz an.	OL+Y|Y+OL
COLLISION0092	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; wie zuvor.	OS|RESUME_CARD
COLLISION0092	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; wie zuvor.	OS|RESUME_CARD
COLLISION0092	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; wie zuvor.	OS|RESUME_CARD
COLLISION0092	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten [wie zuvor]; wie zuvor.	OS|RESUME_CARD
COLLISION0092	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; wie zuvor.	OS|RESUME_CARD
COLLISION0093	SOURCE_SECTION_T	OK	Y	CH	Y	Setze den laufenden Eintrag ein und entnimm den laufenden Eintrag.	P+CH+Y|Y+P+CH
COLLISION0093	HERBAL	OK	Y	CH	Y	Setze den Pflanzenposten ein und nimm den Pflanzenposten.	P+CH+Y|Y+P+CH
COLLISION0093	BIOLOGICAL	OK	Y	CH	Y	Setze den Stationsposten ein und entnimm den Stationsposten.	P+CH+Y|Y+P+CH
COLLISION0093	CELESTIAL	OK	Y	CH	Y	Setze den Positionsposten ein und nimm den Positionsposten auf.	P+CH+Y|Y+P+CH
COLLISION0093	PHARMA	OK	Y	CH	Y	Setze den Drogenposten ein und nimm den Drogenposten.	P+CH+Y|Y+P+CH
COLLISION0094	SOURCE_SECTION_T	OK	Y	R	Y	Kennzeichne den laufenden Eintrag [wie zuvor]; an der bezeichneten Stelle.	R+AM_ADDR|R+A_ADDR
COLLISION0094	HERBAL	OK	Y	R	Y	Markiere den Pflanzenposten [wie zuvor]; an der bezeichneten Stelle.	R+AM_ADDR|R+A_ADDR
COLLISION0094	BIOLOGICAL	OK	Y	R	Y	Markiere den Stationsposten [wie zuvor]; an der bezeichneten Stelle.	R+AM_ADDR|R+A_ADDR
COLLISION0094	CELESTIAL	OK	Y	R	Y	Markiere den Positionsposten [wie zuvor]; an der bezeichneten Stelle.	R+AM_ADDR|R+A_ADDR
COLLISION0094	PHARMA	OK	Y	R	Y	Markiere den Drogenposten [wie zuvor]; an der bezeichneten Stelle.	R+AM_ADDR|R+A_ADDR
COLLISION0095	SOURCE_SECTION_T	OK	Y	SH	Y	Weiter wähle den laufenden Eintrag [wie zuvor] und halte den laufenden Eintrag [wie zuvor] fest; auf Grad I.	S+OL+SH+E|S+SH+E+OL
COLLISION0095	HERBAL	OK	Y	SH	Y	Weiter wähle den Pflanzenposten [wie zuvor] und halte den Pflanzenposten [wie zuvor]; auf Grad I.	S+OL+SH+E|S+SH+E+OL
