owner_row_id	layer	page	source_id	record_or_diagram	locus	owner_mode	visible_owner	visible_basis	concrete_silent_argument_default	strongest_rival	confidence	v69_revision
R4O163	ASTRO_LOCUS	f67r2	f67r2.28	A1	f67r2.28	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O164	ASTRO_LOCUS	f67r2	f67r2.29	A1	f67r2.29	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O165	ASTRO_LOCUS	f67r2	f67r2.30	A1	f67r2.30	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O166	ASTRO_LOCUS	f67r2	f67r2.31	A1	f67r2.31	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O167	ASTRO_LOCUS	f67r2	f67r2.32	A1	f67r2.32	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O168	ASTRO_LOCUS	f67r2	f67r2.33	A1	f67r2.33	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O169	ASTRO_LOCUS	f67r2	f67r2.34	A1	f67r2.34	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O170	ASTRO_LOCUS	f67r2	f67r2.35	A1	f67r2.35	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O171	ASTRO_LOCUS	f67r2	f67r2.36	A1	f67r2.36	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O172	ASTRO_LOCUS	f67r2	f67r2.37	A1	f67r2.37	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O173	ASTRO_LOCUS	f67r2	f67r2.38	A1	f67r2.38	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O174	ASTRO_LOCUS	f67r2	f67r2.39	A1	f67r2.39	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O175	ASTRO_LOCUS	f67r2	f67r2.40	A1	f67r2.40	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O176	ASTRO_LOCUS	f67r2	f67r2.41	A1	f67r2.41	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O177	ASTRO_LOCUS	f67r2	f67r2.42	A1	f67r2.42	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O178	ASTRO_LOCUS	f67r2	f67r2.43	A1	f67r2.43	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O179	ASTRO_LOCUS	f67r2	f67r2.44	A1	f67r2.44	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O180	ASTRO_LOCUS	f67r2	f67r2.45	A1	f67r2.45	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O181	ASTRO_LOCUS	f67r2	f67r2.46	A1	f67r2.46	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O182	ASTRO_LOCUS	f67r2	f67r2.47	A1	f67r2.47	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O183	ASTRO_LOCUS	f67r2	f67r2.48	A1	f67r2.48	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O184	ASTRO_LOCUS	f67r2	f67r2.49	A1	f67r2.49	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O185	ASTRO_LOCUS	f67r2	f67r2.50	A1	f67r2.50	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O186	ASTRO_LOCUS	f67r2	f67r2.51	A1	f67r2.51	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O187	ASTRO_LOCUS	f67r2	f67r2.52	A1	f67r2.52	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O188	ASTRO_LOCUS	f67r2	f67r2.53	A1	f67r2.53	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O189	ASTRO_LOCUS	f67r2	f67r2.54	A1	f67r2.54	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O190	ASTRO_LOCUS	f67r2	f67r2.55	A1	f67r2.55	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O191	ASTRO_LOCUS	f67r2	f67r2.56	A1	f67r2.56	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O192	ASTRO_LOCUS	f67r2	f67r2.57	A1	f67r2.57	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O193	ASTRO_LOCUS	f67r2	f67r2.58	A1	f67r2.58	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O194	ASTRO_LOCUS	f67r2	f67r2.59	A1	f67r2.59	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O195	ASTRO_LOCUS	f67r2	f67r2.60	A1	f67r2.60	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O196	ASTRO_LOCUS	f67r2	f67r2.61	A1	f67r2.61	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O197	ASTRO_LOCUS	f67r2	f67r2.62	A1	f67r2.62	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O198	ASTRO_LOCUS	f67r2	f67r2.63	A1	f67r2.63	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O199	ASTRO_LOCUS	f67r2	f67r2.64	A1	f67r2.64	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O200	ASTRO_LOCUS	f67r2	f67r2.65	A1	f67r2.65	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O201	ASTRO_LOCUS	f67r2	f67r2.66	A1	f67r2.66	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O202	ASTRO_LOCUS	f67r2	f67r2.67	A1	f67r2.67	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O203	ASTRO_LOCUS	f67r2	f67r2.68	A1	f67r2.68	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O204	ASTRO_LOCUS	f67r2	f67r2.69	A1	f67r2.69	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O205	ASTRO_LOCUS	f67r2	f67r2.70	A1	f67r2.70	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O206	ASTRO_LOCUS	f67r2	f67r2.71	A1	f67r2.71	DIRECT_VISIBLE	LOCAL_AUXILIARY_WHEEL_SLOT	short key is placed in a bounded local radial or condition slot	the local auxiliary celestial condition	decorative caption	MEDIUM	KEEP_PAGE_LOCAL_CONDITION_ONLY
R4O207	ASTRO_LOCUS	f67r2	f67r2.72	A1	f67r2.72	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEELS	long fragments occupy residual prose regions rather than one sector	the paired celestial lookup plate	independent prose unrelated to the wheels	LOW	REMOVE_AUTHORIAL_START_AND_DIRECTION
R4O208	ASTRO_LOCUS	f67r2	f67r2.73	A1	f67r2.73	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEELS	long fragments occupy residual prose regions rather than one sector	the paired celestial lookup plate	independent prose unrelated to the wheels	LOW	REMOVE_AUTHORIAL_START_AND_DIRECTION
R4O209	ASTRO_LOCUS	f67r2	f67r2.74	A1	f67r2.74	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEELS	long fragments occupy residual prose regions rather than one sector	the paired celestial lookup plate	independent prose unrelated to the wheels	LOW	REMOVE_AUTHORIAL_START_AND_DIRECTION
R4O210	ASTRO_LOCUS	f68r1	f68r1.1	A2	f68r1.1	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O211	ASTRO_LOCUS	f68r1	f68r1.2	A2	f68r1.2	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O212	ASTRO_LOCUS	f68r1	f68r1.3	A2	f68r1.3	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O213	ASTRO_LOCUS	f68r1	f68r1.4	A2	f68r1.4	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O214	ASTRO_LOCUS	f68r1	f68r1.5	A2	f68r1.5	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O215	ASTRO_LOCUS	f68r1	f68r1.6	A2	f68r1.6	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O216	ASTRO_LOCUS	f68r1	f68r1.7	A2	f68r1.7	PAGE_OWNER_ONLY	MULTIPANEL_STAR_ATLAS	header/prose fragments lie over several star panels	the current star-field panel or catalogue section	one prose article over the whole foldout	LOW	REPLACE_SINGLE_CENTER_WITH_PANEL_OWNER
R4O217	ASTRO_LOCUS	f68r1	f68r1.8	A2	f68r1.8	DIRECT_VISIBLE	RIGHT_SECTORIZED_STAR_SUBMAP_CENTER	central key/legend is local to the sectorized circular submap	the central owner or legend of the right star submap	one of several face medallions rather than owner	MEDIUM	KEEP_CENTER_LOCAL_NOT_PAGE_GLOBAL
R4O218	ASTRO_LOCUS	f68r1	f68r1.9	A2	f68r1.9	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O219	ASTRO_LOCUS	f68r1	f68r1.10	A2	f68r1.10	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O220	ASTRO_LOCUS	f68r1	f68r1.11	A2	f68r1.11	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O221	ASTRO_LOCUS	f68r1	f68r1.12	A2	f68r1.12	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O222	ASTRO_LOCUS	f68r1	f68r1.13	A2	f68r1.13	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O223	ASTRO_LOCUS	f68r1	f68r1.14	A2	f68r1.14	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O224	ASTRO_LOCUS	f68r1	f68r1.15	A2	f68r1.15	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O225	ASTRO_LOCUS	f68r1	f68r1.16	A2	f68r1.16	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O226	ASTRO_LOCUS	f68r1	f68r1.17	A2	f68r1.17	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O227	ASTRO_LOCUS	f68r1	f68r1.18	A2	f68r1.18	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O228	ASTRO_LOCUS	f68r1	f68r1.19	A2	f68r1.19	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O229	ASTRO_LOCUS	f68r1	f68r1.20	A2	f68r1.20	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O230	ASTRO_LOCUS	f68r1	f68r1.21	A2	f68r1.21	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O231	ASTRO_LOCUS	f68r1	f68r1.22	A2	f68r1.22	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O232	ASTRO_LOCUS	f68r1	f68r1.23	A2	f68r1.23	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O233	ASTRO_LOCUS	f68r1	f68r1.24	A2	f68r1.24	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O234	ASTRO_LOCUS	f68r1	f68r1.25	A2	f68r1.25	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O235	ASTRO_LOCUS	f68r1	f68r1.26	A2	f68r1.26	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O236	ASTRO_LOCUS	f68r1	f68r1.27	A2	f68r1.27	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O237	ASTRO_LOCUS	f68r1	f68r1.28	A2	f68r1.28	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O238	ASTRO_LOCUS	f68r1	f68r1.29	A2	f68r1.29	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O239	ASTRO_LOCUS	f68r1	f68r1.30	A2	f68r1.30	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O240	ASTRO_LOCUS	f68r1	f68r1.31	A2	f68r1.31	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O241	ASTRO_LOCUS	f68r1	f68r1.32	A2	f68r1.32	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O242	ASTRO_LOCUS	f68r1	f68r1.33	A2	f68r1.33	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O243	ASTRO_LOCUS	f68r1	f68r1.34	A2	f68r1.34	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O244	ASTRO_LOCUS	f68r1	f68r1.35	A2	f68r1.35	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O245	ASTRO_LOCUS	f68r1	f68r1.36	A2	f68r1.36	DIRECT_VISIBLE	RIGHT_SUBMAP_SPATIAL_STAR_SLOT	one of 28 singleton address labels is placed in a local star/sector slot	the locally addressed star station in the right submap	label in an open star field rather than the right wheel	MEDIUM	RETAIN_LOCAL_28_ADDRESS_INVENTORY_ONLY
R4O246	ASTRO_LOCUS	f68r1	f68r1.37	A2	f68r1.37	DIRECT_VISIBLE	RIGHT_SECTORIZED_STAR_SUBMAP_CENTER	central key/legend is local to the sectorized circular submap	the central owner or legend of the right star submap	one of several face medallions rather than owner	MEDIUM	KEEP_CENTER_LOCAL_NOT_PAGE_GLOBAL
