owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN086	PROSE_FIELD	F086	f83r	BIOLOGICAL	B3	f83r.11	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN087	PROSE_FIELD	F087	f83r	BIOLOGICAL	B3	f83r.14	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN088	PROSE_FIELD	F088	f83r	BIOLOGICAL	B3	f83r.14	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN089	PROSE_FIELD	F089	f83r	BIOLOGICAL	B3	f83r.14	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN090	PROSE_FIELD	F090	f83r	BIOLOGICAL	B3	f83r.14	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN091	PROSE_FIELD	F091	f83r	BIOLOGICAL	B3	f83r.14	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN092	PROSE_FIELD	F092	f83r	BIOLOGICAL	B3	f83r.14	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN093	PROSE_FIELD	F093	f83r	BIOLOGICAL	B3	f83r.15	7	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN094	PROSE_FIELD	F094	f83r	BIOLOGICAL	B3	f83r.15	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN095	PROSE_FIELD	F095	f83r	BIOLOGICAL	B3	f83r.15	1	TERMINAL_DRAIN	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN096	PROSE_FIELD	F096	f83r	BIOLOGICAL	B3	f83r.16	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN097	PROSE_FIELD	F097	f83r	BIOLOGICAL	B3	f83r.16	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN098	PROSE_FIELD	F098	f83r	BIOLOGICAL	B3	f83r.16	6	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN099	PROSE_FIELD	F099	f83r	BIOLOGICAL	B3	f83r.20	1	EXEMPLAR_ONLY	DIRECT_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN100	PROSE_FIELD	F100	f83r	BIOLOGICAL	B3	f83r.20	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN101	PROSE_FIELD	F101	f83r	BIOLOGICAL	B3	f83r.20	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN102	PROSE_FIELD	F102	f83r	BIOLOGICAL	B3	f83r.20	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN103	PROSE_FIELD	F103	f83r	BIOLOGICAL	B3	f83r.20	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN104	PROSE_FIELD	F104	f83r	BIOLOGICAL	B3	f83r.22	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN105	PROSE_FIELD	F105	f83r	BIOLOGICAL	B3	f83r.22	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN106	PROSE_FIELD	F106	f83r	BIOLOGICAL	B3	f83r.22	5	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN107	PROSE_FIELD	F107	f83r	BIOLOGICAL	B3	f83r.22	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN108	PROSE_FIELD	F108	f83r	BIOLOGICAL	B3	f83r.24	6	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_ARCH_LINKED_LOWER_PAIR	Führe F83R_ARCH_LINKED_LOWER_PAIR als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_ARCH	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN109	PROSE_FIELD	F109	f83r	BIOLOGICAL	B4	f83r.25	1	EXEMPLAR_ONLY	DIRECT_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN110	PROSE_FIELD	F110	f83r	BIOLOGICAL	B4	f83r.25	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN111	PROSE_FIELD	F111	f83r	BIOLOGICAL	B4	f83r.25	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN112	PROSE_FIELD	F112	f83r	BIOLOGICAL	B4	f83r.26	5	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN113	PROSE_FIELD	F113	f83r	BIOLOGICAL	B4	f83r.26	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN114	PROSE_FIELD	F114	f83r	BIOLOGICAL	B4	f83r.27	3	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN115	PROSE_FIELD	F115	f83r	BIOLOGICAL	B4	f83r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN116	PROSE_FIELD	F116	f83r	BIOLOGICAL	B4	f83r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN117	PROSE_FIELD	F117	f83r	BIOLOGICAL	B4	f83r.28	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN118	PROSE_FIELD	F118	f83r	BIOLOGICAL	B4	f83r.28	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN119	PROSE_FIELD	F119	f83r	BIOLOGICAL	B4	f83r.28	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY	Führe F83R_LEFT_DESCENDING_BLUE_CHANNEL_ASSEMBLY als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_LEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN120	PROSE_FIELD	F120	f83r	BIOLOGICAL	B4	f83r.35	5	COMPOSITE_SEQUENCE	DIRECT_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN121	PROSE_FIELD	F121	f83r	BIOLOGICAL	B4	f83r.37	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN122	PROSE_FIELD	F122	f83r	BIOLOGICAL	B4	f83r.37	1	TERMINAL_DRAIN	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN123	PROSE_FIELD	F123	f83r	BIOLOGICAL	B4	f83r.37	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN124	PROSE_FIELD	F124	f83r	BIOLOGICAL	B4	f83r.38	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN125	PROSE_FIELD	F125	f83r	BIOLOGICAL	B4	f83r.39	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN126	PROSE_FIELD	F126	f83r	BIOLOGICAL	B4	f83r.41	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN127	PROSE_FIELD	F127	f83r	BIOLOGICAL	B4	f83r.41	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB	Führe F83R_RIGHT_S_CONDUIT_AND_MULTIENDED_HUB als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	MEDIUM	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_RIGHT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
