selection_row	selected_from_role	unit_kind	unit_id	page	section	record_or_diagram	locus	member_count	owner_status	selected_visible_owner	silent_argument_default	visible_basis	strongest_rival	confidence	v69_revision	semantic_ceiling
V71S101	R3_TECHNICAL	PROSE_FIELD	F101	f83r	BIOLOGICAL	B3	f83r.20	2	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S102	R3_TECHNICAL	PROSE_FIELD	F102	f83r	BIOLOGICAL	B3	f83r.20	3	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S103	R3_TECHNICAL	PROSE_FIELD	F103	f83r	BIOLOGICAL	B3	f83r.20	2	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S104	R3_TECHNICAL	PROSE_FIELD	F104	f83r	BIOLOGICAL	B3	f83r.22	2	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S105	R3_TECHNICAL	PROSE_FIELD	F105	f83r	BIOLOGICAL	B3	f83r.22	1	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S106	R3_TECHNICAL	PROSE_FIELD	F106	f83r	BIOLOGICAL	B3	f83r.22	5	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S107	R3_TECHNICAL	PROSE_FIELD	F107	f83r	BIOLOGICAL	B3	f83r.22	1	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S108	R3_TECHNICAL	PROSE_FIELD	F108	f83r	BIOLOGICAL	B3	f83r.24	6	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S109	R3_TECHNICAL	PROSE_FIELD	F109	f83r	BIOLOGICAL	B4	f83r.25	1	DIRECT_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S110	R3_TECHNICAL	PROSE_FIELD	F110	f83r	BIOLOGICAL	B4	f83r.25	3	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S111	R3_TECHNICAL	PROSE_FIELD	F111	f83r	BIOLOGICAL	B4	f83r.25	2	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S112	R3_TECHNICAL	PROSE_FIELD	F112	f83r	BIOLOGICAL	B4	f83r.26	5	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S113	R3_TECHNICAL	PROSE_FIELD	F113	f83r	BIOLOGICAL	B4	f83r.26	1	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S114	R3_TECHNICAL	PROSE_FIELD	F114	f83r	BIOLOGICAL	B4	f83r.27	3	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S115	R3_TECHNICAL	PROSE_FIELD	F115	f83r	BIOLOGICAL	B4	f83r.27	1	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S116	R3_TECHNICAL	PROSE_FIELD	F116	f83r	BIOLOGICAL	B4	f83r.27	1	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S117	R3_TECHNICAL	PROSE_FIELD	F117	f83r	BIOLOGICAL	B4	f83r.28	4	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S118	R3_TECHNICAL	PROSE_FIELD	F118	f83r	BIOLOGICAL	B4	f83r.28	1	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S119	R3_TECHNICAL	PROSE_FIELD	F119	f83r	BIOLOGICAL	B4	f83r.28	1	INHERITED_VISIBLE	B4_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation als gemeinsamer Besitzer dieses Records	beide Endstationen teilen einen sichtbaren Bogen, aber keinen Pfeil	zwei getrennte Figuren mit dekorativem Bogen	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S120	R3_TECHNICAL	PROSE_FIELD	F120	f83r	BIOLOGICAL	B4	f83r.35	5	DIRECT_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S121	R3_TECHNICAL	PROSE_FIELD	F121	f83r	BIOLOGICAL	B4	f83r.37	2	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S122	R3_TECHNICAL	PROSE_FIELD	F122	f83r	BIOLOGICAL	B4	f83r.37	1	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S123	R3_TECHNICAL	PROSE_FIELD	F123	f83r	BIOLOGICAL	B4	f83r.37	2	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S124	R3_TECHNICAL	PROSE_FIELD	F124	f83r	BIOLOGICAL	B4	f83r.38	4	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S125	R3_TECHNICAL	PROSE_FIELD	F125	f83r	BIOLOGICAL	B4	f83r.39	4	INHERITED_VISIBLE	B4_MAIN_LEFT_OPEN_FRINGE_STATION	linke Hauptstation mit blauem Unterlauf und offenen Fransen	gefüllter Unterlauf setzt am linken Gefäß an und endet mehrfach offen	ornamentaler Schweif statt Auslass	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S126	R3_TECHNICAL	PROSE_FIELD	F126	f83r	BIOLOGICAL	B4	f83r.41	2	DIRECT_VISIBLE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S127	R3_TECHNICAL	PROSE_FIELD	F127	f83r	BIOLOGICAL	B4	f83r.41	2	INHERITED_VISIBLE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S128	R3_TECHNICAL	PROSE_FIELD	F128	f83r	BIOLOGICAL	B4	f83r.44	2	INHERITED_VISIBLE	B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION	rechte Hauptstation mit S-Lauf und blauem Mehrarmknoten	S-Kontur läuft vom Figurenbecken sichtbar in den mehrarmigen Knoten	Band-/Rosettenornament ohne technische Funktion	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S129	R3_TECHNICAL	PROSE_FIELD	F129	f83r	BIOLOGICAL	B5	f83r.47	1	DIRECT_VISIBLE	B5_LEFT_OPEN_FRINGE_STATION	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S130	R3_TECHNICAL	PROSE_FIELD	F130	f83r	BIOLOGICAL	B5	f83r.47	1	INHERITED_VISIBLE	B5_LEFT_OPEN_FRINGE_STATION	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S131	R3_TECHNICAL	PROSE_FIELD	F131	f83r	BIOLOGICAL	B5	f83r.47	1	INHERITED_VISIBLE	B5_LEFT_OPEN_FRINGE_STATION	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S132	R3_TECHNICAL	PROSE_FIELD	F132	f83r	BIOLOGICAL	B5	f83r.48	5	INHERITED_VISIBLE	B5_LEFT_OPEN_FRINGE_STATION	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S133	R3_TECHNICAL	PROSE_FIELD	F133	f83r	BIOLOGICAL	B5	f83r.49	3	INHERITED_VISIBLE	B5_LEFT_OPEN_FRINGE_STATION	linker offener Endposten der f83r-Hauptstation	blauer Lauf und mehrere freie Enden bilden eine lokal geschlossene Besitzerfigur	gesamte Paarstation statt linker Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S134	R3_TECHNICAL	PROSE_FIELD	F134	f83r	BIOLOGICAL	B6	f83r.52	4	DIRECT_VISIBLE	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarmknotenposten der f83r-Hauptstation	durchgehender S-Lauf tritt in blauen Knoten mit freien Armen ein	gesamte Paarstation statt rechter Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S135	R3_TECHNICAL	PROSE_FIELD	F135	f83r	BIOLOGICAL	B6	f83r.54	5	INHERITED_VISIBLE	B6_RIGHT_S_RUN_MULTIPORT_STATION	rechter S-Lauf-/Mehrarmknotenposten der f83r-Hauptstation	durchgehender S-Lauf tritt in blauen Knoten mit freien Armen ein	gesamte Paarstation statt rechter Endposten	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S136	R3_TECHNICAL	ASTRO_LOCUS	f67r2.1	f67r2	ASTRO	A1	f67r2.1	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_01	dieser lokale Sektorplatz 01 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S137	R3_TECHNICAL	ASTRO_LOCUS	f67r2.2	f67r2	ASTRO	A1	f67r2.2	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_02	dieser lokale Sektorplatz 02 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S138	R3_TECHNICAL	ASTRO_LOCUS	f67r2.3	f67r2	ASTRO	A1	f67r2.3	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_03	dieser lokale Sektorplatz 03 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S139	R3_TECHNICAL	ASTRO_LOCUS	f67r2.4	f67r2	ASTRO	A1	f67r2.4	2	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_04	dieser lokale Sektorplatz 04 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S140	R3_TECHNICAL	ASTRO_LOCUS	f67r2.5	f67r2	ASTRO	A1	f67r2.5	2	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_05	dieser lokale Sektorplatz 05 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S141	R3_TECHNICAL	ASTRO_LOCUS	f67r2.6	f67r2	ASTRO	A1	f67r2.6	1	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_06	dieser lokale Sektorplatz 06 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S142	R3_TECHNICAL	ASTRO_LOCUS	f67r2.7	f67r2	ASTRO	A1	f67r2.7	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_07	dieser lokale Sektorplatz 07 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S143	R3_TECHNICAL	ASTRO_LOCUS	f67r2.8	f67r2	ASTRO	A1	f67r2.8	1	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_08	dieser lokale Sektorplatz 08 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S144	R3_TECHNICAL	ASTRO_LOCUS	f67r2.9	f67r2	ASTRO	A1	f67r2.9	2	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_09	dieser lokale Sektorplatz 09 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S145	R3_TECHNICAL	ASTRO_LOCUS	f67r2.10	f67r2	ASTRO	A1	f67r2.10	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_10	dieser lokale Sektorplatz 10 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S146	R3_TECHNICAL	ASTRO_LOCUS	f67r2.11	f67r2	ASTRO	A1	f67r2.11	3	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_11	dieser lokale Sektorplatz 11 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S147	R3_TECHNICAL	ASTRO_LOCUS	f67r2.12	f67r2	ASTRO	A1	f67r2.12	2	DIRECT_VISIBLE	A1_RIGHT_SECTOR_SLOT_12	dieser lokale Sektorplatz 12 des rechten f67r2-Rades	zwölfteilige lokale Sektor-/Scheibenordnung im rechten Rad; keine Kante zum linken Rad	bloße farbige Himmelsposition ohne Auswahlfunktion	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S148	R3_TECHNICAL	ASTRO_LOCUS	f67r2.13	f67r2	ASTRO	A1	f67r2.13	4	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_01	gegenwärtiges Ringband des rechten f67r2-Rades	Schrift folgt einem vorgezeichneten Ringraum des rechten Rades	allgemeine Seitenlegende	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S149	R3_TECHNICAL	ASTRO_LOCUS	f67r2.14	f67r2	ASTRO	A1	f67r2.14	3	INHERITED_VISIBLE	A1_RIGHT_RING_BAND_02	gegenwärtiges Ringband des rechten f67r2-Rades	Schrift folgt einem vorgezeichneten Ringraum des rechten Rades	allgemeine Seitenlegende	MEDIUM	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S150	R3_TECHNICAL	ASTRO_LOCUS	f67r2.15	f67r2	ASTRO	A1	f67r2.15	1	INHERITED_VISIBLE	A1_LEFT_LOCAL_FIELD_15	gegenwärtiges lokales Radial-/Ringfeld 15 des linken f67r2-Rades	V70 trennt das strahlen-/sterngefüllte linke Rad als eigenen Bildbesitzer; die alte Zeilenrolle liefert keine Semantik	lokaler Text des rechten Rades oder seitenweite Legende	LOW	LITERAL_7X12_PAGE_MATRIX_REMOVED; TWO_PAGE_LOCAL_WHEEL_NAMESPACES	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
