segment_id	clause_id	physical_page	segment_order	segment_kind	pattern_id	action_sequence	action_tokens	instruction_ids	spoken_segment_de
P937-S0413	P915-C066	f75r	8	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0473	absetzen
P937-S0414	P915-C067	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_AUSFUEHREN	OK>O	2	P917-I0474|P917-I0475	ansetzen und den Gang ausführen
P937-S0415	P915-C067	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0476	halten
P937-S0416	P915-C068	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0477|P917-I0478	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0417	P915-C068	f75r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0479	absetzen
P937-S0418	P915-C069	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0480|P917-I0481	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0419	P915-C071	f75r	1	SINGLE_ACTION	SINGLE_P	P	1	P917-I0483	einsetzen
P937-S0420	P915-C071	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0483	halten
P937-S0421	P915-C071	f75r	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0484	absetzen
P937-S0422	P915-C072	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_ENTNEHMEN	OK>CH	2	P917-I0485|P917-I0486	ansetzen, dann einen Anteil entnehmen
P937-S0423	P915-C072	f75r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0486	auswählen
P937-S0424	P915-C073	f75r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0487	absetzen
P937-S0425	P915-C074	f75r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0488	absetzen
P937-S0426	P915-C076	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0490	ansetzen
P937-S0427	P915-C076	f75r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0491	absetzen
P937-S0428	P915-C077	f75r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0492	ausführen
P937-S0429	P915-C077	f75r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0493|P917-I0494	umsetzen und an der neuen Stelle ansetzen
P937-S0430	P915-C077	f75r	3	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0495	entnehmen
P937-S0431	P915-C077	f75r	4	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0495	bereitstellen
P937-S0432	P915-C078	f75r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0496	einstellen
P937-S0433	P915-C079	f75r	1	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I0497|P917-I0498	ausführen, dann den nächsten Posten auswählen
P937-S0434	P915-C079	f75r	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0499	auffangen
P937-S0435	P915-C080	f75r	1	TAUGHT_MACRO	P928-F08	OK>OK>K	3	P917-I0500|P917-I0501|P917-I0502	ansetzen, dann ansetzen, dann zugeben
P937-S0436	P915-C080	f75r	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I0503	einstellen
P937-S0437	P915-C081	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0504	ansetzen
P937-S0438	P915-C081	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0505	halten
P937-S0439	P915-C081	f75r	3	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I0505|P917-I0506	einstellen und danach ansetzen
P937-S0440	P915-C081	f75r	4	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0507	absetzen
P937-S0441	P915-C082	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0508	ansetzen
P937-S0442	P915-C083	f75r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0510	zugeben
P937-S0443	P915-C084	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0511	ansetzen
P937-S0444	P915-C085	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0512|P917-I0513	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0445	P915-C086	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0515	ansetzen
P937-S0446	P915-C087	f75r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0516	halten
P937-S0447	P915-C087	f75r	2	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I0516|P917-I0517	einstellen und danach ansetzen
P937-S0448	P915-C088	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0518	ansetzen
P937-S0449	P915-C089	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0519	ansetzen und zur nächsten Stelle umsetzen
P937-S0450	P915-C090	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0520	ansetzen
P937-S0451	P915-C091	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0521	ansetzen
P937-S0452	P915-C092	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0522	ansetzen
P937-S0453	P915-C093	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0523	ansetzen
P937-S0454	P915-C094	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0524	ansetzen
P937-S0455	P915-C096	f75r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0526	halten
P937-S0456	P915-C097	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0527	ansetzen
P937-S0457	P915-C098	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0528	ansetzen
P937-S0458	P915-C099	f75r	1	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0529	auffangen
P937-S0459	P915-C100	f75r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0530	zugeben
P937-S0460	P915-C101	f75r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0531	absetzen
P937-S0461	P915-C102	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0532	ansetzen
P937-S0462	P915-C102	f75r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0533	absetzen
P937-S0463	P915-C103	f75r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0534	zugeben
P937-S0464	P915-C104	f75r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0535	kennzeichnen
P937-S0465	P915-C104	f75r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0535	absetzen
P937-S0466	P915-C105	f75r	1	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0536	auswählen und ansetzen
P937-S0467	P915-C106	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0537	ansetzen
P937-S0468	P915-C108	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_ZUGEBEN	OK>K	2	P917-I0539|P917-I0540	ansetzen und zugeben
P937-S0469	P915-C109	f75r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0541	halten
P937-S0470	P915-C110	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0542	ansetzen
P937-S0471	P915-C111	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0543	ansetzen
P937-S0472	P915-C113	f75r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0545	halten
P937-S0473	P915-C114	f75r	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0546	behandeln
P937-S0474	P915-C115	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0548	ansetzen
P937-S0475	P915-C115	f75r	2	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0549	behandeln
P937-S0476	P915-C116	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0551	umsetzen
P937-S0477	P915-C116	f75r	2	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0552|P917-I0553	auswählen und ansetzen
P937-S0478	P915-C117	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0554	ansetzen
P937-S0479	P915-C119	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0556	ansetzen
P937-S0480	P915-C120	f75r	1	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I0557|P917-I0558	entnehmen, dann den nächsten Posten auswählen
P937-S0481	P915-C120	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0558	halten
P937-S0482	P915-C121	f75r	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0559|P917-I0560	halten, dann erneut ansetzen
P937-S0483	P915-C121	f75r	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0561	ansetzen
P937-S0484	P915-C122	f75r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I0562	auswählen
P937-S0485	P915-C125	f75r	1	TAUGHT_MACRO	P928-F01	OK>OK>OK	3	P917-I0566|P917-I0567|P917-I0568	ansetzen, dann ansetzen, dann ansetzen
P937-S0486	P915-C126	f75r	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0569|P917-I0570	halten, dann erneut ansetzen
P937-S0487	P915-C127	f75r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0571	absetzen
P937-S0488	P915-C128	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0572	umsetzen
P937-S0489	P915-C129	f81v	1	SINGLE_ACTION	SINGLE_P	P	1	P917-I0574	einsetzen
P937-S0490	P915-C129	f81v	2	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0575|P917-I0576	halten und anschließend zugeben
P937-S0491	P915-C130	f81v	1	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0577	halten und anschließend zugeben
P937-S0492	P915-C130	f81v	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0578	einsetzen
P937-S0493	P915-C130	f81v	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0578	umsetzen
P937-S0494	P915-C131	f81v	1	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0579	halten und anschließend zugeben
P937-S0495	P915-C131	f81v	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I0580	ausführen
P937-S0496	P915-C131	f81v	3	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0580	spülen
P937-S0497	P915-C131	f81v	4	TAUGHT_MACRO	ZUGEBEN_DANN_ANSETZEN	K>OK	2	P917-I0580|P917-I0581	zugeben und neu ansetzen
P937-S0498	P915-C132	f81v	1	TAUGHT_MACRO	ANSETZEN_DANN_ZUGEBEN	OK>K	2	P917-I0582|P917-I0583	ansetzen und zugeben
P937-S0499	P915-C132	f81v	2	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0584	ansetzen
P937-S0500	P915-C132	f81v	3	SINGLE_ACTION	SINGLE_S	S	1	P917-I0585	auswählen
P937-S0501	P915-C132	f81v	4	SINGLE_ACTION	SINGLE_K	K	1	P917-I0586	zugeben
P937-S0502	P915-C132	f81v	5	SINGLE_ACTION	SINGLE_K	K	1	P917-I0587	zugeben
P937-S0503	P915-C132	f81v	6	SINGLE_ACTION	SINGLE_R	R	1	P917-I0588	kennzeichnen
P937-S0504	P915-C132	f81v	7	SINGLE_ACTION	SINGLE_S	S	1	P917-I0589	auswählen
P937-S0505	P915-C132	f81v	8	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0590	auffangen
P937-S0506	P915-C133	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0591	ansetzen
P937-S0507	P915-C134	f81v	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0592	zugeben
P937-S0508	P915-C134	f81v	2	TAUGHT_MACRO	P928-F21	SH>K>CHD	3	P917-I0593|P917-I0594	halten, dann zugeben, dann umsetzen
P937-S0509	P915-C135	f81v	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0596|P917-I0597	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0510	P915-C135	f81v	2	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0598	behandeln
P937-S0511	P915-C135	f81v	3	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I0599|P917-I0600	zugeben, dann den bezeichneten Anteil entnehmen
P937-S0512	P915-C135	f81v	4	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0600	bereitstellen
P937-S0513	P915-C135	f81v	5	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0601|P917-I0602	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0514	P915-C136	f81v	1	TAUGHT_MACRO	ANSETZEN_DANN_ZUGEBEN	OK>K	2	P917-I0603|P917-I0604	ansetzen und zugeben
P937-S0515	P915-C136	f81v	2	TAUGHT_MACRO	P928-F01	OK>OK>OK	3	P917-I0605|P917-I0606|P917-I0607	ansetzen, dann ansetzen, dann ansetzen
P937-S0516	P915-C136	f81v	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0608	umsetzen
P937-S0517	P915-C136	f81v	4	TAUGHT_MACRO	P928-F24	K>S>OK	3	P917-I0609|P917-I0610|P917-I0611	zugeben, dann auswählen, dann ansetzen
P937-S0518	P915-C137	f81v	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0613|P917-I0614	halten, dann erneut ansetzen
P937-S0519	P915-C137	f81v	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0615	umsetzen
P937-S0520	P915-C138	f81v	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0616	zugeben
P937-S0521	P915-C138	f81v	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0617	absetzen
P937-S0522	P915-C139	f81v	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0618	halten
P937-S0523	P915-C140	f81v	1	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0619	auffangen
P937-S0524	P915-C140	f81v	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0620	zugeben
P937-S0525	P915-C140	f81v	3	SINGLE_ACTION	SINGLE_CPH	CPH	1	P917-I0621	umleiten
P937-S0526	P915-C142	f81v	1	TAUGHT_MACRO	P928-F23	K>OK>CH	3	P917-I0623|P917-I0624|P917-I0625	zugeben, dann ansetzen, dann entnehmen
P937-S0527	P915-C143	f81v	1	SINGLE_ACTION	SINGLE_P	P	1	P917-I0627	einsetzen
P937-S0528	P915-C143	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0627	halten
P937-S0529	P915-C143	f81v	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0628	halten
P937-S0530	P915-C143	f81v	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I0628	einstellen
P937-S0531	P915-C143	f81v	5	SINGLE_ACTION	SINGLE_O	O	1	P917-I0629	ausführen
P937-S0532	P915-C143	f81v	6	SINGLE_ACTION	SINGLE_P	P	1	P917-I0629	einsetzen
P937-S0533	P915-C143	f81v	7	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0630	ansetzen
P937-S0534	P915-C145	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0632	ansetzen
P937-S0535	P915-C145	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0632	halten
P937-S0536	P915-C146	f81v	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0633|P917-I0634	halten, dann erneut ansetzen
P937-S0537	P915-C146	f81v	2	TAUGHT_MACRO	P928-F08	OK>OK>K	3	P917-I0635|P917-I0636|P917-I0637	ansetzen, dann ansetzen, dann zugeben
P937-S0538	P915-C146	f81v	3	TAUGHT_MACRO	P928-F08	OK>OK>K	3	P917-I0638|P917-I0639|P917-I0640	ansetzen, dann ansetzen, dann zugeben
P937-S0539	P915-C146	f81v	4	TAUGHT_MACRO	ENTNEHMEN_DANN_ZUGEBEN	CH>K	2	P917-I0641|P917-I0642	entnehmen und zugeben
P937-S0540	P915-C146	f81v	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0643	halten
P937-S0541	P915-C146	f81v	6	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0644	umsetzen
P937-S0542	P915-C146	f81v	7	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0645	absetzen
P937-S0543	P915-C147	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0646	ansetzen
P937-S0544	P915-C148	f81v	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0647	einstellen
P937-S0545	P915-C149	f81v	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0648	entnehmen
P937-S0546	P915-C149	f81v	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I0648	einstellen
P937-S0547	P915-C149	f81v	3	SINGLE_ACTION	SINGLE_K	K	1	P917-I0649	zugeben
P937-S0548	P915-C149	f81v	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I0650	einstellen
P937-S0549	P915-C150	f81v	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0651	zugeben
P937-S0550	P915-C150	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0651	halten
P937-S0551	P915-C150	f81v	3	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSWAEHLEN	CH>S	2	P917-I0652	entnehmen, dann den nächsten Posten auswählen
P937-S0552	P915-C150	f81v	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I0653	einstellen
P937-S0553	P915-C151	f81v	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0654	einstellen
P937-S0554	P915-C152	f81v	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0655	zugeben
P937-S0555	P915-C152	f81v	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0656	zugeben
P937-S0556	P915-C153	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0657	ansetzen
P937-S0557	P915-C153	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0658	halten
P937-S0558	P915-C154	f81v	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0659	zugeben
P937-S0559	P915-C154	f81v	2	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0660	halten und anschließend zugeben
P937-S0560	P915-C154	f81v	3	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0661	ansetzen
P937-S0561	P915-C155	f81v	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0662|P917-I0663	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0562	P915-C156	f81v	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0664	entnehmen
P937-S0563	P915-C156	f81v	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0664	einsetzen
P937-S0564	P915-C156	f81v	3	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0664|P917-I0665	umsetzen und an der neuen Stelle ansetzen
P937-S0565	P915-C156	f81v	4	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0666	umsetzen
P937-S0566	P915-C156	f81v	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0667	halten
P937-S0567	P915-C156	f81v	6	SINGLE_ACTION	SINGLE_S	S	1	P917-I0668	auswählen
P937-S0568	P915-C156	f81v	7	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0668	spülen
P937-S0569	P915-C156	f81v	8	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0668	bereitstellen
P937-S0570	P915-C156	f81v	9	SINGLE_ACTION	SINGLE_O	O	1	P917-I0669	ausführen
P937-S0571	P915-C156	f81v	10	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0669	umsetzen
P937-S0572	P915-C156	f81v	11	SINGLE_ACTION	SINGLE_R	R	1	P917-I0670	kennzeichnen
P937-S0573	P915-C156	f81v	12	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0671	umsetzen
P937-S0574	P915-C156	f81v	13	SINGLE_ACTION	SINGLE_T	T	1	P917-I0672	einstellen
P937-S0575	P915-C156	f81v	14	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0673	absetzen
P937-S0576	P915-C157	f81v	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0674	ausführen
P937-S0577	P915-C157	f81v	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0675	kennzeichnen
P937-S0578	P915-C157	f81v	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0675	halten
P937-S0579	P915-C157	f81v	4	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0676	spülen
P937-S0580	P915-C158	f81v	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0677	umsetzen
P937-S0581	P915-C158	f81v	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0678	einsetzen
P937-S0582	P915-C158	f81v	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0678	umsetzen
P937-S0583	P915-C158	f81v	4	TAUGHT_MACRO	P928-F21	SH>K>CHD	3	P917-I0679	halten, dann zugeben, dann umsetzen
P937-S0584	P915-C159	f81v	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0680	umsetzen
P937-S0585	P915-C159	f81v	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0681	absetzen
P937-S0586	P915-C160	f81v	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0682	umsetzen
P937-S0587	P915-C161	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0683	ansetzen
P937-S0588	P915-C161	f81v	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0684	kennzeichnen
P937-S0589	P915-C161	f81v	3	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0685	ansetzen und zur nächsten Stelle umsetzen
P937-S0590	P915-C162	f81v	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0686	behandeln
P937-S0591	P915-C162	f81v	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0687	absetzen
P937-S0592	P915-C163	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0688	ansetzen
P937-S0593	P915-C164	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0689	ansetzen
P937-S0594	P915-C165	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0690	ansetzen
P937-S0595	P915-C165	f81v	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0691	auffangen
P937-S0596	P915-C165	f81v	3	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0692	absetzen
P937-S0597	P915-C166	f81v	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0693	ansetzen
P937-S0598	P915-C166	f81v	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0694	halten
P937-S0599	P915-C167	f81v	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0696|P917-I0697	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0600	P915-C167	f81v	2	TAUGHT_MACRO	AUSFUEHREN_BIS_BEREIT	O>CTH	2	P917-I0698	den Gang bis zum Bereitschaftspunkt ausführen
P937-S0601	P915-C167	f81v	3	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0699	behandeln
P937-S0602	P915-C167	f81v	4	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0700|P917-I0701	umsetzen und an der neuen Stelle ansetzen
P937-S0603	P915-C168	f81v	1	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0702	spülen
P937-S0604	P915-C168	f81v	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I0702	einstellen
P937-S0605	P915-C169	f81v	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0704	einstellen
P937-S0606	P915-C170	f81v	1	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0705	spülen
P937-S0607	P915-C170	f81v	2	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I0705|P917-I0706	ausführen und einen neuen Zug ansetzen
P937-S0608	P915-C170	f81v	3	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0707	spülen
P937-S0609	P915-C171	f81v	1	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0708	spülen
P937-S0610	P915-C172	f81v	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0709	umsetzen
P937-S0611	P915-C172	f81v	2	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0710	auffangen
P937-S0612	P915-C172	f81v	3	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0711|P917-I0712	umsetzen und an der neuen Stelle ansetzen
P937-S0613	P915-C172	f81v	4	SINGLE_ACTION	SINGLE_O	O	1	P917-I0713	ausführen
P937-S0614	P915-C172	f81v	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0714	halten
P937-S0615	P915-C172	f81v	6	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0715	umsetzen
P937-S0616	P915-C173	f81v	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0716	umsetzen
P937-S0617	P915-C173	f81v	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0717	auswählen
P937-S0618	P915-C173	f81v	3	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0717	entnehmen
P937-S0619	P915-C173	f81v	4	SINGLE_ACTION	SINGLE_T	T	1	P917-I0717	einstellen
P937-S0620	P915-C173	f81v	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I0717	einstellen
P937-S0621	P915-C173	f81v	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0718	halten
P937-S0622	P915-C173	f81v	7	SINGLE_ACTION	SINGLE_T	T	1	P917-I0719	einstellen
P937-S0623	P915-C173	f81v	8	TAUGHT_MACRO	ENTNEHMEN_DANN_ZUGEBEN	CH>K	2	P917-I0719|P917-I0720	entnehmen und zugeben
P937-S0624	P915-C173	f81v	9	SINGLE_ACTION	SINGLE_K	K	1	P917-I0721	zugeben
P937-S0625	P915-C173	f81v	10	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0722	absetzen
P937-S0626	P915-C174	f81v	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0723|P917-I0724	ansetzen und zur nächsten Stelle umsetzen
P937-S0627	P915-C174	f81v	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0725	kennzeichnen
P937-S0628	P915-C174	f81v	3	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0726	bereitstellen
P937-S0629	P915-C174	f81v	4	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I0727|P917-I0728	einstellen und danach ansetzen
