attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA04144	AIIN	WERT	ARGUMENT	P1008-E1216	4384	f89r	PHARMA	P1009-S617	28	f89r2.8	Gefäß-/Pflanzenteilgruppe D	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1215	T+OL	T@1	T=EINSTELLEN	T=EINSTELLEN	P1008-E1215	27	NO	PREVIOUS_CARD_ACTION	T	EINSTELLEN	P1008-E1215	27	1	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1217	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	T=EINSTELLEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_PREVIOUS_CARD:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04145	AIIN	WERT	ARGUMENT	P1008-E1217	4385	f89r	PHARMA	P1009-S617	29	f89r2.8	Gefäß-/Pflanzenteilgruppe D	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1216	AIIN	NONE	NONE	T=EINSTELLEN	P1008-E1215	27	NO	INHERITED_ACTION	T	EINSTELLEN	P1008-E1215	27	1	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1218	D_ADDR+AIIN+Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_INHERITED_ACTION:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	15	f10r,f11r,f13r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04146	AIIN	WERT	ARGUMENT	P1008-E1218	4386	f89r	PHARMA	P1009-S617	30	f89r2.8	Gefäß-/Pflanzenteilgruppe D	daiinody	D_ADDR+AIIN+Y	2	D_ADDR	Y	NONE	NONE	NONE	NONE	P1008-E1217	AIIN	NONE	NONE	T=EINSTELLEN	P1008-E1215	27	NO	INHERITED_ACTION	T	EINSTELLEN	P1008-E1215	27	1	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1219	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	T=EINSTELLEN⟨GEERBT⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_INHERITED_ACTION:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	D_ADDR+AIIN+Y|FOCUS=AIIN@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA04147	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1218	4386	f89r	PHARMA	P1009-S617	30	f89r2.8	Gefäß-/Pflanzenteilgruppe D	daiinody	D_ADDR+AIIN+Y	3	AIIN	CARD_END	NONE	NONE	NONE	NONE	P1008-E1217	AIIN	NONE	NONE	T=EINSTELLEN	P1008-E1215	27	NO	INHERITED_ACTION	T	EINSTELLEN	P1008-E1215	27	1	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1219	OK+EE+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	T=EINSTELLEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_INHERITED_ACTION:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	D_ADDR+AIIN+Y|FOCUS=Y@3|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA04148	EE	GRAD II	GRADE	P1008-E1219	4387	f89r	PHARMA	P1009-S617	31	f89r2.8	Gefäß-/Pflanzenteilgruppe D	qokeey	OK+EE+Y	2	OK	Y	OK@1	OK=SETZEN	NONE	NONE	P1008-E1218	D_ADDR+AIIN+Y	NONE	NONE	T=EINSTELLEN	P1008-E1215	27	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1219	31	1	OK=SETZEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P1008-E1220	CH+E+O+Y	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	OK=SETZEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|EE|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	14	f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	OK+EE+Y|FOCUS=EE@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	12	f56r,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04149	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1219	4387	f89r	PHARMA	P1009-S617	31	f89r2.8	Gefäß-/Pflanzenteilgruppe D	qokeey	OK+EE+Y	3	EE	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1008-E1218	D_ADDR+AIIN+Y	NONE	NONE	T=EINSTELLEN	P1008-E1215	27	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1219	31	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1220	CH+E+O+Y	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	OK+EE+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	12	f56r,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04150	E	GRAD I	GRADE	P1008-E1220	4388	f89r	PHARMA	P1009-S617	32	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheoldy	CH+E+O+Y	2	CH	O	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1219	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1219	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1220	32	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1221	CARRIER_Q+O+DY	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+Y|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	3	f55v,f88r,f88v	NO	NONE
SA04151	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1220	4388	f89r	PHARMA	P1009-S617	32	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheoldy	CH+E+O+Y	4	O	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1219	OK+EE+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1219	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1220	32	1	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1221	CARRIER_Q+O+DY	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+Y|FOCUS=Y@4|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	3	f55v,f88r,f88v	NO	NONE
SA04152	E	GRAD I	GRADE	P1008-E1222	4390	f89r	PHARMA	P1009-S618	1	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheor	CH+E+O+R	2	CH	O	CH@1	CH=NEHMEN	R@4	R=MARKIEREN	STATEMENT_START	STATEMENT_START	NONE	NONE	NONE	NONE	NONE	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1222	1	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1223	S+AIN	S@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	BOTH	LEFT_CLOSER	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|BOTH|LEFT_CLOSER|SINGLE|SINGLE	12	f10r,f17r,f67r2,f68r1,f71v,f72r,f76r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+R|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	7	f68r1,f71v,f72r,f76r,f82r,f88r,f88v	NO	NONE
SA04153	AIN	ANTEIL	ARGUMENT	P1008-E1223	4391	f89r	PHARMA	P1009-S618	2	f89r2.8	Gefäß-/Pflanzenteilgruppe D	sain	S+AIN	2	S	CARD_END	S@1	S=WÄHLEN	NONE	NONE	P1008-E1222	CH+E+O+R	CH@1|R@4	R=MARKIEREN	R=MARKIEREN	P1008-E1222	1	NO	SAME_CARD_LEFT_ACTION	S	WÄHLEN	P1008-E1223	2	1	S=WÄHLEN[AIN=ANTEIL]	SINGLE	SINGLE	NONE	P1008-E1224	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN[AIN=ANTEIL]	S=WÄHLEN[AIN=ANTEIL]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|AIN|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	12	f10r,f17r,f18r,f55v,f67r2,f75r,f76r,f77r,f81v,f82r,f83r,f88v	NO	S+AIN|FOCUS=AIN@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	7	f17r,f67r2,f75r,f76r,f77r,f82r,f83r	NO	NONE
SA04154	AIIN	WERT	ARGUMENT	P1008-E1224	4392	f89r	PHARMA	P1009-S618	3	f89r2.8	Gefäß-/Pflanzenteilgruppe D	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P1008-E1223	S+AIN	S@1	S=WÄHLEN	S=WÄHLEN	P1008-E1223	2	NO	PREVIOUS_CARD_ACTION	S	WÄHLEN	P1008-E1223	2	1	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P1008-E1225	OK+Y	OK@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	STACK_PREVIOUS_CARD:2:f88r,f88v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f10r,f11r,f13r,f18r,f55v,f56r,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04155	Y	AKTIVER POSTEN	ARGUMENT	P1008-E1225	4393	f89r	PHARMA	P1009-S618	4	f89r2.8	Gefäß-/Pflanzenteilgruppe D	oky	OK+Y	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P1008-E1224	AIIN	NONE	NONE	S=WÄHLEN	P1008-E1223	2	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P1008-E1225	4	1	OK=SETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P1008-E1226	CH+E+O+Y	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	OK=SETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	OK+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	15	f10r,f13r,f17r,f18r,f55v,f56r,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	NONE
SA04156	E	GRAD I	GRADE	P1008-E1226	4394	f89r	PHARMA	P1009-S618	5	f89r2.8	Gefäß-/Pflanzenteilgruppe D	cheody	CH+E+O+Y	2	CH	O	CH@1	CH=NEHMEN	NONE	NONE	P1008-E1225	OK+Y	OK@1	OK=SETZEN	OK=SETZEN	P1008-E1225	4	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P1008-E1226	5	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P1008-E1227	CH+E+O+K+Y	CH@1|K@4	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	LOCAL_NEAREST_LEFT:2:f88r,f88v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f56r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v	NO	CH+E+O+Y|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	3	f55v,f88r,f88v	NO	NONE
