replay_row_id	row_kind	panel	physical_page	source_id	statement_id	event_id	locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	pass1023_resolution_status	pass1023_decision	pass1023_selected_attachment_de	pass1023_changed_from_pass1022	exact_rule_signature	normalized_rule_families	exact_other_pages	family_support_same_panel_pages	family_support_other_panel_pages	family_support_any_other_pages	leave_one_page_support	owner_address_load	scope_reading_de	new_rule_required
BCREPLAY-2152	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03341	P1009-S518	P912-E1477	f83r.9	Variantenatlas lokaler Becken und Anwendungen	checphedy	CH+E+CH+P+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	P=EINSETZEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	P=EINSETZEN[E=GRAD I]	NO
BCREPLAY-2153	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03342	P1009-S519	P912-E1478	f83r.9	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[E=GRAD I]	NO
BCREPLAY-2154	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03343	P1009-S520	P912-E1479	f83r.9	Variantenatlas lokaler Becken und Anwendungen	lsheedy	L+SH+EE+D_ADDR+Y	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	[L=VERBINDUNG]→SH=HALTEN	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	[L=VERBINDUNG]→SH=HALTEN	NO
BCREPLAY-2155	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03344	P1009-S520	P912-E1479	f83r.9	Variantenatlas lokaler Becken und Anwendungen	lsheedy	L+SH+EE+D_ADDR+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[EE=GRAD II]	NO
BCREPLAY-2156	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03345	P1009-S520	P912-E1479	f83r.9	Variantenatlas lokaler Becken und Anwendungen	lsheedy	L+SH+EE+D_ADDR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2157	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03346	P1009-S521	P912-E1482	f83r.9	Variantenatlas lokaler Becken und Anwendungen	shedkedy	SH+E+K+E+D_ADDR+Y	E	GRAD I	RESOLVED_BY_WORKSHOP_RULE	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	NO	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NEAREST_HEAD_LEFT_ON_TIE	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH@1[E@2; K@3[…]]	NO
BCREPLAY-2158	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03347	P1009-S521	P912-E1482	f83r.9	Variantenatlas lokaler Becken und Anwendungen	shedkedy	SH+E+K+E+D_ADDR+Y	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[E=GRAD I]	NO
BCREPLAY-2159	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03348	P1009-S521	P912-E1482	f83r.9	Variantenatlas lokaler Becken und Anwendungen	shedkedy	SH+E+K+E+D_ADDR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2160	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03349	P1009-S521	P912-E1483	f83r.9	Variantenatlas lokaler Becken und Anwendungen	qopshdy	CARRIER_Q+O+P+SH+D_ADDR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2161	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03350	P1009-S521	P912-E1484	f83r.9	Variantenatlas lokaler Becken und Anwendungen	qopy	CARRIER_Q+O+P+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	P=EINSETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	P=EINSETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2162	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03351	P1009-S521	P912-E1485	f83r.10	Variantenatlas lokaler Becken und Anwendungen	olkeey	OL+K+EE+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[EE=GRAD II]	NO
BCREPLAY-2163	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03352	P1009-S521	P912-E1485	f83r.10	Variantenatlas lokaler Becken und Anwendungen	olkeey	OL+K+EE+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2164	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03353	P1009-S521	P912-E1487	f83r.10	Variantenatlas lokaler Becken und Anwendungen	cheeb	CH+EE+LOCAL_CHAR_B	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	CH=NEHMEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CH=NEHMEN[EE=GRAD II]	NO
BCREPLAY-2165	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03354	P1009-S521	P912-E1489	f83r.10	Variantenatlas lokaler Becken und Anwendungen	aiin	AIIN	AIIN	WERT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO
BCREPLAY-2166	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03355	P1009-S521	P912-E1490	f83r.10	Variantenatlas lokaler Becken und Anwendungen	skal	S+K+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[AL=ZIELORT]	NO
BCREPLAY-2167	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03356	P1009-S521	P912-E1491	f83r.10	Variantenatlas lokaler Becken und Anwendungen	dain	AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO
BCREPLAY-2168	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03357	P1009-S521	P912-E1492	f83r.10	Variantenatlas lokaler Becken und Anwendungen	cthal	CH+T+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[AL=ZIELORT]	NO
BCREPLAY-2169	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03358	P1009-S521	P912-E1494	f83r.10	Variantenatlas lokaler Becken und Anwendungen	aiin	AIIN	AIIN	WERT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	S=WÄHLEN⟨VORIGE KARTE⟩[AIIN=WERT]	NO
BCREPLAY-2170	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03359	P1009-S521	P912-E1495	f83r.10	Variantenatlas lokaler Becken und Anwendungen	chky	CH+K+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2171	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03360	P1009-S521	P912-E1496	f83r.10	Variantenatlas lokaler Becken und Anwendungen	lal	L+AL	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO
BCREPLAY-2172	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03361	P1009-S521	P912-E1496	f83r.10	Variantenatlas lokaler Becken und Anwendungen	lal	L+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN⟨VORIGE KARTE⟩[AL=ZIELORT]	NO
BCREPLAY-2173	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03362	P1009-S521	P912-E1498	f83r.11	Variantenatlas lokaler Becken und Anwendungen	sor	S+OR	OR	EINHEIT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	S=WÄHLEN[OR=EINHEIT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	S=WÄHLEN[OR=EINHEIT]	NO
BCREPLAY-2174	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03363	P1009-S521	P912-E1499	f83r.11	Variantenatlas lokaler Becken und Anwendungen	shedy	SH+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-2175	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03364	P1009-S522	P912-E1500	f83r.11	Variantenatlas lokaler Becken und Anwendungen	qokaiin	OK+AIIN	AIIN	WERT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[AIIN=WERT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[AIIN=WERT]	NO
BCREPLAY-2176	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03365	P1009-S522	P912-E1501	f83r.11	Variantenatlas lokaler Becken und Anwendungen	chkain	CH+K+AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[AIN=ANTEIL]	NO
BCREPLAY-2177	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03366	P1009-S522	P912-E1502	f83r.11	Variantenatlas lokaler Becken und Anwendungen	shcthey	SH+CH+T+E+Y	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[E=GRAD I]	NO
BCREPLAY-2178	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03367	P1009-S522	P912-E1502	f83r.11	Variantenatlas lokaler Becken und Anwendungen	shcthey	SH+CH+T+E+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-2179	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03368	P1009-S522	P912-E1503	f83r.11	Variantenatlas lokaler Becken und Anwendungen	qokedy	OK+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[E=GRAD I]	NO
BCREPLAY-2180	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03369	P1009-S523	P912-E1504	f83r.11	Variantenatlas lokaler Becken und Anwendungen	okair	OK+AIR	AIR	LAUF	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[AIR=LAUF]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[AIR=LAUF]	NO
BCREPLAY-2181	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03370	P1009-S523	P912-E1505	f83r.11	Variantenatlas lokaler Becken und Anwendungen	sheedy	SH+EE+DY	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[EE=GRAD II]	NO
BCREPLAY-2182	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03371	P1009-S524	P912-E1506	f83r.11	Variantenatlas lokaler Becken und Anwendungen	lchedy	L+CHD+DY	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	[L=VERBINDUNG]→CHD=UMSETZEN	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	[L=VERBINDUNG]→CHD=UMSETZEN	NO
BCREPLAY-2183	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03372	P1009-S525	P912-E1507	f83r.11	Variantenatlas lokaler Becken und Anwendungen	lo	L+O	L	VERBINDUNG	RESOLVED_BY_WORKSHOP_RULE	BOUNDED_FORWARD	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	YES	L_OR_AIR_RIGHT_FRAME	RIGHT_RELATION_FRAME	f75r|f76r|f77r|f81v|f82r	f75r|f76r|f77r|f81v|f82r	NONE	f75r|f76r|f77r|f81v|f82r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CH=NEHMEN@NÄCHSTE_KARTE_ATOM3	NO
BCREPLAY-2184	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03373	P1009-S525	P912-E1509	f83r.12	Variantenatlas lokaler Becken und Anwendungen	sheckhy	SH+E+CH+K+Y	E	GRAD I	RESOLVED_BY_WORKSHOP_RULE	EQUAL_LEFT	SH=HALTEN@CURRENT_CARD_ATOM1	NO	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NEAREST_HEAD_LEFT_ON_TIE	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH@1[E@2; CH@3[…]]	NO
BCREPLAY-2185	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f83r	SA03374	P1009-S525	P912-E1509	f83r.12	Variantenatlas lokaler Becken und Anwendungen	sheckhy	SH+E+CH+K+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r	f67r2|f68r1|f71v|f72r	f75r|f76r|f77r|f81v|f82r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
