cross_witness_id	target_matrix_cell_id	target_frame	target_action_root	target_action_recipe	target_register	observed_matrix_cell_id	observed_register	observed_event_count	observed_clause_form_count	observed_pages	observed_event_ids	observed_selected_phrase_de	all_observed_clause_forms_de	exact_same_action_and_frame
G499-X0197	G498-M305	@ACTION+CHD+Y	T	T+CHD+Y	PHARMA	G498-M302	HERBAL	1	1	f95v	G407-E4490	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	Stelle den Pflanzenposten ein und bearbeite den Pflanzenposten.	YES
G499-X0198	G498-M305	@ACTION+CHD+Y	T	T+CHD+Y	PHARMA	G498-M303	BIOLOGICAL	4	1	f75r|f83r	G407-E1665|G407-E3455|G407-E3597|G407-E3659	Stelle den Stationsposten ein und bearbeite den Stationsposten.	Stelle den Stationsposten ein und bearbeite den Stationsposten.	YES
G499-X0199	G498-M306	@ACTION+CHD+Y	R	R+CHD+Y	SOURCE_SECTION_T	G498-M308	BIOLOGICAL	2	1	f82r|f83r	G407-E3417|G407-E3499	Markiere den Stationsposten und bearbeite den Stationsposten.	Markiere den Stationsposten und bearbeite den Stationsposten.	YES
G499-X0200	G498-M307	@ACTION+CHD+Y	R	R+CHD+Y	HERBAL	G498-M308	BIOLOGICAL	2	1	f82r|f83r	G407-E3417|G407-E3499	Markiere den Stationsposten und bearbeite den Stationsposten.	Markiere den Stationsposten und bearbeite den Stationsposten.	YES
G499-X0201	G498-M309	@ACTION+CHD+Y	R	R+CHD+Y	CELESTIAL	G498-M308	BIOLOGICAL	2	1	f82r|f83r	G407-E3417|G407-E3499	Markiere den Stationsposten und bearbeite den Stationsposten.	Markiere den Stationsposten und bearbeite den Stationsposten.	YES
G499-X0202	G498-M310	@ACTION+CHD+Y	R	R+CHD+Y	PHARMA	G498-M308	BIOLOGICAL	2	1	f82r|f83r	G407-E3417|G407-E3499	Markiere den Stationsposten und bearbeite den Stationsposten.	Markiere den Stationsposten und bearbeite den Stationsposten.	YES
G499-X0203	G498-M311	@ACTION+CHD+Y	P	P+CHD+Y	SOURCE_SECTION_T	G498-M313	BIOLOGICAL	1	1	f81v	G407-E3075	Setze den Stationsposten ein und bearbeite den Stationsposten.	Setze den Stationsposten ein und bearbeite den Stationsposten.	YES
G499-X0204	G498-M312	@ACTION+CHD+Y	P	P+CHD+Y	HERBAL	G498-M313	BIOLOGICAL	1	1	f81v	G407-E3075	Setze den Stationsposten ein und bearbeite den Stationsposten.	Setze den Stationsposten ein und bearbeite den Stationsposten.	YES
G499-X0205	G498-M314	@ACTION+CHD+Y	P	P+CHD+Y	CELESTIAL	G498-M313	BIOLOGICAL	1	1	f81v	G407-E3075	Setze den Stationsposten ein und bearbeite den Stationsposten.	Setze den Stationsposten ein und bearbeite den Stationsposten.	YES
G499-X0206	G498-M315	@ACTION+CHD+Y	P	P+CHD+Y	PHARMA	G498-M313	BIOLOGICAL	1	1	f81v	G407-E3075	Setze den Stationsposten ein und bearbeite den Stationsposten.	Setze den Stationsposten ein und bearbeite den Stationsposten.	YES
G499-X0207	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	G498-M326	SOURCE_SECTION_T	3	3	f1r	G407-E0005|G407-E0048|G407-E0137	Weiter halte fest.	Weiter halte den Kennwert [wie zuvor] fest. || Weiter halte den laufenden Eintrag [wie zuvor] fest. || Weiter halte fest.	YES
G499-X0208	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	G498-M327	HERBAL	6	3	f13r|f17r|f24v|f56r|f95v	G407-E0368|G407-E0371|G407-E0470|G407-E0651|G407-E0850|G407-E4537	Weiter halte den Pflanzenposten [wie zuvor].	Weiter halte den Arbeitswert [wie zuvor]. || Weiter halte den Pflanzenposten [wie zuvor]. || Weiter halte die Arbeitseinheit [wie zuvor].	YES
G499-X0209	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	G498-M328	BIOLOGICAL	7	2	f76r|f77r|f81r|f81v|f83r	G407-E1865|G407-E2318|G407-E2432|G407-E2716|G407-E3130|G407-E3151|G407-E3465	Weiter halte den Stationsposten [wie zuvor].	Weiter halte den Stationsposten [wie zuvor]. || Weiter halte den Stationswert [wie zuvor].	YES
G499-X0210	G498-M330	@ACTION+OL	SH	SH+OL	PHARMA	G498-M329	CELESTIAL	2	2	f72r	G407-E1159|G407-E1376	Weiter halte den Positionsposten [wie zuvor].	Weiter halte den Positionsposten [wie zuvor]. || Weiter halte die Positionseinheit [wie zuvor].	YES
G499-X0211	G498-M335	@ACTION+OL	K	K+OL	PHARMA	G498-M331	SOURCE_SECTION_T	1	1	f1r	G407-E0113	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	Weiter ordne den laufenden Eintrag [wie zuvor] zu.	YES
G499-X0212	G498-M335	@ACTION+OL	K	K+OL	PHARMA	G498-M332	HERBAL	4	1	f11r|f13r|f56r	G407-E0322|G407-E0403|G407-E0840|G407-E0849	Weiter gib den Pflanzenposten [wie zuvor] zu.	Weiter gib den Pflanzenposten [wie zuvor] zu.	YES
G499-X0213	G498-M335	@ACTION+OL	K	K+OL	PHARMA	G498-M333	BIOLOGICAL	1	1	f75r	G407-E1578	Weiter führe den Stationsposten [wie zuvor] zu.	Weiter führe den Stationsposten [wie zuvor] zu.	YES
G499-X0214	G498-M335	@ACTION+OL	K	K+OL	PHARMA	G498-M334	CELESTIAL	1	1	f72r	G407-E1162	Weiter ordne den Positionswert [wie zuvor] zu.	Weiter ordne den Positionswert [wie zuvor] zu.	YES
G499-X0215	G498-M341	@ACTION+OL	CHD	CHD+OL	SOURCE_SECTION_T	G498-M343	BIOLOGICAL	2	1	f76r|f82r	G407-E2372|G407-E3223	Weiter bearbeite den Stationswert [wie zuvor].	Weiter bearbeite den Stationswert [wie zuvor].	YES
G499-X0216	G498-M342	@ACTION+OL	CHD	CHD+OL	HERBAL	G498-M343	BIOLOGICAL	2	1	f76r|f82r	G407-E2372|G407-E3223	Weiter bearbeite den Stationswert [wie zuvor].	Weiter bearbeite den Stationswert [wie zuvor].	YES
G499-X0217	G498-M344	@ACTION+OL	CHD	CHD+OL	CELESTIAL	G498-M343	BIOLOGICAL	2	1	f76r|f82r	G407-E2372|G407-E3223	Weiter bearbeite den Stationswert [wie zuvor].	Weiter bearbeite den Stationswert [wie zuvor].	YES
G499-X0218	G498-M345	@ACTION+OL	CHD	CHD+OL	PHARMA	G498-M343	BIOLOGICAL	2	1	f76r|f82r	G407-E2372|G407-E3223	Weiter bearbeite den Stationswert [wie zuvor].	Weiter bearbeite den Stationswert [wie zuvor].	YES
G499-X0219	G498-M349	@ACTION+OL	T	T+OL	CELESTIAL	G498-M346	SOURCE_SECTION_T	1	1	f1r	G407-E0150	Weiter lege den laufenden Eintrag [wie zuvor] fest.	Weiter lege den laufenden Eintrag [wie zuvor] fest.	YES
G499-X0220	G498-M349	@ACTION+OL	T	T+OL	CELESTIAL	G498-M347	HERBAL	3	2	f11r|f56r	G407-E0339|G407-E0852|G407-E0880	Weiter stelle den Pflanzenposten [wie zuvor] ein.	Weiter stelle den Arbeitswert [wie zuvor] ein. || Weiter stelle den Pflanzenposten [wie zuvor] ein.	YES
G499-X0221	G498-M349	@ACTION+OL	T	T+OL	CELESTIAL	G498-M348	BIOLOGICAL	1	1	f83r	G407-E3683	Weiter stelle den Stationsposten [wie zuvor] ein.	Weiter stelle den Stationsposten [wie zuvor] ein.	YES
G499-X0222	G498-M349	@ACTION+OL	T	T+OL	CELESTIAL	G498-M350	PHARMA	2	2	f88v|f89r	G407-E4032|G407-E4218	Weiter stelle den Drogenanteil [wie zuvor] ein.	Weiter stelle den Drogenanteil [wie zuvor] ein. || Weiter stelle den Drogenposten [wie zuvor] ein.	YES
G499-X0223	G498-M351	@ACTION+OL	R	R+OL	SOURCE_SECTION_T	G498-M353	BIOLOGICAL	4	2	f75r|f76r|f81v	G407-E1664|G407-E1887|G407-E2945|G407-E3137	Weiter markiere den Stationsposten [wie zuvor].	Weiter markiere den Stationsanteil [wie zuvor]. || Weiter markiere den Stationsposten [wie zuvor].	YES
G499-X0224	G498-M352	@ACTION+OL	R	R+OL	HERBAL	G498-M353	BIOLOGICAL	4	2	f75r|f76r|f81v	G407-E1664|G407-E1887|G407-E2945|G407-E3137	Weiter markiere den Stationsposten [wie zuvor].	Weiter markiere den Stationsanteil [wie zuvor]. || Weiter markiere den Stationsposten [wie zuvor].	YES
G499-X0225	G498-M354	@ACTION+OL	R	R+OL	CELESTIAL	G498-M353	BIOLOGICAL	4	2	f75r|f76r|f81v	G407-E1664|G407-E1887|G407-E2945|G407-E3137	Weiter markiere den Stationsposten [wie zuvor].	Weiter markiere den Stationsanteil [wie zuvor]. || Weiter markiere den Stationsposten [wie zuvor].	YES
G499-X0226	G498-M355	@ACTION+OL	R	R+OL	PHARMA	G498-M353	BIOLOGICAL	4	2	f75r|f76r|f81v	G407-E1664|G407-E1887|G407-E2945|G407-E3137	Weiter markiere den Stationsposten [wie zuvor].	Weiter markiere den Stationsanteil [wie zuvor]. || Weiter markiere den Stationsposten [wie zuvor].	YES
G499-X0227	G498-M356	@ACTION+OL	P	P+OL	SOURCE_SECTION_T	G498-M358	BIOLOGICAL	1	1	f77r	G407-E2627	Weiter setze den Stationsposten [wie zuvor] ein.	Weiter setze den Stationsposten [wie zuvor] ein.	YES
G499-X0228	G498-M357	@ACTION+OL	P	P+OL	HERBAL	G498-M358	BIOLOGICAL	1	1	f77r	G407-E2627	Weiter setze den Stationsposten [wie zuvor] ein.	Weiter setze den Stationsposten [wie zuvor] ein.	YES
G499-X0229	G498-M359	@ACTION+OL	P	P+OL	CELESTIAL	G498-M358	BIOLOGICAL	1	1	f77r	G407-E2627	Weiter setze den Stationsposten [wie zuvor] ein.	Weiter setze den Stationsposten [wie zuvor] ein.	YES
G499-X0230	G498-M360	@ACTION+OL	P	P+OL	PHARMA	G498-M358	BIOLOGICAL	1	1	f77r	G407-E2627	Weiter setze den Stationsposten [wie zuvor] ein.	Weiter setze den Stationsposten [wie zuvor] ein.	YES
G499-X0231	G498-M372	@ACTION+OR+Y	SH	SH+OR+Y	HERBAL	G498-M371	SOURCE_SECTION_T	1	1	f1r	G407-E0006	Halte die Eintragseinheit und den laufenden Eintrag fest.	Halte die Eintragseinheit und den laufenden Eintrag fest.	YES
G499-X0232	G498-M373	@ACTION+OR+Y	SH	SH+OR+Y	BIOLOGICAL	G498-M371	SOURCE_SECTION_T	1	1	f1r	G407-E0006	Halte die Eintragseinheit und den laufenden Eintrag fest.	Halte die Eintragseinheit und den laufenden Eintrag fest.	YES
G499-X0233	G498-M374	@ACTION+OR+Y	SH	SH+OR+Y	CELESTIAL	G498-M371	SOURCE_SECTION_T	1	1	f1r	G407-E0006	Halte die Eintragseinheit und den laufenden Eintrag fest.	Halte die Eintragseinheit und den laufenden Eintrag fest.	YES
G499-X0234	G498-M375	@ACTION+OR+Y	SH	SH+OR+Y	PHARMA	G498-M371	SOURCE_SECTION_T	1	1	f1r	G407-E0006	Halte die Eintragseinheit und den laufenden Eintrag fest.	Halte die Eintragseinheit und den laufenden Eintrag fest.	YES
G499-X0235	G498-M382	@ACTION+OR+Y	S	S+OR+Y	HERBAL	G498-M381	SOURCE_SECTION_T	1	1	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	Wähle die Eintragseinheit und den laufenden Eintrag.	YES
G499-X0236	G498-M383	@ACTION+OR+Y	S	S+OR+Y	BIOLOGICAL	G498-M381	SOURCE_SECTION_T	1	1	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	Wähle die Eintragseinheit und den laufenden Eintrag.	YES
G499-X0237	G498-M384	@ACTION+OR+Y	S	S+OR+Y	CELESTIAL	G498-M381	SOURCE_SECTION_T	1	1	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	Wähle die Eintragseinheit und den laufenden Eintrag.	YES
G499-X0238	G498-M385	@ACTION+OR+Y	S	S+OR+Y	PHARMA	G498-M381	SOURCE_SECTION_T	1	1	f1r	G407-E0011	Wähle die Eintragseinheit und den laufenden Eintrag.	Wähle die Eintragseinheit und den laufenden Eintrag.	YES
G499-X0239	G498-M391	@ACTION+OR+Y	T	T+OR+Y	SOURCE_SECTION_T	G498-M392	HERBAL	1	1	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES
G499-X0240	G498-M393	@ACTION+OR+Y	T	T+OR+Y	BIOLOGICAL	G498-M392	HERBAL	1	1	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES
G499-X0241	G498-M394	@ACTION+OR+Y	T	T+OR+Y	CELESTIAL	G498-M392	HERBAL	1	1	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES
G499-X0242	G498-M395	@ACTION+OR+Y	T	T+OR+Y	PHARMA	G498-M392	HERBAL	1	1	f13r	G407-E0428	Stelle die Arbeitseinheit und den Pflanzenposten ein.	Stelle die Arbeitseinheit und den Pflanzenposten ein.	YES
G499-X0243	G498-M396	@ACTION+OR+Y	R	R+OR+Y	SOURCE_SECTION_T	G498-M398	BIOLOGICAL	1	1	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	Markiere die Stationseinheit und den Stationsposten.	YES
G499-X0244	G498-M397	@ACTION+OR+Y	R	R+OR+Y	HERBAL	G498-M398	BIOLOGICAL	1	1	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	Markiere die Stationseinheit und den Stationsposten.	YES
G499-X0245	G498-M399	@ACTION+OR+Y	R	R+OR+Y	CELESTIAL	G498-M398	BIOLOGICAL	1	1	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	Markiere die Stationseinheit und den Stationsposten.	YES
G499-X0246	G498-M400	@ACTION+OR+Y	R	R+OR+Y	PHARMA	G498-M398	BIOLOGICAL	1	1	f76r	G407-E2334	Markiere die Stationseinheit und den Stationsposten.	Markiere die Stationseinheit und den Stationsposten.	YES
G499-X0247	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	G498-M406	SOURCE_SECTION_T	2	1	f1r	G407-E0192|G407-E0194	Trage den laufenden Eintrag ein.	Trage den laufenden Eintrag ein.	YES
G499-X0248	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	G498-M407	HERBAL	17	1	f10r|f13r|f17r|f18r|f55v|f56r|f95v	G407-E0230|G407-E0254|G407-E0412|G407-E0418|G407-E0427|G407-E0431|G407-E0454|G407-E0455|G407-E0493|G407-E0594|G407-E0757|G407-E0771|G407-E0842|G407-E0846|G407-E0872|G407-E4464|G407-E4468	Setze den Pflanzenposten im Arbeitsgang an.	Setze den Pflanzenposten im Arbeitsgang an.	YES
G499-X0249	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	G498-M408	BIOLOGICAL	33	1	f75r|f76r|f77r|f81r|f81v|f82r|f83r	G407-E1468|G407-E1476|G407-E1485|G407-E1533|G407-E1562|G407-E1593|G407-E1785|G407-E2148|G407-E2233|G407-E2304|G407-E2308|G407-E2317|G407-E2320|G407-E2519|G407-E2728|G407-E2971|G407-E3023|G407-E3025|G407-E3026|G407-E3094|G407-E3135|G407-E3160|G407-E3206|G407-E3230|G407-E3418|G407-E3510|G407-E3514|G407-E3524|G407-E3638|G407-E3682|G407-E3705|G407-E3724|G407-E3735	Setze den Stationsposten im Stationsgang an.	Setze den Stationsposten im Stationsgang an.	YES
G499-X0250	G498-M409	@ACTION+Y	OK	OK+Y	CELESTIAL	G498-M410	PHARMA	7	1	f88r|f88v|f89r	G407-E3814|G407-E3980|G407-E4034|G407-E4058|G407-E4165|G407-E4217|G407-E4228	Setze den Drogenposten als Ansatz an.	Setze den Drogenposten als Ansatz an.	YES
G499-X0251	G498-M416	@ACTION+Y	SH	SH+Y	SOURCE_SECTION_T	G498-M418	BIOLOGICAL	1	1	f81v	G407-E3154	Halte den Stationsposten.	Halte den Stationsposten.	YES
G499-X0252	G498-M417	@ACTION+Y	SH	SH+Y	HERBAL	G498-M418	BIOLOGICAL	1	1	f81v	G407-E3154	Halte den Stationsposten.	Halte den Stationsposten.	YES
G499-X0253	G498-M419	@ACTION+Y	SH	SH+Y	CELESTIAL	G498-M418	BIOLOGICAL	1	1	f81v	G407-E3154	Halte den Stationsposten.	Halte den Stationsposten.	YES
G499-X0254	G498-M420	@ACTION+Y	SH	SH+Y	PHARMA	G498-M418	BIOLOGICAL	1	1	f81v	G407-E3154	Halte den Stationsposten.	Halte den Stationsposten.	YES
G499-X0255	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	G498-M421	SOURCE_SECTION_T	1	1	f1r	G407-E0122	Ordne den laufenden Eintrag zu.	Ordne den laufenden Eintrag zu.	YES
G499-X0256	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	G498-M422	HERBAL	3	1	f11r|f13r	G407-E0336|G407-E0395|G407-E0441	Gib den Pflanzenposten zu.	Gib den Pflanzenposten zu.	YES
G499-X0257	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	G498-M423	BIOLOGICAL	2	1	f76r|f81v	G407-E2065|G407-E3029	Führe den Stationsposten zu.	Führe den Stationsposten zu.	YES
G499-X0258	G498-M424	@ACTION+Y	K	K+Y	CELESTIAL	G498-M425	PHARMA	1	1	f89r	G407-E4330	Gib den Drogenposten zu.	Gib den Drogenposten zu.	YES
G499-X0259	G498-M436	@ACTION+Y	T	T+Y	SOURCE_SECTION_T	G498-M437	HERBAL	2	1	f10r|f13r	G407-E0235|G407-E0402	Stelle den Pflanzenposten ein.	Stelle den Pflanzenposten ein.	YES
G499-X0260	G498-M436	@ACTION+Y	T	T+Y	SOURCE_SECTION_T	G498-M438	BIOLOGICAL	1	1	f83r	G407-E3670	Stelle den Stationsposten ein.	Stelle den Stationsposten ein.	YES
G499-X0261	G498-M439	@ACTION+Y	T	T+Y	CELESTIAL	G498-M437	HERBAL	2	1	f10r|f13r	G407-E0235|G407-E0402	Stelle den Pflanzenposten ein.	Stelle den Pflanzenposten ein.	YES
G499-X0262	G498-M439	@ACTION+Y	T	T+Y	CELESTIAL	G498-M438	BIOLOGICAL	1	1	f83r	G407-E3670	Stelle den Stationsposten ein.	Stelle den Stationsposten ein.	YES
G499-X0263	G498-M440	@ACTION+Y	T	T+Y	PHARMA	G498-M437	HERBAL	2	1	f10r|f13r	G407-E0235|G407-E0402	Stelle den Pflanzenposten ein.	Stelle den Pflanzenposten ein.	YES
G499-X0264	G498-M440	@ACTION+Y	T	T+Y	PHARMA	G498-M438	BIOLOGICAL	1	1	f83r	G407-E3670	Stelle den Stationsposten ein.	Stelle den Stationsposten ein.	YES
G499-X0265	G498-M441	@ACTION+Y	R	R+Y	SOURCE_SECTION_T	G498-M443	BIOLOGICAL	2	1	f75r|f82r	G407-E1598|G407-E3385	Markiere den Stationsposten.	Markiere den Stationsposten.	YES
G499-X0266	G498-M442	@ACTION+Y	R	R+Y	HERBAL	G498-M443	BIOLOGICAL	2	1	f75r|f82r	G407-E1598|G407-E3385	Markiere den Stationsposten.	Markiere den Stationsposten.	YES
G499-X0267	G498-M444	@ACTION+Y	R	R+Y	CELESTIAL	G498-M443	BIOLOGICAL	2	1	f75r|f82r	G407-E1598|G407-E3385	Markiere den Stationsposten.	Markiere den Stationsposten.	YES
G499-X0268	G498-M445	@ACTION+Y	R	R+Y	PHARMA	G498-M443	BIOLOGICAL	2	1	f75r|f82r	G407-E1598|G407-E3385	Markiere den Stationsposten.	Markiere den Stationsposten.	YES
G499-X0269	G498-M446	@ACTION+Y	P	P+Y	SOURCE_SECTION_T	G498-M448	BIOLOGICAL	1	1	f75r	G407-E1624	Setze den Stationsposten ein.	Setze den Stationsposten ein.	YES
G499-X0270	G498-M447	@ACTION+Y	P	P+Y	HERBAL	G498-M448	BIOLOGICAL	1	1	f75r	G407-E1624	Setze den Stationsposten ein.	Setze den Stationsposten ein.	YES
G499-X0271	G498-M449	@ACTION+Y	P	P+Y	CELESTIAL	G498-M448	BIOLOGICAL	1	1	f75r	G407-E1624	Setze den Stationsposten ein.	Setze den Stationsposten ein.	YES
G499-X0272	G498-M450	@ACTION+Y	P	P+Y	PHARMA	G498-M448	BIOLOGICAL	1	1	f75r	G407-E1624	Setze den Stationsposten ein.	Setze den Stationsposten ein.	YES
G499-X0273	G498-M466	CH+@ACTION	K	CH+K	SOURCE_SECTION_T	G498-M468	BIOLOGICAL	1	1	f76r	G407-E1988	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	YES
G499-X0274	G498-M467	CH+@ACTION	K	CH+K	HERBAL	G498-M468	BIOLOGICAL	1	1	f76r	G407-E1988	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	YES
G499-X0275	G498-M469	CH+@ACTION	K	CH+K	CELESTIAL	G498-M468	BIOLOGICAL	1	1	f76r	G407-E1988	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	YES
G499-X0276	G498-M470	CH+@ACTION	K	CH+K	PHARMA	G498-M468	BIOLOGICAL	1	1	f76r	G407-E1988	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	Entnimm den Stationsposten [wie zuvor] und führe den Stationsposten [wie zuvor] zu.	YES
G499-X0277	G498-M471	CH+@ACTION	S	CH+S	SOURCE_SECTION_T	G498-M474	CELESTIAL	1	1	f72r	G407-E1291	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	YES
G499-X0278	G498-M472	CH+@ACTION	S	CH+S	HERBAL	G498-M474	CELESTIAL	1	1	f72r	G407-E1291	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	YES
G499-X0279	G498-M473	CH+@ACTION	S	CH+S	BIOLOGICAL	G498-M474	CELESTIAL	1	1	f72r	G407-E1291	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	YES
G499-X0280	G498-M475	CH+@ACTION	S	CH+S	PHARMA	G498-M474	CELESTIAL	1	1	f72r	G407-E1291	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	Nimm den Positionswert [wie zuvor] auf und wähle den Positionswert [wie zuvor].	YES
G499-X0281	G498-M481	CH+@ACTION	T	CH+T	SOURCE_SECTION_T	G498-M482	HERBAL	1	1	f10r	G407-E0273	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	YES
G499-X0282	G498-M483	CH+@ACTION	T	CH+T	BIOLOGICAL	G498-M482	HERBAL	1	1	f10r	G407-E0273	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	YES
G499-X0283	G498-M484	CH+@ACTION	T	CH+T	CELESTIAL	G498-M482	HERBAL	1	1	f10r	G407-E0273	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	YES
G499-X0284	G498-M485	CH+@ACTION	T	CH+T	PHARMA	G498-M482	HERBAL	1	1	f10r	G407-E0273	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	YES
G499-X0285	G498-M486	CH+@ACTION	R	CH+R	SOURCE_SECTION_T	G498-M488	BIOLOGICAL	1	1	f77r	G407-E2689	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	YES
G499-X0286	G498-M487	CH+@ACTION	R	CH+R	HERBAL	G498-M488	BIOLOGICAL	1	1	f77r	G407-E2689	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	YES
G499-X0287	G498-M489	CH+@ACTION	R	CH+R	CELESTIAL	G498-M488	BIOLOGICAL	1	1	f77r	G407-E2689	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	YES
G499-X0288	G498-M490	CH+@ACTION	R	CH+R	PHARMA	G498-M488	BIOLOGICAL	1	1	f77r	G407-E2689	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	Entnimm den Stationswert [wie zuvor] und markiere den Stationswert [wie zuvor].	YES
