event_id	diagram_unit	physical_page	locus	surface	owner_id	visible_owner_de	component_recipe	portable_card_reading_de	local_address_reading_de	diagram_model
P912-E2050	f69v	f69v	f69v.2	cheey	f69v	drei getrennte heterogene Himmelsraeder	SH+EE+Y	HALTEN · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2051	f69v	f69v	f69v.2	choly	f69v	drei getrennte heterogene Himmelsraeder	OL+Y	FORTSETZEN · POSTEN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2052	f69v	f69v	f69v.2	ykeeal	f69v	drei getrennte heterogene Himmelsraeder	Y+K+EE+AL	POSTEN · WERT ZUORDNEN · LÄNGER · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2053	f69v	f69v	f69v.2	cheo	f69v	drei getrennte heterogene Himmelsraeder	CHEO	AUSZUG	drei getrennte heterogene Himmelsraeder: lokaler Eintrag.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2054	f69v	f69v	f69v.2	oaram	f69v	drei getrennte heterogene Himmelsraeder	O+AR+AM_ADDR	AUSFÜHREN · BEZUGSPLATZ · INNEN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Quell- oder Bezugsstelle, Innenplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2055	f69v	f69v	f69v.2	ockhy	f69v	drei getrennte heterogene Himmelsraeder	O+CKH+Y	AUSFÜHREN · DURCHLASS · POSTEN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Verbindungsweg, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2056	f69v	f69v	f69v.2	sheey	f69v	drei getrennte heterogene Himmelsraeder	SH+EE+Y	HALTEN · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: Bezug halten, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2057	f69v	f69v	f69v.2	aiin	f69v	drei getrennte heterogene Himmelsraeder	AIIN	TAFELWERT	drei getrennte heterogene Himmelsraeder: verzeichneter Sollwert.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2058	f69v	f69v	f69v.2	y	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2059	f69v	f69v	f69v.2	daiial	f69v	drei getrennte heterogene Himmelsraeder	DA+IIN+AL	ZWEIT · STUFE · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: zweite Stufe, Indexstufe, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2060	f69v	f69v	f69v.2	cheody	f69v	drei getrennte heterogene Himmelsraeder	CHEO+Y	AUSZUG · POSTEN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2061	f69v	f69v	f69v.2	cheal	f69v	drei getrennte heterogene Himmelsraeder	AL	ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2062	f69v	f69v	f69v.2	yetey	f69v	drei getrennte heterogene Himmelsraeder	Y+E+T+E+Y	POSTEN · KURZ · EINSTELLEN · KURZ · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz, erster Grad, Platz einstellen, erster Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2063	f69v	f69v	f69v.2	chear	f69v	drei getrennte heterogene Himmelsraeder	CH+E+AR	WERT NEHMEN · KURZ · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2064	f69v	f69v	f69v.2	y	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2065	f69v	f69v	f69v.2	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2066	f69v	f69v	f69v.2	ykey	f69v	drei getrennte heterogene Himmelsraeder	Y+K+E+Y	POSTEN · WERT ZUORDNEN · KURZ · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2067	f69v	f69v	f69v.2	ch	f69v	drei getrennte heterogene Himmelsraeder	CH	WERT NEHMEN	drei getrennte heterogene Himmelsraeder: Klassenkennung.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2068	f69v	f69v	f69v.2	y	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2069	f69v	f69v	f69v.2	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2070	f69v	f69v	f69v.2	chol	f69v	drei getrennte heterogene Himmelsraeder	OL	FORTSETZEN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2071	f69v	f69v	f69v.2	ykar	f69v	drei getrennte heterogene Himmelsraeder	Y+K+AR	POSTEN · WERT ZUORDNEN · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2072	f69v	f69v	f69v.2	ol	f69v	drei getrennte heterogene Himmelsraeder	OL	FORTSETZEN	drei getrennte heterogene Himmelsraeder: gleiche Reihe weiter.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2073	f69v	f69v	f69v.2	y	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2074	f69v	f69v	f69v.2	ykeeody	f69v	drei getrennte heterogene Himmelsraeder	Y+K+EE+O+Y	POSTEN · WERT ZUORDNEN · LÄNGER · AUSFÜHREN · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2075	f69v	f69v	f69v.2	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2076	f69v	f69v	f69v.2	dal	f69v	drei getrennte heterogene Himmelsraeder	AL	ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2077	f69v	f69v	f69v.2	ody	f69v	drei getrennte heterogene Himmelsraeder	O+DY	AUSFÜHREN · SCHLUSS	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2078	f69v	f69v	f69v.2	airchy	f69v	drei getrennte heterogene Himmelsraeder	AIR+Y	RINGLAUF · POSTEN	drei getrennte heterogene Himmelsraeder: Ringlauf, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2079	f69v	f69v	f69v.2	choky	f69v	drei getrennte heterogene Himmelsraeder	OK+Y	STELLE AKTIVIEREN · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2080	f69v	f69v	f69v.2	ychey	f69v	drei getrennte heterogene Himmelsraeder	Y+Y	POSTEN · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2081	f69v	f69v	f69v.2	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2082	f69v	f69v	f69v.3	doair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+O+AIR	TEIL · AUSFÜHREN · RINGLAUF	drei getrennte heterogene Himmelsraeder: Unterplatz, Reihe aufrufen, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2083	f69v	f69v	f69v.3	otaldal	f69v	drei getrennte heterogene Himmelsraeder	OT+AL+AL	DANACH · ZIELPLATZ · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: nächster Platz, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2084	f69v	f69v	f69v.3	dair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+AIR	TEIL · RINGLAUF	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2085	f69v	f69v	f69v.3	chdy	f69v	drei getrennte heterogene Himmelsraeder	CHD+Y	UMSETZEN · POSTEN	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2086	f69v	f69v	f69v.3	otoar	f69v	drei getrennte heterogene Himmelsraeder	OT+O+AR	DANACH · AUSFÜHREN · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2087	f69v	f69v	f69v.3	ar	f69v	drei getrennte heterogene Himmelsraeder	AR	BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2088	f69v	f69v	f69v.3	chy	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2089	f69v	f69v	f69v.3	qoteor	f69v	drei getrennte heterogene Himmelsraeder	OT+E+OR	DANACH · KURZ · EINTRAGSSATZ	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Eintragsklasse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2090	f69v	f69v	f69v.3	cho	f69v	drei getrennte heterogene Himmelsraeder	HO	TEILSTOFF	drei getrennte heterogene Himmelsraeder: Teil.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2091	f69v	f69v	f69v.3	qotair	f69v	drei getrennte heterogene Himmelsraeder	OT+AIR	DANACH · RINGLAUF	drei getrennte heterogene Himmelsraeder: nächster Platz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2092	f69v	f69v	f69v.3	chda	f69v	drei getrennte heterogene Himmelsraeder	CHD+A_ADDR	UMSETZEN · ORT	drei getrennte heterogene Himmelsraeder: zum nächsten Platz wechseln, lokale Adresse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2093	f69v	f69v	f69v.3	oteeal	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+AL	DANACH · LÄNGER · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2094	f69v	f69v	f69v.3	cheor	f69v	drei getrennte heterogene Himmelsraeder	CHEO+R	AUSZUG · MARKIEREN	drei getrennte heterogene Himmelsraeder: lokaler Eintrag, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2095	f69v	f69v	f69v.3	ar	f69v	drei getrennte heterogene Himmelsraeder	AR	BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2096	f69v	f69v	f69v.3	air	f69v	drei getrennte heterogene Himmelsraeder	AIR	RINGLAUF	drei getrennte heterogene Himmelsraeder: Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2097	f69v	f69v	f69v.3	oteody	f69v	drei getrennte heterogene Himmelsraeder	OT+E+O+Y	DANACH · KURZ · AUSFÜHREN · POSTEN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2098	f69v	f69v	f69v.3	ytyd	f69v	drei getrennte heterogene Himmelsraeder	Y+T+Y+D_LABEL	POSTEN · EINSTELLEN · POSTEN · RAND	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, dieser Platz, d-Zeichen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2099	f69v	f69v	f69v.3	a	f69v	drei getrennte heterogene Himmelsraeder	A_ADDR	ORT	drei getrennte heterogene Himmelsraeder: lokale Adresse.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2100	f69v	f69v	f69v.3	dchy	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+Y	TEIL · POSTEN	drei getrennte heterogene Himmelsraeder: Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2101	f69v	f69v	f69v.3	otoly	f69v	drei getrennte heterogene Himmelsraeder	OT+OL+Y	DANACH · FORTSETZEN · POSTEN	drei getrennte heterogene Himmelsraeder: nächster Platz, gleiche Reihe weiter, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2102	f69v	f69v	f69v.3	okeodal	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+AL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2103	f69v	f69v	f69v.3	oteoarar	f69v	drei getrennte heterogene Himmelsraeder	OT+E+O+AR+AR	DANACH · KURZ · AUSFÜHREN · BEZUGSPLATZ · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, Reihe aufrufen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2104	f69v	f69v	f69v.3	cheteeser	f69v	drei getrennte heterogene Himmelsraeder	CH+E+T+EE+S_ADDR+E+R	WERT NEHMEN · KURZ · EINSTELLEN · LÄNGER · STERNSTELLE · KURZ · MARKIEREN	drei getrennte heterogene Himmelsraeder: Klassenkennung, erster Grad, Platz einstellen, zweiter Grad, Sternbezug, erster Grad, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2105	f69v	f69v	f69v.3	dair	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR+AIR	TEIL · RINGLAUF	drei getrennte heterogene Himmelsraeder: Unterplatz, Ringlauf.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2106	f69v	f69v	f69v.3	chey	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2107	f69v	f69v	f69v.3	okody	f69v	drei getrennte heterogene Himmelsraeder	OK+O+Y	STELLE AKTIVIEREN · AUSFÜHREN · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2108	f69v	f69v	f69v.3	dal	f69v	drei getrennte heterogene Himmelsraeder	AL	ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2109	f69v	f69v	f69v.3	oteey	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y	DANACH · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2110	f69v	f69v	f69v.3	oteey	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y	DANACH · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2111	f69v	f69v	f69v.4	okeey	f69v	drei getrennte heterogene Himmelsraeder	OK+EE+Y	STELLE AKTIVIEREN · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2112	f69v	f69v	f69v.4	sar	f69v	drei getrennte heterogene Himmelsraeder	S+AR	AUSWÄHLEN · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2113	f69v	f69v	f69v.5	okeo	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O	STELLE AKTIVIEREN · KURZ · AUSFÜHREN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2114	f69v	f69v	f69v.5	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2115	f69v	f69v	f69v.6	ochoyk	f69v	drei getrennte heterogene Himmelsraeder	O+CH+O+Y+K	AUSFÜHREN · WERT NEHMEN · AUSFÜHREN · POSTEN · WERT ZUORDNEN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, Klassenkennung, Reihe aufrufen, dieser Platz, Wert zuordnen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2116	f69v	f69v	f69v.7	ykeey	f69v	drei getrennte heterogene Himmelsraeder	Y+K+EE+Y	POSTEN · WERT ZUORDNEN · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2117	f69v	f69v	f69v.8	ytory	f69v	drei getrennte heterogene Himmelsraeder	Y+T+OR+Y	POSTEN · EINSTELLEN · EINTRAGSSATZ · POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Eintragsklasse, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2118	f69v	f69v	f69v.9	oeesy	f69v	drei getrennte heterogene Himmelsraeder	O+EE+S+Y	AUSFÜHREN · LÄNGER · AUSWÄHLEN · POSTEN	drei getrennte heterogene Himmelsraeder: Reihe aufrufen, zweiter Grad, Klasse wählen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2119	f69v	f69v	f69v.10	ytody	f69v	drei getrennte heterogene Himmelsraeder	Y+T+O+DY	POSTEN · EINSTELLEN · AUSFÜHREN · SCHLUSS	drei getrennte heterogene Himmelsraeder: dieser Platz, Platz einstellen, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2120	f69v	f69v	f69v.11	okody	f69v	drei getrennte heterogene Himmelsraeder	OK+O+Y	STELLE AKTIVIEREN · AUSFÜHREN · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2121	f69v	f69v	f69v.12	otody	f69v	drei getrennte heterogene Himmelsraeder	OT+O+DY	DANACH · AUSFÜHREN · SCHLUSS	drei getrennte heterogene Himmelsraeder: nächster Platz, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2122	f69v	f69v	f69v.13	okeal	f69v	drei getrennte heterogene Himmelsraeder	OK+E+AL	STELLE AKTIVIEREN · KURZ · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2123	f69v	f69v	f69v.14	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2124	f69v	f69v	f69v.15	oteeys	f69v	drei getrennte heterogene Himmelsraeder	OT+EE+Y+S	DANACH · LÄNGER · POSTEN · AUSWÄHLEN	drei getrennte heterogene Himmelsraeder: nächster Platz, zweiter Grad, dieser Platz, Klasse wählen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2125	f69v	f69v	f69v.16	oteol	f69v	drei getrennte heterogene Himmelsraeder	OT+E+OL	DANACH · KURZ · FORTSETZEN	drei getrennte heterogene Himmelsraeder: nächster Platz, erster Grad, gleiche Reihe weiter.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2126	f69v	f69v	f69v.17	ykeydy	f69v	drei getrennte heterogene Himmelsraeder	Y+K+E+Y+DY	POSTEN · WERT ZUORDNEN · KURZ · POSTEN · SCHLUSS	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, dieser Platz, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2127	f69v	f69v	f69v.18	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2128	f69v	f69v	f69v.19	saral	f69v	drei getrennte heterogene Himmelsraeder	S+AR+AL	AUSWÄHLEN · BEZUGSPLATZ · ZIELPLATZ	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, Zielplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2129	f69v	f69v	f69v.20	saiir	f69v	drei getrennte heterogene Himmelsraeder	S+AIIN+R	AUSWÄHLEN · TAFELWERT · MARKIEREN	drei getrennte heterogene Himmelsraeder: Klasse wählen, verzeichneter Sollwert, Zustandsmarke.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2130	f69v	f69v	f69v.21	okolar	f69v	drei getrennte heterogene Himmelsraeder	OK+OL+AR	STELLE AKTIVIEREN · FORTSETZEN · BEZUGSPLATZ	drei getrennte heterogene Himmelsraeder: Platz aktivieren, gleiche Reihe weiter, Quell- oder Bezugsstelle.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2131	f69v	f69v	f69v.22	ykeody	f69v	drei getrennte heterogene Himmelsraeder	Y+K+E+O+DY	POSTEN · WERT ZUORDNEN · KURZ · AUSFÜHREN · SCHLUSS	drei getrennte heterogene Himmelsraeder: dieser Platz, Wert zuordnen, erster Grad, Reihe aufrufen, Eintrag schließen.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2132	f69v	f69v	f69v.23	sarydy	f69v	drei getrennte heterogene Himmelsraeder	S+AR+Y+D_ADDR+Y	AUSWÄHLEN · BEZUGSPLATZ · POSTEN · TEIL · POSTEN	drei getrennte heterogene Himmelsraeder: Klasse wählen, Quell- oder Bezugsstelle, dieser Platz, Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2133	f69v	f69v	f69v.24	otchy	f69v	drei getrennte heterogene Himmelsraeder	OT+CH+Y	DANACH · WERT NEHMEN · POSTEN	drei getrennte heterogene Himmelsraeder: nächster Platz, Klassenkennung, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2134	f69v	f69v	f69v.25	okeey	f69v	drei getrennte heterogene Himmelsraeder	OK+EE+Y	STELLE AKTIVIEREN · LÄNGER · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, zweiter Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2135	f69v	f69v	f69v.25	dy	f69v	drei getrennte heterogene Himmelsraeder	Y	POSTEN	drei getrennte heterogene Himmelsraeder: dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2136	f69v	f69v	f69v.26	okey	f69v	drei getrennte heterogene Himmelsraeder	OK+E+Y	STELLE AKTIVIEREN · KURZ · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2137	f69v	f69v	f69v.26	d	f69v	drei getrennte heterogene Himmelsraeder	D_ADDR	TEIL	drei getrennte heterogene Himmelsraeder: Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2138	f69v	f69v	f69v.27	okeod	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2139	f69v	f69v	f69v.28	okodchy	f69v	drei getrennte heterogene Himmelsraeder	OK+O+D_ADDR+CH+Y	STELLE AKTIVIEREN · AUSFÜHREN · TEIL · WERT NEHMEN · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, Reihe aufrufen, Unterplatz, Klassenkennung, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
P912-E2140	f69v	f69v	f69v.29	okeody	f69v	drei getrennte heterogene Himmelsraeder	OK+E+O+D_ADDR+Y	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL · POSTEN	drei getrennte heterogene Himmelsraeder: Platz aktivieren, erster Grad, Reihe aufrufen, Unterplatz, dieser Platz.	DREI_GETRENNTE_HIMMELSRAD_NAMENSRAEUME
