case	edition	paragraph	leaf	writer	trace	predicted_groups	observed_groups	status	reason	nodes
2434	ZL3b	f86v6|f86v6.30-f86v6.45	86	FUSED	FRISESOMORUM	10	169	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2435	ZL3b	f86v6|f86v6.30-f86v6.45	86	SEPARATE	FAPESMO	22	169	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2436	ZL3b	f86v6|f86v6.30-f86v6.45	86	SEPARATE	FRISESOMORUM	22	169	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2437	ZL3b	f87r|f87r.1-f87r.10	87	FUSED	FAPESMO	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2438	ZL3b	f87r|f87r.1-f87r.10	87	FUSED	FRISESOMORUM	10	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2439	ZL3b	f87r|f87r.1-f87r.10	87	SEPARATE	FAPESMO	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2440	ZL3b	f87r|f87r.1-f87r.10	87	SEPARATE	FRISESOMORUM	22	67	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2441	ZL3b	f87r|f87r.11-f87r.16	87	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2442	ZL3b	f87r|f87r.11-f87r.16	87	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2443	ZL3b	f87r|f87r.11-f87r.16	87	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2444	ZL3b	f87r|f87r.11-f87r.16	87	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2445	ZL3b	f87v|f87v.1-f87v.9	87	FUSED	FAPESMO	10	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2446	ZL3b	f87v|f87v.1-f87v.9	87	FUSED	FRISESOMORUM	10	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2447	ZL3b	f87v|f87v.1-f87v.9	87	SEPARATE	FAPESMO	22	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2448	ZL3b	f87v|f87v.1-f87v.9	87	SEPARATE	FRISESOMORUM	22	49	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2449	ZL3b	f87v|f87v.10-f87v.16	87	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2450	ZL3b	f87v|f87v.10-f87v.16	87	FUSED	FRISESOMORUM	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2451	ZL3b	f87v|f87v.10-f87v.16	87	SEPARATE	FAPESMO	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2452	ZL3b	f87v|f87v.10-f87v.16	87	SEPARATE	FRISESOMORUM	22	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2453	ZL3b	f88r|f88r.7-f88r.11	88	FUSED	FAPESMO	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2454	ZL3b	f88r|f88r.7-f88r.11	88	FUSED	FRISESOMORUM	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2455	ZL3b	f88r|f88r.7-f88r.11	88	SEPARATE	FAPESMO	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2456	ZL3b	f88r|f88r.7-f88r.11	88	SEPARATE	FRISESOMORUM	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2457	ZL3b	f88r|f88r.18-f88r.22	88	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2458	ZL3b	f88r|f88r.18-f88r.22	88	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2459	ZL3b	f88r|f88r.18-f88r.22	88	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2460	ZL3b	f88r|f88r.18-f88r.22	88	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2461	ZL3b	f88r|f88r.26-f88r.31	88	FUSED	FAPESMO	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2462	ZL3b	f88r|f88r.26-f88r.31	88	FUSED	FRISESOMORUM	10	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2463	ZL3b	f88r|f88r.26-f88r.31	88	SEPARATE	FAPESMO	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2464	ZL3b	f88r|f88r.26-f88r.31	88	SEPARATE	FRISESOMORUM	22	48	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2465	ZL3b	f88v|f88v.6-f88v.10	88	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2466	ZL3b	f88v|f88v.6-f88v.10	88	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2467	ZL3b	f88v|f88v.6-f88v.10	88	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2468	ZL3b	f88v|f88v.6-f88v.10	88	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2469	ZL3b	f88v|f88v.15-f88v.20	88	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2470	ZL3b	f88v|f88v.15-f88v.20	88	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2471	ZL3b	f88v|f88v.15-f88v.20	88	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2472	ZL3b	f88v|f88v.15-f88v.20	88	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2473	ZL3b	f88v|f88v.21-f88v.26	88	FUSED	FAPESMO	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2474	ZL3b	f88v|f88v.21-f88v.26	88	FUSED	FRISESOMORUM	10	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2475	ZL3b	f88v|f88v.21-f88v.26	88	SEPARATE	FAPESMO	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2476	ZL3b	f88v|f88v.21-f88v.26	88	SEPARATE	FRISESOMORUM	22	46	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2477	ZL3b	f89r1|f89r1.6-f89r1.10	89	FUSED	FAPESMO	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2478	ZL3b	f89r1|f89r1.6-f89r1.10	89	FUSED	FRISESOMORUM	10	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2479	ZL3b	f89r1|f89r1.6-f89r1.10	89	SEPARATE	FAPESMO	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2480	ZL3b	f89r1|f89r1.6-f89r1.10	89	SEPARATE	FRISESOMORUM	22	47	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2481	ZL3b	f89r1|f89r1.15-f89r1.18	89	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2482	ZL3b	f89r1|f89r1.15-f89r1.18	89	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2483	ZL3b	f89r1|f89r1.15-f89r1.18	89	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2484	ZL3b	f89r1|f89r1.15-f89r1.18	89	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2485	ZL3b	f89r1|f89r1.19-f89r1.23	89	FUSED	FAPESMO	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2486	ZL3b	f89r1|f89r1.19-f89r1.23	89	FUSED	FRISESOMORUM	10	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2487	ZL3b	f89r1|f89r1.19-f89r1.23	89	SEPARATE	FAPESMO	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2488	ZL3b	f89r1|f89r1.19-f89r1.23	89	SEPARATE	FRISESOMORUM	22	44	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2489	ZL3b	f89v1|f89v1.5-f89v1.12	89	FUSED	FAPESMO	10	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2490	ZL3b	f89v1|f89v1.5-f89v1.12	89	FUSED	FRISESOMORUM	10	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2491	ZL3b	f89v1|f89v1.5-f89v1.12	89	SEPARATE	FAPESMO	22	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2492	ZL3b	f89v1|f89v1.5-f89v1.12	89	SEPARATE	FRISESOMORUM	22	70	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2493	ZL3b	f89v1|f89v1.13-f89v1.20	89	FUSED	FAPESMO	10	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2494	ZL3b	f89v1|f89v1.13-f89v1.20	89	FUSED	FRISESOMORUM	10	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2495	ZL3b	f89v1|f89v1.13-f89v1.20	89	SEPARATE	FAPESMO	22	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2496	ZL3b	f89v1|f89v1.13-f89v1.20	89	SEPARATE	FRISESOMORUM	22	75	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2497	ZL3b	f8r|f8r.1-f8r.8	8	FUSED	FAPESMO	10	58	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2498	ZL3b	f8r|f8r.1-f8r.8	8	FUSED	FRISESOMORUM	10	58	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2499	ZL3b	f8r|f8r.1-f8r.8	8	SEPARATE	FAPESMO	22	58	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2500	ZL3b	f8r|f8r.1-f8r.8	8	SEPARATE	FRISESOMORUM	22	58	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2501	ZL3b	f8r|f8r.9-f8r.13	8	FUSED	FAPESMO	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2502	ZL3b	f8r|f8r.9-f8r.13	8	FUSED	FRISESOMORUM	10	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2503	ZL3b	f8r|f8r.9-f8r.13	8	SEPARATE	FAPESMO	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2504	ZL3b	f8r|f8r.9-f8r.13	8	SEPARATE	FRISESOMORUM	22	30	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2505	ZL3b	f8r|f8r.14-f8r.21	8	FUSED	FAPESMO	10	63	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2506	ZL3b	f8r|f8r.14-f8r.21	8	FUSED	FRISESOMORUM	10	63	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2507	ZL3b	f8r|f8r.14-f8r.21	8	SEPARATE	FAPESMO	22	63	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2508	ZL3b	f8r|f8r.14-f8r.21	8	SEPARATE	FRISESOMORUM	22	63	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2509	ZL3b	f8v|f8v.1-f8v.11	8	FUSED	FAPESMO	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2510	ZL3b	f8v|f8v.1-f8v.11	8	FUSED	FRISESOMORUM	10	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2511	ZL3b	f8v|f8v.1-f8v.11	8	SEPARATE	FAPESMO	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2512	ZL3b	f8v|f8v.1-f8v.11	8	SEPARATE	FRISESOMORUM	22	73	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2513	ZL3b	f8v|f8v.12-f8v.17	8	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2514	ZL3b	f8v|f8v.12-f8v.17	8	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2515	ZL3b	f8v|f8v.12-f8v.17	8	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2516	ZL3b	f8v|f8v.12-f8v.17	8	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2517	ZL3b	f90r1|f90r1.1-f90r1.9	90	FUSED	FAPESMO	10	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2518	ZL3b	f90r1|f90r1.1-f90r1.9	90	FUSED	FRISESOMORUM	10	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2519	ZL3b	f90r1|f90r1.1-f90r1.9	90	SEPARATE	FAPESMO	22	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2520	ZL3b	f90r1|f90r1.1-f90r1.9	90	SEPARATE	FRISESOMORUM	22	69	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2521	ZL3b	f93r|f93r.1-f93r.32	93	FUSED	FAPESMO	10	152	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2522	ZL3b	f93r|f93r.1-f93r.32	93	FUSED	FRISESOMORUM	10	152	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2523	ZL3b	f93r|f93r.1-f93r.32	93	SEPARATE	FAPESMO	22	152	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2524	ZL3b	f93r|f93r.1-f93r.32	93	SEPARATE	FRISESOMORUM	22	152	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2525	ZL3b	f93v|f93v.1-f93v.10	93	FUSED	FAPESMO	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2526	ZL3b	f93v|f93v.1-f93v.10	93	FUSED	FRISESOMORUM	10	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2527	ZL3b	f93v|f93v.1-f93v.10	93	SEPARATE	FAPESMO	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2528	ZL3b	f93v|f93v.1-f93v.10	93	SEPARATE	FRISESOMORUM	22	89	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2529	ZL3b	f94r|f94r.1-f94r.9	94	FUSED	FAPESMO	10	79	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2530	ZL3b	f94r|f94r.1-f94r.9	94	FUSED	FRISESOMORUM	10	79	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2531	ZL3b	f94r|f94r.1-f94r.9	94	SEPARATE	FAPESMO	22	79	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2532	ZL3b	f94r|f94r.1-f94r.9	94	SEPARATE	FRISESOMORUM	22	79	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2533	ZL3b	f94v|f94v.1-f94v.4	94	FUSED	FAPESMO	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2534	ZL3b	f94v|f94v.1-f94v.4	94	FUSED	FRISESOMORUM	10	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2535	ZL3b	f94v|f94v.1-f94v.4	94	SEPARATE	FAPESMO	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2536	ZL3b	f94v|f94v.1-f94v.4	94	SEPARATE	FRISESOMORUM	22	31	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2537	ZL3b	f94v|f94v.5-f94v.7	94	FUSED	FAPESMO	10	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2538	ZL3b	f94v|f94v.5-f94v.7	94	FUSED	FRISESOMORUM	10	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2539	ZL3b	f94v|f94v.5-f94v.7	94	SEPARATE	FAPESMO	22	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2540	ZL3b	f94v|f94v.5-f94v.7	94	SEPARATE	FRISESOMORUM	22	21	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2541	ZL3b	f94v|f94v.8-f94v.12	94	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2542	ZL3b	f94v|f94v.8-f94v.12	94	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2543	ZL3b	f94v|f94v.8-f94v.12	94	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2544	ZL3b	f94v|f94v.8-f94v.12	94	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2545	ZL3b	f95r1|f95r1.1-f95r1.5	95	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2546	ZL3b	f95r1|f95r1.1-f95r1.5	95	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2547	ZL3b	f95r1|f95r1.1-f95r1.5	95	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2548	ZL3b	f95r1|f95r1.1-f95r1.5	95	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2549	ZL3b	f95r1|f95r1.6-f95r1.11	95	FUSED	FAPESMO	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2550	ZL3b	f95r1|f95r1.6-f95r1.11	95	FUSED	FRISESOMORUM	10	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2551	ZL3b	f95r1|f95r1.6-f95r1.11	95	SEPARATE	FAPESMO	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2552	ZL3b	f95r1|f95r1.6-f95r1.11	95	SEPARATE	FRISESOMORUM	22	57	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2553	ZL3b	f95r2|f95r2.1-f95r2.4	95	FUSED	FAPESMO	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2554	ZL3b	f95r2|f95r2.1-f95r2.4	95	FUSED	FRISESOMORUM	10	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2555	ZL3b	f95r2|f95r2.1-f95r2.4	95	SEPARATE	FAPESMO	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2556	ZL3b	f95r2|f95r2.1-f95r2.4	95	SEPARATE	FRISESOMORUM	22	34	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2557	ZL3b	f95r2|f95r2.5-f95r2.9	95	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2558	ZL3b	f95r2|f95r2.5-f95r2.9	95	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2559	ZL3b	f95r2|f95r2.5-f95r2.9	95	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2560	ZL3b	f95r2|f95r2.5-f95r2.9	95	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2561	ZL3b	f95v1|f95v1.1-f95v1.5	95	FUSED	FAPESMO	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2562	ZL3b	f95v1|f95v1.1-f95v1.5	95	FUSED	FRISESOMORUM	10	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2563	ZL3b	f95v1|f95v1.1-f95v1.5	95	SEPARATE	FAPESMO	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2564	ZL3b	f95v1|f95v1.1-f95v1.5	95	SEPARATE	FRISESOMORUM	22	45	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2565	ZL3b	f95v1|f95v1.6-f95v1.8	95	FUSED	FAPESMO	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2566	ZL3b	f95v1|f95v1.6-f95v1.8	95	FUSED	FRISESOMORUM	10	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2567	ZL3b	f95v1|f95v1.6-f95v1.8	95	SEPARATE	FAPESMO	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2568	ZL3b	f95v1|f95v1.6-f95v1.8	95	SEPARATE	FRISESOMORUM	22	29	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2569	ZL3b	f95v1|f95v1.9-f95v1.10	95	FUSED	FAPESMO	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2570	ZL3b	f95v1|f95v1.9-f95v1.10	95	FUSED	FRISESOMORUM	10	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2571	ZL3b	f95v1|f95v1.9-f95v1.10	95	SEPARATE	FAPESMO	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2572	ZL3b	f95v1|f95v1.9-f95v1.10	95	SEPARATE	FRISESOMORUM	22	19	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2573	ZL3b	f95v1|f95v1.11-f95v1.13	95	FUSED	FAPESMO	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2574	ZL3b	f95v1|f95v1.11-f95v1.13	95	FUSED	FRISESOMORUM	10	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2575	ZL3b	f95v1|f95v1.11-f95v1.13	95	SEPARATE	FAPESMO	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2576	ZL3b	f95v1|f95v1.11-f95v1.13	95	SEPARATE	FRISESOMORUM	22	25	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2577	ZL3b	f95v2|f95v2.1-f95v2.7	95	FUSED	FAPESMO	10	60	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2578	ZL3b	f95v2|f95v2.1-f95v2.7	95	FUSED	FRISESOMORUM	10	60	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2579	ZL3b	f95v2|f95v2.1-f95v2.7	95	SEPARATE	FAPESMO	22	60	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2580	ZL3b	f95v2|f95v2.1-f95v2.7	95	SEPARATE	FRISESOMORUM	22	60	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2581	ZL3b	f96r|f96r.1-f96r.13	96	FUSED	FAPESMO	10	84	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2582	ZL3b	f96r|f96r.1-f96r.13	96	FUSED	FRISESOMORUM	10	84	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2583	ZL3b	f96r|f96r.1-f96r.13	96	SEPARATE	FAPESMO	22	84	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2584	ZL3b	f96r|f96r.1-f96r.13	96	SEPARATE	FRISESOMORUM	22	84	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2585	ZL3b	f96v|f96v.1-f96v.13	96	FUSED	FAPESMO	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2586	ZL3b	f96v|f96v.1-f96v.13	96	FUSED	FRISESOMORUM	10	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2587	ZL3b	f96v|f96v.1-f96v.13	96	SEPARATE	FAPESMO	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2588	ZL3b	f96v|f96v.1-f96v.13	96	SEPARATE	FRISESOMORUM	22	56	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2589	ZL3b	f99r|f99r.15-f99r.18	99	FUSED	FAPESMO	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2590	ZL3b	f99r|f99r.15-f99r.18	99	FUSED	FRISESOMORUM	10	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2591	ZL3b	f99r|f99r.15-f99r.18	99	SEPARATE	FAPESMO	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2592	ZL3b	f99r|f99r.15-f99r.18	99	SEPARATE	FRISESOMORUM	22	39	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2593	ZL3b	f99r|f99r.28-f99r.31	99	FUSED	FAPESMO	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2594	ZL3b	f99r|f99r.28-f99r.31	99	FUSED	FRISESOMORUM	10	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2595	ZL3b	f99r|f99r.28-f99r.31	99	SEPARATE	FAPESMO	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2596	ZL3b	f99r|f99r.28-f99r.31	99	SEPARATE	FRISESOMORUM	22	35	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2597	ZL3b	f99r|f99r.41-f99r.44	99	FUSED	FAPESMO	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2598	ZL3b	f99r|f99r.41-f99r.44	99	FUSED	FRISESOMORUM	10	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2599	ZL3b	f99r|f99r.41-f99r.44	99	SEPARATE	FAPESMO	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2600	ZL3b	f99r|f99r.41-f99r.44	99	SEPARATE	FRISESOMORUM	22	41	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
2601	ZL3b	f99r|f99r.47-f99r.52	99	FUSED	FAPESMO	10	43	UNKNOWN_SOURCE	one or more lines fail inherited literal/seam eligibility	0
