cell_id	page	locus	token_index	surface	wrapper	thermal_symbol	moisture_symbol	e_bit	d_bit	quadrant	section	language	triple_reading_token_stable	working_default_de
G624-C033	f18v	f18v.2	7	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C037	f18v	f18v.3	5	qokshy	qo	k	sh	0	0	HOT_MOIST	H	A	0	im qo-Qualitätsrahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C041	f18v	f18v.4	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f18v	f18v.4	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C001	f18v	f18v.5	4	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C025	f18v	f18v.6	3	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f18v	f18v.9	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f18v	f18v.9	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C045	f19r	f19r.1	3	qotshy	qo	t	sh	0	0	COLD_MOIST	H	A	1	im qo-Qualitätsrahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C009	f19r	f19r.1	5	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C041	f19r	f19r.1	6	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f19r	f19r.2	4	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C025	f19r	f19r.5	1	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f19r	f19r.5	2	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C009	f19r	f19r.9	5	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C001	f19r	f19r.9	6	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	0	heiß-trocken (unmarkiert/prädikativ)
G624-C041	f19r	f19r.11	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C001	f19v	f19v.1	6	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	0	heiß-trocken (unmarkiert/prädikativ)
G624-C033	f19v	f19v.2	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f19v	f19v.3	1	otchy	o	t	ch	0	0	COLD_DRY	H	A	0	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f19v	f19v.5	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C011	f19v	f19v.8	2	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C041	f20r	f20r.2	6	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C043	f20r	f20r.9	3	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C035	f20r	f20r.9	4	qokchey	qo	k	ch	1	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C015	f20r	f20r.11	5	tshey	BARE	t	sh	1	0	COLD_MOIST	H	A	0	kalt-feucht (vorwärts gebunden/attributiv)
G624-C027	f20r	f20r.12	3	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C025	f20r	f20r.12	4	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f20r	f20r.12	5	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C011	f20r	f20r.13	5	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C017	f20v	f20v.3	1	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f20v	f20v.3	9	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C025	f20v	f20v.5	7	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C035	f21r	f21r.3	7	qokchey	qo	k	ch	1	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C005	f21r	f21r.8	2	kshy	BARE	k	sh	0	0	HOT_MOIST	H	A	0	heiß-feucht (unmarkiert/prädikativ)
G624-C033	f21v	f21v.2	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f21v	f21v.2	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f21v	f21v.2	5	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f21v	f21v.7	6	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C001	f22r	f22r.3	4	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	0	heiß-trocken (unmarkiert/prädikativ)
G624-C033	f22r	f22r.5	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f22r	f22r.7	7	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f22r	f22r.11	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C017	f22r	f22r.12	3	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C001	f22r	f22r.12	4	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C009	f22v	f22v.1	4	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C041	f22v	f22v.2	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C001	f22v	f22v.2	5	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C025	f22v	f22v.3	3	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f22v	f22v.8	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f22v	f22v.10	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f22v	f22v.14	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	0	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f22v	f22v.15	4	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C025	f23r	f23r.2	7	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C037	f23r	f23r.8	1	qokshy	qo	k	sh	0	0	HOT_MOIST	H	A	1	im qo-Qualitätsrahmen: heiß-feucht (unmarkiert/prädikativ)
G624-C017	f23r	f23r.8	10	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C035	f23v	f23v.2	4	qokchey	qo	k	ch	1	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C019	f23v	f23v.4	1	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C029	f23v	f23v.9	1	otshy	o	t	sh	0	0	COLD_MOIST	H	A	1	im o-Rahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C033	f24r	f24r.12	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f24r	f24r.12	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C001	f25r	f25r.2	8	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C041	f25r	f25r.3	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C045	f25r	f25r.3	2	qotshy	qo	t	sh	0	0	COLD_MOIST	H	A	1	im qo-Qualitätsrahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C027	f25v	f25v.1	7	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C041	f25v	f25v.6	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C018	f26v	f26v.3	11	okchdy	o	k	ch	0	1	HOT_DRY	H	B	1	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C012	f26v	f26v.8	1	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C003	f27r	f27r.7	1	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C043	f27r	f27r.10	1	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C011	f27r	f27r.10	6	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C019	f28r	f28r.8	3	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C009	f28v	f28v.2	7	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C043	f28v	f28v.5	6	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C047	f28v	f28v.5	7	qotshey	qo	t	sh	1	0	COLD_MOIST	H	A	1	im qo-Qualitätsrahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C041	f29r	f29r.1	7	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f29r	f29r.3	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C033	f29r	f29r.7	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f29v	f29v.3	6	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C029	f29v	f29v.4	2	otshy	o	t	sh	0	0	COLD_MOIST	H	A	1	im o-Rahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C027	f29v	f29v.12	2	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C001	f2v	f2v.2	2	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C025	f2v	f2v.3	1	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f30r	f30r.1	6	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C041	f30r	f30r.10	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C027	f30v	f30v.4	1	otchey	o	t	ch	1	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C033	f31r	f31r.11	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C001	f31r	f31r.11	6	kchy	BARE	k	ch	0	0	HOT_DRY	H	B	1	heiß-trocken (unmarkiert/prädikativ)
G624-C009	f32r	f32r.1	6	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C041	f32r	f32r.5	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f32r	f32r.5	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C033	f32r	f32r.15	1	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C009	f32v	f32v.2	6	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C025	f32v	f32v.8	7	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f32v	f32v.9	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C028	f33r	f33r.1	7	otchedy	o	t	ch	1	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C033	f33r	f33r.3	8	qokchy	qo	k	ch	0	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C004	f33r	f33r.6	3	kchedy	BARE	k	ch	1	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C002	f33v	f33v.2	1	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C010	f33v	f33v.5	1	tchdy	BARE	t	ch	0	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform
G624-C014	f33v	f33v.7	1	tshdy	BARE	t	sh	0	1	COLD_MOIST	H	B	1	kalt-feuchte Zustands-/Bindungsform
G624-C017	f33v	f33v.8	5	okchy	o	k	ch	0	0	HOT_DRY	H	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C001	f34r	f34r.2	9	kchy	BARE	k	ch	0	0	HOT_DRY	H	B	0	heiß-trocken (unmarkiert/prädikativ)
G624-C034	f34r	f34r.7	7	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C025	f34r	f34r.8	1	otchy	o	t	ch	0	0	COLD_DRY	H	B	0	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C026	f34r	f34r.10	4	otchdy	o	t	ch	0	1	COLD_DRY	H	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C028	f34r	f34r.11	6	otchedy	o	t	ch	1	1	COLD_DRY	H	B	1	im o-Rahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f34r	f34r.13	7	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C033	f34v	f34v.2	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C017	f34v	f34v.2	4	okchy	o	k	ch	0	0	HOT_DRY	H	B	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C018	f34v	f34v.3	10	okchdy	o	k	ch	0	1	HOT_DRY	H	B	0	im o-Rahmen: heiß-trockene Zustands-/Bindungsform
G624-C034	f34v	f34v.6	3	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C002	f34v	f34v.9	5	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C002	f34v	f34v.10	4	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C009	f35r	f35r.2	4	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C043	f35r	f35r.3	3	qotchey	qo	t	ch	1	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (vorwärts gebunden/attributiv)
G624-C041	f35r	f35r.4	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C003	f35r	f35r.12	6	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C041	f35r	f35r.14	4	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C041	f35v	f35v.2	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C011	f35v	f35v.2	3	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	0	kalt-trocken (vorwärts gebunden/attributiv)
G624-C041	f35v	f35v.4	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C017	f35v	f35v.15	3	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f36r	f36r.3	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C009	f36r	f36r.3	2	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	1	kalt-trocken (unmarkiert/prädikativ)
G624-C017	f36r	f36r.7	5	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C011	f36v	f36v.1	5	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C001	f36v	f36v.12	2	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C009	f37r	f37r.2	5	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
G624-C033	f37r	f37r.5	2	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C033	f37r	f37r.6	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C041	f37r	f37r.9	2	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C023	f38r	f38r.2	1	okshey	o	k	sh	1	0	HOT_MOIST	H	A	0	im o-Rahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C012	f39r	f39r.4	1	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C002	f39r	f39r.6	6	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C012	f39r	f39r.9	1	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	1	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C002	f39v	f39v.2	6	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C019	f39v	f39v.6	2	okchey	o	k	ch	1	0	HOT_DRY	H	B	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C033	f39v	f39v.8	9	qokchy	qo	k	ch	0	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C005	f39v	f39v.9	12	kshy	BARE	k	sh	0	0	HOT_MOIST	H	B	1	heiß-feucht (unmarkiert/prädikativ)
G624-C039	f3r	f3r.13	5	qokshey	qo	k	sh	1	0	HOT_MOIST	H	A	0	im qo-Qualitätsrahmen: heiß-feucht (vorwärts gebunden/attributiv)
G624-C033	f3v	f3v.13	3	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	0	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C009	f40v	f40v.9	1	tchy	BARE	t	ch	0	0	COLD_DRY	H	B	0	kalt-trocken (unmarkiert/prädikativ)
G624-C012	f40v	f40v.10	2	tchedy	BARE	t	ch	1	1	COLD_DRY	H	B	0	kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C004	f40v	f40v.14	4	kchedy	BARE	k	ch	1	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C034	f40v	f40v.14	6	qokchdy	qo	k	ch	0	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform
G624-C035	f40v	f40v.15	1	qokchey	qo	k	ch	1	0	HOT_DRY	H	B	1	im qo-Qualitätsrahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C044	f41r	f41r.1	7	qotchedy	qo	t	ch	1	1	COLD_DRY	H	B	0	im qo-Qualitätsrahmen: kalt-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C041	f41r	f41r.5	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	B	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C002	f41r	f41r.5	4	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	0	heiß-trockene Zustands-/Bindungsform
G624-C003	f41r	f41r.7	2	kchey	BARE	k	ch	1	0	HOT_DRY	H	B	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C011	f41v	f41v.3	2	tchey	BARE	t	ch	1	0	COLD_DRY	H	B	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C007	f42r	f42r.14	2	kshey	BARE	k	sh	1	0	HOT_MOIST	H	A	1	heiß-feucht (vorwärts gebunden/attributiv)
G624-C031	f42r	f42r.15	2	otshey	o	t	sh	1	0	COLD_MOIST	H	A	0	im o-Rahmen: kalt-feucht (vorwärts gebunden/attributiv)
G624-C011	f42v	f42v.2	2	tchey	BARE	t	ch	1	0	COLD_DRY	H	A	1	kalt-trocken (vorwärts gebunden/attributiv)
G624-C003	f42v	f42v.2	4	kchey	BARE	k	ch	1	0	HOT_DRY	H	A	1	heiß-trocken (vorwärts gebunden/attributiv)
G624-C041	f42v	f42v.4	1	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C019	f42v	f42v.10	2	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C001	f42v	f42v.14	3	kchy	BARE	k	ch	0	0	HOT_DRY	H	A	1	heiß-trocken (unmarkiert/prädikativ)
G624-C026	f43r	f43r.2	10	otchdy	o	t	ch	0	1	COLD_DRY	H	B	0	im o-Rahmen: kalt-trockene Zustands-/Bindungsform
G624-C004	f43r	f43r.6	1	kchedy	BARE	k	ch	1	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C006	f43r	f43r.7	3	kshdy	BARE	k	sh	0	1	HOT_MOIST	H	B	0	heiß-feuchte Zustands-/Bindungsform
G624-C002	f43v	f43v.2	10	kchdy	BARE	k	ch	0	1	HOT_DRY	H	B	1	heiß-trockene Zustands-/Bindungsform
G624-C036	f43v	f43v.5	1	qokchedy	qo	k	ch	1	1	HOT_DRY	H	B	0	im qo-Qualitätsrahmen: heiß-trockene Zustands-/Bindungsform; vorwärts gebunden/attributiv
G624-C019	f44r	f44r.2	6	okchey	o	k	ch	1	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (vorwärts gebunden/attributiv)
G624-C041	f44r	f44r.6	7	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C025	f44r	f44r.6	8	otchy	o	t	ch	0	0	COLD_DRY	H	A	1	im o-Rahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C045	f44r	f44r.7	4	qotshy	qo	t	sh	0	0	COLD_MOIST	H	A	0	im qo-Qualitätsrahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C041	f44r	f44r.9	5	qotchy	qo	t	ch	0	0	COLD_DRY	H	A	1	im qo-Qualitätsrahmen: kalt-trocken (unmarkiert/prädikativ)
G624-C033	f44r	f44r.9	6	qokchy	qo	k	ch	0	0	HOT_DRY	H	A	1	im qo-Qualitätsrahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C017	f44r	f44r.10	2	okchy	o	k	ch	0	0	HOT_DRY	H	A	1	im o-Rahmen: heiß-trocken (unmarkiert/prädikativ)
G624-C045	f44v	f44v.1	2	qotshy	qo	t	sh	0	0	COLD_MOIST	H	A	1	im qo-Qualitätsrahmen: kalt-feucht (unmarkiert/prädikativ)
G624-C009	f44v	f44v.4	8	tchy	BARE	t	ch	0	0	COLD_DRY	H	A	0	kalt-trocken (unmarkiert/prädikativ)
