system	orientation_id	direction	rotation_offset	full_mapping_or_traversal	evidence_preference	teaching_default	status	cross_page_join
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R08	DESC	8	STEP01=R09|STEP02=R08|STEP03=R07|STEP04=R06|STEP05=R05|STEP06=R04|STEP07=R03|STEP08=R02|STEP09=R01|STEP10=R28|STEP11=R27|STEP12=R26|STEP13=R25|STEP14=R24|STEP15=R23|STEP16=R22|STEP17=R21|STEP18=R20|STEP19=R19|STEP20=R18|STEP21=R17|STEP22=R16|STEP23=R15|STEP24=R14|STEP25=R13|STEP26=R12|STEP27=R11|STEP28=R10	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R09	DESC	9	STEP01=R10|STEP02=R09|STEP03=R08|STEP04=R07|STEP05=R06|STEP06=R05|STEP07=R04|STEP08=R03|STEP09=R02|STEP10=R01|STEP11=R28|STEP12=R27|STEP13=R26|STEP14=R25|STEP15=R24|STEP16=R23|STEP17=R22|STEP18=R21|STEP19=R20|STEP20=R19|STEP21=R18|STEP22=R17|STEP23=R16|STEP24=R15|STEP25=R14|STEP26=R13|STEP27=R12|STEP28=R11	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R10	DESC	10	STEP01=R11|STEP02=R10|STEP03=R09|STEP04=R08|STEP05=R07|STEP06=R06|STEP07=R05|STEP08=R04|STEP09=R03|STEP10=R02|STEP11=R01|STEP12=R28|STEP13=R27|STEP14=R26|STEP15=R25|STEP16=R24|STEP17=R23|STEP18=R22|STEP19=R21|STEP20=R20|STEP21=R19|STEP22=R18|STEP23=R17|STEP24=R16|STEP25=R15|STEP26=R14|STEP27=R13|STEP28=R12	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R11	DESC	11	STEP01=R12|STEP02=R11|STEP03=R10|STEP04=R09|STEP05=R08|STEP06=R07|STEP07=R06|STEP08=R05|STEP09=R04|STEP10=R03|STEP11=R02|STEP12=R01|STEP13=R28|STEP14=R27|STEP15=R26|STEP16=R25|STEP17=R24|STEP18=R23|STEP19=R22|STEP20=R21|STEP21=R20|STEP22=R19|STEP23=R18|STEP24=R17|STEP25=R16|STEP26=R15|STEP27=R14|STEP28=R13	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R12	DESC	12	STEP01=R13|STEP02=R12|STEP03=R11|STEP04=R10|STEP05=R09|STEP06=R08|STEP07=R07|STEP08=R06|STEP09=R05|STEP10=R04|STEP11=R03|STEP12=R02|STEP13=R01|STEP14=R28|STEP15=R27|STEP16=R26|STEP17=R25|STEP18=R24|STEP19=R23|STEP20=R22|STEP21=R21|STEP22=R20|STEP23=R19|STEP24=R18|STEP25=R17|STEP26=R16|STEP27=R15|STEP28=R14	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R13	DESC	13	STEP01=R14|STEP02=R13|STEP03=R12|STEP04=R11|STEP05=R10|STEP06=R09|STEP07=R08|STEP08=R07|STEP09=R06|STEP10=R05|STEP11=R04|STEP12=R03|STEP13=R02|STEP14=R01|STEP15=R28|STEP16=R27|STEP17=R26|STEP18=R25|STEP19=R24|STEP20=R23|STEP21=R22|STEP22=R21|STEP23=R20|STEP24=R19|STEP25=R18|STEP26=R17|STEP27=R16|STEP28=R15	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R14	DESC	14	STEP01=R15|STEP02=R14|STEP03=R13|STEP04=R12|STEP05=R11|STEP06=R10|STEP07=R09|STEP08=R08|STEP09=R07|STEP10=R06|STEP11=R05|STEP12=R04|STEP13=R03|STEP14=R02|STEP15=R01|STEP16=R28|STEP17=R27|STEP18=R26|STEP19=R25|STEP20=R24|STEP21=R23|STEP22=R22|STEP23=R21|STEP24=R20|STEP25=R19|STEP26=R18|STEP27=R17|STEP28=R16	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R15	DESC	15	STEP01=R16|STEP02=R15|STEP03=R14|STEP04=R13|STEP05=R12|STEP06=R11|STEP07=R10|STEP08=R09|STEP09=R08|STEP10=R07|STEP11=R06|STEP12=R05|STEP13=R04|STEP14=R03|STEP15=R02|STEP16=R01|STEP17=R28|STEP18=R27|STEP19=R26|STEP20=R25|STEP21=R24|STEP22=R23|STEP23=R22|STEP24=R21|STEP25=R20|STEP26=R19|STEP27=R18|STEP28=R17	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R16	DESC	16	STEP01=R17|STEP02=R16|STEP03=R15|STEP04=R14|STEP05=R13|STEP06=R12|STEP07=R11|STEP08=R10|STEP09=R09|STEP10=R08|STEP11=R07|STEP12=R06|STEP13=R05|STEP14=R04|STEP15=R03|STEP16=R02|STEP17=R01|STEP18=R28|STEP19=R27|STEP20=R26|STEP21=R25|STEP22=R24|STEP23=R23|STEP24=R22|STEP25=R21|STEP26=R20|STEP27=R19|STEP28=R18	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R17	DESC	17	STEP01=R18|STEP02=R17|STEP03=R16|STEP04=R15|STEP05=R14|STEP06=R13|STEP07=R12|STEP08=R11|STEP09=R10|STEP10=R09|STEP11=R08|STEP12=R07|STEP13=R06|STEP14=R05|STEP15=R04|STEP16=R03|STEP17=R02|STEP18=R01|STEP19=R28|STEP20=R27|STEP21=R26|STEP22=R25|STEP23=R24|STEP24=R23|STEP25=R22|STEP26=R21|STEP27=R20|STEP28=R19	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R18	DESC	18	STEP01=R19|STEP02=R18|STEP03=R17|STEP04=R16|STEP05=R15|STEP06=R14|STEP07=R13|STEP08=R12|STEP09=R11|STEP10=R10|STEP11=R09|STEP12=R08|STEP13=R07|STEP14=R06|STEP15=R05|STEP16=R04|STEP17=R03|STEP18=R02|STEP19=R01|STEP20=R28|STEP21=R27|STEP22=R26|STEP23=R25|STEP24=R24|STEP25=R23|STEP26=R22|STEP27=R21|STEP28=R20	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R19	DESC	19	STEP01=R20|STEP02=R19|STEP03=R18|STEP04=R17|STEP05=R16|STEP06=R15|STEP07=R14|STEP08=R13|STEP09=R12|STEP10=R11|STEP11=R10|STEP12=R09|STEP13=R08|STEP14=R07|STEP15=R06|STEP16=R05|STEP17=R04|STEP18=R03|STEP19=R02|STEP20=R01|STEP21=R28|STEP22=R27|STEP23=R26|STEP24=R25|STEP25=R24|STEP26=R23|STEP27=R22|STEP28=R21	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R20	DESC	20	STEP01=R21|STEP02=R20|STEP03=R19|STEP04=R18|STEP05=R17|STEP06=R16|STEP07=R15|STEP08=R14|STEP09=R13|STEP10=R12|STEP11=R11|STEP12=R10|STEP13=R09|STEP14=R08|STEP15=R07|STEP16=R06|STEP17=R05|STEP18=R04|STEP19=R03|STEP20=R02|STEP21=R01|STEP22=R28|STEP23=R27|STEP24=R26|STEP25=R25|STEP26=R24|STEP27=R23|STEP28=R22	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R21	DESC	21	STEP01=R22|STEP02=R21|STEP03=R20|STEP04=R19|STEP05=R18|STEP06=R17|STEP07=R16|STEP08=R15|STEP09=R14|STEP10=R13|STEP11=R12|STEP12=R11|STEP13=R10|STEP14=R09|STEP15=R08|STEP16=R07|STEP17=R06|STEP18=R05|STEP19=R04|STEP20=R03|STEP21=R02|STEP22=R01|STEP23=R28|STEP24=R27|STEP25=R26|STEP26=R25|STEP27=R24|STEP28=R23	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R22	DESC	22	STEP01=R23|STEP02=R22|STEP03=R21|STEP04=R20|STEP05=R19|STEP06=R18|STEP07=R17|STEP08=R16|STEP09=R15|STEP10=R14|STEP11=R13|STEP12=R12|STEP13=R11|STEP14=R10|STEP15=R09|STEP16=R08|STEP17=R07|STEP18=R06|STEP19=R05|STEP20=R04|STEP21=R03|STEP22=R02|STEP23=R01|STEP24=R28|STEP25=R27|STEP26=R26|STEP27=R25|STEP28=R24	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R23	DESC	23	STEP01=R24|STEP02=R23|STEP03=R22|STEP04=R21|STEP05=R20|STEP06=R19|STEP07=R18|STEP08=R17|STEP09=R16|STEP10=R15|STEP11=R14|STEP12=R13|STEP13=R12|STEP14=R11|STEP15=R10|STEP16=R09|STEP17=R08|STEP18=R07|STEP19=R06|STEP20=R05|STEP21=R04|STEP22=R03|STEP23=R02|STEP24=R01|STEP25=R28|STEP26=R27|STEP27=R26|STEP28=R25	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R24	DESC	24	STEP01=R25|STEP02=R24|STEP03=R23|STEP04=R22|STEP05=R21|STEP06=R20|STEP07=R19|STEP08=R18|STEP09=R17|STEP10=R16|STEP11=R15|STEP12=R14|STEP13=R13|STEP14=R12|STEP15=R11|STEP16=R10|STEP17=R09|STEP18=R08|STEP19=R07|STEP20=R06|STEP21=R05|STEP22=R04|STEP23=R03|STEP24=R02|STEP25=R01|STEP26=R28|STEP27=R27|STEP28=R26	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R25	DESC	25	STEP01=R26|STEP02=R25|STEP03=R24|STEP04=R23|STEP05=R22|STEP06=R21|STEP07=R20|STEP08=R19|STEP09=R18|STEP10=R17|STEP11=R16|STEP12=R15|STEP13=R14|STEP14=R13|STEP15=R12|STEP16=R11|STEP17=R10|STEP18=R09|STEP19=R08|STEP20=R07|STEP21=R06|STEP22=R05|STEP23=R04|STEP24=R03|STEP25=R02|STEP26=R01|STEP27=R28|STEP28=R27	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R26	DESC	26	STEP01=R27|STEP02=R26|STEP03=R25|STEP04=R24|STEP05=R23|STEP06=R22|STEP07=R21|STEP08=R20|STEP09=R19|STEP10=R18|STEP11=R17|STEP12=R16|STEP13=R15|STEP14=R14|STEP15=R13|STEP16=R12|STEP17=R11|STEP18=R10|STEP19=R09|STEP20=R08|STEP21=R07|STEP22=R06|STEP23=R05|STEP24=R04|STEP25=R03|STEP26=R02|STEP27=R01|STEP28=R28	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R27	DESC	27	STEP01=R28|STEP02=R27|STEP03=R26|STEP04=R25|STEP05=R24|STEP06=R23|STEP07=R22|STEP08=R21|STEP09=R20|STEP10=R19|STEP11=R18|STEP12=R17|STEP13=R16|STEP14=R15|STEP15=R14|STEP16=R13|STEP17=R12|STEP18=R11|STEP19=R10|STEP20=R09|STEP21=R08|STEP22=R07|STEP23=R06|STEP24=R05|STEP25=R04|STEP26=R03|STEP27=R02|STEP28=R01	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
